# id     id_3DHST   SNR_IR   goodArea   z_IR     dL        Mstar           xfAGN     xeAGN     SFR_IR   eSFR_IR   SFR_UV       S1400        S1700        SFR_UV1400   SFR_UV1700   SFR_UV_from_Mstar   SFR_UV_for_noUV_noMstar   SFR_UV_for_AGN   SFR_total   SFR_UV_method   SFR_IR/SFR_total     
  9862   18558      10.89    1          0.4226   2239.54   1.70599997E10   0.6634    0.6634    2.608    0.2396    0.456088     9.38956E-7   9.39156E-7   0.456088     0.456185     0.246341            -99.0                     -99.0            3.06409     1.0             0.8511499335855017   
  9887   18401      6.161    1          0.1947   924.712   1.549E8         0.1088    0.1088    0.2689   0.1882    0.0434289    5.24423E-7   5.96229E-7   0.0434289    0.0493753    0.0600352           -99.0                     -99.0            0.312329    1.0             0.8609511124487318   
  9921   18777      7.01     1          0.7936   4837.83   1.18000005E10   1.079     1.079     7.753    1.106     0.939142     4.1433E-7    5.41063E-7   0.939142     1.2264       1.22697             -99.0                     -99.0            8.69214     1.0             0.8919552607298088   
  9928   18438      5.979    1          0.511    2818.75   9.5929999E9     0.679     0.679     5.804    0.9707    0.0246849    3.20801E-8   7.11673E-8   0.0246849    0.0547616    1.22741             -99.0                     -99.0            5.82868     1.0             0.9957657651475119   
  9970   18574      29.66    1          1.246    8493.37   6.7910001E10    6.075     6.075     121.3    4.09      1.87996      2.69094E-7   4.36547E-7   1.87996      3.04983      1.65636             -99.0                     -99.0            123.18      1.0             0.9847377821074849   
  9981   18608      11.44    1          2.231    17508.1   1.23599995E10   99.65     13.67     125.0    10.93     12.7811      4.30534E-7   5.06741E-7   12.7811      15.0434      18.5389             -99.0                     -99.0            137.781     1.0             0.9072368468801939   
  9991   18505      19.13    1          1.382    9666.64   6.9500002E10    47.09     38.88     67.5     18.05     0.386614     4.27212E-8   8.41477E-8   0.386614     0.761512     0.892329            -99.0                     -99.0            67.8866     1.0             0.9943052089808593   
  10005  -99        7.333    1          2.35     18661.6   1.00499997E11   57.77     57.77     187.9    87.29     1.48216      -99.0        -99.0        -99.0        -99.0        1.48216             -99.0                     -99.0            189.382     2.0             0.992174546683423    
  10012  -99        5.233    1          1.39     9736.54   3.9080002E10    15.84     15.84     37.38    23.67     1.10638      -99.0        -99.0        -99.0        -99.0        1.10638             -99.0                     -99.0            38.4864     2.0             0.9712521825891743   
  10059  18361      5.105    1          3.162    26785.1   1.91399997E10   91.72     91.72     378.0    74.05     8.65848      1.24615E-7   1.53801E-7   8.65848      10.6864      30.393              -99.0                     -99.0            386.658     1.0             0.9776081188026627   
  10070  18319      26.92    1          1.311    9050.5    7.2770003E10    30.43     30.43     93.18    17.28     0.20839      2.62692E-8   6.20613E-8   0.20839      0.492322     1.15502             -99.0                     -99.0            93.3884     1.0             0.9977684594660579   
  10077  18043      17.56    1          1.022    6630.1    3.104E10        2.219     2.219     38.84    2.212     2.10355      4.94117E-7   7.19613E-7   2.10355      3.06354      1.58704             -99.0                     -99.0            40.9436     1.0             0.9486220068582147   
  10093  17952      13.56    1          0.8405   5195.44   1.18000001E11   2.315     2.315     17.54    1.294     2.20536      8.4363E-7    1.18146E-6   2.20536      3.0885       0.110508            -99.0                     -99.0            19.7454     1.0             0.8883081629138938   
  10131  18197      13.55    1          1.359    9466.2    8.7489997E9     15.9      15.9      44.86    7.008     17.884       2.06077E-6   2.35839E-6   17.884       20.4668      10.7924             -99.0                     -99.0            62.744      1.0             0.7149687619533341   
  10149  18241      8.925    1          1.447    10237.3   7.7969998E10    15.69     15.69     51.79    16.57     0.365877     3.60482E-8   5.81252E-8   0.365877     0.58995      0.582837            -99.0                     -99.0            52.1559     1.0             0.9929844945634146   
  10159  17986      22.42    1          0.5561   3124.52   1.07599995E10   1.542     1.542     9.893    0.4413    0.422918     4.47309E-7   7.84234E-7   0.422918     0.741472     1.78152             -99.0                     -99.0            10.3159     1.0             0.9590050310685448   
  10162  17982      7.708    1          0.851    5276.29   2.40999997E10   7.085     7.085     10.05    1.639     0.103299     3.83138E-8   6.926E-8     0.103299     0.186734     0.585251            -99.0                     -99.0            10.1533     1.0             0.9898259679119105   
  10177  18131      6.696    1          1.015    6573.42   2.00399995E10   1.613     1.613     12.89    1.925     1.04094      2.48748E-7   2.89148E-7   1.04094      1.21         0.971843            -99.0                     -99.0            13.9309     1.0             0.9252812093978136   
  10205  18098      5.154    1          1.222    8289.42   1.55599995E10   1.837     1.837     20.08    3.896     2.96892      4.46136E-7   5.87867E-7   2.96892      3.91211      2.1575              -99.0                     -99.0            23.0489     1.0             0.8711912499078046   
  10311  17784      11.57    1          0.5344   2976.58   7.1110001E9     0.9783    0.9783    5.324    0.4601    1.56047      1.81859E-6   2.48759E-6   1.56047      2.13451      1.71212             -99.0                     -99.0            6.88447     1.0             0.7733347665107118   
  10331  17758      9.34     1          0.4473   2398.39   5.3699999E9     1.06      1.06      2.25     0.271     0.501085     8.99471E-7   1.32968E-6   0.501085     0.74075      1.07206             -99.0                     -99.0            2.75108     1.0             0.8178606220102651   
  10341  17596      22.9     1          0.4845   2642.14   1.12699996E10   3.191     3.191     8.04     0.7367    1.08176      1.60006E-6   1.95946E-6   1.08176      1.32474      1.35695             -99.0                     -99.0            9.12176     1.0             0.8814088509235058   
  10345  17829      14.71    1          0.9588   6122.06   1.18000005E10   30.1      10.92     16.01    5.225     1.74917      1.77306E-6   2.99904E-6   6.43581      10.8858      2.53371             -99.0                     1.74917          17.7592     4.0             0.9015045722780306   
  10351  17694      10.62    1          1.021    6622.0    4.0919998E10    1.678     1.678     33.89    3.191     1.61962      3.81374E-7   4.77262E-7   1.61962      2.02684      0.940506            -99.0                     -99.0            35.5096     1.0             0.9543897988149684   
  10352  17828      12.97    1          1.768    13135.7   9.1609997E10    7.658     7.658     101.9    18.04     4.43239      2.65243E-7   3.54707E-7   4.43239      5.92738      0.91507             -99.0                     -99.0            106.332     1.0             0.9583192265733741   
  10392  -99        8.34     1          0.9377   5954.37   2.64200008E10   3.713     3.479     15.37    1.843     0.786988     -99.0        -99.0        -99.0        -99.0        0.786988            -99.0                     -99.0            16.157      2.0             0.9512904623383053   
  10484  17433      5.383    1          0.559    3144.4    5.248E9         0.2964    0.2964    2.54     0.4719    2.10292      2.19616E-6   2.15452E-6   2.10292      2.06304      1.24981             -99.0                     -99.0            4.64292     1.0             0.5470695165973137   
  10487  17540      5.709    1          0.7455   4477.36   3.80099994E9    0.5664    0.5664    5.302    0.9287    1.10336      5.68319E-7   7.27681E-7   1.10336      1.41276      1.18374             -99.0                     -99.0            6.40536     1.0             0.8277442641787502   
  10495  16849      12.26    1          0.5562   3125.2    3.7319999E10    0.5961    0.5961    6.808    0.5552    0.0403947    4.27056E-8   5.29633E-8   0.0403947    0.0500973    0.214932            -99.0                     -99.0            6.84839     1.0             0.9941022634517017   
  10514  16426      13.04    1          0.1049   485.51    9.9990003E8     0.05464   0.05464   0.1374   0.01054   0.254416     1.11446E-5   1.21975E-5   0.254416     0.278452     0.0306762           -99.0                     -99.0            0.391816    1.0             0.3506748065418462   
  10523  17432      9.08     1          0.96     6131.63   1.10099999E10   2.803     2.803     15.7     1.729     0.8696       2.38828E-7   3.39837E-7   0.8696       1.23739      2.73777             -99.0                     -99.0            16.5696     1.0             0.9475183468520664   
  10555  16395      21.11    1          0.4784   2601.83   5.915E10        1.186     1.186     5.839    0.2766    0.382745     5.83808E-7   6.19556E-7   0.382745     0.406182     0.0967391           -99.0                     -99.0            6.22175     1.0             0.9384819383613936   
  10564  17270      16.78    1          0.877    5477.71   1.07600003E11   8.121     8.121     37.97    2.262     0.174963     6.02092E-8   1.0279E-7    0.174963     0.2987       0.27221             -99.0                     -99.0            38.145      1.0             0.9954122427578974   
  10582  16944      10.28    1          0.8395   5187.75   9.1609997E10    1.279     1.279     10.56    1.027     0.302834     1.16188E-7   2.19686E-7   0.302834     0.57259      0.0948296           -99.0                     -99.0            10.8628     1.0             0.9721250506315131   
  10669  16895      6.093    1          0.846    5237.76   3.104E10        6.207     6.207     5.833    2.297     0.637285     8.31808E-8   9.96831E-8   0.221003     0.264847     0.238343            -99.0                     0.637285         6.47028     4.0             0.9015065808589428   
  10696  17113      6.755    1          1.296    8921.33   2.05099991E10   1.519     1.519     29.23    4.327     12.6163      1.63678E-6   1.88671E-6   12.6163      14.5428      2.13342             -99.0                     -99.0            41.8463     1.0             0.6985085897677931   
  10715  17041      5.978    1          1.953    14858.7   2.09899991E10   19.05     19.05     92.36    31.96     2.58672      1.20977E-7   1.90886E-7   2.58672      4.0815       6.52629             -99.0                     -99.0            94.9467     1.0             0.9727562937943077   
  10749  16879      21.52    1          2.453    19668.7   1.66700007E11   448.1     63.31     100.6    44.42     10.9911      1.45058E-7   3.01927E-7   5.43468      11.3119      0.39074             -99.0                     10.9911          111.591     4.0             0.9015063938848115   
  10750  16827      36.6     1          1.996    15264.0   1.62900001E11   17.16     17.16     578.3    17.39     5.44872      2.41476E-7   3.84489E-7   5.44872      8.6757       2.31987             -99.0                     -99.0            583.749     1.0             0.9906655086347042   
  10763  16853      10.15    1          0.484    2638.83   6.0530002E9     1.464     1.464     3.91     0.3851    0.0454655    6.74178E-8   7.1566E-8    0.0454655    0.048263     1.5755              -99.0                     -99.0            3.95547     1.0             0.9885045266428516   
  10780  16945      6.898    1          1.244    8476.34   4.0919998E10    1.518     1.518     22.5     3.262     1.98754      2.85638E-7   3.2992E-7    1.98754      2.29567      0.624414            -99.0                     -99.0            24.4875     1.0             0.9188361408882082   
  10783  16801      6.02     1          1.619    11774.7   4.8079999E10    3.805     3.805     38.91    9.61      2.4279       1.8082E-7    2.70798E-7   2.4279       3.63606      0.861611            -99.0                     -99.0            41.3379     1.0             0.9412669729231529   
  10808  16625      30.86    1          0.4362   2326.69   1.38700001E10   2.436     2.436     7.823    0.4289    0.158066     3.01492E-7   3.05393E-7   0.158066     0.160111     0.987339            -99.0                     -99.0            7.98107     1.0             0.9801943849634197   
  10829  16666      5.833    1          1.295    8912.73   8.3549998E9     1.127     1.127     24.69    4.233     1.45392      1.88988E-7   2.68776E-7   1.45392      2.06774      6.33572             -99.0                     -99.0            26.1439     1.0             0.9443885571777739   
  10879  16498      14.77    1          1.022    6630.1    3.17699994E10   3.903     3.903     36.79    2.491     2.59423      6.09376E-7   8.37824E-7   2.59423      3.56678      1.45514             -99.0                     -99.0            39.3842     1.0             0.9341309459123202   
  10898  16594      6.53     1          3.124    26396.5   9.3750002E10    37.55     37.55     213.8    63.23     16.5335      2.45014E-7   3.05127E-7   16.5335      20.59        1.85887             -99.0                     -99.0            230.334     1.0             0.928217284465168    
  10909  16628      18.68    1          1.996    15264.0   6.6369999E10    9.726     8.649     258.9    18.12     4.00041      1.7729E-7    2.2402E-7    4.00041      5.05485      3.65066             -99.0                     -99.0            262.9       1.0             0.9847850893875999   
  10954  16484      5.736    1          1.461    10360.9   7.7970002E9     26.55     6.296     18.45    4.323     2.01576      4.93928E-7   5.9047E-7    5.13506      6.13875      5.21552             -99.0                     2.01576          20.4658     4.0             0.9015039724809193   
  10966  16499      6.22     1          1.209    8179.35   4.2850001E10    1.294     1.294     19.48    7.092     0.5814       8.97333E-8   9.34639E-8   0.5814       0.605572     0.506825            -99.0                     -99.0            20.0614     1.0             0.9710189717567069   
  10970  16229      5.656    1          0.41     2159.52   7.9789998E9     0.2378    0.2378    1.159    0.2049    0.793509     1.75693E-6   1.80322E-6   0.793509     0.814415     0.317216            -99.0                     -99.0            1.95251     1.0             0.5935949111656279   
  11006  16121      14.57    1          0.4757   2584.02   1.48600003E10   1.424     1.424     4.955    0.3402    0.0699723    1.08206E-7   2.05234E-7   0.0699723    0.132717     0.567829            -99.0                     -99.0            5.02497     1.0             0.9860755387594354   
  11019  15610      10.34    1          0.2008   955.864   2.69100006E9    0.06462   0.06462   0.418    0.04043   0.688655     7.78261E-6   8.56919E-6   0.688655     0.758256     0.0933236           -99.0                     -99.0            1.10666     1.0             0.37771311875372743  
  11052  16072      14.13    1          0.845    5230.06   2.704E10        12.71     12.71     20.51    2.627     1.07526      4.05899E-7   7.09335E-7   1.07526      1.87909      1.01661             -99.0                     -99.0            21.5853     1.0             0.9501836898259465   
  11053  16183      7.035    1          3.11     26253.5   5.3950001E10    56.85     56.85     240.8    65.23     0.298352     4.46964E-9   7.43994E-9   0.298352     0.496622     4.53804             -99.0                     -99.0            241.098     1.0             0.9987639880878315   
  11063  15633      16.96    1          0.4546   2445.81   3.25099991E10   1.75      1.75      4.637    0.4816    0.447942     7.732E-7     1.19952E-6   0.447942     0.694922     0.177588            -99.0                     -99.0            5.08494     1.0             0.9119084984286934   
  11086  16251      7.304    1          0.5131   2832.84   1.047E9         0.1875    0.1875    2.534    0.3469    1.84411      2.37279E-6   2.47793E-6   1.84411      1.92583      0.565746            -99.0                     -99.0            4.37811     1.0             0.5787885640150657   
  11128  16113      6.01     1          1.542    11081.7   1.10099999E10   16.33     14.58     34.98    9.658     0.079255     6.6639E-9    1.16042E-8   0.079255     0.13801      6.09983             -99.0                     -99.0            35.0593     1.0             0.9977381179886649   
  11137  16129      11.14    1          2.398    19130.0   1.18000001E11   57.04     57.04     165.9    24.83     3.57595      1.00897E-7   1.23418E-7   3.57595      4.37412      1.04523             -99.0                     -99.0            169.476     1.0             0.9788996672095164   
  11165  16096      9.063    1          0.8493   5263.18   1.12699996E10   11.87     11.87     14.67    6.552     0.247816     9.23736E-8   1.64206E-7   0.247816     0.440525     2.47592             -99.0                     -99.0            14.9178     1.0             0.9833889715641717   
  11201  16060      5.963    1          1.521    10894.0   9.5929999E9     17.11     17.11     39.58    12.72     11.3212      9.84987E-7   1.24266E-6   11.3212      14.2828      8.37027             -99.0                     -99.0            50.9012     1.0             0.7775848113600464   
  11245  15809      9.2      1          0.4745   2576.12   6.7910001E9     3.298     3.298     8.88     0.9652    0.336331     5.23301E-7   5.04268E-7   0.336331     0.324098     3.04583             -99.0                     -99.0            9.21633     1.0             0.9635071660845479   
  11276  15762      5.071    1          2.39     19051.8   8.7489997E9     30.96     30.96     145.3    53.18     5.60925      1.5957E-7    2.4246E-7    5.60925      8.52304      34.9562             -99.0                     -99.0            150.909     1.0             0.9628319053204251   
  11303  15819      6.731    1          2.929    24414.1   2.58200003E10   126.7     94.14     216.9    32.22     31.8698      5.52096E-7   7.95337E-7   31.8698      45.9109      11.4689             -99.0                     -99.0            248.77      1.0             0.8718896973107689   
  11317  15768      5.223    1          0.8988   5647.89   1.00499999E10   9.312     2.51      4.907    0.9857    0.536115     8.58418E-7   9.65519E-7   2.65189      2.98275      0.972263            -99.0                     0.536115         5.44311     4.0             0.9015066754116673   
  11319  15734      12.34    1          1.642    11983.1   6.7910001E10    17.93     17.93     78.51    17.54     0.0387667    2.78762E-9   9.21953E-9   0.0387667    0.128214     1.07206             -99.0                     -99.0            78.5488     1.0             0.9995060395575744   
  11388  15544      7.966    1          0.485    2645.45   3.6470002E10    2.399     2.399     2.299    0.7453    0.251177     1.85188E-7   2.37907E-7   0.125516     0.161247     0.0749599           -99.0                     0.251177         2.55018     4.0             0.9015049918045      
  11398  15536      5.568    1          0.634    3667.74   1.592E10        0.6099    0.6099    4.319    0.7757    0.0767581    5.89174E-8   4.09675E-8   0.0767581    0.0533729    0.449431            -99.0                     -99.0            4.39576     1.0             0.982537718164777    
  11402  15379      11.14    1          1.72     12694.5   1.29400003E10   20.75     20.75     113.9    52.47     1.12337      7.19788E-8   8.22404E-8   1.12337      1.28352      15.8422             -99.0                     -99.0            115.023     1.0             0.9902367352616434   
  11415  15503      10.03    1          0.847    5245.46   5.248E9         5.465     5.465     10.88    1.217     0.145673     5.46676E-8   9.45815E-8   0.145673     0.252032     5.3535              -99.0                     -99.0            11.0257     1.0             0.9867854195198491   
  11418  15509      7.358    1          2.088    16136.8   2.96499999E10   4.121     4.121     128.2    17.42     0.452614     1.79476E-8   4.30741E-8   0.452614     1.08627      5.58539             -99.0                     -99.0            128.653     1.0             0.9964789006086139   
  11449  15242      9.474    1          0.4843   2640.82   1.18000005E10   1.449     1.449     3.343    0.4142    0.0779348    1.15391E-7   2.466E-7     0.0779348    0.166553     0.529056            -99.0                     -99.0            3.42093     1.0             0.9772196449503499   
  11461  15137      8.549    1          0.936    5940.9    2.83099996E10   3.446     3.446     23.61    2.762     0.316658     9.26408E-8   1.35335E-7   0.316658     0.462593     1.09744             -99.0                     -99.0            23.9267     1.0             0.9867637409254096   
  11481  15251      24.54    1          1.141    7608.44   2.24899994E10   3.343     3.343     55.43    2.259     2.87485      5.1279E-7    6.44104E-7   2.87485      3.61103      3.55598             -99.0                     -99.0            58.3048     1.0             0.9506935964105871   
  11494  15300      16.6     1          1.239    8433.79   2.14799995E10   4.154     4.154     55.91    3.367     3.844        5.58026E-7   7.12828E-7   3.844        4.91036      3.82509             -99.0                     -99.0            59.754      1.0             0.9356695786056164   
  11499  15238      18.19    1          4.496    40823.6   2.76700004E11   152.7     97.88     977.4    53.73     6.11135      3.78643E-8   7.8764E-8    6.11135      12.7126      1.8675              -99.0                     -99.0            983.511     1.0             0.9937865463629791   
  11550  14982      7.94     1          0.4725   2562.96   2.40999997E10   0.5867    0.5867    2.527    0.3183    0.0613443    9.64292E-8   1.67614E-7   0.0613443    0.106629     0.147157            -99.0                     -99.0            2.58834     1.0             0.976301413261009    
  11563  15106      22.27    1          1.004    6484.55   1.738E9         1.162     1.162     41.59    1.867     1.81025      4.44524E-7   4.82752E-7   1.81025      1.96593      9.28548             -99.0                     -99.0            43.4003     1.0             0.9582883067628565   
  11580  14640      31.12    1          2.921    24333.2   8.3550003E10    271.4     218.1     1123.0   114.3     47.5547      8.29299E-7   1.11218E-6   47.5547      63.776       11.4724             -99.0                     -99.0            1170.55     1.0             0.9593780701379694   
  11604  14850      18.49    1          1.223    8297.9    1.52E10         2.829     2.829     44.45    2.405     4.97418      7.45937E-7   1.02962E-6   4.97418      6.86589      4.93504             -99.0                     -99.0            49.4242     1.0             0.8993569951562191   
  11620  14807      15.72    1          1.127    7491.94   5.649E10        3.966     3.966     48.19    3.066     3.138        5.77272E-7   7.85164E-7   3.138        4.26808      0.851524            -99.0                     -99.0            51.328      1.0             0.9388637780548628   
  11622  14865      13.45    1          0.4748   2578.09   4.26499994E9    1.305     1.305     4.037    0.3819    0.423895     6.58533E-7   7.04586E-7   0.423895     0.453539     2.65566             -99.0                     -99.0            4.4609      1.0             0.9049743325337937   
  11654  14887      6.93     1          0.9089   5727.12   1.29400003E10   4.211     4.211     12.55    1.811     0.453172     1.42661E-7   2.37055E-7   0.453172     0.753019     1.74556             -99.0                     -99.0            13.0032     1.0             0.9651470407284362   
  11710  14585      14.46    1          0.6419   3723.88   2.00399995E10   0.9513    0.9513    10.54    0.7288    1.42516      1.06118E-6   1.32028E-6   1.42516      1.77313      0.794665            -99.0                     -99.0            11.9652     1.0             0.8808879082673085   
  11735  14302      96.09    1          0.4733   2568.22   3.32599992E10   10.07     10.07     28.02    3.581     0.56361      8.82331E-7   9.44675E-7   0.56361      0.603434     1.03939             -99.0                     -99.0            28.5836     1.0             0.9802823996977287   
  11737  14372      10.31    1          0.5565   3127.26   2.09899991E10   0.5709    0.5709    4.354    0.4225    2.25858      2.38465E-6   2.62429E-6   2.25858      2.48555      0.30766             -99.0                     -99.0            6.61258     1.0             0.6584419394547968   
  11758  -99        9.913    1          4.716    43200.5   3.90800015E11   56.41     56.41     741.1    74.76     0.873254     -99.0        -99.0        -99.0        -99.0        0.873254            -99.0                     -99.0            741.973     2.0             0.9988234073207517   
  11764  14532      42.34    1          1.6      11603.0   1.59200002E11   115.4     99.78     231.3    40.16     4.78782      3.67206E-7   5.827E-7     4.78782      7.59754      0.958198            -99.0                     -99.0            236.088     1.0             0.9797194266544679   
  11807  14184      23.16    1          0.848    5253.16   3.25099991E10   23.68     23.68     30.24    5.305     1.05408      3.94412E-7   7.55406E-7   1.05408      2.01886      1.15813             -99.0                     -99.0            31.2941     1.0             0.9663163343889103   
  11808  14319      34.38    1          0.557    3130.68   8.7489997E9     1.634     1.634     17.55    0.5105    1.00803      1.06196E-6   1.20072E-6   1.00803      1.13973      4.22217             -99.0                     -99.0            18.558      1.0             0.9456838021338507   
  11810  14584      7.205    1          2.724    22353.1   2.05099991E10   22.04     22.04     151.3    42.92     0.706767     1.46055E-8   2.65572E-8   0.706767     1.28511      11.043              -99.0                     -99.0            152.007     1.0             0.9953488984059945   
  11827  -99        9.436    1          0.551    3089.61   0.0             7.241     7.241     18.64    18.64     2.03651      -99.0        -99.0        -99.0        -99.0        -99.0               2.03651                   -99.0            20.6765     3.0             0.9015065412424733   
  11828  11925      38.22    1          0.1056   488.82    2.76699996E10   0.1888    0.1888    0.5668   0.01483   0.565814     2.44507E-5   2.73174E-5   0.565814     0.632151     0.027203            -99.0                     -99.0            1.13261     1.0             0.5004370436425601   
  11854  14324      10.26    1          0.9093   5730.27   2.24899994E10   3.875     3.875     15.55    1.516     0.388868     1.22284E-7   1.82015E-7   0.388868     0.578817     0.997574            -99.0                     -99.0            15.9389     1.0             0.9756005746946151   
  11880  14516      7.938    1          1.498    10689.1   2.35499991E10   23.21     17.55     39.41    9.413     0.209531     1.89358E-8   2.2218E-8    0.209531     0.245851     2.37039             -99.0                     -99.0            39.6195     1.0             0.9947121998006031   
  11891  14460      7.605    1          0.887    5555.63   1.02799995E10   5.169     5.169     9.451    1.633     0.184667     6.17788E-8   7.46735E-8   0.184667     0.223212     1.81421             -99.0                     -99.0            9.63567     1.0             0.9808347525392631   
  11905  13971      5.88     1          1.023    6638.2    1.38699997E11   4.777     4.777     13.78    3.294     1.03554      2.4265E-7    3.08456E-7   1.03554      1.31637      0.0692376           -99.0                     -99.0            14.8155     1.0             0.9301069825520569   
  11946  13555      11.25    1          0.562    3164.99   1.95900006E10   1.051     1.051     5.959    0.5298    0.11296      1.16438E-7   1.78463E-7   0.11296      0.173132     0.463794            -99.0                     -99.0            6.07196     1.0             0.9813964518870348   
  11966  14233      6.022    1          3.02     25336.6   1.78600002E11   22.4      22.4      265.9    80.13     1.59065      2.55854E-8   3.02908E-8   1.59065      1.88318      0.937744            -99.0                     -99.0            267.491     1.0             0.9940521363335588   
  11984  -99        16.45    1          0.051    234.115   0.0             0.08142   0.08142   0.1474   0.1474    0.0161042    -99.0        -99.0        -99.0        -99.0        -99.0               0.0161042                 -99.0            0.163504    3.0             0.9015069967707212   
  11991  14059      7.938    1          2.26     17788.2   5.152E10        31.45     31.45     181.8    71.49     10.369       3.3837E-7    4.67761E-7   10.369       14.3341      3.6545              -99.0                     -99.0            192.169     1.0             0.9460422856964443   
  12000  13777      104.8    1          1.219    8263.99   9.5929999E10    13.48     13.48     411.0    3.923     3.84048      5.8066E-7    8.21736E-7   3.84048      5.43496      3.46024             -99.0                     -99.0            414.84      1.0             0.9907434191495517   
  12007  14197      5.424    1          1.645    12010.4   6.9500002E10    3.732     3.732     52.89    15.72     1.01574      7.27089E-8   9.56663E-8   1.01574      1.33646      0.699189            -99.0                     -99.0            53.9057     1.0             0.981157836740827    
  12030  13775      6.629    1          0.458    2467.97   2.19800003E10   0.8149    0.8149    2.509    0.3785    0.577492     9.79E-7      1.0054E-6    0.577492     0.593063     0.166212            -99.0                     -99.0            3.08649     1.0             0.8128974984529352   
  12054  13776      6.833    1          0.4587   2472.54   3.88999987E9    0.8618    0.8618    2.19     0.3205    1.5959       2.69548E-6   2.86429E-6   1.5959       1.69584      0.488944            -99.0                     -99.0            3.7859      1.0             0.5784621886473494   
  12078  13618      11.74    1          0.4742   2574.14   4.3650002E9     1.53      1.53      3.464    0.4461    1.71899      2.6787E-6    3.42264E-6   1.71899      2.19639      2.20597             -99.0                     -99.0            5.18299     1.0             0.6683400894078514   
  12095  13839      7.642    1          1.109    7342.69   4.26499994E9    5.508     2.888     17.04    2.23      3.45222      6.61158E-7   8.7293E-7    3.45222      4.55799      11.2094             -99.0                     -99.0            20.4922     1.0             0.8315359014649476   
  12106  13754      8.442    1          0.6393   3705.38   2.00399995E10   1.317     1.317     4.289    0.5081    0.69752      5.24575E-7   7.24555E-7   0.69752      0.963431     0.32337             -99.0                     -99.0            4.98652     1.0             0.8601188805018329   
  12124  13303      31.38    1          0.286    1414.52   1.208E10        0.235     0.235     2.791    0.08893   1.57758      8.14126E-6   8.01989E-6   1.57758      1.55406      0.427431            -99.0                     -99.0            4.36858     1.0             0.6388803684492445   
  12125  13970      6.833    1          1.334    9249.25   4.187E10        3.577     3.577     30.12    4.408     0.247773     2.99059E-8   5.10332E-8   0.247773     0.422814     0.809451            -99.0                     -99.0            30.3678     1.0             0.9918400410961611   
  12129  -99        9.948    1          1.043    6800.73   9.5929999E10    6.342     6.342     24.26    9.165     0.204246     -99.0        -99.0        -99.0        -99.0        0.204246            -99.0                     -99.0            24.4642     2.0             0.9916531094415513   
  12142  13288      5.726    1          0.6319   3652.85   1.91399997E10   1.211     1.211     5.38     0.9477    0.41149      3.18428E-7   3.47661E-7   0.41149      0.449265     0.432577            -99.0                     -99.0            5.79149     1.0             0.9289491996014843   
  12206  13486      10.12    1          0.97     6211.47   4.4870001E10    9.289     7.03      41.53    4.103     1.72267      4.61029E-7   6.00037E-7   1.72267      2.24208      1.01303             -99.0                     -99.0            43.2527     1.0             0.9601712725448355   
  12244  13616      6.03     1          2.484    19973.2   8.9529999E10    90.37     90.37     136.1    40.8      3.17579      8.21998E-8   1.59093E-7   3.17579      6.14655      1.26212             -99.0                     -99.0            139.276     1.0             0.977196358310118    
  12262  13395      6.922    1          0.8418   5205.43   1.62899999E10   6.32      6.32      8.833    1.766     1.55282      5.9173E-7    9.80354E-7   1.55282      2.57265      0.890059            -99.0                     -99.0            10.3858     1.0             0.8504881665350768   
  12301  13026      28.56    1          0.114    528.65    1.318E8         0.2686    0.2686    0.7558   0.04463   0.228357     8.4371E-6    9.22668E-6   0.228357     0.249727     0.168742            -99.0                     -99.0            0.984157    1.0             0.7679668995902077   
  12396  12979      10.17    1          0.3985   2087.1    2.46600008E10   0.8569    0.8569    2.466    0.2425    1.09594      2.59787E-6   2.75808E-6   1.09594      1.16353      0.13906             -99.0                     -99.0            3.56194     1.0             0.6923193540598663   
  12423  13225      13.27    1          1.485    10573.6   3.17699994E10   28.23     9.123     54.61    7.622     1.05125      9.70903E-8   1.61467E-7   1.05125      1.74829      2.15997             -99.0                     -99.0            55.6612     1.0             0.9811143130223566   
  12465  12343      29.87    1          0.5625   3168.43   2.41000006E11   1.737     1.737     16.97    0.5681    1.62778      1.67427E-6   1.83218E-6   1.62778      1.78131      0.0393421           -99.0                     -99.0            18.5978     1.0             0.9124735183731408   
  12508  13048      8.061    1          3.26     27790.7   5.3950001E10    112.8     112.8     705.4    188.5     14.6104      1.95334E-7   3.09233E-7   14.6104      23.1297      13.2937             -99.0                     -99.0            720.01      1.0             0.9797086151581228   
  12524  12561      11.1     1          0.9585   6119.67   1.02799999E11   9.551     8.679     16.64    2.697     0.294269     8.11345E-8   9.68718E-8   0.294269     0.351347     0.127164            -99.0                     -99.0            16.9343     1.0             0.982621070844381    
  12572  12717      12.06    1          0.3      1494.32   1.862E9         0.3053    0.3053    1.138    0.09439   0.0930713    4.30375E-7   4.32785E-7   0.0930713    0.0935927    0.254072            -99.0                     -99.0            1.23107     1.0             0.9243990999699447   
  12581  12945      6.876    1          3.026    25397.6   1.62900001E11   54.02     54.02     476.9    89.35     2.95457      4.7296E-8    9.05204E-8   2.95457      5.6548       1.9131              -99.0                     -99.0            479.855     1.0             0.9938418897375247   
  12615  12705      6.122    1          2.22     17402.0   6.6370002E9     51.87     44.42     78.13    23.77     2.31526      7.89441E-8   1.39919E-7   2.31526      4.10354      27.6731             -99.0                     -99.0            80.4453     1.0             0.9712189525056155   
