# id    id_3DHST   SNR_IR   goodArea   z_IR     dL        Mstar           xfAGN      xeAGN      SFR_IR     eSFR_IR    SFR_UV       S1400        S1700        SFR_UV1400   SFR_UV1700   SFR_UV_from_Mstar   SFR_UV_for_noUV_noMstar   SFR_UV_for_AGN   SFR_total   SFR_UV_method   SFR_IR/SFR_total     
  17187 2375       2.449    0          1.004    6484.55   1.00499999E10   1.136      1.117      5.168      3.246      0.37003      9.08643E-8   9.57749E-8   0.37003      0.390028     1.02398             -99.0                     -99.0            5.53803     1.0             0.933183821683884    
  17190 1996       22.94    1          0.9537   6081.44   1.20800002E11   6.744      6.744      43.11      2.205      4.93752      1.37852E-6   2.03172E-6   4.93752      7.27711      0.262836            -99.0                     -99.0            48.0475     1.0             0.8972371091107758   
  17199 2378       6.813    0          2.429    19433.3   4.591E10        5.177      5.177      270.3      55.44      3.22985      8.83089E-8   1.5512E-7    3.22985      5.67342      6.38522             -99.0                     -99.0            273.53      1.0             0.9881914232442512   
  17201 2280       2.673    0          1.02     6613.89   2.704E10        0.9459     0.9459     8.375      3.133      0.858863     2.02734E-7   2.21658E-7   0.858863     0.939035     0.415122            -99.0                     -99.0            9.23386     1.0             0.9069879768590817   
  17207 2407       10.97    0          1.543    11090.7   3.03399997E10   16.88      16.88      79.23      24.58      0.882552     7.40868E-8   8.19151E-8   0.882552     0.975807     3.34247             -99.0                     -99.0            80.1126     1.0             0.988983006418466    
  17209 2279       1.264    0          1.014    6565.33   6.3379999E9     0.1421     0.1421     2.293      1.814      4.50813      1.07994E-6   1.16707E-6   4.50813      4.87185      0.866305            -99.0                     -99.0            6.80113     1.0             0.33714985597981517  
  17211 2359       16.25    1          1.465    10396.3   4.3849998E10    20.48      20.48      100.3      9.428      0.976218     9.32617E-8   1.48034E-7   0.976218     1.54955      2.52664             -99.0                     -99.0            101.276     1.0             0.9903629685216636   
  17213 2239       52.95    1          0.934    5925.07   1.32400005E10   11.27      11.27      72.8       1.821      11.9153      3.50456E-6   4.95079E-6   11.9153      16.8323      9.80592             -99.0                     -99.0            84.7153     1.0             0.8593489015561534   
  17219 2211       5.346    1          0.519    2872.51   2.64200008E10   0.7976     0.7976     2.243      0.4196     0.267174     3.3434E-7    3.5479E-7    0.267174     0.283516     0.114848            -99.0                     -99.0            2.51017     1.0             0.893564977670835    
  17220 2271       12.57    1          0.7152   4253.7    2.14799995E10   13.06      12.31      9.084      3.991      0.992473     1.93143E-8   3.52115E-8   0.0338451    0.0617023    0.621483            -99.0                     0.992473         10.0765     4.0             0.9015034982384756   
  17232 2283       2.943    1          0.7516   4522.71   2.81799987E9    0.3876     0.3876     4.598      2.992      0.22056      1.11339E-7   1.8114E-7    0.22056      0.358835     1.02656             -99.0                     -99.0            4.81856     1.0             0.9542269889759597   
  17234 2232       1.743    1          0.97     6211.47   3.32599992E10   0.7635     0.7635     12.46      7.149      0.0373747    1.00024E-8   2.68465E-8   0.0373747    0.100314     0.462197            -99.0                     -99.0            12.4974     1.0             0.9970073775345272   
  17236 2312       4.944    1          2.19     17113.2   2.83099996E10   16.6       16.6       126.3      61.67      1.27512      4.49578E-8   5.58207E-8   1.27512      1.58322      5.87067             -99.0                     -99.0            127.575     1.0             0.9900058788947678   
  17244 2122       50.94    1          0.9712   6221.07   6.6369999E10    6.755      6.755      135.6      2.662      4.4217       1.17971E-6   2.17411E-6   4.4217       8.14882      1.91205             -99.0                     -99.0            140.022     1.0             0.9684192484038223   
  17247 2332       3.094    1          0.9628   6153.96   2.40999997E10   0.8452     0.8452     8.426      5.477      0.0364335    9.93363E-9   1.48947E-8   0.0364335    0.0546292    0.490679            -99.0                     -99.0            8.46243     1.0             0.9956950899446141   
  17254 2329       9.683    1          2.036    15642.6   4.9200001E10    56.23      56.23      118.4      34.68      4.78159      2.01777E-7   2.6952E-7    4.78159      6.38692      2.53864             -99.0                     -99.0            123.182     1.0             0.9611793930931467   
  17266 2155       0.787    1          1.156    7733.67   6.0530002E9     0.8668     0.8668     8.498      10.8       0.584619     1.0093E-7    1.44475E-7   0.584619     0.836849     3.42419             -99.0                     -99.0            9.08262     1.0             0.935633110269944    
  17267 2194       2.935    1          1.165    7809.0    1.74600008E10   4.551      4.551      16.09      6.828      1.26385      2.14004E-7   2.37127E-7   1.26385      1.40041      1.47128             -99.0                     -99.0            17.3539     1.0             0.927169108961098    
  17270 2025       7.572    0          0.6362   3683.35   4.8079999E10    0.5384     0.5384     4.734      0.6252     1.20852      9.19778E-7   1.00029E-6   1.20852      1.3143       0.104828            -99.0                     -99.0            5.94252     1.0             0.796631731992488    
  17271 1987       2.2      1          0.9713   6221.87   5.034E10        0.4061     0.4061     4.06       2.592      2.16483      5.77428E-7   6.79856E-7   2.16483      2.54884      0.0843039           -99.0                     -99.0            6.22483     1.0             0.6522266471534162   
  17272 2292       1.511    1          1.165    7809.0    3.16199987E9    0.1802     0.1802     5.135      3.398      0.407211     6.89518E-8   1.01875E-7   0.407211     0.601645     1.14645             -99.0                     -99.0            5.54221     1.0             0.9265257000366279   
  17274 -99        9.527    0          1.915    14502.0   2.24899994E10   6.97       6.97       185.8      19.5       11.9196      -99.0        -99.0        -99.0        -99.0        11.9196             -99.0                     -99.0            197.72      2.0             0.9397127250657497   
  17277 2020       5.819    1          0.5553   3119.04   1.41900001E10   0.6008     0.6008     3.466      0.5956     1.72453      1.8304E-6    2.01906E-6   1.72453      1.90227      0.423695            -99.0                     -99.0            5.19053     1.0             0.6677545452969158   
  17278 2270       2.207    1          1.785    13292.6   1.38700001E10   2.458      2.458      12.64      6.693      1.2193       7.12537E-8   8.46945E-8   1.2193       1.4493       1.59529             -99.0                     -99.0            13.8593     1.0             0.9120229737432627   
  17289 2217       1.477    1          1.156    7733.67   9.8160005E9     1.783      1.783      6.423      4.591      1.78377      3.07952E-7   3.86874E-7   1.78377      2.24091      1.31531             -99.0                     -99.0            8.20677     1.0             0.782646522322424    
  17295 2266       3.572    1          3.48     30065.0   5.5199998E10    61.46      61.46      185.9      67.28      9.49545      1.0847E-7    1.60638E-7   9.49545      14.0622      3.39285             -99.0                     -99.0            195.395     1.0             0.9514061260523554   
  17301 2152       7.093    0          1.055    6898.64   2.40999997E10   6.39       6.39       21.13      12.34      0.393608     8.53992E-8   9.10367E-8   0.393608     0.419592     1.23048             -99.0                     -99.0            21.5236     1.0             0.9817130963221766   
  17302 2218       0.06     0          1.23     8357.3    5.3699999E9     0.5364     0.5364     6.182      103.0      1.28161      1.89469E-7   2.1903E-7    1.28161      1.48156      2.94554             -99.0                     -99.0            7.46361     1.0             0.8282855079512461   
  17304 2124       3.254    0          0.8453   5232.37   1.208E10        0.3882     0.3882     2.987      1.088      1.61102      6.07604E-7   7.41968E-7   1.61102      1.96727      0.457448            -99.0                     -99.0            4.59802     1.0             0.6496274483364579   
  17306 2161       5.722    1          1.998    15282.9   2.83099996E10   4.98       4.98       93.19      16.29      13.4959      5.96632E-7   7.52926E-7   13.4959      17.0313      4.33165             -99.0                     -99.0            106.686     1.0             0.8734979285004593   
  17310 1964       3.555    1          0.5609   3157.44   1.208E10        0.3129     0.2068     2.534      0.734      1.86735      1.93407E-6   2.46227E-6   1.86735      2.37733      0.388073            -99.0                     -99.0            4.40135     1.0             0.5757324457268792   
  17314 2159       3.303    0          0.778    4720.2    8.1650002E9     0.8623     0.8623     5.376      3.181      0.549402     2.54616E-7   3.27668E-7   0.549402     0.707033     1.42469             -99.0                     -99.0            5.9254      1.0             0.9072805211462518   
  17318 2076       4.57     0          1.743    12905.6   1.86999992E10   6.943      4.434      28.29      6.19       8.24645      5.11239E-7   7.30869E-7   8.24645      11.7891      2.34993             -99.0                     -99.0            36.5364     1.0             0.7742963181922685   
  17320 1843       14.03    1          0.5603   3153.32   1.12699998E11   0.6031     0.6031     6.828      0.4866     1.36418      1.41662E-6   1.45834E-6   1.36418      1.40436      0.0458775           -99.0                     -99.0            8.19218     1.0             0.8334777800292474   
  17322 -99        3.903    0          1.024    6646.31   6.9500002E10    1.74       1.74       16.29      4.174      0.215349     -99.0        -99.0        -99.0        -99.0        0.215349            -99.0                     -99.0            16.5053     2.0             0.9869557051371378   
  17323 2144       2.916    0          1.54     11063.8   7.4470001E9     2.819      2.819      15.57      9.259      1.27192      1.07291E-7   1.28836E-7   1.27192      1.52733      4.69369             -99.0                     -99.0            16.8419     1.0             0.9244800171002084   
  17339 1877       15.79    1          0.4751   2580.07   1.41900001E10   2.069      2.069      7.237      0.4582     0.419213     6.50262E-7   5.91908E-7   0.419213     0.381593     0.884674            -99.0                     -99.0            7.65621     1.0             0.945245754753331    
  17340 2082       3.972    1          0.735    4399.55   1.52E10         0.184      0.184      5.311      1.337      0.027701     1.47773E-8   3.36744E-8   0.027701     0.0631248    0.589651            -99.0                     -99.0            5.3387      1.0             0.9948114709573491   
  17353 1860       7.356    0          0.1647   774.236   3.88999987E9    0.1207     0.1207     0.3919     0.3613     0.116007     1.99827E-6   2.18562E-6   0.116007     0.126884     0.0874965           -99.0                     -99.0            0.507907    1.0             0.7715979500184089   
  17354 2056       1.569    0          0.4441   2377.67   2.512E9         0.06484    0.06484    0.8497     0.5416     0.297916     5.44134E-7   6.33862E-7   0.297916     0.347042     0.189706            -99.0                     -99.0            1.14762     1.0             0.7404018751851658   
  17362 2007       3.267    0          0.7525   4529.41   7.7970002E9     0.9468     0.9468     4.239      2.252      0.936283     4.71239E-7   5.67455E-7   0.936283     1.12745      1.1983              -99.0                     -99.0            5.17528     1.0             0.8190861170796556   
  17365 2046       1.173    1          1.931    14652.0   2.75399987E9    3.061      3.061      24.94      21.26      4.39094      2.11192E-7   2.54654E-7   4.39094      5.29456      5.56816             -99.0                     -99.0            29.3309     1.0             0.8502978087955024   
  17369 2048       0.0      1          1.964    14962.2   1.12699996E10   2.702      2.702      20.02      20.02      1.76166      8.12543E-8   1.03862E-7   1.76166      2.25181      3.37886             -99.0                     -99.0            21.7817     1.0             0.919120178865745    
  17370 2016       0.0      1          0.2121   1014.11   1.862E8         0.006657   0.002152   0.02244    0.02244    0.142289     1.42862E-6   1.5688E-6    0.142289     0.156251     0.00501             -99.0                     -99.0            0.164729    1.0             0.1362237371683189   
  17371 -99        4.755    0          0.8253   5078.9    2.19800003E10   5.112      4.196      11.19      7.647      0.741295     -99.0        -99.0        -99.0        -99.0        0.741295            -99.0                     -99.0            11.9313     2.0             0.9378693017525332   
  17378 1965       3.294    1          0.846    5237.76   6.9500001E9     0.1703     0.1703     2.065      0.6906     0.207101     7.79485E-8   1.40201E-7   0.207101     0.372499     0.685711            -99.0                     -99.0            2.2721      1.0             0.9088508428326217   
  17380 1921       6.933    1          0.6422   3726.01   2.24899994E10   0.991      0.991      4.462      0.6524     0.174208     1.29568E-7   2.73548E-7   0.174208     0.367795     0.286249            -99.0                     -99.0            4.63621     1.0             0.962424048953779    
  17381 1901       10.54    1          3.1      26151.4   4.8079999E10    154.3      154.3      445.9      160.4      45.3688      6.8499E-7    9.58639E-7   45.3688      63.4933      9.87387             -99.0                     -99.0            491.269     1.0             0.9076493733575698   
  17386 2018       6.944    0          1.91     14455.2   1.86999992E10   2.484      2.484      74.51      26.57      1.61291      7.9704E-8    1.28481E-7   1.61291      2.59998      6.18923             -99.0                     -99.0            76.1229     1.0             0.9788118949750996   
  17389 1939       3.193    1          0.9361   5941.69   6.0530002E9     1.614      0.8379     5.292      1.657      2.48721      7.2746E-7    9.8421E-7    2.48721      3.36505      2.13236             -99.0                     -99.0            7.77921     1.0             0.6802747322671582   
  17393 2039       2.034    1          3.315    28357.2   6.9500002E10    27.35      27.35      269.5      132.5      0.720187     9.24774E-9   1.90185E-8   0.720187     1.4811       3.56271             -99.0                     -99.0            270.22      1.0             0.997335504403819    
  17395 2023       4.389    1          0.4464   2392.56   5.152E10        0.07052    0.07052    1.046      0.2588     0.0180679    3.2591E-8    8.29477E-8   0.0180679    0.0459847    0.0210264           -99.0                     -99.0            1.06407     1.0             0.9830180345278036   
  17396 1949       1.783    1          1.99     15207.4   2.58200003E10   3.837      3.837      38.8       21.76      15.3858      6.86958E-7   7.8418E-7    15.3858      17.5633      2.0516              -99.0                     -99.0            54.1858     1.0             0.7160547597341      
  17409 1941       3.075    1          1.029    6686.88   6.4860001E9     0.4057     0.4057     5.446      1.771      3.50314      8.0896E-7    1.01186E-6   3.50314      4.38178      1.99209             -99.0                     -99.0            8.94914     1.0             0.6085500953164215   
  17415 1825       1.154    0          0.513    2832.17   6.053E10        0.3546     0.1247     1.43       1.239      0.281327     3.62151E-7   4.31213E-7   0.281327     0.334976     0.0229391           -99.0                     -99.0            1.71133     1.0             0.8356073930802358   
  17418 1846       5.258    1          0.8453   5232.37   1.55599995E10   2.759      2.759      8.496      1.616      1.02673      3.87237E-7   4.77066E-7   1.02673      1.26491      0.912854            -99.0                     -99.0            9.52273     1.0             0.8921811287309418   
  17422 -99        5.643    0          1.249    8518.94   2.00399995E10   6.674E-8   6.674E-8   46.27      23.43      3.48853      -99.0        -99.0        -99.0        -99.0        3.48853             -99.0                     -99.0            49.7585     2.0             0.9298913753429063   
  17434 1926       6.61     0          0.5124   2828.14   1.202E9         0.4638     0.4306     3.041      0.4601     1.41469      1.82631E-6   2.00915E-6   1.41469      1.55632      0.67894             -99.0                     -99.0            4.45569     1.0             0.6824981091592998   
  17446 1886       8.859    1          2.219    17392.3   6.7910001E10    9.275      9.275      181.8      20.52      3.54881      1.21139E-7   1.50477E-7   3.54881      4.40828      2.48249             -99.0                     -99.0            185.349     1.0             0.9808523380217861   
  17459 1868       4.514    0          0.7243   4320.59   8.3549998E9     1.223      1.223      5.658      3.241      0.284684     1.57469E-7   1.12543E-7   0.284684     0.203463     1.4519              -99.0                     -99.0            5.94268     1.0             0.9520956874676072   
  17474 1929       1.198    1          0.748    4495.93   9.119E7         0.07151    0.07151    3.643      3.041      0.183932     9.39581E-8   1.00861E-7   0.183932     0.197445     0.813344            -99.0                     -99.0            3.82693     1.0             0.9519379763936106   
  17478 1832       0.799    0          1.581    11431.8   9.8160005E9     2.079      2.079      14.8       18.52      5.1885       4.09948E-7   4.71591E-7   5.1885       5.96869      3.03077             -99.0                     -99.0            19.9885     1.0             0.740425744803262    
  17491 1749       16.21    1          1.351    9396.67   1.12699998E11   6.689      6.689      74.48      4.595      2.42122      2.83141E-7   4.8472E-7    2.42122      4.14499      0.500433            -99.0                     -99.0            76.9012     1.0             0.9685154457927835   
  17500 -99        5.211    0          2.14     16633.5   5.6489999E9     17.79      17.79      103.4      44.81      45.8945      -99.0        -99.0        -99.0        -99.0        45.8945             -99.0                     -99.0            149.294     2.0             0.6925931383712675   
  17501 1694       3.651    0          0.6024   3445.11   1.592E10        0.2661     0.2661     2.478      1.532      1.39759      1.21588E-6   1.3017E-6    1.39759      1.49624      0.257858            -99.0                     -99.0            3.87559     1.0             0.6393865192138488   
  17512 1755       0.61     1          0.4842   2640.16   3.71500006E9    0.1011     0.09226    0.905      1.484      0.158546     2.34862E-7   2.16419E-7   0.158546     0.146096     0.202052            -99.0                     -99.0            1.06355     1.0             0.8509237929575478   
  17519 -99        6.681    0          1.165    7809.0    7.1110001E10    29.33      25.73      22.58      10.69      2.46698      -99.0        -99.0        -99.0        -99.0        0.289082            -99.0                     2.46698          25.047      4.0             0.9015051702798738   
  17538 1824       3.539    0          3.728    32654.3   7.7969998E10    65.19      8.95       648.3      183.2      5.7892       5.606E-8     7.30778E-8   5.7892       7.5466       7.29588             -99.0                     -99.0            654.089     1.0             0.9911495224655971   
  17540 1728       0.089    0          0.7762   4706.68   1.208E10        0.7677     0.4239     1.062      11.93      0.105914     4.93674E-8   7.86801E-8   0.105914     0.168802     0.162641            -99.0                     -99.0            1.16791     1.0             0.9093166425495116   
  17544 -99        3.854    0          1.082    7119.96   3.483E10        1.159      1.159      17.53      9.562      0.609603     -99.0        -99.0        -99.0        -99.0        0.609603            -99.0                     -99.0            18.1396     2.0             0.9663939667908884   
  17554 1776       0.974    1          1.999    15292.4   3.8189998E10    2.6        2.6        50.05      51.39      0.73994      3.26711E-8   4.31791E-8   0.73994      0.977924     1.52994             -99.0                     -99.0            50.7899     1.0             0.9854321430048099   
  17562 -99        2.845    0          3.901    34475.7   0.0             509.9      509.9      633.3      491.8      69.1912      -99.0        -99.0        -99.0        -99.0        -99.0               69.1912                   -99.0            702.491     3.0             0.9015062114674778   
  17566 -99        8.638    0          1.942    14755.3   3.8189998E10    78.13      78.13      427.9      139.7      13.0802      -99.0        -99.0        -99.0        -99.0        13.0802             -99.0                     -99.0            440.98      2.0             0.9703387908748695   
  17577 1627       102.6    1          0.792    4825.73   9.3750002E10    6.335      6.335      101.1      2.226      0.226843     1.00581E-7   1.53054E-7   0.226843     0.345187     0.879005            -99.0                     -99.0            101.327     1.0             0.9977597284040779   
  17583 873        2.9      1          1.694    12456.6   2.301E13        3.466      3.466      24.44      8.428      87.9387      5.85187E-6   5.79062E-6   87.9387      87.0183      9.58116E-5          -99.0                     -99.0            112.379     1.0             0.2174783544968366   
  17584 1658       2.927    1          0.9372   5950.41   9.5929999E9     0.7847     0.7847     7.097      2.425      0.796592     2.32305E-7   3.16203E-7   0.796592     1.08428      1.50085             -99.0                     -99.0            7.89359     1.0             0.8990839402603886   
  17589 -99        7.472    0          0.3112   1559.01   1.07599995E10   0.04294    0.04294    0.8525     0.6148     0.153517     -99.0        -99.0        -99.0        -99.0        0.153517            -99.0                     -99.0            1.00602     2.0             0.8473986600664004   
  17591 1684       5.621    0          2.162    16844.3   4.4870001E10    43.54      43.54      83.6       29.98      3.21968      1.17172E-7   1.97313E-7   3.21968      5.42181      2.03924             -99.0                     -99.0            86.8197     1.0             0.9629150987621473   
  17598 1578       1.485    1          0.8458   5236.22   2.30100009E10   0.1574     0.1574     2.196      1.479      0.0574146    2.16224E-8   5.52111E-8   0.0574146    0.146604     0.136442            -99.0                     -99.0            2.25341     1.0             0.9745230561682073   
  17608 1648       7.467    1          0.61     3498.37   7.1110001E9     0.7186     0.7186     6.788      0.9091     0.0256187    2.16143E-8   4.7064E-8    0.0256187    0.0557834    2.18293             -99.0                     -99.0            6.81362     1.0             0.9962398842318767   
  17613 1588       3.361    0          0.5084   2801.32   5.9149998E9     0.06004    0.06004    1.183      0.352      1.30314      1.71468E-6   1.82311E-6   1.30314      1.38555      0.492321            -99.0                     -99.0            2.48614     1.0             0.47583804612773223  
  17624 -99        11.74    0          3.355    28770.0   2.89699987E11   90.03      90.03      511.2      88.05      0.915931     -99.0        -99.0        -99.0        -99.0        0.915931            -99.0                     -99.0            512.116     2.0             0.9982113427426599   
  17627 1635       4.547    1          0.925    5853.92   3.16199987E9    2.015      2.015      7.671      1.687      0.262307     7.90374E-8   8.64405E-8   0.262307     0.286877     1.71264             -99.0                     -99.0            7.93331     1.0             0.9669356170375292   
  17631 1524       25.01    1          0.8433   5216.97   3.5640001E10    14.31      14.31      31.25      3.418      0.0771609    2.92736E-8   6.42256E-8   0.0771609    0.169289     1.05229             -99.0                     -99.0            31.3272     1.0             0.997535687836768    
  17640 1641       4.392    1          1.244    8476.34   8.5500001E9     0.2802     0.2802     11.34      3.757      1.86581      2.68144E-7   3.25545E-7   1.86581      2.26523      2.81748             -99.0                     -99.0            13.2058     1.0             0.8587135955413531   
  17645 -99        3.708    0          0.4094   2155.72   1.78599997E10   0.9636     0.2179     1.36       0.3668     0.120477     -99.0        -99.0        -99.0        -99.0        0.120477            -99.0                     -99.0            1.48048     2.0             0.9186209877877446   
  17654 -99        11.5     0          1.05     6857.81   4.4870001E10    4.47E-8    4.47E-8    44.54      13.03      1.08645      -99.0        -99.0        -99.0        -99.0        1.08645             -99.0                     -99.0            45.6265     2.0             0.9761870842602435   
  17660 -99        8.238    1          1.53     10974.4   6.486E10        30.74      30.74      59.74      25.62      0.869956     -99.0        -99.0        -99.0        -99.0        0.869956            -99.0                     -99.0            60.61       2.0             0.9856459330143541   
  17661 -99        6.11     1          0.596    3400.4    6.3379999E9     0.5528     0.5528     4.615      2.832      1.74357      -99.0        -99.0        -99.0        -99.0        1.74357             -99.0                     -99.0            6.35857     2.0             0.7257921199263356   
  17665 1607       9.18     0          1.45     10263.7   1.07599995E10   28.72      28.72      45.0       18.02      1.93294      1.89463E-7   2.11721E-7   1.93294      2.16003      8.10355             -99.0                     -99.0            46.9329     1.0             0.958815670883325    
  17668 -99        3.174    1          0.6889   4061.75   1.74600008E10   0.7057     0.2608     2.999      1.193      0.27423      -99.0        -99.0        -99.0        -99.0        0.27423             -99.0                     -99.0            3.27323     2.0             0.9162203694821324   
  17674 -99        4.161    1          0.651    3788.77   0.0             0.509      0.3995     2.982      1.824      0.325799     -99.0        -99.0        -99.0        -99.0        -99.0               0.325799                  -99.0            3.3078      3.0             0.9015055323780157   
  17675 1532       2.467    1          0.845    5230.06   4.26499994E9    0.4433     0.4433     5.275      2.138      0.371141     1.40101E-7   1.70112E-7   0.371141     0.450641     3.47005             -99.0                     -99.0            5.64614     1.0             0.9342665962941055   
  17676 1522       18.57    1          0.559    3144.4    6.3379999E9     0.9047     0.9047     10.52      0.5666     0.653169     6.82129E-7   7.34935E-7   0.653169     0.703733     3.9745              -99.0                     -99.0            11.1732     1.0             0.9415386818458454   
  17681 1609       3.418    0          1.622    11801.9   1.70599997E10   5.29       5.29       23.35      10.83      0.166772     1.23634E-8   1.75826E-8   0.166772     0.237174     2.20555             -99.0                     -99.0            23.5168     1.0             0.9929071982582665   
  17689 -99        3.345    0          2.182    17036.3   1.12699996E10   31.81      23.95      60.59      23.66      10.226       -99.0        -99.0        -99.0        -99.0        10.226              -99.0                     -99.0            70.816      2.0             0.8555976050610031   
  17691 1502       1.659    0          1.686    12383.6   2.76699996E10   5.544      5.544      25.14      15.15      1.228        8.26838E-8   9.3603E-8    1.228        1.39016      1.20657             -99.0                     -99.0            26.368      1.0             0.9534283980582525   
  17699 -99        5.327    1          1.993    15235.7   1.29400003E10   199.0      13.7       7.628      7.628      0.833398     -99.0        -99.0        -99.0        -99.0        1.06097             -99.0                     0.833398         8.4614      4.0             0.9015056610017256   
  17715 1543       1.337    1          2.11     16346.7   1.82799995E10   11.58      11.58      28.94      21.65      4.71022      1.82011E-7   2.70667E-7   4.71022      7.0045       2.4816              -99.0                     -99.0            33.6502     1.0             0.8600246060944661   
  17750 1486       0.0      1          1.461    10360.9   5.37E8          1.045      1.045      10.36      10.36      2.60686      2.50747E-7   2.66812E-7   2.60686      2.77388      2.313               -99.0                     -99.0            12.9669     1.0             0.7989573452405739   
  17757 -99        10.68    1          1.028    6678.76   9.5929999E10    4.378      4.378      23.76      2.381      0.200037     -99.0        -99.0        -99.0        -99.0        0.200037            -99.0                     -99.0            23.96       2.0             0.991652754590985    
  17758 -99        33.2     1          1.256    8578.64   1.29399996E11   17.82      17.82      147.2      6.306      0.815079     -99.0        -99.0        -99.0        -99.0        0.815079            -99.0                     -99.0            148.015     2.0             0.994493801303922    
  17759 1444       3.009    0          2.38     18954.1   6.6369999E10    32.61      32.61      74.21      42.27      2.34291      6.73386E-8   9.2671E-8    2.34291      3.2243       1.04641             -99.0                     -99.0            76.5529     1.0             0.9693950196530765   
  17763 -99        0.822    1          0.9712   6221.07   1.55599995E10   1.513      0.9298     5.35       6.509      0.574831     -99.0        -99.0        -99.0        -99.0        0.574831            -99.0                     -99.0            5.92483     2.0             0.902979494770314    
  17770 1375       53.82    1          1.434    10122.6   5.034E10        137.3      72.46      178.6      20.89      4.58166      4.6169E-7    5.20705E-7   4.58166      5.1673       3.70854             -99.0                     -99.0            183.182     1.0             0.9749866253234488   
  17784 -99        8.477    1          0.5178   2864.43   1.86999992E10   1.004      1.004      3.744      0.4452     0.310998     -99.0        -99.0        -99.0        -99.0        0.310998            -99.0                     -99.0            4.055       2.0             0.9233045622688041   
  17788 1357       13.58    1          1.002    6468.42   1.38700001E10   2.936      2.936      27.77      2.044      0.695525     1.71646E-7   2.3621E-7    0.695525     0.957147     3.50485             -99.0                     -99.0            28.4655     1.0             0.9755669143348966   
  17790 -99        3.965    0          3.39     29131.9   1.208E10        167.8      99.06      288.9      72.86      44.2439      -99.0        -99.0        -99.0        -99.0        44.2439             -99.0                     -99.0            333.144     2.0             0.8671925653771342   
  17793 1331       12.87    0          0.8253   5078.9    8.5500001E9     9.591      9.591      17.03      8.069      0.0612717    2.45266E-8   5.85841E-8   0.0612717    0.146353     4.23119             -99.0                     -99.0            17.0913     1.0             0.9964133799067362   
  17804 1377       2.532    1          1.873    14109.4   1.26500004E10   0.6666     0.6666     15.77      6.228      2.63295      1.36566E-7   1.77479E-7   2.63295      3.42175      2.26415             -99.0                     -99.0            18.4029     1.0             0.8569301577468769   
  17808 1371       2.37     1          1.926    14605.1   1.29400003E10   0.9881     0.9881     14.63      6.173      7.63962      3.6981E-7    5.66071E-7   7.63962      11.6941      2.03487             -99.0                     -99.0            22.2696     1.0             0.6569493839134964   
  17836 1314       0.683    1          1.841    13811.5   2.76699996E10   1.93       1.93       33.69      49.33      0.937343     5.07383E-8   8.36848E-8   0.937343     1.546        1.61692             -99.0                     -99.0            34.6273     1.0             0.9729317619335033   
  17841 -99        5.571    0          1.23     8357.3    4.9200001E10    14.82      14.82      32.98      19.78      0.70713      -99.0        -99.0        -99.0        -99.0        0.70713             -99.0                     -99.0            33.6871     2.0             0.9790097693182256   
  17850 1257       1.515    1          1.703    12538.9   3.9990002E10    3.387      3.387      18.73      12.36      2.25416      1.48041E-7   1.81505E-7   2.25416      2.76371      0.536792            -99.0                     -99.0            20.9842     1.0             0.892576319325969    
  17853 -99        6.051    0          1.62     11783.8   1.153E11        13.65      13.65      65.61      15.56      0.426981     -99.0        -99.0        -99.0        -99.0        0.426981            -99.0                     -99.0            66.037      2.0             0.9935339279494828   
  17860 1306       1.879    1          1.847    13867.2   4.5699999E9     0.34       0.34       31.99      17.03      2.07129      1.11219E-7   1.6156E-7    2.07129      3.00883      19.1043             -99.0                     -99.0            34.0613     1.0             0.9391890503298463   
  17862 -99        4.32     0          1.38     9649.18   5.0339999E9     5.064      5.064      23.92      11.88      12.4762      -99.0        -99.0        -99.0        -99.0        12.4762             -99.0                     -99.0            36.3962     2.0             0.6572114671311841   
  17868 1184       1.841    1          1.201    8111.76   9.5929999E10    0.8604     0.8604     16.71      9.077      0.375335     5.88985E-8   7.61589E-8   0.375335     0.485327     0.140683            -99.0                     -99.0            17.0853     1.0             0.9780337483099507   
  17872 -99        0.0      0          1.09     7185.81   2.24899994E9    0.0        0.0        2.408      2.408      0.537615     -99.0        -99.0        -99.0        -99.0        0.537615            -99.0                     -99.0            2.94562     2.5             0.8174849437469871   
  17873 1279       0.961    1          1.863    14016.2   9.8160005E9     1.048      1.048      19.63      20.43      3.54114      1.86123E-7   2.50828E-7   3.54114      4.77221      4.01987             -99.0                     -99.0            23.1711     1.0             0.8471760080445037   
  17874 1310       2.997    1          4.4      39791.2   1.592E10        87.59      35.4       308.3      102.9      56.3701      3.67613E-7   4.44477E-7   56.3701      68.1565      32.0814             -99.0                     -99.0            364.67      1.0             0.8454218882825568   
  17881 1225       4.405    1          1.297    8929.93   4.2850001E10    4.935      4.569      20.36      5.585      6.37677      8.25698E-7   1.06737E-6   6.37677      8.24315      0.52972             -99.0                     -99.0            26.7368     1.0             0.7614972622004129   
  17911 1151       46.68    1          0.2017   960.478   3.88999987E9    0.3772     0.3772     2.573      0.3945     0.34118      3.81878E-6   4.19998E-6   0.34118      0.375237     0.574454            -99.0                     -99.0            2.91418     1.0             0.882924184504732    
  17923 1221       0.965    0          2.1      16251.2   3.5640001E10    20.42      20.04      38.08      39.46      3.04822      1.19176E-7   1.53884E-7   3.04822      3.93596      1.28228             -99.0                     -99.0            41.1282     1.0             0.9258854022301      
