# ID     RA            DEC         
  14910  188.89328     62.178318   
  14914  188.9597931   62.1782951  
  14920  189.0198364   62.1786423  
  14930  188.9556122   62.1783371  
  14938  189.1136017   62.1786537  
  14980  189.4066925   62.1779938  
  15008  189.370636    62.1775131  
  15010  188.9614563   62.1770973  
  15027  188.9713593   62.1769943  
  15028  188.9801331   62.1769981  
  15061  189.3654022   62.176651   
  15063  189.0338745   62.1766357  
  15072  188.9502106   62.1763153  
  15078  189.3021393   62.1765747  
  15079  189.3410797   62.1765862  
  15093  189.277832    62.1764832  
  15121  189.0479279   62.1760178  
  15153  189.0225677   62.1753845  
  15170  189.003479    62.1751099  
  15174  189.2130127   62.1752357  
  15204  189.2542114   62.1746368  
  15213  189.0117798   62.174324   
  15218  189.1665802   62.1747589  
  15220  189.269455    62.1745987  
  15224  189.0944672   62.1746368  
  15229  189.2832184   62.1746407  
  15232  189.3041382   62.1745567  
  15244  189.0568085   62.1741714  
  15259  189.2807007   62.1741524  
  15262  188.9812469   62.1736679  
  15264  189.0333252   62.1738205  
  15267  189.1146088   62.1739273  
  15289  188.9900818   62.1734276  
  15306  189.2581177   62.1734734  
  15316  189.119812    62.1731949  
  15355  188.9207458   62.1715431  
  15360  189.3313293   62.1725693  
  15370  189.2394104   62.17239    
  15381  189.087204    62.1721382  
  15414  189.1225128   62.1717758  
  15425  189.0589294   62.171566   
  15444  189.3889618   62.1711349  
  15452  189.2544403   62.1713333  
  15481  189.0490417   62.1707191  
  15484  188.8982391   62.170372   
  15516  188.9569702   62.1700554  
  15524  189.3860626   62.1702805  
  15525  188.9611206   62.1699371  
  15528  189.0712128   62.1698418  
  15575  189.1655273   62.1693993  
  15587  189.063324    62.1690865  
  15599  189.0664673   62.1689377  
  15600  189.0853577   62.1690178  
  15625  189.0950623   62.1687012  
  15630  189.3201752   62.1687279  
  15637  189.0500793   62.1684341  
  15645  189.1403198   62.1683197  
  15647  189.1630249   62.1683578  
  15654  189.3554077   62.1683426  
  15658  188.9957123   62.1681023  
  15678  188.9064331   62.1676826  
  15681  189.0797272   62.1678848  
  15703  189.0239258   62.1674538  
  15729  188.9055939   62.1672707  
  15747  189.2179108   62.1660156  
  15808  189.2431488   62.166153   
  15820  189.1302948   62.166069   
  15826  188.9298096   62.1653404  
  15827  188.9396362   62.1655846  
  15847  188.9712219   62.165123   
  15862  188.9954681   62.1653061  
  15863  188.995636    62.1644669  
  15888  189.0601654   62.1649742  
  15902  189.0274048   62.1643295  
  15907  189.1599579   62.1647644  
  15909  189.2635956   62.1646957  
  15927  189.013031    62.1630478  
  15930  189.2494965   62.1645203  
  15962  189.3742218   62.1641846  
  15970  189.1711884   62.1636429  
  15971  189.173233    62.1633987  
  15984  189.0585175   62.1634331  
  16018  189.065094    62.1629524  
  16037  188.9940033   62.1626244  
  16077  189.1627502   62.1622887  
  16102  188.9656067   62.1615677  
  16115  188.9704895   62.1614456  
  16121  189.1436768   62.1616745  
  16175  189.3534088   62.1606674  
  16197  189.0297852   62.1600761  
  16200  189.1341858   62.1602364  
  16202  189.1609039   62.1603355  
  16236  188.9794617   62.1593475  
  16248  189.0993958   62.1593246  
  16251  189.1774139   62.1594429  
  16264  189.0775909   62.159214   
  16268  189.2965851   62.1592445  
  16282  189.0113678   62.1588173  
  16284  189.2026367   62.1589355  
  16286  189.2786407   62.1589851  
  16289  189.1320343   62.1588249  
  16297  188.9710388   62.158268   
  16307  189.3608856   62.1585503  
  16332  189.2442017   62.1585388  
  16381  188.9898376   62.15728    
  16433  189.1252441   62.1566391  
  16456  189.1583252   62.1561508  
  16466  189.2034454   62.1560974  
  16495  188.9395905   62.1554375  
  16501  189.2812805   62.1555443  
  16543  189.2324219   62.1548729  
  16576  189.1703644   62.1544991  
  16594  189.3335571   62.1544342  
  16656  189.0560455   62.1529961  
  16681  189.2510834   62.1527367  
  16703  189.1323547   62.1519203  
  16716  189.344986    62.1525421  
  16723  189.3403168   62.1522865  
  16724  189.0329285   62.1518669  
  16735  188.9600983   62.151413   
  16774  189.0770416   62.1509819  
  16775  189.0784912   62.1502724  
  16801  188.9691467   62.150589   
  16802  188.9797516   62.150486   
  16810  189.0555725   62.1504669  
  16846  188.9942474   62.1498032  
  16848  189.0263214   62.149662   
  16856  188.9634705   62.1494484  
  16865  189.2929535   62.1496201  
  16907  189.0887909   62.148632   
  16953  189.0308228   62.1480751  
  16967  189.1542816   62.1478767  
  16980  189.1270905   62.1475182  
  16984  189.3032532   62.1475677  
  16996  189.0597229   62.1471214  
  17002  189.2233887   62.1472816  
  17017  188.9962463   62.1466675  
  17021  189.2373657   62.1468849  
  17050  189.2092133   62.1457062  
  17051  189.2284241   62.1464653  
  17056  189.105423    62.1463089  
  17070  189.0398712   62.1457787  
  17086  189.2562256   62.1450081  
  17095  188.9611816   62.1452942  
  17098  189.1505737   62.1452942  
  17108  189.0498352   62.1440201  
  17110  189.1266937   62.1453056  
  17120  189.0236664   62.1440239  
  17139  189.1669312   62.1444893  
  17141  189.2906189   62.144825   
  17157  189.1567841   62.1444435  
  17169  189.2935944   62.1434746  
  17186  189.2893066   62.1437759  
  17190  189.1017609   62.1434021  
  17199  189.0525208   62.1432533  
  17207  189.0115967   62.1431351  
  17211  189.110611    62.1431656  
  17213  189.1384277   62.1429749  
  17219  189.1835327   62.1431656  
  17220  189.2254486   62.1430588  
  17244  189.1944427   62.1425705  
  17254  189.2625122   62.1425056  
  17270  189.0427399   62.1417389  
  17274  189.3136597   62.1419449  
  17277  189.1112823   62.1416168  
  17301  189.0010529   62.1409035  
  17306  189.1011963   62.1411133  
  17320  189.240921    62.1408844  
  17339  189.1897583   62.1403198  
  17353  189.0129852   62.1398239  
  17380  189.1957397   62.1396484  
  17381  189.2108612   62.1394119  
  17386  189.0849304   62.1394882  
  17418  189.1380157   62.1388283  
  17422  188.963028    62.1385002  
  17434  189.0737915   62.1386375  
  17446  189.229126    62.1384506  
  17491  189.1050873   62.137352   
  17500  189.0228729   62.1372261  
  17519  189.0176086   62.1366158  
  17566  188.9668579   62.1359024  
  17577  189.233078    62.1356125  
  17589  189.3108215   62.1356163  
  17591  189.0759125   62.1352615  
  17608  189.2093353   62.1349983  
  17624  189.0368347   62.1344681  
  17631  189.2277985   62.1344986  
  17654  188.9842987   62.1339684  
  17660  189.2637482   62.1341324  
  17661  189.270752    62.1340752  
  17665  189.0637054   62.1337967  
  17676  189.2086182   62.1337433  
  17699  189.1356049   62.1332855  
  17757  189.2423096   62.1320267  
  17758  189.2670746   62.1320152  
  17770  189.1909637   62.1317253  
  17784  189.2712402   62.1315651  
  17788  189.2158508   62.1314926  
  17793  189.0879822   62.1307297  
  17841  189.2873535   62.1304016  
  17853  189.282196    62.1302032  
  17911  189.2262115   62.1291924  
  17990  189.0939026   62.1274719  
  18002  189.113205    62.1272202  
  18003  189.1213989   62.1272163  
  18008  189.2068634   62.1272392  
  18036  189.1536255   62.1264     
  18044  189.134903    62.1261406  
  18072  189.0651398   62.1252899  
  18106  189.1304779   62.1247292  
  18160  189.1646576   62.1234055  
  18166  189.1576385   62.1232033  
  18187  189.0973053   62.1228828  
  18194  189.278183    62.1229248  
  18212  189.2569885   62.1223068  
  18216  189.103363    62.1219978  
  18224  189.0603027   62.1217995  
  18253  189.0872498   62.1206131  
  18254  189.0871277   62.1198616  
  18265  189.1169586   62.1210632  
  18325  189.1451416   62.1194801  
  18341  189.1493683   62.1187859  
  18342  189.1515656   62.1185837  
  18350  189.2523651   62.1187553  
  18379  189.1825409   62.117897   
  18385  189.1976471   62.1178017  
  18389  189.0184326   62.1174698  
  18392  189.0688019   62.1174965  
  18405  189.0666351   62.1168976  
  18411  189.0927887   62.1167259  
  18467  189.0784302   62.1155167  
  18469  189.2554626   62.115654   
  18473  189.1082611   62.1153374  
  18496  189.1946106   62.114872   
  18544  189.1007233   62.1135597  
  18552  189.0391235   62.113163   
  18556  189.220108    62.1132164  
  18559  189.1229706   62.1129303  
  18578  189.0422211   62.1123962  
  18594  189.1324768   62.1121025  
  18597  189.2145996   62.1121674  
  18602  189.0518799   62.1118355  
  18603  189.0650787   62.1119728  
  18616  189.2084961   62.1117325  
  18636  189.0852509   62.1110649  
  18654  189.1492004   62.110714   
  18664  189.0261536   62.1102448  
  18669  189.110733    62.109993   
  18695  189.1747437   62.1092529  
  18703  189.2016449   62.1091423  
  18744  189.1436768   62.1077995  
  18792  189.1360626   62.105938   
  18815  189.0985107   62.1048546  
  18818  189.105896    62.1046333  
  18827  189.120575    62.1044617  
  18859  189.094162    62.1032104  
  18864  189.0678558   62.1032562  
  18873  189.1029205   62.102684   
  18910  189.0972137   62.1014977  
  18911  189.1133881   62.1015778  
  18948  189.155304    62.0991173  
  18950  189.0802917   62.0997772  
  19032  189.2262115   62.0967598  
  19073  189.1247711   62.0951042  
  19136  189.0727997   62.0918388  
  19147  189.2124939   62.091465   
  19222  189.0959778   62.0879211  
  19290  189.1754913   62.084568   
  19304  189.1601105   62.0833015  
  19313  189.0873566   62.0826149  
  19337  189.1778717   62.081604   
  19345  189.1686096   62.0811043  
  19365  189.1402435   62.079277   
  19404  189.0941772   62.0758438  
  19431  189.1217804   62.0721169  
