# ID                            RA               DEC  
  EGSIRAC_J141931.83+524606.7   214.8826291      52.76854        
  EGSIRAC_J141931.84+524832.3   214.8826818      52.8089845      
  EGSIRAC_J141931.85+525033.2   214.8827179      52.8425707      
  EGSIRAC_J141931.85+524940.2   214.8827438      52.8278506      
  EGSIRAC_J141931.86+524839.3   214.882778       52.8109438      
  EGSIRAC_J141931.87+525014.3   214.8827961      52.8373198      
  EGSIRAC_J141931.87+524851.3   214.8828284      52.8142514      
  EGSIRAC_J141931.88+525009.6   214.8828357      52.8360013      
  EGSIRAC_J141931.88+525939.8   214.8828667      52.9944039      
  EGSIRAC_J141931.89+525246.4   214.8829007      52.8795722      
  EGSIRAC_J141931.89+525956.8   214.8829116      52.999116       
  EGSIRAC_J141931.91+524721.5   214.8829593      52.7893162      
  EGSIRAC_J141931.93+525142.0   214.8830462      52.861677       
  EGSIRAC_J141931.94+525553.9   214.8831095      52.9316425      
  EGSIRAC_J141931.95+525943.9   214.8831457      52.9955437      
  EGSIRAC_J141931.96+525321.0   214.8832045      52.8891765      
  EGSIRAC_J141931.97+524530.1   214.8832099      52.7583657      
  EGSIRAC_J141931.97+525425.0   214.8832124      52.9069449      
  EGSIRAC_J141931.97+525600.2   214.8832184      52.9334021      
  EGSIRAC_J141931.99+524754.1   214.8832956      52.7983668      
  EGSIRAC_J141932.02+525238.1   214.8834357      52.8772554      
  EGSIRAC_J141932.03+524908.6   214.8834943      52.8190735      
  EGSIRAC_J141932.04+525657.4   214.8835134      52.9492873      
  EGSIRAC_J141932.04+524918.7   214.8835258      52.8218877      
  EGSIRAC_J141932.06+525915.6   214.8835889      52.9876716      
  EGSIRAC_J141932.06+525101.8   214.8835955      52.8505136      
  EGSIRAC_J141932.07+524456.8   214.8836295      52.7491262      
  EGSIRAC_J141932.12+525327.2   214.883838       52.8909042      
  EGSIRAC_J141932.12+525417.0   214.8838444      52.9047386      
  EGSIRAC_J141932.12+524712.7   214.8838499      52.7868818      
  EGSIRAC_J141932.15+524936.1   214.8839799      52.8267187      
  EGSIRAC_J141932.15+524739.4   214.8839864      52.7942852      
  EGSIRAC_J141932.16+525524.3   214.8840285      52.9234347      
  EGSIRAC_J141932.16+525631.9   214.8840298      52.9422068      
  EGSIRAC_J141932.18+525408.8   214.8841117      52.9024664      
  EGSIRAC_J141932.21+525347.7   214.88422        52.8965874      
  EGSIRAC_J141932.21+524417.9   214.8842327      52.7383171      
  EGSIRAC_J141932.22+525950.7   214.8842712      52.9974393      
  EGSIRAC_J141932.23+524648.4   214.8842957      52.7801348      
  EGSIRAC_J141932.23+525436.5   214.8842965      52.9101439      
  EGSIRAC_J141932.25+525648.5   214.884384       52.9468281      
  EGSIRAC_J141932.25+524758.9   214.8843943      52.7997122      
  EGSIRAC_J141932.27+525613.3   214.884476       52.9370323      
  EGSIRAC_J141932.27+525444.4   214.8844895      52.912351       
  EGSIRAC_J141932.29+524700.7   214.8845528      52.7835392      
  EGSIRAC_J141932.29+524633.3   214.884561       52.7759296      
  EGSIRAC_J141932.30+524616.1   214.884589       52.7711399      
  EGSIRAC_J141932.30+524927.8   214.8845942      52.8244142      
  EGSIRAC_J141932.30+525039.9   214.8846031      52.8444268      
  EGSIRAC_J141932.30+525734.3   214.8846147      52.9595332      
  EGSIRAC_J141932.31+525538.1   214.8846257      52.9272647      
  EGSIRAC_J141932.31+525302.4   214.884634       52.8840243      
  EGSIRAC_J141932.33+525747.7   214.8847477      52.9632708      
  EGSIRAC_J141932.34+524934.1   214.8847784      52.826146       
  EGSIRAC_J141932.35+525718.4   214.8848159      52.9551383      
  EGSIRAC_J141932.36+530004.8   214.8848389      53.0013504      
  EGSIRAC_J141932.36+524746.3   214.8848554      52.7962011      
  EGSIRAC_J141932.38+524623.2   214.884939       52.7731294      
  EGSIRAC_J141932.39+525255.6   214.8849675      52.8821381      
  EGSIRAC_J141932.39+525404.0   214.8849837      52.9011348      
  EGSIRAC_J141932.39+525947.0   214.8849852      52.9963999      
  EGSIRAC_J141932.40+525844.2   214.8850226      52.9789593      
  EGSIRAC_J141932.41+524911.0   214.8850455      52.8197463      
  EGSIRAC_J141932.41+525216.1   214.8850515      52.8711438      
  EGSIRAC_J141932.42+525133.2   214.8851051      52.8592285      
  EGSIRAC_J141932.43+524907.4   214.8851367      52.818725       
  EGSIRAC_J141932.43+524524.9   214.8851535      52.7569224      
  EGSIRAC_J141932.43+525904.7   214.8851596      52.9846549      
  EGSIRAC_J141932.45+524856.6   214.8852314      52.8157381      
  EGSIRAC_J141932.45+525308.8   214.8852394      52.8857782      
  EGSIRAC_J141932.46+525858.4   214.8852698      52.9828917      
  EGSIRAC_J141932.46+524539.6   214.8852703      52.7610131      
  EGSIRAC_J141932.46+525533.9   214.8852814      52.9261008      
  EGSIRAC_J141932.47+524433.0   214.8853069      52.7425075      
  EGSIRAC_J141932.47+524446.3   214.8853303      52.7462078      
  EGSIRAC_J141932.48+524922.2   214.8853644      52.8228475      
  EGSIRAC_J141932.49+525202.9   214.8853775      52.8674964      
  EGSIRAC_J141932.49+524729.7   214.8853918      52.7915937      
  EGSIRAC_J141932.51+525006.2   214.8854987      52.8350593      
  EGSIRAC_J141932.53+525928.9   214.8855658      52.9913877      
  EGSIRAC_J141932.54+524547.5   214.8855997      52.7631963      
  EGSIRAC_J141932.54+524518.3   214.885616       52.7551025      
  EGSIRAC_J141932.54+525630.5   214.8856194      52.9418287      
  EGSIRAC_J141932.55+525823.8   214.88563        52.9733008      
  EGSIRAC_J141932.56+525837.0   214.885684       52.9769558      
  EGSIRAC_J141932.56+524951.2   214.8856896      52.8309158      
  EGSIRAC_J141932.56+524630.9   214.8856995      52.7752707      
  EGSIRAC_J141932.59+525023.0   214.8858026      52.8397447      
  EGSIRAC_J141932.59+525622.2   214.8858056      52.9395202      
  EGSIRAC_J141932.59+525854.3   214.8858209      52.9817612      
  EGSIRAC_J141932.59+525707.3   214.8858238      52.9520358      
  EGSIRAC_J141932.59+524404.3   214.8858298      52.7345303      
  EGSIRAC_J141932.63+524504.2   214.8859865      52.7511943      
  EGSIRAC_J141932.65+525431.2   214.886062       52.9086934      
  EGSIRAC_J141932.65+525238.8   214.8860734      52.8774688      
  EGSIRAC_J141932.68+525126.3   214.8861753      52.8573221      
  EGSIRAC_J141932.68+525125.7   214.8862078      52.8571436      
  EGSIRAC_J141932.70+524849.5   214.8862715      52.8137679      
  EGSIRAC_J141932.71+524526.8   214.8863205      52.757465       
  EGSIRAC_J141932.71+525600.9   214.8863248      52.9336014      
  EGSIRAC_J141932.73+525227.2   214.8864021      52.874242       
  EGSIRAC_J141932.75+525409.1   214.8864624      52.9025551      
  EGSIRAC_J141932.75+525425.6   214.8864745      52.9071209      
  EGSIRAC_J141932.75+525017.8   214.8864887      52.8382792      
  EGSIRAC_J141932.77+524533.1   214.8865694      52.7592043      
  EGSIRAC_J141932.78+524811.0   214.8866079      52.80308        
  EGSIRAC_J141932.78+524419.4   214.8866195      52.7387256      
  EGSIRAC_J141932.79+524637.2   214.8866601      52.7770042      
  EGSIRAC_J141932.80+525958.6   214.8866799      52.9996282      
  EGSIRAC_J141932.81+525512.1   214.8867307      52.9200306      
  EGSIRAC_J141932.82+525924.7   214.8867546      52.9902019      
  EGSIRAC_J141932.83+525310.5   214.8868171      52.8862744      
  EGSIRAC_J141932.85+524945.9   214.886902       52.8294362      
  EGSIRAC_J141932.85+524446.3   214.8869064      52.7461961      
  EGSIRAC_J141932.86+524826.1   214.8869323      52.8072533      
  EGSIRAC_J141932.87+524753.6   214.8869967      52.7982446      
  EGSIRAC_J141932.88+525952.3   214.8870375      52.9978733      
  EGSIRAC_J141932.89+524617.4   214.8870716      52.7715115      
  EGSIRAC_J141932.89+525010.8   214.8870804      52.8363366      
  EGSIRAC_J141932.90+525353.3   214.887095       52.8981641      
  EGSIRAC_J141932.90+524524.7   214.8871035      52.756864       
  EGSIRAC_J141932.90+524431.0   214.8871089      52.7419572      
  EGSIRAC_J141932.93+524924.6   214.8872444      52.823515       
  EGSIRAC_J141932.94+525108.3   214.8872558      52.8523227      
  EGSIRAC_J141932.94+525218.1   214.8872874      52.8717175      
  EGSIRAC_J141932.96+525838.4   214.8873583      52.9773439      
  EGSIRAC_J141932.97+525224.1   214.8874033      52.8733765      
  EGSIRAC_J141932.97+524833.3   214.8874086      52.8092727      
  EGSIRAC_J141932.98+525247.7   214.8874231      52.8799311      
  EGSIRAC_J141932.98+524351.1   214.8874341      52.7308836      
  EGSIRAC_J141932.99+525916.5   214.8874636      52.9879414      
  EGSIRAC_J141933.00+524612.5   214.8875085      52.7701619      
  EGSIRAC_J141933.03+525833.8   214.8876494      52.9760599      
  EGSIRAC_J141933.04+525647.4   214.8876818      52.9465186      
  EGSIRAC_J141933.04+524513.8   214.8876845      52.7538593      
  EGSIRAC_J141933.06+525103.2   214.8877791      52.8508993      
  EGSIRAC_J141933.07+524917.6   214.8877996      52.8215808      
  EGSIRAC_J141933.08+525210.2   214.8878694      52.8695034      
  EGSIRAC_J141933.09+525634.1   214.8878865      52.9428279      
  EGSIRAC_J141933.09+524443.4   214.8878892      52.745395       
  EGSIRAC_J141933.10+524914.0   214.887926       52.8205752      
  EGSIRAC_J141933.10+524728.9   214.8879308      52.7913613      
  EGSIRAC_J141933.10+525725.4   214.8879372      52.9570675      
  EGSIRAC_J141933.10+524839.6   214.8879517      52.8110252      
  EGSIRAC_J141933.12+524756.9   214.8880012      52.7991477      
  EGSIRAC_J141933.13+525449.3   214.8880633      52.9137166      
  EGSIRAC_J141933.15+524715.2   214.8881356      52.7875593      
  EGSIRAC_J141933.17+524618.5   214.888229       52.7718222      
  EGSIRAC_J141933.18+525215.0   214.8882896      52.8708363      
  EGSIRAC_J141933.18+524425.1   214.8882906      52.7403278      
  EGSIRAC_J141933.19+524847.3   214.8883165      52.8131626      
  EGSIRAC_J141933.20+525341.6   214.8883592      52.8949036      
  EGSIRAC_J141933.20+524702.9   214.8883742      52.7841627      
  EGSIRAC_J141933.21+525405.1   214.8883866      52.9014169      
  EGSIRAC_J141933.22+525111.2   214.8884303      52.8531269      
  EGSIRAC_J141933.22+525438.8   214.8884421      52.9108023      
  EGSIRAC_J141933.22+524414.0   214.8884455      52.737228       
  EGSIRAC_J141933.23+525336.3   214.888469       52.8934328      
  EGSIRAC_J141933.23+525559.3   214.8884927      52.9331428      
  EGSIRAC_J141933.24+525501.7   214.8885113      52.917165       
  EGSIRAC_J141933.28+525208.0   214.8886669      52.868914       
  EGSIRAC_J141933.28+525235.3   214.8886972      52.8764847      
  EGSIRAC_J141933.29+525454.2   214.8887139      52.9150665      
  EGSIRAC_J141933.31+525130.9   214.8888014      52.8586008      
  EGSIRAC_J141933.32+524936.7   214.8888332      52.8268765      
  EGSIRAC_J141933.33+524900.3   214.8888831      52.816777       
  EGSIRAC_J141933.34+524640.5   214.8889469      52.7779185      
  EGSIRAC_J141933.34+525300.6   214.8889575      52.8835122      
  EGSIRAC_J141933.37+525756.3   214.8890438      52.9656469      
  EGSIRAC_J141933.37+524805.9   214.8890584      52.8016568      
  EGSIRAC_J141933.37+525333.2   214.8890679      52.8925677      
  EGSIRAC_J141933.38+525445.6   214.8891041      52.9126838      
  EGSIRAC_J141933.39+525516.6   214.8891465      52.9212807      
  EGSIRAC_J141933.40+524542.3   214.8891849      52.7617726      
  EGSIRAC_J141933.40+524652.3   214.8891878      52.7812211      
  EGSIRAC_J141933.45+524518.6   214.8893759      52.7551775      
  EGSIRAC_J141933.46+525008.4   214.8894174      52.8356853      
  EGSIRAC_J141933.46+525326.0   214.8894432      52.8905807      
  EGSIRAC_J141933.47+525927.5   214.8894614      52.9909866      
  EGSIRAC_J141933.48+524944.7   214.8895049      52.8291094      
  EGSIRAC_J141933.51+525519.1   214.8896378      52.9219892      
  EGSIRAC_J141933.51+525609.7   214.8896657      52.9360284      
  EGSIRAC_J141933.52+525731.3   214.889689       52.9587194      
  EGSIRAC_J141933.53+525719.9   214.8897306      52.9555388      
  EGSIRAC_J141933.55+525824.7   214.889796       52.9735413      
  EGSIRAC_J141933.55+525321.7   214.8897968      52.889387       
  EGSIRAC_J141933.57+525645.1   214.8898814      52.9458787      
  EGSIRAC_J141933.57+525143.9   214.8899005      52.8622018      
  EGSIRAC_J141933.58+524902.9   214.8899436      52.817477       
  EGSIRAC_J141933.61+525809.3   214.8900681      52.969256       
  EGSIRAC_J141933.62+524929.7   214.890097       52.8249293      
  EGSIRAC_J141933.63+525228.5   214.8901529      52.8746051      
  EGSIRAC_J141933.63+524644.4   214.8901534      52.7790146      
  EGSIRAC_J141933.64+524533.7   214.8901701      52.7593719      
  EGSIRAC_J141933.64+525050.8   214.8901783      52.8474543      
  EGSIRAC_J141933.64+525037.1   214.8901981      52.8436411      
  EGSIRAC_J141933.66+525434.6   214.8902593      52.9096149      
  EGSIRAC_J141933.66+525636.7   214.8902903      52.9435439      
  EGSIRAC_J141933.66+525744.3   214.8902908      52.962314       
  EGSIRAC_J141933.67+525439.3   214.8903067      52.9109269      
  EGSIRAC_J141933.69+525405.1   214.8903838      52.9014205      
  EGSIRAC_J141933.71+525448.3   214.8904722      52.9134381      
  EGSIRAC_J141933.71+525233.4   214.8904941      52.8759675      
  EGSIRAC_J141933.72+524813.7   214.8905032      52.8038318      
  EGSIRAC_J141933.73+525249.4   214.8905458      52.8803933      
  EGSIRAC_J141933.73+525426.5   214.8905698      52.9073771      
  EGSIRAC_J141933.76+524715.9   214.8906995      52.7877716      
  EGSIRAC_J141933.77+524810.8   214.8907229      52.8030062      
  EGSIRAC_J141933.77+525315.4   214.8907427      52.8876172      
  EGSIRAC_J141933.78+525707.0   214.8907809      52.9519489      
  EGSIRAC_J141933.79+525207.1   214.8908247      52.8686455      
  EGSIRAC_J141933.81+525625.9   214.8908975      52.9405406      
  EGSIRAC_J141933.82+525820.2   214.8909367      52.9722863      
  EGSIRAC_J141933.83+525837.2   214.8909977      52.9770136      
  EGSIRAC_J141933.84+525345.3   214.8910121      52.895938       
  EGSIRAC_J141933.86+525355.6   214.8911053      52.898804       
  EGSIRAC_J141933.86+524913.7   214.8911195      52.8204791      
  EGSIRAC_J141933.87+524944.6   214.8911319      52.8290688      
  EGSIRAC_J141933.89+524626.7   214.8912359      52.7741094      
  EGSIRAC_J141933.89+525134.7   214.891239       52.8596479      
  EGSIRAC_J141933.90+525108.7   214.891274       52.8524318      
  EGSIRAC_J141933.90+524517.4   214.8912812      52.754849       
  EGSIRAC_J141933.91+525417.9   214.891302       52.9049839      
  EGSIRAC_J141933.91+525003.1   214.8913071      52.8342105      
  EGSIRAC_J141933.92+525814.2   214.8913348      52.9706126      
  EGSIRAC_J141933.92+525523.2   214.8913502      52.923117       
  EGSIRAC_J141933.93+525804.4   214.8914047      52.9679001      
  EGSIRAC_J141933.93+524753.6   214.8914148      52.7982286      
  EGSIRAC_J141933.95+525709.7   214.8914978      52.9527109      
  EGSIRAC_J141933.97+525558.9   214.8915667      52.9330386      
  EGSIRAC_J141933.97+524452.0   214.8915752      52.747788       
  EGSIRAC_J141933.98+525025.3   214.8915871      52.840375       
  EGSIRAC_J141933.99+524440.0   214.8916483      52.7444669      
  EGSIRAC_J141933.99+525156.2   214.8916526      52.8656307      
  EGSIRAC_J141933.99+525654.6   214.8916663      52.9485167      
  EGSIRAC_J141934.00+524817.3   214.8916701      52.8048267      
  EGSIRAC_J141934.04+525142.9   214.891846       52.8619233      
  EGSIRAC_J141934.05+525042.8   214.8918827      52.8452456      
  EGSIRAC_J141934.05+524622.2   214.8918859      52.772842       
  EGSIRAC_J141934.07+524537.4   214.8919614      52.7603971      
  EGSIRAC_J141934.07+524410.6   214.891986       52.7363039      
  EGSIRAC_J141934.09+524909.6   214.8920455      52.8193525      
  EGSIRAC_J141934.09+524914.7   214.8920541      52.8207596      
  EGSIRAC_J141934.09+525540.7   214.8920547      52.9279929      
  EGSIRAC_J141934.09+525238.3   214.8920775      52.8773122      
  EGSIRAC_J141934.10+525725.6   214.8921077      52.9571283      
  EGSIRAC_J141934.11+525602.4   214.8921524      52.9340063      
  EGSIRAC_J141934.12+525431.4   214.8921709      52.9087475      
  EGSIRAC_J141934.12+530003.6   214.892185       53.0010011      
  EGSIRAC_J141934.12+524800.2   214.8921971      52.8000703      
  EGSIRAC_J141934.13+525509.0   214.8922477      52.9191693      
  EGSIRAC_J141934.17+525919.6   214.8923791      52.9887966      
  EGSIRAC_J141934.17+525902.8   214.8923875      52.9841209      
  EGSIRAC_J141934.17+525451.5   214.8923997      52.9143224      
  EGSIRAC_J141934.18+525528.2   214.8924182      52.9245095      
  EGSIRAC_J141934.18+525816.7   214.8924513      52.9713217      
  EGSIRAC_J141934.19+524651.3   214.892468       52.7809374      
  EGSIRAC_J141934.19+524844.5   214.8924706      52.8123801      
  EGSIRAC_J141934.19+524700.3   214.8924812      52.7834168      
  EGSIRAC_J141934.19+525252.9   214.892493       52.8813869      
  EGSIRAC_J141934.20+525946.4   214.8925116      52.9962353      
  EGSIRAC_J141934.21+525547.3   214.8925635      52.9298253      
  EGSIRAC_J141934.22+525302.8   214.8925845      52.884119       
  EGSIRAC_J141934.22+525959.0   214.8926081      52.9997275      
  EGSIRAC_J141934.23+524729.3   214.8926577      52.7914994      
  EGSIRAC_J141934.24+525623.0   214.8927002      52.9397459      
  EGSIRAC_J141934.25+525107.5   214.892738       52.8520864      
  EGSIRAC_J141934.25+525447.0   214.8927468      52.9130694      
  EGSIRAC_J141934.29+525938.9   214.8928856      52.9941503      
  EGSIRAC_J141934.30+525056.9   214.8929294      52.8491646      
  EGSIRAC_J141934.30+525612.8   214.8929303      52.9368926      
  EGSIRAC_J141934.30+525428.2   214.8929379      52.9078533      
  EGSIRAC_J141934.33+524624.6   214.8930615      52.7735273      
  EGSIRAC_J141934.33+524709.5   214.893076       52.7859739      
  EGSIRAC_J141934.35+525416.0   214.8931367      52.9044573      
  EGSIRAC_J141934.36+525636.4   214.8931998      52.9434452      
  EGSIRAC_J141934.38+525500.3   214.8932507      52.9167727      
  EGSIRAC_J141934.38+525545.2   214.8932582      52.929235       
  EGSIRAC_J141934.38+524655.0   214.8932847      52.7819689      
  EGSIRAC_J141934.39+524941.0   214.8932965      52.8280683      
  EGSIRAC_J141934.39+524746.7   214.8933257      52.7963163      
  EGSIRAC_J141934.39+524957.3   214.8933307      52.8326013      
  EGSIRAC_J141934.42+530032.5   214.893428       53.0090445      
  EGSIRAC_J141934.42+524610.3   214.8934291      52.7695504      
  EGSIRAC_J141934.43+524415.6   214.8934951      52.7376712      
  EGSIRAC_J141934.44+524904.8   214.8935215      52.8180164      
  EGSIRAC_J141934.50+525014.0   214.8937854      52.8372275      
  EGSIRAC_J141934.51+525055.2   214.8938114      52.8486714      
  EGSIRAC_J141934.51+524646.5   214.8938234      52.7796001      
  EGSIRAC_J141934.53+524818.1   214.8939114      52.8050433      
  EGSIRAC_J141934.55+525508.5   214.8939592      52.9190501      
  EGSIRAC_J141934.55+524849.4   214.8939653      52.8137245      
  EGSIRAC_J141934.55+525641.9   214.8939867      52.9449837      
  EGSIRAC_J141934.55+525451.7   214.893993       52.9143777      
  EGSIRAC_J141934.56+525105.4   214.8940136      52.8515186      
  EGSIRAC_J141934.57+524753.9   214.8940658      52.7983069      
  EGSIRAC_J141934.59+525730.4   214.8941368      52.9584605      
  EGSIRAC_J141934.60+525723.9   214.8941987      52.9566506      
  EGSIRAC_J141934.61+525707.2   214.8942177      52.9520209      
  EGSIRAC_J141934.61+525912.6   214.8942192      52.9868509      
  EGSIRAC_J141934.64+524631.3   214.8943419      52.7753803      
  EGSIRAC_J141934.65+525824.1   214.8944021      52.9733861      
  EGSIRAC_J141934.66+525021.8   214.894426       52.8394046      
  EGSIRAC_J141934.66+524807.9   214.8944321      52.8022058      
  EGSIRAC_J141934.67+524916.6   214.894487       52.8212878      
  EGSIRAC_J141934.69+524947.1   214.8945486      52.8297688      
  EGSIRAC_J141934.69+525416.8   214.8945528      52.904689       
  EGSIRAC_J141934.72+524901.9   214.8946867      52.8172074      
  EGSIRAC_J141934.72+525917.3   214.8946959      52.9881425      
  EGSIRAC_J141934.72+525338.2   214.894703       52.8939691      
  EGSIRAC_J141934.74+525117.5   214.8947506      52.8548616      
  EGSIRAC_J141934.76+525219.1   214.8948611      52.8719732      
  EGSIRAC_J141934.76+525923.2   214.8948712      52.9898049      
  EGSIRAC_J141934.77+525550.8   214.8949121      52.9308006      
  EGSIRAC_J141934.80+525320.5   214.895007       52.8890462      
  EGSIRAC_J141934.80+525353.3   214.895023       52.8981455      
  EGSIRAC_J141934.81+525929.2   214.8950763      52.9914485      
  EGSIRAC_J141934.83+525209.1   214.8951274      52.8691981      
  EGSIRAC_J141934.86+530038.1   214.8952731      53.0105983      
  EGSIRAC_J141934.87+525453.3   214.8953049      52.9148148      
  EGSIRAC_J141934.89+524656.3   214.8954163      52.7823109      
  EGSIRAC_J141934.91+525531.5   214.8954583      52.9254314      
  EGSIRAC_J141934.91+524548.8   214.8954794      52.7635694      
  EGSIRAC_J141934.93+525724.0   214.895574       52.9566836      
  EGSIRAC_J141934.94+525428.0   214.8956031      52.9077929      
  EGSIRAC_J141934.94+525123.4   214.8956104      52.8565223      
  EGSIRAC_J141934.94+525611.9   214.8956137      52.9366579      
  EGSIRAC_J141934.95+525614.1   214.895649       52.9372598      
  EGSIRAC_J141934.96+525136.7   214.8956861      52.860212       
  EGSIRAC_J141934.96+524911.1   214.8956869      52.8197715      
  EGSIRAC_J141934.97+525710.2   214.8957167      52.9528357      
  EGSIRAC_J141934.97+525356.2   214.8957171      52.898972       
  EGSIRAC_J141934.97+524750.2   214.8957327      52.7972937      
  EGSIRAC_J141934.98+525240.7   214.8957672      52.8779971      
  EGSIRAC_J141934.99+525020.9   214.8958267      52.8391405      
  EGSIRAC_J141935.00+525853.2   214.8958401      52.9814457      
  EGSIRAC_J141935.03+525051.5   214.8959651      52.8476443      
  EGSIRAC_J141935.04+525438.0   214.8960049      52.9105791      
  EGSIRAC_J141935.04+525026.2   214.8960095      52.840633       
  EGSIRAC_J141935.04+525657.7   214.896016       52.9493638      
  EGSIRAC_J141935.04+524845.1   214.896032       52.812554       
  EGSIRAC_J141935.05+525802.5   214.8960431      52.9673724      
  EGSIRAC_J141935.05+524709.4   214.8960483      52.7859628      
  EGSIRAC_J141935.05+525306.9   214.8960524      52.8852772      
  EGSIRAC_J141935.05+524520.7   214.8960612      52.7557574      
  EGSIRAC_J141935.05+524645.6   214.896079       52.7793476      
  EGSIRAC_J141935.08+524700.4   214.8961893      52.7834626      
  EGSIRAC_J141935.09+525145.9   214.8962405      52.8627766      
  EGSIRAC_J141935.12+525414.2   214.8963424      52.9039518      
  EGSIRAC_J141935.13+524954.3   214.8963802      52.8317606      
  EGSIRAC_J141935.13+525523.8   214.8964058      52.9232802      
  EGSIRAC_J141935.13+524616.1   214.8964089      52.7711509      
  EGSIRAC_J141935.14+525343.2   214.8964238      52.8953574      
  EGSIRAC_J141935.14+525215.3   214.8964376      52.8709173      
  EGSIRAC_J141935.15+524810.8   214.8964918      52.8030174      
  EGSIRAC_J141935.16+524446.3   214.8965386      52.7462024      
  EGSIRAC_J141935.17+525935.1   214.8965492      52.9931078      
  EGSIRAC_J141935.18+524515.0   214.8966192      52.7541848      
  EGSIRAC_J141935.19+525059.4   214.896653       52.8498414      
  EGSIRAC_J141935.22+524927.1   214.896774       52.8242216      
  EGSIRAC_J141935.22+525405.9   214.8967883      52.9016422      
  EGSIRAC_J141935.23+524820.1   214.8968048      52.8055884      
  EGSIRAC_J141935.23+525918.6   214.8968214      52.9885016      
  EGSIRAC_J141935.23+525845.5   214.8968301      52.9793153      
  EGSIRAC_J141935.26+525928.8   214.8969253      52.9913489      
  EGSIRAC_J141935.26+524658.8   214.896955       52.7830234      
  EGSIRAC_J141935.27+525236.2   214.8969875      52.876732       
  EGSIRAC_J141935.28+524558.3   214.8970156      52.7662062      
  EGSIRAC_J141935.28+525249.6   214.8970319      52.8804577      
  EGSIRAC_J141935.29+525442.9   214.8970424      52.911931       
  EGSIRAC_J141935.29+525612.6   214.8970491      52.9368386      
  EGSIRAC_J141935.29+525134.7   214.8970564      52.8596398      
  EGSIRAC_J141935.29+524732.0   214.8970761      52.7922247      
  EGSIRAC_J141935.32+525651.2   214.8971753      52.9475631      
  EGSIRAC_J141935.32+525602.9   214.8972066      52.9341471      
  EGSIRAC_J141935.34+530045.8   214.8972638      53.0127454      
  EGSIRAC_J141935.34+525427.5   214.8972744      52.9076522      
  EGSIRAC_J141935.35+525410.7   214.8972958      52.9029896      
  EGSIRAC_J141935.35+524702.0   214.897299       52.7838958      
  EGSIRAC_J141935.36+525433.6   214.8973507      52.9093507      
  EGSIRAC_J141935.37+524655.3   214.8973959      52.7820444      
  EGSIRAC_J141935.39+525119.7   214.8974772      52.8554788      
  EGSIRAC_J141935.40+524554.1   214.8975176      52.7650447      
  EGSIRAC_J141935.41+524827.9   214.8975772      52.8077521      
  EGSIRAC_J141935.45+525348.1   214.8977184      52.8967066      
  EGSIRAC_J141935.45+525051.0   214.8977396      52.8475071      
  EGSIRAC_J141935.46+525643.3   214.8977693      52.9453764      
  EGSIRAC_J141935.46+525756.0   214.8977908      52.9655754      
  EGSIRAC_J141935.49+524824.1   214.8978921      52.8067189      
  EGSIRAC_J141935.49+524753.6   214.8978975      52.7982312      
  EGSIRAC_J141935.50+525736.6   214.8979218      52.9601842      
  EGSIRAC_J141935.50+525844.0   214.8979553      52.9788999      
  EGSIRAC_J141935.52+525645.8   214.8980014      52.9460697      
  EGSIRAC_J141935.52+524807.6   214.8980175      52.8021216      
  EGSIRAC_J141935.53+525541.6   214.8980568      52.9282322      
  EGSIRAC_J141935.55+525621.7   214.8981361      52.9393632      
  EGSIRAC_J141935.56+525012.4   214.8981919      52.8367876      
  EGSIRAC_J141935.57+525710.7   214.8982475      52.9529824      
  EGSIRAC_J141935.58+525056.5   214.8982669      52.8490486      
  EGSIRAC_J141935.58+524633.7   214.8982878      52.7760399      
  EGSIRAC_J141935.60+524914.0   214.8983658      52.8205731      
  EGSIRAC_J141935.61+524434.3   214.8983795      52.742879       
  EGSIRAC_J141935.62+525330.4   214.8984477      52.8918039      
  EGSIRAC_J141935.63+525223.5   214.898473       52.8732037      
  EGSIRAC_J141935.63+525142.0   214.8984781      52.8616739      
  EGSIRAC_J141935.63+524800.5   214.8984836      52.8001518      
  EGSIRAC_J141935.63+530011.8   214.8984841      53.0032975      
  EGSIRAC_J141935.64+525718.5   214.8985091      52.9551471      
  EGSIRAC_J141935.65+524544.4   214.8985608      52.7623529      
  EGSIRAC_J141935.65+524949.3   214.8985711      52.830369       
  EGSIRAC_J141935.65+525116.4   214.8985773      52.8545628      
  EGSIRAC_J141935.67+525244.0   214.8986546      52.8788947      
  EGSIRAC_J141935.68+525656.9   214.8987007      52.9491488      
  EGSIRAC_J141935.69+525109.0   214.8987496      52.8525065      
  EGSIRAC_J141935.70+530014.6   214.898758       53.0040791      
  EGSIRAC_J141935.70+525442.7   214.8987613      52.9118667      
  EGSIRAC_J141935.70+524508.5   214.8987694      52.7523836      
  EGSIRAC_J141935.71+525311.6   214.8988313      52.8865779      
  EGSIRAC_J141935.74+525822.7   214.8989455      52.9729759      
  EGSIRAC_J141935.76+525503.4   214.8990265      52.9176303      
  EGSIRAC_J141935.76+524628.9   214.8990341      52.7746986      
  EGSIRAC_J141935.76+525341.7   214.8990411      52.8949238      
  EGSIRAC_J141935.77+524912.0   214.8990505      52.8200101      
  EGSIRAC_J141935.77+525940.6   214.8990696      52.9946361      
  EGSIRAC_J141935.78+524914.6   214.8990984      52.8207347      
  EGSIRAC_J141935.79+524846.7   214.8991545      52.812974       
