#      Type_SED        SAVEDid          lgSFR          msSFR          xfSFR          xeSFR           MassX
#
              0          10249        1.99607        2.01174           99.1           99.1          10.54
              0          10250       0.393048       0.721349          2.472          2.472          9.768
              0          10251        1.02653         1.8948          10.63          10.63          10.82
              0          10255        2.29003        1.93631            195          49.85          10.41
              0          10264       0.715586       0.567535          5.195          5.195           9.36
              0          10308        1.31744         1.5068          20.77          20.77          10.31
             -1          10311        0.62798       0.644049          4.246         0.3205          10.09
             -1          10315      -0.222211        1.30841         0.5995         0.1992          10.99
              0          10318        1.71003       -84.8551          51.29          51.29            -99
             -1          10326       0.971322        1.18792          9.361          2.556           10.2
             -1          10327         1.1682        1.48388          14.73          3.941          10.53
              0          10331       0.249932        0.47982          1.778         0.5984          9.968
              1          10335      0.0322157       -1.94398          1.077        0.01654           7.18
              0          10336        2.77793       -84.4742          599.7          599.7            -99
             -1          10341       0.918816       0.763475          8.295         0.4812          10.29
             -1          10345        1.23096        1.11171          17.02          4.035          10.31
              0          10351        1.78725        1.57613          61.27          2.952          10.85
             -1          10352        2.04179        2.21792          110.1          23.26           11.2
              0          10362       0.571942       0.875233          3.732          2.784          9.878
              0          10373        1.49707         1.3559          31.41          31.41            9.8
              0          10376        2.03583        1.57505          108.6          45.38           10.7
              0          10390         1.7273        1.90956          53.37          48.04          10.59
             -1          10392        1.06183        1.37508          11.53          3.466          10.66
              0          10393        1.51308        1.25002          32.59          15.76          10.54
             -1          10402     -0.0557642        1.12549         0.8795         0.1006           10.7
              0          10408        2.69574       -84.4742          496.3          496.3            -99
              0          10411         2.2413        2.82627          174.3          103.7          11.65
              0          10422        1.45969        2.43563          28.82          28.82          11.15
              0          10423      -0.410274      0.0666343         0.3888         0.3888          9.498
              0          10441        1.14208       0.902451          13.87          4.784          9.998
              0          10446        1.90401        1.96874          80.17          63.39          10.71
              0          10448        1.74414       -84.8937          55.48          55.48            -99
             -1          10472        1.17348        1.33355          14.91          4.021           10.6
              0          10483       0.825036        1.15948          6.684          6.684          10.12
             -1          10484       0.181272       0.558486          1.518         0.1473          9.958
              0          10487       0.494572       0.583132          3.123           2.31          9.818
              0          10493      -0.281831      0.0798584         0.5226         0.5226          9.498
             -1          10495       0.598681        1.22945          3.969         0.6624          10.81
              0          10497       0.552547        1.15444          3.569          3.569          10.32
             -1          10514      -0.978811      -0.384541          0.105        0.02248          9.238
              1          10518        2.09096        1.56358          123.3          4.821          10.59
              0          10521     0.00475116         0.3607          1.011          1.011          9.448
             -1          10523        1.20952        1.08876           16.2          3.609          10.28
              0          10525        1.36493        1.54497          23.17          17.32          10.31
             -1          10532       0.826204       0.919831          6.702          1.292          10.02
             -1          10539        1.21748        1.70074           16.5           1.01          11.01
              0          10546       0.852602        1.03593          7.122           3.38          10.42
              0          10550        1.15594        1.15023          14.32          14.32          9.868
             -1          10555       0.438701         1.3275          2.746         0.8673          11.01
             -1          10564        1.64424        1.81834          44.08          2.668          11.27
             -1          10582       0.976946        1.73852          9.483          1.272           11.2
              0          10583       0.549984      -0.305986          3.548          3.548           8.58
              0          10585        1.09167        1.44597          12.35          12.35          10.36
              0          10587        2.80195        2.47223          633.8          137.6           11.2
              0          10591        1.31197       0.572241          20.51          9.024          8.998
              0          10611        1.80509         1.6614          63.84          63.84          11.47
              0          10640         1.7439        2.05726          55.45          55.45           10.7
             -1          10641        2.10924        2.19983          128.6          20.08          10.83
              0          10642       0.817499        1.59593          6.569           4.02          11.02
              0          10643       0.761101        1.05252          5.769          5.485          10.29
              0          10654        1.37162        1.29728          23.53          23.53          9.918
             -1          10656       0.867526       0.923326          7.371          1.155          10.22
              0          10659       0.636388         1.2557          4.329          2.647          10.34
              0          10661       0.308137        -85.602          2.033          2.033            -99
              0          10665       0.311966       0.789186          2.051          2.051          10.13
             -1          10669       0.907519        1.37151          8.082          1.703          10.73
             -1          10670        1.55352        1.80314          35.77          11.05          10.83
              0          10674       0.155336       0.559012           1.43           1.43          9.658
              0          10675      -0.586197        1.31741         0.2593         0.2593             11
              0          10676      -0.726304      -0.382453         0.1878         0.1406          8.928
              0          10679       0.419956        1.00454           2.63           2.63          10.63
             -1          10687       0.861833       0.718635          7.275          1.392          9.908
              0          10692        0.81124       0.883315          6.475          3.814           9.97
              0          10695        1.78433        1.97117          60.86          60.86           10.5
             -1          10696        1.44793        1.49063          28.05          5.093          10.55
              0          10704       0.990516        1.40821          9.784          9.784          10.31
              0          10705        1.78469        2.08271          60.91          29.51          11.33
              0          10710        1.58274        1.95314          38.26          38.26          10.55
              0          10714       0.445449        1.09509          2.789          2.624          10.46
              0          10715        1.56407        1.77993          36.65          28.73          10.56
              0          10719        1.24378        1.44463          17.53          12.63          10.12
              0          10723        1.22246        1.21629          16.69          10.02          10.49
             -1          10725        1.06296         1.1945          11.56          1.145          10.88
              0          10727        1.14953       0.588759          14.11          14.11           9.38
              0          10730        1.63759        1.04026          43.41           22.7          9.548
              0          10738       0.532245       0.875764          3.406          1.698          10.01
              0          10739       0.737511         1.4946          5.464          3.783          10.88
              0          10749        2.76065         2.5739          576.3          576.3          11.46
              1          10750        2.94709        2.48397          885.3          6.089          11.45
              0          10754        1.51521        1.54359          32.75          32.75          10.27
              0          10763       0.204391       0.549785          1.601         0.7312          10.02
             -1          10780        1.25382         1.7009          17.94           4.28          10.85
              0          10783        1.30856        1.90134          20.35          20.35          10.92
              0          10788        2.28035         1.9974          190.7          57.01          10.69
              0          10789        1.02857        1.10453          10.68          10.46          10.08
              0          10794       0.542576       0.386741          3.488          1.608          9.568
              0          10805        1.23223        1.45795          17.07          13.26          10.13
              0          10808         1.1014        0.79648          12.63        0.02588          10.38
              0          10829        1.43185        1.18202          27.03           8.95          10.16
             -1          10853        1.05956        1.07641          11.47          2.844          10.32
              0          10855        1.54045        1.36961          34.71          32.02          10.16
              0          10861        1.55169        1.85796          35.62          35.62          10.45
             -1          10866       0.862251        1.32646          7.282          2.383          10.39
              0          10869       0.430881       0.508232          2.697          2.697           9.61
              0          10870         1.2014        1.71669           15.9           12.4          10.84
             -1          10879        1.42095        1.48983          26.36          4.745          10.74
             -1          10884        1.15381        1.66863          14.25           3.19          10.98
              0          10894      -0.542724       0.306017         0.2866         0.1367          9.878
              0          10898        2.18752        2.53421            154          124.9          11.21
              1          10909        2.62252        2.17587          419.3          6.356          11.06
              0          10911       -2.29422       -1.01689       0.005079       0.005079          8.438
              0          10916       -0.57414        -85.602         0.2666         0.2666            -99
              0          10922        1.85303        1.42244          71.29          56.26          9.958
              0          10931       0.432328       -85.5244          2.706          2.706            -99
             -1          10942         1.7364        1.60715           54.5           14.3          10.39
              0          10951        1.11428         1.6067          13.01          13.01          10.51
              0          10954        1.34262        1.23798          22.01           8.57          10.13
             -1          10965        1.00775        1.06274          10.18          1.945          10.21
             -1          10966        1.56855        1.76093          37.03          8.725          10.87
             -1          10970     -0.0824945       0.585913          0.827         0.2251          10.14
              0          10976       0.488127        2.16369          3.077          3.077          11.63
              0          10992        1.78831        1.73746          61.42          60.99          10.33
             -1          10994        1.19507        1.60561          15.67          1.918          11.06
              0          11002       0.900094        1.31071          7.945           5.57          10.53
              0          11006      -0.114808        0.85139         0.7677         0.7677          10.41
              1          11012        1.72876       0.796364          53.55          7.644           9.51
              0          11013         2.3962        2.57818            249           98.6          11.41
             -1          11019      -0.464833      0.0386188         0.3429        0.02143          9.668
              0          11046       0.103462       0.687839          1.269          1.203          10.22
             -1          11052        1.30233        1.32345          20.06          3.687          10.67
              1          11053        3.03782        2.35414           1091           18.7          10.97
              0          11060        1.32593        1.64086          21.18          21.18           10.4
              0          11063        0.33726        1.10338          2.174         0.7893          10.75
              0          11076        0.45393       0.603914          2.844          1.533          9.798
              0          11086       0.323665     -0.0295974          2.107          0.957          9.258
             -1          11093        1.72395        1.70857          52.96          6.949          10.81
              0          11096        0.72362        1.17696          5.292          5.292           10.1
              0          11097        1.07408        1.09189          11.86          11.86          9.518
              0          11109       0.784617        1.34766           6.09          4.398           10.6
              0          11110       0.477989          1.149          3.006          3.006          10.34
             -1          11120       0.958325        1.54923          9.085          1.157          10.66
              1          11128        1.81438         1.4521          65.22          18.23          10.28
              0          11137        1.99704        2.48111          99.32           42.9          11.31
              0          11140       0.164055       0.826832          1.459          1.283          10.12
              0          11146       0.864926        1.08307          7.327          4.295          10.41
             -1          11154        1.59373        1.50921          39.24            1.9          10.61
              0          11158         2.1345        1.30013          136.3          75.61          9.738
              0          11159        1.53415        1.70035          34.21          14.07          10.64
              0          11164        1.18355        1.62075          15.26          15.26           10.3
              0          11165        1.29732        1.02608          19.83          2.236          10.29
              0          11180        1.06707        1.51098          11.67          4.279          10.27
              0          11182        1.35641        1.75265          22.72          22.72          10.46
              0          11183       0.144574       0.783507          1.395         0.7891          9.898
              0          11194        2.11494        1.43576          130.3          81.11          9.818
              0          11201       0.972758         1.3358          9.392          9.392          10.22
             -1          11211       0.975753        1.10704          9.457          2.006          10.26
             -1          11230        1.52969        1.43724          33.86          3.666          10.76
              1          11234        2.98762        2.56712          971.9          189.3          11.17
              0          11235        1.61002        1.53631          40.74          33.01          10.28
              0          11237        1.33082        1.79504          21.42          20.02          10.63
              0          11238        1.36829         1.8263          23.35          23.35          10.52
              0          11241         1.9467        2.16061          88.45          52.51          10.94
              0          11242     -0.0880438       0.330633         0.8165         0.8165          9.598
              0          11244            -99       0.161917              0              0          9.148
              1          11245        1.12775       0.581849          13.42         0.1742          10.07
              0          11246       0.185542       0.075688          1.533         0.9081          9.428
              0          11249        1.25479        1.38784          17.98          17.98          10.27
              0          11251       0.605844       0.707205          4.035          3.598          9.818
              0          11256       0.578868        1.00358          3.792          3.792          10.17
             -1          11262       0.934296       0.802049          8.596          1.313          10.01
              0          11276        2.01745        1.61071          104.1          70.82          10.18
              0          11281        2.14983        1.99481          141.2          61.71          10.77
             -1          11289        0.75929        1.78049          5.745         0.1874          11.16
              0          11296        1.06856        1.44238          11.71          11.71          10.48
              0          11298        2.10721        1.76478            128          36.52          10.33
              1          11303        2.42111        2.05734          263.7          26.65          10.65
              0          11306        1.63979        1.45761          43.63          43.63          10.09
              0          11317        1.29842        1.01866          19.88          3.305          10.24
             -1          11319        2.10857        2.13402          128.4          40.45          11.07
              0          11329         1.1313        1.42829          13.53          5.621          10.72
             -1          11340        1.15927        1.92843          14.43          2.668          11.14
             -1          11345       0.198107        0.21539          1.578         0.1541          9.578
             -1          11348     -0.0532531        1.00853         0.8846        0.07605          10.61
              0          11354        1.66001        1.80256          45.71          19.28          10.61
              0          11359        1.98218        1.85748          95.98          68.12          10.42
              0          11363        1.51121        1.54555          32.45           18.1           10.8
              0          11366        1.13925        1.20268          13.78          5.813          10.19
              0          11378        2.19866        1.54222            158           57.6          10.04
              0          11388       0.251151        1.16677          1.783         0.8551           10.8
              0          11391        1.38003        1.44584          23.99          23.99          9.918
             -1          11398       0.487986       0.995082          3.076         0.5821          10.44
              1          11402        1.99564        1.55573             99          21.01          10.35
              0          11403        1.73687        2.27798          54.56          54.56          10.92
              0          11411       0.706888        1.24146          5.092          5.092           10.5
              0          11412       0.665675       0.892126          4.631          4.631          10.11
              1          11415        1.20276       0.762285          15.95         0.3937          9.958
              0          11418        2.02898        1.94741          106.9          43.27          10.71
             -1          11421       0.830589        1.92367           6.77          2.071          11.15
              0          11424         1.5358        1.50549          34.34          13.49          10.27
              0          11438        1.39463        1.20634          24.81          11.72          10.15
             -1          11449       0.362859       0.779119          2.306         0.7625          10.31
             -1          11451        1.66351        1.73819          46.08           14.2          10.69
              1          11455       0.984167       -1.00061          9.642          1.149           7.94
             -1          11461        1.27393        1.39772          18.79          3.548          10.69
              0          11464        1.48572        1.51618           30.6          22.64          10.53
              0          11466       0.881955        1.23067           7.62           7.62          10.13
              0          11469        1.93268        1.61075          85.64          18.84          10.45
             -1          11481        1.45712        1.43994          28.65          5.015          10.59
              0          11494         1.7014        1.47708          50.28          7.183          10.57
              1          11499        3.48159        2.97784           3031          136.4          11.68
             -1          11513        1.02694        1.87418          10.64         0.5773          11.07
             -1          11514      -0.137034        0.12989         0.7294         0.2016          9.498
              1          11520         2.0406        1.60786          109.8          7.705          10.68
             -1          11521        1.06819        1.46813           11.7          2.574           10.5
              0          11522        1.09552        1.39308          12.46          12.46          10.25
             -1          11533       0.792882        1.26326          6.207          2.057          10.73
              0          11541        2.10789        1.68117          128.2          54.88          10.21
              0          11542       0.848004        0.80616          7.047          7.047          9.568
              0          11543        0.83187       0.992075           6.79           6.79           9.91
              0          11545       0.498724      -0.884614          3.153          1.557           8.28
              0          11546        1.45969        1.61551          28.82          28.82          10.25
              0          11550       0.152594        1.01478          1.421         0.7184          10.62
              1          11563        1.29137       0.482046          19.56         0.7568          9.478
              0          11564       0.729893        1.30251          5.369          5.228          10.66
              1          11580        3.37712        2.46437           2383          349.6          11.16
              1          11596        2.50229        1.56187          317.9          53.13          10.69
              0          11604         1.6291        1.35016          42.57          1.001          10.42
              0          11605        1.18241        1.35651          15.22          11.17          10.18
              0          11608        1.68744        1.34331          48.69          12.56          10.12
              0          11610           1.46        1.62829          28.84          28.84          10.27
              0          11613        1.81144        1.78141          64.78          50.99          10.46
              0          11617       0.289812        0.37026          1.949         0.7621          9.578
             -1          11620        1.64028        1.74812          43.68          5.695          10.99
              0          11622       0.311966       0.422504          2.051         0.7797          9.868
             -1          11627        1.34459        1.60702          22.11          6.228          10.41
              0          11630       0.415307        1.14878          2.602          2.602          10.42
              0          11633       0.350442       0.861227          2.241          2.241          10.08
              0          11635       0.677972       0.972142          4.764           4.51          10.12
             -1          11654        1.26245        1.11201           18.3          3.379          10.35
              0          11658        1.73416         1.7132          54.22           20.4          10.65
              0          11659        1.95501       -84.4662          90.16          90.16            -99
              0          11665        1.67339        1.97087          47.14          47.14          10.54
              0          11675        0.32695       -85.4143          2.123          2.123            -99
              0          11688        2.05461        2.15948          113.4          67.32          10.76
             -1          11710        0.90477        1.07985          8.031          1.899          10.54
              0          11717        1.68771        1.50827          48.72          48.72          9.968
              0          11735        1.37088        1.12601          23.49         0.2061          10.76
              0          11736       0.150756       0.430406          1.415         0.6971          9.728
             -1          11737       0.446537        1.03217          2.796         0.8594          10.56
              0          11740       -1.48188       0.945019        0.03297        0.03297          10.52
             -1          11742        1.12905        1.47761          13.46          3.541          10.57
              0          11743       0.766785        1.65668          5.845          4.704           10.8
              0          11744      -0.898597       0.116583         0.1263         0.1189          9.638
              0          11747       0.643058        1.12923          4.396           2.48          10.43
              0          11750       0.954725        1.22778           9.01           9.01           10.1
             -1          11752      -0.255864       0.304682         0.5548        0.06818          9.928
              0          11754       0.870053        1.64502          7.414          5.662          11.04
              0          11756        1.73632        1.68482          54.49          23.88          10.54
              1          11758        3.63327         3.0951           4298          279.2          11.83
             -1          11760        1.78944        1.78764          61.58          15.31          10.42
              0          11764        2.55485        2.33318          358.8          287.8          11.44
              0          11793        2.37383          1.901          236.5          129.4          10.36
              0          11795       0.522444       -85.3793           3.33           3.33            -99
             -1          11797        0.89254       0.791391          7.808          1.829          9.878
              0          11807        1.67293        1.38862          47.09          2.002          10.75
              1          11808        1.25912       0.732352          18.16         0.7016          10.18
              1          11810        2.36754        1.95129          233.1          69.77          10.55
              0          11827       0.580469       -85.3452          3.806          3.724            -99
             -1          11828       -1.13662       0.755254        0.07301         0.0212          10.68
              0          11832       0.683227       0.888714          4.822          4.717          10.14
              0          11842        1.47217         1.4466          29.66          21.98          10.22
              0          11848        2.06707        2.13242          116.7          82.71          10.71
             -1          11854        1.15655        1.30186          14.34          3.087          10.59
              0          11855        1.49192        1.45312          31.04          16.16          10.25
              0          11859       0.248219       0.270453          1.771          1.488           9.62
             -1          11863        0.95056        1.02691          8.924          2.224          10.17
              0          11880        1.54332         1.6439          34.94          22.25          10.61
              0          11889        1.30557        1.64635          20.21           14.5          10.52
              0          11891        1.02243        1.01899          10.53          5.136          10.25
             -1          11900      -0.146606        1.44501         0.7135         0.2293          11.12
              0          11905        1.27184        1.99602           18.7          6.558          11.38
              0          11911        1.45712        1.64615          28.65          17.58          10.79
              0          11912        1.93877        1.78486          86.85          69.32          10.39
             -1          11927       0.781324       0.947687          6.044          1.263          10.24
              0          11933        2.89625       -84.4662          787.5          787.4            -99
              0          11937        1.34635        1.47877           22.2          7.559          10.88
             -1          11938        2.49513        2.43737          312.7          76.93          11.15
              0          11940        1.99909        2.44998          99.79          93.49          11.17
              0          11942        2.23172       0.503136          170.5          126.7          8.628
             -1          11946       0.557507        1.01263           3.61          1.186          10.53
             -1          11948        1.85763        2.21076          72.05          7.603          11.27
              0          11957        1.30363        1.09881          20.12          7.782          9.788
              0          11962        1.92681         2.3678          84.49           37.5          11.16
              0          11966        2.11727        2.70454            131          88.97          11.49
              0          11970       0.818885       0.503652           6.59          0.394          9.578
              0          11974       0.965061       0.942746          9.227           5.74          10.22
              1          11976        1.95337        1.23185          89.82          26.75           9.83
             -1          11978        1.15987        1.26504          14.45         0.9042          10.46
             -1          11979       0.388101       0.242644          2.444         0.1609          9.588
              0          11984        1.23754       -85.3119          17.28          15.58            -99
              0          11991        2.09621        2.16346          124.8          58.31          10.95
             -1          12000        2.08814        1.98004          122.5          20.63          11.22
             -1          12007          2.276        2.14192          188.8          45.77          11.08
             -1          12030       0.296226       0.971765          1.978         0.4011          10.58
              0          12036       0.960328        1.21685          9.127          5.433          10.26
             -1          12054       0.250664       0.378238          1.781         0.3213          9.828
             -1          12066        1.05576        1.72093          11.37          2.057          10.89
              0          12070        1.23905        1.60361          17.34          11.59           10.8
             -1          12078       0.401228       0.429933          2.519         0.8021          9.878
              0          12080       0.331832       0.146929          2.147         0.4355          9.438
              0          12094         1.1784       0.238567          15.08           6.09          8.738
              1          12095        1.22917       0.851583          16.95          3.959          9.868
             -1          12106        0.74186        1.07795          5.519          1.562          10.54
              0          12107        1.31302        1.19048          20.56          20.56          9.978
              0          12119         2.6039        2.89202          401.7          207.2          11.61
             -1          12124       0.237292       0.626142          1.727         0.2689          10.32
             -1          12125        1.38364        1.75451          24.19          3.247          10.86
              0          12127        1.17348       0.971414          14.91          14.14          9.348
             -1          12129         1.2071        1.84542          16.11          4.483          11.22
              0          12133       0.657343     0.00982206          4.543          4.543          8.898
              0          12142       0.545678        1.05674          3.513          1.825          10.52
             -1          12143       0.285557       0.495504           1.93         0.4433          9.918
             -1          12145        1.17984        1.54801          15.13          3.336          10.86
              0          12150      0.0128372       0.381247           1.03           1.03          9.658
              0          12152      -0.561458         0.1244         0.2745         0.2067          9.648
             -1          12166        1.01912       0.891226          10.45          3.369          9.858
              0          12172       0.443106      0.0924167          2.774         0.2706          9.468
             -1          12177       0.226084       0.223914          1.683         0.1336          9.608
              0          12195       0.882525         1.3622           7.63          3.937          10.39
              1          12199         2.7814        1.13415          604.5              0          9.348
              0          12200      -0.254223       0.364898         0.5569         0.5569          9.738
             -1          12206        1.42095        1.57682          26.36          1.735          10.89
              0          12241       0.897847         2.2425          7.904          7.904          11.32
             -1          12244        2.24329        2.40524          175.1          33.28          11.19
              1          12250        2.54083       0.774472          347.4          1.283          8.948
              0          12256       -1.83953       -5.44171        0.01447        0.01447          2.908
              0          12257        1.62428        1.72812           42.1          20.66          10.58
              0          12259        1.88292        1.58838          76.37          60.62          10.12
             -1          12262        0.94171        1.14754          8.744           2.59          10.45
              0          12265        1.82614        1.90559          67.01          46.77          10.64
             -1          12267       0.857091       0.865975          7.196         0.8149          9.998
             -1          12275      0.0170333       0.401069           1.04        0.07703          9.858
             -1          12276        1.74889        1.74151          56.09          6.013           10.7
              0          12282        1.08422        1.39295          12.14          9.915          10.52
              1          12301       -0.28567       -1.07175          0.518        0.02995          8.358
              0          12313        1.45148        1.44443          28.28          22.53          10.47
              0          12317        1.80713         1.6026          64.14          24.13          10.51
              0          12349        1.34537        1.85391          22.15          13.07          10.62
              0          12350       0.787602        1.09893          6.132          2.183          10.09
              0          12365       0.665956        1.15297          4.634          3.726          10.42
              0          12368      0.0224284       0.445661          1.053         0.8317          9.888
              0          12377       -1.26225        -1.8488        0.05467        0.05467            7.4
              0          12387        1.18013        1.27593          15.14          12.03          9.888
              0          12388        2.27669        2.15865          189.1          70.27          10.77
              0          12391        0.27462      -0.396407          1.882          1.882           8.31
              0          12392        1.75213        1.53462          56.51          56.51           10.1
             -1          12396       0.459543       0.963743          2.881         0.5615          10.63
              0          12400        1.19562        1.46971          15.69          9.899          10.28
              0          12403       0.879211       0.802951          7.572          4.825          10.02
              0          12419       0.726727       0.863214           5.33          3.788          10.06
             -1          12420        2.85884        3.53894          722.5          117.2          12.44
              0          12421       0.509874     -0.0891069          3.235          3.235           8.71
              0          12423         1.9428        1.76722          87.66          14.89          10.74
              0          12428       0.466719       0.919759          2.929          2.929          9.888
             -1          12429        1.25792        1.65088          18.11          3.537           10.8
              0          12434       0.768712        1.31401          5.871          5.871          10.57
             -1          12450       0.352568       0.481643          2.252         0.1511          9.938
              0          12451         1.3941        1.18106          24.78          20.67          9.778
              0          12457        1.26482        1.57493           18.4           18.4          10.54
             -1          12465        1.14114        1.87411          13.84         0.7917          11.62
              0          12478        1.81954        2.32408             66             66          11.07
             -1          12485       0.986324        1.15488           9.69          2.534          10.27
              0          12492        1.69135        2.39219          49.13          49.13          11.18
              0          12493        2.35583        2.60091          226.9          102.2          11.24
              0          12496       0.324488       0.906531          2.111          2.111          10.23
              0          12500        1.51081        1.62876          32.42          32.42          10.22
              0          12508        2.69179        2.33663          491.8            240          10.97
              0          12509        1.63266        2.06616          42.92          42.92          10.85
              0          12520        1.60141        2.26535          39.94          39.94          11.02
              0          12523      -0.158766       0.675786         0.6938         0.6938          10.19
             -1          12524        1.23729        1.85413          17.27          4.679          11.25
              0          12526        1.73751        2.00148          54.64          53.62          10.72
             -1          12532         1.2266        1.31929          16.85          2.741          10.67
              0          12552       0.218273       0.996621          1.653         0.6709          10.34
              0          12556       0.561578       0.830659          3.644          1.859          9.958
              0          12560        2.91587        2.66773          823.9          327.6          11.38
              1          12572       0.360593    -0.00360987          2.294        0.01267          9.508
              1          12580        2.23147        1.52212          170.4          36.65          10.06
             -1          12581        2.29754        2.68803          198.4          61.82          11.45
              1          12582        2.37365        1.79949          236.4          23.16          10.79
              0          12586        1.05918      -0.094814          11.46          5.652          8.468
              0          12600        1.64434         1.6517          44.09          43.71          10.31
              1          12610       0.397245      -0.479875          2.496        0.08931           8.98
             -1          12611        1.70372        1.66107          50.55          6.322          10.76
             -1          12613         1.0607        1.23294           11.5         0.5687          10.91
              0          12615        1.66077        1.45003          45.79          45.01          10.06
             -1          12623       0.962369        1.15754           9.17          2.651          10.33
              0          12625        2.35334         2.0375          225.6           71.6          10.55
              0          12631      0.0366289       0.653123          1.088         0.9008          9.828
              0          12632        1.18241        2.08503          15.22          15.22          11.02
              0          12633        2.35583        2.33361          226.9          87.86          11.06
             -1          12635       0.362482       0.749961          2.304          0.716          9.988
              0          12636       0.850401        1.40328          7.086          3.711          10.78
              0          12640       0.759894       0.788335          5.753          3.919          9.868
              0          12646        2.87204        -84.472          744.8          277.1            -99
             -1          12648       0.819478        1.29211          6.599          1.269          10.63
             -1          12649        1.21854        1.14511          16.54          3.171          10.35
             -1          12656       0.982769        1.42597          9.611         0.4058          10.75
              0          12663        1.71825        2.23864          52.27          52.27          10.92
             -1          12675       0.330617       0.461188          2.141         0.6632          9.938
             -1          12681        1.22505        1.82574          16.79          2.338          11.02
              0          12682        1.76678        1.40661          58.45          3.004          10.68
              0          12684       0.419625       0.606098          2.628          2.628          9.708
              0          12686        1.00604        1.45643          10.14          3.926           10.7
             -1          12690       0.453165       0.663586          2.839         0.7341          10.19
              1          12694        2.17231        1.40002          148.7          35.12          10.14
              0          12699      -0.157204       0.243267         0.6963         0.6963          9.288
              0          12704        1.69179        1.83687          49.18          17.68          10.74
             -1          12717       0.168792        1.43165          1.475         0.3247          11.03
              0          12725       0.402777       0.780854          2.528          1.175          10.04
             -1          12736      -0.148497       0.420249         0.7104         0.2303          9.998
              0          12737        1.70518        1.33346          50.72          31.62          10.24
             -1          12746         1.2284        1.97303          16.92          3.352          11.49
             -1          12750        1.66001        1.71833          45.71          3.866          11.03
              0          12757       0.925261       0.986867          8.419           5.99           10.3
