#            id              z           maxz            snr         maxzsnr
#
           8612           3.18           4.82          7.885        5.01729
           8613          1.526          1.726          6.486        5.02624
           8614          2.296            -99          0.065            -99
           8619          2.231            -99          1.205            -99
           8635          1.253            -99          3.146            -99
           8636         0.6879            -99            1.2            -99
           8644          1.913            -99              0            -99
           8662         0.9354         1.2554          11.82        5.13387
           8664          1.558            -99          1.929            -99
           8666          2.588            -99          2.613            -99
           8668          0.761          1.361          33.17        5.10085
           8672         0.1811            -99              0            -99
           8673          1.855            -99          3.419            -99
           8675          1.383            -99          1.238            -99
           8678          0.081            -99              0            -99
           8684         0.5306            -99          2.102            -99
           8686         0.6802            -99          4.399            -99
           8691         0.7969         1.0969          12.16        5.20618
           8704         0.2533         0.3933          17.09        5.19502
           8716          2.307            -99           2.33            -99
           8717         0.7814            -99          2.826            -99
           8721          2.966            -99          2.235            -99
           8736          0.582            -99          4.298            -99
           8744          1.648          2.088          10.46        5.03759
           8752          1.266            -99          1.822            -99
           8753         0.5575         0.7375          10.82        5.22088
           8761           2.55            -99          0.909            -99
           8764          3.132            -99          2.931            -99
           8769           2.42            -99          1.077            -99
           8771         0.5022         0.5222          5.473        5.14483
           8775         0.8955            -99          3.484            -99
           8776           0.42           0.44          5.888        5.44189
           8778          2.045          2.865           12.1        5.01891
           8785          2.215          3.835          15.53        5.01914
           8800            1.4            -99          2.997            -99
           8814          1.777          1.797          5.187        5.02243
           8824         0.3208            -99          2.555            -99
           8837         0.6324            -99          1.505            -99
           8838          1.316            -99          0.875            -99
           8847          3.291            -99          1.614            -99
           8851          1.971            -99          0.788            -99
           8866          2.325            -99          1.575            -99
           8875           1.91           3.03           17.2        5.07087
           8879         0.4393         0.5393          8.488        5.13873
           8880         0.4768            -99          3.689            -99
           8889          1.478            -99          2.594            -99
           8891          3.127            -99          1.666            -99
           8908           2.74           7.74          14.24        6.37457
           8910           2.09            -99          1.702            -99
           8912          0.761            -99          1.676            -99
           8915           3.21            -99          2.187            -99
           8919          0.667          0.827          9.376         5.2544
           8921          1.091            -99          1.299            -99
           8932          2.257            -99          1.572            -99
           8937         0.5041         0.5841          7.233        5.18534
           8941          1.383            -99          3.473            -99
           8944          2.548            -99          0.833            -99
           8946          1.163            -99          4.715            -99
           8947           1.62            -99              0            -99
           8948         0.7516            -99           1.22            -99
           8955          1.434          1.614          6.805        5.02194
           8959          1.433            -99          2.506            -99
           8963         0.9361            -99          3.445            -99
           8965         0.4103         0.5703          12.18        5.29214
           8968          1.926          2.646          10.91        5.02034
           8973          1.433          2.253          20.26        5.07693
           8988          1.068          1.068          5.142        5.01011
           9004         0.5164            -99          2.658            -99
           9012           0.94           1.36          13.97        5.05384
           9022          1.225          1.665          13.43        5.07464
           9024          1.911            -99          1.247            -99
           9038         0.7516            -99          0.703            -99
           9041         0.4084         0.4484          6.576        5.19525
           9053          3.485          8.465          14.44        5.00441
           9056          1.015          1.395          12.58        5.03815
           9071         0.6766         1.0566          15.79        5.07839
           9075          0.041            -99              0            -99
           9077         0.2995         0.4995          45.33        5.27038
           9101         0.5763         0.6363          6.666        5.35834
           9106          1.604            -99          0.881            -99
           9109          1.195          1.435          8.364        5.03455
           9113          1.372            -99          2.727            -99
           9119           2.04            -99          1.217            -99
           9120         0.8473            -99          0.867            -99
           9122         0.4382            -99          4.404            -99
           9123         0.5184            -99          4.295            -99
           9124         0.5199         0.7399          14.45        5.11122
           9139         0.6332            -99          2.009            -99
           9148          0.243            -99          4.164            -99
           9153          1.144          1.504          10.82        5.15874
           9154          0.943            -99          2.351            -99
           9155         0.3223         0.3823          8.052        5.29474
           9166          1.148            -99          1.114            -99
           9167         0.4774         0.5774          8.307        5.20008
           9170         0.4678            -99              0            -99
           9171         0.5778            -99           1.06            -99
           9185          0.851          0.991          6.745        5.00348
           9192         0.8495            -99          2.546            -99
           9207         0.5196            -99          0.488            -99
           9229          1.873          2.033          7.586        5.15336
           9234          1.021            -99          0.972            -99
           9237         0.5487         0.6887          9.236        5.18669
           9247         0.7974            -99           3.54            -99
           9252         0.5605         0.9005          22.11        5.19638
           9256          2.158          2.338          5.304         5.0829
           9274          1.525          1.945          9.563        5.07526
           9286           1.68           1.82          5.819        5.01948
           9293          3.214          8.094          8.397        5.00106
           9294         0.5111         0.5311          5.765        5.17103
           9297          1.143          1.643          12.64        5.10712
           9306         0.1389         0.2189          42.46        5.91076
           9311           1.14            1.2          5.973        5.14796
           9316          1.727            -99          3.136            -99
           9319          1.024          2.024          13.53        5.00198
           9322          1.062            -99          2.571            -99
           9329         0.7115            -99          2.044            -99
           9333           1.29            -99          2.956            -99
           9347         0.7479            -99          1.141            -99
           9353         0.9436         0.9636          5.277        5.18642
           9356         0.6324            -99           2.83            -99
           9357         0.4859            -99          2.906            -99
           9363         0.4752            -99          4.654            -99
           9367          0.948          1.288          10.85        5.06615
           9370          2.011          5.371          53.02          5.019
           9371         0.8619         0.9219          6.101        5.12238
           9376           0.97           1.07          6.601        5.02116
           9387         0.8381         1.1581          11.95        5.10025
           9388           2.89           4.25           7.92         5.0062
           9391         0.7803         1.1603          15.98        5.09528
           9398           1.99           2.41          8.944        5.02792
           9401         0.4855         0.8255          21.72        5.00465
           9409           1.59           1.89           8.29        5.10483
           9412         0.5639         0.6039          7.668        5.40751
           9418         0.9081            -99              0            -99
           9422          3.156            -99          0.746            -99
           9430          1.288            -99          0.023            -99
           9431          1.249            -99              0            -99
           9433           0.78           1.02          10.38        5.17225
           9437         0.5195         0.5395          5.778        5.22818
           9438           1.95           2.23          8.175        5.08872
           9440          0.518          0.518           5.38        5.38252
           9471          2.134            -99          2.913            -99
           9477          1.021          1.321          9.631        5.14371
           9479          1.554            -99          2.472            -99
           9481          2.213            -99          1.038            -99
           9482          1.005            -99          2.294            -99
           9487          1.143          1.603           12.3        5.15128
           9488          3.036            -99          3.876            -99
           9489          1.224          1.424          7.923        5.07609
           9492              1            -99          4.086            -99
           9514         0.5174         0.5174          5.359        5.41405
           9520          2.002          2.782           12.9        5.04731
           9526         0.8071            -99           3.94            -99
           9538         0.7609         0.9409          6.263         5.2396
           9539          2.169            -99          1.888            -99
           9548          2.196            -99              0            -99
           9551          2.028            -99          2.351            -99
           9553         0.2069         0.3269          22.98        5.18684
           9555         0.1567            -99          4.088            -99
           9567          1.801            -99              0            -99
           9592          2.092            -99          2.222            -99
           9593          1.382          1.902          10.33        5.10056
           9608           2.25            -99          3.715            -99
           9610          1.872          2.152          7.209        5.09104
           9612         0.5113            -99          3.038            -99
           9613         0.9369         0.9369          5.511        5.10352
           9615           2.55            -99          3.929            -99
           9616         0.5405            -99          4.388            -99
           9623           0.61            -99          2.393            -99
           9634         0.6506            -99          2.714            -99
           9635          1.558            -99          2.017            -99
           9642          3.724            -99          3.301            -99
           9644          1.258            -99          0.057            -99
           9647          2.715            -99          0.298            -99
           9649         0.6879            -99           1.84            -99
           9650         0.8462            -99          0.885            -99
           9662         0.8681            -99              0            -99
           9663         0.8709            -99          0.417            -99
           9691         0.8494         0.9494          6.801        5.14883
           9693          2.696            -99          1.714            -99
           9709          1.345            -99          1.683            -99
           9710          5.851         10.851          8.562         5.0505
           9722          1.303          1.583          6.237        5.01839
           9751         0.4404            -99          0.305            -99
           9753          4.196            -99          2.091            -99
           9754         0.1137         0.1937          31.12        5.16615
           9761          2.488          2.808          7.291        5.02596
           9762          2.487          2.947          8.411        5.05224
           9781         0.4589            -99          4.003            -99
           9782          1.154          1.574          11.02        5.13178
           9786           1.67           2.59          14.74        5.00404
           9790           1.46           2.72          26.78        5.02964
           9798            1.4           1.86          10.21        5.07531
           9813          0.513            -99          1.618            -99
           9821          1.737            -99           2.36            -99
           9824         0.7517         1.0317          14.31        5.02376
           9837          1.562            -99          1.547            -99
           9846         0.4754            -99          2.676            -99
           9849          1.289            -99          0.931            -99
           9861          1.095            -99          2.231            -99
           9862         0.4226         0.5626          10.89        5.18761
           9879         0.8591            -99              0            -99
           9887         0.1947         0.1947          6.161        5.76787
           9891          1.515            -99          3.362            -99
           9900         0.9602            -99          3.344            -99
           9902          1.244            -99           3.85            -99
           9916          3.157            -99          0.961            -99
           9918          1.156            -99          2.622            -99
           9921         0.7936         0.8936           7.01        5.13607
           9922          0.749            -99           4.61            -99
           9927         0.9585            -99          0.758            -99
           9928          0.511          0.551          5.979          5.267
           9931           1.27            -99          0.747            -99
           9954          1.142            -99           2.18            -99
           9957         0.8166            -99            2.9            -99
           9958         0.8159            -99          1.409            -99
           9964           1.55            -99          2.607            -99
           9970          1.246          2.726          29.66        5.01081
           9973          1.027            -99          0.634            -99
           9981          2.231          2.991          11.44        5.08375
           9986          0.514            -99          2.751            -99
           9988          4.551            -99          4.657            -99
           9991          1.382          2.102          19.13        5.00943
           9999          2.926            -99          1.661            -99
          10002          1.579            -99              0            -99
          10004         0.5123            -99          2.439            -99
          10005           2.35           2.71          7.333         5.0445
          10006          1.845            -99          1.781            -99
          10008          2.049            -99          3.188            -99
          10012           1.39           1.47          5.233        5.05783
          10019          2.048            -99          0.459            -99
          10026         0.8445            -99          1.569            -99
          10027         0.5116            -99          2.728            -99
          10029          1.045            -99          0.344            -99
          10044         0.4735            -99          4.942            -99
          10059          3.238          3.238          5.105              0
          10070          1.311          2.331          26.92        5.07144
          10077          1.022          1.682          17.56        5.06749
          10084         0.2859            -99          1.038            -99
          10090         0.3364            -99          2.799            -99
          10093         0.8405         1.2005          13.56        5.02156
          10107          1.015            -99          2.376            -99
          10109          0.051            -99          0.554            -99
          10110          1.482          2.482           16.8        5.07084
          10111         0.8782         1.0382          7.872        5.23609
          10120           1.55            -99          2.168            -99
          10123         0.8372            -99            2.5            -99
          10126         0.8848         1.1648          10.26        5.04087
          10127           1.59            -99          4.793            -99
          10131          1.359          1.899          13.55        5.09027
          10133          1.906            -99          1.501            -99
          10134          1.092            -99          1.099            -99
          10145          0.851            -99          1.697            -99
          10149          1.447          1.767          8.925        5.15574
          10155         0.2861            -99          3.054            -99
          10159         0.5561         0.8561          22.42        5.08938
          10162          0.851          0.991          7.708        5.27086
          10175          1.146            -99          2.453            -99
          10177          1.015          1.115          6.696        5.22412
          10181           1.45            -99          2.427            -99
          10184          1.359            -99          4.449            -99
          10205          1.222          1.242          5.154          5.181
          10206         0.5105            -99          2.011            -99
          10222          1.001          1.281          7.793        5.11101
          10239          2.758            -99          2.606            -99
          10247          3.665            -99          1.713            -99
          10249          3.184            -99          0.062            -99
          10250          1.021            -99          0.419            -99
          10251          1.693            -99          2.007            -99
          10255          3.131            -99          1.417            -99
          10264           1.33            -99              0            -99
          10308          1.845            -99          0.603            -99
          10311         0.5344         0.7344          11.57        5.18948
          10315         0.4742            -99          1.789            -99
          10318          0.751            -99              0            -99
          10326          1.245            -99           2.57            -99
          10327          1.314            -99          2.892            -99
          10331         0.4473         0.5673           9.34        5.22844
          10335          0.161          0.261          16.57         5.2152
          10336          2.801          3.721          7.914        5.03298
          10341         0.4845         0.7645           22.9        5.23575
          10345         0.9588         1.3188          14.71        5.14663
          10351          1.021          1.401          10.62        5.00639
          10352          1.768          2.628          12.97        5.04338
          10362          1.137            -99          0.458            -99
          10373           2.64            -99          3.304            -99
          10376           1.23           1.99          12.74        5.01584
          10390          2.386            -99          2.842            -99
          10392         0.9377         1.1377           8.34        5.17814
          10393           0.89            -99          2.256            -99
          10402         0.5338            -99              0            -99
          10408          0.201            -99              0            -99
          10411          2.774          3.374          7.084        5.04135
          10422          2.819            -99              0            -99
          10423          0.395            -99          2.401            -99
          10441           1.02            -99          4.214            -99
          10446           2.24            -99          0.754            -99
          10448          0.801            -99          0.841            -99
          10472         0.9471         1.0671          6.901        5.04948
          10483          1.313            -99          0.411            -99
          10484          0.559          0.579          5.383        5.11096
          10487         0.7455         0.7655          5.709        5.24709
          10493         0.4114            -99          1.938            -99
          10495         0.5562         0.7562          12.26        5.00324
          10497          1.016            -99              0            -99
          10514         0.1049         0.1449          13.04        6.46857
          10518           1.21           2.13          24.01        5.05642
          10521          0.849            -99          1.185            -99
          10523           0.96           1.18           9.08        5.17655
          10525          1.878            -99          4.238            -99
          10532           1.02            -99              0            -99
          10539          1.018            -99          3.756            -99
          10546         0.7129         0.9729           11.4        5.24383
          10550          1.799            -99              0            -99
          10555         0.4784         0.7984          21.11        5.07481
          10564          0.877          1.277          16.78        5.20921
          10582         0.8395         1.0595          10.28        5.08167
          10583         0.8782            -99              0            -99
          10585          1.316            -99          2.437            -99
          10587           3.07           6.19          6.506        5.00115
          10591           2.08            -99              0            -99
          10611          0.441          0.821          32.98        5.18679
          10640            2.7            -99          2.911            -99
          10641          2.931            -99          0.554            -99
          10642         0.8389            -99          3.603            -99
          10643           0.89            -99          1.114            -99
          10654          2.061            -99          2.861            -99
          10656         0.7784            -99          4.204            -99
          10659          1.165            -99          1.319            -99
          10661          0.651            -99              0            -99
          10665          0.688            -99          4.205            -99
          10669          0.846          0.946          6.093         5.1271
          10670          1.488            -99          4.924            -99
          10674          0.899            -99          0.547            -99
          10675         0.4756            -99              0            -99
          10676         0.3965            -99           1.42            -99
          10679         0.4395            -99          0.772            -99
          10687         0.8407            -99          4.537            -99
          10692          1.025            -99          2.346            -99
          10695          2.973            -99          1.262            -99
          10696          1.296          1.436          6.755        5.18479
          10704           1.48            -99          1.199            -99
          10705          1.229          1.449           7.55        5.11883
          10710          2.881            -99          4.763            -99
          10714         0.7524            -99          1.335            -99
          10715          1.953          2.093          5.978         5.0247
          10719          2.033            -99          0.057            -99
          10723          0.899          1.039          7.169        5.16526
          10725           0.44            -99          3.549            -99
          10727          1.331            -99          2.024            -99
          10730          2.329            -99          0.513            -99
          10738         0.9605            -99          2.107            -99
          10739          0.853            -99           3.06            -99
          10749          2.453          3.993          21.52         5.0147
          10750          1.996          6.996           36.6        5.75068
          10754           1.97            -99          1.938            -99
          10763          0.484          0.664          10.15        5.01367
          10780          1.244          1.384          6.898        5.08244
          10783          1.619          1.699           6.02        5.03273
          10788           2.49            -99          2.853            -99
          10789          1.267            -99           1.35            -99
          10794         0.7471            -99          2.435            -99
          10805          2.009            -99              0            -99
          10808         0.4362         0.6962          30.86        5.27744
          10829          1.295          1.375          5.833        5.06135
          10853         0.8903            -99          4.674            -99
          10855           1.72            -99          2.041            -99
          10861          2.524            -99          1.761            -99
          10866          1.223            -99          1.146            -99
          10869          0.879            -99          2.784            -99
          10870           1.29            -99          0.473            -99
          10879          1.022          1.502          14.77        5.10139
          10884          1.004            -99          1.586            -99
          10894         0.3208            -99          3.554            -99
          10898          3.124          3.664           6.53        5.03859
          10909          1.996          3.236          18.68        5.02995
          10911         0.1045            -99          2.871            -99
          10916          3.001            -99          1.102            -99
          10922          2.425            -99              0            -99
          10931          0.651            -99          1.747            -99
          10942          1.875            -99          1.422            -99
          10951          1.502            -99          1.399            -99
          10954          1.461          1.521          5.736        5.09984
          10965          1.008            -99          4.265            -99
          10966          1.209          1.309           6.22        5.04489
          10970           0.41           0.41          5.656        5.57116
          10976         0.9737            -99          0.853            -99
          10992          2.554            -99              0            -99
          10994          0.806            -99          3.188            -99
          11002              1            -99          4.375            -99
          11006         0.4757         0.6957          14.57        5.05625
          11012          1.571            -99              0            -99
          11013          2.668            -99          3.959            -99
          11019         0.2008         0.2608          10.34         5.8226
          11046         0.4586            -99          3.329            -99
          11052          0.845          1.225          14.13        5.20059
          11053           3.11           3.69          7.035        5.00484
          11060           1.98            -99          0.424            -99
          11063         0.4546         0.7146          16.96        5.09147
          11076          0.799            -99          2.141            -99
          11086         0.5131         0.5931          7.304        5.19358
          11093          1.201          1.421          7.605        5.15414
          11096          1.381            -99           3.45            -99
          11097          2.742            -99          0.224            -99
          11109         0.9699            -99          2.862            -99
          11110          0.911            -99          2.868            -99
          11120          1.241            -99          1.001            -99
          11128          1.542          1.662           6.01        5.07889
          11137          2.398          7.398          11.14        7.40932
          11140         0.7529            -99          1.685            -99
          11146         0.7626            -99          4.806            -99
          11154           1.24            -99          4.718            -99
          11158           2.85            -99          1.134            -99
          11159          1.598            -99          4.356            -99
          11164           2.15            -99          0.759            -99
          11165         0.8493         1.0493          9.063        5.08079
          11180          1.871            -99              0            -99
          11182          2.156            -99          0.435            -99
          11183         0.9544            -99           0.92            -99
          11194          3.494            -99          4.509            -99
          11201          1.521          1.661          5.963        5.03032
          11211          1.016            -99          3.019            -99
          11230          0.911            -99          2.232            -99
          11234          3.792          5.092          8.245        5.02265
          11235          1.923            -99          0.523            -99
          11237          1.908            -99          1.803            -99
          11238          2.492            -99          0.918            -99
          11241          2.324            -99          4.634            -99
          11242          0.635            -99          0.767            -99
          11244         0.9081            -99          1.079            -99
          11245         0.4745         0.5945            9.2        5.39184
          11246         0.4758            -99          1.012            -99
          11249           1.55            -99          2.314            -99
          11251         0.9334            -99           1.57            -99
          11256         0.9628            -99              0            -99
          11262          0.845            -99          3.448            -99
          11276           2.39           2.41          5.071        5.13058
          11281           2.16            -99          1.674            -99
          11289         0.9544            -99           1.97            -99
          11296           1.31            -99          2.917            -99
          11298           2.45            -99              0            -99
          11303          2.929          3.509          6.731        5.00867
          11306           2.16            -99          0.499            -99
          11317         0.8988         0.9388          5.223        5.00061
          11319          1.642          2.322          12.34        5.05743
          11329          0.947          1.327          11.88        5.08717
          11340          1.241            -99              0            -99
          11345          0.503            -99          2.393            -99
          11348         0.4746            -99              0            -99
          11354          1.873            -99          0.549            -99
          11359          2.913            -99          1.153            -99
          11363          1.036          1.496          11.08        5.00239
          11366          1.258            -99           2.93            -99
          11378          2.654            -99          1.727            -99
          11388          0.485          0.585          7.966        5.06072
          11391           2.72            -99          0.901            -99
          11398          0.634          0.654          5.568        5.00316
          11402           1.72           2.18          11.14        5.01812
          11403          2.981            -99          0.531            -99
          11411         0.9262            -99          3.766            -99
          11412         0.8619            -99          1.275            -99
          11415          0.847          1.087          10.03        5.17817
          11418          2.088          2.388          7.358        5.06785
          11421          1.217            -99          1.764            -99
          11424          1.867            -99          1.133            -99
          11438           1.36            -99          1.343            -99
          11449         0.4843         0.6043          9.474        5.31154
          11451          1.594            -99          2.141            -99
          11455         0.6059            -99            0.9            -99
          11461          0.936          1.116          8.549        5.06896
          11464           1.38           1.54          6.587        5.07114
          11466          1.445            -99          1.377            -99
          11469          1.799            -99          4.251            -99
          11481          1.141          1.921          24.54        5.04993
          11494          1.239          1.759           16.6        5.03553
          11499          4.496          9.496          18.19        7.00904
          11513          1.243            -99          0.461            -99
          11514         0.4744            -99          3.166            -99
          11520          1.335          1.915          11.18        5.08688
          11521           1.33            -99          1.661            -99
          11522            1.6            -99          0.135            -99
          11533         0.6881            -99          4.921            -99
          11541          2.779            -99          1.972            -99
          11542          1.488            -99           1.12            -99
          11543          1.249            -99          1.223            -99
          11545         0.4086            -99          2.032            -99
          11546           2.28            -99          0.248            -99
          11550         0.4725         0.5725           7.94        5.06058
          11563          1.004          1.564          22.27        5.00406
          11564         0.8253            -99          2.369            -99
          11580          2.921          7.921          31.12         8.4913
          11596           1.25            -99          1.254            -99
          11604          1.223          1.823          18.49        5.03519
          11605          1.646            -99           0.83            -99
          11608          1.734            -99          2.307            -99
          11610          2.268            -99          1.829            -99
          11613          2.236            -99           1.94            -99
          11617         0.7122            -99          2.196            -99
          11620          1.127          1.727          15.72         5.0497
          11622         0.4748         0.6948          13.45        5.00214
          11627          1.841            -99          2.626            -99
          11630           0.89            -99              0            -99
          11633         0.8509            -99          2.232            -99
          11635         0.9759            -99           1.75            -99
          11654         0.9089         1.0089           6.93        5.03754
          11658           1.61            -99           4.13            -99
          11659          0.651            -99          0.493            -99
          11665          2.932            -99          1.178            -99
          11675          0.501            -99          1.915            -99
          11688          2.821            -99          3.048            -99
          11710         0.6419         0.9619          14.46        5.11874
          11717          2.825            -99          2.587            -99
          11735         0.4733         1.0333          96.09        5.14354
          11736          0.631            -99          2.847            -99
          11737         0.5565         0.7165          10.31        5.21923
          11740         0.4843            -99              0            -99
          11742           1.24            -99          4.078            -99
          11743          1.235            -99          1.302            -99
          11744          0.321            -99          1.805            -99
          11747          0.838            -99          4.559            -99
          11750          1.491            -99          0.838            -99
          11752          0.272            -99          4.886            -99
          11754           0.88            -99           4.59            -99
          11756          1.897            -99          2.702            -99
          11758          4.716          7.976          9.913        5.00928
          11760          2.441            -99           3.65            -99
          11764            1.6           3.18          42.34        5.01283
          11793          3.448            -99          1.792            -99
          11795          0.751            -99          2.233            -99
          11797          0.993            -99          2.992            -99
          11807          0.848          1.308          23.16        5.17969
          11808          0.557          0.877          34.38        5.25006
          11810          2.724          3.104          7.205        5.04209
          11827          0.551          0.711          9.436        5.07456
          11828         0.1056         0.1656          38.22        5.71711
          11832         0.8208            -99          3.049            -99
          11842            1.8            -99          1.478            -99
          11848          3.103            -99          2.623            -99
          11854         0.9093         1.1693          10.26         5.0709
          11855          1.742            -99           1.88            -99
          11859         0.5114            -99          2.161            -99
          11863          1.001            -99          3.499            -99
          11880          1.498          1.838          7.938        5.02498
          11889            1.7            -99           3.11            -99
          11891          0.887          1.027          7.605        5.19199
          11900         0.5178            -99          4.776            -99
          11905          1.023          1.083           5.88        5.22681
          11911           1.23            -99          4.616            -99
          11912           2.54            -99          2.029            -99
          11927          0.791            -99          3.353            -99
          11933          3.751            -99          3.067            -99
          11937          0.829            -99          4.666            -99
          11938          3.284          3.724          6.193        5.02961
          11940          2.707            -99          2.434            -99
          11942          3.068            -99          4.932            -99
          11946          0.562          0.762          11.25        5.00218
          11948          1.702            -99          2.751            -99
          11957          1.782            -99          2.876            -99
          11962           2.42            -99          2.909            -99
          11966           3.02           3.32          6.022        5.02721
          11970         0.9113            -99              0            -99
          11974         0.8071            -99          1.614            -99
          11976          2.325          3.925          14.78        5.02496
          11978          1.016            -99          1.474            -99
          11979         0.5281            -99          4.989            -99
          11984          0.051          0.071          16.45        5.36812
          11991           2.26           2.76          7.938        5.02394
          12000          1.219          6.219          104.8        5.88444
          12007          1.645          1.705          5.424        5.12412
          12030          0.458          0.498          6.629          5.179
          12036           1.21            -99           3.19            -99
          12054         0.4587         0.5187          6.833        5.13648
          12066          1.222            -99          1.843            -99
          12070          1.077            -99          2.868            -99
          12078         0.4742         0.6542          11.74        5.35462
          12080          0.558            -99          4.937            -99
          12094          1.749            -99          0.807            -99
          12095          1.109          1.249          7.642        5.18651
          12106         0.6393         0.7593          8.442         5.2645
          12107          1.725            -99          2.425            -99
          12119          3.161            -99          2.477            -99
          12124          0.286          0.486          31.38        5.41873
          12125          1.334          1.494          6.833        5.04793
          12127          2.589            -99          1.141            -99
          12129          1.043          1.343          9.948        5.11271
          12133         0.9809            -99           0.88            -99
          12142         0.6319         0.6719          5.726          5.042
          12143         0.5179            -99          4.746            -99
          12145         0.9617            -99          2.586            -99
          12150         0.6394            -99          1.964            -99
          12152         0.3209            -99          3.363            -99
          12166         0.8946            -99          3.411            -99
          12172         0.4569            -99          4.477            -99
