#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
      0.4084         0.4         0.6         0.5         0.2   2.681e+04
      0.4111         0.4         0.6         0.5         0.2   2.681e+04
      0.5178         0.4         0.6         0.5         0.2   2.681e+04
      0.5562         0.4         0.6         0.5         0.2   2.681e+04
      0.5174         0.4         0.6         0.5         0.2   2.681e+04
       0.484         0.4         0.6         0.5         0.2   2.681e+04
      0.4735         0.4         0.6         0.5         0.2   2.681e+04
       0.519         0.4         0.6         0.5         0.2   2.681e+04
      0.5024         0.4         0.6         0.5         0.2   2.681e+04
       0.432         0.4         0.6         0.5         0.2   2.681e+04
      0.5035         0.4         0.6         0.5         0.2   2.681e+04
      0.5739         0.4         0.6         0.5         0.2   2.681e+04
      0.4546         0.4         0.6         0.5         0.2   2.681e+04
      0.5857         0.4         0.6         0.5         0.2   2.681e+04
      0.5739         0.4         0.6         0.5         0.2   2.681e+04
       0.594         0.4         0.6         0.5         0.2   2.681e+04
       0.563         0.4         0.6         0.5         0.2   2.681e+04
      0.4733         0.4         0.6         0.5         0.2   2.681e+04
       0.582         0.4         0.6         0.5         0.2   2.681e+04
      0.5284         0.4         0.6         0.5         0.2   2.681e+04
      0.5177         0.4         0.6         0.5         0.2   2.681e+04
      0.4541         0.4         0.6         0.5         0.2   2.681e+04
      0.5238         0.4         0.6         0.5         0.2   2.681e+04
      0.4111         0.4         0.6         0.5         0.2   2.681e+04
       0.509         0.4         0.6         0.5         0.2   2.681e+04
      0.4751         0.4         0.6         0.5         0.2   2.681e+04
        0.41         0.4         0.6         0.5         0.2   2.681e+04
      0.5178         0.4         0.6         0.5         0.2   2.681e+04
      0.4587         0.4         0.6         0.5         0.2   2.681e+04
      0.4381         0.4         0.6         0.5         0.2   2.681e+04
      0.4109         0.4         0.6         0.5         0.2   2.681e+04
      0.4111         0.4         0.6         0.5         0.2   2.681e+04
      0.4546         0.4         0.6         0.5         0.2   2.681e+04
      0.4852         0.4         0.6         0.5         0.2   2.681e+04
       0.502         0.4         0.6         0.5         0.2   2.681e+04
      0.5179         0.4         0.6         0.5         0.2   2.681e+04
       0.558         0.4         0.6         0.5         0.2   2.681e+04
      0.5072         0.4         0.6         0.5         0.2   2.681e+04
       0.502         0.4         0.6         0.5         0.2   2.681e+04
        0.41         0.4         0.6         0.5         0.2   2.681e+04
      0.5662         0.4         0.6         0.5         0.2   2.681e+04
      0.5179         0.4         0.6         0.5         0.2   2.681e+04
      0.5334         0.4         0.6         0.5         0.2   2.681e+04
      0.5174         0.4         0.6         0.5         0.2   2.681e+04
      0.4103         0.4         0.6         0.5         0.2   2.681e+04
      0.4111         0.4         0.6         0.5         0.2   2.681e+04
      0.4568         0.4         0.6         0.5         0.2   2.681e+04
       0.566         0.4         0.6         0.5         0.2   2.681e+04
      0.4335         0.4         0.6         0.5         0.2   2.681e+04
      0.4569         0.4         0.6         0.5         0.2   2.681e+04
      0.5132         0.4         0.6         0.5         0.2   2.681e+04
      0.5132         0.4         0.6         0.5         0.2   2.681e+04
      0.4541         0.4         0.6         0.5         0.2   2.681e+04
        0.41         0.4         0.6         0.5         0.2   2.681e+04
      0.4835         0.4         0.6         0.5         0.2   2.681e+04
      0.5577         0.4         0.6         0.5         0.2   2.681e+04
      0.4855         0.4         0.6         0.5         0.2   2.681e+04
      0.4111         0.4         0.6         0.5         0.2   2.681e+04
      0.4735         0.4         0.6         0.5         0.2   2.681e+04
       0.514         0.4         0.6         0.5         0.2   2.681e+04
      0.5334         0.4         0.6         0.5         0.2   2.681e+04
       0.519         0.4         0.6         0.5         0.2   2.681e+04
      0.4845         0.4         0.6         0.5         0.2   2.681e+04
      0.5565         0.4         0.6         0.5         0.2   2.681e+04
       0.432         0.4         0.6         0.5         0.2   2.681e+04
      0.4565         0.4         0.6         0.5         0.2   2.681e+04
      0.4842         0.4         0.6         0.5         0.2   2.681e+04
      0.4381         0.4         0.6         0.5         0.2   2.681e+04
      0.4099         0.4         0.6         0.5         0.2   2.681e+04
      0.4568         0.4         0.6         0.5         0.2   2.681e+04
      0.4751         0.4         0.6         0.5         0.2   2.681e+04
      0.5577         0.4         0.6         0.5         0.2   2.681e+04
       0.411         0.4         0.6         0.5         0.2   2.681e+04
       0.519         0.4         0.6         0.5         0.2   2.681e+04
       0.458         0.4         0.6         0.5         0.2   2.681e+04
       0.503         0.4         0.6         0.5         0.2   2.681e+04
      0.5565         0.4         0.6         0.5         0.2   2.681e+04
      0.4537         0.4         0.6         0.5         0.2   2.681e+04
      0.4473         0.4         0.6         0.5         0.2   2.681e+04
       0.575         0.4         0.6         0.5         0.2   2.681e+04
        0.41         0.4         0.6         0.5         0.2   2.681e+04
      0.4381         0.4         0.6         0.5         0.2   2.681e+04
      0.4375         0.4         0.6         0.5         0.2   2.681e+04
      0.4099         0.4         0.6         0.5         0.2   2.681e+04
       0.558         0.4         0.6         0.5         0.2   2.681e+04
      0.5179         0.4         0.6         0.5         0.2   2.681e+04
      0.4569         0.4         0.6         0.5         0.2   2.681e+04
       0.559         0.4         0.6         0.5         0.2   2.681e+04
      0.5705         0.4         0.6         0.5         0.2   2.681e+04
      0.5625         0.4         0.6         0.5         0.2   2.681e+04
       0.551         0.4         0.6         0.5         0.2   2.681e+04
      0.5705         0.4         0.6         0.5         0.2   2.681e+04
      0.4797         0.4         0.6         0.5         0.2   2.681e+04
      0.5284         0.4         0.6         0.5         0.2   2.681e+04
       0.557         0.4         0.6         0.5         0.2   2.681e+04
      0.4381         0.4         0.6         0.5         0.2   2.681e+04
      0.5958         0.4         0.6         0.5         0.2   2.681e+04
      0.4842         0.4         0.6         0.5         0.2   2.681e+04
      0.4335         0.4         0.6         0.5         0.2   2.681e+04
      0.4587         0.4         0.6         0.5         0.2   2.681e+04
      0.5184         0.4         0.6         0.5         0.2   2.681e+04
      0.4725         0.4         0.6         0.5         0.2   2.681e+04
      0.5178         0.4         0.6         0.5         0.2   2.681e+04
      0.5594         0.4         0.6         0.5         0.2   2.681e+04
       0.563         0.4         0.6         0.5         0.2   2.681e+04
       0.485         0.4         0.6         0.5         0.2   2.681e+04
      0.4102         0.4         0.6         0.5         0.2   2.681e+04
       0.519         0.4         0.6         0.5         0.2   2.681e+04
      0.4565         0.4         0.6         0.5         0.2   2.681e+04
      0.4547         0.4         0.6         0.5         0.2   2.681e+04
      0.5662         0.4         0.6         0.5         0.2   2.681e+04
      0.4537         0.4         0.6         0.5         0.2   2.681e+04
      0.4843         0.4         0.6         0.5         0.2   2.681e+04
      0.5199         0.4         0.6         0.5         0.2   2.681e+04
      0.4843         0.4         0.6         0.5         0.2   2.681e+04
      0.4099         0.4         0.6         0.5         0.2   2.681e+04
      0.5344         0.4         0.6         0.5         0.2   2.681e+04
      0.4844         0.4         0.6         0.5         0.2   2.681e+04
      0.5605         0.4         0.6         0.5         0.2   2.681e+04
      0.4845         0.4         0.6         0.5         0.2   2.681e+04
