#      Type_SED        SAVEDid          lgSFR          msSFR          xfSFR          xeSFR           MassX
#
              0           7867        1.31576        1.99759          20.69          9.925          11.05
             -1           7869        0.33626       0.517516          2.169         0.4451          9.828
              1           7878        1.45743       0.372578          28.67          3.178          8.878
             -1           7882        1.58354        1.63403          38.33          3.903          10.71
             -1           7883       0.311966       0.347999          2.051         0.3633           9.68
              0           7889        1.09864        1.09712          12.55          8.465          9.938
             -1           7895        1.08099        1.14081          12.05          2.471          10.41
             -1           7897      -0.647817      -0.344305          0.225        0.02187          9.328
              0           7900      -0.635261       -85.8089         0.2316         0.2316            -99
              0           7907        1.08743        1.00561          12.23          4.615          10.24
             -1           7908       0.926805        1.13038          8.449         0.2717          10.68
              0           7910        1.69574        1.42372          49.63          40.03           9.89
             -1           7920       0.841985       0.757541           6.95         0.9861          9.958
              0           7924       0.512551       0.620216          3.255          1.854          9.778
             -1           7925       0.600646        1.60209          3.987        0.04501          11.46
             -1           7926       0.873495        1.38321          7.473          2.338          10.69
              0           7928        2.01787        2.12851          104.2           35.3           10.9
              0           7940        1.70131         1.7978          50.27           35.6          10.41
              0           7942        1.55315        0.96135          35.74          25.83          9.498
             -1           7952        1.46389        1.62319           29.1          7.636          10.47
              0           7958        2.60638        2.72193            404          150.3          11.54
             -1           7959         2.9618        2.80216          915.8            242          11.54
             -1           7963      0.0744507       0.224487          1.187        0.04927          9.798
             -1           7966        2.53428        2.52312          342.2          109.4          11.19
             -1           7973        1.35813        1.46314          22.81          4.816           10.2
              0           7983       0.603577       0.771284          4.014          2.263          9.868
             -1           7991        1.76775        1.66237          58.58          10.69          10.41
             -1           7996        1.15594       0.995724          14.32          3.681          10.26
             -1           8004      -0.605023        1.57886         0.2483        0.02014          11.63
             -1           8027        1.90703        2.23807          80.73          13.32          11.27
             -1           8028        2.41447         2.3024          259.7          74.38          11.18
              0           8035       0.521269       0.267713          3.321         0.1548          9.628
             -1           8037      0.0860037       0.659237          1.219         0.2147          10.11
             -1           8047        1.11727        1.19355           13.1         0.3015          10.65
             -1           8051       0.869818        0.88723           7.41         0.2544          10.17
              1           8053        2.52349        2.14084          333.8          71.14          10.66
             -1           8054        0.80767         1.0145          6.422         0.5412          10.42
             -1           8056        2.37785         2.4259          238.7           63.8          11.08
             -1           8065        0.50515        1.62558            3.2         0.1157          11.31
             -1           8081        2.11826        2.03127          131.3          14.51          10.82
             -1           8092       0.815378       0.722823          6.537         0.2628           10.2
              0           8093       -0.44794      -0.700579         0.3565        0.08591          8.588
              0           8096        1.59572       0.954705          39.42          29.13          9.398
             -1           8099       0.789016        1.71975          6.152         0.1272          11.35
              0           8102        1.09587        1.48994          12.47          5.868          10.75
             -1           8105        1.00043        1.07494          10.01           1.06          10.28
             -1           8111        1.65147        1.91247          44.82          9.543          10.79
             -1           8113       0.636989         1.1046          4.335        0.04663          11.03
             -1           8119        1.41664        1.76611           26.1          8.069          10.49
              0           8124       0.326541       0.167753          2.121          1.564           9.49
             -1           8135        1.62716        1.76539          42.38          4.327          10.65
              0           8138     -0.0636874       0.680878         0.8636         0.5287          10.27
              0           8141        1.38057        1.67033          24.02           15.2          10.31
              1           8142        2.41847        1.47005          262.1          49.74          9.778
              0           8143       0.483302        1.69114          3.043          2.027          11.06
              0           8144        1.63548        2.35458           43.2          18.81          11.17
             -1           8155        1.10003        1.77133          12.59          3.197          11.11
              0           8162         1.8651        1.77659           73.3          25.26          10.34
              0           8167        1.63799        1.44548          43.45          1.882          10.54
              0           8175        1.18355        1.18211          15.26           8.78          10.19
              0           8178        1.08991        1.27414           12.3          7.088          10.47
              0           8191        1.17202        1.69098          14.86          10.29          10.33
             -1           8195        1.33082        1.40009          21.42          1.063          10.52
             -1           8217         1.7611        1.83311          57.69          12.33          11.03
              0           8218       0.963882        1.13475          9.202          7.085          10.28
              1           8220       0.276232      -0.294171          1.889        0.01406           9.24
              0           8222        1.59966        -84.726          39.78          20.77            -99
              0           8236        1.28735        1.63604          19.38          9.453          10.33
              1           8255        1.89697       0.406028          78.88          25.43          8.648
             -1           8267        1.10721        1.34019           12.8         0.4417          10.73
             -1           8271       0.880127        1.31614          7.588          2.347          10.53
             -1           8274        1.92288        2.10673          83.73           6.57           10.9
              0           8290         1.1186        1.21446          13.14          7.055          10.12
             -1           8303        1.53995        2.03161          34.67          4.117          11.02
             -1           8304       0.542576        0.68565          3.488         0.7244          9.858
              1           8319        1.47799        1.05791          30.06         0.6418          10.21
              0           8326       0.584557       0.375522          3.842         0.2861          9.598
              0           8331      -0.272866       0.251048         0.5335         0.2974          9.668
              0           8332       0.930032       0.912547          8.512           3.01          10.17
              0           8340        1.94221          1.749          87.54          43.45          10.23
              1           8347       0.799409     -0.0339026          6.301         0.8388          8.848
              0           8354        1.58149           1.66          38.15          17.94           10.7
              0           8377        2.31366       -84.4556          205.9          169.2            -99
             -1           8408       0.749427        1.42734          5.616          1.851           10.7
              0           8410       0.517724       0.843331          3.294          1.841          10.15
             -1           8412       0.409933         0.4697           2.57         0.4707          9.608
              0           8420        1.38952        1.59237          24.52          14.03          10.41
              0           8427        2.24625        2.01295          176.3           26.6          10.74
             -1           8433        1.64078        1.98953          43.73          7.877          11.22
              0           8451        1.28353       0.747539          19.21          7.171           9.67
             -1           8452        1.15685        1.33246          14.35         0.2032           11.1
              0           8458          1.086        1.57662          12.19           6.74          10.74
              0           8460        1.72255        2.14748          52.79           33.9          10.89
              0           8465        1.31323        1.83974          20.57           11.3          10.89
             -1           8467      -0.353008       0.200847         0.4436         0.1069          9.728
              1           8474        1.44295       0.955976          27.73            1.6          10.15
              0           8476       0.983491        1.24866          9.627          4.017          10.38
             -1           8483       0.907949        1.22371           8.09         0.7716          10.54
             -1           8484        2.28488        2.31395          192.7           49.1          10.99
              0           8489       0.174641       0.395977          1.495         0.6771          9.558
             -1           8490         1.1038        2.12873           12.7          3.211          11.02
              0           8493         1.4484        1.15448          28.08         0.4099           10.7
              0           8504        1.26647        1.77797          18.47          8.246          10.38
             -1           8509        1.90779        2.03631          80.87          1.578           11.3
              0           8512       0.676968       0.257151          4.753          2.171          9.408
             -1           8515       0.994713        1.19022          9.879           1.45          10.36
             -1           8535       0.889021        0.97058          7.745         0.5838          10.22
             -1           8537       0.599556       0.602969          3.977         0.9667          9.758
             -1           8539        1.44793        1.34214          28.05         0.9898          10.69
              1           8544         1.5402        1.10215          34.69          0.568          10.41
             -1           8549      0.0784568        1.67792          1.198         0.1749           11.3
             -1           8551       0.944285       0.868729          8.796         0.4385          10.02
              0           8554        1.10687        1.60071          12.79          9.073          10.23
              0           8559       -1.16323       -1.90398        0.06867        0.06853           7.32
              0           8563      -0.101385      -0.733637         0.7918         0.3337          8.288
              0           8568       0.341435       0.511612          2.195          1.403          9.598
             -1           8585        1.38346        1.74784          24.18          7.853          10.76
             -1           8586        2.09026         2.0598          123.1          5.564          11.01
              0           8592      0.0595634       0.336539          1.147         0.6147           9.92
              0           8593       0.681693        1.40881          4.805          2.851          10.69
              0           8595       0.873553       -85.3452          7.474          6.279            -99
              0           8607        1.03941        1.71232          10.95          6.059          10.56
              0           8612        2.73823        2.42937          547.3           58.1          11.08
              0           8613        1.96379        1.74088             92          15.92          10.73
             -1           8614        1.76552        2.01271          58.28          8.747          10.73
              0           8619        1.52492         1.7057          33.49          22.98          10.38
              0           8635       0.987934        2.14009          9.726          4.705           11.4
              0           8636       0.520221      -0.444866          3.313          1.866          8.568
              0           8644       0.394277        1.61991          2.479          2.479          10.39
             -1           8662        1.25212        1.75284          17.87          1.228          11.14
              0           8664       0.884965        1.94425          7.673          4.196          10.97
             -1           8666        2.09934         2.1657          125.7           13.4          10.86
              0           8668        1.52414        1.17211          33.43         0.9028          10.55
              0           8672       -1.87943       -2.60117         0.0132         0.0132          6.348
             -1           8673        1.69311        2.12959          49.33          12.86          11.06
              0           8675         1.0103        1.76252          10.24          4.996          10.84
              0           8678       -1.40209       -2.05512        0.03962        0.03962           7.15
             -1           8684    -0.00731396        0.54476         0.9833         0.1511          9.968
             -1           8686       0.527114        1.51831          3.366          0.386          11.06
             -1           8691        1.10653        1.11758          12.78          1.074          10.45
             -1           8704      0.0569049        0.59065           1.14        0.03095          10.31
              0           8716        1.37876         1.8039          23.92          11.66          10.48
              0           8717         0.5989        1.27297          3.971          1.386          10.66
              0           8721        1.80277        2.36279           63.5          43.34          11.03
             -1           8736       0.243782       0.869684          1.753         0.2914          10.33
              0           8744        2.10517        1.77601          127.4          39.26          10.71
              0           8752        1.02366        1.45161          10.56          4.776          10.52
             -1           8753       0.875061        1.10403            7.5         0.6168          10.65
              0           8761        2.01494        1.19438          103.5          49.12           9.64
              0           8764        2.14675        1.73647          140.2          76.58          10.21
              0           8769        1.37749        1.97258          23.85          14.44          10.66
             -1           8771       0.303196        0.45967           2.01         0.1117          9.888
             -1           8775       0.803116       0.850651          6.355          1.053          10.03
             -1           8776       0.155943        0.44226          1.432        0.07006          9.948
              1           8778        2.43759        1.62482          273.9          74.56           10.4
             -1           8785         1.8554        2.00171          71.68          11.72          10.76
              0           8800        1.37236         1.4546          23.57           13.5          10.44
             -1           8814        1.70492        1.88857          50.69          10.18          10.79
             -1           8824      -0.634512         1.0976          0.232        0.04599          10.88
              0           8837       0.386499       0.464611          2.435          1.262           9.77
              0           8838       0.619719       0.835496          4.166          1.491          9.708
              0           8847        2.31639        2.01045          207.2          18.11           10.5
             -1           8851        1.08672        1.56761          12.21          2.735           10.3
              1           8866        1.75159       0.471599          56.44          10.89          8.788
              0           8875        2.26079        1.96652          182.3           66.5          10.83
             -1           8879       0.584783        1.35985          3.844         0.2904          11.09
              0           8880       0.846646       0.710052          7.025          4.338          10.23
              0           8889         1.1532        1.25356          14.23          4.946          10.14
             -1           8891        1.96993        2.53377          93.31          21.34          11.22
              1           8908         2.9734        2.16187          940.6          15.59          10.82
              0           8910        1.66096        1.12973          45.81          30.54            9.7
              0           8912       0.490239       0.769213          3.092          1.231          10.04
              1           8915        1.86888        1.08363          73.94           20.9          9.408
              0           8919       0.941213       0.750436          8.734          1.415           10.1
              0           8921        1.10823         1.8383          12.83          7.941          11.13
              0           8932        1.40603         2.0837          25.47          15.67          10.85
              0           8937       0.977586        1.09472          9.497          5.815          10.69
              0           8941        1.06633        1.58082          11.65          5.041          10.61
              0           8944        1.42259        2.12618          26.46          12.82          10.82
              0           8946        1.31702         1.1306          20.75          8.274          10.19
              0           8947        1.50447         1.5119          31.95          15.73          10.39
              0           8948       0.683587      -0.106266          4.826          3.036           8.94
             -1           8955        1.52943        1.81021          33.84          2.798          10.87
              0           8959        1.07225        1.41474          11.81          4.627          10.37
              0           8963       0.686279       0.456098          4.856          1.726          9.498
             -1           8965       0.383097       0.292274          2.416        0.09955          9.768
             -1           8968        2.07918        2.47739            120           23.7          11.47
              1           8973        1.92886        1.50164          84.89          17.28          10.48
             -1           8988        1.25406        1.78552          17.95          2.721          11.08
              0           9004       0.126131        1.42813          1.337         0.4831           11.1
             -1           9012        1.38739        1.53452           24.4          0.873          10.86
              1           9022        1.51706        1.09841          32.89         0.4714           10.1
              0           9024        1.09272        1.23847          12.38          4.763          9.908
              0           9038       0.361539       0.991834          2.299          1.395          10.33
             -1           9041       0.199481       0.267045          1.583        0.05301          9.738
             -1           9053         2.7605        2.79105          576.1           88.5           11.5
              1           9056         1.5649        1.12224          36.72           1.06          10.28
             -1           9071        1.05538        1.46833          11.36         0.7091             11
              0           9075       -2.48572       -4.57271       0.003268       0.003268          4.008
             -1           9077        0.72534       0.882352          5.313        0.07503          10.63
              0           9101       0.523096       0.279229          3.335         0.1077          9.588
              0           9106       0.873611        1.48953          7.475          3.683          10.37
              0           9109        1.52284        1.63541          33.33          11.31           10.8
              1           9113        1.68368        1.00674          48.27          15.04           9.89
              0           9119        1.12287        1.43885          13.27          6.507          10.11
             -1           9120       0.378034       0.604482          2.388         0.6173          9.758
             -1           9122      0.0576661       0.322492          1.142         0.2827          9.778
             -1           9123       0.425534        1.24797          2.664         0.3283          10.87
             -1           9124       0.860757        1.07532          7.257         0.6214          10.65
             -1           9139       0.398634       0.613716          2.504          0.611          9.958
             -1           9148      -0.604674     -0.0990775         0.2485          0.019          9.448
             -1           9153         1.7383        1.74971          54.74          3.325          10.98
             -1           9154       0.939869        1.03079          8.707          2.842          10.22
             -1           9155       0.162564       0.514242          1.454        0.08004          10.14
              0           9166       0.550351       0.857649          3.551          1.245          9.848
             -1           9167       0.323046       0.552522          2.104         0.2321          10.03
              1           9170        1.07408      -0.245013          11.86          1.691           9.03
              0           9171          1.405      -0.160465          25.41           15.1           9.03
             -1           9185       0.844788       0.900793          6.995           1.72          10.13
             -1           9192       0.860278       0.812908          7.249         0.5141          10.02
              0           9207      0.0733517        1.03559          1.184         0.7791           10.6
             -1           9229        1.90249        1.88297          79.89          4.308          10.74
              0           9234       0.364176       0.959929          2.313         0.9978          10.07
              0           9237       0.758003        1.10525          5.728          3.071          10.66
             -1           9247       0.560504       0.833515          3.635           1.07          10.09
             -1           9252       0.987979         1.2801          9.727         0.4771          10.87
             -1           9256        1.98543        2.42876           96.7           5.56          11.32
             -1           9274        1.66247        2.11965          45.97          10.09          11.21
              0           9286        2.27231        1.40157          187.2          70.95          10.22
             -1           9293        2.50623        2.63858          320.8          36.42          11.34
             -1           9294       0.510947        1.20284          3.243         0.2166          10.82
              0           9297        1.48015        1.27515          30.21          1.925          10.38
              0           9306     -0.0907115      -0.315249         0.8115        0.09674          9.288
              0           9311        1.27807       0.924305          18.97          3.129          9.938
              0           9316         1.6939        1.82257          49.42          17.13          10.73
              0           9319        2.58309        1.68852          382.9              0          10.99
              0           9322       0.825361       0.895647          6.689          3.846          9.958
              0           9329       0.261025      -0.175334          1.824         0.6777          8.888
              0           9333        1.43409        1.51129          27.17          14.11          10.58
              0           9347       0.363988       0.608495          2.312          1.104          9.848
             -1           9353        1.19645        1.32347          15.72          2.777          10.59
              0           9356       0.884172      -0.435989          7.659          3.689           8.63
              0           9357      0.0895519       0.203669          1.229         0.9546           9.58
             -1           9363       0.105851       0.740398          1.276         0.1744          10.27
             -1           9367        1.25406        1.99771          17.95         0.6133          11.44
             -1           9370        2.60444        2.77302          402.2          41.69          11.81
              0           9371       0.971554       0.986926          9.366          4.536          10.23
             -1           9376        1.03503        1.75852          10.84          1.032          11.12
             -1           9387        1.52556         2.0378          33.54          9.448          11.58
              0           9388        2.88745         3.0075          771.7          257.6          11.86
             -1           9391        1.27784        1.43022          18.96          1.055          10.86
              0           9398        2.32675         1.6684          212.2          89.06          10.42
             -1           9401        0.83302        1.09606          6.808         0.2868          10.71
              0           9409        1.73368        1.85503          54.16          27.73          10.84
             -1           9412       0.469675        1.75667          2.949         0.1336          11.47
              0           9418       0.689664       0.313597          4.894          2.915           9.34
              1           9422        2.08565        1.25582          121.8          14.46          9.598
              0           9430       0.795532       0.364772          6.245          3.932           9.13
              0           9431        1.58827        1.44281          38.75          14.61          10.52
             -1           9433        1.11126        1.50112          12.92          1.234          10.95
             -1           9437       0.378034       0.488836          2.388         0.1243          9.908
              0           9438        1.97405         1.8216           94.2          38.98          10.63
             -1           9440       0.314289       0.718361          2.062         0.1636           10.2
              0           9471        1.98137        2.08239           95.8           34.9          10.89
             -1           9477        1.26198        1.59983          18.28         0.4258          10.88
             -1           9479        1.44122        1.51273          27.62          1.832          10.42
              0           9481        1.46509        2.02489          29.18          13.44          10.79
             -1           9482        1.10003        1.02143          12.59          2.401          10.16
             -1           9487        1.52763        1.74915           33.7          1.115          10.98
              1           9488        2.16197        1.15144          145.2          32.79          9.488
             -1           9489        1.37144        1.57188          23.52          3.173           10.7
              0           9492        1.35526        1.60301          22.66          8.463           10.9
             -1           9514       0.585461         1.2788           3.85          0.272          10.91
              1           9520        2.20575        1.72743          160.6          7.464          10.49
              0           9526        1.11494        1.36145          13.03          6.209          10.75
             -1           9538        0.78739       0.735965          6.129         0.1371          9.998
              0           9539        1.63478        1.79187          43.13          22.56          10.51
              0           9548         1.2266        1.71227          16.85          11.36           10.4
             -1           9551        1.55678        1.80652          36.04          10.23          10.58
             -1           9553    -0.00480371       0.201863          0.989        0.03937          9.868
             -1           9555      -0.817871      -0.355036         0.1521        0.02721          9.218
              0           9567        1.48785       -84.8368          30.75          30.22            -99
             -1           9592        1.72329        2.22051          52.88          13.69          11.08
             -1           9593        1.51627        1.66724          32.83          8.213          10.72
              0           9608          1.617        1.71851           41.4           27.4          10.39
             -1           9610        1.90553        1.76413          80.45          5.693          10.59
             -1           9612       0.172895       0.514113          1.489         0.1713          9.948
             -1           9613        1.06183        1.85648          11.53          1.707          11.27
              0           9615        1.92288        1.32868          83.73          52.16           9.81
              0           9616       0.994801       0.964709          9.881          6.074          10.49
             -1           9623       0.128076       0.296447          1.343         0.3535          9.578
              0           9634       0.438384       0.485778          2.744           2.09           9.78
              0           9635        1.41514        1.57295          26.01          12.56           10.5
             -1           9642        2.36884        2.22974          233.8          49.53          10.78
              0           9644       0.932626        1.32898          8.563          3.641          10.37
              1           9647        1.97598        1.40547          94.62           21.9          9.868
              0           9649       0.538951       0.526834          3.459          2.447          9.798
              0           9650       0.475235       0.889739          2.987          1.347          10.12
              0           9662       0.209247        1.51236          1.619         0.8827          10.89
              0           9663       0.704236       0.826884          5.061          3.151          10.02
             -1           9691       0.906766        1.08144          8.068         0.9832          10.36
              0           9693        1.36192        1.50482          23.01          18.26          9.998
             -1           9709       0.860038       0.889342          7.245          2.338          9.758
              0           9710        3.11893       -84.4669           1315          446.4            -99
              0           9722         2.2615        1.94446          182.6          17.45          11.12
              0           9751     -0.0715017      -0.156078         0.8482         0.6217           9.17
              0           9753         2.3694         2.0561          234.1          8.712          10.52
             -1           9754      -0.372225     -0.0924112         0.4244        0.04348          9.598
             -1           9761         2.4618        2.74578          289.6          34.27          11.62
             -1           9762        2.55787        2.51647          361.3          18.58          11.33
             -1           9781      -0.355168       0.980376         0.4414         0.1434          10.59
              0           9782        1.54506        1.32865          35.08          2.178          10.44
              1           9786        2.12905        1.50035          134.6           2.47          10.35
             -1           9790        2.01787        1.97223          104.2          10.49          11.06
              0           9798        1.73247         1.6995          54.01          27.02          10.75
             -1           9813      -0.094474       0.493305         0.8045           0.26           9.92
              0           9821        1.13609        1.92114          13.68          8.319          10.85
             -1           9824        1.18724         1.1025          15.39          1.235          10.47
              0           9837        1.19948        1.83535          15.83          7.378          10.83
              0           9846      -0.058588       0.843254         0.8738         0.3528           10.4
             -1           9849       0.879898        1.42388          7.584          2.332          10.47
             -1           9861       0.917768        1.33499          8.275           1.46          10.49
             -1           9862       0.416308       0.856723          2.608         0.1806          10.47
              0           9879      -0.779108      -0.999383         0.1663         0.1663          7.718
              0           9887      -0.570409      -0.946234         0.2689         0.1882          8.428
              0           9891        1.10072         1.0867          12.61          4.402          9.908
             -1           9900       0.834866        1.68928          6.837          1.231          11.04
              1           9902        1.50786         1.0689           32.2          2.206          10.05
              1           9916        2.16791        1.69992          147.2          24.31          10.16
              0           9918        1.18498        1.92225          15.31          8.536          11.19
             -1           9921        0.88947        1.00475          7.753         0.6297          10.31
              0           9922       0.628797       0.324856          4.254         0.6639          9.488
              0           9927       0.578639        1.54603           3.79          1.516          10.86
             -1           9928       0.763727       0.728761          5.804         0.4991          10.22
              0           9931        1.44311        1.50107          27.74          10.37          10.58
              0           9954       0.749118         1.3457          5.612          3.599          10.47
             -1           9957       0.513351        0.71843          3.261         0.3744          9.928
              0           9958       0.421933       0.749562          2.642          1.426          9.968
              0           9964        1.68368        1.30094          48.27          16.37          10.16
              0           9970        2.08386        1.87574          121.3          1.808          11.07
              0           9973       0.891816        1.98261          7.795           6.02          11.36
              1           9981        2.09691         1.6662            125          10.91          10.33
             -1           9986      -0.108351       0.445097         0.7792         0.1731          9.858
              0           9988        2.69966       -84.4568          500.8          242.7            -99
             -1           9991         1.8293        1.95164           67.5          18.05          11.08
              0           9999        1.66087         1.8594           45.8          22.02           10.4
             -1          10002        1.42749        1.87413          26.76          5.622          10.87
             -1          10004      -0.146667        1.21957         0.7134         0.1304          10.84
              0          10005        2.27393        2.41466          187.9          87.29          11.24
              0          10006        1.77004        1.75482          58.89          23.83          10.59
             -1          10008        1.59966        1.78915          39.78          10.13          10.55
              0          10012        1.57264        1.75796          37.38          23.67          10.83
             -1          10019        1.60021        1.55975          39.83          2.159          10.26
              0          10026       0.299071        0.66584          1.991          1.193          9.838
             -1          10027      -0.143997       0.863524         0.7178         0.2163          10.39
              0          10029         1.1232       0.737164          13.28          7.473           9.77
             -1          10044       0.104146       0.770664          1.271         0.1238          10.31
              1          10059        2.57749         1.9849            378          68.01          10.52
             -1          10070        1.96932        1.93268          93.18          17.28           11.1
             -1          10077        1.58928        1.48193          38.84         0.6916          10.73
             -1          10084      -0.618524      -0.268222         0.2407        0.04127          9.188
             -1          10090      -0.175614     -0.0760658         0.6674         0.1011          9.378
             -1          10093        1.24403        1.82608          17.54          0.445          11.31
              0          10107       0.488974       0.709859          3.083          1.289          9.758
              0          10109       -2.71242       -85.9402       0.001939       0.001939            -99
              0          10110        2.07518        1.87156          118.9          36.27          10.92
             -1          10111        1.01494       0.871114          10.35          2.094          10.07
              0          10120        1.54888        1.81444          35.39          17.85          10.81
              0          10123       0.705265       0.804803          5.073          1.844          10.02
             -1          10126        1.20222        1.19138          15.93          3.296          10.47
              0          10127        1.60032        2.00053          39.84          19.41          11.03
              1          10131        1.65186        1.22955          44.86          7.008          10.18
              0          10133        1.36736        1.33319           23.3          15.24          10.03
              0          10134       0.457276        0.49429          2.866          1.348          9.428
             -1          10145       0.602603       0.971893          4.005          1.283          10.22
             -1          10149        1.71425        2.02159          51.79          16.57          11.13
             -1          10155      -0.487983       0.594626         0.3251        0.04277          10.28
              0          10159       0.995328        0.80277          9.893         0.3589          10.27
             -1          10162        1.00217        1.28789          10.05          1.639          10.62
             -1          10175       0.856064        1.05562          7.179          1.818           10.1
             -1          10177        1.11025        1.32764          12.89         0.9844          10.54
              0          10181         1.0461        1.39097          11.12          5.088          10.33
             -1          10184       0.921894        1.40335          8.354          1.405           10.4
             -1          10205        1.30276        1.35753          20.08          3.183          10.43
             -1          10206      -0.178159       0.347595         0.6635         0.1732          9.738
             -1          10222        1.78739        1.72211          61.29          8.543          11.05
              0          10239        1.68966        1.99903          48.94          30.43          10.61
              0          10247        2.24944        1.95138          177.6          7.038          10.42
              0          10249        1.77393        2.00322          59.42          29.48          10.54
              0          10250       0.510277       0.721349          3.238          1.978          9.768
              0          10251        1.15137        1.88064          14.17          7.068          10.82
              0          10255         2.1383        1.89435          137.5          6.162          10.41
              0          10264         1.0162       0.567535          10.38          7.372           9.36
              0          10308        1.22298        1.53362          16.71          6.518          10.31
             -1          10311       0.726238       0.644049          5.324         0.3186          10.09
             -1          10315       -0.21524        1.30841         0.6092         0.2015          10.99
              0          10318       0.470704       -85.3793          2.956          2.515            -99
             -1          10326       0.941958        1.18792          8.749          1.323           10.2
             -1          10327        1.16909        1.48388          14.76          3.762          10.53
             -1          10331       0.352183        0.47982           2.25          0.271          9.968
              1          10335       0.309204       -1.96132          2.038         0.4889           7.18
              0          10336         2.6766       -84.5858          474.9          340.5            -99
             -1          10341       0.905256       0.763475           8.04         0.7367          10.29
             -1          10345        1.20439        1.11171          16.01          5.225          10.31
             -1          10351        1.53007        1.57613          33.89         0.5628          10.85
             -1          10352        2.00817        2.20917          101.9          18.04           11.2
              0          10362       0.512951       0.875233          3.258          1.913          9.878
              0          10373        1.82685        1.33821          67.12          67.12            9.8
              0          10376        2.20222        1.57505          159.3          61.59           10.7
              0          10390        1.72746        1.90956          53.39          24.35          10.59
             -1          10392        1.18667        1.37508          15.37          1.521          10.66
              0          10393        1.42325        1.25002           26.5          9.897          10.54
             -1          10402      -0.147276        1.12549         0.7124        0.01634           10.7
              0          10408      -0.254535       -85.8089         0.5565         0.5565            -99
             -1          10411        2.58092         2.8233            381          61.62          11.65
              0          10422        1.53415        2.43563          34.21          14.23          11.15
              0          10423      -0.351933      0.0666343         0.4447         0.1514          9.498
              0          10441        1.19089       0.902451          15.52          2.765          9.998
              0          10446        1.66941        1.96874          46.71          31.24          10.71
              0          10448       0.811709       -85.3452          6.482          5.596            -99
             -1          10472        1.26717        1.33355           18.5          2.781           10.6
              0          10483       0.711639        1.15948          5.148          1.724          10.12
             -1          10484       0.404834       0.558486           2.54         0.1594          9.958
             -1          10487        0.72444       0.583132          5.302         0.5316          9.818
             -1          10493      -0.434506      0.0798584         0.3677        0.09781          9.498
