#      id           ra           de         z        ez      z_sp        z_op          fK         dfK        fch1       dfch1        fch2       dfch2        fch3       dfch3        fch4       dfch4         f24        df24         f16        df16        f100       df100        f160       df160        f250       df250        f350       df350        f500       df500        f850       df850       f1160      df1160       f20cm      df20cm         SNR       Mstar         SFR        eSFR        sSFR    goodArea    Type_AGN    Type_SED    Type_FIR
#
16514      189.2189331   62.1554680    0.9543        -1    0.9543      0.92      0.02938    0.002938     0.04007     4.7e-05      0.0305     6.7e-05      0.0234    0.000405     0.01906    0.000494     0.02265    0.004676    0.008489     0.00925     0.06491      0.3384       1.918       0.722       4.819       1.741         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.009695    0.002566       3.841   4.591e+10       2.887      0.7516     0.06288           1           0          -1           0
16516      189.3306274   62.1555023    0.3921        -1    0.3921      0.38     0.001259   0.0001259    0.001067     6.8e-05    0.001037    0.000125    0.000434    0.000767    0.001156    0.000882   8.071e-11     0.01394         -99       1e+10   1.792e-05      0.5561   1.745e-05       1.885         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10     0.00761    0.002533           0   2.249e+08      0.7647      0.7647         3.4           0           0           1           0
16543      189.2324219   62.1548729     0.425        -1     0.425      0.47      0.08472    0.008472     0.07258     5.4e-05     0.07234     7.4e-05     0.06858    0.000412      0.1623    0.000499      0.8127     0.02164      0.3949    0.007141       26.52      0.3808       33.18      0.6493       22.15       1.434          12       1.444       4.712       1.974         -99       1e+10         -99       1e+10      0.0782      0.0055       88.16   1.592e+10       25.15      0.3607        1.58           1           0           1           1
16550      189.1334076   62.1547470     1.009      0.18        -1      1.01      0.01393    0.001393     0.02274     4.4e-05     0.01641     6.6e-05     0.01409    0.000433     0.01087    0.000535     0.07579    0.004779     0.06906    0.007307      0.1614      0.4895   1.642e-05       1.463         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10      0.0151      0.0026        0.33   2.249e+10       12.25       37.12      0.5447           1           0           0           0
16559      189.0024719   62.1544037      1.29     0.206        -1      1.29      0.01047    0.001047     0.01221     4.4e-05     0.01188     7.5e-05    0.008754    0.000503    0.008032    0.000602     0.03136    0.005495         -99       1e+10      0.8778       0.396      0.6049       1.073         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.001852    0.002641       2.287   2.249e+10       10.72       8.269      0.4767           0           0           0           0
16567      189.3085480   62.1546860      2.33    0.0705        -1      2.12      0.01169    0.001169     0.01691     4.9e-05     0.02057       9e-05     0.02827    0.000518     0.03362    0.000658     0.08693    0.006491         -99       1e+10       1.137      0.3745        2.96      0.9987       4.854       1.858         -99       1e+10         -99       1e+10      0.3683       1.089         -99       1e+10     0.01472    0.002543       4.994   1.005e+11       82.96       16.61      0.8259           1           0          -1           0
16576      189.1703644   62.1544991     1.261        -1     1.261      1.18     0.006194   0.0006194      0.0105     4.1e-05     0.01056     7.4e-05    0.008545     0.00043     0.01102    0.000522     0.08622    0.003541     0.09366    0.008798        1.63      0.3352       2.097       0.867       4.138       1.206        3.09       1.787         -99       1e+10         -99       1e+10         -99       1e+10      0.0233      0.0064       6.653   1.208e+10       23.54       3.538       1.949           1           0          -1           1
16594      189.3335571   62.1544342      1.54     0.229        -1      1.54     0.005861   0.0005861     0.01365     8.7e-05     0.01439    0.000156     0.01505    0.001005     0.01498    0.001061      0.1394    0.009887         -99       1e+10       1.786      0.5364       5.597       1.565       4.764         2.4   2.905e-07       5.125         -99       1e+10       1.728      0.9834         -99       1e+10     0.01837    0.002582       5.559   2.523e+10       66.16        35.9       2.622           0           0           0           1
16601      189.3532410   62.1543350    0.8709    0.1601        -1      0.88        0.015      0.0015         -99       1e+10         -99       1e+10         -99       1e+10    0.008383    0.002461     0.08032      0.0087         -99       1e+10   1.687e-05      0.5149       1.422       1.158         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.007093    0.002672       1.228   9.161e+09       6.374       5.191      0.6958           0           0           0           0
16606      189.1041260   62.1533699     0.091      0.09        -1       0.1     0.003251   0.0003251    0.003743     4.3e-05    0.002875     6.4e-05    0.003025    0.000429    0.002544    0.000535     0.03295    0.006703     0.01946     0.00887      0.3935       0.348         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.005936     0.00256       1.131    3.89e+08     0.03949     0.03949      0.1015           1           0           0           0
16609      189.2973785   62.1540604      3.46     0.401        -1      3.46     0.001009   0.0001009    0.001601     4.3e-05    0.002003     8.1e-05    0.001985    0.000473    0.002235    0.000616  -0.0001118     0.00435   1.903e-10    0.009803         -99       1e+10       1.017       0.966         -99       1e+10       1.485       4.546         -99       1e+10      0.1239       1.543      0.6726      0.8017    0.006544    0.002513       1.387   2.004e+10       159.9       115.3       7.978           1           0           0           0
16616      189.2181702   62.1533432      3.14     0.373        -1      3.14     0.001009   0.0001009    0.001548     3.7e-05    0.001616     6.2e-05    0.001349    0.000408    0.000674    0.000497     0.01486    0.007414     0.01603     0.01001      0.1321      0.3691     0.02549      0.8498      0.1658         1.7       4.507       2.407         -99       1e+10       1.543       1.205    2.13e-10      0.4756    0.007735    0.002595       2.298   8.355e+09       155.2       67.54       18.58           1           0           1           0
16624      189.1331329   62.1536751    0.9538        -1    0.9538      0.94     0.004169   0.0004169    0.008841     4.1e-05      0.0064     6.5e-05    0.006183    0.000431    0.006859    0.000534     0.04158    0.006243     0.01379    0.009196       1.599      0.4839         3.2       1.881         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10  -0.0002975    0.002493       3.717   2.884e+09       7.477       2.012       2.593           1           0           0           0
16625      189.2032471   62.1536789     1.772     0.095        -1      1.63     0.005346   0.0005346    0.006866     3.9e-05    0.007416     6.4e-05    0.005659    0.000411    0.005164    0.000506     0.04041    0.006795    0.001557    0.007855      0.6145      0.3487      0.5548      0.8351         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.001361    0.002532       1.883   2.051e+10       15.89       8.439      0.7748           1           0           0           0
16650      189.2854004   62.1533051     1.152        -1     1.152      1.13      0.01202    0.001202     0.01245     4.6e-05     0.01034     7.9e-05    0.008383    0.000461    0.008118    0.000586     0.03349    0.003678     0.03359    0.009902       1.283      0.3448       1.077      0.7393         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.007452     0.00271       3.996   7.111e+09       6.519       1.631      0.9167           1           0          -1           0
16656      189.0560455   62.1529961    0.4097        -1    0.4097      0.41      0.04571    0.004571     0.02589     4.3e-05     0.02203     6.6e-05     0.01579    0.000416     0.02579    0.000523     0.05518    0.003861     0.04336    0.008351       1.526      0.3517        2.35      0.8721       3.774       1.941         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10   0.0004351    0.002649       5.466   1.387e+10       1.285      0.2351     0.09267           1           0          -1           1
16667      189.0501556   62.1525307     1.849     0.148        -1      1.75     0.003373   0.0003373    0.005496     3.8e-05    0.005918     6.4e-05    0.006061    0.000415    0.005323    0.000525     0.05608    0.003417   1.903e-10    0.009624       0.271      0.3468      0.8936       0.931         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.001023    0.002654       1.238   8.355e+09       22.01       17.78       2.634           1           0           0           0
16671      189.1196899   62.1529160     1.974    0.1535        -1       2.1     0.005754   0.0005754      0.0149     4.2e-05     0.01637     6.7e-05     0.01779    0.000434     0.01194    0.000536     0.01538    0.003776   1.903e-10    0.006372      0.1256      0.3407      0.6571      0.8587         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10   0.0008855    0.002558       0.849   9.161e+10       7.626       8.982     0.08324           1           0           0           0
16677      189.0364227   62.1525650     0.843        -1     0.843       0.8      0.05808    0.005808     0.05947     5.1e-05      0.0406       7e-05     0.03283    0.000429     0.02237    0.000526     0.07572    0.005067     0.04964     0.01538      0.8277      0.3462       2.579       1.133         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.003836    0.002648       3.301   6.338e+10       4.919        1.49     0.07761           0           0          -1           0
16678      189.0863037   62.1528549    0.9971    0.1499        -1      1.03     0.003837   0.0003837    0.008842       4e-05    0.007183     6.4e-05    0.005353    0.000431    0.004491    0.000531      0.0174    0.002944      0.0199    0.005331      0.1605      0.3413         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10  -0.0002905    0.002725        0.47   6.053e+09       2.124       4.519      0.3509           1           0           0           0
16679      189.1286011   62.1528931     0.801       0.4        -1       -99          -99       1e+10    0.007188       4e-05    0.005631     6.5e-05    0.004309     0.00043    0.007987    0.000537     0.02999    0.003088     0.02069    0.008292      0.8827       0.357       2.638      0.9857       1.294       2.584     -0.2366       2.926         -99       1e+10         -99       1e+10      0.2748      0.7149    0.003087    0.002564       3.698       1e-99       6.624       6.166         -99           1           0           0           0
16681      189.2510834   62.1527367     2.435     0.177        -1      2.58     0.006855   0.0006855     0.01719     4.2e-05      0.0254       7e-05     0.03264    0.000424     0.02674    0.000508      0.2663    0.009872     0.08239     0.00938       2.279      0.3739       6.286      0.7331        16.6       1.417       15.01       1.848       15.34       2.714       1.974       1.575       0.406       0.715      0.2974      0.0101       18.64   2.148e+11       340.3       75.46       1.585           1           1          -1           1
16703      189.1323547   62.1519203    0.8457        -1    0.8457      0.82       0.1995     0.01995      0.2598     8.4e-05      0.1725     8.9e-05      0.1407    0.000447      0.1243    0.000538      0.2157     0.01049      0.1592     0.01197       3.958      0.4925       6.776      0.8106       6.163       1.902         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10     0.01959    0.002506       12.04   2.051e+11        16.7       3.319     0.08143           1           0          -1           1
16711      189.0234680   62.1521378     1.073    0.1801        -1      1.08     0.009638   0.0009638     0.01189     4.1e-05     0.01048     6.7e-05     0.01061     0.00044     0.01665    0.000546      0.1111    0.005529         -99       1e+10       1.882      0.3869        1.24       1.149         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10     0.00447    0.002667       4.981   2.051e+10       13.24       6.972      0.6456           0           0           0           0
16716      189.3449860   62.1525421    0.3229        -1    0.3229      0.44      0.07586    0.007586         -99       1e+10      0.0452    0.000394         -99       1e+10      0.1022    0.002112      0.1192      0.0243         -99       1e+10       7.954       0.902       12.29       3.241       19.13       3.897       26.13       3.468       29.17       2.411         -99       1e+10       1.253      0.7983      0.0351      0.0069       17.94   1.101e+10       4.373      0.2437       0.397           0           0          -1           1
16723      189.3403168   62.1522865     0.651      0.65        -1       -99          -99       1e+10    0.006097    0.000213    0.007249    0.000336         -99       1e+10     0.01145    0.001875     0.05461    0.007053         -99       1e+10         2.5      0.5005       1.385       1.644         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.008364    0.002901       5.064       1e-99       10.84       10.84         -99           0           0           0           1
16724      189.0329285   62.1518669    0.6372        -1    0.6372      0.67      0.05445    0.005445     0.04577     4.8e-05     0.03298     6.8e-05     0.03431    0.000431     0.02537    0.000525      0.1431    0.005409     0.08159     0.01869       2.625      0.3772       4.987      0.9805        11.9        1.14       11.16       1.632       5.117       3.257         -99       1e+10         -99       1e+10     0.01346    0.002635       15.25   3.732e+10        9.68      0.6348      0.2594           0           0          -1           1
16730      189.1958618   62.1518936     0.906        -1     0.906      0.84      0.00871    0.000871     0.01225     4.1e-05    0.008863     6.3e-05    0.007945     0.00042    0.007523    0.000508     0.09938    0.003832     0.07256    0.008685        1.62       0.437       0.154      0.7708         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.005951    0.002541       3.711   5.915e+09       5.917       1.848           1           1           0          -1           0
16735      188.9600983   62.1514130    0.7789      0.15        -1      0.79      0.04966    0.004966     0.03975    0.000101     0.02849    0.000252     0.03223    0.001984     0.01736    0.001891      0.1719     0.01147         -99       1e+10       2.305      0.5259       3.705        1.34       10.02        2.05       5.771       2.766         -99       1e+10         -99       1e+10         -99       1e+10     0.00686     0.00281       7.423   2.004e+10       12.92       6.216      0.6446           0           0           0           1
16757      189.3452148   62.1518364    0.9452    0.1598        -1      0.94     0.006855   0.0006855         -99       1e+10         -99       1e+10         -99       1e+10     0.02734    0.002255     0.05537     0.01549         -99       1e+10   1.792e-05        1.19       0.181       3.636         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10      0.0161      0.0028        0.05   9.816e+09       17.86       357.2       1.819           0           0           0           0
16759      189.1646576   62.1514320    0.9538        -1    0.9538      0.94     0.003162   0.0003162    0.005383     4.4e-05    0.003087     6.4e-05    0.003339     0.00043    0.003072    0.000529     0.03771    0.004318     0.02076    0.007593     0.08271      0.4034      0.3926       0.785         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.005158    0.002543       0.541   2.291e+09       2.993       5.532       1.307           1           0           0           0
16762      189.2739868   62.1512871     1.152        -1     1.152      1.16     0.005754   0.0005754    0.008264     4.4e-05    0.007398     7.6e-05    0.006163    0.000466     0.00402    0.000576     0.02259    0.004355     0.02904    0.009532      0.2547      0.3516      0.6179      0.8024         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.006786    0.002541       1.057   4.365e+09       4.207        3.98      0.9639           1           0           0           0
16764      189.0900726   62.1512222     2.576     0.136        -1      2.78    0.0007311   7.311e-05    0.002205     3.8e-05    0.002382     6.4e-05    0.001705    0.000429    0.002168    0.000536     0.01514    0.003509   1.903e-10    0.006241     0.01842       0.347      0.3494      0.8285         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.001955    0.002744       0.425   2.965e+10       19.57       46.05      0.6601           1           0           0           0
16771      189.3332062   62.1508179       1.1      0.18        -1      1.11      0.04571    0.004571     0.05708    0.000152     0.04136    0.000243     0.03466    0.001706      0.0229    0.001501     0.03267    0.006967         -99       1e+10      0.3921      0.5204      0.1524       1.485         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10      0.0514      0.0052        0.76   1.294e+11       20.17       26.54      0.1559           0           1           0           0
16774      189.0770416   62.1509819     1.673        -1     1.673      1.63      0.02535    0.002535     0.04855       5e-05     0.05573     7.2e-05     0.04915    0.000431      0.0362    0.000534      0.1481     0.01018     0.05348    0.008794      0.3913      0.6238        5.75       1.644       13.02       2.722       11.98       5.374         -99       1e+10   2.068e-10       1.846         -99       1e+10     0.01006    0.002739       6.362    1.87e+11          99       15.56      0.5293           1           0          -1           1
16775      189.0784912   62.1502724     2.316     0.128        -1      2.16     0.004966   0.0004966     0.01186     4.1e-05     0.01449     6.5e-05     0.01775    0.000429     0.01496    0.000533      0.1062    0.009826     0.02137     0.01119       2.821      0.4983       2.714       2.081       6.384        2.99       9.505       5.679       9.417       1.618       4.606       2.558    2.13e-10      0.5309      0.0193      0.0029       8.845   9.816e+10         280       57.23       2.852           1           0          -1           1
16779      189.2115479   62.1506958      2.15     0.283        -1      2.15     0.002606   0.0002606    0.003858     3.8e-05    0.003894     6.3e-05    0.003447     0.00041    0.002503    0.000507     0.02822    0.006221   1.903e-10     0.01125   1.792e-05      0.3691     0.09345      0.7248         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10   0.0004804    0.002542       0.129   1.005e+10       15.83       122.7       1.576           1           0           0           0
16784      189.0079651   62.1506577    0.9809    0.1701        -1      0.99      0.01368    0.001368      0.0172     4.6e-05      0.0162     7.5e-05     0.01481    0.000506    0.009863    0.000601     0.09579     0.00442         -99       1e+10       0.773      0.4153       1.206       1.219         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.005212    0.002759       2.108   5.915e+09       8.904       5.444       1.505           0           0           0           0
16786      189.0467987   62.1508675     1.139        -1     1.139       1.1      0.02606    0.002606     0.04305     4.7e-05     0.04525       7e-05     0.05675    0.000423      0.1021    0.000528      0.5668     0.02292      0.2484     0.01568       1.522       0.399       1.111      0.9995         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10      0.0102    0.002677       3.972   7.447e+10       15.68       3.948      0.2106           0           0          -1           0
16791      189.1214142   62.1508675     3.184     0.271        -1       3.3     0.004699   0.0004699    0.008315     4.1e-05    0.008827     6.6e-05    0.009435    0.000433    0.009073    0.000535     0.03126    0.005552   1.903e-10    0.005347       1.021      0.3977       1.426      0.9143        4.44       2.582       5.435       2.494   3.106e-07       3.331     0.08179      0.9799      0.9392      0.5783    0.007921    0.002525       4.401   3.483e+10       161.1       74.07       4.625           1           0           0           0
16799      189.2779236   62.1510849     3.201     0.181        -1      3.02     0.001019   0.0001019    0.000409     4.5e-05    0.000258     7.7e-05   -0.000388    0.000475    0.000411    0.000599   8.071e-11    0.003383    0.007853     0.01171   1.792e-05      0.3824      0.7129      0.7225         -99       1e+10         -99       1e+10         -99       1e+10   2.068e-10         1.4      0.9387      0.7502    0.006964    0.002561       1.594   1.202e+09       138.3       86.76         115           1           0           1           0
16801      188.9691467   62.1505890    0.7929        -1    0.7929      0.86      0.02729    0.002729     0.02783     7.5e-05     0.01978    0.000146     0.02622    0.000996     0.02088    0.001168      0.1967    0.009343         -99       1e+10       3.696      0.6382       7.652       1.726       4.695       2.009         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10      0.0176      0.0031       7.658   1.265e+10       15.42       2.014       1.219           0           0          -1           1
16802      188.9797516   62.1504860     1.875        -1     1.875      1.75      0.02051    0.002051     0.04226     6.5e-05     0.06133    0.000113     0.08174    0.000759     0.09727    0.000874      0.3603     0.01379         -99       1e+10       3.593      0.4686        5.49       1.261       11.03       1.243       6.229       1.847       6.774        2.52       1.085       1.667       0.987      0.8748      0.1797      0.0063       13.29   1.236e+11       114.1       13.36      0.9233           0           1          -1           1
16804      189.1377869   62.1508331     2.898        -1     2.898      0.92      0.01282    0.001282     0.01918     4.4e-05     0.01266     6.6e-05    0.009441    0.000434    0.006792    0.000536     0.01948    0.003267   6.783e-09    0.006623   1.792e-05      0.3342         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10   0.0008757    0.002515           0   1.101e+11       35.27       35.27      0.3202           1           0           0           0
16810      189.0555725   62.1504669     3.049     0.267        -1      2.96     0.004613   0.0004613     0.01109       4e-05     0.01393     6.5e-05     0.01742    0.000425     0.01927    0.000528     0.07594    0.004594   1.903e-10    0.007166       1.736      0.3394       2.446      0.8931       5.364       1.915       11.16       1.821       10.29       1.626       3.214       1.154      0.7434      0.5035     0.01213     0.00267       11.36    6.95e+10       327.8       71.07       4.717           0           0          -1           1
16825      189.0500793   62.1500511      2.22      0.29        -1      2.22     0.007516   0.0007516     0.01741     4.1e-05     0.01917     6.6e-05     0.02029    0.000421     0.01469    0.000527     0.02278    0.003412   1.903e-10     0.02078   1.792e-05      0.4089   1.745e-05       1.585         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       0.028      0.0055           0   1.101e+11       67.93       67.93      0.6167           0           1           0           0
16826      189.0739899   62.1502151     1.563     0.188        -1      1.61     0.001459   0.0001459    0.002968     3.8e-05    0.003066     6.4e-05    0.002786    0.000426    0.001089    0.000531     0.01208    0.003375    0.009913     0.00883      0.4706      0.3717   1.745e-05       1.286         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.004223    0.002769       1.266   4.365e+09       8.202       6.479       1.879           1           0           0           0
16828      189.1248474   62.1503181     2.299        -1     2.299      2.15     0.006855   0.0006855     0.01014     4.1e-05     0.01129     6.6e-05     0.01198    0.000432    0.009325    0.000535      0.1125    0.006094     0.01623    0.006328      0.3733      0.3742      0.5136       1.329       4.996       3.117         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.004865     0.00257       1.927   5.915e+10       50.46       26.19      0.8531           1           0           0           0
16844      189.2628021   62.1501846      0.56        -1      0.56      0.49      0.02089    0.002089     0.01636     4.5e-05     0.01164     7.1e-05    0.009466    0.000456    0.007553    0.000548     0.04172    0.004181   1.903e-10     0.00901      0.4938      0.4555   1.745e-05       1.011         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10     0.01323    0.002619       1.084    7.62e+09       1.992       1.838      0.2614           1           0           0           0
16846      188.9942474   62.1498032     3.719     0.306        -1      3.85     0.001585   0.0001585    0.002867     4.7e-05    0.003614       9e-05    0.004366    0.000585    0.006047    0.000729     0.02021    0.005904         -99       1e+10       1.185       0.476       2.037       1.224       5.886       1.543        6.38       2.825       1.245       3.323      0.2957       1.811      0.6015      0.6691    0.009092    0.002799       5.441    8.55e+10       447.2         116       5.231           0           0          -1           1
16848      189.0263214   62.1496620     1.017        -1     1.017      1.11      0.04742    0.004742     0.06172     5.3e-05     0.04944     7.3e-05     0.03531    0.000447     0.03022    0.000549      0.1739    0.007711         -99       1e+10       1.651       0.385       4.362       1.022       4.884       1.856         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10     0.01127    0.002638       6.598   1.127e+11       16.19       2.454      0.1436           0           0          -1           1
16849      189.0816498   62.1496086      0.87      0.05        -1         1     0.004446   0.0004446     0.01391     4.2e-05     0.01093     6.4e-05    0.008172    0.000427    0.007815    0.000534     0.08255    0.004442     0.07079     0.00836      0.9569      0.4071       0.346       1.385         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.007028    0.002746       2.364   3.388e+09       6.349       2.686       1.874           1           0           0           0
16850      189.1082764   62.1499214      4.26        -1      4.26      4.31     0.001148   0.0001148    0.002626     3.9e-05    0.001856     6.4e-05    0.002024    0.000429    0.002029    0.000536     0.03988    0.005902    0.002613    0.007501      0.6456      0.3507       1.512      0.7645         -99       1e+10       5.103       3.155        5.92       2.154   2.068e-10       2.225      0.2709       0.658   0.0001368    0.002612         4.2    1.18e+10       243.3       57.93       20.62           1           0           1           0
16853      189.2390747   62.1500664     2.981     0.223        -1      3.13     0.002051   0.0002051     0.00279     3.8e-05    0.003029     6.4e-05     0.00315    0.000418    0.003334    0.000503     0.00874     0.00446   1.903e-10    0.008331   1.792e-05      0.3533      0.5342      0.7619         -99       1e+10         -99       1e+10         -99       1e+10   2.068e-10       1.801    2.13e-10      0.4477    0.003021    0.002524       0.701   1.324e+10       48.14       68.67       3.635           1           0           0           0
16856      188.9634705   62.1494484    0.7895        -1    0.7895      0.88      0.03981    0.003981     0.04087    0.000102     0.02977    0.000264     0.03336    0.001878     0.02089    0.001854      0.2542     0.01392         -99       1e+10       5.359      0.5478       8.836       1.174       4.953       3.098         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10     0.03191    0.002833       12.44   2.148e+10       21.17       1.701      0.9858           0           0          -1           1
16860      189.2650909   62.1497726     1.877    0.0825        -1      2.07     0.002333   0.0002333    0.005898     4.3e-05    0.006625     7.2e-05    0.005251    0.000466    0.005059    0.000561     0.01608    0.004155     0.03178    0.008005      0.4346      0.4656   1.745e-05       1.037         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.005861    0.002578       0.933   3.908e+10        18.2       19.51      0.4657           1           0           0           0
16862      188.9682312   62.1495018    0.3858      0.11        -1      0.38      0.02128    0.002128     0.01301       8e-05     0.01163    0.000157    0.009317    0.001288     0.01882    0.001221     0.05319     0.01411         -99       1e+10      0.8173      0.8426       2.832        2.44         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10     0.01165    0.002845       1.513   3.483e+09        1.61       1.234      0.4622           0           0           0           0
16865      189.2929535   62.1496201     0.475        -1     0.475      0.44       0.1445     0.01445      0.0779     6.5e-05     0.07022    0.000101     0.05991    0.000573      0.1169    0.000707      0.3984     0.01192      0.3566     0.01386       8.797      0.3425       17.33      0.5702       14.19       1.996       9.506       4.661         -99       1e+10         -99       1e+10         -99       1e+10      0.0675      0.0086       40.48   4.092e+10       10.96      0.8371      0.2678           1           0          -1           1
16886      189.3394012   62.1495171     1.801       1.4        -1       -99          -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    -0.00068    0.002254     0.03377    0.005769         -99       1e+10   1.792e-05      0.5275       2.199       1.597         -99       1e+10         -99       1e+10         -99       1e+10       1.112      0.9947       0.304      0.8934   0.0009987    0.002751       1.806       1e-99       44.53       44.24         -99           0           0           0           0
16893      189.1940155   62.1490631     1.089    0.1599        -1      1.12      0.01854    0.001854     0.03298     4.6e-05      0.0272     6.9e-05     0.02078    0.000427     0.01841    0.000519     0.06835    0.006554     0.05727    0.009381      0.6978      0.3765       1.389      0.7797         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.008628    0.002572       2.571   3.732e+10        9.94       5.212      0.2663           1           0           0           0
16898      188.9883118   62.1484261         1      0.18        -1         1     0.007379   0.0007379     0.01201     5.5e-05    0.009437    0.000103    0.007411    0.000675    0.007101    0.000828     0.05345    0.006417         -99       1e+10      0.3478      0.4636       0.513       1.172         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.005016    0.002799       0.868    6.95e+09       6.352       7.318       0.914           0           0           0           0
16907      189.0887909   62.1486320      1.08        -1      1.08      1.08      0.01977    0.001977     0.02897     4.5e-05     0.02269     6.7e-05     0.01563     0.00043     0.01697    0.000538      0.1543    0.006561      0.1505    0.008541        2.47      0.3517       3.441       1.037        6.27       1.251       2.948       1.938         -99       1e+10         -99       1e+10         -99       1e+10     0.01032    0.002718       9.367   1.959e+10       24.35         2.6       1.243           1           0          -1           1
16908      189.1185303   62.1486282    0.7203        -1    0.7203      0.71      0.01294    0.001294     0.01433     4.3e-05    0.009663     7.1e-05    0.008349    0.000431    0.007223    0.000535     0.04487     0.00262     0.03597     0.00713      0.3965      0.3259       0.882       0.728         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10     0.01069    0.002564       1.717   4.265e+09        2.76       1.607      0.6471           1           0          -1           0
16925      189.1856842   62.1486549     1.128    0.1898        -1      1.13      0.01614    0.001614     0.02727     4.5e-05     0.02268     6.7e-05     0.01868    0.000429     0.01691    0.000527      0.1057     0.00487      0.1035    0.008079       1.101      0.4214      0.9179      0.7886         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.006965    0.002535       2.861   2.767e+10       14.45       6.966      0.5223           1           0           0           0
16931      189.0359955   62.1484337      2.33       0.3        -1      2.33     0.002805   0.0002805    0.004564     3.9e-05    0.004518     6.5e-05    0.004288    0.000432    0.003904     0.00054     0.02034    0.005862         -99       1e+10       0.461      0.3474         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.002169    0.002663       1.327   1.153e+10       23.77       17.91       2.061           0           0           0           0
16932      189.0475464   62.1484833     1.413     0.159        -1      1.36       0.0138     0.00138     0.02433     4.4e-05     0.02571     6.7e-05     0.02997    0.000427     0.02119    0.000528      0.0218    0.004681         -99       1e+10      0.1549      0.4071   1.745e-05       1.478         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.001847    0.002697        0.38   2.965e+10       9.739       25.63      0.3285           0           0           0           0
16953      189.0308228   62.1480751     2.194    0.0815        -1      2.03     0.003532   0.0003532    0.006826       4e-05    0.007115     6.6e-05      0.0073    0.000445    0.007335    0.000548     0.07552    0.005404         -99       1e+10       1.157      0.3325       4.321      0.8104          11       1.726       13.82       4.463       17.34       4.018       1.938       2.118       1.924       0.669      0.0154      0.0029       10.89   3.483e+10       180.3          24       5.177           0           0           0           1
