#        cooFIR         snrFIR             id         snr100         snr160         snr250         snr350         snr500         snr1160
#
              1        6.10117           9371          4.212        3.72526        2.36767            -99            -99            -99
              1         6.6011           9376         3.1491          5.346        2.25342            -99            -99            -99
              1        11.9497           9387          10.82        1.83812        4.67715       0.683906            -99            -99
              1         7.9204           9388    3.78609e-06       0.321759        2.53187        6.59772        2.69543        2.32885
              1        15.9815           9391        11.4245        10.5194        3.67826       0.838039            -99            -99
              1        8.91331           9398        6.27743        4.44794        3.86904        1.92683        1.04055       0.701342
              1        21.7168           9401        15.1519        12.3777        9.19154        2.08537            -99            -99
              1        8.26475           9409         6.2181        4.42477        2.51674        1.93096            -99            -99
              1        7.66824           9412        2.93105        4.21989        4.03717        3.45377        2.04354            -99
              0    2.21805e-06           9418    1.04348e-10    2.21805e-06            -99            -99            -99            -99
              0       0.746474           9422    5.34436e-05    2.14358e-05            -99            -99            -99       0.746474
              0      0.0230004           9430      0.0230004    2.15611e-06            -99            -99            -99            -99
              0    1.44457e-05           9431    1.44292e-05    6.88281e-07    3.86751e-08    2.97592e-08            -99            -99
              1        10.3768           9433        8.55684        5.55189        1.90635            -99            -99            -99
              1        5.77826           9437        5.40769        2.03599            -99            -99            -99            -99
              1        8.17452           9438         7.2368        2.79462        2.57713            -99            -99            -99
              1        5.37982           9440        3.84038        3.00975        2.26613            -99            -99            -99
              0        2.91267           9471    2.28073e-05        1.39188        2.44792       0.744319            -99    2.79313e-10
              1         9.6311           9477        3.37011        5.67649        5.76206        3.99707     0.00800107            -99
              0         2.4716           9479        2.47104      0.0528807            -99            -99            -99            -99
              0        1.03828           9481        1.03828    2.03584e-05            -99            -99            -99            -99
              0        2.29385           9482         1.9861        1.14768            -99            -99            -99            -99
              1        12.2968           9487        6.72278        5.56311        7.74455        3.38271        1.90957            -99
              0         3.3799           9488        2.79157        1.03667       0.889154       0.318875        1.06954       0.721108
              1        7.92315           9489        5.99314        3.11923        3.69675        1.86093            -99            -99
              0        4.08641           9492    1.36198e-06       0.311224        3.48024        2.11892            -99            -99
              1        5.35941           9514        2.98467        4.02091        1.90981            -99            -99            -99
              1        12.8914           9520          9.765        5.94478        5.22554        2.86104            -99            -99
              0        3.93974           9526        2.53345        1.17287        2.77985            -99            -99            -99
              1         6.2631           9538        1.63015        5.17139         3.1346            -99            -99            -99
              0        1.88767           9539       0.437983        1.83616            -99            -99            -99            -99
              0    5.09324e-05           9548    4.60627e-05    2.17333e-05            -99            -99            -99            -99
              0         2.3512           9551       0.901408        2.17154            -99            -99            -99            -99
              1        22.9782           9553        19.1785        12.3953        2.55719            -99            -99            -99
              0        4.08796           9555        3.64623        1.84836            -99            -99            -99            -99
              0    1.70403e-05           9567    1.69942e-05    1.25194e-06            -99            -99            -99     2.7556e-10
              0        2.22201           9592        1.85786        1.21889            -99            -99            -99            -99
              1        10.3339           9593        8.96569        4.73453        1.92359       0.539005            -99            -99
              0        3.71544           9608        3.44776         1.1398       0.786296            -99            -99            -99
              1        7.18218           9610        3.91001          4.867        3.23242        1.46943            -99            -99
              0        3.03796           9612        1.54381        2.61646    9.87781e-08            -99            -99            -99
              1        5.51078           9613        3.42946        2.79268        3.28762            -99            -99            -99
              0        3.92869           9615        2.02401       0.786045        2.18868        2.43512            -99    3.10721e-10
              0        4.38797           9616    1.52326e-06        2.23472         2.8663        2.45859            -99            -99
              0        2.39338           9623        2.39335      0.0130341            -99            -99            -99            -99
              0        2.71418           9634        2.71418              0            -99            -99            -99            -99
              0        2.01683           9635        1.67044        1.13014            -99            -99            -99            -99
              0        3.10039           9642         1.5726        1.64302        1.85693    7.55231e-08       0.765753       0.636627
              0      0.0566979           9644      0.0566979     1.2001e-05            -99            -99            -99            -99
              0       0.298133           9647    3.20789e-05    1.54177e-05            -99            -99            -99       0.298133
              0        1.84027           9649        1.76776         0.5115            -99            -99            -99            -99
              0       0.884825           9650       0.883003      0.0567509            -99            -99            -99            -99
              0    3.76398e-05           9662    3.50838e-05     1.3634e-05            -99            -99            -99            -99
              0       0.417087           9663       0.383299       0.164449            -99            -99            -99            -99
              1        6.80141           9691        4.12904        3.28372        4.15501        1.07855            -99            -99
              0        1.71377           9693        1.70843       0.135174            -99            -99            -99            -99
              0        1.68341           9709       0.919696        1.40998            -99            -99            -99            -99
              1        7.45946           9710       0.661334    7.72112e-06        2.17369         2.4138        4.71045        4.73988
              1        6.23653           9722    1.73742e-05         0.9955        5.89519        1.59933       0.769502    1.55243e-10
              0       0.304623           9751    2.20469e-06       0.304623            -99            -99            -99            -99
              0        2.09053           9753        1.68125       0.410277            -99       0.881808            -99        0.77316
              1         31.123           9754        26.1546        16.2925        4.25062        1.03066            -99            -99
              1        6.26019           9761        2.63241        4.62609        1.73103        1.03382        1.86574        1.82028
              1        8.39529           9762        2.02776         3.3032         6.4083        3.24474        1.78337       0.826445
              0        4.00328           9781        4.00328    2.02014e-05            -99            -99            -99            -99
              1        11.0236           9782        7.58603        6.05552        5.08286        1.21085            -99            -99
              1        14.7392           9786        7.25313        5.57494         5.7042         8.0826        5.49593        2.34175
              1        26.7676           9790        14.4496        14.9636         14.988        6.10223        4.06402        2.32587
              1         10.213           9798        7.93285        5.67916        2.67488         1.1981            -99        0.72877
              0        1.61812           9813       0.313045        1.58755            -99            -99            -99            -99
              0         2.3598           9821        2.29551       0.547089            -99            -99            -99            -99
              1        14.3047           9824        12.8576        6.21071       0.856623            -99            -99            -99
              0        1.54708           9837        1.44492       0.552865            -99            -99            -99            -99
              0        2.67605           9846        2.16026         1.5794            -99            -99            -99            -99
              0       0.930614           9849       0.807065       0.463345            -99            -99            -99            -99
              0         2.2308           9861       0.778876        2.09041            -99            -99            -99            -99
              1        10.8869           9862        7.79796        7.48699        1.28891            -99            -99            -99
              0    5.29657e-05           9879    5.29657e-05            -99            -99            -99            -99            -99
              1        6.16076           9887        4.11417        3.07864        3.39861            -99            -99            -99
              0        3.36163           9891        2.92991        1.64807            -99            -99            -99            -99
              0         3.3437           9900          1.871        2.76816       0.130295            -99            -99            -99
              0        3.85031           9902        3.03733        2.36632            -99            -99            -99            -99
              0       0.809127           9916       0.677158    1.56084e-05       0.442881            -99            -99    3.35036e-10
              0        2.62206           9918        1.24122        2.30967            -99            -99            -99            -99
              1         7.0099           9921        4.87026        4.11418        2.91423            -99            -99            -99
              0        4.60986           9922        3.01858         3.4841    2.18233e-07            -99            -99            -99
              0       0.758415           9927    2.40165e-05       0.758415            -99            -99            -99            -99
              1        5.97925           9928         5.6173        1.32538         1.5623            -99            -99            -99
              0       0.747075           9931    3.70844e-06       0.291941       0.687671    5.41946e-08            -99            -99
              0         2.1797           9954     3.7524e-05         2.1797            -99            -99            -99            -99
              0        2.89985           9957        2.89985    7.77179e-06            -99            -99            -99            -99
              0        1.40929           9958       0.697489        1.22459            -99            -99            -99            -99
              0         2.6066           9964    1.13886e-07       0.604649        2.11077        1.40479            -99            -99
              1        29.6604           9970        12.8061        13.5148        19.4757        9.20468        7.45886        3.66401
              0       0.633849           9973    3.09003e-05       0.633849            -99            -99            -99            -99
              1        11.2855           9981        8.88603        6.23164          2.942       0.954574            -99            -99
              0        2.75076           9986        2.75076            -99            -99            -99            -99            -99
              0        4.65712           9988    7.39371e-06       0.451425        2.65665        2.82129        2.26279         1.1607
              1        19.1061           9991        15.3087        10.7626        3.61241        1.34264            -99            -99
              0        1.66115           9999    5.37047e-05        1.66115            -99            -99            -99            -99
              0    5.15042e-05          10002    5.15042e-05              0            -99            -99            -99            -99
              0         2.4395          10004        2.28226       0.861644            -99            -99            -99            -99
              1        7.33301          10005        4.78491        3.63666        3.27019        1.99509        1.09856        1.33078
              0        1.78105          10006        1.41874        0.22083        1.05381    5.42266e-08            -99            -99
              0        3.18848          10008        2.21366         2.2948            -99            -99            -99            -99
              1        5.19162          10012        3.50621        3.26279         2.0034    4.83568e-08            -99            -99
              0       0.458673          10019       0.458673            -99            -99            -99            -99            -99
              0        1.56925          10026        1.56925              0            -99            -99            -99            -99
              0        2.72824          10027        2.42513        1.24981            -99            -99            -99            -99
              0        0.34376          10029    1.03602e-06        0.34376            -99            -99            -99            -99
              0        4.94217          10044        3.54188        2.38945        2.48409            -99            -99            -99
              0        4.96108          10059        2.39924        2.88579        1.70172        1.63831        1.77906        1.33538
              1        26.9218          10070        19.0825        15.2279        10.2306        4.76062        1.19374            -99
              1        17.5581          10077        9.55691        9.49424        9.31429        6.04941         1.8598            -99
              0        1.03796          10084        1.03796            -99            -99            -99            -99            -99
              0        2.79925          10090        2.78617       0.270302            -99            -99            -99            -99
              1        13.5551          10093        7.18941        8.84636        6.15403        3.58544        1.75139            -99
              0        2.37629          10107        2.37617      0.0238022            -99            -99            -99            -99
              0       0.554326          10109    1.02246e-10    1.27541e-05    9.04498e-08       0.554326    6.67874e-08    3.12695e-10
              1        16.8051          10110        9.45022        9.50029        7.06997         6.5854        2.94364       0.911706
              1        7.87185          10111        7.08606        3.09194        1.48114            -99            -99            -99
              0        2.16841          10120    5.48311e-06        2.03689       0.743698    4.41073e-08            -99            -99
              0        2.50049          10123       0.846332        2.35291            -99            -99            -99            -99
              1         10.261          10126        7.45931         6.3006        3.15426    9.42218e-08            -99            -99
              0        4.79267          10127        2.41929        3.81844        1.59255    6.18988e-08            -99            -99
              1        13.5462          10131        10.7898        6.33828        4.53845        2.51146            -99            -99
              0        1.50142          10133       0.669602        1.34383            -99            -99            -99            -99
              0          1.099          10134       0.974189        0.50867            -99            -99            -99            -99
              0        1.69734          10145        1.28269        1.11161            -99            -99            -99            -99
              1         8.9216          10149        5.51583        5.59763        3.99688        1.36457            -99            -99
              0        3.05441          10155         1.6835        2.54857    1.00144e-07            -99            -99            -99
              1        22.4164          10159        19.0362        11.3347        3.41238            -99            -99            -99
              1        7.70833          10162        4.94833        5.61308        1.85089            -99            -99            -99
              0        2.45277          10175        2.28957       0.879738            -99            -99            -99            -99
              1        6.69569          10177        5.12093        2.78279        3.29612            -99            -99            -99
              0        2.42696          10181        2.17297        1.08089            -99            -99            -99            -99
              0        4.44946          10184        3.25505        2.93541       0.765331            -99            -99            -99
              1        5.15393          10205        4.16134        2.84901        1.06273            -99            -99            -99
              0        2.01136          10206         1.9556       0.470343            -99            -99            -99            -99
              1        7.79286          10222    8.80609e-06       0.450709        7.41332         2.3597            -99            -99
              0        2.40649          10239        2.40649    1.46795e-05            -99            -99            -99            -99
              0        1.71291          10247        0.61214    1.96066e-05            -99    6.31166e-08            -99        1.59979
              0    5.78733e-05          10249    5.34429e-05    2.22076e-05            -99            -99            -99            -99
              0        0.41869          10250        0.41869    1.29955e-05            -99            -99            -99            -99
              0        2.00658          10251    4.73818e-05        2.00658            -99            -99            -99            -99
              0       0.806529          10255      0.0795385       0.802597            -99            -99            -99     2.5249e-10
              0    1.37968e-05          10264    9.46772e-11    1.37968e-05            -99            -99            -99            -99
              0       0.602903          10308    3.13808e-05       0.602903            -99            -99            -99            -99
              1        11.5724          10311        8.88774        7.06726        2.23215            -99            -99            -99
              0        1.78925          10315       0.391489        1.74589            -99            -99            -99            -99
              0     1.5464e-05          10318    1.32717e-05    7.93699e-06            -99            -99            -99            -99
              0        2.56965          10326    5.18151e-05        2.53989       0.389946            -99            -99            -99
              0        2.89181          10327        2.70105        1.03292            -99            -99            -99            -99
              1        9.34009          10331        7.08644        4.30725        4.08491        1.33445            -99            -99
              1        16.5021          10335     4.3923e-05        9.82785        12.1426        5.20014        1.11767            -99
              1        7.91399          10336    1.09116e-06       0.148171        4.94113        4.35661        4.38343    1.84989e-10
              1        22.8987          10341        18.7036        12.2869        4.63664        1.43649            -99            -99
              1        14.7104          10345        14.1329        4.02005       0.705738            -99            -99            -99
              1        10.6221          10351        4.71372        3.64645        7.74329         3.4263        2.36966            -99
              1        12.9339          10352        5.33543        5.59864        7.50024        6.33741        2.63578        2.02732
              0       0.457959          10362       0.457959    2.05204e-05            -99            -99            -99            -99
              0        3.30432          10373    1.24216e-10        2.93391    4.90821e-08       0.853747         1.2577    3.54767e-10
              1        12.7428          10376         5.1031        5.49014        7.05125        5.33166        5.18758        1.06676
              0        2.84222          10390        2.48326        1.22869       0.633968            -99            -99            -99
              1        8.33969          10392        5.08303        5.58549        3.21031        1.48645            -99            -99
              0        2.25609          10393     4.9039e-06       0.086606        2.25443            -99            -99            -99
              0    5.08425e-05          10402    5.08425e-05            -99            -99            -99            -99            -99
              0    1.33226e-05          10408    1.12856e-05    7.08009e-06            -99            -99            -99            -99
              1        6.94335          10411        2.55659        2.90201        2.42821        1.89014        3.81116        3.04279
              0    4.86087e-05          10422    4.86087e-05            -99            -99            -99            -99            -99
              0        2.40079          10423        2.40079              0            -99            -99            -99            -99
              0        4.21447          10441        3.95699        1.45052            -99            -99            -99            -99
              0       0.687181          10446     1.5374e-10      0.0724301       0.683353            -99            -99            -99
              0    3.12365e-06          10448    4.47348e-11    3.12365e-06            -99            -99            -99            -99
              1        6.90142          10472        5.03689        4.41012        1.67633            -99            -99            -99
              0       0.411399          10483    5.18798e-05       0.411399            -99            -99            -99            -99
              1        5.38317          10484        2.91659        4.24481         1.5664            -99            -99            -99
              1        5.70853          10487        5.19753        2.36073            -99            -99            -99            -99
              0        1.93828          10493        1.91807       0.279217            -99            -99            -99            -99
              1        12.2631          10495        6.67064        9.46325        3.02926        2.67497            -99            -99
              0    4.48439e-05          10497    4.48439e-05            -99            -99            -99            -99            -99
              1        13.0367          10514        8.71061        7.92477        3.47464        4.38241     8.3419e-08            -99
              1        23.9653          10518        11.4894        14.6286        13.8463        5.73816        1.87963       0.388818
              0        1.18527          10521        1.18527    2.17845e-05            -99            -99            -99            -99
              1        9.07958          10523        7.81005        4.44223        1.30706            -99            -99            -99
              0        4.23842          10525        3.75221        1.97105            -99            -99            -99            -99
              0    2.89249e-05          10532    2.80201e-05    7.17776e-06            -99            -99            -99            -99
              0        3.75585          10539         2.9164        2.36665            -99            -99            -99            -99
              1        11.4022          10546        8.47978         6.6292        3.68664       0.752125            -99            -99
              0     5.3938e-05          10550    4.88129e-05     2.2948e-05            -99            -99            -99            -99
              1        21.1077          10555         12.625        13.0063        10.2079        3.57474    9.05697e-08            -99
              1        16.7836          10564        12.4564        10.2044         4.7096       0.462941            -99            -99
              1        10.2809          10582        2.70901        3.68111        8.44362        3.10633         1.9655            -99
              0    6.65381e-06          10583     7.8615e-11    6.65381e-06            -99            -99            -99            -99
              0        2.43678          10585        1.71193        1.59926       0.670522            -99            -99            -99
              1        6.17722          10587        1.26604        1.78672        2.87032       0.859007         4.3973         2.2472
              0    5.60427e-05          10591      5.264e-05    1.92306e-05            -99            -99            -99            -99
              1        32.9325          10611    0.000165233        31.4091        9.47159        2.60633        1.18885       0.324913
              0        2.76512          10640        1.25835        1.67653        1.80325            -99            -99    4.38533e-10
              0       0.553558          10641       0.553558    8.51849e-06            -99            -99            -99            -99
              0        3.60293          10642        3.22973        1.59686            -99            -99            -99            -99
              0        1.11408          10643       0.625164       0.922139            -99            -99            -99            -99
              0         2.8613          10654         2.8613    6.83531e-05            -99            -99            -99            -99
              0        4.20416          10656       0.792655         4.1284      0.0542144            -99            -99            -99
              0        1.31862          10659         1.0919       0.739278            -99            -99            -99            -99
              0    1.19689e-05          10661    7.09466e-11    1.19689e-05            -99            -99            -99            -99
              0        4.20487          10665        3.44434           2.34       0.584719            -99            -99            -99
              1        6.09348          10669        5.96695        1.23531            -99            -99            -99            -99
              0        4.92354          10670        3.33551        3.11109        1.85385            -99            -99            -99
              0       0.546607          10674       0.546607            -99            -99            -99            -99            -99
              0    5.39885e-05          10675    5.39885e-05            -99            -99            -99            -99            -99
              0        1.41993          10676        1.41993            -99            -99            -99            -99            -99
              0        0.77159          10679    1.72569e-06        0.77159            -99            -99            -99            -99
              0        4.53729          10687        4.37514        1.20213            -99            -99            -99            -99
              0        2.34613          10692        2.34613    2.15479e-05            -99            -99            -99            -99
              0        1.18668          10695        1.18668    1.58017e-05            -99            -99            -99    2.10158e-10
              1        6.75473          10696         3.8791        5.24525        1.75108            -99            -99            -99
              0        1.19915          10704       0.890757       0.802812            -99            -99            -99            -99
              1        7.47163          10705        3.35589        5.82845        2.78553         1.2358       0.698842       0.904239
              0        4.76301          10710        3.07789        2.62943        2.50978            -99            -99            -99
              0        1.33548          10714      0.0551749        1.33434            -99            -99            -99            -99
              1        5.97785          10715        3.53626        1.98447        4.25087        1.10521            -99            -99
              0      0.0569498          10719      0.0569498            -99            -99            -99            -99            -99
              1         7.1695          10723        4.53098        2.63943        4.59385        1.67391            -99            -99
              0        3.54914          10725    3.63703e-05        2.81059        1.65025        1.40489            -99            -99
              0        2.02431          10727       0.512172    8.12866e-06        1.95844            -99            -99            -99
              0       0.316128          10730    4.49999e-05       0.316128            -99            -99            -99            -99
              0        2.10701          10738        2.03281       0.554267            -99            -99            -99            -99
              0        3.05961          10739        2.48688        1.78231            -99            -99            -99            -99
              1        21.5211          10749        19.5998         7.7447        4.36087      0.0765952            -99            -99
              1        36.4187          10750        22.0526        15.6649        20.1245        12.8144         2.9609        4.08022
              0        1.93788          10754    2.87493e-06        1.93788    8.81289e-08            -99            -99            -99
              1        10.1536          10763        9.93143        2.11236            -99            -99            -99            -99
              1        6.89828          10780        3.92767        3.56075        3.18878        3.05161              0            -99
              1        6.02001          10783      4.996e-05        3.09201        4.71961        2.09888            -99            -99
              0        2.85302          10788    1.46591e-05          1.249        2.38247       0.950559     5.5759e-08    1.87196e-10
              0        1.34962          10789         1.3165        0.29714            -99            -99            -99            -99
              0         2.4347          10794        1.52656        1.89667            -99            -99            -99            -99
              0     1.5372e-05          10805     1.5372e-05            -99            -99            -99            -99            -99
              1        30.8576          10808        26.4751        15.4425        3.53913       0.513722            -99            -99
              1        5.83329          10829         4.8465        3.24632     0.00696968            -99            -99            -99
              0        4.67384          10853        4.54287        1.09868            -99            -99            -99            -99
              0        2.04136          10855        2.04136              0            -99            -99            -99            -99
              0        1.76059          10861            1.6       0.734622            -99            -99            -99            -99
              0        1.14625          10866        1.14625    1.31881e-05            -99            -99            -99            -99
              0        2.78393          10869        2.65177       0.847568            -99            -99            -99            -99
              0       0.473004          10870    2.54893e-05       0.473004            -99            -99            -99            -99
              1        14.7715          10879        8.99229        10.1675        5.82156        0.25933            -99            -99
              0        1.58551          10884       0.937781        1.27844            -99            -99            -99            -99
              0        3.55362          10894        3.28083        1.36543            -99            -99            -99            -99
              1        6.51595          10898        2.28824        2.00631        3.12461        3.79772        2.98794       0.287573
              1        18.4772          10909        12.6846         8.8568        7.38305        2.14644          6.454        1.13663
              0        2.87103          10911        2.87103            -99            -99            -99            -99            -99
              0        1.10169          10916    1.83704e-05      0.0874697       0.896713       0.632297      0.0466522    1.31086e-10
              0    5.63431e-05          10922    5.23387e-05    2.08616e-05            -99            -99            -99            -99
              0        1.74705          10931    6.97221e-06        1.74705            -99            -99            -99            -99
              0        1.42156          10942        1.38559       0.317744            -99            -99            -99            -99
              0         1.3992          10951       0.759461        1.17515            -99            -99            -99            -99
              1        5.73589          10954        5.60657        1.21112            -99            -99            -99            -99
              0        4.26541          10965        3.98187        1.52921            -99            -99            -99            -99
              1        6.21951          10966        3.55998         4.4197        2.54464            -99            -99            -99
              1        5.65594          10970         2.8425        4.73368        1.22564            -99            -99            -99
              0       0.852901          10976    4.20704e-05       0.852901            -99            -99            -99            -99
              0    5.73702e-05          10992    5.26759e-05    2.27287e-05            -99            -99            -99            -99
              0        3.18821          10994        2.27966        2.22886            -99            -99            -99            -99
              0         4.3749          11002        3.03176        2.90539        1.22757            -99            -99            -99
              1         14.566          11006        10.8648        9.42155        2.31494            -99            -99            -99
              0     2.0199e-05          11012    1.71057e-05    1.07422e-05            -99            -99            -99            -99
              0        3.92112          11013        3.25061       0.867005        1.38674        1.46081            -99            -99
              1        10.3401          11019        9.51872        3.87254        1.14652            -99            -99            -99
              0        3.32942          11046        2.98553        1.47365            -99            -99            -99            -99
              1        14.1317          11052        9.83094        9.60716        2.32425        2.31465            -99            -99
              1        6.90112          11053        3.92137        3.82882        3.86575        1.53663            -99       0.532143
              0       0.423892          11060       0.423892    1.25755e-05            -99            -99            -99            -99
              1        16.9565          11063        13.0171        9.98702        4.12383        1.15371            -99            -99
              0        2.14081          11076         1.4791        1.54769            -99            -99            -99            -99
              1        7.30383          11086        6.97012        2.18252            -99            -99            -99            -99
              1        7.60484          11093        4.88086        4.49711        3.58346       0.972426            -99            -99
              0        3.44965          11096        2.00575        2.80197       0.161406            -99            -99            -99
              0        0.22447          11097    5.24532e-05        0.22447            -99            -99            -99            -99
              0        2.86199          11109        2.56982        1.25977            -99            -99            -99            -99
              0        2.86796          11110       0.608394        2.68835       0.792358            -99            -99            -99
              0        1.00077          11120        1.00077            -99            -99            -99            -99            -99
              1        6.01037          11128        5.81613        1.51564    8.07905e-08            -99            -99            -99
              1        10.9681          11137        4.83567        3.32065        7.92418        4.27849        2.18851    3.78802e-10
              0        1.68451          11140       0.572967        1.58407            -99            -99            -99            -99
              0        4.80621          11146    4.90647e-06        2.77182        3.70202        1.30832            -99            -99
              0        4.71787          11154        3.79948        1.16126        2.54435            -99            -99            -99
              0        1.13365          11158    6.77585e-05        1.13365    2.85395e-07            -99            -99            -99
              0        4.35636          11159        2.49477        3.56918       0.122022            -99            -99            -99
              0       0.758971          11164       0.758971    1.28299e-05            -99            -99            -99            -99
              1        9.06346          11165         8.1456        3.85633       0.961356            -99            -99            -99
              0    5.62138e-05          11180    5.29165e-05    1.89694e-05            -99            -99            -99            -99
              0       0.434985          11182       0.434985    1.50825e-05            -99            -99            -99            -99
              0       0.919957          11183       0.919957            -99            -99            -99            -99            -99
              0        3.85568          11194        3.13827      0.0158896              0            -99            -99        2.23994
              1        5.96309          11201        5.12997        1.43678        2.67909    1.28785e-07            -99            -99
              0        3.01889          11211        2.33693        1.91113            -99            -99            -99            -99
              0        2.23172          11230        2.23172    1.38913e-05            -99            -99            -99            -99
              1        7.90709          11234    3.70827e-05    1.53394e-05        6.53459        2.70715        2.68617        2.29716
              0       0.522532          11235       0.238851       0.464748            -99            -99            -99            -99
              0        1.80252          11237        1.78624        0.24173            -99            -99            -99            -99
              0       0.917687          11238        0.91736      0.0244897            -99            -99            -99            -99
              0        4.56569          11241        1.35643        1.68343        3.74513       0.536745            -99        1.36294
              0       0.767373          11242       0.706382       0.299808            -99            -99            -99            -99
              0        1.07876          11244        1.07876     4.9952e-06            -99            -99            -99            -99
              1        9.20047          11245        8.45843        2.75584        2.34712            -99            -99            -99
              0        1.01234          11246       0.333893       0.955692            -99            -99            -99            -99
              0        2.31425          11249        2.01662        1.13533            -99            -99            -99            -99
              0        1.56968          11251        1.52069       0.389092            -99            -99            -99            -99
              0    7.07617e-06          11256    1.04187e-06    6.99905e-06            -99            -99            -99            -99
              0        3.44784          11262        3.29771        1.00633            -99            -99            -99            -99
              1        5.07098          11276        3.81474         1.8847        1.00346         2.1899            -99        1.34459
              0        1.61511          11281    2.24288e-06    9.73761e-06      0.0706072     4.9317e-08            -99        1.61357
              0        1.97002          11289         1.8422       0.698043            -99            -99            -99            -99
              0        2.91698          11296        2.81353       0.769973            -99            -99            -99            -99
              0    6.53034e-05          11298    6.53034e-05              0            -99            -99            -99            -99
              1        6.73068          11303        2.93095         3.5713        2.73839        3.31282        1.56814        1.73919
              0       0.499348          11306       0.499348    1.92414e-05            -99            -99            -99            -99
              1        5.22326          11317        5.22326    2.01823e-05            -99            -99            -99            -99
              1        12.3362          11319        7.07483        8.65251        3.41037        3.20442        2.31608            -99
              1        11.8808          11329        8.42693        6.00307        5.71231        1.21353            -99            -99
              0    5.89629e-05          11340    5.54371e-05    2.00837e-05            -99            -99            -99            -99
              0        2.39346          11345        2.39339      0.0182434            -99            -99            -99            -99
              0    4.01629e-05          11348    4.01629e-05            -99            -99            -99            -99            -99
              0       0.548715          11354       0.548715    1.21807e-05            -99            -99            -99            -99
              0        1.15277          11359       0.517845    1.24756e-05            -99            -99            -99        1.02991
              1         11.076          11363        4.18705        6.06453         7.0892        3.77491        1.96477            -99
              0        2.93048          11366        2.89117       0.478355            -99            -99            -99            -99
              0        1.65518          11378        1.44553       0.806265            -99            -99            -99            -99
              1        7.96634          11388        7.07883         2.6927        2.47026            -99            -99            -99
