# id    SFR_total   SFR_IR/SFR_total     
  3914  40.2171     0.9692394528695504   
  3917  0.264792    0.19400132934529743  
  3920  2.65739     0.745844606926345    
  3928  13.4577     0.8879674832995236   
  3935  8.598       0.6567806466620144   
  3940  15.1885     0.9862725088060046   
  3941  17.1313     0.6012386684022812   
  3952  1.63035     0.6581408899929463   
  3954  0.665793    0.8427544296800958   
  3955  36.4272     0.938035314270655    
  3966  37.8886     0.56375796413697     
  3969  13.4073     0.9912510348839811   
  3978  10.3067     0.9177525299077299   
  3981  1.58308     0.5259367814639816   
  3991  0.759151    0.8527947667855275   
  3996  5.66563     0.7935569389458895   
  4004  405.434     0.8936103040198897   
  4012  41.9807     0.8475323184225132   
  4022  12.6059     0.8012121308276283   
  4032  14.6602     0.6765937708898924   
  4043  0.0694119   0.999540424624596    
  4046  0.400938    0.9794531822875356   
  4048  12.8024     0.9334187339873773   
  4050  15.6654     0.7219732659236279   
  4056  6.70409     0.8733474640107756   
  4057  8.76689     0.5184278575412717   
  4068  5.98631     0.7866281565772572   
  4077  65.7518     0.9671218126347872   
  4079  29.3462     0.9769578344044545   
  4083  103.547     0.9058688325108405   
  4108  34.6098     0.9922045201070218   
  4110  2.63329     0.8730523413676426   
  4111  32.6372     0.535891559324942    
  4116  68.2765     0.975884821278185    
  4145  35.5        0.9743661971830987   
  4149  43.7011     0.9672525405538992   
  4189  4.96856     0.9849936400083726   
  4203  32.1036     0.9961499644899637   
  4211  19.2757     0.9981479271829297   
  4214  60.4745     0.9375852632101134   
  4215  204.743     0.8425196465813239   
  4222  84.3703     0.9766469954474502   
  4226  14.1115     0.7979307656875598   
  4235  15.3623     0.8898407139555926   
  4239  4.31034     0.8711609757002927   
  4247  2.2465      0.9864233251724905   
  4254  9.83319     0.9367255183719627   
  4255  7.17391     0.996527695496598    
  4260  5.5599      0.4563031709203403   
  4266  84.1417     0.9889270124088293   
  4267  5.25157     0.8643129578392746   
  4268  10.3831     0.8873072589111151   
  4270  101.701     0.9823895536917041   
  4290  13.0869     0.8206679962405153   
  4297  10.1158     0.7525850649479033   
  4308  34.5899     0.7944515595592934   
  4309  12.9228     0.6294301544556907   
  4312  120.285     0.9701957850105999   
  4314  15.8181     0.995062618139979    
  4320  74.1162     0.997487728728672    
  4321  19.5697     0.9494269201878413   
  4322  16.1728     0.42608577364463796  
  4325  1.34553     0.9015034967633573   
  4344  22.1792     0.6343781561102294   
  4362  11.8748     0.9431737797689224   
  4363  45.7533     0.8790622752894326   
  4367  2.74964     0.7273679463493403   
  4371  7.78231     0.7488779038614499   
  4379  80.3293     0.6210685266770655   
  4389  12.9228     0.7807905407496827   
  4404  0.877627    0.41862887080730193  
  4419  7.63193     0.8174865335504912   
  4432  31.0231     0.8467883609310481   
  4442  46.9113     0.8443594613664512   
  4449  254.356     0.9242950824828193   
  4451  8.84798     0.7445767282475775   
  4456  118.827     0.9602194787379972   
  4469  15.1195     0.5178081285756804   
  4474  7.80674     0.8738602797070224   
  4480  13.1467     0.963739949949417    
  4486  6.16045     0.8828900486165784   
  4499  4.22002     0.47535319737821147  
  4500  450.685     0.704926944539978    
  4503  6.51063     0.854448801421675    
  4504  2.72352     0.966029256256609    
  4520  21.9393     0.6057622622417306   
  4528  5.99706     0.6738301767866255   
  4531  34.5922     0.970739068344887    
  4537  3.05405     0.9207445850591836   
  4542  0.508572    0.5293252479491596   
  4546  5.49959     0.5407675844926622   
  4550  46.9883     0.946618626338897    
  4558  15.7389     0.9524172591477169   
  4563  3.70211     0.9670161070308555   
  4564  22.3965     0.9077311187015827   
  4575  18.292      0.7145200087469932   
  4580  35.9118     0.8894012552977016   
  4589  7.76368     0.9516105764276734   
  4592  8.56012     0.9015060536534535   
  4598  5.47461     0.46560394256394516  
  4601  300.324     0.9882660060468028   
  4603  1.20003     0.8933110005583195   
  4612  38.5902     0.8833849008297444   
  4625  8.03419     0.9662455082590777   
  4627  6.12087     0.46872421730897734  
  4633  17.8165     0.9878483428282772   
  4654  34.311      0.997930692780741    
  4656  23.6377     0.9929054011177061   
  4663  3.27012     0.7889618729587905   
  4676  1.10117     0.6252440585922246   
  4681  20.1723     0.7490469604358452   
  4694  34.712      0.730006914035492    
  4701  1.52077     0.4286644265733806   
  4703  13.349      0.8442579968536968   
  4707  8.99473     0.7263141861956945   
  4722  6.73638     0.6338716046303801   
  4738  10.2084     0.9474550370283298   
  4744  67.5803     0.7639800356020913   
  4751  4.43797     0.8632325139647181   
  4759  0.164126    0.40767459147240537  
  4760  27.6332     0.6430670353053574   
  4762  131.235     0.9639196860593591   
  4774  129.178     0.9792689157596495   
  4777  2.95418     0.7325213764902613   
  4779  53.0067     0.9623311770021524   
  4787  48.6848     0.5790308268699882   
  4789  55.5706     0.7764897265820416   
  4793  1.37947     0.44872306030576964  
  4799  50.3254     0.9971108028947608   
  4804  0.954718    0.35246009816511265  
  4806  22.1976     0.8879338306843984   
  4815  11.504      0.8710013908205841   
  4826  147.586     0.996029433686122    
  4828  1.76585     0.671631225755302    
  4832  0.179016    0.7189301514948385   
  4839  19.9339     0.6275741325079387   
  4846  5.10893     0.5772245851871135   
  4847  0.501023    0.8883823696716519   
  4849  54.1583     0.9047551344853882   
  4858  7.75699     0.943278256127699    
  4860  11.4198     0.9142016497661954   
  4865  21.499      0.9893483417833387   
  4868  39.4822     0.951061491001008    
  4874  96.6855     0.5753706605437217   
  4887  16.2349     0.9485737516091877   
  4888  39.3655     0.9896991020055633   
  4891  0.927398    0.13812839794780665  
  4901  17.4189     0.7434453381097543   
  4905  50.006      0.8063032436107667   
  4912  2.88323     0.5486901842724999   
  4916  0.706801    0.8174861099517403   
  4917  13.0589     0.9840032468278339   
  4919  19.8198     0.5151414242323333   
  4924  51.52       0.8825698757763975   
  4937  5.81942     0.9415027614435802   
  4945  60.4224     0.8596149772269885   
  4954  123.637     0.9414657424557374   
  4955  3.46612     0.8536923130185914   
  4974  26.4989     0.8951314960243633   
  4986  43.5077     0.9869517349802448   
  4990  698.494     0.9842604231389246   
  4991  0.871383    0.4679916867783741   
  4993  73.0176     0.6940792356911211   
  4995  425.776     0.9822066062906316   
  4996  11.925      0.8620545073375261   
  4997  88.4549     0.8309319212389591   
  4999  32.5622     0.8113702391116081   
  5000  13.9182     0.8700837752008161   
  5007  16.7448     0.9859777363718886   
  5010  12.5574     0.721725834965837    
  5012  45.7239     0.9968528493851136   
  5016  1.64843     0.9748669946555206   
  5023  13.972      0.9533352419123963   
  5026  142.29      0.8145336987841733   
  5028  4.52898     0.7586697225423826   
  5029  0.423901    0.6555775994866726   
  5033  8.20729     0.8876255134155123   
  5034  29.0351     0.3946946971079831   
  5042  36.0337     0.502585080077816    
  5050  0.0841998   0.9992897845363053   
  5055  11.7762     0.9875851293286461   
  5057  19.8835     0.7252244323182537   
  5064  1.9599      0.5068625950303587   
  5067  96.4632     0.9462675922009637   
  5070  0.0126719   0.9201461501432303   
  5080  20.3039     0.9165726781554283   
  5089  182.251     0.9816132696116894   
  5090  437.716     0.9972219429950013   
  5095  22.1694     0.599926024159427    
  5097  5.52323     0.8750314580417619   
  5101  8.50018     0.7937478971033555   
  5114  41.7885     0.5269392296923795   
  5122  37.5765     0.9255784865540962   
  5125  19.0035     0.6719814770963244   
  5129  2.24338     0.9833376423075894   
  5133  30.8729     0.9866258109863343   
  5138  6.41212     0.8636769118481875   
  5146  8.71375     0.9139578252761441   
  5147  8.50123     0.9126914575890783   
  5148  81.1811     0.9871755864357591   
  5155  17.7947     0.85474888590423     
  5156  207.02      0.9602936914307797   
  5162  3.5451      0.6123945727906123   
  5168  7.10257     0.9585262799240275   
  5170  7.24046     0.8492554340470081   
  5171  78.8875     0.9898906670892094   
  5177  94.1995     0.9831262374004108   
  5185  2.26644     0.7037468452727627   
  5187  10.3638     0.9938439568498042   
  5205  0.147045    0.3386038287599034   
  5206  2.30856     0.9975915722355061   
  5211  148.296     0.9926093758429088   
  5215  540.96      0.9802942916296952   
  5218  4.99442     0.9871016053916171   
  5225  31.5495     0.8846415949539613   
  5238  15.4938     0.9855555125275917   
  5242  0.674749    0.9621355496636527   
  5245  1.79987     0.8989538133309628   
  5255  5.96665     0.5956441219109551   
  5256  80.2962     0.9979301635693844   
  5258  137.892     0.951469265802222    
  5265  299.231     0.9898707018992016   
  5270  22.052      0.9015055323780156   
  5273  1.01084     0.97542637806181     
  5293  14.6373     0.935964966216447    
  5296  8.94352     0.985518006333077    
  5309  3.4649      0.8741955034777338   
  5321  20.5353     0.9340014511597103   
  5325  22.931      0.87523439884872     
  5329  22.9807     0.6923200772822412   
  5337  164.504     0.954991975879006    
  5342  0.636956    0.98264244312009     
  5346  16.5155     0.9760527988858951   
  5347  26.961      0.846407774192352    
  5348  48.4638     0.9790812936666131   
  5350  33.1565     0.9880415604783375   
  5358  4.25037     0.7811084682039445   
  5359  8.1384      0.9739015039811264   
  5363  52.6223     0.7831280654779438   
  5366  19.3316     0.8147282170125597   
  5371  1.81325     0.47864332000551496  
  5372  32.8895     0.4697547849617659   
  5374  3.77591     0.5672804701383243   
  5375  4.4829      0.6402105779740793   
  5382  25.8003     0.8309980891695058   
  5395  30.6263     0.9514698151588667   
  5402  4.3196      0.43661450134271684  
  5411  47.9165     0.7473417298842779   
  5424  21.8028     0.849432183022364    
  5426  7.36241     0.9822870500284554   
  5427  6.50109     0.70972713806454     
  5435  16.8929     0.7879049778309231   
  5438  9.18574     0.901506029998672    
  5446  22.3302     0.7993658811833302   
  5450  13.9922     0.7625677162990809   
  5459  0.00455192  0.2368231427617357   
  5464  23.1741     0.6403700683090174   
  5484  14.576      0.9680296377607025   
  5509  1.73418     0.6025902732126999   
  5512  25.959      0.9461073230864054   
  5515  32.0777     0.9458284103910193   
  5518  18.068      0.9464246181093646   
  5520  7.80444     0.9902055752879131   
  5523  79.5951     0.6800669890483209   
  5526  3.10753     0.7143937468021226   
  5529  61.6447     0.6324955754509309   
  5530  8.97606     0.8709834827307303   
  5531  0.253705    0.8174848741648765   
  5537  2.52041     0.812962970310386    
  5543  279.754     0.9015063234127125   
  5545  6.47001     0.9330742920026398   
  5552  2.17014     0.9815034974702093   
  5588  4.98336     0.8971858344570731   
  5590  21.5051     0.8853713770221947   
  5604  11.8537     0.9920952951399141   
  5612  0.654876    0.6301956400906431   
  5620  15.699      0.8166125230906427   
  5627  19.9301     0.9121880974004145   
  5634  63.3036     0.9519205858750528   
  5647  19.8359     0.8288003065149553   
  5650  5.97622     0.6818691413636044   
  5655  15.1035     0.8110702817227795   
  5664  2.94022     0.9206794049424872   
  5668  17.7775     0.9776402756293067   
  5671  10.6361     0.9919049275580335   
  5672  48.1197     0.8079850871888229   
  5675  42.8762     0.9450464360181174   
  5682  2.17556     0.9050543308389565   
  5685  0.779809    0.7558261061362462   
  5686  2.66912     0.9415088118930584   
  5691  4.31549     0.9282839260431609   
  5692  4.89444     0.8824298591871592   
  5705  40.4425     0.9601285776101872   
  5710  239.981     0.9300736308291073   
  5712  16.3524     0.9435923778772535   
  5726  57.7067     0.9603737520946442   
  5730  411.156     0.9945130315500685   
  5735  4.10656     0.8126022753837763   
  5744  16.1634     0.9954588762265365   
  5747  14.9466     0.9868465068978898   
  5766  4.8711      0.9780131797745889   
  5770  2.56397     0.8603844818777131   
  5779  0.00117395  8.518250351377827E-97
  5789  37.4197     0.9863788325400791   
  5797  83.915      0.9255794554012989   
  5799  3.73738     0.7625662897537848   
  5801  169.194     0.852276085440382    
  5802  73.5888     0.9388656969538842   
  5805  16.8421     0.5629345509170472   
  5809  22.0396     0.8938456233325468   
  5814  3.09694     0.6609750269620981   
  5816  5.97638     0.9847098076092886   
  5822  2.77079     0.9390823555736811   
  5829  19.2611     0.6972602810846733   
  5830  52.9787     0.6408235762674434   
  5835  3.81676     0.6922101468261038   
  5836  226.231     0.9790877465952942   
  5837  21.5636     0.9845294848726558   
  5841  4.97382     0.9598256470881535   
  5847  64.7208     0.595635406237253    
  5849  56.2294     0.9619522883046948   
  5853  2.95813     0.8028720847292039   
  5862  1.60676     0.8009908138116457   
  5869  10.3739     0.9218326762355527   
  5879  14.7634     0.7620195889835675   
  5880  22.1218     0.5677657333490042   
  5882  2.77674     0.701542096127113    
  5898  6.78465     0.9499384640327799   
  5907  19.3385     0.94578173074437     
  5916  110.24      0.9842162554426706   
  5917  35.7437     0.6969060281951786   
  5921  35.1587     0.7645333871843952   
  5922  52.9616     0.7930274009848646   
  5925  15.7191     0.8785490263437475   
  5941  12.1165     0.9796558412082697   
  5966  1.42739     0.9703024401179776   
  5969  1.35177     0.5969950509332209   
  5974  45.8636     0.9789898743229926   
  5976  5.68538     0.9969430363493733   
  5977  124.296     0.789888652893094    
  5982  333.204     0.9180562058078534   
  5997  4.70269     0.41805860050311633  
  6000  4.75882     0.49844289130498737  
  6003  12.9377     0.966168638938915    
  6005  12.2632     0.9809837562789484   
  6006  403.603     0.9734813665904366   
  6011  1.37122     0.5436035063665932   
  6012  16.7524     0.9133019746424392   
  6015  2.97221     0.8037790061940441   
  6025  0.19009     0.0037734757220264084
  6037  4.09353     0.9827703717818116   
  6061  405.976     0.9820777582911305   
  6065  11.0051     0.7926325067468719   
  6072  16.713      0.8879315502901932   
  6073  7.97375     0.9464806395986831   
  6075  0.401895    0.6474327871707783   
  6078  23.2219     0.8957062083636567   
  6081  8.75994     0.6587944666287668   
  6084  17.5049     0.3617272877879908   
  6085  13.6983     0.968003328880226    
  6090  35.9386     0.9944739082768945   
  6091  73.4894     0.7926313182581434   
  6092  11.3113     0.9972328556399352   
  6094  63.8375     0.9229684746426474   
  6096  73.9528     0.8537878214212309   
  6102  9.92154     0.6290354118413068   
  6107  31.8108     0.853169363863845    
  6110  2.46055     0.9510068887037451   
  6114  5.69695     0.9905300204495388   
  6121  0.306708    0.9804113358634272   
  6127  2.0078      0.9976093236378126   
  6141  0.740206    0.9015057970348794   
  6147  12.2055     0.642579165130474    
  6151  1.72067     0.4100147035747703   
  6152  40.8397     0.2823233275464805   
  6155  96.4925     0.9729253568930226   
  6156  3.4053      0.8977182627081314   
  6158  2.99827     0.8911805808015956   
  6166  28.7261     0.6513240572162599   
  6186  3.44589     0.8798887950573002   
  6197  2.33612     0.7683680632844202   
  6216  1.70301     0.8132659232770213   
  6221  1.37266     0.9630935555782204   
  6233  14.7412     0.8323610018180339   
  6242  25.2707     0.829419050520959    
  6245  4.15208     0.9036434750775515   
  6249  61.2774     0.9559805083113839   
  6251  56.6622     0.9849599909639937   
  6256  2.63175     0.8234064785788924   
  6262  0.00470965  0.994766065418874    
  6265  525.95      0.9942009696739232   
  6287  203.303     0.9512894546563504   
  6289  28.3884     0.9415817728367925   
  6290  2.85046     0.9973828785529353   
  6292  57.3321     0.8454251632157204   
  6296  75.7644     0.9810676254283015   
  6308  619.953     0.9871716081702968   
  6311  2.57149     0.9130892984223155   
  6315  0.869495    0.8174860119954686   
  6319  27.6183     0.8125047522838118   
  6324  32.7964     0.9781561390884366   
  6329  35.07       0.9198745366410036   
  6330  64.6237     0.766746565114656    
  6332  0.892963    0.9946660723904575   
  6333  4.40572     0.9483126481029208   
  6350  9.87447     0.399515113216203    
  6352  9.28315     0.9776853761923486   
  6363  2.99994     0.36134056014453625  
  6368  36.5227     0.6557565568810629   
  6381  3.44899     0.4784009231688117   
  6383  44.9758     0.9640740131359531   
  6385  42.2827     0.8471549830072347   
  6386  58.6521     0.883514827261087    
  6394  4.80396     0.7895569488505316   
  6395  27.3921     0.9181479331632113   
  6398  5.38883     0.9029789397698573   
  6401  2.72409     0.3850827248732604   
  6403  24.3575     0.8317766601662733   
  6406  921.254     0.996902048729232    
  6409  14.81       0.9574611748818366   
  6412  1.02928     0.9015039639359552   
  6429  2.4466      0.8346276465298781   
  6438  2.58888     0.8405179073576219   
  6445  42.9384     0.8488905036051646   
  6448  1.40132     0.6745782547883424   
  6460  91.7113     0.9401240632288497   
  6464  13.1063     0.8492099219459345   
  6466  2.2002      0.8367421143532405   
  6486  55.9005     0.9008863963649699   
  6489  173.392     0.9913952200793578   
  6509  293.209     0.983598729916203    
  6517  56.2078     0.9021879525617441   
  6519  11.4651     0.6422970580282771   
  6522  20.516      0.7384480405537143   
  6537  100.075     0.9971521358980765   
  6547  20.0887     0.9726861369824826   
  6548  6.62787     0.4494656654400283   
  6553  9.09319     0.9802940442243041   
  6558  203.186     0.9867805852765447   
  6580  5.83737     0.9332970156080564   
  6592  4.72609     0.7651145026861528   
  6614  7.57325     0.9769913841481531   
  6617  3.04328     0.830025498803922    
  6620  2.09385     0.9924302122883681   
  6629  32.2292     0.5197150410187036   
  6634  8.39088     0.98773906908453     
  6638  4.95234     0.5114753833541316   
  6641  8.39641     0.9121755607456044   
  6643  24.693      0.7269266593771514   
  6650  32.0722     0.5771353383927513   
  6662  15.0542     0.6941584408337872   
  6665  37.5935     0.9669224732999057   
  6672  38.677      0.9638803423223105   
  6676  25.4463     0.9569171156513914   
  6677  1.83748     0.8810980255567408   
  6693  8.03098     0.6618121325168287   
  6694  6.74594     0.9770321111661237   
  6695  11.3874     0.8757047262764107   
  6700  2.86949     0.7645957992535259   
  6707  23.4928     0.648709391813662    
  6710  22.7891     0.9438722898227662   
  6712  1.84213     0.8463029210750598   
  6714  71.2446     0.9940402500680752   
  6724  118.236     0.9946209276362529   
  6745  29.4189     0.7342218777724524   
  6768  46.9289     0.996827115061295    
  6770  23.4367     0.7607726343725866   
  6775  8.13998     0.9895601709095109   
  6778  75.6725     0.9740658759787241   
  6782  0.0401328   0.9015069967707211   
  6787  41.1756     0.9488629188159977   
  6789  36.3424     0.7635709254204456   
  6790  0.624598    0.8174858068709795   
  6801  15.3671     0.9351146280039825   
  6820  81.4025     0.792481803384417    
  6827  17.1648     0.9647651006711409   
  6828  335.968     0.9914634727116869   
  6845  8.59081     0.9151639950132759   
  6856  30.6377     0.4070148868877233   
  6871  39.1773     0.8515135039933839   
  6882  2.52888     0.8153807219006042   
  6887  3.34938     0.9548035755871236   
  6888  3.7883      0.958477417311195    
  6891  255.905     0.9015064183974522   
  6914  1.12333     0.9729999198810679   
  6917  18.3336     0.4925382903521403   
  6922  7.95098     0.6409272819199645   
  6928  31.5969     0.8744528735413917   
  6934  197.875     0.8141503474415667   
  6944  19.3841     0.9977249395122807   
  6945  14.1652     0.9015050969982774   
  6950  176.549     0.8813417238273793   
  6963  36.3306     0.9595217254876055   
  6969  47.4524     0.7055491397695375   
  6973  17.2475     0.9717350340629078   
  6977  2.5513      0.7423666366166268   
  6983  4.68628     0.6802837218433384   
  6984  3.25391     0.7421840186114552   
  7006  0.740017    0.9913285775867311   
  7008  18.4915     0.9604412838331127   
  7009  137.665     0.9988014382740712   
  7038  51.8913     0.7770088627573408   
  7041  3.09958     0.8578581614283225   
  7045  10.7519     0.9737813781750204   
  7052  30.0866     0.8781317928911875   
  7053  225.772     0.7534149495951669   
  7054  464.786     0.9993846630492312   
  7063  1.76754     0.6687260260022404   
  7065  6.24655     0.5838422809390783   
  7079  17.5866     0.9899582636780275   
  7092  3.17844     0.7415587520922213   
  7093  3.62456     0.9035579491027876   
  7098  0.394118    0.9015066553671742   
  7099  9.47939     0.9745352812786476   
  7101  4.53331     0.8452984684479993   
  7107  0.94548     0.66495325125862     
  7114  4.50332     0.4800902445307017   
  7131  3.75394     0.9470050133992552   
  7132  2.14214     0.9807949060285509   
  7140  0.101223    0.6382936684350395   
  7143  5.69019     0.9328335257697897   
  7145  9.75088     0.6002535155801322   
  7149  108.057     0.9328410005830255   
  7150  4.88912     0.5637006250613606   
  7151  1.50539     0.9326486824012381   
  7156  0.281621    0.5897997663526512   
  7157  5.82555     0.776407377844152    
  7169  15.1812     0.8009906990224751   
  7171  12.2763     0.9457246890349698   
  7172  25.0791     0.9729216758177127   
  7173  36.9405     0.9577563920358415   
  7178  25.9009     0.8934052484662696   
  7181  18.33       0.9809056192034916   
  7185  59.0764     0.994474951080296    
  7188  210.904     0.9857565527443767   
  7189  3.48393     0.46728837835432974  
  7194  18.6623     0.7265985435878751   
  7196  47.7553     0.9437695920662209   
  7205  6.07257E-7  1.6467492346732933E-93
  7231  0.228379    0.6546136028268799   
  7236  9.89442     0.6149930971193864   
  7240  28.0888     0.5995272136937142   
  7246  0.75501     0.8689951126475147   
  7248  2.55249     0.7232153700895988   
  7249  56.6275     0.9015054522979118   
  7256  2.25375     0.938879645036051    
  7263  0.298843    0.5461061493827862   
  7266  27.0772     0.45721123306693456  
  7270  132.395     0.9358359454662185   
  7275  4.1384      0.7710709452928668   
  7282  14.0302     0.834628159256461    
  7289  9.9016      0.9422719560475075   
  7300  20.7316     0.9820756719211252   
  7320  12.6814     0.8950115917800874   
  7322  4.95837     0.9015059384434803   
  7340  73.1285     0.5698188804638411   
  7346  20.7512     0.5999653032113805   
  7347  4.22737     0.9015061373856559   
  7353  34.3335     0.9748496366522492   
  7359  11.9861     0.9135582049206997   
  7367  51.6616     0.7063273301639903   
  7368  20.1309     0.6909775519226662   
  7369  56.7709     0.9873015928935422   
  7379  43.9953     0.9710128127322691   
  7380  10.1562     0.8338748744609203   
  7381  15.0341     0.8766736951330641   
  7385  573.986     0.997759527235856    
  7386  43.9442     0.983292448150154    
  7387  7.66418     0.777774008439259    
  7394  4.01784     0.6259582263106546   
  7404  30.0743     0.8568777993170248   
  7406  44.8092     0.8786142131526562   
  7410  102.406     0.9015096771673533   
  7416  2.06149     0.9653211997147694   
  7420  3.1549      0.3806776759960696   
  7421  8.77557     0.7666738456875165   
  7426  317.512     0.7193428909773489   
  7438  4.80878     0.6105498691975928   
  7449  6.81861     0.43571930349440724  
  7455  1.02781     0.5613878051390822   
  7472  18.0306     0.9522700298381641   
  7482  26.6538     0.9856005522664686   
  7487  3.00036     0.9425535602394378   
  7489  2.8153      0.7373992114517103   
  7493  2.3805      0.9439193446754883   
  7495  70.0597     0.7186727890641837   
  7508  9.68651     0.9021825198136378   
  7510  0.198927    0.15327230592126762  
  7511  0.460251    0.48560459401500483  
  7532  9.18917     0.985290292812082    
  7533  2.62524     0.8483033932135728   
  7540  10.4665     0.4759948406821765   
  7544  4.79344     0.7602056143395974   
  7548  254.208     0.9917075780463243   
  7558  21.9602     0.8132894964526735   
  7562  31.016      0.7357492906886769   
  7568  4.23228     0.9815040592777414   
  7573  4.04621     0.991298029514039    
  7577  122.981     0.8570429578552785   
  7579  30.5845     0.8971864833494091   
  7582  42.7396     0.8755346329867383   
  7588  76.9647     0.9733033455597176   
  7590  0.381104    0.8735148410932448   
  7594  52.8754     0.8555963642828235   
  7598  31.8655     0.9665625833581774   
  7610  86.3694     0.9661986768461979   
  7616  376.263     0.9057494358998892   
  7623  70.3169     0.9479940099748424   
  7624  15.9942     0.9922346850733391   
  7630  39.1395     0.9846829928844263   
  7636  10.9283     0.7237173210837916   
  7640  45.1726     0.5645014898411869   
  7642  1145.86     0.9015062922171994   
  7643  87.9792     0.8045083383345154   
  7645  63.4226     0.6735769268368058   
  7646  3.90734     0.9825098404541197   
  7678  90.5294     0.9638857652872991   
  7682  142.334     0.9456630179718127   
  7683  75.5121     0.9910994396924466   
  7686  18.209      0.9693008951617331   
  7687  146.089     0.9015052468016072   
  7698  2.85358     0.822826064101935    
  7700  1.20094     0.5160957250154047   
  7711  9.09995     0.9934120517145698   
  7716  277.887     0.9932094700363817   
  7723  4.95462     0.6938978165833101   
  7733  12.7872     0.8226976976976976   
  7739  7.27394     0.9730627417878069   
  7746  248.974     0.9607428888156996   
  7762  3.10724     0.962912423887437    
  7780  41.9394     0.8729261744326338   
  7783  0.622493    0.7020159262835084   
  7800  112.572     0.9087517322247095   
  7803  61.0019     0.9845594973271324   
  7810  0.639061    0.9739289363613176   
  7818  2.01362     0.8834834775181017   
  7838  15.8489     0.9129971165191275   
  7840  65.8416     0.9011020388325921   
  7847  100.375     0.9924782067247822   
  7848  15.239      0.8812914233217403   
  7865  15.0819     0.7446011444181436   
  7867  21.8642     0.9462957711693087   
  7869  3.97165     0.5461206299648761   
  7878  32.2431     0.8891824917579266   
  7882  40.0        0.9582499999999999   
  7883  2.50891     0.8174864781917247   
  7889  15.5362     0.8077908368841803   
  7895  13.3665     0.9015075000935174   
  7897  0.349569    0.6436497515511959   
  7900  0.256903    0.9015075728971635   
  7907  12.2882     0.9952637489624193   
  7908  9.93724     0.8502360816484256   
  7910  80.0393     0.6200703904207059   
  7920  14.0784     0.49366405273326514  
  7924  5.69219     0.571836147423048    
  7925  4.67348     0.853111599921258    
  7926  7.69512     0.9711349530611608   
  7928  121.137     0.8601830984752801   
  7940  56.0308     0.8971851196127845   
  7942  38.1096     0.9378214413166237   
  7952  32.1644     0.9047269652162018   
  7958  404.628     0.9984479571359373   
  7959  927.588     0.9872917717779877   
  7963  2.38217     0.49828517696050245  
  7966  358.337     0.9549669724309797   
  7973  27.9552     0.8159483745421244   
  7983  4.71421     0.851468220550209    
  7991  69.7033     0.8404193201756588   
  7996  18.155      0.7887634260534288   
  8004  0.430244    0.5771143816067161   
  8027  81.3088     0.9928814593254358   
  8028  262.187     0.9905144038415329   
  8035  3.8237      0.8685304809477731   
  8037  2.11791     0.5755674226005827   
  8047  14.7007     0.891114028583673    
  8051  9.01644     0.8218321199941441   
  8053  424.492     0.7863516862508598   
  8054  6.70254     0.9581442259203227   
  8056  239.901     0.9949937682627417   
  8065  3.92908     0.8144400215826606   
  8081  139.068     0.9441424339172203   
  8092  7.13394     0.9163239388052045   
  8093  0.470122    0.7583137993967524   
  8096  50.5826     0.7793193706926889   
  8099  7.03969     0.8739021178489393   
  8102  12.5352     0.9947986470100199   
  8105  14.1955     0.7051530414567997   
  8111  54.3717     0.8243258901229868   
  8113  4.38515     0.9885636751308392   
  8119  43.8677     0.5949707871623086   
  8124  2.59454     0.8174859512668913   
  8135  49.661      0.853385956787016    
  8138  0.909445    0.9495901346425568   
  8141  36.4814     0.6584177142324582   
  8142  278.891     0.9397936828366638   
  8143  3.18891     0.9542445537816998   
  8144  47.8503     0.9028156563281736   
  8155  12.9425     0.9727641491211125   
  8162  86.8544     0.8439411244565618   
  8167  48.0365     0.9045205208539341   
  8175  16.6952     0.9140351717859025   
  8178  13.4618     0.9136965338959129   
  8191  19.9552     0.74466805644644     
  8195  22.7877     0.9399807791045169   
  8217  58.5861     0.9847045630277488   
  8218  10.8066     0.8515166657413062   
  8220  2.31074     0.8174870387841124   
  8222  44.1262     0.901505228186429    
  8236  22.8519     0.8480695259475142   
  8255  81.8485     0.9637317727264396   
  8267  12.9023     0.9920711811072445   
  8271  7.73482     0.9810183042397884   
  8274  88.2295     0.9479822508344714   
  8290  16.9758     0.7740430495175485   
  8303  41.4446     0.8365384151373159   
  8304  5.35442     0.6514244306572887   
  8319  35.3478     0.850406531665337    
  8326  4.26747     0.9002992405336182   
  8331  1.44697     0.3687014934656558   
  8332  9.50657     0.895380773507164    
  8340  117.009     0.7481475783914059   
  8347  7.61478     0.8274697364861494   
  8354  42.3181     0.9015055023736888   
  8377  228.396     0.901504404630554    
  8408  9.76106     0.5753473495706408   
  8410  3.39931     0.9690201835078296   
  8412  2.79453     0.9196537521515246   
  8420  27.3299     0.8971858660295134   
  8427  195.562     0.9015043822419488   
  8433  44.485      0.9830279869618972   
  8451  23.4989     0.8174850737694106   
  8452  14.5279     0.9877545963284439   
  8458  12.4615     0.978212895718814    
  8460  56.8059     0.9293048785425457   
  8465  21.0718     0.9761861824808512   
  8467  0.901881    0.49186089960870666  
  8474  27.9388     0.9925265222557876   
  8476  13.4563     0.7154269747255932   
  8483  8.19914     0.9866888478547751   
  8484  215.654     0.893560981943298    
  8489  1.97546     0.7567857612910411   
  8490  12.8066     0.9916761669764028   
  8493  18.528      0.9569300518134716   
  8504  37.9066     0.4872502413827671   
  8509  81.3963     0.9935341041300404   
