#     _id       snrFIRSMM         zFIRSMM           snr24        snrRadio           snr16          snr100          snr160          snr250          snr350          snr500          snr850          snr1160
#
8753               10.816           0.557          18.470           6.149          21.999           9.453           5.239           0.424           0.000           0.000           0.000           0.000
8761                0.909           2.550           2.357           3.427           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.909
8764                2.931           3.132           4.857           3.011           1.106           1.339           1.899           1.643           0.090           0.000           0.694           0.000
8769                1.077           2.420          10.759           0.667           2.113           1.077           0.000           0.000           0.000           0.000           0.000           0.000
8771                5.473           0.502           6.652           1.170           4.712           3.421           3.987           1.532           0.000           0.000           0.000           0.000
8775                3.484           0.895          14.395           1.571           8.875           1.719           2.913           0.833           0.000           0.000           0.000           0.000
8776                5.888           0.420          15.708           1.430           4.811           4.071           4.233           0.415           0.000           0.000           0.000           0.000
8778               12.099           2.045          22.228          12.014           0.000           7.638           2.759           7.536           3.533           3.339           0.056           0.000
8785               15.526           2.215          35.150           4.250          24.777          13.910           5.436           4.065           1.226           0.000           0.000           0.000
8800                2.997           1.400          13.398           2.245           0.000           1.388           2.464           0.991           0.000           0.000           0.000           0.000
8814                5.187           1.777          30.252           1.258           1.975           0.000           2.491           4.392           1.185           0.000           0.000           0.000
8824                2.555           0.321           6.526          27.436           4.864           1.493           2.074           0.000           0.000           0.000           0.000           0.000
8837                1.505           0.632           5.059           1.796           0.000           1.467           0.336           0.000           0.000           0.000           0.000           0.000
8838                0.875           1.316           5.720           0.301           0.684           0.875           0.000           0.000           0.000           0.000           0.000           0.000
8847                1.614           3.291           3.778           3.146           2.934           0.000           1.415           0.777           0.000           0.032           0.000           0.000
8851                0.788           1.971           5.659           1.924           1.727           0.788           0.000           0.000           0.000           0.000           0.000           0.000
8866                1.575           2.325           0.063           2.916           0.069           1.571           0.113           0.000           0.000           0.000           0.000           0.000
8875               17.202           1.910          20.235           5.704           4.426           9.620          10.678           8.271           3.260           1.450           0.247           2.852
8879                8.488           0.439          28.731           2.162           0.000           7.408           3.917           1.349           0.000           0.000           0.000           0.000
8880                3.689           0.477           0.000           6.305           0.000           3.219           1.802           0.000           0.000           0.000           0.000           0.000
8889                2.594           1.478           8.965           2.260           1.334           2.178           1.408           0.000           0.000           0.000           0.000           0.000
8891                1.666           3.127           6.732           3.511           2.083           1.651           0.000           0.000           0.000           0.000           0.224           0.000
8908               14.238           2.740           0.000           6.991           0.000           0.849           1.123           3.989           5.815          11.627           1.569           3.657
8910                1.702           2.090           5.446           3.428           2.285           0.299           1.676           0.000           0.000           0.000           0.000           0.000
8912                1.676           0.761          11.354           1.275           6.359           1.676           0.000           0.000           0.000           0.000           0.000           0.000
8915                2.187           3.210           3.795           0.572           0.474           1.354           0.022           0.000           0.000           0.000           0.553           1.626
8919                9.376           0.667          21.233           5.379          19.466           8.345           3.499           2.454           0.000           0.000           0.000           0.000
8921                1.299           1.091          14.417           1.842           5.803           1.297           0.065           0.000           0.000           0.000           0.000           0.000
8932                1.572           2.257           9.505           2.078           0.000           0.849           0.052           0.000           0.000           0.000           1.322           0.000
8937                7.233           0.504           0.000           5.315           0.000           6.187           3.444           1.476           0.000           0.000           0.000           0.000
8941                3.473           1.383          15.718           1.182           5.845           2.491           2.420           0.000           0.000           0.000           0.000           0.000
8944                0.833           2.548           5.028           0.463           0.000           0.833           0.000           0.000           0.000           0.000           0.000           0.000
8946                4.715           1.163          12.862           3.504           3.030           3.949           2.048           1.562           0.000           0.000           0.000           0.000
8947                0.000           1.620          15.360           3.598           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
8948                1.220           0.752           4.189           3.173           0.000           1.220           0.000           0.000           0.000           0.000           0.000           0.000
8955                6.805           1.434          15.365           2.340           7.352           3.103           3.260           4.149           2.972           0.000           0.000           0.000
8959                2.506           1.433           7.002           1.705           4.191           2.357           0.849           0.000           0.000           0.000           0.000           0.000
8963                3.445           0.936           6.087           0.616           2.562           2.936           1.803           0.000           0.000           0.000           0.000           0.000
8965               12.179           0.410          22.879           5.040          14.046           8.641           5.005           6.460           2.622           0.000           0.000           0.000
8968               10.909           1.926          24.679           5.600           8.725           5.171           4.660           5.302           4.680           2.849           0.794           3.434
8973               20.256           1.433          26.756           9.821          19.516          16.945           9.641           2.785           4.742           0.074           0.000           0.000
8988                5.142           1.068          21.396           1.916          27.727           3.369           2.859           2.631           0.000           0.000           0.000           0.000
9004                2.658           0.516          12.927           1.424           5.291           1.327           2.303           0.000           0.000           0.000           0.000           0.000
9012               13.968           0.940          25.940           9.129          31.086           6.150          10.666           5.942           2.866           0.000           0.000           0.000
9022               13.433           1.225          26.154           4.853          21.254           8.232          10.147           3.119           0.000           0.000           0.000           0.000
9024                1.247           1.911           5.257           0.548           0.817           0.838           0.923           0.000           0.000           0.000           0.000           0.000
9038                0.703           0.752           5.937           0.337           0.000           0.695           0.103           0.000           0.000           0.000           0.000           0.000
9041                6.576           0.408          17.208           3.013           6.158           6.147           2.339           0.000           0.000           0.000           0.000           0.000
9053               14.435           3.485          15.727          14.103           0.598           2.940           3.149           5.718           8.111           8.241           4.166           2.459
9056               12.584           1.015          18.531          11.889          15.618           8.508           6.751           5.822           2.545           0.000           0.000           0.000
9071               15.791           0.677          23.112           5.000          11.908          11.060           8.914           6.898           0.016           0.000           0.000           0.000
9075                0.000           0.041           5.837           0.000           3.718           0.000           0.000           0.000           0.000           0.000           0.000           0.000
9077               45.326           0.300          34.883           7.911          35.704          36.208          25.995           5.652           5.662           1.924           0.000           0.000
9101                6.666           0.576          23.805           1.471          10.871           6.418           1.801           0.000           0.000           0.000           0.000           0.000
9106                0.881           1.604           6.954           0.056           0.000           0.881           0.000           0.000           0.000           0.000           0.000           0.000
9109                8.364           1.195          21.754           1.846          21.784           3.106           5.977           4.154           2.708           0.000           0.000           0.000
9113                2.727           1.372          18.034           6.971           0.000           0.040           0.257           2.300           1.442           0.000           0.000           0.000
9119                1.217           2.040           3.908           0.546           0.550           1.217           0.000           0.000           0.000           0.000           0.000           0.000
9120                0.867           0.847           4.399           3.496           2.893           0.702           0.509           0.000           0.000           0.000           0.000           0.000
9122                4.404           0.438          21.022           1.810          11.632           4.160           1.446           0.000           0.000           0.000           0.000           0.000
9123                4.295           0.518           7.402           6.071           4.089           3.688           2.202           0.000           0.000           0.000           0.000           0.000
9124               14.449           0.520          14.891           7.346          19.420          12.325           6.921           2.996           0.000           0.000           0.000           0.000
9139                2.009           0.633           9.453           2.333           5.899           1.780           0.933           0.000           0.000           0.000           0.000           0.000
9148                4.164           0.243          10.455           1.120           3.999           2.797           2.944           0.918           0.000           0.000           0.000           0.000
9153               10.822           1.144          14.996           9.000          12.353           8.895           4.475           3.970           1.482           0.000           0.000           0.000
9154                2.351           0.943          11.837           2.535           8.294           1.658           1.667           0.000           0.000           0.000           0.000           0.000
9155                8.052           0.322          26.107           2.713           0.000           6.857           3.460           2.417           0.000           0.000           0.000           0.000
9166                1.114           1.148           5.077           0.786           1.248           1.114           0.000           0.000           0.000           0.000           0.000           0.000
9167                8.307           0.477          20.914           1.778           7.468           5.535           5.572           2.705           0.000           0.000           0.000           0.000
9170                0.000           0.468           0.000           6.779           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
9171                1.060           0.578           0.000           6.779           0.000           0.000           0.358           0.663           0.000           0.000           0.745           0.000
9185                6.745           0.851          23.946           2.294           7.967           5.947           3.080           0.802           0.000           0.000           0.000           0.000
9192                2.546           0.850          18.811           8.571           4.738           2.345           0.991           0.000           0.000           0.000           0.000           0.000
9207                0.488           0.520          14.581           0.840           0.000           0.481           0.080           0.000           0.000           0.000           0.000           0.000
9229                7.586           1.873          20.368           2.085           1.233           5.952           4.349           1.790           0.000           0.000           0.000           0.000
9234                0.972           1.021           8.852           0.163           3.726           0.972           0.000           0.000           0.000           0.000           0.000           0.000
9237                9.236           0.549          12.679           1.509           3.281           5.568           6.508           3.410           0.566           0.000           0.000           0.000
9247                3.540           0.797          13.633           0.613           4.450           2.262           2.723           0.000           0.000           0.000           0.000           0.000
9252               22.112           0.560          35.392           7.510          15.795          18.450           9.253           7.798           1.446           0.000           0.000           0.000
9256                5.304           2.158          21.348          14.550          13.603           3.898           1.654           2.814           1.309           0.000           0.000           0.756
9274                9.563           1.525          32.073           5.369          14.708           6.521           4.763           4.381           2.653           0.000           0.000           0.000
9286                5.819           1.680           0.000           4.914           0.000           0.000           0.360           4.800           1.049           0.000           0.000           3.098
9293                8.397           3.214           7.314           5.119           2.554           0.652           0.346           2.975           5.558           2.635           2.079           4.354
9294                5.765           0.511          16.226           1.940           8.038           3.027           4.599           1.710           0.000           0.000           0.000           0.000
9297               12.638           1.143          22.082           6.379          18.877           9.054           5.007           7.010           1.875           0.000           0.000           0.000
9306               42.457           0.139          32.124           7.464          33.384          38.847          16.874           2.897           0.560           0.000           0.000           0.000
9311                5.973           1.140          27.597           2.380           7.244           5.628           2.000           0.000           0.000           0.000           0.000           0.000
9316                3.136           1.727          14.469           2.915           0.000           2.417           0.031           1.787           0.892           0.000           0.000           0.000
9319               13.525           1.024           0.000           5.381           0.000           0.000           1.104           6.943           5.799           9.954           0.000           0.891
9322                2.571           1.062           3.771           1.405           1.850           1.240           2.252           0.000           0.000           0.000           0.000           0.000
9329                2.044           0.712           5.752           1.010           0.622           0.086           2.042           0.000           0.000           0.000           0.000           0.000
9333                2.956           1.290           5.855           4.550           0.000           2.255           1.912           0.000           0.000           0.000           0.000           0.000
9347                1.141           0.748          10.482           0.823           2.917           1.141           0.000           0.000           0.000           0.000           0.000           0.000
9353                5.277           0.944          23.597           2.127          21.468           4.374           2.930           0.355           0.000           0.000           0.000           0.000
9356                2.830           0.632           0.000           3.854           0.000           0.000           0.000           2.830           0.000           0.000           0.000           0.000
9357                2.906           0.486           5.129           0.264           0.556           1.894           2.205           0.000           0.000           0.000           0.000           0.000
9363                4.654           0.475          26.134           5.269           4.983           4.107           2.188           0.000           0.000           0.000           0.000           0.000
9367               10.854           0.948          26.969           6.226          12.710           3.935           6.328           5.941           4.967           1.517           0.000           0.000
9370               53.015           2.011          34.248          15.412          22.340          38.862          29.993          13.512           5.369          13.123           3.812           1.629
9371                6.101           0.862          26.139           1.453          12.136           4.212           3.725           2.368           0.000           0.000           0.000           0.000
9376                6.601           0.970          28.519           3.827          17.648           3.149           5.346           2.253           0.000           0.000           0.000           0.000
9387               11.950           0.838          30.700           5.048           0.000          10.820           1.838           4.677           0.684           0.000           0.000           0.000
9388                7.920           2.890           0.000           7.957           0.000           0.000           0.322           2.532           6.598           2.695           0.000           2.329
9391               15.982           0.780          31.836           6.867          30.123          11.424          10.519           3.678           0.838           0.000           0.000           0.000
9398                8.944           1.990          24.010           4.432           3.408           6.277           4.448           3.869           1.927           1.041           0.743           0.701
9401               21.717           0.486          41.350           3.438          33.873          15.152          12.378           9.192           2.085           0.000           0.000           0.000
9409                8.290           1.590          29.362           7.000           4.318           6.218           4.425           2.517           1.931           0.000           0.651           0.000
9412                7.668           0.564          24.472           0.751          10.644           2.931           4.220           4.037           3.454           2.044           0.000           0.000
9418                0.000           0.908           3.719           0.964           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
9422                0.746           3.156           0.000           2.761           0.992           0.000           0.000           0.000           0.000           0.000           0.000           0.746
9430                0.023           1.288           8.289           0.000           0.000           0.023           0.000           0.000           0.000           0.000           0.000           0.000
9431                0.000           1.249           0.000           5.308           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
9433               10.377           0.780          30.071          10.679          11.605           8.557           5.552           1.906           0.000           0.000           0.000           0.000
9437                5.778           0.519          26.949           0.000           1.297           5.408           2.036           0.000           0.000           0.000           0.000           0.000
9438                8.175           1.950          23.700           7.102           8.319           7.237           2.795           2.577           0.000           0.000           0.000           0.000
9440                5.380           0.518           6.625           1.842          10.632           3.840           3.010           2.266           0.000           0.000           0.000           0.000
9471                2.913           2.134           0.000           3.516           0.000           0.000           1.392           2.448           0.744           0.000           0.000           0.000
9477                9.631           1.021          22.331           3.484          22.258           3.370           5.676           5.762           3.997           0.008           0.000           0.000
9479                2.472           1.554           4.183          11.323           0.000           2.471           0.053           0.000           0.000           0.000           0.000           0.000
9481                1.038           2.213          17.927           0.976           4.322           1.038           0.000           0.000           0.000           0.000           0.000           0.000
9482                2.294           1.005          14.036           4.249           0.000           1.986           1.148           0.000           0.000           0.000           0.000           0.000
9487               12.297           1.143          22.294           5.350          20.083           6.723           5.563           7.745           3.383           1.910           0.000           0.000
9488                3.876           3.036           5.379           3.178           1.534           2.792           1.037           0.889           0.319           1.070           1.898           0.721
9489                7.923           1.224          25.559           2.785          16.240           5.993           3.119           3.697           1.861           0.000           0.000           0.000
9492                4.086           1.000           0.000           4.286           0.000           0.000           0.311           3.480           2.119           0.000           0.000           0.000
9514                5.359           0.517          15.748           2.845          10.000           2.985           4.021           1.910           0.000           0.000           0.000           0.000
9520               12.900           2.002          24.024           8.231           7.754           9.765           5.945           5.226           2.861           0.000           0.466           0.000
9526                3.940           0.807          22.805           4.414           0.000           2.533           1.173           2.780           0.000           0.000           0.000           0.000
9538                6.263           0.761          19.468           4.591           9.997           1.630           5.171           3.135           0.000           0.000           0.000           0.000
9539                1.888           2.169          15.234           1.862           0.000           0.438           1.836           0.000           0.000           0.000           0.000           0.000
9548                0.000           2.196           6.682           1.003           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
9551                2.351           2.028          19.688           1.307           4.560           0.901           2.172           0.000           0.000           0.000           0.000           0.000
9553               22.978           0.207          33.369           3.552          38.723          19.179          12.395           2.557           0.000           0.000           0.000           0.000
9555                4.088           0.157          18.094           0.650           7.965           3.646           1.848           0.000           0.000           0.000           0.000           0.000
9567                0.000           1.801           9.959           0.043           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
9592                2.222           2.092          10.799           4.163           1.658           1.858           1.219           0.000           0.000           0.000           0.000           0.000
9593               10.334           1.382          20.275           4.691          19.624           8.966           4.735           1.924           0.539           0.000           0.000           0.000
9608                3.715           2.250          14.120           2.238           0.000           3.448           1.140           0.786           0.000           0.000           0.000           0.000
9610                7.209           1.872          19.678           0.955           3.422           3.910           4.867           3.232           1.469           0.000           0.624           0.000
9612                3.038           0.511           7.145           4.050           3.260           1.544           2.616           0.000           0.000           0.000           0.000           0.000
9613                5.511           0.937          24.699           0.000          18.097           3.429           2.793           3.288           0.000           0.000           0.000           0.000
9615                3.929           2.550           4.300           1.495           0.000           2.024           0.786           2.189           2.435           0.000           0.000           0.000
9616                4.388           0.540           0.000           3.435           0.000           0.000           2.235           2.866           2.459           0.000           0.000           0.000
9623                2.393           0.610           7.064           0.635           5.428           2.393           0.013           0.000           0.000           0.000           0.000           0.000
9634                2.714           0.651           8.867           0.264           0.000           2.714           0.000           0.000           0.000           0.000           0.000           0.000
9635                2.017           1.558           6.881           3.047           1.388           1.670           1.130           0.000           0.000           0.000           0.000           0.000
9642                3.301           3.724           2.158           3.147           0.000           1.573           1.643           1.857           0.000           0.766           1.135           0.637
9644                0.057           1.258          12.012           1.571           0.000           0.057           0.000           0.000           0.000           0.000           0.000           0.000
9647                0.298           2.715           0.521           2.885           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.298
9649                1.840           0.688           5.684           1.537           1.409           1.768           0.511           0.000           0.000           0.000           0.000           0.000
9650                0.885           0.846           6.315           1.049           3.738           0.883           0.057           0.000           0.000           0.000           0.000           0.000
9662                0.000           0.868           6.567           1.346           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
9663                0.417           0.871           4.965           2.085           0.000           0.383           0.164           0.000           0.000           0.000           0.000           0.000
9691                6.801           0.849          28.021           4.253          15.443           4.129           3.284           4.155           1.079           0.000           0.000           0.000
9693                1.714           2.696           5.531           0.136           0.453           1.708           0.135           0.000           0.000           0.000           0.000           0.000
9709                1.683           1.345           5.061           0.093           0.389           0.920           1.410           0.000           0.000           0.000           0.000           0.000
9710                8.562           5.851           7.060           6.111           2.684           0.661           0.000           2.174           2.414           4.710           4.204           4.740
9722                6.237           1.303           0.000           5.000           0.000           0.000           0.996           5.895           1.599           0.770           0.000           0.000
9751                0.305           0.440           4.025           0.000           0.000           0.000           0.305           0.000           0.000           0.000           0.000           0.000
9753                2.091           4.196           9.831           0.784           0.253           1.681           0.410           0.000           0.882           0.000           0.000           0.773
9754               31.123           0.114          33.350           5.472          31.866          26.155          16.293           4.251           1.031           0.000           0.000           0.000
9761                7.291           2.488          14.332           7.432           0.641           2.632           4.626           1.731           1.034           1.866           3.738           1.820
9762                8.411           2.487          11.888           6.738           2.466           2.028           3.303           6.408           3.245           1.783           0.515           0.826
9781                4.003           0.459           6.522           0.000           1.403           4.003           0.000           0.000           0.000           0.000           0.000           0.000
9782               11.024           1.154          23.168           4.039          13.132           7.586           6.056           5.083           1.211           0.000           0.000           0.000
9786               14.739           1.670          31.247           5.720          20.672           7.253           5.575           5.704           8.083           5.496           0.000           2.342
9790               26.785           1.460          27.337           5.836          14.711          14.450          14.964          14.988           6.102           4.064           0.964           2.326
9798               10.213           1.400          21.517           5.415          22.085           7.933           5.679           2.675           1.198           0.000           0.000           0.729
9813                1.618           0.513           5.102           0.000           3.809           0.313           1.588           0.000           0.000           0.000           0.000           0.000
9821                2.360           1.737           9.776           0.920           1.873           2.296           0.547           0.000           0.000           0.000           0.000           0.000
9824               14.305           0.752          25.809           7.200          17.850          12.858           6.211           0.857           0.000           0.000           0.000           0.000
9837                1.547           1.562          16.520           1.787           4.632           1.445           0.553           0.000           0.000           0.000           0.000           0.000
9846                2.676           0.475          10.476           1.527           4.640           2.160           1.579           0.000           0.000           0.000           0.000           0.000
9849                0.931           1.289          20.026           0.938           3.462           0.807           0.463           0.000           0.000           0.000           0.000           0.000
9861                2.231           1.095           9.352           3.316           2.600           0.779           2.090           0.000           0.000           0.000           0.000           0.000
9862               10.887           0.423          27.540           4.409          12.433           7.798           7.487           1.289           0.000           0.000           0.000           0.000
9879                0.000           0.859           7.216           0.000          10.112           0.000           0.000           0.000           0.000           0.000           0.000           0.000
9887                6.161           0.195          13.434           3.252           1.837           4.114           3.079           3.399           0.000           0.000           0.000           0.000
9891                3.362           1.515           5.057           0.770           1.090           2.930           1.648           0.000           0.000           0.000           0.000           0.000
9900                3.344           0.960          27.788          29.596          18.112           1.871           2.768           0.130           0.000           0.000           0.000           0.000
9902                3.850           1.244           9.359           6.846          12.021           3.037           2.366           0.000           0.000           0.000           0.000           0.000
9916                0.961           3.157           1.195           2.997           0.000           0.677           0.000           0.443           0.000           0.000           0.519           0.000
9918                2.622           1.156          12.629           5.621           9.248           1.241           2.310           0.000           0.000           0.000           0.000           0.000
9921                7.010           0.794          25.350           1.956          18.826           4.870           4.114           2.914           0.000           0.000           0.000           0.000
9922                4.610           0.749          11.755           2.541           7.482           3.019           3.484           0.000           0.000           0.000           0.000           0.000
9927                0.758           0.959           5.781           1.722           1.848           0.000           0.758           0.000           0.000           0.000           0.000           0.000
9928                5.979           0.511          16.058           1.560           5.269           5.617           1.325           1.562           0.000           0.000           0.000           0.000
9931                0.747           1.270           0.000           3.248           0.000           0.000           0.292           0.688           0.000           0.000           0.000           0.000
9954                2.180           1.142           5.285           1.538           0.000           0.000           2.180           0.000           0.000           0.000           0.000           0.000
9957                2.900           0.817           7.652           3.383           5.493           2.900           0.000           0.000           0.000           0.000           0.000           0.000
9958                1.409           0.816          10.427           0.704           2.658           0.697           1.225           0.000           0.000           0.000           0.000           0.000
9964                2.607           1.550           0.000           3.970           0.000           0.000           0.605           2.111           1.405           0.000           0.000           0.000
9970               29.660           1.246          26.093          12.852          28.329          12.806          13.515          19.476           9.205           7.459           0.075           3.664
9973                0.634           1.027           9.465           1.927           0.000           0.000           0.634           0.000           0.000           0.000           0.000           0.000
9981               11.438           2.231          15.129           4.424           0.000           8.886           6.232           2.942           0.955           0.000           1.861           0.000
9986                2.751           0.514           5.119           0.912           1.121           2.751           0.000           0.000           0.000           0.000           0.000           0.000
9988                4.657           4.551           0.000           4.465           0.000           0.000           0.451           2.657           2.821           2.263           0.000           1.161
9991               19.128           1.382          23.187           6.849          39.569          15.309          10.763           3.612           1.343           0.000           0.913           0.000
9999                1.661           2.926           6.785           0.762           0.742           0.000           1.661           0.000           0.000           0.000           0.000           0.000
10002               0.000           1.579           9.825           6.741           5.471           0.000           0.000           0.000           0.000           0.000           0.000           0.000
10004               2.439           0.512           7.491           1.131           6.272           2.282           0.862           0.000           0.000           0.000           0.000           0.000
10005               7.333           2.350          10.204           1.541           1.595           4.785           3.637           3.270           1.995           1.099           0.000           1.331
10006               1.781           1.845           5.826           3.694           0.000           1.419           0.221           1.054           0.000           0.000           0.000           0.000
10008               3.188           2.049          20.319           2.253           2.136           2.214           2.295           0.000           0.000           0.000           0.000           0.000
10012               5.233           1.390          22.179          11.136           9.025           3.506           3.263           2.003           0.000           0.000           0.659           0.000
10019               0.459           2.048           4.784           5.231           0.000           0.459           0.000           0.000           0.000           0.000           0.000           0.000
10026               1.569           0.845           6.553           0.495           0.000           1.569           0.000           0.000           0.000           0.000           0.000           0.000
10027               2.728           0.512          10.379           2.164           1.419           2.425           1.250           0.000           0.000           0.000           0.000           0.000
10029               0.344           1.045           4.353           3.454           0.000           0.000           0.344           0.000           0.000           0.000           0.000           0.000
10044               4.942           0.474          12.618           2.226           3.575           3.542           2.389           2.484           0.000           0.000           0.000           0.000
10059               5.105           3.238          11.695           5.198           3.873           2.399           2.886           1.702           1.638           1.779           1.205           1.335
10070              26.922           1.311          16.902           6.735          34.588          19.082          15.228          10.231           4.761           1.194           0.000           0.000
10077              17.558           1.022          29.132           5.370          44.740           9.557           9.494           9.314           6.049           1.860           0.000           0.000
10084               1.038           0.286           7.616           4.447           3.183           1.038           0.000           0.000           0.000           0.000           0.000           0.000
10090               2.799           0.336          14.880           4.173          10.113           2.786           0.270           0.000           0.000           0.000           0.000           0.000
10093              13.555           0.841          33.493           3.199          35.080           7.189           8.846           6.154           3.585           1.751           0.000           0.000
10107               2.376           1.015           8.585           2.969           0.000           2.376           0.024           0.000           0.000           0.000           0.000           0.000
10109               0.554           0.051           0.053           3.031           0.000           0.000           0.000           0.000           0.554           0.000           0.000           0.000
10110              16.805           1.482          27.861           7.367          10.475           9.450           9.500           7.070           6.585           2.944           0.103           0.912
10111               7.872           0.878          15.827           1.781           7.347           7.086           3.092           1.481           0.000           0.000           0.000           0.000
10120               2.168           1.550          15.723           2.909           0.000           0.000           2.037           0.744           0.000           0.000           0.000           0.000
10123               2.500           0.837           8.833           3.091           3.552           0.846           2.353           0.000           0.000           0.000           0.000           0.000
10126              10.261           0.885          24.279           4.787          17.934           7.459           6.301           3.154           0.000           0.000           0.000           0.000
