#   SAVEDid      xmeAGN       xfAGN       xeAGN      xmeSFR       xfSFR       xeSFR       xfTOT       xeTOT       xf_zz       xe_zz
#
2337       21.25       23.56       13.63       275.5       343.1       67.59       368.6       71.85        4.09      0.1935
2342           0      0.2507      0.2507       2.977        2.68       0.991        2.93      0.7404      0.8392           0
2347      0.1705      0.5183      0.5183       3.741       4.575       2.872       5.063       2.582      0.9591        0.13
2357      0.9698       2.131       2.131       20.45       22.49       6.604       24.14       4.955       2.103           0
2359     0.06537     0.06638     0.05532      0.4356      0.4432      0.1372      0.5038     0.09192      0.3186           0
2360       50.88       44.74        6.14        11.8       16.49       4.693       61.37       4.733       1.491           0
2365       1.767       1.942       1.942       21.64       19.93       12.32       21.98       12.57       1.492      0.1175
2369       21.84       14.97       13.22       34.29       40.72       32.33       53.28       30.93       2.784      0.2495
2374       4.642       5.774       5.774       18.16       26.57       15.83       30.24       13.59        1.58       0.232
2376     0.05196      0.1373      0.1373       1.197       1.203      0.9341       1.281      0.9357      0.4859        0.13
2378     0.00631    0.009192    0.009192      0.2533      0.2357     0.04438      0.2434     0.03666      0.2775           0
2387           0       2.397       2.397       15.58       19.14       6.739       19.86       6.018       2.099       0.132
2395     0.01094     0.04508     0.04508      0.2085      0.5136      0.3655      0.5258      0.3533      0.4468         0.1
2399       5.101       5.477       5.477       13.41       24.75       14.59       29.81       15.03        2.29       0.296
2408      0.3264      0.5842      0.5842       2.601       2.584      0.3023       3.158      0.5118      0.5287           0
2412     0.03882      0.2216      0.2216       1.916       1.752      0.7677        1.94      0.5798       0.836           0
2417           0      0.2686      0.2686       2.806       3.414       2.019       3.601       1.832       1.067      0.1198
2418       1.074       1.343       1.343       11.22       11.46        1.94        12.4       1.007       1.052           0
2432      0.1108       9.095       9.095       37.06        44.9       19.35       50.24       24.03        1.27       0.204
2433      0.1566      0.5251      0.5251       2.909       2.896       1.888       3.105        1.68      0.8126        0.12
2440      0.3714       10.75       10.75       14.63       20.66       9.503       27.89       16.49      0.8253        0.16
2449      0.3843      0.4641       0.318       3.036       2.947      0.8012       3.372      0.5309      0.5476           0
2455       4.029       6.987       6.987        56.6        55.6       2.358       62.71       5.308       1.145           0
2463     0.08306      0.5363      0.5363       2.339        2.35      0.1075       2.828       0.487      0.2113           0
2488           0       11.89       11.89       25.76       21.32       4.439       31.82       11.28       0.875           0
2489       45.46       83.72       83.72       478.1       420.4       115.4       462.5       146.7       2.369      0.2385
2500       6.631       6.778       4.787        20.2       23.52        9.54       28.39       7.578       1.792      0.1075
2509      0.9479      0.8258      0.8258       2.218       4.454       3.095       4.965       3.183       1.082        0.18
2510     0.02273     0.08118     0.08118      0.9936       1.104      0.6214       1.202      0.5777      0.6823           0
2513       3.328       3.098       3.098       17.33       17.01       2.412        19.9       3.217       1.028           0
2518     0.05164      0.4956      0.4956       3.827       3.603      0.4336       4.086      0.6245      0.6342           0
2524       3.428       2.259       2.259       6.672       8.885         4.2       11.29       2.815       1.423           0
2525       2.672       2.954       2.954       26.64       26.77        1.38        29.5       1.826       1.142           0
2540       33.55       59.77       56.56       115.2       107.5       24.36       174.2       42.82       2.295           0
2543      0.4015      0.2305      0.2305       1.013       1.918       1.047       2.305       1.061      0.9365           0
2544      0.4648      0.2495      0.2495        1.01        1.87      0.8677       2.062      0.6759      0.9119        0.01
2552        33.2       40.16        30.6       172.9       154.6       28.11       197.2       46.97       4.032      0.4285
2561           0       1.839       1.839       9.304       11.65       8.054       12.16       7.816        1.27       0.204
2569           0      0.0239      0.0239      0.4968      0.7192      0.4497      0.7246      0.4444      0.3813        0.08
2574     0.02995     0.07991     0.07991      0.4392      0.7733      0.5205      0.8012      0.4927      0.5378         0.1
2577       8.778       8.937       8.937       42.98       44.95       13.43       51.43       8.229       1.873      0.1895
2578           0       8.786       8.786       37.61       32.46       20.68       41.93       25.85        2.14       0.283
2587      0.1571       6.718       6.718       13.47       25.77       21.68       29.23       19.54        2.52       0.317
2588           0     0.05538     0.05538      0.9574       1.024      0.7972       1.072      0.8208      0.5869        0.14
2591       3.363       3.131       3.131        19.1       17.24       6.959       19.74         4.6       2.123           0
2592           0       57.05       57.05        1240        1231       53.08        1273       33.42       4.744      0.0565
2594      0.9872       1.897       1.897       22.57        23.3       1.911        24.7       1.711       1.152           0
2596       3.176       5.507       5.507       14.62       16.37       10.28       20.84       5.813       2.179           0
2605     0.07106       1.521       1.521       12.04       12.73       5.415       13.02       5.481       1.239      0.1535
2608           0      0.5602      0.5602       6.093       8.295       5.848       8.666       5.477       1.255           0
2615      0.9224       1.132       1.132       7.692       8.075       2.387       9.068       1.728       0.944           0
2619       12.38       8.944       8.944       12.34       23.05       17.02       28.76       11.69       2.227       0.228
2622           0     0.01567     0.01567      0.8804      0.8125     0.06789      0.8254     0.05499       0.401           0
2625           0       6.543       6.543       17.82       16.49       1.325       22.77       5.678      0.8352           0
2643      0.4209       26.22       26.22       26.75       33.61       7.925       58.45       31.53        1.28       0.205
2648       0.577      0.5068      0.5068       3.433       3.658       2.253       4.012        2.31      0.8299        0.11
2652           0      0.4993      0.4993       4.229       3.853        1.53       4.202       1.181       1.224           0
2655       16.57       12.58       12.58       21.49        46.5       27.86       58.46        20.4       3.273       0.123
2660      0.3272      0.1636      0.1636       0.785       2.318       1.547       2.478       1.434      0.8751           0
2667      0.3839      0.6342      0.6342       18.51       14.48       5.967       14.73       5.714        1.26           0
2668        2.66       7.152       7.152       42.98       45.08        33.9       49.58       29.39       2.657       0.191
2670       1.856       2.054       2.054       10.29       9.679         1.4        11.8       2.096       0.947           0
2671    0.005912     0.01098     0.01098      0.1003     0.09494     0.02761      0.1044     0.02076      0.2311           0
2674           0     0.07043     0.07043       38.08       30.21       7.871       30.22       7.853       1.993       0.212
2677       8.679       11.74       11.74       27.91       30.42       19.31       40.98       11.18       2.197           0
2681           0       4.395       4.395       159.2       139.2       19.99       139.4       19.77        3.11      0.1955
2682      0.8142      0.8705      0.8705       6.797       6.698       1.715       7.536      0.8763       0.946           0
2683       3.364       4.309       4.309       16.96       21.23       14.62        23.7       13.42        1.54       0.229
2687           0    0.008556    0.008556      0.3683      0.3187     0.04958      0.3233     0.04499      0.3565           0
2697       10.01       9.718       9.718       229.9       226.7       78.46       233.9       82.51       3.672       0.222
2705      0.3933      0.3744      0.3744       1.299       2.583       1.286       2.744       1.146       1.121        0.11
2715           0      0.4897      0.4897       18.23       17.34       4.206       17.46       4.089       1.311       0.082
2716           0      0.6303      0.6303       22.12       25.65       7.989       25.98       7.658       1.985       0.219
2720      0.3933      0.8679      0.8679       7.188        5.82       2.332       6.501       1.651       1.224           0
2722       2.446       9.126       9.126       39.16       29.74       16.92       34.66          12       2.139       0.207
2725       1.985       2.561       2.478       4.546       6.793       5.148       8.133       5.243       1.147      0.1903
2728        15.1       19.13       13.94       78.06       89.47       31.27       106.9       41.43       1.147      0.1703
2738       6.603       7.724       7.724         100       99.17       4.755       106.4       5.275       1.987           0
2739        2.97       4.011       4.011       19.71       19.25       1.174       23.27       3.095       0.972           0
2740           0      0.8974      0.8974       3.141       4.703        3.32       5.063       3.171           1        0.18
2741           0       1.158       1.158       5.891       6.107       4.058       7.321       4.534      0.9719      0.1701
2746     0.07695       2.853       2.853       50.44        53.5       5.605        55.8       5.339       1.221           0
2758      0.7833      0.4882      0.4785      0.8186       1.821       1.139       2.489       1.291      0.8199         0.1
2767           0      0.5437      0.5437       14.22       13.02       1.283       13.57      0.7394       1.346           0
2769           0       3.575       3.575       16.57       25.82       20.33       27.61       18.55        2.44        0.31
2776     0.01745     0.01537    0.009274     0.06046     0.06258     0.02286     0.07648      0.0156      0.2111           0
2778           0       3.749       3.749       17.57        34.5       25.42       37.43       26.96        2.11        0.28
2785       1.936       2.626       2.463       9.871       11.17       5.565       12.83       5.321        1.62       0.236
2794       1e-07     0.05216     0.05216   2.604e-06      0.3531      0.3531      0.3692      0.3692       0.201         0.2
2805           0      0.2678      0.2678       37.88       25.22       20.14       25.43       19.93       2.463       0.051
2806       13.43       12.99       6.613       66.08          59       14.54       70.25       16.08       1.878       0.163
2813       14.06       12.21       8.181       39.93       41.57        10.5       53.32       8.509       1.851       0.136
2818           0     0.06563     0.06563    0.007175      0.1007      0.1007      0.1561      0.1561       0.051        0.05
2822       2.769       3.264       3.264       33.56       31.44       16.52          33       15.88         1.5       0.225
2825           0       0.649       0.649       7.609       7.334      0.2748       7.966      0.6793      0.6809           0
2831           0       1.767       1.767       19.68       21.48       5.876       22.84       4.516       2.094           0
2841      0.8192        1.05        1.05       19.98       18.72       1.392       19.89       1.957      0.7433        0.02
2856      0.1764      0.3433      0.3433       5.714       5.164       2.753       5.184       2.733      0.8035        0.12
2870       5.668       3.487       3.487       19.26        20.9        10.3       22.89        9.49        1.61       0.235
2874       25.79        19.3       12.37       33.25       37.72       5.261       59.22       12.87       1.599           0
2877       1.886       3.382       3.382       20.23       19.08       6.813       21.85       5.093       1.363           0
2878       3.236       3.384       3.296       17.23       16.98       2.295       20.21        2.98      0.9544           0
2880           0       6.226       6.226       18.28       16.67       10.56       21.64       5.591       2.109      0.1605
2884       1.158       1.253       1.253       3.859        7.13       5.501       7.615       5.377        1.37       0.213
2888      0.2733      0.3107      0.3107       2.038       2.003       1.065       2.346      0.8442       0.748           0
2890           0     0.06586     0.06586           4       3.886      0.1136       3.952     0.04775      0.7745           0
2893     0.04499       2.811       2.811       6.879       6.251      0.6368       9.063       2.303      0.4545           0
2895       0.153      0.3375      0.3375       4.492       5.579       2.698       5.993       2.682       1.027           0
2896       6.567       6.779       6.779       16.07       18.95       13.01       24.55       7.405       2.478           0
2901        60.7       37.65       37.65       80.07       105.6       30.25       149.8       39.45       2.514      0.1655
2920           0      0.1889      0.1889       4.958       3.068       2.194       3.079       2.183      0.7889        0.16
2925           0       11.15       11.15       689.1       758.9       70.69       761.9       72.82       2.908      0.1125
2947           0     0.04121     0.04121      0.7835      0.7113      0.1926      0.7499       0.154      0.4971           0
2957       3.524       5.261       5.261       13.76       31.06       25.54       34.49       22.11        2.37       0.303
2973       1.107       2.848       2.848        14.4       17.78        12.3       20.97       12.78         1.6       0.234
2979           0      0.1532      0.1532       1.933         1.5      0.4323       1.603        0.33       0.875           0
2992           0           0           0       8.665       10.02       1.353       10.02       1.353       1.411           0
2994       1.482       13.83       13.83       92.15       98.12       11.37       107.5       20.14       2.234           0
3001       38.32       39.33       39.33       116.3        91.5       44.85       112.1        58.2        1.37       0.213
3012           0       1.763       1.763       33.39       31.43       1.961       33.28       2.795       1.459           0
3022       2.858       3.272       3.272       15.79       15.24       1.719       18.39       2.617       0.955           0
3028       20.49       22.88         8.9       33.61       31.88       8.276       52.42       9.965       1.873      0.1235
3029           0      0.3339      0.3339        5.85       8.752       4.798       8.817       4.733       1.165      0.1901
3037           0      0.7076      0.7076       2.977       2.857      0.2024        3.51      0.6256       0.454           0
3039           0     0.00721     0.00721     0.09861     0.08373     0.02484     0.08939     0.01918      0.2535           0
3063     0.01608     0.01959     0.01959       0.292        0.29     0.06399      0.3066      0.0474      0.2544           0
3066      0.2005       8.353       8.353        49.7       30.05       25.55       38.69       26.12         2.4       0.306
3069       4.898        6.86       5.941       39.58       47.78       10.04       54.98       13.45       1.056      0.0902
3071    0.005097    0.002549    0.002549     0.04602     0.05577    0.009899      0.0594    0.008653      0.2009           0
3074      0.7504       8.042       8.042        39.9       27.65       22.58       31.81       18.42        2.31       0.298
3075     0.05948       1.148       1.148       6.259        6.01       0.255       7.298       1.032      0.5706           0
3078      0.6912        1.78        1.78       5.093       7.593       5.122       8.434       5.013       1.174      0.1901
3081           0       1.095       1.095       8.488       7.514      0.9733       8.474       1.599         0.8           0
3083        32.3       27.16       27.16       56.14        51.8       19.99       69.85       37.05        1.42       0.218
3084     0.01613     0.07121     0.07121       1.062       0.959      0.3152       1.015      0.2595      0.4728           0
3085      0.2508      0.1254      0.1254       1.038        2.19       1.215       2.385       1.185      0.8354           0
3087           0       5.162       5.162       37.77       37.06      0.7112       42.26       4.486      0.8409           0
3089   7.118e-07    0.005636    0.005635   9.698e-07    0.006867    0.006867     0.01026     0.01026       0.061        0.06
3093       99.31       89.79       9.523       81.89       77.21       13.05       165.8       15.36       2.009      0.0765
3099     0.09209       1.012       1.012       4.602       6.165       4.417       6.748       4.035       1.107      0.1598
3101       1.525       17.18       17.18       22.27       24.75       12.48       39.04       25.88       1.174      0.1901
3103           0      0.5035      0.5035       13.83       13.08       3.027       13.15        2.96        1.31      0.0825
3112           0     0.06689     0.06689       2.265       1.984      0.2811       2.018      0.2476      0.5951           0
3114           0      0.3881      0.3881      0.2403        4.62       4.427       4.626       4.421       0.801         0.5
3119       1.557       2.351       2.351       12.69       11.73       3.907       14.06       2.314       0.972           0
3121     0.00635    0.003711    0.003711      0.1227      0.1343      0.0121      0.1375    0.008922      0.2314           0
3125       22.22        13.9        13.9       92.15       87.06          44       100.6       52.98         1.3       0.207
3140           0       2.034       2.034       21.12       20.17       10.04       21.19       10.88       1.309      0.1985
3143           0      0.5331      0.5331       18.29        15.1       3.182       15.45       2.837       2.005           0
3145           0       1.159       1.159       3.428       3.347     0.08195        4.51       1.081         0.3           0
3165       50.01       38.91       21.38       27.38       42.38       21.54       85.14       33.35       2.446      0.2275
3171           0      0.1022      0.1022       1.804       1.832      0.8199       1.896       0.756      0.6817           0
3188       7.257       5.126       5.126       10.62       16.74       10.97       19.56       8.145        2.01       0.271
3196           0      0.1338      0.1338       2.379       2.364     0.01497       2.506      0.1273       0.233           0
3207      0.1273       1.205       1.205       9.702       10.68        4.25       11.52       3.407       1.837      0.1605
3220       41.33       60.25       60.25       90.07       78.55       32.02       129.8       77.37        2.31       0.298
3229      0.5579      0.6539      0.5319       8.988        9.11       1.711       9.731       1.212       1.011           0
3236       7.625       17.42       17.42       25.29       29.53       10.94       46.54       20.38       1.518      0.1075
3247        2.32       2.895       2.767       15.75          18       6.499       20.94       5.364        1.69       0.057
3263       1.806       2.976       2.976       7.204       15.68       10.48       17.45       9.627        2.28       0.295
3265      0.1798       8.932       8.932       16.11       21.81       7.732       27.22       12.44       1.306       0.149
3267       9.169       10.35       7.118       28.33       26.57       12.63       32.99       11.47       1.511      0.1185
3276       166.5       216.4       115.8       307.5       288.7       59.09       484.9       103.9       3.636       0.138
3280     0.07569     0.07064     0.07064      0.6256      0.7807      0.4286      0.8586      0.3803       0.519           0
3281           0     0.03232     0.03232      0.8315      0.7091      0.1224      0.7372     0.09425      0.5712           0
3288     0.02997       1.542       1.542       1.101       7.378       7.378       8.424       8.424       0.651        0.65
3289       35.96       34.08       32.89       122.8         139       32.88       165.8       44.93       1.712       0.182
3296        12.2       12.78       9.928       55.65       54.23       6.472       67.23       6.491       1.684           0
3304        1.37       1.556       1.556       8.452       8.531        3.34       9.898       2.161       1.013           0
3306           0       1.303       1.303       15.19       13.51       6.075       15.49       6.212        1.52           0
3307       19.56       9.781       9.781       9.174       19.78       11.18       30.05       6.558        2.23      0.0405
3310      0.8773        4.39        4.39       48.25       43.45       12.28       47.84       7.885        1.83         0.2
3316           0     0.01711     0.01711      0.3402       0.527      0.2097      0.5297       0.207      0.4405        0.03
3326           0    0.001286    0.001286      0.1721      0.2187      0.1003      0.2195      0.0995      0.3868        0.04
3332       2.252       3.643       3.643       19.31       18.15       5.346       21.27       3.709       1.256           0
3337       1.879       2.307       1.809       10.08       9.923       2.502       12.31       1.735       0.945           0
3347      0.5821      0.8201      0.8201       8.597       8.091       1.951       8.792        1.25       0.895           0
3349           0     0.02989     0.02989       1.062      0.9317      0.1299      0.9437      0.1178      0.5873           0
3355       1.955       2.153       1.992       8.585       9.988       5.301       11.75       3.997       1.787       0.097
3358           0       11.12       11.12       28.53       36.04       30.58       42.18       26.39        2.44        0.31
3367       11.67       11.52       11.52       29.38       34.56       22.24       51.56       24.48        2.14       0.283
3376           0     0.03644     0.03644       1.652       2.464       1.371       2.488       1.388      0.5487        0.12
3380     0.03263      0.0567      0.0567      0.1649      0.5008      0.3362      0.5193      0.3218       0.394        0.12
3393       24.21       41.82       41.82       103.6       108.4       40.13       130.5       57.64        2.34       0.301
3401       1.589       1.705      0.9621        6.57       6.585       1.709       8.229       0.948       0.947           0
3403           0       3.737       3.737       39.93       38.69       1.241       42.85       2.923       1.146           0
3413       17.82       10.06       10.06       15.72        28.5       17.24       36.66       17.06        2.23       0.291
3417       214.7       223.4       23.03       92.48       95.97       5.022       319.9       21.76       2.199           0
3429           0       0.103       0.103       7.439       8.852       1.932       8.942       1.843       1.081        0.07
3441     0.02477      0.6822      0.6822       3.661       4.474       3.111       4.786       2.829       1.124      0.1401
3442           0       1.396       1.396       16.99       21.49       15.87       21.94       15.42        1.51       0.226
3444       0.593      0.8896      0.8896       6.207       5.539       2.041       6.167       1.413      0.8662        0.05
3452       12.73       10.94       10.94       36.94       55.05       28.11        64.8       26.57       3.058      0.2625
3455        10.6       36.22       36.22       163.9       167.6       57.43       177.2       66.49       2.546       0.302
3460     0.05198       2.833       2.833       9.379       12.81        7.81       13.26       7.366       1.201        0.19
3463       3.372       10.08       10.08       66.39       69.58       31.37       71.64       29.31        2.18       0.286
3484           0        6.08        6.08       10.21       8.327       2.578        14.7       5.614      0.8471           0
3487           0     0.08091     0.08091       2.709       5.049       2.677       5.113       2.613       1.167      0.0825
3492           0      0.1779      0.1779       2.632       3.039       1.253       3.119       1.173      0.9109      0.1201
3500      0.7013      0.4169      0.2844       1.009       1.732      0.7277       2.148      0.5784      0.9304           0
3526           0      0.4354      0.4354       2.016       1.953     0.06364       2.416      0.3994      0.4381           0
3527           0     0.04417     0.04417        1.21       1.026      0.2025        1.07      0.1584      0.5637           0
3532       120.3       143.5       143.5       616.7       687.9       190.2       778.9       164.2       3.988       0.301
3535           0       3.343       3.343       129.8       149.2        41.9         151       41.44        3.08       0.367
3560           0      0.9327      0.9327        11.7       11.53      0.9522       12.33       1.152       1.018           0
3568      0.0125      0.1074      0.1074      0.4031       1.182      0.9425       1.209      0.9163       0.495        0.13
3570       0.109     0.08253     0.08253      0.9618      0.8725        0.48       0.973      0.4155       0.516           0
3572           0       7.568       7.568       38.74       37.45       1.295       45.21       6.467      0.8391           0
3584      0.4429      0.5525      0.5525       2.977       3.239       1.583       3.762       1.159      0.9418           0
3587      0.9625       1.355       1.355       3.896       7.577        4.77       8.237       4.109        1.71       0.244
3588      0.1844       0.149     0.06275      0.8901      0.8966      0.5137       1.046       0.451       0.553           0
3595       1.855        2.82       1.952       2.646       5.312       2.724       7.516       3.014        1.06        0.14
3620      0.3755      0.1877      0.1877      0.5963       2.072       1.481        2.26       1.362      0.9131           0
3626       1.015       1.021      0.8696       8.501       8.481       1.664       9.177       1.162      0.9434           0
3627           0       2.198       2.198       34.92       34.13      0.7925       36.65       1.724        1.14           0
3638      0.2643      0.3898      0.3898       4.297       4.156       1.052       4.557      0.8043      0.7669           0
3648           0      0.1546      0.1546       2.721       2.475      0.7005       2.602      0.5733       0.641           0
3651      0.5259       1.401       1.401       9.546       9.948       4.483          11       3.429       1.746      0.1745
3652           0       3.967       3.967       29.12       23.96       19.11       26.92        18.5        2.34       0.301
3654           0       10.05       10.05       101.1       105.5       52.96       111.6        46.8       3.192      0.1975
3658           0       1.368       1.368       16.65       16.25      0.3961        17.8       1.154         0.8           0
3661    1.85e-07   6.449e-07   6.449e-07         355       323.7       72.54       323.7       72.54       5.189       0.347
3668           0       6.784       6.784       62.51       61.25       1.256       68.13       5.618       0.855           0
3676           0       3.074       3.074       9.393       43.98       40.29       46.33       37.95        2.32       0.299
3677           0       3.623       3.623       9.306        19.3       15.21          21       13.51        2.37       0.303
3679      0.7591      0.8321      0.8321       4.808       4.821      0.3529       5.658      0.7653      0.5032           0
3680       1.944       2.525       2.525        10.5          19       14.45       21.77       14.45       1.823      0.2405
3686      0.1723      0.1604      0.1604       2.454       2.357      0.8955       2.439      0.8184       0.639           0
3696       1.683       1.569       1.225       2.493       4.609       2.251       5.929       1.812       1.364           0
3699           0       3.188       3.188        38.4       31.99       6.408        32.8       5.599       2.593       0.015
3703       14.74       12.81       12.81       23.99       26.62       17.56       38.12        15.8         2.2       0.288
3704       1.064      0.9876      0.6311       3.714       4.954       1.635       6.207       1.826      0.9229      0.1301
3709           0       5.329       5.329       20.09       23.39          12       26.92       8.472       2.289        0.14
3712           0       4.672       4.672        27.2       27.78       4.659        31.6       7.967        1.45           0
3718       7.754       8.418       7.055       59.26       51.38       10.69       58.83       13.48       1.109        0.08
3721      0.2734      0.2923      0.2923       2.064       2.369      0.9498       2.593      0.7251       1.014           0
3739      0.1108     0.06816     0.06816      0.8346       1.083      0.3583       1.143      0.2984      0.6333           0
3742           0       1.473       1.473       5.452        5.03      0.4224       6.354       1.199      0.4375           0
3758        81.2       65.86       65.86       156.7         160       26.21       231.5       46.81        2.32           0
3760      0.2994      0.2314      0.1451       0.773        1.11      0.4258       1.366      0.3603      0.6967           0
3763    0.008795     0.01571     0.01571      0.1705      0.2549      0.1541      0.2638      0.1452      0.2603        0.05
3769           0       1.263       1.263       11.44        11.8       4.175       12.51       3.456       1.855       0.175
3775           0      0.1206      0.1206       3.246       3.103      0.4781       3.241      0.4054      0.6341           0
3780       2.811       19.86       19.86       188.9       197.8       16.15       210.4       21.08       4.159      0.1725
3781       2.079       2.734       2.734       9.467       18.63       15.81       21.26       14.48       1.989           0
3792           0       12.08       12.08       82.36       88.11       16.36       94.21       13.44       2.243           0
3793       30.08       37.14       27.17       79.98       75.29       17.76         117       13.98       2.309           0
3806      0.4212      0.3631      0.3631        1.64       2.496       1.705        2.61       1.592       1.009        0.18
3807           0      0.1317      0.1317       2.332        2.61       1.168       2.678       1.101      0.7111           0
3811           0       1.615       1.615       45.89       41.55       13.41       41.86        13.1       2.017       0.242
3812     0.06189     0.05104     0.01527      0.1927       0.225     0.03242      0.2726     0.02295       0.299           0
3813       2.269         2.6         2.6       24.02       24.72      0.7471       27.25       2.481       1.031           0
3817       9.671       9.367       2.523       62.49       63.02        4.41       72.47       1.976       1.965           0
3821       7.312       56.95       56.95       192.1       200.7       73.51       242.8       101.9        2.12       0.281
3823      0.1621      0.1408      0.1408        1.99       1.801       1.138       1.924       1.015       0.746           0
3827       147.8       104.5       104.5       919.9       977.1         264        1079       301.6       3.901         0.5
3836       59.86       51.11       8.741       69.19       70.98       6.626         121         8.1        2.33           0
3849       5.184       5.836       3.112       23.51       32.56       13.59       38.32       14.19       1.949      0.2285
3870           0      0.6788      0.6788       9.052       9.314      0.4087       9.657      0.6054       0.253           0
3880      0.6433       3.506       3.506       13.91       13.79       9.022       14.62       8.205        1.43       0.219
3882      0.1913     0.09565     0.09565       0.458       1.075      0.6235       1.197      0.5793      0.6807           0
3883           0       0.981       0.981       11.66       11.28       0.382       12.17       1.023        0.74           0
3887           0      0.8112      0.8112       9.226       9.724       1.022       10.29       1.064       0.785           0
3888      0.3906       1.027       1.027       14.74       13.24       1.596       14.13       1.979       1.023           0
3894       4.315       2.709       2.709       3.144       15.44          13       18.69       14.06        2.12       0.281
3901       1.554       2.302       2.302       16.51       18.79       6.736       20.81       5.284        1.79        0.12
3902       2.963       3.116       3.116       4.392        17.6       13.67       18.97        12.3        2.36       0.302
3913    0.009735    0.009735           0           0    2.84e-05    2.84e-05    0.009763    2.84e-05      0.1166           0
3914           0       3.314       3.314       39.47       38.98      0.4946       42.35       2.877        0.84           0
3917    0.005152    0.005163    0.005163     0.04742     0.05137    0.009895     0.05433    0.006937      0.1891           0
3920      0.2711      0.3949      0.3949      0.7087       1.982       1.334       2.187       1.297      0.9538      0.1702
3928        4.12       3.651       3.651       7.208       11.95       7.639       13.82       6.139       1.605      0.1575
3935      0.6817      0.7539      0.7539       5.143       5.647       1.845        6.27       1.363      0.9713           0
3940     0.04456     0.04292     0.04292       12.26       14.98       2.722          15       2.699       1.466       0.036
3941       1.315       1.426       1.426       7.787        10.3       4.987       11.21       4.077       1.645      0.1245
3952     0.01972     0.09544     0.09544        1.23       1.073      0.4551       1.157      0.3715       0.673           0
3954     0.06663     0.05207     0.05207      0.4082      0.5611      0.2535       0.605      0.2096      0.4973           0
3955      0.3017       1.903       1.903       35.54       34.17       4.322       35.23       3.269       1.855      0.1105
3966           0       4.204       4.204       20.93       21.36       17.79       26.16       18.48        2.35       0.301
3969      0.1638      0.7765      0.7765       9.556       13.29       7.358       14.11        7.66       1.249      0.2025
3978      0.4215       1.219       1.219       6.285       9.459       4.982       10.47       5.054       1.045      0.1702
3981           0      0.1274      0.1274      0.8653      0.8326     0.03921      0.9548      0.1147       0.271           0
3991      0.3031      0.2293      0.2293      0.6332      0.6474     0.04428      0.8767      0.1851      0.2778           0
3996           0      0.1366      0.1366       3.376       4.496       2.473       4.611       2.358       0.855           0
4004       271.3       238.6       126.2       371.4       362.3       49.02       598.6       154.7       4.685      0.4835
4012       3.968        2.75        2.75       29.82       35.58       26.34       36.93          25       2.781      0.2855
4022           0      0.8214      0.8214       10.29        10.1      0.8264       10.63       1.177       0.783           0
4032       1.747       2.349       2.349       7.808       9.919       6.732       12.11        6.36       1.396       0.176
4043    0.003118    0.006276    0.006276     0.06496     0.06938     0.03338      0.0747     0.02994      0.1748        0.01
4046           0     0.02152     0.02152      0.4174      0.3927      0.2392      0.4042      0.2277      0.4414        0.04
4048        1.69       1.872        1.74       11.77       11.95       2.966       13.61       1.473      0.9296           0
4050       15.77       8.551       8.551        10.5       11.31       2.996       20.07       6.193      0.9048           0
4056      0.2668       1.261       1.261       3.296       5.855       3.917       6.549       4.008       1.192        0.19
4057     0.05228      0.3689      0.3689       4.547       4.545       1.293       4.828        1.01       1.017           0
4068     0.04571      0.4881      0.4881       5.831       4.709       1.247       5.056      0.9001      0.9418           0
4077           0       2.761       2.761       83.89       63.59        20.3       63.59        20.3       2.919      0.2225
4079       3.025       3.354       2.591       27.36       28.67       3.742       31.94       2.542       1.774      0.0825
4083           0        1.52        1.52       94.84        93.8       27.92       95.23       28.72       2.098      0.2405
4108           0       1.927       1.927       35.14       34.34       1.311       36.01       2.285       0.794           0
4110           0      0.2246      0.2246       1.368       2.299       1.635       2.521        1.56      0.8481        0.11
4111       7.678       6.487       6.487       3.141       17.49       14.64       21.08       12.62        2.46       0.311
4116       24.88        26.3        26.3       62.63       66.63       37.03       86.36       42.11        2.39       0.305
4145       6.974       8.561       8.561       35.23       34.59       3.495       43.15       5.067       1.251           0
4149       1.336       2.316       2.316       39.15       42.27       9.385       43.86        8.11       1.882       0.061
4189           0      0.4141      0.4141       5.916       4.894       1.037       5.308      0.6224      0.9715           0
4203           0       8.381       8.381        24.9       31.98       13.51       38.05       18.78         1.3       0.207
4211           0       1.216       1.216       19.65       19.24      0.4037       20.35       1.211       0.683           0
4214       4.583       5.228       4.566       59.03        56.7       7.047       60.53       4.712        1.85        0.06
4215       110.3       126.9       30.91       175.4       172.5       6.956       299.5       23.95       3.905           0
4222           0       1.966       1.966       83.32        82.4       19.54       83.79       18.15        1.96       0.266
4226       1.936       1.957       1.503       11.73       11.26      0.7139       13.34       1.168      0.9437           0
4235      0.1144       1.271       1.271          14       13.67      0.3459          15      0.9867       0.641           0
4239    0.009314       0.269       0.269       3.745       3.755       2.631       3.785       2.621      0.8709      0.1601
4247           0      0.1793      0.1793       1.468       2.216       1.415       2.376       1.519      0.6415        0.14
4254           0      0.5389      0.5389       7.238       9.211       3.791       9.572       3.429       1.198       0.123
4255           0      0.6189      0.6189       7.021       7.149      0.5207       7.657      0.6363      0.5739           0
4260     0.01144      0.1828      0.1828       3.085       2.537      0.5829       2.654      0.4662       0.942           0
4266       17.12       19.66       19.66       88.28       83.21        27.8       93.61       26.64       1.993      0.2545
4267           0       1.856       1.856       4.836       4.539      0.4255       6.498       1.682      0.4547           0
