# id    ra            dec          zSpec    zQuality   zssn  
  14237 189.3641815   62.1869354   2.297    1          34    
  14243 188.9552307   62.186676    -1.0     -99        -99   
  14250 189.2069397   62.1869431   0.475    1          4     
  14252 189.3425293   62.1868439   -1.0     -99        -99   
  14257 188.9276581   62.1865044   -1.0     -99        -99   
  14262 189.1607513   62.1865387   0.936    -1         81    
  14266 189.2370453   62.186779    1.6705   1          104   
  14267 189.2480469   62.1866875   2.983    1          72    
  14274 189.3931732   62.1867599   -1.0     -99        -99   
  14280 189.1023865   62.1864967   0.7482   1          21    
  14283 189.2237549   62.1867332   -1.0     -99        -99   
  14289 189.0135651   62.186367    0.6382   1          21    
  14291 189.1528015   62.1865158   0.8451   1          21    
  14292 189.1548157   62.18647     -1.0     -99        -99   
  14304 189.0669098   62.1854858   -1.0     -99        -99   
  14305 189.0887451   62.186039    1.016    1          72    
  14310 189.2618561   62.1861877   0.5594   1          21    
  14315 189.3996277   62.1858864   -1.0     -99        -99   
  14323 189.1000214   62.1860466   0.7654   1          21    
  14328 188.9176025   62.1856155   -1.0     -99        -99   
  14342 189.179718    62.1857033   0.299    1          10    
  14346 189.2219849   62.1851158   -1.0     -99        -99   
  14349 189.378479    62.1856079   -1.0     -99        -99   
  14350 189.3932953   62.1855278   -1.0     -99        -99   
  14352 188.8835144   62.1851387   -1.0     -99        -99   
  14366 188.875885    62.1850548   -1.0     -99        -99   
  14367 188.8921051   62.1851692   -1.0     -99        -99   
  14369 189.1330872   62.1854706   -1.0     -99        -99   
  14371 189.1921997   62.1855011   -1.0     -99        -99   
  14391 189.3609467   62.1853409   -1.0     -99        -99   
  14396 188.9479675   62.1848946   -1.0     -99        -99   
  14398 189.0925903   62.1851273   0.2755   1          21    
  14403 188.960083    62.1847076   1.087    -1         81    
  14409 189.1353455   62.1848221   0.5183   1          25    
  14412 189.1565704   62.1849365   -1.0     -99        -99   
  14417 189.33461     62.1842422   -1.0     -99        -99   
  14427 189.0701294   62.1845894   -1.0     -99        -99   
  14431 189.260849    62.1846199   -1.0     -1         81    
  14435 189.4236755   62.1848984   -1.0     -99        -99   
  14458 188.993927    62.1840477   0.6378   1          21    
  14459 189.0957642   62.1841278   -1.0     -99        -99   
  14491 189.200592    62.1839256   0.6494   1          21    
  14494 189.26474     62.1838684   0.5178   1          21    
  14501 189.1595459   62.1837158   -1.0     -99        -99   
  14502 189.1917267   62.1836548   0.9358   1          25    
  14513 188.9372101   62.1832504   0.8411   2          21    
  14515 189.0886688   62.1835365   0.6334   1          21    
  14520 189.2086029   62.1837273   -1.0     -99        -99   
  14521 189.2081299   62.1829758   0.6831   1          21    
  14537 189.28862     62.183403    1.6041   1          104   
  14539 189.321579    62.1834755   -1.0     -99        -99   
  14540 188.8813324   62.182869    -1.0     -99        -99   
  14557 189.0045776   62.1828575   -1.0     -1         81    
  14558 189.0111389   62.1825409   -1.0     -1         81    
  14562 189.1282959   62.1830292   0.295    1          10    
  14565 189.2169342   62.1831017   0.954    -1         81    
  14566 189.2230682   62.1831131   -1.0     -99        -99   
  14571 188.9487152   62.1827316   -1.0     -1         81    
  14572 188.9676819   62.1821823   1.277    1          21    
  14575 189.2113953   62.1829681   0.4745   1          21    
  14581 189.3552856   62.1820564   -1.0     -99        -99   
  14582 189.4008026   62.1828194   1.142    1          72    
  14583 189.4052429   62.1828461   -1.0     -99        -99   
  14588 188.9516449   62.1824875   0.3      -1         81    
  14589 188.9613953   62.1825676   0.6944   2          23    
  14599 189.282608    62.1827164   1.489    1          34    
  14605 188.9809418   62.1824265   0.638    2          72    
  14610 189.3361511   62.1825829   0.9784   1          21    
  14614 189.0688019   62.1822929   1.14     -1         81    
  14618 189.3229523   62.1824837   0.2757   1          21    
  14620 189.3455353   62.1823425   -1.0     -99        -99   
  14622 189.3981171   62.1822929   1.14     1          102   
  14630 189.2290192   62.1823196   -1.0     -1         81    
  14632 189.284729    62.1822243   0.4225   1          21    
  14637 189.3866272   62.1821251   1.219    -1         81    
  14639 188.9032745   62.1817856   -1.0     -99        -99   
  14646 189.1193085   62.1820107   -1.0     -99        -99   
  14649 189.2978821   62.1820221   0.8549   -1         81    
  14650 189.301178    62.1822128   -1.0     -99        -99   
  14652 188.8853455   62.1815872   -1.0     -99        -99   
  14657 189.1378632   62.1819191   1.017    2          72    
  14658 189.1416931   62.181839    0.762    1          10    
  14670 189.1704102   62.1818619   0.8736   1          21    
  14672 189.2544861   62.1817627   1.526    2          85    
  14673 189.3055267   62.1817207   0.936    1          4     
  14690 188.9053955   62.181057    -1.0     -99        -99   
  14694 189.0019531   62.1813431   -1.0     -99        -99   
  14715 188.9469604   62.1808853   -1.0     -99        -99   
  14730 189.17276     62.1809082   0.9367   1          21    
  14732 189.2137299   62.1810036   1.226    -1         81    
  14735 189.3637848   62.1808662   -1.0     -99        -99   
  14736 189.3623199   62.1800385   -1.0     -99        -99   
  14743 189.2861176   62.1808472   0.4109   1          25    
  14750 189.0178528   62.1805267   0.8512   1          25    
  14751 189.0326996   62.1804657   -1.0     -99        -99   
  14752 189.0736542   62.1804733   1.109    -1         81    
  14757 189.1385345   62.1805649   1.006    1          10    
  14769 188.9452667   62.179924    0.8428   -1         81    
  14772 189.0835876   62.1803093   -1.0     -99        -99   
  14773 189.1312714   62.1803436   0.9359   -1         81    
  14778 189.2934418   62.1804466   2.275    1          34    
  14794 189.1697998   62.1802711   1.006    -1         81    
  14796 189.1942139   62.1802597   0.9399   1          21    
  14802 188.9220428   62.1797981   -1.0     -99        -99   
  14803 188.9558716   62.1798706   0.6374   1          21    
  14806 189.0006866   62.1798248   -1.0     -1         42    
  14823 189.2983856   62.1784592   0.7778   1          21    
  14824 189.3491516   62.1794548   0.1133   1          21    
  14832 189.2154388   62.1795883   -1.0     -99        -99   
  14833 189.2150879   62.1782265   2.975    1          34    
  14834 189.3221283   62.1797485   0.202    1          72    
  14836 189.3349915   62.1797867   0.2019   1          21    
  14853 189.1213226   62.1794319   -1.0     -1         42    
  14854 189.1420135   62.1794243   1.011    -1         81    
  14857 189.1995239   62.179306    1.223    -1         81    
  14858 189.1976776   62.1794548   -1.0     -99        -99   
  14859 189.1977539   62.17873     -1.0     -99        -99   
  14867 188.9709625   62.1791153   1.4      -1         81    
  14875 189.3195343   62.1783524   0.8201   1          21    
  14890 189.3057556   62.1790733   2.4868   1          104   
  14896 188.9751587   62.1787071   -1.0     -1         81    
  14903 189.2953186   62.178978    -1.0     -99        -99   
  14904 189.3089905   62.1789703   0.8206   1          21    
  14905 189.3074493   62.1782646   2.161    1          34    
  14906 189.3405609   62.1789513   0.969    1          72    
  14910 188.89328     62.178318    -1.0     -99        -99   
  14914 188.9597931   62.1782951   -1.0     -99        -99   
  14915 188.9819183   62.1785469   0.8467   1          21    
  14919 189.0118561   62.1786003   -1.0     -99        -99   
  14920 189.0198364   62.1786423   0.9481   1          21    
  14926 189.2370148   62.1788101   -1.0     -99        -99   
  14930 188.9556122   62.1783371   1.014    1          72    
  14938 189.1136017   62.1786537   -1.0     -99        -99   
  14962 189.1623535   62.1782379   -1.0     -99        -99   
  14980 189.4066925   62.1779938   -1.0     -99        -99   
  14981 188.9638367   62.1777649   1.012    1          21    
  14982 189.1347809   62.177948    0.97     -1         81    
  14986 189.3362579   62.1779861   2.088    1          34    
  14994 189.0697937   62.1779327   -1.0     -99        -99   
  15008 189.370636    62.1775131   0.784    -1         81    
  15010 188.9614563   62.1770973   0.569    1          72    
  15027 188.9713593   62.1769943   1.371    1          21    
  15028 188.9801331   62.1769981   1.0      1          21    
  15033 189.2213898   62.1773415   -1.0     -99        -99   
  15035 189.2683411   62.1773262   1.5304   1          104   
  15053 189.1849823   62.1769524   0.8889   1          21    
  15058 189.257843    62.1769333   -1.0     -99        -99   
  15060 189.3456879   62.1765556   -1.0     -99        -99   
  15061 189.3654022   62.176651    0.214    -1         81    
  15063 189.0338745   62.1766357   0.679    1          21    
  15069 188.9180756   62.1762085   -1.0     -99        -99   
  15071 188.940094    62.1763153   -1.0     -99        -99   
  15072 188.9502106   62.1763153   0.6373   1          21    
  15074 189.1054077   62.1765556   2.081    2          85    
  15078 189.3021393   62.1765747   -1.0     -99        -99   
  15079 189.3410797   62.1765862   0.9782   1          25    
  15084 189.0277863   62.1761932   0.642    -1         81    
  15093 189.277832    62.1764832   -1.0     -1         81    
  15095 189.311615    62.1755981   -1.0     3          72    
  15097 189.3270264   62.1758957   0.9725   -1         81    
  15112 189.3320465   62.1759834   -1.0     -99        -99   
  15121 189.0479279   62.1760178   2.246    1          85    
  15128 189.314209    62.1761169   0.4745   -1         81    
  15139 188.986618    62.1756058   3.082    1          106   
  15143 189.1487885   62.175724    1.261    1          72    
  15146 189.2381592   62.17593     -1.0     -99        -99   
  15151 188.9113159   62.1754303   -1.0     -99        -99   
  15153 189.0225677   62.1753845   0.6337   1          21    
  15165 189.1541138   62.1753883   1.016    -1         81    
  15170 189.003479    62.1751099   0.696    -1         81    
  15174 189.2130127   62.1752357   0.4099   1          21    
  15179 188.9268494   62.174675    -1.0     -99        -99   
  15187 189.1793671   62.175087    0.5501   1          21    
  15195 189.3553772   62.1750031   -1.0     -99        -99   
  15204 189.2542114   62.1746368   0.5619   1          21    
  15205 189.3006439   62.1749229   1.893    1          34    
  15208 189.3797913   62.1749115   -1.0     -99        -99   
  15213 189.0117798   62.174324    -1.0     -99        -99   
  15216 189.1504364   62.1749115   2.307    1          105   
  15218 189.1665802   62.1747589   0.9346   1          21    
  15220 189.269455    62.1745987   0.4102   1          21    
  15224 189.0944672   62.1746368   -1.0     -99        -99   
  15229 189.2832184   62.1746407   -1.0     3          72    
  15232 189.3041382   62.1745567   0.8579   1          23    
  15237 188.9423676   62.1740379   -1.0     -99        -99   
  15242 189.3660889   62.1745491   -1.0     -999       -99   
  15244 189.0568085   62.1741714   0.483    -1         81    
  15259 189.2807007   62.1741524   -1.0     -99        -99   
  15262 188.9812469   62.1736679   -1.0     -99        -99   
  15264 189.0333252   62.1738205   0.7469   1          21    
  15267 189.1146088   62.1739273   0.7614   -1         81    
  15284 189.2225189   62.1738358   0.9712   1          21    
  15285 189.3292236   62.173893    4.134    1          72    
  15286 189.3278046   62.1732407   -1.0     -99        -99   
  15289 188.9900818   62.1734276   3.075    1          21    
  15306 189.2581177   62.1734734   0.411    1          10    
  15316 189.119812    62.1731949   0.9365   -1         81    
  15326 189.0308075   62.1729698   0.6393   1          21    
  15334 189.378952    62.1730614   -1.0     -99        -99   
  15342 189.2449341   62.1728745   -1.0     -99        -99   
  15344 189.3449402   62.1728745   0.707    1          72    
  15346 189.0285034   62.1726189   2.505    -1         42    
  15354 188.921814    62.1723099   0.4743   -1         81    
  15355 188.9207458   62.1715431   1.264    1          102   
  15359 189.2687073   62.1726379   -1.0     -99        -99   
  15360 189.3313293   62.1725693   -1.0     -99        -99   
  15370 189.2394104   62.17239     -1.0     3          72    
  15379 189.0832214   62.1723175   0.4541   1          25    
  15381 189.087204    62.1721382   0.937    1          72    
  15407 189.3177185   62.1718597   0.9726   1          21    
  15408 189.3794861   62.1717949   0.86     1          72    
  15414 189.1225128   62.1717758   -1.0     -99        -99   
  15425 189.0589294   62.171566    -1.0     -99        -99   
  15435 189.1012726   62.1714821   -1.0     -99        -99   
  15444 189.3889618   62.1711349   0.3443   1          23    
  15446 189.0415955   62.1711006   0.558    -1         81    
  15452 189.2544403   62.1713333   -1.0     2          72    
  15456 188.9187164   62.1708374   -1.0     -99        -99   
  15462 189.0170288   62.1708412   -1.0     -99        -99   
  15473 189.3385162   62.1710052   -1.0     -99        -99   
  15475 189.1556244   62.1708717   -1.0     -99        -99   
  15477 189.3056183   62.1709213   2.051    1          72    
  15481 189.0490417   62.1707191   0.851    1          72    
  15482 189.0804749   62.1706047   -1.0     -99        -99   
  15484 188.8982391   62.170372    -1.0     -99        -99   
  15516 188.9569702   62.1700554   0.639    1          72    
  15520 189.2295074   62.1702118   1.015    -1         81    
  15524 189.3860626   62.1702805   -1.0     -99        -99   
  15525 188.9611206   62.1699371   0.4095   -1         81    
  15528 189.0712128   62.1698418   0.8448   1          23    
  15552 189.1872253   62.1698189   -1.0     -99        -99   
  15563 189.1697845   62.1696968   2.276    2          105   
  15571 189.3488007   62.1695518   -1.0     -99        -99   
  15575 189.1655273   62.1693993   0.509    1          4     
  15578 189.2471008   62.1694565   -1.0     -99        -99   
  15587 189.063324    62.1690865   1.027    1          21    
  15588 189.0987396   62.1692047   -1.0     -99        -99   
  15598 188.9925842   62.1688957   -1.0     -1         81    
  15599 189.0664673   62.1689377   0.3371   1          21    
  15600 189.0853577   62.1690178   -1.0     -1         81    
  15617 189.2913971   62.1688728   -1.0     1          21    
  15625 189.0950623   62.1687012   0.748    -1         81    
  15629 189.2198029   62.1687889   -1.0     -99        -99   
  15630 189.3201752   62.1687279   0.4111   1          25    
  15634 188.9474335   62.1682854   0.859    1          72    
  15635 189.019989    62.168457    -1.0     -99        -99   
  15637 189.0500793   62.1684341   -1.0     -99        -99   
  15639 189.2757568   62.1685562   -1.0     -99        -99   
  15640 189.2786407   62.1684837   0.9364   1          21    
  15645 189.1403198   62.1683197   1.016    1          21    
  15647 189.1630249   62.1683578   0.6346   1          23    
  15654 189.3554077   62.1683426   0.41     1          102   
  15658 188.9957123   62.1681023   0.569    -1         81    
  15677 188.9054565   62.1678505   -1.0     -999       -99   
  15678 188.9064331   62.1676826   -1.0     -99        -99   
  15681 189.0797272   62.1678848   2.215    1          106   
  15685 189.2690125   62.1677551   0.2303   1          21    
  15687 189.3444061   62.1678772   1.141    1          72    
  15700 189.3579407   62.1677589   0.838    1          72    
  15703 189.0239258   62.1674538   0.9362   1          25    
  15707 189.1688843   62.1675835   0.748    1          72    
  15715 188.9979858   62.1669235   0.6371   -1         81    
  15718 189.0644073   62.1674042   -1.0     -99        -99   
  15729 188.9055939   62.1672707   -1.0     -999       -99   
  15737 189.1134491   62.1672401   0.8414   1          21    
  15743 189.1634064   62.16716     -1.0     -99        -99   
  15745 189.1674194   62.1666451   -1.0     -99        -99   
  15746 189.2193909   62.1671181   -1.0     -99        -99   
  15747 189.2179108   62.1660156   0.75     1          10    
  15757 189.3619843   62.1669884   0.411    1          72    
  15761 189.0907745   62.1668015   -1.0     -1         81    
  15762 189.09375     62.1669083   0.7504   -1         81    
  15765 189.2478333   62.1671715   -1.0     -99        -99   
  15780 189.2325897   62.1669235   -1.0     -99        -99   
  15786 188.9937897   62.1664009   0.535    1          21    
  15793 189.2788696   62.1666183   0.4335   1          21    
  15801 189.3585663   62.1665001   -1.0     -99        -99   
  15806 189.1786804   62.1662445   -1.0     -99        -99   
  15808 189.2431488   62.166153    0.136    1          25    
  15820 189.1302948   62.166069    2.302    1          105   
  15826 188.9298096   62.1653404   -1.0     -99        -99   
  15827 188.9396362   62.1655846   0.474    1          102   
  15828 189.1716156   62.166008    -1.0     -99        -99   
  15832 189.2550812   62.1660194   0.753    -1         81    
  15834 188.9749146   62.1654892   -1.0     -99        -99   
  15845 188.936203    62.1655769   -1.0     -99        -99   
  15847 188.9712219   62.165123    -1.0     -99        -99   
  15853 189.0832825   62.1649399   -1.0     -99        -99   
  15858 189.2918549   62.165638    -1.0     -99        -99   
  15862 188.9954681   62.1653061   0.4564   1          21    
  15863 188.995636    62.1644669   1.149    1          25    
  15874 189.329895    62.1654091   0.7779   2          23    
  15879 189.3327942   62.1653328   2.647    1          34    
  15888 189.0601654   62.1649742   0.9351   1          21    
  15893 189.1847076   62.1651459   -1.0     -99        -99   
  15897 189.0412598   62.1647491   0.7474   -1         81    
  15902 189.0274048   62.1643295   0.637    1          72    
  15907 189.1599579   62.1647644   0.513    1          21    
  15909 189.2635956   62.1646957   0.905    1          72    
  15914 189.0345917   62.1644096   0.8403   1          21    
  15916 189.1100006   62.1646194   0.84     1          72    
  15917 189.1188965   62.164341    1.014    -1         81    
  15920 189.224411    62.1645584   -1.0     -99        -99   
  15921 189.3690491   62.1645012   -1.0     -99        -99   
  15927 189.013031    62.1630478   -1.0     -99        -99   
  15928 189.062912    62.1643753   0.4536   1          21    
  15930 189.2494965   62.1645203   -1.0     -99        -99   
  15952 189.147934    62.16325     -1.0     -99        -99   
  15962 189.3742218   62.1641846   -1.0     -99        -99   
  15970 189.1711884   62.1636429   0.4099   1          21    
  15971 189.173233    62.1633987   0.5183   1          25    
  15978 189.3480682   62.1636734   -1.0     -99        -99   
  15984 189.0585175   62.1634331   -1.0     -99        -99   
  15997 189.1652527   62.1634674   2.079    1          34    
  15999 189.2929993   62.1634407   -1.0     -99        -99   
  16004 188.9593506   62.1630783   -1.0     -99        -99   
  16008 189.1209259   62.1633453   -1.0     -99        -99   
  16018 189.065094    62.1629524   1.263    -1         81    
  16031 189.0945892   62.162796    0.7477   1          21    
  16032 189.1009064   62.1629066   -1.0     -99        -99   
  16037 188.9940033   62.1626244   1.088    1          21    
  16051 189.3005829   62.1627922   -1.0     -99        -99   
  16057 189.0352478   62.1624718   -1.0     -99        -99   
  16061 189.1264343   62.1625786   2.086    1          34    
  16077 189.1627502   62.1622887   1.214    1          72    
  16080 189.091217    62.1621361   -1.0     -99        -99   
  16092 189.099472    62.1618729   -1.0     3          34    
  16095 189.1741791   62.1619682   0.845    1          4     
  16102 188.9656067   62.1615677   0.254    1          72    
  16103 189.0093079   62.1615753   -1.0     -99        -99   
  16104 189.0139771   62.1615601   -1.0     -99        -99   
  16111 189.1766663   62.1610374   -1.0     -99        -99   
  16112 189.1905518   62.1615906   -1.0     -99        -99   
  16115 188.9704895   62.1614456   0.474    1          72    
  16121 189.1436768   62.1616745   -1.0     -99        -99   
  16132 189.1484833   62.1615181   -1.0     -99        -99   
  16147 188.9995575   62.1609879   -1.0     -99        -99   
  16166 189.0714417   62.1606522   -1.0     -99        -99   
  16170 189.258316    62.1608315   0.7499   1          21    
  16175 189.3534088   62.1606674   0.819    1          72    
  16178 188.9678192   62.1604652   -1.0     -99        -99   
  16189 189.1826782   62.1604271   -1.0     -99        -99   
  16196 189.0210876   62.1601486   1.146    -1         81    
  16197 189.0297852   62.1600761   0.6385   -1         81    
  16200 189.1341858   62.1602364   1.261    -1         81    
  16201 189.1491547   62.1603546   1.394    -1         81    
  16202 189.1609039   62.1603355   0.874    -1         81    
  16212 189.0630493   62.1596336   -1.0     -99        -99   
  16213 189.0621338   62.15905     1.596    -1         81    
  16215 189.1466522   62.1600151   0.997    1          72    
  16216 189.1907959   62.1601753   -1.0     -99        -99   
  16221 189.0660095   62.1598434   0.8421   1          21    
  16224 189.3014069   62.1598854   0.8206   2          21    
  16225 189.3361053   62.1598396   -1.0     -99        -99   
  16234 189.3444672   62.1598167   -1.0     -99        -99   
  16236 188.9794617   62.1593475   -1.0     -99        -99   
  16248 189.0993958   62.1593246   -1.0     -99        -99   
  16251 189.1774139   62.1594429   0.5284   1          23    
  16264 189.0775909   62.159214    0.7473   1          21    
  16268 189.2965851   62.1592445   -1.0     -99        -99   
  16282 189.0113678   62.1588173   0.8407   1          21    
  16284 189.2026367   62.1589355   0.5177   1          21    
  16285 189.2551117   62.1589355   -1.0     -99        -99   
  16286 189.2786407   62.1589851   1.531    -1         81    
  16289 189.1320343   62.1588249   -1.0     -1         81    
  16297 188.9710388   62.158268    -1.0     -99        -99   
  16299 189.0453949   62.1584206   0.9487   -1         81    
  16307 189.3608856   62.1585503   0.412    -1         81    
  16318 189.1967163   62.1583557   1.214    -1         81    
  16321 189.3312225   62.1579475   -1.0     -99        -99   
  16332 189.2442017   62.1585388   -1.0     -999       -99   
  16349 188.9679871   62.1578827   -1.0     -99        -99   
  16375 189.0990601   62.1575356   -1.0     -99        -99   
  16381 188.9898376   62.15728     1.028    -1         81    
  16384 189.1861572   62.1575127   0.518    1          10    
  16398 189.3502197   62.1572838   -1.0     2          72    
  16399 189.3482819   62.1568718   0.423    1          72    
  16433 189.1252441   62.1566391   0.9542   -1         81    
  16435 189.2391205   62.15662     0.972    1          72    
  16440 188.9502716   62.1561432   -1.0     -99        -99   
  16449 188.9747162   62.1560936   -1.0     -99        -99   
  16456 189.1583252   62.1561508   0.514    1          4     
  16466 189.2034454   62.1560974   -1.0     -99        -99   
  16468 189.2475891   62.1560898   1.891    1          34    
  16484 189.3217773   62.1559181   -1.0     -99        -99   
  16488 188.984436    62.1555862   -1.0     -99        -99   
  16493 189.3343964   62.1557312   1.296    1          72    
  16495 188.9395905   62.1554375   -1.0     -99        -99   
  16501 189.2812805   62.1555443   0.956    1          72    
  16502 189.2951965   62.1555977   1.604    1          72    
  16512 189.177063    62.1555252   -1.0     -99        -99   
  16514 189.2189331   62.155468    0.9543   1          21    
  16516 189.3306274   62.1555023   0.3921   1          23    
  16543 189.2324219   62.1548729   0.425    1          102   
  16550 189.1334076   62.154747    -1.0     3          72    
  16559 189.0024719   62.1544037   -1.0     -99        -99   
  16567 189.308548    62.154686    -1.0     -99        -99   
  16576 189.1703644   62.1544991   1.261    -1         81    
  16594 189.3335571   62.1544342   -1.0     -1         81    
  16601 189.353241    62.154335    -1.0     -99        -99   
  16606 189.104126    62.1533699   -1.0     -1         81    
  16609 189.2973785   62.1540604   -1.0     -99        -99   
  16616 189.2181702   62.1533432   -1.0     -99        -99   
  16624 189.1331329   62.1536751   0.9538   1          21    
  16625 189.2032471   62.1536789   -1.0     -99        -99   
  16650 189.2854004   62.1533051   1.152    1          21    
  16656 189.0560455   62.1529961   0.4097   1          21    
  16667 189.0501556   62.1525307   -1.0     -99        -99   
  16671 189.1196899   62.152916    -1.0     -99        -99   
  16677 189.0364227   62.152565    0.843    -1         81    
  16678 189.0863037   62.1528549   -1.0     -99        -99   
  16679 189.1286011   62.1528931   -1.0     -999       -99   
  16681 189.2510834   62.1527367   -1.0     -99        -99   
  16703 189.1323547   62.1519203   0.8457   1          25    
  16711 189.023468    62.1521378   -1.0     -99        -99   
  16716 189.344986    62.1525421   0.3229   -1         81    
  16723 189.3403168   62.1522865   -1.0     -999       -99   
  16724 189.0329285   62.1518669   0.6372   1          21    
  16730 189.1958618   62.1518936   0.906    1          72    
  16735 188.9600983   62.151413    -1.0     -99        -99   
  16757 189.3452148   62.1518364   -1.0     -99        -99   
  16759 189.1646576   62.151432    0.9538   -1         81    
  16762 189.2739868   62.1512871   1.152    -1         81    
  16764 189.0900726   62.1512222   -1.0     -99        -99   
  16771 189.3332062   62.1508179   -1.0     -99        -99   
  16774 189.0770416   62.1509819   1.673    2          85    
  16775 189.0784912   62.1502724   -1.0     -99        -99   
  16779 189.2115479   62.1506958   -1.0     -99        -99   
  16784 189.0079651   62.1506577   -1.0     -99        -99   
  16786 189.0467987   62.1508675   1.139    1          21    
  16791 189.1214142   62.1508675   -1.0     -99        -99   
  16799 189.2779236   62.1510849   -1.0     -99        -99   
  16801 188.9691467   62.150589    0.7929   -1         81    
  16802 188.9797516   62.150486    1.875    -1         42    
  16804 189.1377869   62.1508331   2.898    1          34    
  16810 189.0555725   62.1504669   -1.0     -99        -99   
  16825 189.0500793   62.1500511   -1.0     -99        -99   
  16826 189.0739899   62.1502151   -1.0     -99        -99   
  16828 189.1248474   62.1503181   2.299    2          72    
  16844 189.2628021   62.1501846   0.56     -1         81    
  16846 188.9942474   62.1498032   -1.0     -99        -99   
  16848 189.0263214   62.149662    1.017    -1         81    
  16849 189.0816498   62.1496086   -1.0     -99        -99   
  16850 189.1082764   62.1499214   4.26     2          72    
  16853 189.2390747   62.1500664   -1.0     -99        -99   
  16856 188.9634705   62.1494484   0.7895   -1         81    
  16860 189.2650909   62.1497726   -1.0     -99        -99   
  16862 188.9682312   62.1495018   -1.0     -99        -99   
  16865 189.2929535   62.1496201   0.475    1          23    
  16886 189.3394012   62.1495171   -1.0     -999       -99   
  16893 189.1940155   62.1490631   -1.0     -99        -99   
  16898 188.9883118   62.1484261   -1.0     -99        -99   
  16907 189.0887909   62.148632    1.08     -1         81    
  16908 189.1185303   62.1486282   0.7203   1          21    
  16925 189.1856842   62.1486549   -1.0     -99        -99   
  16931 189.0359955   62.1484337   -1.0     -99        -99   
  16932 189.0475464   62.1484833   -1.0     -99        -99   
  16953 189.0308228   62.1480751   -1.0     -99        -99   
  16960 188.9984131   62.1479263   -1.0     -99        -99   
  16967 189.1542816   62.1478767   2.02     -1         45    
  16971 189.0918427   62.1474304   1.016    1          25    
  16980 189.1270905   62.1475182   0.841    1          72    
  16981 189.1354065   62.147419    -1.0     -999       -99   
  16982 189.1657715   62.1476479   1.152    -1         81    
  16984 189.3032532   62.1475677   -1.0     -1         81    
  16986 189.0504608   62.1474419   -1.0     -99        -99   
  16987 189.0792389   62.1472855   -1.0     -99        -99   
  16996 189.0597229   62.1471214   -1.0     -99        -99   
  17002 189.2233887   62.1472816   -1.0     -99        -99   
  17003 189.2399445   62.1473465   -1.0     -99        -99   
  17011 189.2623291   62.1469688   -1.0     -99        -99   
  17016 188.9657593   62.1460686   -1.0     -99        -99   
  17017 188.9962463   62.1466675   -1.0     -99        -99   
  17018 189.1778107   62.1468773   -1.0     -99        -99   
  17021 189.2373657   62.1468849   1.973    1          34    
  17026 189.132019    62.1467705   0.512    1          72    
  17032 189.0360413   62.1465607   -1.0     -99        -99   
  17034 189.2485962   62.1465034   1.883    2          72    
  17050 189.2092133   62.1457062   0.435    1          102   
  17051 189.2284241   62.1464653   0.7913   1          21    
  17054 189.0290833   62.1460571   -1.0     -99        -99   
  17055 189.0422974   62.1462212   -1.0     -99        -99   
  17056 189.105423    62.1463089   0.955    1          72    
  17061 189.2740631   62.1461868   -1.0     -99        -99   
  17066 189.0458221   62.1458054   -1.0     -99        -99   
  17070 189.0398712   62.1457787   0.9144   1          21    
  17080 189.0788727   62.1456947   0.9433   -1         81    
  17081 189.0844269   62.1456375   1.017    1          25    
  17086 189.2562256   62.1450081   0.7038   1          21    
  17087 188.9854889   62.145401    -1.0     -99        -99   
  17095 188.9611816   62.1452942   -1.0     -99        -99   
  17098 189.1505737   62.1452942   0.5609   1          21    
  17102 189.3157959   62.1455002   -1.0     -99        -99   
  17104 188.9802246   62.1450729   -1.0     -99        -99   
  17107 189.0510254   62.1452065   -1.0     -99        -99   
  17108 189.0498352   62.1440201   1.014    -1         81    
  17109 189.0999603   62.1452675   -1.0     -99        -99   
  17110 189.1266937   62.1453056   0.8405   1          21    
  17115 189.1211548   62.1450653   -1.0     -99        -99   
  17120 189.0236664   62.1440239   -1.0     -99        -99   
  17129 189.2408447   62.1450005   1.005    1          21    
  17138 189.0937805   62.1438675   0.4846   -1         81    
  17139 189.1669312   62.1444893   0.0872   1          21    
  17141 189.2906189   62.144825    0.903    1          72    
  17157 189.1567841   62.1444435   0.7659   1          21    
  17159 189.0779572   62.1437798   0.925    -1         81    
  17162 189.3144989   62.1443138   -1.0     -99        -99   
  17169 189.2935944   62.1434746   0.9044   -1         81    
  17177 188.983551    62.1437035   -1.0     -99        -99   
  17186 189.2893066   62.1437759   0.907    1          21    
  17187 189.0439453   62.1435051   -1.0     -99        -99   
  17190 189.1017609   62.1434021   0.9537   -1         81    
  17199 189.0525208   62.1432533   -1.0     -99        -99   
  17201 189.0567932   62.1427689   1.02     -1         81    
  17207 189.0115967   62.1431351   -1.0     -99        -99   
  17209 189.0299835   62.1422958   1.014    1          21    
  17211 189.110611    62.1431656   1.465    1          47    
  17213 189.1384277   62.1429749   0.934    1          21    
  17219 189.1835327   62.1431656   0.519    1          21    
  17220 189.2254486   62.1430588   -1.0     -1         81    
  17232 189.0786591   62.1427269   -1.0     -99        -99   
  17234 189.1913757   62.1427765   0.97     -1         81    
  17236 189.2811584   62.1427689   -1.0     -99        -99   
  17244 189.1944427   62.1425705   0.9712   1          21    
  17247 189.2911682   62.1426506   -1.0     -99        -99   
  17254 189.2625122   62.1425056   -1.0     -99        -99   
