#            id      dis_to_MS        name_SB           LTIR           MSIR            SFR    lgSFR_MS_Sargent                Mstar
#
           3888       0.143422             MS      1.324e+11    9.51625e+10          13.24            0.978466              10.092
           3894       0.255746             MS      1.544e+11    8.56843e+10          15.44            0.932901             9.43995
           3901       0.129586             MS      1.879e+11    1.39425e+11          18.79             1.14434             9.84195
           3902      -0.067049             MS       1.76e+11    2.05382e+11           17.6             1.31256             9.84195
           3913       0.154379             MS      4.487e+08    3.14468e+08        0.04487            -1.50242             7.80995
           3914      -0.133754             MS      3.898e+11    5.30391e+11          38.98              1.7246              11.182
           3917      -0.632071             MS      5.137e+08    2.20181e+09        0.05137            -0.65722             8.79995
           3920      -0.155775             MS      1.982e+10    2.83713e+10          1.982            0.452879             9.47995
           3928       -0.23242             MS      1.195e+11    2.04074e+11          11.95             1.30979              10.142
           3935     -0.0215456             MS      5.647e+10    5.93422e+10          5.647            0.773363             9.87195
           3940      0.0601179             MS      1.498e+11    1.30435e+11          14.98             1.11539             9.97195
           3941     -0.0841147             MS       1.03e+11    1.25012e+11           10.3             1.09695             9.85195
           3952       0.152784             MS      1.073e+10    7.54771e+09          1.073           -0.122185             8.98995
           3954       -1.06545             MS      5.611e+09    6.52365e+10         0.5611             0.81449              10.342
           3955     -0.0839877             MS      3.417e+11    4.14603e+11          34.17             1.61763              10.412
           3966     -0.0438017             MS      2.136e+11    2.36267e+11          21.36              1.3734             9.92195
           3969      -0.147025             MS      1.329e+11    1.86445e+11          13.29             1.27055              10.302
           3978       0.365118             MS      9.459e+10    4.08063e+10          9.459            0.610727             9.60995
           3981      -0.465526             MS      8.326e+09    2.43199e+10         0.8326            0.385963              10.032
           3991        0.34536             MS      6.474e+09    2.92289e+09         0.6474           -0.534188             8.85995
           3996       0.736948             SB      4.496e+10    8.23908e+09          4.496          -0.0841212             8.87995
           4004       0.594748             MS      3.623e+12     9.2113e+11          362.3             1.96432              10.392
           4012      0.0050029             MS      3.558e+11    3.51725e+11          35.58              1.5462              10.032
           4022        0.39232             MS       1.01e+11    4.09262e+10           10.1            0.612002             9.82195
           4032      -0.157585             MS      9.919e+10    1.42578e+11          9.919             1.15405              10.062
           4043       0.695817             SB      6.938e+08    1.39771e+08        0.06938            -1.85458             7.29995
           4046        1.17928             SB      3.927e+09    2.59885e+08         0.3927            -1.58522             7.35995
           4048    -0.00977384             MS      1.195e+11     1.2222e+11          11.95             1.08714              10.302
           4050       0.203224             MS      1.131e+11    7.08335e+10          11.31            0.850239              10.022
           4056      -0.172606             MS      5.855e+10    8.71229e+10          5.855            0.940132             9.92195
           4057      -0.111946             MS      4.545e+10     5.8814e+10          4.545             0.76948             9.83195
           4068     -0.0505593             MS      4.709e+10    5.29039e+10          4.709            0.723488             9.83195
           4077      -0.380441             MS      6.359e+11    1.52697e+12          63.59             2.18383              10.812
           4079       0.176713             MS      2.867e+11     1.9086e+11          28.67             1.28071              10.022
           4083     0.00911216             MS       9.38e+11    9.18524e+11           93.8             1.96309              10.752
           4108       0.394939             MS      3.434e+11    1.38312e+11          34.34             1.14086              10.482
           4110       0.537087             MS      2.299e+10    6.67501e+09          2.299           -0.175548             8.76995
           4111      -0.234541             MS      1.749e+11    3.00144e+11          17.49             1.47733              10.022
           4116       0.227645             MS      6.663e+11     3.9448e+11          66.63             1.59603              10.192
           4145     0.00665953             MS      3.459e+11    3.40636e+11          34.59             1.53229              10.632
           4149       0.117662             MS      4.227e+11    3.22381e+11          42.27             1.50837              10.262
           4189      -0.834322             MS      4.894e+10    3.34184e+11          4.894             1.52399              10.822
           4203      0.0896875             MS      3.198e+11     2.6013e+11          31.98             1.41519              10.452
           4211       0.307445             MS      1.924e+11    9.47894e+10          19.24             0.97676              10.372
           4214       0.287781             MS       5.67e+11    2.92282e+11           56.7              1.4658              10.222
           4215       0.696461             SB      1.725e+12    3.46999e+11          172.5             1.54033             9.88195
           4222       0.294976             MS       8.24e+11    4.17783e+11           82.4             1.62095              10.372
           4226       0.208364             MS      1.126e+11    6.96906e+10          11.26            0.843174             9.98195
           4235      0.0550307             MS      1.367e+11    1.20431e+11          13.67             1.08074              10.542
           4239       0.932763             SB      3.755e+10    4.38376e+09          3.755           -0.358153             8.51995
           4247       0.119247             MS      2.216e+10    1.68392e+10          2.216            0.226322             9.45995
           4254      -0.310857             MS      9.211e+10    1.88436e+11          9.211             1.27516              10.342
           4255      -0.303203             MS      7.149e+10    1.43697e+11          7.149             1.15745              10.702
           4260      -0.215012             MS      2.537e+10     4.1623e+10          2.537            0.619333             9.69995
           4266      -0.106203             MS      8.321e+11    1.06262e+12          83.21             2.02638              10.872
           4267      -0.645542             MS      4.539e+10    2.00679e+11          4.539              1.3025              11.002
           4268       0.192066             MS      9.213e+10    5.92018e+10          9.213            0.772335              10.232
           4270     -0.0730391             MS      9.991e+11    1.18208e+12          99.91             2.07265              10.882
           4290       0.262084             MS      1.074e+11    5.87381e+10          10.74             0.76892             9.36995
           4297      -0.124184             MS      7.613e+10     1.0133e+11          7.613             1.00574              10.032
           4308       0.139873             MS      2.748e+11    1.99133e+11          27.48             1.29914              10.402
           4309       0.209666             MS      8.134e+10    5.01925e+10          8.134            0.700639             9.64995
           4312       0.487582             MS      1.167e+12    3.79742e+11          116.7             1.57949              10.472
           4314       0.294207             MS      1.574e+11    7.99463e+10          15.74            0.902798              10.282
           4320      0.0969602             MS      7.393e+11    5.91372e+11          73.93             1.77186              10.602
           4321       0.110138             MS      1.858e+11    1.44181e+11          18.58             1.15891              10.162
           4322    -0.00890448             MS      6.891e+10    7.03375e+10          6.891            0.847187             9.83195
           4325            -99        unknown      1.213e+10            -99          1.213                 -99                 -99
           4344      0.0143559             MS      1.407e+11    1.36125e+11          14.07             1.13394             9.75995
           4362      -0.450046             MS       1.12e+11    3.15693e+11           11.2             1.49926              10.422
           4363     -0.0472437             MS      4.022e+11    4.48421e+11          40.22             1.65169              10.312
           4367       0.259146             MS          2e+10    1.10124e+10              2           0.0418837             9.10995
           4371     -0.0569345             MS      5.828e+10    6.64437e+10          5.828            0.822454             9.91195
           4379      0.0569085             MS      4.989e+11    4.37628e+11          49.89             1.64111              10.312
           4389       0.203778             MS      1.009e+11    6.31122e+10          10.09            0.800113             9.50995
           4404        -0.4799             MS      3.674e+09    1.10928e+10         0.3674           0.0450392             9.41995
           4419       0.317652             MS      6.239e+10    3.00236e+10          6.239            0.477463             9.52195
           4432        0.03276             MS      2.627e+11    2.43613e+11          26.27              1.3867              10.152
           4442     -0.0345613             MS      3.961e+11     4.2891e+11          39.61             1.63237              10.212
           4449      -0.069895             MS      2.351e+12    2.76152e+12          235.1             2.44115              11.322
           4451       0.173415             MS      6.588e+10    4.41915e+10          6.588            0.645339             9.57995
           4456       0.150793             MS      1.141e+12    8.06293e+11          114.1             1.90649              10.702
           4469      0.0983527             MS      7.829e+10    6.24243e+10          7.829            0.795354             9.77195
           4474      -0.131998             MS      6.822e+10    9.24507e+10          6.822             0.96591             9.79195
           4480      -0.914984             MS      1.267e+11    1.04174e+12          12.67             2.01776              10.922
           4486     -0.0777878             MS      5.439e+10    6.50589e+10          5.439            0.813307              10.462
           4499       0.249609             MS      2.006e+10    1.12907e+10          2.006           0.0527219             9.41995
           4500       0.717771             SB      3.177e+12     6.0848e+11          317.7             1.78425              10.262
           4503      -0.229986             MS      5.563e+10    9.44702e+10          5.563            0.975295              10.042
           4504      -0.239817             MS      2.631e+10    4.57022e+10          2.631            0.659937             9.78195
           4520      0.0895571             MS      1.329e+11    1.08135e+11          13.29             1.03397             9.69995
           4528       0.232078             MS      4.041e+10    2.36816e+10          4.041            0.374411             9.62995
           4531      -0.138738             MS      3.358e+11    4.62188e+11          33.58             1.66482              10.432
           4537       0.312908             MS      2.812e+10    1.36807e+10          2.812            0.136107             9.24995
           4542      0.0406583             MS      2.692e+09    2.45141e+09         0.2692           -0.610583             8.71995
           4546      -0.308341             MS      2.974e+10    6.04898e+10          2.974            0.781682             9.85195
           4550      -0.135997             MS      4.448e+11    6.08361e+11          44.48             1.78416              10.392
           4558      -0.469127             MS      1.499e+11    4.41498e+11          14.99             1.64493              10.472
           4563       0.127942             MS       3.58e+10     2.6665e+10           3.58            0.425941             9.49995
           4564       0.137241             MS      2.033e+11    1.48216e+11          20.33              1.1709              10.032
           4575     -0.0865366             MS      1.307e+11    1.59519e+11          13.07             1.20281             9.92195
           4580      0.0477158             MS      3.194e+11    2.86167e+11          31.94             1.45662              10.652
           4589       0.514338             MS      7.388e+10    2.26042e+10          7.388            0.354189             9.52995
           4592      -0.271166             MS      7.717e+10    1.44084e+11          7.717             1.15861              10.592
           4598       0.132965             MS      2.549e+10    1.87674e+10          2.549            0.273405             9.45995
           4601         2.5535             SB      2.968e+12    8.29774e+09          296.8          -0.0810403             7.86995
           4603       0.690012             SB      1.072e+10    2.18868e+09          1.072           -0.659817             8.15995
           4612      0.0157038             MS      3.409e+11    3.28793e+11          34.09             1.51692              10.292
           4625       0.685851             SB      7.763e+10    1.60022e+10          7.763            0.204179             9.57995
           4627     -0.0422847             MS      2.869e+10    3.16239e+10          2.869            0.500015             9.68995
           4633        0.20629             MS       1.76e+11    1.09452e+11           17.6             1.03922              10.092
           4654       0.110246             MS      3.424e+11    2.65637e+11          34.24             1.42429              10.492
           4656       0.430647             MS      2.347e+11    8.70695e+10          23.47            0.939866              10.182
           4663      -0.251076             MS       2.58e+10    4.59934e+10           2.58            0.662696              10.352
           4676      -0.113162             MS      6.885e+09    8.93442e+09         0.6885          -0.0489337             9.25995
           4681       0.142443             MS      1.511e+11    1.08848e+11          15.11             1.03682             9.48995
           4694      -0.186497             MS      2.534e+11    3.89317e+11          25.34              1.5903              10.232
           4701       -0.13787             MS      6.519e+09     8.9547e+09         0.6519          -0.0479492             9.23995
           4703       0.536798             MS      1.127e+11    3.27436e+10          11.27            0.515126             9.43995
           4707       0.148755             MS      6.533e+10    4.63829e+10          6.533            0.666358             9.56995
           4722       0.233593             MS       4.27e+10    2.49365e+10           4.27            0.396835             9.63995
           4738      -0.022877             MS      9.672e+10    1.01951e+11          9.672             1.00839              10.202
           4744       0.246425             MS      5.163e+11    2.92737e+11          51.63             1.46648              10.052
           4751      -0.637418             MS      3.831e+10    1.66238e+11          3.831             1.22073              10.682
           4759      -0.374229             MS      6.691e+08    1.58387e+09        0.06691            -0.80028             8.52995
           4760      -0.143226             MS      1.777e+11    2.47123e+11          17.77             1.39291              10.012
           4762       0.221294             MS      1.265e+12     7.5997e+11          126.5              1.8808              10.512
           4774     -0.0783571             MS      1.265e+12    1.51512e+12          126.5             2.18045              10.992
           4777      -0.298379             MS      2.164e+10    4.30166e+10          2.164            0.633636              10.172
           4779      -0.283262             MS      5.101e+11    9.79303e+11          51.01             1.99092              10.762
           4787      -0.292634             MS      2.819e+11    5.53005e+11          28.19             1.74273              10.442
           4789    -0.00750038             MS      4.315e+11    4.39017e+11          43.15             1.64248              10.302
           4793        0.43203             MS       6.19e+09    2.28908e+09          0.619            -0.64034             8.57995
           4799       0.146012             MS      5.018e+11    3.58525e+11          50.18             1.55452              11.142
           4804       0.282625             MS      3.365e+09    1.75533e+09         0.3365            -0.75564             8.57995
           4806        0.21093             MS      1.971e+11    1.21271e+11          19.71             1.08376              10.142
           4815      -0.248249             MS      1.002e+11    1.77467e+11          10.02             1.24912              10.122
           4826      -0.153523             MS       1.47e+12    2.09334e+12            147             2.32084              11.262
           4828       -0.27515             MS      1.186e+10    2.23478e+10          1.186            0.349234             9.72195
           4832        1.50632             SB      1.287e+09    4.01109e+07         0.1287            -2.39674             6.73995
           4839        0.10062             MS      1.251e+11    9.92288e+10          12.51            0.996638             9.85195
           4846      -0.341001             MS      2.949e+10    6.46659e+10          2.949            0.810676              10.262
           4847      -0.477919             MS      4.451e+09    1.33776e+10         0.4451            0.126377             9.52995
           4849       0.763279             SB        4.9e+11    8.45117e+10             49            0.926917             9.19995
           4858      -0.616739             MS      7.317e+10    3.02742e+11          7.317             1.48107              10.662
           4860      -0.333525             MS      1.044e+11    2.25022e+11          10.44             1.35223              10.412
           4865        3.04191             SB      2.127e+11    1.93133e+08          21.27            -1.71414             6.81995
           4868      -0.134383             MS      3.755e+11    5.11673e+11          37.55             1.70899              10.452
           4874     0.00196293             MS      5.563e+11    5.53791e+11          55.63             1.74335              10.432
           4887      -0.173114             MS       1.54e+11    2.29422e+11           15.4             1.36064              10.072
           4888        -0.1751             MS      3.896e+11    5.83068e+11          38.96             1.76572              10.852
           4891      -0.451477             MS      1.281e+09    3.62265e+09         0.1281           -0.440974             8.72995
           4901      -0.227468             MS      1.295e+11    2.18644e+11          12.95             1.33974              10.012
           4905       0.179409             MS      4.032e+11    2.66754e+11          40.32             1.42611              10.462
           4912      -0.187804             MS      1.582e+10    2.43787e+10          1.582            0.387011             9.72995
           4916     -0.0930171             MS      5.778e+09    7.15805e+09         0.5778           -0.145205             9.11195
           4917       0.227665             MS      1.285e+11    7.60743e+10          12.85            0.881238              10.032
           4919       0.324135             MS      1.021e+11    4.84051e+10          10.21            0.684891             9.55995
           4924       0.781975             SB      4.547e+11     7.5119e+10          45.47             0.87575             9.62995
           4937      -0.125995             MS      5.479e+10    7.32313e+10          5.479            0.864697              10.362
           4945       0.116441             MS      5.194e+11    3.97247e+11          51.94             1.59906              10.392
           4954       0.090778             MS      1.164e+12    9.44441e+11          116.4             1.97517              10.792
           4955      -0.324506             MS      2.959e+10    6.24671e+10          2.959            0.795651              10.462
           4974       0.157732             MS      2.372e+11    1.64962e+11          23.72             1.21738              10.402
           4986      -0.148682             MS      4.294e+11    6.04705e+11          42.94             1.78154              10.842
           4990       0.938763             SB      6.875e+12    7.91607e+11          687.5             1.89851              10.322
           4991      -0.260069             MS      4.078e+09    7.42192e+09         0.4078           -0.129484             9.24995
           4993      -0.735677             MS      5.068e+11    2.75749e+12          50.68             2.44051              11.102
           4995       0.378684             MS      4.182e+12    1.74864e+12          418.2              2.2427              10.812
           4996        0.33697             MS      1.028e+11    4.73177e+10          10.28            0.675023             9.79195
           4997       0.208165             MS       7.35e+11    4.55116e+11           73.5             1.65812              10.262
           4999       0.300894             MS      2.642e+11    1.32141e+11          26.42             1.12104             9.91195
           5000      0.0432115             MS      1.211e+11    1.09631e+11          12.11             1.03993             9.71995
           5007       0.466745             MS      1.651e+11     5.6364e+10          16.51            0.751002              10.002
           5010      -0.218672             MS      9.063e+10    1.49949e+11          9.063             1.17594             9.87195
           5012       0.154471             MS      4.558e+11    3.19376e+11          45.58              1.5043              10.462
           5016        -0.7941             MS      1.607e+10    1.00027e+11          1.607             1.00012              10.512
           5023      0.0137435             MS      1.332e+11    1.29051e+11          13.32             1.11076              10.942
           5026       0.501894             MS      1.159e+12    3.64913e+11          115.9             1.56219              10.022
           5028      -0.174979             MS      3.436e+10    5.14082e+10          3.436            0.711032              10.462
           5029      -0.524553             MS      2.779e+09    9.29912e+09         0.2779          -0.0315582             9.44995
           5033       -0.19802             MS      7.285e+10    1.14934e+11          7.285             1.06045              10.042
           5034      -0.154153             MS      1.146e+11    1.63432e+11          11.46             1.21334             9.85195
           5042      -0.162131             MS      1.811e+11    2.63057e+11          18.11             1.42005              10.052
           5050       -4.08127             MS      8.414e+08    1.01455e+13        0.08414             3.00627              12.812
           5055       0.168001             MS      1.163e+11    7.89912e+10          11.63            0.897579              10.312
           5057       -0.22144             MS      1.442e+11    2.40107e+11          14.42             1.38041             9.98195
           5064       0.480404             MS      9.934e+09     3.2864e+09         0.9934            -0.48328             8.78995
           5067       0.225879             MS      9.128e+11    5.42621e+11          91.28              1.7345              10.482
           5070        2.09874             SB      1.166e+08         928886        0.01166            -4.03204             4.66995
           5080       0.307296             MS      1.861e+11     9.1717e+10          18.61             0.96245             9.91195
           5089       0.512195             MS      1.789e+12    5.50066e+11          178.9             1.74042              10.512
           5090       0.323996             MS      4.365e+12    2.07008e+12          436.5             2.31599              11.132
           5095     -0.0664643             MS       1.33e+11    1.54994e+11           13.3             1.19032             9.89195
           5097      -0.349324             MS      4.833e+10    1.08029e+11          4.833             1.03354              10.632
           5101      -0.133374             MS      6.747e+10    9.17244e+10          6.747            0.962485              10.132
           5114      0.0178638             MS      2.202e+11    2.11326e+11          22.02             1.32495              10.072
           5122      0.0841981             MS      3.478e+11    2.86504e+11          34.78             1.45713              10.282
           5125      -0.151671             MS      1.277e+11    1.81076e+11          12.77             1.25786              10.232
           5129       -0.23569             MS      2.206e+10    3.79573e+10          2.206            0.579295             9.69995
           5133       0.284921             MS      3.046e+11    1.58055e+11          30.46             1.19881              10.282
           5138      -0.722411             MS      5.538e+10    2.92256e+11          5.538             1.46576              10.972
           5146       0.708246             SB      7.964e+10    1.55914e+10          7.964            0.192885             8.61995
           5147       0.492652             MS      7.759e+10    2.49548e+10          7.759            0.397154             9.74995
           5148     -0.0411275             MS      8.014e+11    8.81002e+11          80.14             1.94498              10.732
           5155      -0.138955             MS      1.521e+11    2.09452e+11          15.21             1.32108              10.102
           5156       0.547815             MS      1.988e+12    5.63121e+11          198.8              1.7506              10.202
           5162      -0.104389             MS      2.171e+10    2.76089e+10          2.171            0.441049             9.60995
           5168      -0.144501             MS      6.808e+10    9.49556e+10          6.808            0.977521              10.532
           5170       0.270888             MS      6.149e+10    3.29546e+10          6.149            0.517916             9.79195
           5171      -0.297031             MS      7.809e+11    1.54749e+12          78.09             2.18963              10.922
           5177       0.304371             MS      9.261e+11    4.59501e+11          92.61             1.66229              10.462
           5185      -0.130373             MS      1.595e+10    2.15345e+10          1.595            0.333134             9.55995
           5187       0.462988             MS       1.03e+11     3.5469e+10           10.3            0.549849              10.002
           5205        -1.5023             MS      4.979e+08    1.58284e+10        0.04979            0.199438             9.90195
           5206      -0.513747             MS      2.303e+10    7.51693e+10          2.303            0.876041              10.052
           5211      0.0208826             MS      1.472e+12     1.4029e+12          147.2             2.14703              10.882
           5215       0.722787             SB      5.303e+12      1.004e+12          530.3             2.00174              10.712
           5218      -0.309737             MS       4.93e+10    1.00597e+11           4.93             1.00258              10.112
           5225       0.028384             MS      2.791e+11    2.61442e+11          27.91             1.41738              10.132
           5238       0.441526             MS      1.527e+11    5.52476e+10          15.27            0.742313             9.88195
           5242      -0.684007             MS      6.492e+09    3.13607e+10         0.6492            0.496386             9.98195
           5245       0.509322             MS      1.618e+10    5.00791e+09          1.618           -0.300343             8.77995
           5255     -0.0497078             MS      3.554e+10    3.98497e+10          3.554            0.600425             9.74995
           5256      0.0164253             MS      8.013e+11     7.7156e+11          80.13             1.88737              10.582
           5258       0.543364             MS      1.312e+12    3.75466e+11          131.2             1.57457             9.96195
           5265       0.147823             MS      2.962e+12    2.10747e+12          296.2             2.32376              11.122
           5270       0.242742             MS      1.988e+11    1.13678e+11          19.88             1.05567              10.192
           5273       -1.02675             MS       9.86e+09    1.04865e+11          0.986             1.02063              10.642
           5293      -0.163756             MS       1.37e+11    1.99745e+11           13.7             1.30048              10.332
           5296       -0.35595             MS      8.814e+10    2.00043e+11          8.814             1.30112              10.552
           5309       0.104752             MS      3.029e+10    2.37984e+10          3.029            0.376547             9.44995
           5321       0.347305             MS      1.918e+11    8.62072e+10          19.18            0.935544              10.322
           5325      0.0139272             MS      2.007e+11    1.94366e+11          20.07             1.28862              11.002
           5329       -0.20314             MS      1.591e+11    2.53986e+11          15.91             1.40481              10.032
           5337       0.746365             SB      1.571e+12    2.81716e+11          157.1             1.44981              10.252
           5342        1.71082             SB      6.259e+09    1.21811e+08         0.6259            -1.91431             7.04995
           5346        0.58213             MS      1.612e+11    4.21925e+10          16.12            0.625235              10.142
           5347       0.279674             MS      2.282e+11    1.19851e+11          22.82             1.07864              10.132
           5348       0.110602             MS      4.745e+11    3.67819e+11          47.45             1.56563              10.872
           5350      -0.502785             MS      3.276e+11    1.04263e+12          32.76             2.01813              10.912
           5358      -0.416276             MS       3.32e+10    8.65793e+10           3.32            0.937414              10.492
           5359      -0.450964             MS      7.926e+10    2.23882e+11          7.926             1.35002              10.472
           5363       0.187023             MS      4.121e+11    2.67904e+11          41.21             1.42798              10.082
           5366     -0.0527038             MS      1.575e+11    1.77822e+11          15.75             1.24998              10.012
           5371      -0.388745             MS      8.679e+09    2.12429e+10         0.8679            0.327215             9.70995
           5372       0.231751             MS      1.545e+11    9.06103e+10          15.45            0.957178             9.65995
           5374      -0.157758             MS      2.142e+10    3.08019e+10          2.142            0.488577             9.60995
           5375     0.00620914             MS       2.87e+10    2.82926e+10           2.87            0.451673             9.89195
           5382      -0.290458             MS      2.144e+11    4.18488e+11          21.44             1.62168              10.262
           5395       0.675717             SB      2.914e+11    6.14855e+10          29.14            0.788773             9.54995
           5402    -0.00372329             MS      1.886e+10    1.90224e+10          1.886            0.279265             9.48995
           5411     -0.0843432             MS      3.581e+11    4.34858e+11          35.81             1.63835              10.392
           5424      -0.221043             MS      1.852e+11    3.08094e+11          18.52             1.48868              10.432
           5426      -0.159717             MS      7.232e+10    1.04466e+11          7.232             1.01898              10.132
           5427     -0.0986993             MS      4.614e+10    5.79131e+10          4.614            0.762777             9.82195
           5435     -0.0620595             MS      1.331e+11    1.53546e+11          13.31             1.18624              10.092
           5438      -0.173197             MS      8.281e+10     1.2339e+11          8.281             1.09128              10.372
           5446      -0.218531             MS      1.785e+11    2.95236e+11          17.85             1.47017              10.452
           5450       0.201999             MS      1.067e+11     6.7014e+10          10.67            0.826166             9.86195
           5459      -0.511441             MS      1.078e+07    3.49993e+07       0.001078            -2.45594             6.70995
           5464      -0.590811             MS      1.484e+11    5.78422e+11          14.84             1.76224              10.432
           5484      -0.128537             MS      1.411e+11    1.89699e+11          14.11             1.27806              10.142
           5509      -0.314843             MS      1.045e+10    2.15754e+10          1.045             0.33396             9.63995
           5512      -0.148208             MS      2.456e+11    3.45491e+11          24.56             1.53844              10.862
           5515       0.347329             MS      3.034e+11     1.3636e+11          30.34             1.13469              10.132
           5518      -0.408975             MS       1.71e+11    4.38502e+11           17.1             1.64197              10.642
           5520       -1.12242             MS      7.728e+10    1.02443e+12          7.728             2.01048              10.932
           5523       0.087075             MS      5.413e+11    4.42958e+11          54.13             1.64636              10.082
           5526      -0.237772             MS       2.22e+10    3.83818e+10           2.22            0.584125              10.172
           5529      -0.165374             MS      3.899e+11    5.70594e+11          38.99             1.75633              10.292
           5530      -0.148189             MS      7.818e+10    1.09973e+11          7.818             1.04128              10.642
           5531         1.1247             SB      2.074e+09    1.55637e+08         0.2074            -1.80789             7.29195
           5537      -0.315066             MS      2.049e+10    4.23261e+10          2.049            0.626608             9.70995
           5543            -99        unknown      2.522e+12            -99          252.2                 -99                 -99
           5545       0.042933             MS      6.037e+10    5.46875e+10          6.037            0.737888             9.93195
           5552      -0.790322             MS       2.13e+10    1.31432e+11           2.13              1.1187              10.732
           5588     -0.0343643             MS      4.471e+10    4.83915e+10          4.471            0.684769              10.172
           5590      -0.238653             MS      1.904e+11    3.29853e+11          19.04             1.51832              10.292
           5604      0.0108587             MS      1.176e+11    1.14696e+11          11.76             1.05955              10.332
           5612      -0.109282             MS      4.127e+09    5.30782e+09         0.4127           -0.275084             9.06995
           5620      0.0553131             MS      1.282e+11    1.12869e+11          12.82             1.05257             9.70995
           5627      0.0642545             MS      1.818e+11    1.56798e+11          18.18             1.19534              10.272
           5634       0.449649             MS      6.026e+11    2.13983e+11          60.26             1.33038             9.90195
           5647       0.904955             SB      1.644e+11    2.04619e+10          16.44            0.310947             8.91995
           5650       0.421492             MS      4.075e+10    1.54396e+10          4.075            0.188636             9.31995
           5655    -0.00873548             MS      1.225e+11    1.24989e+11          12.25             1.09687             9.95195
           5664        1.32777             SB      2.707e+10    1.27267e+09          2.707           -0.895285             7.81995
           5668      -0.342866             MS      1.738e+11     3.8275e+11          17.38             1.58292              10.672
           5671      -0.500145             MS      1.055e+11    3.33732e+11          10.55              1.5234              10.712
           5672      0.0489869             MS      3.888e+11    3.47328e+11          38.88             1.54074              10.142
           5675      0.0902472             MS      4.052e+11    3.29171e+11          40.52             1.51742              10.302
           5682       -0.83564             MS      1.969e+10    1.34861e+11          1.969             1.12989              10.412
           5685       0.138516             MS      5.894e+09    4.28444e+09         0.5894           -0.368106             9.03995
           5686       -1.01843             MS      2.513e+10    2.62195e+11          2.513             1.41862              10.812
           5691     -0.0941183             MS      4.006e+10    4.97541e+10          4.006            0.696829             9.84195
           5692    -0.00400513             MS      4.319e+10    4.35901e+10          4.319            0.639388             9.81195
           5705      -0.154414             MS      3.883e+11    5.54091e+11          38.83             1.74358              10.542
           5710         1.4891             SB      2.232e+12    7.23761e+10          223.2            0.859595             9.01995
           5712     -0.0163654             MS      1.543e+11    1.60225e+11          15.43             1.20473              10.192
           5726      -0.213767             MS      5.542e+11    9.06638e+11          55.42             1.95743              10.702
           5730       0.770527             SB      4.089e+12     6.9357e+11          408.9             1.84109              10.572
           5735       0.130028             MS      3.337e+10    2.47359e+10          3.337            0.393328             9.82195
           5744       -1.03275             MS      1.609e+11    1.73503e+12          16.09             2.23931              11.172
           5747        1.11171             SB      1.475e+11    1.14047e+10          14.75           0.0570857             9.02995
           5766      0.0962216             MS      4.764e+10    3.81725e+10          4.764             0.58175             9.94195
           5770      0.0827491             MS      2.206e+10    1.82329e+10          2.206            0.260856             9.31995
           5779            -99             MS              0    5.57933e+13              0             3.74658              13.182
           5789      -0.497788             MS      3.691e+11    1.16127e+12          36.91             2.06493              10.732
           5797       0.397589             MS      7.767e+11    3.10931e+11          77.67             1.49266              10.282
           5799      -0.247182             MS       2.85e+10    5.03532e+10           2.85            0.702027             9.86195
           5801       0.710626             SB      1.442e+12    2.80763e+11          144.2             1.44834             9.80195
           5802      0.0447643             MS      6.909e+11    6.23234e+11          69.09             1.79465              10.572
           5805      0.0312464             MS      9.481e+10    8.82283e+10          9.481            0.945608             9.89195
           5809     -0.0172334             MS       1.97e+11    2.04974e+11           19.7              1.3117              10.252
           5814       0.223636             MS      2.047e+10    1.22315e+10          2.047           0.0874814             9.45995
           5816      -0.906144             MS      5.885e+10    4.74123e+11          5.885             1.67589              10.782
           5822   -8.80299e-07             MS      2.602e+10    2.60201e+10          2.602            0.415308              10.062
           5829       0.465787             MS      1.343e+11    4.59504e+10          13.43            0.662289             9.54995
           5830       0.186761             MS      3.395e+11    2.20841e+11          33.95             1.34408             9.82195
           5835      0.0587046             MS      2.642e+10    2.30796e+10          2.642            0.363228             9.44995
           5836       0.381068             MS      2.215e+12    9.21098e+11          221.5             1.96431              10.742
           5837      0.0350802             MS      2.123e+11    1.95826e+11          21.23             1.29187              10.442
           5841      -0.943798             MS      4.774e+10     4.1945e+11          4.774             1.62268              10.912
           5847      -0.436416             MS      3.855e+11    1.05303e+12          38.55             2.02244              10.612
           5849       0.234315             MS      5.409e+11    3.15357e+11          54.09              1.4988              10.502
           5853       -0.10458             MS      2.375e+10    3.02164e+10          2.375            0.480243              10.122
           5862      -0.523079             MS      1.287e+10    4.29198e+10          1.287            0.632658             9.93195
           5869      -0.694357             MS      9.563e+10    4.73098e+11          9.563             1.67495              10.742
           5879      0.0764668             MS      1.125e+11    9.43378e+10          11.25            0.974686              10.372
           5880      0.0473523             MS      1.256e+11    1.12626e+11          12.56             1.05164             9.86195
           5882      0.0406675             MS      1.948e+10    1.77387e+10          1.948            0.248921             9.61995
           5898       0.280423             MS      6.445e+10    3.37909e+10          6.445              0.5288             9.65995
           5907       0.320519             MS      1.829e+11     8.7437e+10          18.29            0.941695             9.85195
           5916     -0.0381525             MS      1.085e+12    1.18463e+12          108.5             2.07358              10.782
           5917      0.0915892             MS      2.491e+11    2.01737e+11          24.91             1.30478              10.102
           5921      -0.198552             MS      2.688e+11    4.24601e+11          26.88             1.62798              10.292
           5922      0.0145658             MS        4.2e+11    4.06147e+11             42             1.60868              10.252
