#   SAVEDid      xmeAGN       xfAGN       xeAGN      xmeSFR       xfSFR       xeSFR       xfTOT       xeTOT       xf_zz       xe_zz
#
10446   6.434e-08       4.804       4.804       66.28       47.41       24.63       51.14        20.9        2.24       0.292
10448       74.66       165.9       165.9       21.57       14.97       14.97       172.8       172.8       3.451        3.45
10472       3.265        3.63        2.45       15.85       16.01       2.275       19.47       1.604      0.9471           0
10483      0.8208       1.155       1.155       3.291       3.281       3.034       4.221       2.094       1.313           0
10484           0     0.02536     0.02536       1.706        1.61     0.09673       1.633     0.07313       0.559           0
10487      0.7706      0.8221      0.5669       3.249       3.343       1.056       4.042       0.807      0.7455           0
10493      0.2285      0.2248     0.07635       0.508      0.4999      0.2686      0.7282      0.1957      0.4114           0
10495           0     0.04052     0.04052       5.198       5.101     0.09761       5.137     0.06159      0.5562           0
10497       1.332       1.158      0.7854           0      0.9869      0.9869       1.788      0.7381       1.016           0
10514    0.003448    0.004232    0.004232      0.1349      0.1328     0.01159      0.1366    0.007731      0.1049           0
10518           0      0.4121      0.4121       119.3         117       2.356         117       2.264        1.39        0.01
10521      0.5084      0.4123      0.4123      0.5819       1.407       1.407       1.682       1.159       0.849           0
10523       3.034        2.82       1.465        13.7       13.75       1.728       16.39      0.7772        0.96           0
10525       5.368       6.538       3.228       36.57        36.8       4.484       42.71       2.963       1.878           0
10532       1.156       1.398       1.065       4.292       4.264       2.416       5.981       2.369        1.02           0
10539       1.676       1.183       1.183       6.256        6.33       2.658       7.635        2.18       1.018           0
10546           0      0.1862      0.1862       12.02       11.62      0.3948       11.79      0.2261      0.7129           0
10550           0       1.407       1.407       15.36       15.18       5.193       16.06       4.309       1.837      0.1605
10555     0.05337      0.1305      0.1305       5.471       5.346      0.2108       5.456      0.1006      0.4784           0
10564       2.015       2.609       2.609       40.64       40.29       2.519       42.48      0.7111       0.877           0
10582           0      0.3112      0.3112       8.998       8.458      0.5406       8.724       0.274      0.8395           0
10583      0.3977       1.071       1.071       5.473       5.247       3.201       6.095       2.353       1.178        0.02
10585       5.451       15.15       12.58       12.18       10.37       6.577       27.06       13.51        1.52       0.227
10587       7.208       133.3       133.3       451.7       403.5       85.59       505.6       132.6       3.195       0.143
10591     0.01935      0.8545      0.8545      0.9689       1.419       1.419       1.419       1.419        2.08       0.277
10611        13.2       12.31        3.94       48.02       47.38       0.719       60.33       3.864       0.441           0
10640       56.73       87.46       87.46       97.86       112.2       47.12       184.1       90.77       2.816      0.2165
10641           0       55.52       55.52       93.88       81.91          15       135.6       52.13       2.931           0
10642      0.5434       1.528       1.528       9.074        8.38       2.184       9.513       1.394      0.8389           0
10643       2.448       2.606       1.471       6.522       4.594       4.135       6.527       4.572        0.92      0.1401
10654       33.16       31.46       24.67        18.2       14.09       10.66       42.79       18.18       2.101       0.094
10656           0      0.2049      0.2049       6.627        6.03      0.5966       6.235      0.3917      0.7784           0
10659           0       1.331       1.331       2.834       3.866       3.866       4.626       3.166       1.255         0.1
10661      0.5598       1.052       1.052     0.01464       1.847       1.847       1.847       1.847       0.451        0.45
10665       0.802      0.8135       0.319        1.74       1.772      0.9416       2.585      0.6225       0.688           0
10669     0.04974      0.4286      0.4286       9.823       8.966      0.9698       9.395      0.5411       0.846           0
10670       4.074       7.063       7.063       35.64       35.78       7.794       39.04       6.079       1.488           0
10674      0.5431      0.3836      0.3836      0.0493       1.216       1.216       1.443       1.001       0.899           0
10675      0.0947     0.07164     0.07164      0.0473      0.2669      0.2669      0.3058      0.2279      0.4756           0
10676     0.04575     0.04584     0.04584      0.1142      0.1777      0.1777      0.2063      0.1491      0.3965           0
10679           0     0.09454     0.09454        3.36       2.191       1.169       2.197       1.163      0.4195         0.1
10687      0.1449      0.5987      0.5987       6.292       6.095       1.708        6.53       1.272      0.8407           0
10692      0.4315       0.608       0.608       3.164       3.359       2.039       3.955       1.822       1.025           0
10695   1.117e-07   3.235e-07   3.235e-07       71.04       63.38       23.35       63.38       23.35        3.18       0.376
10696      0.7909       1.557       1.557       27.05       26.37       2.908       26.98       2.298       1.296           0
10704       11.13       8.559       7.162       3.605       8.854       8.854        12.6       7.711        1.48       0.223
10705       4.424       6.062       4.525       92.15       83.22       15.43       85.97       15.43       1.371       0.081
10710   8.335e-08   2.371e-07   2.371e-07       137.6       115.2       22.34       115.2       22.34       2.881      0.0655
10714      0.5445      0.5241      0.5241       3.445       3.542       1.597       4.049        1.09      0.7524           0
10715       27.19       27.13       27.13       71.36       66.79       14.59       90.75       24.88       2.112       0.093
10719   4.373e-08   1.244e-07   1.244e-07        8.09       7.414      0.6756       7.414      0.6756       2.033           0
10723       4.793       4.087       1.418       14.38       14.68       2.364       18.64       1.695       1.049        0.02
10725           0      0.6064      0.6064       10.98       10.71      0.7568       11.22      0.3406        0.44           0
10727       4.088       6.648        4.69       18.38       17.32       6.664       22.37       6.363       1.279       0.052
10730           0       1.114       1.114       3.087       4.496       4.496       4.496       4.496         2.2       0.288
10738      0.8323      0.9528      0.7577       2.541        2.59       1.485       3.463       1.098      0.9605           0
10739      0.4127      0.6311      0.6311       5.237       4.885       1.283       5.381      0.9944       0.853           0
10749       648.9       624.6       70.78       42.62       35.58       35.58       645.7       87.22        2.32           0
10750       50.18       52.11       14.04       558.5         557       10.92       609.1       3.121       1.996           0
10754    4.65e-08       2.922       2.922       63.08       59.73       25.64        60.1       25.27       1.983       0.254
10763      0.3214      0.3629      0.1505       3.051       3.064      0.3861       3.395      0.2937       0.484           0
10780           0      0.7077      0.7077       23.84        22.6       1.233        23.1       0.732       1.244           0
10783       4.423       6.484       6.272       43.13       41.92       9.192       45.18       6.241       1.688       0.092
10788    6.75e-08   2.212e-07   2.212e-07       170.7       203.1       32.47       203.1       32.47       2.715      0.1125
10789       7.572       7.347       1.882        1.23       2.929       2.929       8.739       2.881       1.289      0.0215
10794      0.3356      0.3477      0.2109       3.518       3.498      0.8469       3.839      0.6431      0.7471           0
10805           0        1.88        1.88       10.44       13.88       10.28       14.29       10.69       2.065       0.198
10808     0.07208      0.1244      0.1244       8.727       8.557      0.4085       8.682      0.2842      0.4362           0
10829       2.407       2.958       1.473       21.62       21.86       2.122       24.48       1.574       1.295           0
10853      0.8855       1.015       1.015       8.431       8.324       2.018       9.271       1.071      0.8903           0
10855       1.702        2.67        2.67       18.07       15.15       6.253       16.79       4.614       1.806       0.159
10861   7.911e-08   2.475e-07   2.475e-07       50.35       43.75       12.45       43.75       12.45       2.823       0.199
10866      0.3773       1.036       1.036       5.817       5.112       3.005       5.944       2.172       1.223           0
10869       2.499       2.247       1.057       6.689       5.932       2.493       8.057       2.518       1.039        0.03
10870      0.4139       3.492       3.492       15.77        12.7       7.358       14.28       7.628       1.331       0.165
10879       4.364       3.364       3.243       31.28       31.65       2.224       34.86       1.176       1.022           0
10884       1.237       1.216       1.216       7.116       6.714       2.808       7.667       2.608       1.004           0
10894    0.007794     0.02789     0.02789      0.3932      0.3607      0.1261      0.3807      0.1062      0.3208           0
10898   1.137e-07   3.235e-07   3.235e-07       253.9       228.1       27.49       228.1       27.49       3.481       0.075
10909       24.69       26.67       7.939       226.9       225.5       6.242       252.2       1.697       1.996           0
10911           0    0.002049    0.002049     0.02043     0.01108    0.009349     0.01285    0.007575      0.1045           0
10916   1.336e-14   2.613e-08   2.613e-08   6.558e-06        3.27        3.27        3.27        3.27       0.451        0.45
10922   7.413e-08   2.109e-07   2.109e-07       81.37       78.08       14.83       78.08       14.83       2.688       0.062
10931        1357        1390        1390         105       113.8       113.8        1420        1420       3.501         3.4
10942       4.428       4.367       3.091       37.35       31.77       10.11       34.91       10.03       1.875           0
10951       3.303       8.121       7.062       17.07       12.69       12.69       19.32       8.567       1.691       0.165
10954       7.285       4.481       4.481       19.81       21.58       4.735       24.15        4.58       1.461           0
10965       1.719        1.61      0.9924       7.204       6.985       1.869        8.67        1.59       1.008           0
10966           0       2.047       2.047       37.18       35.57       9.139       35.65       9.088       1.331      0.1215
10970           0     0.02361     0.02361       1.092       1.004     0.08851       1.023     0.06889        0.41           0
10976      0.4038      0.7484      0.7484       1.408       1.828       1.828       2.421       1.469      0.9737           0
10992   6.753e-08   2.253e-07   2.253e-07       33.33       31.95       12.18       31.95       12.18        2.54       0.319
10994      0.6163      0.6261      0.6261       12.73       12.46       2.215       12.56       2.281       0.806           0
11002      0.6417       1.695       1.695       13.79       12.79       3.055       14.32       3.292        1.17        0.01
11006     0.09549      0.1392      0.1392       3.817        3.73      0.2759       3.869      0.1367      0.4757           0
11012       13.15       8.266       8.266           0        8.98        8.98       11.18       6.906       1.758      0.2365
11013       9.535       57.04       57.04       182.9       173.7       19.53       221.8       52.63       2.746       0.047
11019           0    0.005132    0.005132      0.3611      0.3431     0.01799      0.3476      0.0135      0.2008           0
11046      0.2571       0.259      0.2349       1.373       1.254      0.9172       1.353      0.8733      0.4786        0.11
11052       2.222       2.472       1.627       21.03       20.98        1.56       23.32      0.4478       0.845           0
11053       203.4         154         154       159.7       204.7       92.57       353.3       99.23       3.181       0.124
11060       6.503       23.72       21.34       5.606       7.961       7.961       26.45       18.61       1.953      0.2415
11063     0.04577      0.1036      0.1036       4.121       4.015      0.1884       4.104     0.09983      0.4546           0
11076      0.4362      0.4857      0.4759       1.931       2.012        1.34       2.491       1.006       0.799           0
11086      0.3765      0.3685      0.1279       2.354       2.365      0.3487       2.738      0.2249      0.5131           0
11093           0      0.4396      0.4396       46.51       44.49        2.02       44.61       1.896       1.371        0.02
11096       3.117       2.527       2.527       10.33       10.09       3.881       11.52        3.34       1.381           0
11097    7.82e-08   2.225e-07   2.225e-07       73.74       59.51       14.23       59.51       14.23       2.726       0.111
11109       1.784       1.762       1.559       9.163       9.309       2.495       10.75       1.299      0.9699           0
11110       1.278       1.111       1.111       6.656       6.067       3.886       6.278       3.852       1.011      0.1401
11120      0.1364       0.836       0.836       4.185       2.529       2.529       2.862       2.197       1.241           0
11128       2.201       3.286       2.884       55.56       52.17        18.3       54.12       16.85       1.749      0.1945
11137       42.72       56.19       56.19       157.7       155.2       17.29       211.8       46.97       2.398           0
11140     0.06624      0.2451      0.2451       2.072       1.682      0.8892       1.917      0.6551      0.7529           0
11146           0        0.56        0.56       5.558         7.4       3.386       7.931       3.686      0.7926         0.1
11154       4.155       3.695       3.695       34.04       34.08       3.384        36.6       4.581        1.24           0
11158   8.748e-08   2.489e-07   2.489e-07       79.57       61.01       18.56       61.01       18.56       2.816      0.2165
11159       9.613       9.241       9.241       26.69       29.67       8.655       35.16       5.089       1.598           0
11164       3.433       33.48       33.48        3.44       9.903       9.903       35.47       31.49        2.15       0.283
11165      0.1248       0.929       0.929       17.09       16.31       1.159       17.16      0.7846      0.8493           0
11180      0.9174       1.902       1.902        9.58       10.06       4.087       11.55       2.603       1.871           0
11182           0       13.56       13.56       13.99       10.66        5.91       23.45       14.57       2.241       0.214
11183      0.5073      0.4807      0.4807      0.7645       1.382       1.382       1.768       1.143      0.9544           0
11194   1.154e-07   3.283e-07   3.283e-07       189.6       160.2       62.99       160.2       62.99        3.21       0.379
11201       2.486       5.304       5.304       31.09       30.01       6.007        32.8       5.155       1.521           0
11211       1.168       1.638       1.415        7.11       6.962       2.266       8.342       1.948       1.016           0
11230       12.77       13.93       2.805      0.7272       1.134       1.134       14.72       2.015       0.911           0
11234   1.532e-07    4.51e-07    4.51e-07       592.6         548       75.03         548       75.03       4.145      0.2355
11235       4.619       6.342       5.502       26.36       17.49       11.93       25.04       13.76       1.949      0.2225
11237       1.215       2.502       2.502       9.378       9.118       7.278       11.56       6.517       1.908      0.2195
11238   6.323e-08   1.872e-07   1.872e-07       15.94       14.73       4.542       14.73       4.542       2.373       0.191
11241       15.26       28.66       22.75       68.81       61.35       10.76       86.83       25.19       2.103      0.0885
11242      0.1667      0.1663      0.1663      0.5457      0.6594      0.6594       0.766      0.5529       0.635           0
11244      0.7864      0.7852      0.2556           0      0.1206      0.1206      0.8007        0.24      0.7781        0.02
11245           0      0.1347      0.1347       9.206       8.891      0.3152       9.023      0.1835      0.4745           0
11246           0     0.07002     0.07002       1.733       1.502      0.2311       1.572      0.1611      0.4758           0
11249       5.232       5.023       5.023        22.2       18.85       8.483        22.7       9.312        1.55      0.2295
11251      0.8258      0.9371      0.5231       2.388        1.97       1.678       2.816       1.434      0.9334           0
11256           0       2.136       2.136        6.65       8.443       4.549       9.827       5.402      0.9628      0.1701
11262      0.2408      0.5135      0.5135       7.151       6.502        1.27       7.218      0.9582       0.845           0
11276       91.27       91.08       91.08       112.1       103.4       43.06       171.6       100.2         2.5       0.315
11281       14.93       13.54       13.54      0.2567       13.64       13.64       18.08       17.73        2.16       0.284
11289      0.3548      0.4905      0.4905       2.393       2.042       2.042       2.371       1.714      0.9544           0
11296       2.393       3.229       3.229        9.24       10.06       7.729       11.71        7.52       1.341       0.177
11298   7.462e-08   2.123e-07   2.123e-07       43.58       39.52       5.427       39.52       5.427       2.683       0.078
11303           0       89.25       89.25       271.9       232.5       45.37       300.9       73.28       2.929           0
11306   6.061e-08       2.606       2.606       43.76       30.87       19.32       32.61       17.58       2.188       0.256
11317       1.797       2.011       1.328       4.572       4.429       2.299       6.262       1.595      0.8988           0
11319          18       16.49       16.21       122.2         130       41.77       141.1       50.62       1.845      0.2285
11329       2.582       3.015       1.057       18.23       18.08       1.343       20.99      0.7052       0.947           0
11340           0       1.393       1.393       5.764       4.557       3.053       5.484       2.367       1.241           0
11345      0.1467      0.1438      0.1416      0.5276      0.5719      0.5719      0.7094       0.474       0.503           0
11348       0.124     0.08176     0.08176           0      0.3254      0.3254      0.3769      0.2738      0.4746           0
11354        2.72       15.35       15.35       6.425       18.71       18.71       21.53        16.6        1.94       0.265
11359   9.167e-08   2.654e-07   2.654e-07       101.1       91.42       31.21       91.42       31.21       2.896       0.257
11363       1.614        4.82        4.82       54.81       54.37       6.139       57.45       6.968       1.186        0.03
11366           0       3.977       3.977       19.16       15.51       6.439        16.8       6.194       1.362       0.156
11378           0       35.24       35.24       126.7       109.9        16.8       137.8       40.76       2.901       0.099
11388      0.8931      0.8362      0.2627       2.338       2.379      0.3847       3.147      0.2062       0.485           0
11391   7.281e-08   2.071e-07   2.071e-07       89.96       77.97       11.99       77.97       11.99        2.72           0
11398           0     0.09677     0.09677       3.047       2.998       0.531       3.069      0.4596       0.634           0
11402       22.64       28.35        14.9       75.67       76.06       12.86        98.6          11       1.647      0.0975
11403   8.499e-08   2.418e-07   2.418e-07       47.97       47.45       6.585       47.45       6.585       2.981           0
11411       2.234       2.735       2.384       13.45        13.4       3.078       15.72        3.26       1.056        0.04
11412      0.4237       1.351       1.351       4.246       4.498       2.897       4.906       2.489      0.8417        0.14
11415      0.2354       0.566       0.566        14.4       13.47       1.521       13.67       1.317       0.847           0
11418       26.66       25.31       19.75       133.5         126       20.07       145.8        30.1       2.103       0.085
11421           0       1.105       1.105       8.525       7.428       2.485        8.14       2.459       1.217           0
11424       3.541       7.581       7.581       23.93       23.02       14.16       28.96       11.25        1.78        0.25
11438       1.587       2.282       2.282        12.1       11.16       5.635       12.18       4.794        1.36           0
11449     0.04937      0.1051      0.1051       3.162       3.033      0.2434       3.134      0.1419      0.4843           0
11451       11.59        7.89       6.378       1.045       8.451       8.451       13.31       5.905       1.594           0
11455   2.686e-09   7.641e-09   7.641e-09       1.226       1.054      0.2981       1.054      0.2981      0.4659        0.03
11461        3.06       3.269       1.838       21.04       21.12       2.239       23.82       1.474       0.936           0
11464       5.359       8.091       8.091       46.94       44.06       9.421       47.59       8.753       1.519       0.075
11466       3.552       3.942       3.942        1.87       6.059       6.059       7.346       5.011       1.445       0.179
11469       12.98       12.84       5.368          62       59.49       6.919       72.32       7.441       1.799       0.035
11481       4.695       4.572       1.833       47.49       47.48        1.72       51.71      0.4883       1.141           0
11494       8.374       10.35        3.54       55.88       55.13       1.617       65.48       1.923       1.239           0
11499       357.2        1216        1049       886.6       517.3       489.8        1778       603.6        5.04       0.544
11513           0      0.4068      0.4068       8.649        6.94       1.709       7.232       1.417       1.243           0
11514           0     0.06583     0.06583      0.8037      0.6332      0.3454      0.7062      0.3001      0.4744           0
11520           0      0.4406      0.4406       131.3       130.7      0.6651       130.9      0.3799       1.355           0
11521       2.155       2.486       2.486       7.085       6.749        4.31       8.355       2.996        1.33           0
11522       1.322       3.285       3.285       7.038       9.723       9.723       11.56       9.002       1.659      0.1755
11533      0.4236      0.4046      0.3843        6.49       6.547       1.133       6.954      0.7498      0.6881           0
11541           0       19.26       19.26         143       132.1       10.98       148.9       24.72       2.843       0.048
11542       6.078       4.598       4.598       3.529       6.665       6.665       9.007        4.61       1.488           0
11543       5.019       3.747       3.747       14.43       16.29       8.878       18.64       6.535        1.31      0.1415
11545   2.605e-09   7.411e-09   7.411e-09       2.658       2.589      0.1814       2.589      0.1814      0.4786        0.01
11546           0       17.49       17.49       22.16       19.76       12.37       36.05       24.51        2.28       0.295
11550     0.07518     0.08612     0.08612       1.793       1.747      0.3617       1.828      0.2802      0.4725           0
11563       3.374       3.281       1.168       29.18       29.17       1.735       32.53      0.6665       1.004           0
11564           0       1.179       1.179       7.073       7.347       3.513        7.98       3.675      0.8653        0.12
11580       201.9       225.6       225.6        1248        1354       233.9        1471       268.9       2.885       0.218
11596   1.841e-08   5.237e-08   5.237e-08       9.941       8.417       1.525       8.417       1.525        1.24        0.04
11604       4.251        5.51         2.5       46.27       45.83       1.713        51.3      0.8231       1.223           0
11605      0.3231      0.9562      0.9562       8.957       8.952       3.226       9.716       2.462       1.646           0
11608       4.319       5.114       5.114       16.61       15.04          10       16.83       9.237        1.55      0.2295
11610           0       35.34       35.34        49.6        40.6       11.67       77.11       31.08       2.268           0
11613           0       35.13       35.13       54.14       55.22       20.48       74.71       39.32       2.295      0.2805
11617     0.07643      0.1371      0.1371        2.07       1.614      0.7827       1.704      0.6921      0.7122           0
11620           0       1.068       1.068       46.31       45.19       1.111       46.08      0.2313       1.127           0
11622           0      0.0536      0.0536       3.315       3.191      0.1241       3.244     0.07046      0.4748           0
11627       1.984       2.436       2.436        16.3        18.6       6.413       20.08       4.926       1.877      0.0985
11630      0.2269       1.075       1.075       3.611       2.854       2.854       3.869       2.166      0.8799        0.04
11633      0.1996      0.6382      0.6382       3.331       2.956       1.485        3.53       1.101      0.8509           0
11635       1.383       1.067      0.7561       3.214        3.04       2.118       4.065        1.89      0.9759           0
11654     0.07995      0.6319      0.6319          15       14.11       1.035       14.62      0.5257      0.9089           0
11658   2.848e-08   8.102e-08   8.102e-08       82.35        72.8       9.548        72.8       9.548       1.528       0.082
11659      0.1176       150.4       150.4     0.01163       6.221       6.221       150.4       150.4       3.451        3.45
11665   8.265e-08   2.352e-07   2.352e-07       92.04       80.11       11.93       80.11       11.93       2.932           0
11675           0       0.738       0.738       2.493       3.578       3.578       4.082       4.082       0.551        0.55
11688   7.753e-08   3.012e-07   3.012e-07         171       205.8       70.02       205.8       70.02        3.04       0.364
11710      0.0852      0.2505      0.2505          11       10.72       0.442       10.96      0.2028      0.6419           0
11717       85.15       104.6       104.6       41.68        48.9        48.9       142.9       97.04        2.86       0.347
11735      0.1003      0.5129      0.5129       22.33        21.8      0.6667        22.3      0.1691      0.4733           0
11736     0.02013      0.1541      0.1541       2.129        2.05      0.7182       2.142      0.6575       0.631           0
11737           0     0.03868     0.03868       3.872       3.755      0.1174        3.79     0.08204      0.5565           0
11740    0.006097      0.1095      0.1095     0.04951     0.07213     0.07213      0.1177      0.1013      0.4843           0
11742       1.129       2.147       2.147       12.74       12.71       3.703       14.32       3.128        1.24           0
11743           0       1.074       1.074       6.396       6.009       3.573       6.569       3.193       1.235           0
11744           0     0.02541     0.02541      0.1871      0.1206      0.1175      0.1418     0.09633       0.321           0
11747      0.1007       0.551       0.551       6.746       6.412       1.459       6.856       1.105       0.838           0
11750       3.957       3.298       3.298       2.017       5.798       5.798        7.27       4.326       1.491           0
11752     0.02787     0.03532     0.03532      0.3946      0.3854      0.1022      0.4126     0.07497       0.272           0
11754       1.189       2.903       2.903       8.878       9.534       5.136       11.55       6.129        0.89      0.1701
11756       7.799       7.979       6.494       51.45       46.39        12.5       53.09       12.26       1.884       0.124
11758       81.37       135.9       135.9       783.9       772.1       97.84       908.1       77.58       4.716      0.1105
11760       28.48       42.07       42.07       52.39       55.03       18.06       96.83       34.99       2.441           0
11764       1.714       9.858       9.858         267       259.5       8.842       268.1       4.394         1.6           0
11793   1.172e-07    4.34e-07    4.34e-07       193.6       184.1       48.56       184.1       48.56       3.905      0.3705
11795       3.259       4.381       4.381       3.821        4.84        4.84       7.615       7.615       0.551        0.55
11797       1.276       1.462      0.8646       5.472       5.324       1.806       6.606         1.4       0.993           0
11807       4.709       4.778       1.874       36.83       36.78       1.469       41.63       0.627       0.848           0
11808           0      0.2563      0.2563        16.8        16.4       0.437       16.63      0.2047       0.557           0
11810           0       44.21       44.21       203.7       188.5       23.81       220.2       52.16       2.939       0.083
11827     0.02612       4.547       4.547      0.3319       9.823       9.823       13.52       13.52       0.601         0.6
11828     0.09421     0.09513     0.01306      0.1847      0.1839     0.01211      0.2779    0.002053      0.1056           0
11832       1.363       1.528       1.106       7.454       7.476       1.975       8.808       1.762       1.021        0.01
11842      0.9953       3.983       3.983       14.37       10.06        8.11       13.14       6.182       1.704       0.217
11848   1.115e-07   3.171e-07   3.171e-07       108.8       112.4       13.64       112.4       13.64       3.513           0
11854      0.3439      0.8477      0.8477       17.46       16.83       1.131       17.61      0.3528      0.9093           0
11855       1.681       6.629       6.629       26.03       23.79       12.07        26.3       10.09       1.625       0.198
11859    0.002764     0.05824     0.05824       1.029       1.215      0.8573        1.24      0.8325      0.5114        0.11
11863      0.7717      0.8991      0.8991        8.83       8.642       2.006       9.267       1.457       1.001           0
11880        2.74       5.134       4.157       24.33       35.22       13.93       39.09       14.79        1.51       0.226
11889       2.935        2.93       2.535       28.69       25.39        6.87       27.06       5.784       1.833      0.1095
11891           0      0.2384      0.2384       9.411       8.942      0.4691       9.166      0.2454       0.887           0
11900           0     0.05499     0.05499      0.8909      0.6158      0.2751      0.6666      0.2243      0.5178           0
11905           0       1.569       1.569        18.6       17.93       2.331       18.79       1.473       1.023           0
11911      0.2873       4.114       4.114       20.81       21.83       9.214       23.26       9.398         1.3      0.1305
11912           0       65.82       65.82       79.79       53.35       28.36       114.2        59.4       2.732      0.1275
11927      0.0131      0.2335      0.2335       5.732       5.125      0.6446       5.351      0.4184       0.791           0
11933           0       85.71       85.71       119.7       228.9       161.3       256.7       189.1       3.301         1.2
11937   9.347e-09   2.779e-08   2.779e-08       19.29       16.45       4.875       16.45       4.875       0.829         0.1
11938           0       42.12       42.12         492       478.2       65.02       501.4       84.86       3.266       0.127
11940           0       70.74       70.74       101.6       73.86       33.26       131.3       72.51       2.896       0.257
11942       139.7       134.6       134.6       210.4       202.4       66.63       332.8       116.2       3.588       0.077
11946           0      0.1115      0.1115        5.22       4.949      0.2712       5.041      0.1793       0.562           0
11948       12.16       10.43       9.288       20.83       22.09       22.09       29.34       19.44       1.775      0.1575
11957       3.303        3.24       2.911       23.76       21.57       6.594       23.43        5.21       1.782      0.1075
11962       2.268       51.76       51.76       66.18       49.32       18.48       99.68       43.33       2.421           0
11966      0.3232       20.33       20.33       331.8       295.1       41.44       307.9        53.9       3.256      0.1265
11970      0.3044      0.4754      0.4754           0      0.8911      0.8911       1.005      0.7772      0.9113           0
11974           0      0.2511      0.2511       7.094       6.503       1.534       6.642       1.395      0.8471        0.08
11976       301.6       282.7       96.69         115       127.7       40.65       415.9        78.4       2.325      0.0145
11978       1.009       1.469       1.469       12.71       12.77       2.578       14.11       1.903       1.016           0
11979           0       0.053       0.053        2.27       1.809      0.4611       1.836      0.4334      0.5281           0
11984         439       446.9       64.62       62.77       66.92       15.31       517.1       60.98       2.051        0.05
11991        76.6       73.81       73.81       165.6       152.2       44.45       215.3       85.81       2.333        0.22
12000           0       1.572       1.572       384.1       380.9       3.163       382.4       1.663       1.219           0
12007       17.49       20.59       9.804       78.17       63.85       16.65        83.6       16.71       1.944      0.0745
12030           0      0.0466      0.0466       2.577        2.44      0.1372       2.479     0.09842       0.458           0
12036           0       2.082       2.082       14.34        13.1       4.631       13.63       4.896        1.28        0.12
12054           0     0.04681     0.04681        2.19       2.048      0.1412       2.092      0.0978      0.4587           0
12066           0      0.9475      0.9475       12.44       11.85       1.837       12.48       1.202       1.222           0
12070           0       1.474       1.474       13.26       15.64       6.842       16.55       6.407       1.247        0.08
12078      0.0941      0.1326      0.1326       3.338       3.258      0.2761       3.381      0.1528      0.4742           0
12080      0.1347      0.1772      0.1772       1.929       1.934      0.5035       2.078      0.3787       0.558           0
12094           0       1.084       1.084       18.08       20.01       9.835       20.01       9.835         1.7       0.243
12095       6.561       6.606       1.974       15.99       15.92       1.493       22.36      0.7057       1.109           0
12106       1.407       1.265      0.3494       4.356        4.48      0.4481       5.767      0.1847      0.6393           0
12107       5.316       4.175       4.175       11.44       12.74        9.77        15.6       9.222        1.63       0.237
12119   9.268e-08   3.844e-07   3.844e-07       173.3       192.3       64.52       192.3       64.52        3.55       0.409
12124      0.1817      0.1826      0.1119       2.456       2.451      0.1125       2.621     0.02172       0.286           0
12125        3.04       3.279       3.279        26.5       26.09       4.151       28.57       4.115       1.334           0
12127   6.693e-08   1.904e-07   1.904e-07       100.7       102.2       13.39       102.2       13.39       2.589           0
12129       1.594       3.064       2.817       16.72       18.94       5.182       22.94       6.705       1.003      0.1101
12133      0.6016      0.3965      0.3965      0.6376       2.663       2.663       2.955       2.371      0.9809      0.1701
12142      0.5145      0.5236      0.5032       4.422       4.495      0.8165       4.912      0.6078      0.6319           0
12143      0.1253      0.1533      0.1533       1.938       1.896      0.3314       2.039      0.1879      0.5179           0
12145       1.959       2.292      0.8055       8.984       8.905       1.586       10.97        1.01      0.9617           0
12150     0.07504      0.1624      0.1624      0.9018      0.8819      0.8811       1.027      0.7474      0.6394           0
12152           0     0.02429     0.02429      0.4999      0.3987      0.1012      0.4193     0.08063      0.3209           0
12166       0.238      0.6898      0.6898       7.621       8.015       2.718       8.559       2.174       1.195        0.04
12172      0.3419      0.3156      0.1352       1.133       1.179      0.4705       1.507      0.3477      0.4569           0
12177     0.01855     0.06275     0.06275       1.681       1.512      0.2615       1.567      0.2064      0.4835           0
12195      0.3191       2.562       2.562       4.497        5.78        5.78        6.83        4.73       1.357       0.173
12199    1.56e-07   4.439e-07   4.439e-07       12.26       13.44       1.182       13.44       1.182       4.338           0
12200     0.06055       0.117       0.117      0.9166      0.7747      0.4036      0.9099      0.3429       0.533           0
12206       16.31          15       3.729       28.37       28.83       1.802       43.83       1.927        0.97           0
12241       1.746       3.582       3.582       3.945       7.498       7.498       8.763       6.594       1.669       0.176
12244       105.5       98.21       98.21       112.1         116       46.33         212       76.89       2.484           0
12250       23.79       69.13       69.13       130.7       119.8       32.57       191.8       51.99       3.479           0
12256    0.005461    0.003497    0.003496           0    0.005182    0.005182    0.006551     0.00655       0.041        0.04
12257       25.45       18.35       18.35       73.55       63.63       16.46       82.18       23.76        1.72      0.1795
12259   6.921e-08   1.969e-07   1.969e-07       56.34       55.86       8.482       55.86       8.482       2.626       0.015
12262      0.9432      0.9095      0.7867       8.698       8.755       1.612       9.665      0.8253      0.8418           0
12265       27.97       27.74       19.49       74.24       65.42       11.04       90.96       21.65       2.095      0.0865
12267      0.3879      0.4621      0.4621       4.317       3.722       1.701       3.929        1.55        0.96           0
12275           0     0.04287     0.04287      0.9166       0.814      0.2223      0.8525      0.1838      0.4576           0
12276       4.652       4.512        1.16     0.01012       2.161       2.161       5.605       2.247       1.285       0.033
12282       27.59       26.35       12.43       7.714       8.536       7.132       35.02       6.133       1.336        0.01
