#        cooFIR         snrFIR             id         snr100         snr160         snr250         snr350         snr500         snr1160
#
              0        3.71983           8340        1.63903        2.36284            -99            -99            -99        2.35959
              0        1.17568           8347    5.67659e-05        1.17568            -99            -99            -99            -99
              1        9.80965           8354        6.68398        6.15665        3.63809       0.643217            -99            -99
              0        3.82596           8377       0.861626         1.4284        1.81084    1.03307e-07      0.0741797        2.92756
              0        2.10882           8408        1.55117        1.42863            -99            -99            -99            -99
              0        3.41259           8410        2.96096        1.69662            -99            -99            -99            -99
              0           1.53           8412        1.42156        0.56574            -99            -99            -99            -99
              0         4.2248           8420        3.26757        2.67805            -99            -99            -99            -99
              1        19.7014           8427        14.9262        11.8838        4.33273        2.22779            -99       0.624688
              1        13.0464           8433        3.93626        6.00105        9.44359        4.89703        2.35355            -99
              0        4.86174           8451        4.86085      0.0928746            -99            -99            -99            -99
              1        57.1328           8452        39.3359        36.2306        19.3604        4.83648        2.44246            -99
              0        1.90479           8458        1.37423        1.31898            -99            -99            -99            -99
              0        3.10814           8460      0.0583333         3.1076              0            -99            -99            -99
              0    4.32373e-05           8465    3.91372e-05    1.83778e-05            -99            -99            -99            -99
              0        2.96454           8467          2.671        1.28619            -99            -99            -99            -99
              1        26.5644           8474        19.6999        17.3531        3.99905       0.675263            -99            -99
              0        2.61643           8476        2.48875        0.80736            -99            -99            -99            -99
              1        7.15805           8483        3.44365         5.5774        2.87602            -99            -99            -99
              1        7.29668           8484        2.59426        3.87569        3.92175        3.35281        1.96875       0.996462
              0      0.0646718           8489     5.4506e-05      0.0646718            -99            -99            -99            -99
              0        1.28526           8490        1.28526            -99            -99            -99            -99            -99
              1        16.4814           8493    4.29782e-05        7.76295        8.75112        5.86836        9.64957        2.69052
              0        1.28094           8504       0.369203        1.22658            -99            -99            -99            -99
              0        3.81047           8509    4.09856e-06         0.3262        3.17704        2.07839            -99            -99
              0         3.0214           8512        1.68372        2.50877            -99            -99            -99            -99
              0        3.81141           8515        2.30955        3.03196    9.61354e-08            -99            -99            -99
              1        5.74309           8535        2.91132        3.32881        3.51417        1.03777            -99            -99
              0        2.91639           8537        2.55511        1.40598            -99            -99            -99            -99
              1        17.9044           8539        12.4593        8.66567        9.22596        2.26292            -99            -99
              1        34.6612           8544        25.8926        20.2995        9.29037         5.2549        2.23132            -99
              0     5.3178e-05           8549     5.3178e-05            -99            -99            -99            -99            -99
              1        7.36934           8551        5.75086        4.58361       0.474605            -99            -99            -99
              0         0.1903           8554         0.1903    2.16224e-05            -99            -99            -99            -99
              0    2.82234e-05           8559    2.82234e-05            -99            -99            -99            -99            -99
              0    5.26205e-05           8563    5.26205e-05            -99            -99            -99            -99            -99
              0       0.875567           8568       0.644746       0.592386            -99            -99            -99            -99
              0        1.31399           8585        1.26991       0.337489     7.4334e-08            -99            -99            -99
              1        9.22829           8586        7.36919         4.3318        2.41879         2.4983            -99            -99
              1        5.77033           8592        5.52388        1.66835            -99            -99            -99            -99
              0        1.08687           8593    2.94359e-06        1.08687            -99            -99            -99            -99
              0        2.13525           8595        1.65843        1.34496            -99            -99            -99            -99
              0    4.63938e-05           8607    4.11251e-05    2.14736e-05            -99            -99            -99            -99
              1        7.06183           8612        2.03478        3.48544        4.17471         1.7732        3.60671    1.38402e-10
              1        6.72754           8613        4.50583         3.3045        3.36358        1.65041            -99    1.25147e-10
              0       0.446627           8614    4.55398e-05       0.446627            -99            -99            -99            -99
              0       0.978097           8619       0.922668       0.324589            -99            -99            -99            -99
              0        3.73914           8635         2.6091        2.67839            -99            -99            -99            -99
              0        1.45393           8636        0.49348        1.36762            -99            -99            -99            -99
              0    3.69733e-06           8644    1.21218e-06    3.49297e-06            -99            -99            -99            -99
              1         12.559           8662        7.27334        6.54951        5.33614        4.43419        3.00209        2.18678
              0        1.74701           8664        1.74701    2.66934e-05            -99            -99            -99            -99
              0        2.73269           8666        1.16224       0.973916        2.27338            -99            -99            -99
              1        34.7377           8668        26.0201        19.0822        11.5977        4.00377        3.32161        1.99155
              0              0           8672            -99            -99            -99            -99            -99            -99
              0        3.55001           8673        2.48138        1.84416        1.40796        1.03056            -99            -99
              0        1.67051           8675    4.70772e-05        1.67051            -99            -99            -99            -99
              0    2.90677e-05           8678    2.90677e-05            -99            -99            -99            -99            -99
              0        2.56922           8684        1.15768        2.29361            -99            -99            -99            -99
              0        4.37773           8686        3.74915        2.26017            -99            -99            -99            -99
              1        13.3201           8691        8.26228        10.0384        2.89665            -99            -99            -99
              1         18.529           8704        12.8691         12.851        3.34852        1.15989            -99            -99
              0        2.64378           8716        2.64378    1.36626e-05            -99            -99            -99            -99
              0        3.54116           8717    2.99582e-05        3.38462        1.04125            -99            -99            -99
              0        2.62119           8721    4.35386e-05    9.11125e-06            -99            -99            -99        2.62119
              0        4.48516           8736        4.40397       0.849497            -99            -99            -99            -99
              1        11.7973           8744        4.56739        10.4203        1.67031        1.35661       0.143368        2.25429
              0        1.64365           8752        1.55675       0.527356            -99            -99            -99            -99
              1        12.3564           8753        10.5899         6.3568       0.355781            -99            -99            -99
              0       0.990782           8761    2.41924e-06    2.11513e-06    6.45155e-08    3.42652e-08            -99       0.990782
              0        3.16909           8764        1.23686        2.58864        1.34285      0.0949729            -99    3.04939e-10
              0       0.845731           8769       0.845731    2.64001e-05            -99            -99            -99            -99
              1         5.9768           8771        3.17473         4.8907        1.31315            -99            -99            -99
              0        4.06167           8775        1.78133        3.60859         0.5496            -99            -99            -99
              1        6.63423           8776        3.90154        5.32447       0.664095            -99            -99            -99
              1        12.3437           8778        8.12616        3.41974        7.39478        3.39011        2.90906     2.5339e-10
              1        16.4392           8785        14.5543        6.57532         3.6699         1.3099            -99            -99
              0        3.36506           8800         1.1405        3.02703       0.927352            -99            -99            -99
              1        5.33463           8814    5.08269e-05        3.20263        4.05941         1.3125            -99            -99
              0        3.01414           8824        1.24689        2.74414            -99            -99            -99            -99
              0        1.42426           8837         1.3216       0.530924            -99            -99            -99            -99
              0       0.940357           8838       0.940357    1.55165e-05            -99            -99            -99            -99
              0        2.14707           8847    5.52255e-05        1.96045       0.871129    9.37399e-08      0.0875117    2.48049e-10
              0       0.527953           8851       0.527953            -99            -99            -99            -99            -99
              0        1.35757           8866        1.35757              0            -99            -99            -99            -99
              1        18.9441           8875         9.5557        13.5709        8.02045        3.24659         1.0491        2.72561
              1        9.71754           8879        8.39371        4.74136        1.22294            -99            -99            -99
              0        4.16467           8880        3.52664        2.21524    3.35915e-08            -99            -99            -99
              0        2.78534           8889        2.03232        1.90468            -99            -99            -99            -99
              0        1.68417           8891        1.68417    1.97361e-05            -99            -99            -99            -99
              1        9.26419           8908       0.930936        1.39381        3.50548        4.38417        6.22188        3.57697
              0        1.91959           8910       0.117573        1.91575      0.0298655            -99            -99            -99
              0        1.51972           8912        1.51972    1.93073e-05            -99            -99            -99            -99
              0        2.23586           8915        1.21582      0.0254159            -99            -99            -99        1.87622
              1        10.1259           8919        8.96994        4.22083        2.06342            -99            -99            -99
              0        1.26559           8921        1.22295       0.325748            -99            -99            -99            -99
              0        0.60648           8932       0.605273      0.0382433            -99            -99            -99            -99
              1        7.89148           8937        6.59529        4.09762        1.40965    4.63317e-08            -99            -99
              0        3.98631           8941        2.21814        3.31218    1.35173e-07            -99            -99            -99
              0       0.891487           8944       0.891487            -99            -99            -99            -99            -99
              1        5.38505           8946        4.46294        2.59654        1.52932            -99            -99            -99
              0     2.4234e-05           8947    2.31514e-05     7.1617e-06    8.62171e-08            -99            -99            -99
              0        1.22866           8948        1.22866    7.05147e-06            -99            -99            -99            -99
              1        6.95505           8955         2.9874        4.04514        3.83399        2.89578            -99            -99
              0         2.4379           8959        2.11361         1.2149            -99            -99            -99            -99
              0        3.49276           8963        2.78011        2.11433            -99            -99            -99            -99
              1        12.7339           8965        8.67777        6.30845         6.3009        2.71108            -99            -99
              1        11.9417           8968        4.99057        5.70771        6.91876        4.81696        2.46356        2.82462
              1        22.6435           8973        18.8864        11.1986        2.72066        4.81517        0.19535            -99
              1        5.51682           8988        3.59584        3.52987        2.24617            -99            -99            -99
              0        3.15563           9004        1.13954         2.9427            -99            -99            -99            -99
              1        15.8295           9012         6.7483        12.8501        5.64928        2.82756            -99            -99
              1        14.6432           9022        7.74918        11.9568        3.37792    7.92633e-08            -99            -99
              0         1.6497           9024       0.896008        1.38516            -99            -99            -99            -99
              0       0.556441           9038       0.553924       0.052864            -99            -99            -99            -99
              1         6.8786           9041        6.29102        2.78177            -99            -99            -99            -99
              1        14.1309           9053        2.85461        3.89946        5.73626        7.99052        8.55379        2.53127
              1        13.6534           9056        9.40625        8.13697        5.09569        2.40057            -99            -99
              1        17.4162           9071         11.642        11.2884        6.35277      0.0514225            -99            -99
              0    5.40948e-05           9075    5.40948e-05            -99            -99            -99            -99            -99
              1        49.6153           9077        39.2315        29.3089        5.32842        5.61924         1.8949            -99
              1        6.52907           9101        6.21722        1.99373            -99            -99            -99            -99
              0        0.66932           9106        0.66932            -99            -99            -99            -99            -99
              1        9.66233           9109        2.98893         7.4621        4.53381        2.86156            -99            -99
              0        2.63135           9113      0.0413479       0.487246        2.13347        1.46054            -99            -99
              0         1.1164           9119         1.1164            -99            -99            -99            -99            -99
              0        1.06765           9120       0.599365       0.883535            -99            -99            -99            -99
              0         4.2962           9122        3.84585        1.91487            -99            -99            -99            -99
              1        5.08414           9123        4.28113        2.74234            -99            -99            -99            -99
              1         16.371           9124        13.7817        8.35292        2.88111            -99            -99            -99
              0        2.29043           9139        1.86308        1.33229            -99            -99            -99            -99
              0        4.60708           9148        2.54162        3.67695        1.11594            -99            -99            -99
              1        12.3973           9153        10.2791        5.52784        3.88442        1.54489            -99            -99
              0        2.86398           9154        1.90638        2.13731            -99            -99            -99            -99
              1        8.54139           9155        7.14487        4.20984        2.04535            -99            -99            -99
              0        0.87385           9166        0.87385              0            -99            -99            -99            -99
              1        9.42705           9167        5.56068        7.14484        2.62668            -99            -99            -99
              0    7.85465e-06           9170     7.2161e-06    3.10199e-06    3.31954e-08            -99            -99            -99
              0        1.05933           9171    7.52624e-06       0.558522       0.900131    3.72818e-08            -99            -99
              1        7.48657           9185        6.11717         4.1703        1.11248            -99            -99            -99
              0        2.75606           9192         2.2784        1.55074            -99            -99            -99            -99
              0       0.535356           9207       0.370126       0.386798            -99            -99            -99            -99
              1        8.16527           9229        5.76831        5.40797        2.03767            -99            -99            -99
              0       0.718106           9234       0.718106            -99            -99            -99            -99            -99
              1        10.6222           9237        5.56263        8.35411        3.40787       0.695071            -99            -99
              0        4.05583           9247        2.13783        3.44666    1.63059e-07            -99            -99            -99
              1        22.7624           9252        18.3721        11.4823        6.82472        1.47401            -99            -99
              1        5.41455           9256        4.03621        2.21146         2.4784        1.30082            -99       0.548903
              1        10.0424           9274        6.32057        5.85558        4.49362         2.5336            -99            -99
              1        5.75693           9286     4.8763e-06       0.501188         4.8006        1.08534    2.66838e-08        2.94402
              1         7.0243           9293       0.703545       0.650888        2.37988          5.427        1.86076        3.13745
              1        6.55093           9294        3.24564        5.52413        1.36545            -99            -99            -99
              1        12.9026           9297        9.24748        6.41563        6.01984        1.88756            -99            -99
              1        46.2414           9306        41.3338        20.4689        3.25131        0.48448            -99            -99
              1        6.01617           9311        5.39792        2.65644            -99            -99            -99            -99
              0        2.91256           9316        2.32129       0.252148        1.45598       0.954566            -99            -99
              1        7.76331           9319    8.74605e-06        1.30969        4.20058        4.02946        4.87725       0.940594
              0        3.11476           9322        1.24118        2.85678            -99            -99            -99            -99
              0        2.40531           9329              0        2.40531            -99            -99            -99            -99
              0        3.37629           9333        2.30115        2.47064            -99            -99            -99            -99
              0        1.21731           9347        1.21731    1.68139e-05            -99            -99            -99            -99
              1        5.78787           9353        4.65337         3.3861       0.616349            -99            -99            -99
              0        2.84441           9356    8.72753e-07    1.75128e-06        2.84441            -99            -99            -99
              0        3.14846           9357        1.68498        2.65962            -99            -99            -99            -99
              0        4.63817           9363        3.89525        2.51787            -99            -99            -99            -99
              1        11.3096           9367        3.83499        7.94499        5.30155        4.63496       0.698876            -99
              1        56.5115           9370        40.1257        34.9134        12.6474        5.34505         13.164         1.6454
              1        6.50293           9371        4.01211        4.45482        2.51905            -99            -99            -99
              1        7.95435           9376        3.12871        6.92613        2.34768            -99            -99            -99
              1        11.9759           9387        10.8949        2.31337        4.34301       0.714694            -99            -99
              1        7.36942           9388    3.69992e-06       0.468754        2.31966        6.21002        2.03469         2.4502
              1         17.815           9391        11.9138        12.6381        3.84539       0.962999            -99            -99
              1        9.64598           9398        6.64308        5.32098        3.90384        2.08217       0.843947       0.560319
              1        23.7779           9401         15.059        15.4775         9.7105        2.18385            -99            -99
              1         8.7716           9409        5.91488        5.66767        2.37674        2.04545            -99            -99
              1        8.21758           9412        2.62578        5.55128        4.03824        3.41037        1.37085            -99
              0    2.56743e-06           9418    9.05592e-11    2.56743e-06            -99            -99            -99            -99
              0       0.735827           9422    5.69807e-05    2.62348e-05            -99            -99            -99       0.735827
              0      0.0249714           9430      0.0249714    2.64001e-06            -99            -99            -99            -99
              0    1.34135e-05           9431    1.33901e-05    7.90723e-07    3.21253e-08    2.02298e-08            -99            -99
              1        11.7436           9433        9.50749        6.62509        1.90478            -99            -99            -99
              1        5.69583           9437        5.08808        2.56006            -99            -99            -99            -99
              1        8.26333           9438        7.14376        3.42237        2.35302            -99            -99            -99
              1        5.46981           9440        3.58342         3.4774        2.23286            -99            -99            -99
              0        2.97458           9471    2.39924e-05        1.89872        2.12903       0.842745            -99    2.85944e-10
              1        10.8201           9477        3.33552        6.97502        6.68109        3.55831     0.00709918            -99
              0        2.27416           9479        2.27416              0            -99            -99            -99            -99
              0       0.787575           9481       0.787575    2.43158e-05            -99            -99            -99            -99
              0        2.33221           9482        1.81771         1.4612            -99            -99            -99            -99
              1         12.588           9487        6.51714        6.95333        7.36787         3.2791        1.61189            -99
              0        3.70066           9488        3.10114        1.41109       0.950924       0.364345       0.838624       0.588547
              1        8.32555           9489        5.92528        3.93093        3.89319        1.89652            -99            -99
              0        4.05018           9492    1.33452e-06       0.474129        3.38391        2.17447            -99            -99
              1        6.19948           9514        3.22037        4.97373         1.8234            -99            -99            -99
              1        13.4972           9520        9.92058        6.99436         5.2077        2.77778            -99            -99
              0        3.84515           9526        2.72278         1.5263        2.24546            -99            -99            -99
              1        6.96714           9538        1.31067        6.41997        2.36794            -99            -99            -99
              0        2.31404           9539       0.156188        2.30877            -99            -99            -99            -99
              0     5.4576e-05           9548    4.75229e-05    2.68351e-05            -99            -99            -99            -99
              0        2.84835           9551       0.767655        2.74295            -99            -99            -99            -99
              1        25.1354           9553        19.3955        15.7297        2.85936            -99            -99            -99
              0        4.26301           9555        3.87533        1.77626            -99            -99            -99            -99
              0    1.93615e-05           9567    1.92929e-05    1.62907e-06            -99            -99            -99    2.86753e-10
              0        2.74213           9592        2.05084        1.82026            -99            -99            -99            -99
              1        11.2742           9593        9.54203         5.7631        1.65447        0.32679            -99            -99
              0        3.90953           9608        3.79824       0.645482       0.664226            -99            -99            -99
              1        7.63466           9610        3.83215        5.80745        2.83278        1.36072            -99            -99
              0        3.67455           9612        1.68129        3.26735    9.17644e-08            -99            -99            -99
              1        5.77245           9613        3.62338        3.53888        2.76923            -99            -99            -99
              0        3.97797           9615        1.98382        1.10411         2.0417        2.54972            -99    3.22923e-10
              1        5.19537           9616    1.31987e-06        2.80788        3.67929        2.36018            -99            -99
              0        2.30795           9623         2.3079      0.0151673            -99            -99            -99            -99
              0         2.7389           9634        2.73705       0.100535            -99            -99            -99            -99
              0        2.28441           9635        1.66333        1.56585            -99            -99            -99            -99
              0        3.06617           9642        1.26206        2.03261        1.70423    7.18881e-08       0.554412       0.682125
              0      0.0607243           9644      0.0607243    1.48036e-05            -99            -99            -99            -99
              0       0.278156           9647    3.66691e-05    1.75758e-05            -99            -99            -99       0.278156
              0        1.94851           9649        1.93791       0.202948            -99            -99            -99            -99
              0       0.868127           9650       0.868127              0            -99            -99            -99            -99
              0    4.39619e-05           9662    4.11138e-05    1.55659e-05            -99            -99            -99            -99
              0       0.462381           9663       0.257332       0.384157            -99            -99            -99            -99
              1        6.88584           9691        3.97279        4.17109        3.61436        1.08172            -99            -99
              0        1.50167           9693         1.4944       0.147536            -99            -99            -99            -99
              0        2.14466           9709       0.956912        1.91934            -99            -99            -99            -99
              1        8.11201           9710       0.730143    9.46417e-06        2.14379        2.57169          4.646        5.69884
              1        6.38061           9722    1.52409e-05        1.26579        6.05033        1.50359       0.492695    1.90179e-10
              0       0.483136           9751    2.07919e-06       0.483136            -99            -99            -99            -99
              0        2.00476           9753         1.4835       0.555774            -99       0.922752            -99       0.811139
              1         34.371           9754        28.1638        19.3051        3.79549        1.03754            -99            -99
              1        7.04606           9761        3.07108        5.58462         1.5614        1.03713        1.33805        1.92964
              1        8.40503           9762        2.47782        4.05886        5.89392        3.34821        1.28652       0.653254
              0        3.54151           9781        3.54151    2.32109e-05            -99            -99            -99            -99
              1        12.4302           9782        8.51757        7.16756        5.36959        1.32495            -99            -99
              1        15.3634           9786        7.80495        6.80935        5.24196        7.95072         5.6765        2.41572
              1        30.0019           9790        14.3737        19.1423        15.9289        7.08416         4.2697        2.22222
              1        11.7544           9798        8.89858        7.06871        2.67463        1.18335            -99       0.678056
              0        2.00988           9813      0.0539326        2.00915            -99            -99            -99            -99
              0        2.25844           9821        2.11829       0.783183            -99            -99            -99            -99
              1        15.0281           9824        13.1031        7.31879       0.766562            -99            -99            -99
              0        1.57954           9837        1.29793       0.900177            -99            -99            -99            -99
              0        3.01006           9846        1.87815        2.35224            -99            -99            -99            -99
              0       0.922298           9849       0.591499       0.707646            -99            -99            -99            -99
              0        2.58061           9861       0.461564        2.53899            -99            -99            -99            -99
              1        12.2024           9862        8.06244        9.08238        1.18523            -99            -99            -99
              0    5.48634e-05           9879    5.48634e-05            -99            -99            -99            -99            -99
              1        6.31227           9887        4.06308        3.80835        2.97197            -99            -99            -99
              0        3.25844           9891         2.3167        2.29137            -99            -99            -99            -99
              0        3.80404           9900        1.59274        3.44757       0.219554            -99            -99            -99
              0        4.61358           9902         3.5346        2.96508            -99            -99            -99            -99
              0       0.458777           9916       0.456319    1.99592e-05      0.0474252            -99            -99    3.53351e-10
              0        3.12879           9918        1.06583        2.94166            -99            -99            -99            -99
              1        7.62799           9921        4.67123        5.34221        2.79761            -99            -99            -99
              1        5.09882           9922        2.88201        4.20619    2.22538e-07            -99            -99            -99
              0        1.14039           9927    2.92598e-05        1.14039            -99            -99            -99            -99
              1        6.45649           9928        6.02335        1.81965        1.44718            -99            -99            -99
              0       0.774371           9931    3.23978e-06       0.435781       0.640113    5.05569e-08            -99            -99
              0        2.90339           9954    4.04404e-05        2.90339            -99            -99            -99            -99
              0        3.31618           9957        3.31618    9.67018e-06            -99            -99            -99            -99
              0        1.79933           9958       0.777352        1.62275            -99            -99            -99            -99
              0         3.0223           9964    9.85602e-08       0.717105        2.55352          1.449            -99            -99
              1        30.7009           9970        15.0047        15.5595        18.7364        8.67429        6.08974        3.45363
              0        0.91776           9973    3.42117e-05        0.91776            -99            -99            -99            -99
              1        11.9058           9981        8.87578        7.39737        2.71266       0.942944            -99            -99
              0        2.53205           9986        2.53205            -99            -99            -99            -99            -99
              0        4.13353           9988    6.42129e-06       0.601196        2.75144        2.40154        1.35792        1.24214
              1        20.6395           9991        15.5282        12.9662        3.85089        1.38277            -99            -99
              0        2.09912           9999     5.5531e-05        2.09912            -99            -99            -99            -99
              0       0.231598          10002    5.44863e-05       0.231598            -99            -99            -99            -99
              0        2.35281          10004        2.17863       0.888435            -99            -99            -99            -99
              1        7.75536          10005        4.89935        4.56038        2.68194        2.10582        1.38407        1.34236
              0        1.68751          10006        1.31245       0.431907       0.968827    5.70391e-08            -99            -99
              0         3.4272          10008        1.95558         2.8145            -99            -99            -99            -99
              1        5.72342          10012        3.74269        4.07086        1.47578    5.19121e-08            -99            -99
              0       0.153133          10019       0.153133            -99            -99            -99            -99            -99
              0        1.31297          10026         1.3092      0.0994039            -99            -99            -99            -99
              0        2.75851          10027        2.32337        1.48705            -99            -99            -99            -99
              0       0.386106          10029    9.98559e-07       0.386106            -99            -99            -99            -99
              1        5.55369          10044        3.49815        3.33185        2.73957            -99            -99            -99
              1         5.5317          10059        2.69289        3.57977         1.6986        1.68151        1.72018         1.3644
              1        29.4772          10070        19.4326        18.4048        11.4061        4.71904       0.417629            -99
              1        18.5446          10077        9.46501        11.1151        9.60951        6.02181        1.47228            -99
              0       0.827417          10084       0.827417            -99            -99            -99            -99            -99
              0         2.8398          10090        2.76558       0.645015            -99            -99            -99            -99
              1         14.642          10093        7.80108        10.5624         5.2176        3.53084        1.50926            -99
              0        2.49253          10107        2.39948        0.67472            -99            -99            -99            -99
              0       0.519075          10109    8.94831e-11    1.45005e-05    1.03117e-07       0.519075    5.53852e-08    3.30335e-10
              1        18.1381          10110        10.0837        11.3408        6.17459        6.92854        3.42646       0.908694
              1        8.22473          10111        7.16529        3.90256        1.03678            -99            -99            -99
              0        2.54728          10120    5.27575e-06        2.46778        0.63146    4.52704e-08            -99            -99
              0        2.93734          10123       0.627038        2.86963            -99            -99            -99            -99
              1        11.2347          10126        7.32495        7.80182        3.41997    9.68656e-08            -99            -99
              1        5.37926          10127        2.18815        4.69091        1.46419    6.46993e-08            -99            -99
              1        14.3658          10131        11.2737        7.48048        4.06862         2.6016            -99            -99
              0        2.17611          10133       0.602474        2.09105            -99            -99            -99            -99
              0        1.29014          10134       0.720129        1.07046            -99            -99            -99            -99
              0        1.84154          10145        1.11174        1.46809            -99            -99            -99            -99
              1        9.45179          10149        5.52751        6.67903        3.50684        1.36948            -99            -99
              0        3.62651          10155        1.62444        3.24234    9.99688e-08            -99            -99            -99
              1        23.4294          10159        19.1001        13.2752        2.80871            -99            -99            -99
              1        8.71472          10162        4.74937        7.01397        2.04794            -99            -99            -99
              0        2.44974          10175        2.03133        1.36929            -99            -99            -99            -99
              1        6.63176          10177        4.93465        3.57699        2.61431            -99            -99            -99
              0        2.38135          10181        1.90984        1.42244            -99            -99            -99            -99
              0        4.78217          10184        3.01009        3.60843       0.887536            -99            -99            -99
              1        5.55929          10205        4.03168        3.55684        1.41426            -99            -99            -99
              0        1.92069          10206        1.74563       0.801137            -99            -99            -99            -99
              1         7.4777          10222     7.6735e-06       0.668976        7.03313        2.45022            -99            -99
              0        2.04038          10239        2.04038    1.67543e-05            -99            -99            -99            -99
              0        1.60534          10247       0.278408    2.30358e-05            -99    6.64152e-08            -99        1.58102
              0    6.17241e-05          10249    5.50439e-05    2.79291e-05            -99            -99            -99            -99
              0       0.170352          10250       0.170352    1.44576e-05            -99            -99            -99            -99
              0        2.53448          10251    5.05369e-05        2.53448            -99            -99            -99            -99
              0       0.933458          10255              0       0.933458            -99            -99            -99    2.48541e-10
              0    1.55709e-05          10264    8.18923e-11    1.55709e-05            -99            -99            -99            -99
              0       0.930856          10308    3.65179e-05       0.930856            -99            -99            -99            -99
              1         12.838          10311         9.5591        8.35319        1.91346            -99            -99            -99
              0        2.07021          10315      0.0761323        2.06881            -99            -99            -99            -99
              0     1.4746e-05          10318    1.15719e-05    9.13965e-06            -99            -99            -99            -99
              0        3.13558          10326     5.4056e-05        3.09634       0.494503            -99            -99            -99
              0        2.96405          10327        2.59772        1.42738            -99            -99            -99            -99
              1        9.87735          10331         7.0609        5.46158          4.088        1.07944            -99            -99
              1        17.4182          10335    3.84455e-05         12.216        11.1971        5.30462       0.804868            -99
              1        7.00487          10336    1.03292e-06       0.225087        5.07463        4.01952         2.6663    1.58718e-10
              1          25.26          10341        18.9668        15.6613        5.62411        1.19154            -99            -99
              1        15.8243          10345        15.0469         4.8719       0.513458            -99            -99            -99
              1        10.6976          10351        5.35862        4.58702        7.06777        3.33945        1.89164            -99
              1        14.0515          10352        5.35308        6.84989        8.22254         6.5634        2.75763        1.89056
              0       0.235955          10362       0.235955    2.65291e-05            -99            -99            -99            -99
              0        3.89421          10373     1.1098e-10        3.68495    5.34655e-08       0.887743       0.893304    3.21025e-10
              1        14.4253          10376        5.51415        7.05882        9.51705        4.72021        3.70555        1.12705
              0        3.05149          10390        2.45519        1.70941       0.601291            -99            -99            -99
