#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vmax
#
       0.679         0.4         0.8         0.6         0.4   6.911e+04
      0.4842         0.4      0.7642      0.5821      0.3642   6.045e+04
        0.78         0.4         0.8         0.6         0.4   6.911e+04
      0.5577         0.4      0.5577      0.4789      0.1577   1.983e+04
      0.6817         0.4      0.6817      0.5409      0.2817   4.228e+04
      0.4099         0.4         0.8         0.6         0.4   6.911e+04
      0.6378         0.4         0.8         0.6         0.4   6.911e+04
      0.7435         0.4         0.8         0.6         0.4   6.911e+04
      0.4547         0.4      0.5747      0.4874      0.1747   2.255e+04
      0.4565         0.4      0.5565      0.4783      0.1565   1.964e+04
      0.5178         0.4      0.6178      0.5089      0.2178   2.996e+04
       0.513         0.4       0.593      0.4965       0.193   2.561e+04
      0.4745         0.4      0.5945      0.4972      0.1945   2.586e+04
      0.4375         0.4      0.6575      0.5288      0.2575   3.743e+04
       0.485         0.4       0.585      0.4925       0.185   2.425e+04
      0.5284         0.4         0.8         0.6         0.4   6.911e+04
       0.432         0.4       0.532       0.466       0.132   1.593e+04
        0.41         0.4        0.41       0.405        0.01       972.2
      0.6319         0.4      0.6719       0.536      0.2719   4.028e+04
      0.6407         0.4         0.8         0.6         0.4   6.911e+04
      0.5948         0.4      0.6748      0.5374      0.2748   4.087e+04
      0.4844         0.4      0.6444      0.5222      0.2444    3.49e+04
       0.595         0.4         0.8         0.6         0.4   6.911e+04
      0.5035         0.4      0.5435      0.4718      0.1435   1.764e+04
      0.7834         0.4         0.8         0.6         0.4   6.911e+04
      0.7659         0.4         0.8         0.6         0.4   6.911e+04
      0.4439         0.4      0.5639       0.482      0.1639   2.081e+04
      0.7898         0.4      0.7898      0.5949      0.3898    6.66e+04
       0.643         0.4         0.8         0.6         0.4   6.911e+04
       0.458         0.4       0.498       0.449       0.098   1.117e+04
      0.6419         0.4         0.8         0.6         0.4   6.911e+04
       0.749         0.4       0.749      0.5745       0.349   5.692e+04
      0.5763         0.4      0.6363      0.5182      0.2363   3.336e+04
       0.502         0.4       0.542       0.471       0.142   1.741e+04
      0.5344         0.4      0.7344      0.5672      0.3344    5.36e+04
      0.5334         0.4      0.5334      0.4667      0.1334   1.613e+04
      0.4372         0.4         0.8         0.6         0.4   6.911e+04
       0.746         0.4         0.8         0.6         0.4   6.911e+04
      0.6393         0.4      0.7593      0.5796      0.3593    5.93e+04
      0.5565         0.4      0.7165      0.5583      0.3165   4.964e+04
      0.7834         0.4         0.8         0.6         0.4   6.911e+04
       0.783         0.4         0.8         0.6         0.4   6.911e+04
       0.509         0.4       0.669      0.5345       0.269    3.97e+04
      0.4362         0.4      0.6962      0.5481      0.2962   4.529e+04
       0.458         0.4       0.498       0.449       0.098   1.117e+04
      0.5022         0.4      0.5222      0.4611      0.1222   1.451e+04
      0.5179         0.4      0.5179       0.459      0.1179    1.39e+04
      0.5178         0.4      0.5178      0.4589      0.1178   1.389e+04
       0.509         0.4       0.669      0.5345       0.269    3.97e+04
      0.4102         0.4      0.4102      0.4051      0.0102       992.2
      0.7614         0.4      0.7614      0.5807      0.3614   5.979e+04
      0.4381         0.4      0.5381      0.4691      0.1381   1.683e+04
       0.792         0.4         0.8         0.6         0.4   6.911e+04
      0.4381         0.4      0.5381      0.4691      0.1381   1.683e+04
       0.563         0.4         0.8         0.6         0.4   6.911e+04
       0.595         0.4         0.8         0.6         0.4   6.911e+04
       0.484         0.4       0.664       0.532       0.264   3.871e+04
      0.5131         0.4      0.5931      0.4965      0.1931   2.562e+04
      0.6801         0.4         0.8         0.6         0.4   6.911e+04
        0.74         0.4         0.8         0.6         0.4   6.911e+04
      0.7834         0.4         0.8         0.6         0.4   6.911e+04
       0.679         0.4         0.8         0.6         0.4   6.911e+04
      0.4102         0.4      0.4102      0.4051      0.0102       992.2
      0.7452         0.4      0.7852      0.5926      0.3852   6.547e+04
       0.458         0.4       0.498       0.449       0.098   1.117e+04
      0.5553         0.4      0.5953      0.4976      0.1953     2.6e+04
      0.7836         0.4         0.8         0.6         0.4   6.911e+04
      0.5281         0.4      0.5281      0.4641      0.1281   1.536e+04
      0.4569         0.4      0.4969      0.4485      0.0969   1.103e+04
      0.6393         0.4      0.7593      0.5796      0.3593    5.93e+04
       0.561         0.4         0.8         0.6         0.4   6.911e+04
      0.4587         0.4      0.5187      0.4594      0.1187   1.401e+04
      0.5287         0.4      0.5687      0.4844      0.1687   2.157e+04
      0.5022         0.4      0.5222      0.4611      0.1222   1.451e+04
      0.6337         0.4         0.8         0.6         0.4   6.911e+04
        0.75         0.4         0.8         0.6         0.4   6.911e+04
      0.4745         0.4      0.5945      0.4972      0.1945   2.586e+04
       0.484         0.4       0.664       0.532       0.264   3.871e+04
      0.4569         0.4      0.4969      0.4485      0.0969   1.103e+04
      0.4569         0.4      0.4969      0.4485      0.0969   1.103e+04
        0.41         0.4        0.77       0.585        0.37   6.182e+04
      0.7783         0.4         0.8         0.6         0.4   6.911e+04
      0.5131         0.4      0.5931      0.4965      0.1931   2.562e+04
      0.6766         0.4         0.8         0.6         0.4   6.911e+04
      0.5196         0.4      0.5796      0.4898      0.1796   2.336e+04
      0.5619         0.4      0.7619       0.581      0.3619   5.991e+04
       0.485         0.4       0.585      0.4925       0.185   2.425e+04
      0.4375         0.4      0.6575      0.5288      0.2575   3.743e+04
       0.746         0.4         0.8         0.6         0.4   6.911e+04
      0.6393         0.4      0.6393      0.5197      0.2393   3.393e+04
      0.4381         0.4      0.5381      0.4691      0.1381   1.683e+04
      0.7038         0.4         0.8         0.6         0.4   6.911e+04
      0.5948         0.4      0.6748      0.5374      0.2748   4.087e+04
      0.6809         0.4         0.8         0.6         0.4   6.911e+04
      0.4192         0.4         0.8         0.6         0.4   6.911e+04
      0.4784         0.4      0.7984      0.5992      0.3984   6.871e+04
      0.5196         0.4      0.5796      0.4898      0.1796   2.336e+04
      0.5594         0.4      0.6794      0.5397      0.2794    4.18e+04
       0.519         0.4       0.519      0.4595       0.119   1.406e+04
       0.792         0.4         0.8         0.6         0.4   6.911e+04
       0.513         0.4       0.593      0.4965       0.193   2.561e+04
       0.748         0.4         0.8         0.6         0.4   6.911e+04
      0.5609         0.4         0.8         0.6         0.4   6.911e+04
      0.5184         0.4      0.5184      0.4592      0.1184   1.397e+04
      0.4855         0.4         0.8         0.6         0.4   6.911e+04
        0.53         0.4        0.53       0.465        0.13   1.564e+04
      0.4784         0.4      0.7984      0.5992      0.3984   6.871e+04
      0.5195         0.4      0.5395      0.4698      0.1395   1.704e+04
      0.6393         0.4      0.6393      0.5197      0.2393   3.393e+04
      0.7038         0.4         0.8         0.6         0.4   6.911e+04
      0.5619         0.4      0.7619       0.581      0.3619   5.991e+04
       0.679         0.4         0.8         0.6         0.4   6.911e+04
      0.4473         0.4      0.5673      0.4837      0.1673   2.135e+04
      0.7784         0.4         0.8         0.6         0.4   6.911e+04
      0.7469         0.4         0.8         0.6         0.4   6.911e+04
      0.7657         0.4         0.8         0.6         0.4   6.911e+04
      0.4855         0.4         0.8         0.6         0.4   6.911e+04
        0.41         0.4        0.41       0.405        0.01       972.2
       0.411         0.4       0.651      0.5255       0.251   3.616e+04
      0.6809         0.4         0.8         0.6         0.4   6.911e+04
      0.7837         0.4         0.8         0.6         0.4   6.911e+04
       0.575         0.4       0.595      0.4975       0.195   2.595e+04
       0.562         0.4       0.762       0.581       0.362   5.994e+04
      0.5344         0.4      0.7344      0.5672      0.3344    5.36e+04
      0.4097         0.4      0.4297      0.4149      0.0297        2995
      0.4565         0.4      0.5565      0.4783      0.1565   1.964e+04
      0.7452         0.4      0.7852      0.5926      0.3852   6.547e+04
       0.556         0.4       0.776       0.588       0.376   6.325e+04
      0.6346         0.4      0.7346      0.5673      0.3346   5.364e+04
      0.4111         0.4      0.7311      0.5655      0.3311   5.286e+04
      0.6338         0.4      0.7338      0.5669      0.3338   5.346e+04
      0.6555         0.4         0.8         0.6         0.4   6.911e+04
      0.7781         0.4         0.8         0.6         0.4   6.911e+04
      0.7939         0.4         0.8         0.6         0.4   6.911e+04
      0.6338         0.4      0.7338      0.5669      0.3338   5.346e+04
       0.799         0.4         0.8         0.6         0.4   6.911e+04
      0.7783         0.4         0.8         0.6         0.4   6.911e+04
      0.5184         0.4      0.5184      0.4592      0.1184   1.397e+04
      0.5577         0.4      0.6177      0.5089      0.2177   2.994e+04
      0.6817         0.4         0.8         0.6         0.4   6.911e+04
      0.5605         0.4         0.8         0.6         0.4   6.911e+04
      0.6817         0.4         0.8         0.6         0.4   6.911e+04
      0.6807         0.4      0.7207      0.5604      0.3207   5.055e+04
       0.585         0.4         0.8         0.6         0.4   6.911e+04
       0.788         0.4         0.8         0.6         0.4   6.911e+04
       0.795         0.4         0.8         0.6         0.4   6.911e+04
       0.519         0.4       0.539      0.4695       0.139   1.697e+04
      0.4587         0.4      0.5187      0.4594      0.1187   1.401e+04
      0.6419         0.4         0.8         0.6         0.4   6.911e+04
      0.4843         0.4      0.6043      0.5022      0.2043   2.756e+04
       0.749         0.4       0.749      0.5745       0.349   5.692e+04
      0.5334         0.4      0.5334      0.4667      0.1334   1.613e+04
       0.679         0.4         0.8         0.6         0.4   6.911e+04
       0.432         0.4       0.532       0.466       0.132   1.593e+04
      0.5553         0.4      0.5953      0.4976      0.1953     2.6e+04
      0.4733         0.4         0.8         0.6         0.4   6.911e+04
      0.4852         0.4      0.6052      0.5026      0.2052   2.772e+04
      0.5763         0.4      0.6363      0.5182      0.2363   3.336e+04
      0.4537         0.4      0.5737      0.4869      0.1737   2.239e+04
       0.595         0.4         0.8         0.6         0.4   6.911e+04
       0.509         0.4       0.669      0.5345       0.269    3.97e+04
      0.4102         0.4      0.4102      0.4051      0.0102       992.2
      0.5174         0.4      0.5174      0.4587      0.1174   1.383e+04
       0.683         0.4         0.8         0.6         0.4   6.911e+04
      0.5561         0.4         0.8         0.6         0.4   6.911e+04
      0.5344         0.4      0.7344      0.5672      0.3344    5.36e+04
      0.5174         0.4      0.5174      0.4587      0.1174   1.383e+04
      0.4111         0.4      0.7311      0.5655      0.3311   5.286e+04
      0.4774         0.4      0.5774      0.4887      0.1774   2.299e+04
      0.4757         0.4      0.6957      0.5479      0.2957   4.518e+04
       0.518         0.4       0.518       0.459       0.118   1.392e+04
      0.5639         0.4      0.6039       0.502      0.2039   2.749e+04
      0.6881         0.4      0.6881      0.5441      0.2881   4.359e+04
      0.7837         0.4         0.8         0.6         0.4   6.911e+04
      0.4735         0.4      0.4735      0.4368      0.0735        8029
      0.5178         0.4      0.6178      0.5089      0.2178   2.996e+04
      0.5948         0.4      0.6748      0.5374      0.2748   4.087e+04
      0.4099         0.4      0.4299       0.415      0.0299        3016
      0.7435         0.4         0.8         0.6         0.4   6.911e+04
      0.7834         0.4         0.8         0.6         0.4   6.911e+04
      0.4099         0.4         0.8         0.6         0.4   6.911e+04
