#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vmax
#
       0.934         0.8         1.5        1.15         0.7   2.426e+05
         0.8         0.8         1.1        0.95         0.3   8.914e+04
       1.242         0.8         1.5        1.15         0.7   2.426e+05
         0.8         0.8         1.1        0.95         0.3   8.914e+04
         1.2         0.8        1.32        1.06        0.52   1.697e+05
        0.89         0.8        1.07       0.935        0.27   7.903e+04
       1.226         0.8         1.5        1.15         0.7   2.426e+05
       1.358         0.8         1.5        1.15         0.7   2.426e+05
       0.955         0.8       1.215       1.007       0.415   1.299e+05
       1.142         0.8         1.5        1.15         0.7   2.426e+05
       1.155         0.8       1.335       1.067       0.535   1.756e+05
        0.96         0.8        1.18        0.99        0.38   1.172e+05
      0.8433         0.8       1.363       1.082      0.5633   1.868e+05
        0.85         0.8        0.89       0.845        0.09   2.379e+04
       1.331         0.8       1.451       1.125       0.651   2.223e+05
       0.925         0.8       0.925      0.8625       0.125   3.375e+04
       0.846         0.8       0.946       0.873       0.146   3.993e+04
       1.246         0.8         1.5        1.15         0.7   2.426e+05
       1.224         0.8       1.344       1.072       0.544   1.791e+05
       1.487         0.8         1.5        1.15         0.7   2.426e+05
       1.261         0.8       1.401         1.1       0.601   2.019e+05
       1.414         0.8         1.5        1.15         0.7   2.426e+05
       1.224         0.8         1.5        1.15         0.7   2.426e+05
       1.261         0.8         1.5        1.15         0.7   2.426e+05
       1.003         0.8       1.323       1.062       0.523   1.709e+05
       1.084         0.8       1.484       1.142       0.684   2.359e+05
       1.185         0.8       1.265       1.032       0.465   1.486e+05
       1.015         0.8       1.075      0.9375       0.275    8.07e+04
      0.9365         0.8      0.9965      0.8982      0.1965   5.531e+04
      0.8395         0.8       1.059      0.9297      0.2595   7.556e+04
       1.185         0.8       1.265       1.032       0.465   1.486e+05
      0.8402         0.8           1      0.9001      0.2002   5.648e+04
       1.143         0.8         1.5        1.15         0.7   2.426e+05
       1.022         0.8         1.5        1.15         0.7   2.426e+05
       0.841         0.8       1.261        1.03       0.461   1.471e+05
       0.851         0.8       0.991      0.8955       0.191   5.361e+04
      0.9379         0.8       1.338       1.069      0.5379   1.767e+05
      0.8433         0.8       1.363       1.082      0.5633   1.868e+05
        1.14         0.8         1.2           1         0.4   1.244e+05
      0.8352         0.8       1.215       1.008      0.4152     1.3e+05
      0.8352         0.8       1.215       1.008      0.4152     1.3e+05
       1.006         0.8       1.226       1.013       0.426    1.34e+05
       1.084         0.8       1.084       0.942       0.284   8.372e+04
       0.913         0.8         1.5        1.15         0.7   2.426e+05
       0.851         0.8       0.991      0.8955       0.191   5.361e+04
       1.391         0.8         1.5        1.15         0.7   2.426e+05
       0.851         0.8         1.5        1.15         0.7   2.426e+05
      0.9746         0.8         1.5        1.15         0.7   2.426e+05
       0.842         0.8       0.942       0.871       0.142   3.874e+04
        1.33         0.8        1.45       1.125        0.65   2.218e+05
       1.021         0.8       1.021      0.9105       0.221   6.305e+04
       1.029         0.8       1.389       1.095       0.589    1.97e+05
       0.972         0.8       1.272       1.036       0.472   1.513e+05
       1.251         0.8         1.5        1.15         0.7   2.426e+05
       1.021         0.8       1.401         1.1       0.601   2.019e+05
       1.015         0.8       1.135      0.9675       0.335   1.012e+05
      0.8471         0.8      0.8671      0.8336      0.0671   1.747e+04
      0.9352         0.8      0.9352      0.8676      0.1352   3.674e+04
        1.27         0.8         1.5        1.15         0.7   2.426e+05
      0.9048         0.8       1.185      0.9924      0.3848   1.189e+05
       1.246         0.8         1.5        1.15         0.7   2.426e+05
        1.14         0.8         1.5        1.15         0.7   2.426e+05
      0.9044         0.8       1.164      0.9822      0.3644   1.116e+05
       1.138         0.8       1.298       1.049       0.498   1.612e+05
      0.9089         0.8       1.009      0.9044      0.2089   5.921e+04
       1.018         0.8       1.078       0.939       0.278    8.17e+04
      0.8799         0.8        1.04      0.9199      0.2399   6.914e+04
         0.8         0.8        0.84        0.82        0.04   1.023e+04
       1.268         0.8         1.5        1.15         0.7   2.426e+05
       0.858         0.8         1.5        1.15         0.7   2.426e+05
       1.139         0.8         1.5        1.15         0.7   2.426e+05
       1.433         0.8         1.5        1.15         0.7   2.426e+05
      0.8579         0.8       1.198       0.999      0.3979   1.237e+05
       1.017         0.8         1.5        1.15         0.7   2.426e+05
        1.02         0.8         1.5        1.15         0.7   2.426e+05
      0.9379         0.8       1.338       1.069      0.5379   1.767e+05
      0.9628         0.8      0.9628      0.8814      0.1628   4.496e+04
        1.38         0.8        1.38        1.09        0.58   1.934e+05
      0.8391         0.8       1.339        1.07      0.5391   1.772e+05
      0.8517         0.8       1.312       1.056      0.5117   1.665e+05
       0.956         0.8       1.056       0.928       0.256    7.44e+04
       0.887         0.8       1.027      0.9135       0.227   6.497e+04
       0.848         0.8       1.308       1.054       0.508   1.651e+05
       1.491         0.8         1.5        1.15         0.7   2.426e+05
      0.9419         0.8      0.9419       0.871      0.1419   3.871e+04
       1.423         0.8         1.5        1.15         0.7   2.426e+05
      0.9419         0.8      0.9419       0.871      0.1419   3.871e+04
       0.948         0.8       0.968       0.884       0.168   4.653e+04
       1.364         0.8         1.5        1.15         0.7   2.426e+05
       0.948         0.8       1.288       1.044       0.488   1.574e+05
       1.461         0.8         1.5        1.15         0.7   2.426e+05
       0.969         0.8       1.309       1.054       0.509   1.655e+05
        0.97         0.8        1.25       1.025        0.45   1.429e+05
       1.249         0.8         1.5        1.15         0.7   2.426e+05
       1.004         0.8         1.5        1.15         0.7   2.426e+05
      0.9746         0.8         1.5        1.15         0.7   2.426e+05
       1.485         0.8         1.5        1.15         0.7   2.426e+05
      0.9437         0.8       1.084      0.9418      0.2837   8.362e+04
       1.141         0.8         1.5        1.15         0.7   2.426e+05
       1.249         0.8         1.5        1.15         0.7   2.426e+05
        1.08         0.8        1.36        1.08        0.56   1.855e+05
      0.9809         0.8       1.101      0.9505      0.3009   8.945e+04
        0.85         0.8        0.89       0.845        0.09   2.379e+04
        1.08         0.8        1.36        1.08        0.56   1.855e+05
      0.9481         0.8      0.9681      0.8841      0.1681   4.656e+04
       1.239         0.8         1.5        1.15         0.7   2.426e+05
       1.295         0.8       1.375       1.087       0.575   1.914e+05
       1.029         0.8       1.389       1.095       0.589    1.97e+05
       0.846         0.8       0.946       0.873       0.146   3.993e+04
       1.224         0.8         1.5        1.15         0.7   2.426e+05
      0.9456         0.8       1.426       1.113      0.6256   2.119e+05
       1.028         0.8       1.208       1.004       0.408   1.274e+05
       1.359         0.8         1.5        1.15         0.7   2.426e+05
      0.9782         0.8       1.278       1.039      0.4782   1.536e+05
         1.2         0.8        1.32        1.06        0.52   1.697e+05
      0.9399         0.8         1.5        1.15         0.7   2.426e+05
        1.33         0.8        1.45       1.125        0.65   2.218e+05
       0.874         0.8       1.094       0.947       0.294   8.709e+04
       1.261         0.8         1.5        1.15         0.7   2.426e+05
       1.068         0.8       1.068       0.934       0.268   7.837e+04
       1.214         0.8       1.274       1.037       0.474    1.52e+05
       1.226         0.8         1.5        1.15         0.7   2.426e+05
      0.8541         0.8      0.9141      0.8571      0.1141   3.061e+04
       0.936         0.8         1.5        1.15         0.7   2.426e+05
       1.018         0.8       1.078       0.939       0.278    8.17e+04
       1.322         0.8         1.5        1.15         0.7   2.426e+05
        1.28         0.8         1.5        1.15         0.7   2.426e+05
        1.28         0.8         1.5        1.15         0.7   2.426e+05
       1.013         0.8         1.5        1.15         0.7   2.426e+05
       1.016         0.8       1.016       0.908       0.216   6.146e+04
       1.239         0.8         1.5        1.15         0.7   2.426e+05
       1.201         0.8       1.421       1.111       0.621     2.1e+05
      0.9588         0.8       1.319       1.059      0.5188   1.693e+05
       1.266         0.8         1.5        1.15         0.7   2.426e+05
        1.37         0.8         1.5        1.15         0.7   2.426e+05
        1.26         0.8        1.28        1.04        0.48   1.543e+05
       1.152         0.8       1.392       1.096       0.592   1.982e+05
       0.947         0.8       0.987      0.8935       0.187   5.237e+04
      0.8494         0.8       1.349       1.075      0.5494   1.813e+05
      0.8178         0.8       1.038      0.9189      0.2378   6.845e+04
       1.055         0.8       1.115      0.9575       0.315   9.428e+04
       1.027         0.8       1.467       1.133       0.667   2.289e+05
       0.838         0.8       0.878       0.839       0.078   2.046e+04
       0.858         0.8         1.5        1.15         0.7   2.426e+05
      0.8471         0.8      0.8671      0.8336      0.0671   1.747e+04
       1.201         0.8       1.421       1.111       0.621     2.1e+05
       1.358         0.8         1.5        1.15         0.7   2.426e+05
      0.9032         0.8       1.103      0.9516      0.3032   9.023e+04
       1.195         0.8         1.5        1.15         0.7   2.426e+05
       1.142         0.8         1.5        1.15         0.7   2.426e+05
       0.851         0.8       1.051      0.9255       0.251   7.276e+04
      0.9365         0.8       1.036      0.9183      0.2365   6.804e+04
        1.17         0.8         1.5        1.15         0.7   2.426e+05
       1.268         0.8         1.5        1.15         0.7   2.426e+05
      0.8495         0.8      0.9295      0.8648      0.1295   3.507e+04
        1.26         0.8        1.28        1.04        0.48   1.543e+05
        1.28         0.8         1.5        1.15         0.7   2.426e+05
         1.2         0.8        1.32        1.06        0.52   1.697e+05
       1.109         0.8       1.109      0.9545       0.309   9.221e+04
       1.431         0.8         1.5        1.15         0.7   2.426e+05
      0.9354         0.8       1.255       1.028      0.4554    1.45e+05
       0.936         0.8       1.136       0.968       0.336   1.016e+05
       1.246         0.8         1.5        1.15         0.7   2.426e+05
      0.9448         0.8      0.9648      0.8824      0.1648   4.557e+04
      0.9585         0.8       1.319       1.059      0.5185   1.691e+05
       1.109         0.8       1.249       1.024       0.449   1.426e+05
      0.9057         0.8      0.9457      0.8729      0.1457   3.984e+04
        0.97         0.8        1.25       1.025        0.45   1.429e+05
       1.358         0.8         1.5        1.15         0.7   2.426e+05
       0.874         0.8       1.094       0.947       0.294   8.709e+04
       1.224         0.8       1.424       1.112       0.624   2.112e+05
       1.431         0.8         1.5        1.15         0.7   2.426e+05
       1.382         0.8         1.5        1.15         0.7   2.426e+05
       0.925         0.8       0.925      0.8625       0.125   3.375e+04
      0.8409         0.8         1.5        1.15         0.7   2.426e+05
       0.956         0.8       0.976       0.888       0.176   4.898e+04
       1.084         0.8       1.484       1.142       0.684   2.359e+05
      0.9354         0.8       1.255       1.028      0.4554    1.45e+05
      0.8988         0.8      0.9388      0.8694      0.1388   3.779e+04
       1.359         0.8         1.5        1.15         0.7   2.426e+05
        1.02         0.8         1.1        0.95         0.3   8.914e+04
      0.8903         0.8      0.8903      0.8452      0.0903   2.387e+04
       1.423         0.8         1.5        1.15         0.7   2.426e+05
       1.143         0.8         1.5        1.15         0.7   2.426e+05
       0.934         0.8         1.5        1.15         0.7   2.426e+05
      0.9437         0.8       1.084      0.9418      0.2837   8.362e+04
       1.224         0.8         1.5        1.15         0.7   2.426e+05
        1.33         0.8        1.45       1.125        0.65   2.218e+05
      0.9093         0.8       1.169      0.9847      0.3693   1.133e+05
      0.8495         0.8      0.9295      0.8648      0.1295   3.507e+04
       1.195         0.8         1.5        1.15         0.7   2.426e+05
        0.94         0.8        1.26        1.03        0.46   1.467e+05
       0.947         0.8       1.267       1.034       0.467   1.494e+05
       1.145         0.8         1.5        1.15         0.7   2.426e+05
       1.003         0.8       1.323       1.062       0.523   1.709e+05
      0.9346         0.8       1.135      0.9673      0.3346   1.011e+05
       1.013         0.8       1.353       1.077       0.553   1.827e+05
       1.055         0.8       1.115      0.9575       0.315   9.428e+04
       0.838         0.8       0.838       0.819       0.038        9709
      0.9048         0.8       1.185      0.9924      0.3848   1.189e+05
       1.225         0.8       1.425       1.112       0.625   2.116e+05
       1.322         0.8         1.5        1.15         0.7   2.426e+05
       1.256         0.8         1.5        1.15         0.7   2.426e+05
      0.9481         0.8      0.9681      0.8841      0.1681   4.656e+04
      0.8493         0.8       1.049      0.9246      0.2493    7.22e+04
       0.946         0.8       1.386       1.093       0.586   1.958e+05
       1.433         0.8         1.5        1.15         0.7   2.426e+05
       1.143         0.8         1.5        1.15         0.7   2.426e+05
       1.266         0.8         1.5        1.15         0.7   2.426e+05
       0.877         0.8       1.277       1.038       0.477   1.532e+05
       1.261         0.8       1.401         1.1       0.601   2.019e+05
       1.021         0.8         1.5        1.15         0.7   2.426e+05
       0.946         0.8       0.946       0.873       0.146   3.993e+04
       1.138         0.8       1.298       1.049       0.498   1.612e+05
       1.465         0.8         1.5        1.15         0.7   2.426e+05
      0.8412         0.8      0.8612      0.8306      0.0612   1.588e+04
      0.9419         0.8      0.9419       0.871      0.1419   3.871e+04
       1.223         0.8         1.5        1.15         0.7   2.426e+05
       1.211         0.8         1.5        1.15         0.7   2.426e+05
         0.8         0.8         1.1        0.95         0.3   8.914e+04
        1.45         0.8        1.45       1.125        0.65   2.218e+05
      0.9809         0.8       1.101      0.9505      0.3009   8.945e+04
        1.14         0.8         1.2           1         0.4   1.244e+05
      0.9782         0.8       1.278       1.039      0.4782   1.536e+05
       1.138         0.8       1.298       1.049       0.498   1.612e+05
       1.195         0.8         1.5        1.15         0.7   2.426e+05
      0.8517         0.8       1.312       1.056      0.5117   1.665e+05
       1.433         0.8         1.5        1.15         0.7   2.426e+05
       1.256         0.8         1.5        1.15         0.7   2.426e+05
       0.837         0.8       1.057      0.9285       0.257   7.473e+04
