#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
       1.249         0.8         1.5        1.15         0.7   2.426e+05
       1.004         0.8         1.5        1.15         0.7   2.426e+05
      0.9746         0.8         1.5        1.15         0.7   2.426e+05
       1.485         0.8         1.5        1.15         0.7   2.426e+05
      0.9437         0.8         1.5        1.15         0.7   2.426e+05
       1.141         0.8         1.5        1.15         0.7   2.426e+05
       1.249         0.8         1.5        1.15         0.7   2.426e+05
        1.08         0.8         1.5        1.15         0.7   2.426e+05
      0.9809         0.8         1.5        1.15         0.7   2.426e+05
        0.85         0.8         1.5        1.15         0.7   2.426e+05
        1.08         0.8         1.5        1.15         0.7   2.426e+05
      0.9481         0.8         1.5        1.15         0.7   2.426e+05
       1.239         0.8         1.5        1.15         0.7   2.426e+05
       1.295         0.8         1.5        1.15         0.7   2.426e+05
       1.029         0.8         1.5        1.15         0.7   2.426e+05
       0.846         0.8         1.5        1.15         0.7   2.426e+05
       1.224         0.8         1.5        1.15         0.7   2.426e+05
      0.9456         0.8         1.5        1.15         0.7   2.426e+05
       1.028         0.8         1.5        1.15         0.7   2.426e+05
       1.359         0.8         1.5        1.15         0.7   2.426e+05
      0.9782         0.8         1.5        1.15         0.7   2.426e+05
         1.2         0.8         1.5        1.15         0.7   2.426e+05
      0.9399         0.8         1.5        1.15         0.7   2.426e+05
        1.33         0.8         1.5        1.15         0.7   2.426e+05
       0.874         0.8         1.5        1.15         0.7   2.426e+05
       1.261         0.8         1.5        1.15         0.7   2.426e+05
       1.068         0.8         1.5        1.15         0.7   2.426e+05
       1.214         0.8         1.5        1.15         0.7   2.426e+05
       1.226         0.8         1.5        1.15         0.7   2.426e+05
      0.8541         0.8         1.5        1.15         0.7   2.426e+05
       0.936         0.8         1.5        1.15         0.7   2.426e+05
       1.018         0.8         1.5        1.15         0.7   2.426e+05
       1.322         0.8         1.5        1.15         0.7   2.426e+05
        1.28         0.8         1.5        1.15         0.7   2.426e+05
        1.28         0.8         1.5        1.15         0.7   2.426e+05
       1.013         0.8         1.5        1.15         0.7   2.426e+05
       1.016         0.8         1.5        1.15         0.7   2.426e+05
       1.239         0.8         1.5        1.15         0.7   2.426e+05
       1.201         0.8         1.5        1.15         0.7   2.426e+05
      0.9588         0.8         1.5        1.15         0.7   2.426e+05
       1.266         0.8         1.5        1.15         0.7   2.426e+05
        1.37         0.8         1.5        1.15         0.7   2.426e+05
        1.26         0.8         1.5        1.15         0.7   2.426e+05
       1.152         0.8         1.5        1.15         0.7   2.426e+05
       0.947         0.8         1.5        1.15         0.7   2.426e+05
      0.8494         0.8         1.5        1.15         0.7   2.426e+05
      0.8178         0.8         1.5        1.15         0.7   2.426e+05
       1.055         0.8         1.5        1.15         0.7   2.426e+05
       1.027         0.8         1.5        1.15         0.7   2.426e+05
       0.838         0.8         1.5        1.15         0.7   2.426e+05
       0.858         0.8         1.5        1.15         0.7   2.426e+05
      0.8471         0.8         1.5        1.15         0.7   2.426e+05
       1.201         0.8         1.5        1.15         0.7   2.426e+05
       1.358         0.8         1.5        1.15         0.7   2.426e+05
      0.9032         0.8         1.5        1.15         0.7   2.426e+05
       1.195         0.8         1.5        1.15         0.7   2.426e+05
       1.142         0.8         1.5        1.15         0.7   2.426e+05
       0.851         0.8         1.5        1.15         0.7   2.426e+05
      0.9365         0.8         1.5        1.15         0.7   2.426e+05
        1.17         0.8         1.5        1.15         0.7   2.426e+05
       1.268         0.8         1.5        1.15         0.7   2.426e+05
      0.8495         0.8         1.5        1.15         0.7   2.426e+05
        1.26         0.8         1.5        1.15         0.7   2.426e+05
        1.28         0.8         1.5        1.15         0.7   2.426e+05
         1.2         0.8         1.5        1.15         0.7   2.426e+05
       1.109         0.8         1.5        1.15         0.7   2.426e+05
       1.431         0.8         1.5        1.15         0.7   2.426e+05
      0.9354         0.8         1.5        1.15         0.7   2.426e+05
       0.936         0.8         1.5        1.15         0.7   2.426e+05
       1.246         0.8         1.5        1.15         0.7   2.426e+05
      0.9448         0.8         1.5        1.15         0.7   2.426e+05
      0.9585         0.8         1.5        1.15         0.7   2.426e+05
       1.109         0.8         1.5        1.15         0.7   2.426e+05
      0.9057         0.8         1.5        1.15         0.7   2.426e+05
        0.97         0.8         1.5        1.15         0.7   2.426e+05
       1.358         0.8         1.5        1.15         0.7   2.426e+05
       0.874         0.8         1.5        1.15         0.7   2.426e+05
       1.224         0.8         1.5        1.15         0.7   2.426e+05
       1.431         0.8         1.5        1.15         0.7   2.426e+05
       1.382         0.8         1.5        1.15         0.7   2.426e+05
       0.925         0.8         1.5        1.15         0.7   2.426e+05
      0.8409         0.8         1.5        1.15         0.7   2.426e+05
       0.956         0.8         1.5        1.15         0.7   2.426e+05
       1.084         0.8         1.5        1.15         0.7   2.426e+05
      0.9354         0.8         1.5        1.15         0.7   2.426e+05
      0.8988         0.8         1.5        1.15         0.7   2.426e+05
       1.359         0.8         1.5        1.15         0.7   2.426e+05
        1.02         0.8         1.5        1.15         0.7   2.426e+05
      0.8903         0.8         1.5        1.15         0.7   2.426e+05
       1.423         0.8         1.5        1.15         0.7   2.426e+05
       1.143         0.8         1.5        1.15         0.7   2.426e+05
       0.934         0.8         1.5        1.15         0.7   2.426e+05
      0.9437         0.8         1.5        1.15         0.7   2.426e+05
       1.224         0.8         1.5        1.15         0.7   2.426e+05
        1.33         0.8         1.5        1.15         0.7   2.426e+05
      0.9093         0.8         1.5        1.15         0.7   2.426e+05
      0.8495         0.8         1.5        1.15         0.7   2.426e+05
       1.195         0.8         1.5        1.15         0.7   2.426e+05
        0.94         0.8         1.5        1.15         0.7   2.426e+05
       0.947         0.8         1.5        1.15         0.7   2.426e+05
       1.145         0.8         1.5        1.15         0.7   2.426e+05
       1.003         0.8         1.5        1.15         0.7   2.426e+05
      0.9346         0.8         1.5        1.15         0.7   2.426e+05
       1.013         0.8         1.5        1.15         0.7   2.426e+05
       1.055         0.8         1.5        1.15         0.7   2.426e+05
       0.838         0.8         1.5        1.15         0.7   2.426e+05
      0.9048         0.8         1.5        1.15         0.7   2.426e+05
       1.225         0.8         1.5        1.15         0.7   2.426e+05
       1.322         0.8         1.5        1.15         0.7   2.426e+05
       1.256         0.8         1.5        1.15         0.7   2.426e+05
      0.9481         0.8         1.5        1.15         0.7   2.426e+05
      0.8493         0.8         1.5        1.15         0.7   2.426e+05
       0.946         0.8         1.5        1.15         0.7   2.426e+05
       1.433         0.8         1.5        1.15         0.7   2.426e+05
       1.143         0.8         1.5        1.15         0.7   2.426e+05
       1.266         0.8         1.5        1.15         0.7   2.426e+05
       0.877         0.8         1.5        1.15         0.7   2.426e+05
       1.261         0.8         1.5        1.15         0.7   2.426e+05
       1.021         0.8         1.5        1.15         0.7   2.426e+05
       0.946         0.8         1.5        1.15         0.7   2.426e+05
       1.138         0.8         1.5        1.15         0.7   2.426e+05
       1.465         0.8         1.5        1.15         0.7   2.426e+05
      0.8412         0.8         1.5        1.15         0.7   2.426e+05
      0.9419         0.8         1.5        1.15         0.7   2.426e+05
       1.223         0.8         1.5        1.15         0.7   2.426e+05
       1.211         0.8         1.5        1.15         0.7   2.426e+05
         0.8         0.8         1.5        1.15         0.7   2.426e+05
        1.45         0.8         1.5        1.15         0.7   2.426e+05
      0.9809         0.8         1.5        1.15         0.7   2.426e+05
        1.14         0.8         1.5        1.15         0.7   2.426e+05
      0.9782         0.8         1.5        1.15         0.7   2.426e+05
       1.138         0.8         1.5        1.15         0.7   2.426e+05
       1.195         0.8         1.5        1.15         0.7   2.426e+05
      0.8517         0.8         1.5        1.15         0.7   2.426e+05
       1.433         0.8         1.5        1.15         0.7   2.426e+05
       1.256         0.8         1.5        1.15         0.7   2.426e+05
       0.837         0.8         1.5        1.15         0.7   2.426e+05
