#         id100  f100_uncorr_1    f100_corr_1    f100_corr_2     f100_corr_3
#
           9234       0.266583       0.215024       0.214104       0.198696
           9237        1.98533        1.93795        1.93732        1.92264
           9247       0.627815       0.587205        0.58617       0.570762
           9252        5.51864        5.46598        5.46608        5.45127
           9256        1.25266        1.18846        1.18788        1.20436
           9274        1.68202        1.59746        1.59685         1.6012
           9286        1.63618        1.63618        1.63618        1.63618
           9293       0.317564       0.317605       0.317137        0.32746
           9294        1.29967        1.27261        1.27275        1.28307
           9297        2.97736        2.93321        2.93326         2.9366
           9306        11.9628        11.9211        11.9187        11.9045
           9311        1.46498        1.39798        1.39809        1.40376
           9316        1.50602        1.45386        1.45392        1.44535
           9319        4.98691        4.98691        4.98691        4.98691
           9322       0.454812       0.440616       0.440753       0.457505
           9329      0.0249938     -0.0211354     -0.0211354     -0.0211354
           9333        1.05155       0.997378       0.993629        1.00073
           9347       0.450642       0.435352       0.434726       0.451478
           9353        1.89597         1.8564        1.85645         1.8656
           9356       0.247646       0.247646       0.247646       0.247646
           9357       0.694755       0.647016         0.6471       0.631692
           9363        1.25266        1.20485        1.20493        1.18952
           9367        1.47854         1.4429         1.4428        1.42739
           9370        10.9102        10.8555         10.853         10.849
           9371        1.32383        1.27457         1.2743        1.25889
           9376       0.941525        0.90153       0.899561       0.884755
           9387        6.69625        6.64596        6.64608        6.63489
           9388       0.967903       0.967903       0.967903       0.967903
           9391        3.74828        3.71861        3.71779        3.70356
           9398        2.21734        2.15529        2.15439        2.15924
           9401        4.67554        4.61203        4.61174        4.59633
           9409        1.56254        1.47851        1.47864        1.48678
           9412       0.866626       0.815974       0.816005       0.800597
           9418    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           9422    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           9430      0.0196712      0.0196712      0.0196712      0.0196712
           9431        6.05107        6.05107        6.05107        6.05107
           9433        2.89622        2.84516        2.84367        2.85728
           9437        1.53402        1.47322        1.47336        1.47284
           9438        2.30055        2.25504        2.25473         2.2507
           9440         1.1113        1.06189         1.0617         1.0463
           9471    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           9477        1.01352       0.964482       0.963306       0.964263
           9479       0.741023       0.693392       0.693107       0.677699
           9481        0.30891       0.266288       0.266397       0.250989
           9482       0.941525       0.893597       0.893721       0.880478
           9487        2.09813        2.04926        2.04927        2.03386
           9488        1.20735        1.18717        1.18677         1.2024
           9489        1.76129        1.71281        1.71229        1.69688
           9492       0.261717       0.261717       0.261717       0.261717
           9514        1.56254        1.54919        1.54912        1.54906
           9520        3.17564        3.13209        3.13179        3.12259
           9526        1.86137        1.80858        1.80708        1.81797
           9538       0.426414        0.38161       0.381624       0.366216
           9539      0.0827622      0.0433345      0.0434668      0.0444219
           9548    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           9551       0.261717       0.237489       0.237617       0.251094
           9553        5.62124        5.56647        5.56604        5.55063
           9555         1.6666         1.6257         1.6234        1.60423
           9567    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           9592       0.950237       0.941742       0.941457       0.956056
           9593         3.0891        3.02554        3.02567        3.04203
           9608        1.28775        1.24346        1.24089        1.24963
           9610        1.19628        1.14851         1.1478        1.13697
           9612        0.71422       0.701844       0.701733       0.716936
           9613        1.39905        1.35446        1.35435        1.36956
           9615        1.22979        1.18816        1.18792         1.1765
           9616        2.84336        2.84336        2.84336        2.84336
           9623       0.657403       0.614825       0.612228       0.601924
           9634        1.15301        1.11148        1.10717        1.09392
           9635       0.622059       0.582816       0.582682       0.597844
           9642       0.422505       0.373637       0.373741       0.358333
           9644      0.0281729      0.0281729      0.0281729      0.0281729
           9647    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           9649       0.858681       0.831596       0.828218       0.820941
           9650       0.577872       0.606525       0.606632       0.551045
           9662    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           9663       0.202224       0.152455       0.150711        0.13602
           9691        1.22979        1.18343        1.18326        1.16785
           9693       0.467554       0.419279       0.415935       0.400527
           9709       0.494119       0.499044       0.499047       0.490825
           9710       0.367987       0.381565       0.381158       0.372342
           9722        5.72574        5.72574        5.72574        5.72574
           9751       0.338713       0.338713       0.338713       0.338713
           9753       0.536824       0.504918       0.504995       0.490029
           9754         8.9915        8.95753        8.95474        8.94156
           9761        1.33608         1.3273        1.32448        1.33485
           9762        1.09102        1.08787        1.07965        1.08914
           9781         1.0229       0.958112       0.958226       0.946975
           9782        3.03272        2.99113        2.99026        3.00524
           9786        2.79146        2.73479        2.73442        2.74464
           9790        4.80653         4.7544        4.75435        4.73895
           9798        2.79146        2.73875        2.73748        2.75463
           9813      0.0583219      0.0163202      0.0163202      0.0163202
           9821       0.720828       0.687088       0.687087       0.675138
           9824        3.74828        3.69932         3.6989        3.69853
           9837       0.414793       0.373578       0.371594       0.356765
           9846       0.594062       0.546708        0.54685         0.5364
           9849       0.209813       0.167482       0.165703       0.150295
           9861       0.205983       0.154349       0.154126       0.139332
           9862        2.43126        2.38752        2.38581        2.37565
           9879    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           9887        1.15301        1.10618        1.10513        1.09496
           9891       0.610706         0.5223       0.522168       0.510636
           9900       0.541791       0.492976       0.493068       0.478275
           9902        1.94909        1.98661        1.98673        2.00151
           9916       0.225856       0.181452       0.181496       0.166088
           9918       0.367987       0.336373       0.336498       0.339985
           9921        1.42506        1.37897        1.37906        1.36365
           9922       0.812516       0.766363       0.765317       0.749909
           9927    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           9928        3.41847        3.43477        3.43465        3.40492
           9931       0.768833       0.768833       0.768833       0.768833
           9954    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           9957        1.42506        1.42415        1.42207         1.4184
           9958        0.34501        0.36236       0.359331       0.365167
           9964       0.225856       0.225856       0.225856       0.225856
           9970        6.33624        6.32428        6.32335        6.33813
           9973    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           9981        2.45376        2.41222        2.41177        2.40798
           9986       0.741023       0.685653        0.68077       0.671533
           9988        2.89622        2.89622        2.89622        2.89622
           9991        4.42417         4.3668        4.36584        4.35126
           9999    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10002    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10004       0.741023       0.716681       0.716729       0.701321
          10005        1.47854        1.42077         1.4209        1.43634
          10006        1.14244        1.09199        1.09211        1.07728
          10008       0.622059       0.572053       0.572023       0.559094
          10012        1.29967        1.26464        1.26467        1.27999
          10019       0.101352      0.0595043      0.0596463      0.0442383
          10026       0.426414       0.382522       0.382542       0.367134
          10027       0.783127       0.761812       0.761923       0.746515
          10029       0.207889       0.207889       0.207889       0.207889
          10044        1.00423       0.956353       0.954263       0.943813
          10059        1.08102        1.06046        1.05979         1.0747
          10070        5.62124        5.56251        5.56155        5.54818
          10077        2.86967        2.81401        2.81396        2.81319
          10084       0.295007       0.250785       0.250239        0.23541
          10090       0.843008       0.786378        0.78631       0.803445
          10093        2.21734        2.16098        2.15444        2.15716
          10107       0.761784       0.714656        0.71461       0.731645
          10109    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10110        3.67987        3.63073        3.62526        3.61271
          10111         2.5694        2.52301        2.52239        2.50985
          10120        1.01352        1.01352        1.01352        1.01352
          10123       0.300491       0.253725       0.253782       0.238374
          10126        2.74051        2.69291        2.69298        2.67758
          10127       0.768833       0.724899       0.724949        0.71285
          10131        3.03272        2.97727        2.97423        2.97437
          10133       0.215691       0.197263       0.197223       0.214259
          10134        0.25694       0.209814       0.209722       0.200741
          10145       0.351424       0.308079       0.306287       0.293472
          10149        1.62118        1.57598         1.5758        1.57728
          10155       0.527026       0.495806       0.495827       0.506463
          10159        5.31902        5.26492        5.26494        5.26391
          10162          1.577        1.53085        1.53081        1.51601
          10175       0.633624       0.591485       0.591623       0.577136
          10177        1.60632        1.56325        1.56339        1.54798
          10181       0.588616       0.547236       0.547379        0.53377
          10184       0.843008       0.785714       0.785212       0.775975
          10205        1.04191       0.950569       0.950049       0.967198
          10206        0.55697       0.508128       0.508096       0.509158
          10222        2.32184        2.32184        2.32184        2.32184
          10239        0.55697       0.496158       0.496239       0.500275
          10247       0.143824      0.0950146      0.0951391      0.0825158
          10249    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10250      0.0790373      0.0451822      0.0453199      0.0508462
          10251    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10255      0.0234332     -0.0214681     -0.0214681     -0.0214681
          10264    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10308    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10311         3.0891        3.04643        3.04644        3.05707
          10315      0.0812516      0.0364915      0.0365863      0.0211783
          10318        1.91352        1.91352        1.91352        1.91352
          10326    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10327       0.768833       0.722756       0.720981       0.707079
          10331        2.25856        2.21403        2.21397        2.20343
          10335        5.88616        5.88616        5.88616        5.88616
          10336        15.0602        15.0602        15.0602        15.0602
          10341        6.22059         6.1832        6.18325        6.16784
          10345        4.22505        4.16329        4.16264        4.17122
          10351        2.21734        2.19479        2.19374        2.20391
          10352        1.68202        1.64114        1.64126        1.64498
          10362       0.127594      0.0839274      0.0831945      0.0677865
          10373    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10376        9.15866        9.17472        9.17454        9.15914
          10390       0.827622       0.780205       0.780288       0.794465
          10392        2.11754        2.08881        2.08881        2.07586
          10393        1.74515        1.74515        1.74515        1.74515
          10402    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10408        2.09813        2.09813        2.09813        2.09813
          10411        1.15301        1.12185         1.1218        1.13783
          10422    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10423        0.55697       0.484633       0.483984       0.486813
          10441        2.21734        2.21624        2.21505        2.18972
          10446    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10448    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10472        1.89597        1.82598        1.82427        1.84043
          10483    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10484       0.805067       0.754512       0.754635       0.739227
          10487        1.46498        1.42145        1.41706        1.40165
          10493       0.551864       0.503175       0.501909       0.486501
          10495        2.32184        2.28559        2.28536        2.29477
          10497    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10514        3.32531        3.28177        3.28186        3.29894
          10518        5.62124        5.60517        5.60529        5.58988
          10521       0.348203       0.301613       0.301701       0.288105
          10523        2.43126         2.3873        2.38712        2.37172
          10525        1.08102        1.03672        1.03645        1.02104
          10532    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10539       0.797686       0.757729       0.757852       0.743493
          10546        3.41847        3.37198        3.37212        3.35671
          10550    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10555        3.64613        3.58641        3.58644        3.57416
          10564        4.98691        4.94049         4.9401        4.95697
          10582       0.820034       0.771448       0.770836       0.755428
          10583    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10585       0.761784        0.71161       0.711214       0.697293
          10587       0.890906       0.923697       0.923076       0.926583
          10591    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10611        70.7672        70.7672        70.7672        70.7672
          10640       0.494119       0.474693       0.474707       0.490195
          10641       0.281729       0.317766       0.317826       0.317323
          10642        1.59159        1.57283        1.57257        1.58775
          10643       0.407223       0.426488       0.424997       0.431503
          10654       0.932893       0.900355       0.899994       0.907029
          10656       0.211754       0.174528       0.174278       0.186165
          10659       0.317564        0.27978       0.274998        0.29145
          10661    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10665       0.976859        0.93813       0.938258       0.928473
          10669        1.76129        1.71281        1.71109         1.7012
          10670        1.60632        1.59595         1.5957        1.61032
          10674       0.117444      0.0695118       0.069645      0.0598197
          10675    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10676       0.434342       0.380181       0.380295        0.39541
          10679       0.467554       0.467554       0.467554       0.467554
          10687        1.36092        1.31574        1.31558        1.32998
          10692       0.761784       0.726801       0.726938        0.71512
          10695       0.422505       0.374946       0.375085       0.359677
          10696        1.20735         1.1573        1.15743        1.14724
          10704       0.211754       0.170792       0.165843        0.16177
          10705        3.20503        3.22725        3.22722        3.24383
          10710       0.967903       0.918746       0.918027        0.93234
          10714      0.0341847      0.0341847      0.0341847      0.0341847
          10715        1.63618        1.61211        1.61208        1.61866
          10719      0.0160632      0.0160632      0.0160632      0.0160632
          10723        2.05983         2.0309        2.03102        2.04223
          10725        15.9159        15.9159        15.9159        15.9159
          10727       0.507963       0.546043       0.545243       0.554819
          10730    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10738        0.55697       0.520841       0.520978        0.50557
          10739       0.675821       0.629804       0.629688        0.61428
          10749        6.10706        6.06766        6.06742        6.05201
          10750        6.75821        6.69196        6.69192        6.69911
          10754       0.512663       0.512663       0.512663       0.512663
          10763        3.35608        3.29037        3.29052        3.30745
          10780        1.03236       0.984918       0.984939       0.977821
          10783    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10788    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10789        1.06128        1.08376        1.08388        1.07692
          10794       0.463268        0.43605       0.436122       0.447407
          10805    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10808        8.90906        8.87633        8.87517        8.85976
          10829        1.38622        1.33142        1.33092        1.32073
          10853        1.71329        1.68241         1.6822        1.69888
          10855       0.551864       0.500854       0.500588        0.48518
          10861       0.507963       0.471919       0.471404       0.464057
          10866       0.392493       0.354852       0.354625       0.371731
          10869        1.26425        1.21549         1.2156        1.23004
          10870    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10879        3.03272        2.97009        2.96619        2.98302
          10884       0.367987       0.323696       0.323555       0.310741
          10894       0.907469       0.859036       0.858884       0.843476
          10898       0.761784       0.729175       0.729312       0.722933
          10909        3.54676        3.48212        3.48204        3.48003
          10911       0.850809       0.796025       0.796154       0.808577
          10916    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10922    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10931        1.49222        1.49222        1.49222        1.49222
          10942       0.410991       0.376445       0.372535       0.384957
          10951       0.189597       0.152068       0.152202       0.145775
          10954        1.50602        1.46201        1.46172        1.44631
          10965        1.13196        1.09568        1.09561         1.0882
          10966        1.12158         1.0749        1.07498        1.05958
          10970       0.768833        0.72564       0.725709        0.71859
          10976    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10992    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          10994        2.04095        2.06013        2.06027        2.07656
          11002       0.915866       0.879243       0.878318       0.886785
          11006        3.38713        3.34685        3.34698        3.34798
          11012    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11013        1.12158        1.07511        1.07172        1.05631
          11019        2.54584        2.46131         2.4612        2.46498
          11046       0.707672       0.618877       0.616772        0.60888
          11052        3.57958        3.54093        3.54077        3.54748
          11053        1.12158        1.07544         1.0748        1.05939
          11060       0.274051       0.297277       0.297412       0.293947
          11063        4.14793        4.11287        4.11298        4.09757
          11076       0.418632       0.375623       0.374656       0.377956
          11086        2.11754        2.06848        2.06379        2.04838
          11093        1.89597        1.85535        1.85544        1.84004
          11096       0.588616       0.546797       0.546498       0.557917
          11097    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11109       0.932893       0.894333       0.894286        0.88482
          11110       0.259318       0.237588        0.23702       0.233954
          11120        0.30891       0.269347       0.266382       0.283525
          11128        1.59159        1.54178        1.54178        1.54535
          11137        1.54822         1.4989        1.49641        1.48283
          11140       0.134844      0.0894649      0.0896068      0.0741988
          11146       0.761784       0.761784       0.761784       0.761784
          11154        2.15691        2.15669        2.15635        2.14803
          11158    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11159       0.701184        0.66379       0.663267       0.648823
          11164       0.223785       0.192477        0.19227       0.205741
          11165        3.17564        3.13675        3.13502        3.15208
          11180    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11182       0.104191      0.0756038      0.0754694      0.0924252
          11183       0.232184       0.184012       0.184155       0.168747
          11194       0.701184       0.610647       0.607944       0.605534
          11201        1.53402        1.48854        1.48865        1.48965
          11211       0.682075       0.641282       0.640705       0.629665
          11230       0.959029       0.940877       0.940951       0.925543
          11234    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11235      0.0645404      0.0502195      0.0487762      0.0646773
          11237       0.476247       0.432452       0.432546       0.417138
          11238       0.261717       0.229096       0.229158       0.239795
          11241       0.562124       0.544457       0.540409       0.556101
          11242       0.211754       0.149937       0.148343       0.159377
          11244       0.707672        0.74468       0.743494       0.718764
          11245        8.74645        8.84642        8.84558        8.78513
          11246       0.230055       0.375822       0.371434       0.289299
          11249       0.567325       0.520375        0.51899       0.504257
          11251       0.426414       0.377037       0.375072       0.363818
          11256       0.281729       0.281729       0.281729       0.281729
          11262        1.21852        1.16825        1.16839        1.18479
          11276        1.09102        1.04745        1.04759        1.05182
          11281        0.55697        0.55697        0.55697        0.55697
          11289       0.522194       0.476508        0.47573       0.460322
          11296        1.20735        1.18092        1.18105        1.18412
          11298    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11303         1.0711        1.02097         1.0211        1.03719
          11306       0.108102      0.0681646      0.0682682      0.0707532
          11317        1.68202         1.6374        1.63696        1.62156
          11319        2.15691        2.11656        2.11294         2.0983
          11329        2.79146        2.73889        2.73903        2.72362
          11340    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11345       0.694755       0.628055       0.625444        0.64259
          11348    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11354       0.146498       0.105309       0.104398       0.121093
          11359       0.225856       0.203834       0.201643       0.209302
          11363        4.07223        4.09348        4.09323        4.10525
          11366        0.92434       0.875893       0.876036       0.860628
          11378       0.378296       0.331551       0.331632       0.316224
          11388        2.25856        2.21646        2.21382        2.20024
          11391       0.234332       0.185828       0.185484       0.170076
          11398        1.19628        1.14611        1.14587        1.15399
          11402        2.45376        2.39883         2.3979        2.41489
          11403       0.124117      0.0905488      0.0906239      0.0934977
          11411        1.91352        1.89377        1.89356        1.87815
          11412       0.588616       0.568613       0.563731       0.548323
          11415        2.34332        2.29431        2.29441        2.29745
          11418        1.38622        1.34089        1.34092        1.33471
          11421    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11424       0.388895       0.339482       0.338343       0.324152
          11438       0.669625       0.657466       0.653238       0.645967
          11449        2.47646         2.4416        2.44117        2.43676
          11451       0.622059       0.568423       0.567485       0.584467
          11455       0.850809       0.879965        0.87911       0.893057
          11461        2.59318        2.54766        2.54584        2.54328
          11464          1.577        1.55676        1.55689        1.54148
          11466       0.783127       0.773236       0.773035       0.789655
          11469       0.426414       0.447061       0.446232       0.430824
          11481        6.51376        6.47935        6.47832        6.46292
          11494        5.12663        5.08695         5.0868        5.07267
          11499        1.18531        1.14171        1.13914        1.12373
          11513       0.176129       0.164976       0.163715        0.17871
          11514       0.546804       0.491338       0.491067       0.505447
          11520        5.27026        5.27026        5.27026        5.27026
          11521       0.450642       0.406519       0.402979       0.388669
          11522    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11533         1.1113        1.09302        1.09285           1.11
          11541       0.109102      0.0631244      0.0592203      0.0579774
          11542       0.292302       0.274744       0.273906       0.290954
          11543        1.87859        1.87859        1.87859        1.87859
          11545       0.941525       0.954032       0.948614       0.939431
          11546       0.117444       0.138507       0.138507       0.123099
          11550        2.15691        2.11004        2.11018        2.11377
          11563        5.07963        5.03589        5.03597        5.03528
          11564        1.01352         0.9685       0.967903       0.983812
          11580        4.46511        4.40169        4.40107        4.41172
          11596        1.15301        1.16061        1.16074        1.16963
          11604         4.5902        4.53838        4.53722         4.5306
          11605       0.211754       0.173055       0.173092       0.169174
          11608       0.434342       0.389528       0.389655       0.406563
          11610       0.279146        0.23771       0.237546       0.243286
          11613       0.588616       0.548212       0.547525       0.536608
          11617       0.371391       0.326342       0.325965       0.310557
          11620        3.06078        3.01371        3.01119        2.99638
          11622        3.35608        3.31766        3.31779        3.30238
          11627       0.669625       0.625026       0.624988       0.625325
          11630       0.434342       0.434342       0.434342       0.434342
          11633       0.414793       0.368542       0.368675       0.354483
          11635       0.426414       0.381419       0.381561        0.36717
          11654        1.13196        1.08508        1.08512        1.07637
          11658        1.17444         1.1768        1.17672        1.18561
          11659        0.25225       0.272715       0.272771       0.270919
          11665       0.194909       0.147687        0.14783       0.132422
          11675       0.577872        0.53624       0.533864       0.548768
          11688       0.338713       0.320476       0.318577       0.328234
          11710        2.97736        2.93139        2.93149        2.91608
          11717       0.682075       0.631056       0.630988       0.620894
          11735        24.9938         24.949        24.9489        24.9348
          11736       0.583219       0.539834       0.539957       0.524549
          11737        1.89597        1.82257        1.82252        1.81589
          11740    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11742        1.03236       0.988848       0.988744       0.980843
          11743       0.348203        0.30482       0.304906       0.307676
          11744       0.418632       0.373582        0.37265       0.357242
          11747       0.783127       0.738579       0.738722        0.74446
          11750       0.264139       0.237471       0.237144       0.251608
          11752       0.663486       0.637005       0.635207       0.619799
          11754        1.49222         1.4733        1.47317        1.46115
          11756       0.682075       0.697704       0.695985       0.694132
          11758      0.0531902      0.0109363      0.0109363      0.0109363
          11760        0.25694       0.214027       0.214146       0.203289
          11764        8.90906        8.86203        8.86159        8.85104
          11793      0.0311768      0.0193701      0.0193701      0.0193701
          11795       0.303272       0.305132       0.305252        0.32216
          11797       0.438361        0.38164        0.38175       0.374417
          11807        6.82075        6.79645        6.79628        6.78147
          11808         9.9502         9.8868         9.8869        9.89894
          11810       0.727498       0.661635       0.661776       0.647597
          11827        2.86967        2.79554        2.79537        2.81235
          11828        11.9628        11.9147        11.9148        11.9269
          11832       0.850809       0.801846       0.777629       0.762221
          11842       0.306078       0.265201       0.264987       0.265691
          11848       0.160632       0.124623       0.124125       0.137758
          11854        1.68202        1.63315        1.62853        1.61312
          11855       0.522194       0.460511         0.4606       0.476593
          11859       0.651376       0.608573       0.608713       0.597132
          11863       0.588616       0.532473       0.532485       0.540809
          11880        2.25856        2.22314        2.22266        2.21205
          11889       0.797686       0.752532       0.751861       0.736453
          11891        1.31169        1.25832        1.25846        1.24305
          11900       0.720828       0.640127       0.640104       0.643689
          11905        1.29967        1.25385        1.25399        1.23859
          11911       0.326461       0.347656       0.346495       0.331087
          11912       0.338713        0.29574       0.295358       0.303682
          11927       0.663486       0.600618       0.600761       0.594454
          11933        0.20037       0.183539       0.183241       0.167833
          11937        2.69049        2.70829        2.70816        2.69275
          11938       0.335608       0.286772       0.286106       0.299739
          11940       0.454812       0.409804       0.409931       0.399837
          11942       0.915866       0.869898       0.869626       0.854218
          11946         2.5694        2.51807        2.51821        2.51996
          11948        1.01352        1.01039        1.01053        1.02257
          11957     0.00438361     0.00438361     0.00438361     0.00438361
          11962       0.720828        0.67855        0.67855       0.663142
          11966      0.0959029      0.0491839       0.049306       0.033898
          11970    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          11974       0.303272       0.277368       0.276889       0.261481
          11976        3.78296         3.7413        3.74143        3.72985
          11978       0.775947        0.76871       0.767492       0.775545
          11979        1.41199        1.38733        1.38645        1.38846
          11984          7.548        7.52781        7.52762        7.54149
          11991        1.15301        1.10357        1.10368        1.11569
          12000        29.5007        29.4798        29.4793        29.4687
          12007       0.775947       0.725258       0.723669       0.726291
          12030        1.19628        1.17941        1.17952        1.19667
          12036        0.71422       0.648524       0.647426       0.633247
          12054        2.11754        2.07743        2.07615        2.06253
          12066       0.238689       0.189331       0.189346       0.173938
          12070       0.768833       0.724973       0.725105       0.714171
          12078        3.06078        3.02386        3.02372        3.00831
          12080        1.27594        1.22615        1.22625        1.21084
          12094        0.20037       0.167864       0.167432       0.179831
          12095        1.18531        1.14414        1.14414        1.12873
          12106        2.38689         2.3447        2.34484        2.32943
          12107       0.414793       0.378024       0.377913       0.368847
          12119      0.0438361     0.00473527     0.00473527     0.00473527
          12124        7.27498        7.22203        7.21794        7.20487
          12125        1.25266        1.20825        1.20838        1.20165
          12127    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12129        1.76129        1.71693        1.71559        1.72386
          12133       0.332531       0.291629       0.290435       0.306703
          12142        1.94909        1.88103        1.88088        1.89739
          12143       0.967903       0.922669       0.921122       0.905714
          12145       0.633624       0.591619       0.590989       0.586162
          12150       0.292302       0.255851       0.255319       0.264888
          12152         1.0229       0.978905       0.978952       0.993843
          12166       0.985898       0.938756       0.938101       0.923223
          12172        1.36092        1.30801         1.3065        1.31344
          12177       0.866626        0.82202       0.817334       0.801926
          12195       0.476247       0.412541       0.407827       0.404006
          12199       0.326461       0.287557       0.287661       0.284285
          12200       0.392493        0.35029       0.350268        0.33486
          12206        4.22505        4.22313        4.22255        4.23371
          12241       0.276587       0.274077       0.274219       0.260279
          12244        1.51996        1.49618        1.49632        1.50844
          12250       0.522194       0.477694       0.475872       0.460464
          12256    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12257        1.10111         1.0329        1.03269        1.04689
          12259       0.165132       0.187475       0.186854       0.171446
          12262        1.42506        1.38008        1.38014        1.38394
          12265       0.707672        0.67445       0.673769       0.686038
          12267       0.351424       0.306779        0.30361       0.306174
          12275        0.74788       0.703807       0.703604       0.713172
          12276       0.663486       0.625798       0.625941       0.612865
          12282        1.32383        1.28052        1.27968        1.29339
          12301        14.3824        14.3384        14.3331        14.3371
          12313        1.79404        1.77377        1.77374        1.75833
          12317        2.54584        2.56979        2.56968        2.58676
          12349    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12350       0.371391       0.412971       0.413064       0.396253
          12365       0.303272        0.25737       0.257485       0.242077
          12368       0.071422      0.0378625      0.0379195      0.0503714
          12377        2.59318        2.59318        2.59318        2.59318
          12387      0.0243126     -0.0158711     -0.0158711     -0.0158711
          12388       0.783127       0.726976       0.726622       0.740209
          12391       0.279146        0.28155       0.281603       0.267663
          12392       0.354676       0.317971       0.318109       0.324664
          12396        3.23468        3.20003        3.19981         3.2074
          12400       0.385329       0.341313       0.341417       0.326009
          12403       0.527026       0.486109       0.485391        0.47788
          12419        1.26425        1.30035        1.30035        1.30794
          12420    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12421    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12423         3.4501        3.40561        3.40554        3.40072
          12428       0.701184       0.621813       0.621766       0.615659
          12429       0.204095       0.159812       0.156604       0.159462
          12434        1.59159         1.5309         1.5285         1.5305
          12450        1.22979        1.16936        1.16866        1.15431
          12451      0.0932893      0.0473753      0.0467843      0.0313763
          12457       0.314653       0.284436       0.284483       0.288292
          12465        6.51376        6.48547        6.48552        6.47074
          12478       0.605107       0.531269       0.531356       0.547621
          12485       0.546804       0.502724       0.502852       0.507729
          12492       0.117444      0.0728809      0.0726141      0.0572061
          12493    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12496        0.20037       0.153408       0.153223       0.160821
          12500       0.489589       0.434109       0.434241       0.448858
          12508        2.19701        2.16358          2.162        2.17708
          12509        1.05155        1.05155        1.05155        1.05155
          12520    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          12523       0.434342       0.380834       0.380363       0.365555
          12524        2.71539        2.67033        2.67047        2.65506
