#       id        snrIR       snr100       snr160       snr250       snr350       snr500       snr1160
#
     17415       1.2498      0.76917      0.98509           -0           -0           -0           -0
     17418       6.9403       1.7218       4.5823       4.9199           -0           -0           -0
     17422       6.6463       3.7885       4.7317       2.6737      0.53279           -0           -0
     17434       7.6741       6.8263       2.1457        2.773           -0           -0           -0
     17446       21.424        1.493       4.0132       12.316       11.741       3.4825       11.788
     17459       5.8904       4.7774       1.6475       3.0264           -0           -0           -0
     17474       1.1554       1.1554           -0           -0           -0           -0           -0
     17478       1.6476    -0.083401       1.6454           -0           -0           -0           -0
     17491       28.389       9.8147       14.452       19.965       10.106           -0           -0
     17500       7.0399       2.6865       4.6806       3.9908        1.443       1.5578           -0
     17501       3.8878       3.2628       2.1141           -0           -0           -0           -0
     17512       0.3378      0.32986     0.072786           -0           -0           -0           -0
     17519       7.7664       6.4088       2.6798       3.2114       1.3228           -0           -0
     17538       5.4857      0.55258       2.5423       1.6321       1.8435        0.733       4.0896
     17540     0.030769     0.030769           -0           -0           -0           -0           -0
     17544       6.0203       2.8822       3.5956        3.874           -0           -0           -0
     17554       7.6035      0.82504      0.80664       7.5155           -0           -0           -0
     17562       2.1898       1.2587     0.015608      0.84007       1.4496      0.61756      0.14891
     17566       8.2811       4.1065       5.2791       4.4872       1.6948      0.90115      0.16007
     17577       116.36       86.943       68.327       34.305        10.58       4.7678           -0
     17583       3.0958        2.615        1.657           -0           -0           -0           -0
     17584       3.8008       2.0651       3.1908           -0           -0           -0           -0
     17589       11.694       2.6645       7.3475       8.6988           -0           -0           -0
     17591       9.5571       4.0542       3.9262       5.5856        4.802       1.5135       1.7138
     17598       1.9486       1.4955       1.2492           -0           -0           -0           -0
     17608       10.942       8.1335       6.9646       2.2502           -0           -0           -0
     17613       3.8587        3.384       1.8542           -0           -0           -0           -0
     17624       19.742       3.9399       5.0237       13.844       9.4727       4.1044       7.1258
     17627       5.6165       2.4126        5.072           -0           -0           -0           -0
     17631       31.176       17.553       18.023       16.965       7.1531           -0           -0
     17640       4.6529       4.4436       1.3797           -0           -0           -0           -0
     17645       4.5369       3.1707        3.245           -0           -0           -0           -0
     17654       15.457       10.603       7.0125       6.5338       5.8848           -0           -0
     17660       12.714       5.6395       7.2785       6.8392       5.4858           -0           -0
     17661       7.7641       4.1449       6.5652           -0           -0           -0           -0
     17665       12.643       6.8639       5.6772        8.357       3.2648           -0           -0
     17668       2.8806       1.9344       2.1345           -0           -0           -0           -0
     17674        11.59       2.4903      0.61267       6.3972       6.9619       3.0972       5.3625
     17675       4.0804       1.6583       3.7282           -0           -0           -0           -0
     17676       23.553       17.595       11.501       4.9795        9.385           -0           -0
     17681       4.5687       2.9466        3.395      0.81508           -0           -0           -0
     17689       2.1521       1.1382       1.7214      0.26939      0.54805           -0           -0
     17691       3.7268      0.36908       2.4943       2.7443           -0           -0           -0
     17699       5.6199       5.6197     0.042559           -0           -0           -0           -0
     17715       1.4494       1.1986      0.81493           -0           -0           -0           -0
     17750      0.14679    -0.074547      0.12645           -0           -0           -0           -0
     17757       16.613       6.9881       12.521       7.6817       3.3685           -0           -0
     17758       38.802       23.528        23.02        15.12       11.858       7.1904       1.0907
     17759       6.1756        2.562       2.7512       2.1347       2.7495       1.6072       3.0505
     17763      0.69536      0.50134      0.48186           -0           -0           -0           -0
     17770       73.993       45.525       41.504       34.752        21.19       4.8206           -0
     17784       9.1464        8.146       3.5281       2.2028           -0           -0           -0
     17788       17.292       8.4243       11.795       9.3519       1.2116           -0           -0
     17790       6.4121       1.7828       1.1758       2.5569       1.1134       2.4813       4.7561
     17793       14.454       11.753       7.2136       4.3302           -0           -0           -0
     17804        2.437       1.6686       1.6523       0.6516           -0           -0           -0
     17808       3.0019       2.7884       1.1118           -0           -0           -0           -0
     17836      0.58617      0.57282      0.12438           -0           -0           -0           -0
     17841       6.4254       4.1667        4.001       2.6898      0.82556           -0           -0
     17850       2.4702      0.24586       2.4579           -0           -0           -0           -0
     17853       7.3053       3.4171       5.6667        2.697       1.5182           -0           -0
     17860      0.71904      0.71904           -0           -0           -0           -0           -0
     17862       5.0906       3.0677       3.9936      0.74469           -0           -0           -0
     17868       1.8187       1.8151      0.11436           -0           -0           -0           -0
     17872      0.04754     -0.04754           -0           -0           -0           -0           -0
     17873       1.9897     -0.08446       1.9879           -0           -0           -0           -0
     17874       4.9851       1.3402       3.1383       2.9681       1.9946      0.24482      0.59824
     17881       5.2642       4.9392      0.92535       1.2711      0.91882           -0           -0
     17911       60.663       53.342       27.164       9.7661       1.1617           -0           -0
     17923       1.8374      0.86905     0.060903       1.6177           -0           -0           -0
     17929      0.63049      0.61797      0.12499           -0           -0           -0           -0
     17938       4.5773       3.4332       2.3331       1.9291           -0           -0           -0
     17950      0.38853    -0.058575      0.38409           -0           -0           -0           -0
     17951        2.135       1.2371     0.070372       1.7386           -0           -0           -0
     17959      0.58342      0.58342           -0           -0           -0           -0           -0
     17966       2.9285      0.89148       2.7895           -0           -0           -0           -0
     17990       8.0646       1.7351       3.2843       1.1523       7.0649           -0           -0
     18002       10.497       4.1763       3.3996       8.1127       3.9216           -0           -0
     18003       3.8786         3.37        1.398       1.2075      0.52317           -0           -0
     18008       32.354       25.566       15.101       12.224       3.9589           -0           -0
     18011       2.5792      0.23307       2.5255      0.46886           -0           -0           -0
     18021       3.4226       2.1242       1.2371       1.1851      0.54278     0.017888        1.993
     18022       5.1974       1.1771      0.98887       4.9648           -0           -0           -0
     18028       1.4823       1.4722      0.17309           -0           -0           -0           -0
     18035     0.078507    -0.078507           -0           -0           -0           -0           -0
     18036       13.947       5.1452       7.2447       9.8841       4.2276           -0           -0
     18044       14.343       9.1058       8.5573       6.9342       1.2276           -0           -0
     18051       4.3538       2.6073       3.4868           -0           -0           -0           -0
     18058       4.3688       1.3581       4.1523           -0           -0           -0           -0
     18072       23.101       5.7964       11.106       15.621       8.3013       7.1797       3.4996
     18078       6.4007        1.799       4.8537       2.7394       2.2468    3.805e-08       1.2732
     18080       1.2561     0.093847       1.2526           -0           -0           -0           -0
     18083       5.4843       3.3721       4.3251           -0           -0           -0           -0
     18096        1.822       1.8175      0.12909           -0           -0           -0           -0
     18102       1.9378    -0.024849       1.9376    2.936e-08           -0           -0           -0
     18103        3.147       1.3167      0.13905      0.95387       1.5078       2.2187      0.21052
     18105     0.082273    -0.043124     0.070065           -0           -0           -0           -0
     18106       7.0662       4.9708       3.4351       3.6636           -0           -0           -0
     18118        5.496       4.7701         2.73           -0           -0           -0           -0
     18122       3.3414       3.1479       1.1205           -0           -0           -0           -0
     18124            0           -0           -0           -0           -0           -0           -0
     18126            0           -0           -0           -0           -0           -0           -0
     18133       1.9301        1.243       1.4765           -0           -0           -0           -0
     18159       3.1922       2.8832      0.34001       1.3274           -0           -0           -0
     18160       12.602       3.4589       5.2247        9.895       4.6518           -0           -0
     18164        5.634        3.606       3.5558       2.4689           -0           -0           -0
     18166       14.325       7.3387       11.693       3.8229           -0           -0           -0
     18169      0.93425      0.56707      0.74246           -0           -0           -0           -0
     18172       0.4248      0.41667     0.082713           -0           -0           -0           -0
     18174      0.19861    -0.071892      0.18514           -0           -0           -0           -0
     18187       20.411        14.54       12.812       6.4064           -0           -0           -0
     18194       62.834       34.753       44.362       25.826       9.7336       3.2674           -0
     18212       8.8222       6.2277       4.5087       1.4809        4.041     0.079538      0.43593
     18216       29.688       26.346       11.165       7.9133           -0           -0           -0
     18224       20.636       9.2443       12.187       11.542       7.6583           -0           -0
     18225       2.6128        1.948       1.7413           -0           -0           -0           -0
     18246     0.025106    -0.025106           -0           -0           -0           -0           -0
     18251      0.61249      0.60538     0.093079           -0           -0           -0           -0
     18253       22.329       19.189       9.0383       6.7813       1.6427           -0           -0
     18254       5.5612      0.35358       5.1229       1.6058       1.4067           -0           -0
     18264       6.1328       1.6368       5.4251      0.20029       2.3367           -0           -0
     18265        5.973       4.7609       2.5578       2.0741        1.472           -0           -0
     18273       3.4742    -0.076205       1.4891        3.138           -0           -0           -0
     18284       4.1231        4.089      0.52903   1.4461e-07           -0           -0           -0
     18293       5.4154       5.0858       1.8606           -0           -0           -0           -0
     18295      0.36256      0.36256           -0           -0           -0           -0           -0
     18302        1.965      0.42512       1.9184           -0           -0           -0           -0
     18303       8.9507      0.18361      0.04631       1.5416      0.91673       8.7672           -0
     18305       2.8331       2.6104        1.101           -0           -0           -0           -0
     18325        23.52       18.772       13.195       4.8683       1.7364           -0           -0
     18327      0.12386           -0      0.12386           -0           -0           -0           -0
     18329       3.1424       1.1488       2.5046      0.89904       1.2141           -0           -0
     18334       1.0306      0.91134       0.4813           -0           -0           -0           -0
     18341       13.414       10.318       6.3645       4.9559       1.9588       2.1391           -0
     18342       26.797       25.424       7.8723       2.9996      0.84936           -0           -0
     18350       8.2403       5.9006       4.9496       2.9302           -0           -0           -0
     18357       3.6837       2.8859       2.2895           -0           -0           -0           -0
     18370     0.088613    -0.055965     0.068703           -0           -0           -0           -0
     18375       1.1854      0.87266      0.76788       0.2324           -0           -0           -0
     18379       12.124       2.0108       4.0875        6.438       6.8797       4.7132       3.9048
     18385       18.822       7.0377       8.8879       9.5104       11.298       2.7622           -0
     18389       37.912       28.313        17.79       11.681       13.521           -0           -0
     18392       13.429       5.4755       4.3714       3.8858      0.81829       9.8812       4.2236
     18401       4.6252       2.2434       3.8403       1.2698           -0           -0           -0
     18405       12.734        8.348       6.7516       5.7199       3.7627           -0           -0
     18406       10.578       1.6265      0.18109       7.9629       6.4506           -0       2.0491
     18411       8.1912       5.4189       4.7517       3.8261      0.71631           -0           -0
     18415       2.9605       1.1231       1.5914       2.2294           -0           -0           -0
     18423        2.733       2.3986       1.3099           -0           -0           -0           -0
     18425       4.9249       3.1583       3.7788           -0           -0           -0           -0
     18429       4.5611       2.0032       2.2051       3.4538           -0           -0           -0
     18430       1.7556       1.7547     0.054371           -0           -0           -0           -0
     18437       3.1004       2.1134       2.2685           -0           -0           -0           -0
     18449       4.4191       4.3969      0.44205           -0           -0           -0           -0
     18467       12.745       10.687       6.0034       3.4903           -0           -0           -0
     18468       2.1232     -0.07329       2.0781      0.42885           -0           -0           -0
     18469       6.0688       5.2122       2.7443         1.46           -0           -0           -0
     18471     0.051013    -0.038485     0.033484           -0           -0           -0           -0
     18473        18.24       6.7182       12.044       11.081       4.4398           -0           -0
     18488       2.3307    -0.052149       2.3301           -0           -0           -0           -0
     18490       1.3108      0.49847      0.37563       1.1526           -0           -0           -0
     18494        2.496      0.77755       1.3023      0.92197       1.7548           -0           -0
     18496        6.085       1.9102       5.7774           -0           -0           -0           -0
     18502      0.44768      0.43222      0.11666           -0           -0           -0           -0
     18520        1.187       1.1681       0.2107           -0           -0           -0           -0
     18536       3.3634       1.4181       3.0498           -0           -0           -0           -0
     18541       1.4433       0.4459       1.2215      0.62625           -0           -0           -0
     18544       15.181       9.4465       9.2456       7.2287       1.8664           -0           -0
     18552       12.499       5.2335       6.5773        7.052        3.529       4.4556       1.8782
     18556       17.098       8.8658       9.4394       10.417       3.5886       1.7177      0.52411
     18559       32.286       22.778       16.054       14.854       6.7224           -0           -0
     18561       2.4846       1.2939       2.1211           -0           -0           -0           -0
     18578       4.9088       2.7394       1.5233       2.0147       2.4838   4.0863e-08       2.0107
     18593       2.2441    -0.059111       2.2433           -0           -0           -0           -0
     18594       37.114       12.779       18.617       25.518       11.679       7.2939        5.175
     18596      0.10267      0.10267           -0           -0           -0           -0           -0
     18597       36.821       29.178       19.611       10.247       3.4163        1.769           -0
     18602       8.7396        6.154       2.6315         5.62           -0           -0           -0
     18603       16.011       1.8602       5.8938       12.647       6.4523            4      0.74927
     18616       10.306       4.1837       5.6224       6.9784       2.8978           -0           -0
     18617        3.116       2.7956   0.00019284       1.3762           -0           -0           -0
     18622      0.18087      0.17653     0.039342   4.5817e-08           -0           -0           -0
     18627       3.8781       2.3812       2.7085       1.4262           -0           -0           -0
     18636       24.276       6.0615       12.231       16.753       9.4747       5.6307      0.92969
     18654       12.608       5.0236       6.1019       8.5241        2.499       4.1941           -0
     18659       1.5804      0.23083       1.4727   4.7226e-08   1.5694e-07   9.2938e-08      0.52499
     18660       1.6263       1.6236     0.094061           -0           -0           -0           -0
     18664            0           -0           -0           -0           -0           -0           -0
     18669       9.3061        2.071       1.6784       5.0486        6.559       3.2594      0.60448
     18689      0.91521      0.91521   0.00010287           -0           -0           -0           -0
     18695       18.857       7.7942       6.9124       11.967       8.6086       5.4171      0.62927
     18701       2.2775       2.2765     0.066149           -0           -0           -0           -0
     18703       22.151        16.57       12.669       7.4548           -0           -0           -0
     18722       3.3258        1.523       2.4495       1.6558           -0           -0           -0
     18731       77.974      0.85172      0.48722       6.1462       77.725           -0           -0
     18735        2.666        2.666   0.00020247           -0           -0           -0           -0
     18736       5.3051       3.5984       2.5046       2.9871           -0           -0           -0
     18744       34.963       18.136       19.406       21.308       7.9242           -0           -0
     18747       8.5373       1.1673       1.7828       6.8731        2.608      0.35414       3.7653
     18768        1.886       1.5137       1.1249           -0           -0           -0           -0
     18773       4.5405       1.2226       3.8941       1.9236      0.33153     0.032587      0.38152
     18777       3.8477       2.5623       2.3371       1.6667           -0           -0           -0
     18792       16.553        1.264         1.46       10.255       6.7649       4.3752        10.01
     18796       3.2457        3.125     0.030177   5.6219e-08      0.87622           -0           -0
     18815       8.9451       3.4107        3.584       7.3974      0.90375           -0           -0
     18818       29.163       10.562       14.774       19.392       11.815       2.2418           -0
     18827       31.633       13.209       16.812       19.251       13.125      0.82595           -0
     18837            0           -0           -0           -0           -0           -0           -0
     18839       8.1648       2.0073       2.6437       3.2073       2.3207       2.8574       5.6399
     18843       5.3177       0.7926       1.4684       4.6246         1.97   8.2235e-08      0.47525
     18847            0           -0           -0           -0           -0           -0           -0
     18848       5.4231       1.7575       3.3028        3.873      0.64238           -0           -0
     18854        3.697    -0.046909       2.2865       1.4694        1.332       2.0665      0.48392
     18855     0.082135      0.06369     0.051863           -0           -0           -0           -0
     18859       5.4709       4.5986         2.86      0.47375      0.61669           -0           -0
     18864       12.397       8.4786       7.7502       4.4635       1.3421           -0           -0
     18873       5.0109       4.6264       1.9249           -0           -0           -0           -0
     18906       3.2787       1.3104       1.1212       2.7885           -0           -0           -0
     18909      0.51813      0.51462     0.060257           -0           -0           -0           -0
     18910       7.8703        4.792       4.2765       4.2456       1.6323   9.8447e-08           -0
     18911       22.511      0.50524       2.5994       10.171       15.972       9.7075       6.8524
     18932      0.81288      0.80714     0.096399           -0           -0           -0           -0
     18947       2.6938       2.2431     0.033847       1.4912           -0           -0           -0
     18948       4.0637       2.1763        2.567      0.80988       2.0295   3.2317e-08        0.643
     18950       13.682        5.388       4.1225       10.427       5.5775       1.1571           -0
     18951       3.4804       3.4804           -0           -0           -0           -0           -0
     18952       2.6976      0.85211       2.5595           -0           -0           -0           -0
     18976       3.5226       2.7698       2.1765   1.5886e-07           -0           -0           -0
     18983        1.287     -0.04753     0.060504    6.302e-08   4.5032e-08      0.27932        1.254
     18990     0.044741    -0.027182     0.035537           -0           -0           -0           -0
     19001       2.8017       1.5635     0.050924       1.5142      0.83667      0.76628       1.3499
     19007       3.1855       2.8509      0.83182      0.20362      0.31842       1.0651      0.22528
     19029      0.11275    -0.058988     0.096086           -0           -0           -0           -0
     19032        42.76        25.43       16.117       12.721       26.439       7.8245           -0
     19036            0           -0           -0           -0           -0           -0           -0
     19042       1.0896      0.65602     0.079083      0.86642           -0           -0           -0
     19059       1.9375       1.9343      0.11135           -0           -0           -0           -0
     19073       45.661       37.623       24.948       6.6858       1.5211           -0           -0
     19076       3.7487       2.0062       2.6777       1.6906           -0           -0           -0
     19102       4.8696       2.8885       3.9204           -0           -0           -0           -0
     19109      0.85926      0.60905      0.33859           -0           -0           -0      0.50273
     19116       6.4898       2.7881        1.058        3.837       4.3014           -0           -0
     19119       5.0955       1.8577       2.3194       1.6756       2.3473       2.9487      0.34755
     19120       1.8443       1.0887       1.4887   9.4382e-08           -0           -0           -0
     19129      0.94475      0.94475           -0           -0           -0           -0           -0
     19136       7.7762       1.6267       3.5994       4.9487       4.4487      0.66606      0.37876
     19147       22.582        5.501       4.0411       3.8847       19.645       7.8956           -0
     19153       3.9208       3.4887       1.7893           -0           -0           -0           -0
     19157       3.6429      0.89205       2.9426       1.8226      0.70325           -0           -0
     19169       5.3782       1.2132       2.5036       4.6027           -0           -0           -0
     19175       6.3857       2.0797      0.77348       4.5548       3.8867           -0           -0
     19178            0           -0           -0           -0           -0           -0           -0
     19205      0.11535    -0.061979     0.097284           -0           -0           -0           -0
     19206       1.6051    -0.047892       1.6043           -0           -0           -0           -0
     19222       2.5324   -0.0095398       1.7084       1.8692           -0           -0           -0
     19290        10.28       8.2308       4.8876        3.748           -0           -0           -0
     19299       4.2197       2.6411       3.2909           -0           -0           -0           -0
     19304       20.596       3.9939       6.4556       12.978       11.742        6.317       4.5126
     19313       6.5285       3.9785       4.3818       2.1303        1.496      0.90353           -0
     19326       6.3518       2.3476       1.0432       3.7892       1.1364       1.1043       4.1082
     19337       13.186       8.3084       6.8618       5.5424       5.1996           -0           -0
     19344       2.3979       2.1712       1.0178           -0           -0           -0           -0
     19345       18.806       15.777       9.3576       4.1165      0.48014           -0           -0
     19356       2.1912        0.799       2.0403           -0           -0           -0           -0
     19358       1.1761       1.1751     0.048507           -0           -0           -0           -0
     19365       48.711       30.666       30.735       20.821       6.7309       2.9814           -0
     19376            0           -0           -0           -0           -0           -0           -0
     19388       4.8708       3.9984       2.7581      0.32144      0.16324           -0           -0
     19404       9.7369       1.6193       3.4652       6.1855       6.4744           -0           -0
     19431       17.384   0.00011377       11.616       11.015       6.7783           -0           -0
     19436            0           -0           -0           -0           -0           -0           -0
    160001       8.2496       1.7541       4.2187       3.2232       4.8874       3.5436      0.59079
    160002       3.6276    -0.078289       3.0158   1.8614e-07   2.2415e-07        1.928      0.58417
    160003        5.103       2.7861       3.7305   3.9191e-07   2.6725e-07       1.9904      0.63232
    160004       6.8991      0.48572       6.0648       2.3746       1.0774   1.1217e-07       1.9443
    160005       4.7337      0.88337       4.5753      0.76415   2.4208e-07   1.2057e-07      0.33185
    160006       6.9992       1.5362       6.7953      0.23937   3.0924e-07   2.2123e-07      0.62874
    250001       8.6944       2.0452       2.1179       3.4066       5.3313       2.2028       4.6952
    250002        14.49           -0           -0       9.7792       6.6625       3.5555         7.57
    250003       10.198       2.2671       2.6888       5.8568       2.3204       1.2524       7.0974
    250004       7.3951           -0           -0       6.4841       2.8754       1.7209       1.1891
    250005       6.6886           -0           -0       6.2318      0.92028       1.5406       1.6374
    250006       4.9196    -0.081302       1.7584       3.8403       1.0107      0.58832       2.2336
    250008       8.3428     -0.06942      0.12656       5.1884         5.04      0.90261       4.0554
    250009       5.1922           -0           -0       5.0817      0.83281      0.45625      0.48317
    250010        4.189      0.29672      0.14151       4.1014      0.35734   2.4152e-07      0.70022
    250011       5.4246       1.6478      0.71711        4.192       1.8495      0.31246       2.2597
    250012       7.3714           -0           -0       5.9425       3.9045       1.8374      0.63463
    250013       7.6321    -0.062666       1.3091       6.2472       4.1604      0.11076      0.42655
    250014       5.9866       1.1975       3.0593       3.7631       1.1911   1.8655e-07       3.0768
    250015       1.8664           -0           -0       1.8023   2.1679e-07   8.5683e-08       0.4849
    250016        9.488           -0           -0       5.9505       4.5578       1.8254       5.5234
    250017       6.0287           -0           -0       3.9389       2.6014   3.2167e-07       3.7501
    250018       6.2465       1.0616     0.040186       4.1797       4.1054       1.7394      0.73543
    250019       7.6232           -0           -0       5.1591       2.6809      0.84783        4.857
    250020        9.266    -0.067593      0.84742       7.1273       4.4006       2.7729       2.6986
    250021       8.6417     -0.05039       2.5554       5.3451       5.6779       2.0708        1.746
    250022       6.1697           -0           -0        5.511       1.8999       1.9132      0.65181
    250023       8.8194           -0           -0       6.0182       5.3357       1.4343       3.3222
    250024       6.6905      0.26525     0.067193       6.1658       2.0497       1.5102      0.43476
    250025       23.243           -0           -0       19.811       9.8169       5.6651       4.3944
    250026       5.5356     0.045311     0.053748       5.3256   1.7479e-07   4.3967e-06       1.5085
    250027       2.9865       2.4773     0.058205      0.67576       1.4996   4.9333e-08      0.27034
    250028       9.2596       1.2322       4.0302       5.6216       5.9915      0.21581      0.65807
    250029       6.3399       2.8244      0.88153       4.4501       2.2012       2.4225      0.96089
    250030       5.4701     -0.07889       1.0785       4.6436       2.6198   1.4727e-07      0.57159
    250031       5.5299           -0           -0       5.0974       1.2835       1.6105      0.59642
    250032       4.6929   7.3723e-06      0.34577       3.3315      0.51404       2.9664       1.3194
    250034       10.666           -0           -0       8.6547       5.6573       2.5326      0.66795
    250035        11.82           -0           -0       6.8824       7.8692       1.9372       5.1646
    250036       4.7621      0.89417       1.2271       4.0821       1.7253   1.9936e-07      0.85515
    250037       7.1196    -0.069398      0.67149       4.5127       2.6717      0.13055       4.7658
    250038       6.1592           -0           -0       5.7218       1.7661   1.3469e-07       1.4412
    250039       6.1339    -0.056995       3.1962       4.6402       2.2978      0.48849      0.59687
    250040       5.6087    -0.087874      0.11248       5.4063       1.3439   4.0158e-07      0.63486
    250041       8.7661        0.724       2.7644       5.4649       2.5198      0.07423       5.6971
    250042       8.3857           -0           -0       6.1796       5.3818       1.6464       0.6769
    250043       5.4191        1.211       0.1214       4.4124       1.5546      0.77128       2.3248
    250044       3.8091      0.51451      0.12182       3.4467       1.3687   2.4418e-07      0.69004
    250045       3.5192       1.5074      0.47476       3.0699      0.60454     0.021007      0.31194
    250046       5.3984           -0           -0       3.7473       3.7386   1.8643e-07         1.06
    250047       6.3623      0.70622   3.5127e-05       4.0864       4.1943       2.3087      0.59954
    250048        4.814       1.4822       2.8606       2.6757       1.7966      0.59602       1.4327
    250049       5.1598      0.12871       3.1705       2.9116       2.8245    0.0066262      0.31508
    350001       3.0402           -0           -0      0.78859       2.8188      0.65589      0.49478
    350002       7.2535           -0           -0           -0       5.0061       3.4116       3.9891
    350003       4.8342      0.42719     0.060103       1.7872      0.86281   8.8264e-08       4.3869
    350004      0.71847           -0           -0           -0       0.6472     0.058598      0.30641
    350005       9.1901           -0           -0       6.9777       5.9195      0.83265      0.18835
    350006        3.994     -0.06565     0.097808       1.8197       3.1943       1.4702      0.51186
    350007       8.8014           -0           -0           -0        5.635       6.7439      0.48036
    350009       8.2456    -0.070305     0.082786        3.818       2.1655      0.73757       6.9403
    350010       3.3233    -0.051905       1.0724        1.184       2.0951       1.9422      0.57263
    350011       1.0835           -0           -0      0.96049    0.0056711   5.5504e-08      0.50144
    350012       8.4928           -0           -0       3.8772        5.215       4.6248       2.9172
    350013       2.3979           -0           -0   1.6714e-07       0.5014     0.074508       2.3437
    350014        13.44       1.5552     0.028408       6.3872       10.286       5.5876      0.63489
    350015       6.1832    -0.056909       1.0126      0.49552       4.7148       2.8845       2.5315
    350016       3.5391       1.0205     0.055829      0.26534       2.8855   1.4861e-07       1.7563
    350017       4.5299           -0           -0           -0       3.1855      0.47811       3.1849
    350018       7.4361      0.82189     0.059067       3.2611       5.1586        2.725       3.1535
    350020       5.5478    -0.087568       1.4309       4.1358       2.9106       1.3308       1.1727
    350021       10.282    -0.063636      0.05528        5.329        8.478       2.2896      0.44422
    350022       4.7997       2.4241      0.11939       2.5316       2.9864       1.0804      0.80717
    350025       10.805    -0.081243      0.48395       6.6998       6.6853       4.5163       2.5556
    350027        8.316    -0.071778       1.9115       4.9056        6.035       1.0048            2
    350028       4.2437        1.322       1.3592       1.2467        2.477       2.4729      0.78016
    350029       4.8193        1.681      0.96293        2.981       2.6082       1.8292      0.66145
    350030       4.3085     -0.04375      0.07817       2.2652       1.8701   1.1668e-07       3.1507
    350031       5.4698           -0           -0       2.7666       3.6791       1.2989       2.6536
    350032       8.8974     -0.04766     0.053902       3.0644       4.6857       6.8921      0.55734
    350034       7.4364       6.4752       2.8649   6.2058e-08       2.1958   5.4396e-08      0.58565
    350037        7.991           -0           -0       6.1098       5.1038       0.4146      0.55323
    350038       3.6855    -0.046218       1.2943      0.99431       3.2447   8.7345e-08      0.62351
    350043       3.8455    -0.040717     0.026759       2.8751       2.5353   6.9845e-08      0.30212
    350044       8.1569       0.7206     0.081691      0.44652       3.6607      0.53175       7.2198
    350046       6.2889           -0           -0           -0       5.9298       1.4277       1.5328
    350047       1.9989           -0           -0           -0       1.7224      0.61501       0.8067
    350048       5.0895           -0           -0           -0        4.865       1.2188      0.86588
    350049      0.32621           -0           -0           -0           -0   2.7056e-08      0.32621
    350050       4.0465       1.1273       1.1735       3.4324       1.3794   3.4438e-08      0.20511
    350051       5.6255    -0.079445      0.11806       3.1142       3.3423       2.8058       1.6983
    350052        1.703      0.47326     0.041706   8.0872e-08       1.5819   1.0104e-07      0.41468
    350054       5.6787       1.1902      0.82561       3.3576       4.1786     0.038534       1.1888
    350056       13.459           -0           -0           -0       6.7821       5.6916       10.137
    350057       5.2979       1.7857     0.022169      0.82844       4.8247      0.61185      0.73509
    350058       3.2558       1.7583     0.056242     0.046897       2.5358        1.014      0.21154
    350059       6.8878        1.292     0.040828        2.225       6.0794     0.036671       1.9646
    350060       7.8899       1.0885     0.068948       5.2996       5.6835      0.44741      0.68791
    350061       8.5954    -0.085839       0.1015        2.407       7.6978       0.9905       2.7987
    350064       2.8723           -0           -0       1.7559       2.2357      0.18519      0.36646
    350065       8.2227    -0.060261      0.25753       2.8709        3.782       4.6482       4.8365
    350068       4.8935           -0           -0      0.48505       4.4132        1.946      0.66874
    350069       9.5228    -0.057723      0.12577         4.26       5.0522       1.4488       6.7002
    350070       5.7484       1.5096     0.088928   1.3603e-07       5.1807      0.66011        1.866
    350072       4.6777           -0           -0       2.4964       3.5775       1.5255      0.72387
    350073       5.0951      0.62312       0.5077        2.045       2.4288      0.90443       3.7967
    350074       9.2137    -0.041124     0.060354        2.531       5.5599       3.8362       5.7317
    350075       5.1894      0.99435     0.089952        4.148       2.4544       1.6252      0.24826
    350076         7.02       1.4355       2.0738       3.6455       5.2586       1.2535      0.63721
    350078       6.2608           -0           -0       4.3929       3.4853       1.0366       2.5841
    350079       8.5313           -0           -0       3.6896       5.4972       2.1907       4.9143
    350080       7.5865           -0           -0           -0        7.276       2.0341      0.69034
    350081       2.4326     0.023706     0.089366       1.8868       1.3094   1.6771e-07      0.79651
    350082       2.5964    -0.070922     0.060831      0.60111       2.4365      0.61367      0.24051
    350083       3.5315      0.93182      0.19202        1.544       2.9753   7.9887e-08      0.57468
    350084       8.9763       1.7631       3.3541       3.7751       3.8259       4.8681       3.6917
    350085       3.9458      0.68969      0.12921         1.86            2      0.47833       2.7183
    350087       4.1867       1.1182       2.3986       2.2796       1.7985       1.3233      0.58505
    350090       4.0112      0.29702       1.7041       2.8352       2.1783    1.134e-07      0.56033
    350091       8.6583    -0.035147     0.068294       3.7653       4.4418       6.2971        1.183
    350093       10.043       3.6154       3.7904       4.3493       6.7367       1.4915       2.6261
    500001       5.0097       1.9754      0.12242       1.1607       2.6358      0.21378       3.5832
    500003       3.6808        0.931       2.9892   6.6302e-08   5.5726e-08       1.8645      0.51942
    500005       1.6514    -0.063798     0.062432       1.1008       0.2884       1.1314       0.3796
    500009       8.5564       3.1107       1.0796    8.673e-08       1.3148       3.4085       7.0017
    500010       5.7445           -0           -0           -0           -0       4.9533       2.9093
    500011       6.8269      0.45591       0.4466     0.017122      0.13322       6.5596       1.7755
    500013       6.5294           -0           -0           -0           -0        6.509      0.51528
    500014       11.062    -0.068996      0.21533       1.1222       1.9004       8.5602       6.6452
    500015       5.8358      0.19318      0.11722   2.4403e-07   1.2232e-07       5.8229      0.31521
    500016       3.7148    -0.080549       0.1163   2.6543e-07       1.8979        1.923       2.5456
    500017       13.539    0.0001185      0.99104       3.0679       2.9498       12.333       3.4778
