#   SAVEDid      xmeAGN       xfAGN       xeAGN      xmeSFR       xfSFR       xeSFR       xfTOT       xeTOT       xf_zz       xe_zz
#
2746           0      0.1787      0.1787       33.72       33.39      0.3324       33.54      0.1784       1.221           0
2758      0.9805       1.069      0.4227     0.02934      0.8206      0.8206       1.663      0.8533      0.8699        0.05
2767           0      0.4265      0.4265       14.32       13.47      0.9546       13.87      0.5538       1.346           0
2769       8.348       8.238       8.238       37.54       34.77       29.48       38.91        29.7        2.44        0.31
2776     0.01864     0.01912     0.01111     0.05162     0.04819     0.03008     0.06551     0.02147      0.2111           0
2778       3.658       5.424       5.424       52.27       47.64       34.01       47.71       33.94        2.11        0.28
2785       2.943       4.064       4.064           0       7.127       7.127       9.027       6.224        1.62       0.236
2794       36.16       486.7       486.7       97.17       102.4       102.4       504.3       469.1       5.251        2.65
2805      0.3192       3.896       3.896       12.17       17.06       17.06       19.51       14.96       2.666      0.0505
2806       4.078       14.68       14.68       51.47       48.47       19.46       59.35       14.37        1.79       0.251
2813       16.22       16.05       12.02       34.01        32.5       14.74          45       14.59        1.74       0.247
2818     0.01327     0.01346    0.005274      0.1453      0.1464     0.01489      0.1595     0.01002       0.101           0
2822       2.486       3.141       3.141       34.47       31.25       15.02       32.53       14.68         1.5       0.225
2825      0.0239      0.2076      0.2076       7.777       7.465       0.362       7.632      0.1946      0.6809           0
2831           0       1.717       1.717       25.56       20.03       5.528       21.34       4.217       2.094           0
2841       1.043       1.022      0.1748       5.539       5.568      0.2588       6.591     0.08406      0.4833           0
2856     0.09229      0.3146      0.3146       3.658       4.932       2.353       5.036       2.249      0.8035        0.12
2870       7.341       6.103       6.103       7.946       10.86       10.86       14.06       8.204       1.492      0.1175
2874           0      0.7677      0.7677       27.75          26       1.754       26.77      0.9858       1.599           0
2877       1.771       4.431       4.431       19.22       19.18       5.811       20.95       4.043       1.363           0
2878      0.4608       1.185       1.185       20.33       19.67       1.207       21.01      0.6665      0.9544           0
2880       14.06       10.84       10.84      0.2286       14.59       14.59       21.55       7.976       2.196       0.248
2884       1.456       2.767       2.767       1.491       6.103       6.103       6.657        5.55        1.37       0.213
2888      0.3019      0.3458      0.3458       1.731       1.565       1.293       1.911      0.9475       0.748           0
2890           0      0.0918      0.0918           0           0           0      0.0918      0.0918      0.7845        0.01
2893      0.3217      0.3559      0.3559       8.013       7.989       0.262       8.344     0.09391      0.4545           0
2895      0.5046       0.541       0.541       6.196       5.505       2.332       5.875       2.154       1.027           0
2896           0       10.28       10.28          24       20.66       20.66       32.28       16.98       2.478           0
2901       37.44       43.21       43.21       133.5       125.1       52.47       152.4       61.87        2.68       0.331
2920           0      0.1968      0.1968         4.1       2.629       1.723       2.629       1.723      0.7889        0.16
2925        42.6       34.54       34.54       448.6         483       63.76       525.2       56.56       2.926       0.131
2947     0.05061     0.06057     0.06057      0.8544      0.8318      0.3393      0.8717      0.2993      0.4971           0
2957       4.475       8.361       6.758        7.47       8.161       8.161       16.39       5.849       2.128      0.0605
2973        3.33       3.866       3.866       8.521       15.99       11.05       19.42       11.32         1.6       0.234
2979      0.0464      0.1854      0.1854       2.934       2.226      0.9452         2.4      0.7708       0.875           0
2992      0.8437       2.102       2.102       7.156       5.179       4.225       7.606       3.284       1.411           0
2994       11.37       11.74       11.74       114.2         115       7.262       124.9       6.685       2.234           0
3001       1.027       4.544       4.544       108.7       100.4       9.654       101.4       8.595       1.551       0.032
3012           0      0.6929      0.6929       30.81       29.57       1.241       30.19      0.6222       1.459           0
3022       2.081       1.911       1.846       13.13          13       2.263       14.95       1.549       0.955           0
3028       27.82       24.58       12.21       3.312       17.76       17.76       37.79       16.42        1.75      0.2475
3029           0      0.5096      0.5096       5.922        5.88       3.934       5.888       3.926       1.165      0.1901
3037    0.009762     0.06738     0.06738       2.762       2.629      0.1555       2.696     0.08884       0.454           0
3039           0     0.00768     0.00768     0.09422     0.07907     0.02541     0.08554     0.01894      0.2535           0
3063     0.01382     0.01698     0.01698      0.2978      0.2923     0.05716      0.3076     0.04188      0.2544           0
3066       7.101       10.16       10.16       34.51       44.93       24.65       55.44       25.71       2.446        0.26
3069           0       3.906       3.906       39.68       53.01       15.18       57.27       17.72       1.106      0.1402
3071    0.004857    0.007805    0.007805     0.03026     0.02683     0.02683     0.03168     0.02199      0.2009           0
3074       16.93       11.08       11.08       28.09        27.5       17.82       34.15       20.23        2.31       0.298
3075           0      0.1097      0.1097       5.364       5.168      0.1968       5.271     0.09321      0.5706           0
3078       2.035       3.213       3.213       5.005       6.135       4.889       7.832       4.548       1.174      0.1901
3081      0.4923      0.6084      0.6084        7.34       7.247       1.282       7.773      0.7562         0.8           0
3083      0.2396       1.829       1.829       55.16       54.25       4.683       54.95       3.986       1.507       0.022
3084     0.03496     0.05883     0.05883        1.05       0.989      0.2091       1.038      0.1598      0.4728           0
3085      0.5219      0.4504      0.2377      0.2868      0.9365      0.9365       1.279      0.8215      0.8354           0
3087           0      0.5275      0.5275       41.05       40.65      0.3951        41.2      0.1539      0.8409           0
3089    0.002318    0.005882    0.005881    0.001676    0.005987    0.005987    0.009732    0.009731       0.061        0.06
3093       35.21       43.88       22.05       18.35        24.9       20.53       63.12       17.71       1.881       0.204
3099      0.4623       2.161       2.161       3.155       4.947       4.511       6.083       4.188       1.137      0.1898
3101       11.06       11.29       5.046       22.12       22.65       3.456        33.3       2.823       1.344        0.02
3103           0      0.3797      0.3797       13.52       12.56       2.652       12.58       2.629         1.3       0.072
3112           0     0.04421     0.04421       2.184       2.021      0.1624       2.031       0.153      0.5951           0
3114       35.17       100.5       100.5       28.89       35.35       35.35       107.3       107.1       4.101         3.8
3119           0      0.4902      0.4902       16.71       15.84      0.8749       16.25        0.46       0.972           0
3121     0.01276     0.01241     0.01044     0.08789     0.09061     0.04324      0.1027     0.03314      0.2314           0
3125           0       0.258       0.258       36.27       35.56      0.7158        35.8      0.4701       1.507           0
3140           0       1.551       1.551        22.4       18.88       6.201       18.92       6.159       1.299       0.125
3143           0      0.7527      0.7527       17.13       14.34       2.798       14.67       2.466       2.005           0
3145           0     0.03335     0.03335       3.861       3.818     0.04309       3.848     0.01315         0.3           0
3165       80.21       44.21       41.74       26.86       47.99       38.69        81.1       29.75       2.415      0.2575
3171           0      0.1136      0.1136       1.542       1.519      0.6579       1.578      0.5983      0.6817           0
3188        7.74       7.197       4.831       45.34       46.28       17.32       53.39       13.63       2.146      0.1355
3196      0.2602      0.2504     0.06979       1.311       1.314     0.07882        1.56     0.02799       0.233           0
3207      0.8043       1.648       1.648       7.025        6.42        6.42       7.636       5.203        1.75      0.2475
3220           0       6.043       6.043       85.24       75.84       9.396       81.89       3.353       2.608           0
3229      0.6368      0.7844      0.4866       7.691       7.643       1.183       8.364      0.8172       1.011           0
3236           0       0.911       0.911       43.99       42.44       1.694        42.5       1.631        1.65       0.024
3247       4.732       4.315        3.96       15.75       14.45       8.312       17.97       8.934        1.52       0.227
3263       2.014       6.624       6.624       5.241       8.176       8.176       13.09       7.589        2.28       0.295
3265           0      0.5556      0.5556       22.46        21.1       2.704       21.14       2.669       1.519      0.0425
3267       5.025       5.724       4.862       37.41       35.88       8.197       38.65       6.647       1.547       0.083
3276       177.9       176.8       27.46       152.9       152.7       21.82       323.2       23.34       3.715       0.059
3280      0.0572     0.09254     0.09254      0.5571      0.5361      0.3739      0.6362      0.3058       0.519           0
3281           0     0.05017     0.05017      0.7309      0.6168      0.3197       0.676      0.2806      0.5712           0
3288    0.004404       21.72       21.72     0.02097       56.63       56.63       63.67       63.67       2.101         2.1
3289       3.609       5.441       5.441       127.2       126.2       7.695       130.6       4.897       1.603       0.024
3296       16.24        14.6       6.999       64.61       65.97       3.986       80.57       3.013       1.684           0
3304           0      0.7747      0.7747       10.31       9.045       1.662       9.935       1.193       1.013           0
3306           0       1.991       1.991        14.8       13.92       3.885       15.17       4.046        1.52           0
3307       24.95       14.69       14.69         2.2       16.91       16.91       31.94       12.37       2.095      0.1755
3310       1.834       6.534       6.534       47.93       38.29       16.07       43.81       10.55       1.805       0.225
3316           0     0.01648     0.01648      0.1188      0.0906     0.08338       0.106       0.068      0.4405        0.03
3326   1.272e-09   5.587e-09   5.587e-09    0.003375    0.002339    0.002339    0.002339    0.002339      0.3868        0.04
3332           0       1.378       1.378       24.59       24.97       2.813       25.53       2.252       1.256           0
3337       1.455       1.786       1.786       10.99       11.27       2.857       12.98           2       0.945           0
3347      0.4195       1.246       1.246       8.449       7.997       1.476       8.875       1.339       0.895           0
3349     0.00727     0.05208     0.05208       1.141      0.8619      0.3206       0.886      0.2964      0.5873           0
3355       2.076       2.536       2.112       8.136        8.22       5.497       10.64        4.37       1.811       0.121
3358       2.983       15.73       15.73       37.06       38.09       38.09       45.61       31.94        2.44        0.31
3367       19.12       19.22       10.96       51.57       54.98       17.92       69.85       20.67        2.14       0.283
3376    0.005943     0.04064     0.04064       1.514       1.375      0.4922       1.421      0.5014      0.4887        0.06
3380     0.07273      0.1093      0.1093    0.003943      0.2889      0.2889      0.3394      0.2747       0.394        0.12
3393       7.871       21.75       21.75       72.83       88.35       33.15       96.77       33.35        2.34       0.301
3401       1.192       1.269       1.026       6.897       7.069       1.719       8.178      0.8958       0.947           0
3403           0       1.368       1.368       19.04       16.34        2.78       17.63       1.487       1.146           0
3413       27.57       18.18       18.18       37.21       34.13       34.13       48.96       32.95        2.23       0.291
3417       60.68        58.8       12.77       66.29       67.87       6.769       128.1       7.439       1.941      0.0285
3429   0.0004445     0.07189     0.07189        2.65       3.306      0.9463       3.356      0.8963       1.091        0.08
3441      0.6585       2.162       2.162       2.702       5.106       5.106       5.834       4.377       1.174      0.1901
3442           0       1.189       1.189       30.15       20.98       10.78       21.38       10.37        1.51       0.226
3444      0.5929      0.8309      0.8309       5.158       4.598       1.982       5.146       1.433      0.8562        0.06
3452       33.43       29.21       22.36       3.211       58.14       58.14       74.33       56.31        3.17       0.375
3455       2.984       33.95       33.95         193       183.2       63.64       191.7       70.67        2.53       0.318
3460      0.1033       1.738       1.738        21.9       16.58       5.593       16.61       5.563       1.261        0.13
3463       15.21       18.78       18.78       46.62       56.68       26.47       62.71       25.12        2.18       0.286
3484        1.11       1.271       1.271       7.884       7.913       2.102       9.052       1.163      0.8471           0
3487           0      0.4428      0.4428       3.891       4.836       3.456       4.874       3.488        1.29       0.206
3492           0       0.152       0.152       3.037       2.947       1.022       2.979        0.99      0.9209      0.1101
3500      0.9926      0.6632      0.4765     0.01366       1.038       1.038       1.704      0.9072      0.9304           0
3526           0     0.04048     0.04048       2.215       2.102      0.1129       2.141     0.07417      0.4381           0
3527           0     0.04404     0.04404       1.181       1.004      0.1905       1.049      0.1465      0.5637           0
3532       99.33       119.2       103.6       852.7       880.4       206.3       968.9       255.1        4.15       0.463
3535           0       1.508       1.508       52.82       63.12       27.46       64.25       26.33        3.08       0.367
3560           0      0.3677      0.3677       11.07       10.43      0.7084       10.75      0.3908       1.018           0
3568    0.008827      0.1513      0.1513      0.8611        1.15       1.011       1.233       1.029       0.495        0.13
3570     0.09571     0.07922     0.07598      0.7702      0.7293      0.3338      0.8086      0.2869       0.516           0
3572      0.8382       1.327       1.327       42.58       42.23       1.173       42.57       1.233      0.8391           0
3584      0.3598      0.5155      0.5155       3.026       3.246       1.579       3.687       1.138      0.9418           0
3587       1.203       2.144       2.144       2.565       4.929       4.929       5.871       3.988       1.698       0.232
3588      0.1702      0.1724      0.1036      0.5836      0.5612      0.5612      0.7246       0.467       0.553           0
3595       3.727       4.521       3.525       2.677       3.781       3.781       7.121         4.5         1.1        0.18
3620      0.2673      0.3281      0.3281        1.66       1.519       1.519       1.738         1.3      0.9131           0
3626      0.8902      0.9898      0.9135       8.666       8.433        1.77       9.125       1.176      0.9434           0
3627           0       0.394       0.394        35.4       35.06      0.3434       35.43     0.07357        1.14           0
3638      0.1017      0.3169      0.3169       4.776       4.228      0.8581       4.504      0.5821      0.7669           0
3648     0.08201      0.2078      0.2078       2.214       2.032      0.7659       2.184      0.6137       0.641           0
3651       1.405       2.736       2.736       5.897       10.78       10.78       13.31        10.7        1.77       0.249
3652       7.319       6.563       6.563       41.82       39.84       21.43       42.66       21.65        2.37      0.2705
3654       32.59       30.55       30.55       132.8       136.1       47.96         150       53.05       3.489      0.2965
3658      0.1373      0.5339      0.5339       17.39          17      0.5324       17.52     0.02208         0.8           0
3661    1.85e-07   7.267e-07   7.267e-07        66.6       72.48       21.79       72.48       21.79        5.42       0.578
3668           0      0.2934      0.2934       43.11       40.65       2.457       40.72       2.393      0.7672        0.02
3676           0       1.218       1.218        55.4        35.8        19.6       35.99       19.41        2.32       0.299
3677           0       6.875       6.875       24.37       25.18       25.18       32.13       22.26       2.643        0.03
3679           0     0.05625     0.05625       4.496       4.389      0.1072       4.443     0.05346      0.5032           0
3680       2.598       2.931       2.931       29.57       22.91        17.5       24.18       16.65        1.81       0.253
3686      0.2426      0.1967      0.1967       1.577        1.61      0.6651        1.78      0.5595       0.639           0
3696       1.842       2.197       1.735       2.604       2.917       2.917       4.846        2.63       1.364           0
3699           0       3.274       3.274       120.1       100.7       19.46       103.5        16.6       2.578        0.03
3703       22.55       17.82       17.82        10.6       22.68       22.68       35.27       15.08         2.2       0.288
3704       1.765       2.848       2.259       2.067       2.684       2.684       5.225         3.2      0.9628      0.1701
3709       18.29       14.16       14.16       45.57       51.44       28.39       57.86       22.87       2.475      0.2955
3712           0       1.046       1.046       34.36       32.62        1.74       33.67      0.6942        1.45           0
3718       1.168       5.129       5.129       22.73       30.65       14.63       34.26        15.7       1.009        0.18
3721      0.3222      0.4541      0.4541       1.867       2.103       1.683       2.542       1.469       1.014           0
3739      0.1054      0.1433      0.1433      0.5545       0.537       0.537      0.6518      0.4223      0.6333           0
3742     0.02976      0.1065      0.1065       4.883       4.786       0.134       4.877     0.04356      0.4375           0
3758       29.72        34.7        34.7       143.9       163.1       57.13       177.9       61.65        2.24       0.292
3760      0.2899      0.3166      0.1985      0.5364      0.6239      0.6239      0.9373      0.4985      0.6967           0
3763     0.01719     0.02386     0.02386      0.1624      0.2421      0.1616      0.2613      0.1547      0.2603        0.05
3769           0       1.703       1.703       11.01       7.349       7.349       8.828       5.871       1.793      0.2375
3775           0      0.1003      0.1003       3.262        2.93      0.3609        3.03      0.2606      0.6341           0
3780       5.725        6.19        6.19       103.8       104.5       31.85       108.8       34.21        4.48       0.493
3781       2.722       3.279       3.279          18       15.46       12.48       17.88       10.96       1.989           0
3792       52.45       32.88       32.88       35.57       46.52       24.96       78.97       11.05       2.243           0
3793       45.58       48.38       25.54       47.75       51.25       14.05       99.56       11.56       2.309           0
3806      0.8629      0.8924      0.8924       1.388       2.779       2.779       3.102       2.705       1.009        0.18
3807      0.1211      0.1486      0.1486       3.159       2.895      0.9787       2.917      0.9572      0.7111           0
3811           0       1.689       1.689       47.56       34.69       12.86       34.89       12.67       2.004      0.2555
3812     0.08808     0.07969     0.02867      0.3192      0.3333      0.1021      0.4144      0.0789       0.299           0
3813      0.8304       1.398       1.398       28.12       27.72       1.343       28.98      0.1962       1.031           0
3817       2.097       3.803       3.803        44.9          42       6.245       43.35       4.896       1.965           0
3821       39.45       34.73       34.73       172.6       163.1       37.62         190       55.93       2.078       0.239
3823      0.1155      0.1417      0.1417       1.849       1.697      0.7319       1.758      0.6709       0.746           0
3827       180.5       131.4       118.7       509.1       523.4       87.75       684.5       136.7       3.601         0.3
3836       15.37       14.84       5.421       46.49       46.28        13.4        61.5        8.36        2.33           0
3849       4.063       4.544       3.504       63.48       67.36       16.74       70.24       15.13       2.111       0.148
3870           0           0           0       8.399       8.399           0       8.399           0       0.253           0
3880       2.913       4.758       4.758       10.82       9.751       9.505       11.88       8.197        1.43       0.219
3882      0.2586      0.1705      0.1705      0.1315      0.6097      0.6097      0.7661      0.5223      0.6807           0
3883      0.2248      0.4412      0.4412       12.02       11.78       0.526       12.21     0.09511        0.74           0
3887      0.3952      0.7132      0.7132       9.996       9.848       1.026       10.39      0.4846       0.785           0
3888           0        0.55        0.55        14.3        12.9       1.393       13.06       1.232       1.023           0
3894       5.064       5.341       5.341       12.28       18.39       18.39       21.52       16.57        2.12       0.281
3901       2.322       2.789       2.688       17.96        17.5       7.372        19.5       5.529        1.79        0.12
3902       3.697       5.807       5.807       9.893       20.15       20.15       24.35       19.52        2.36       0.302
3913    0.000127    0.002131    0.002131     0.05072     0.04018     0.01118     0.04232    0.009054      0.1166           0
3914      0.8059       1.445       1.445        33.7       33.17       1.197       34.61       0.248        0.84           0
3917    0.004886     0.00559     0.00559     0.04573     0.04571     0.01464     0.05044    0.009908      0.1891           0
3920      0.2792      0.6868      0.6868      0.8808       1.517       1.517       1.693       1.354      0.9538      0.1702
3928       3.636       4.483       4.483       6.308       10.57       10.57       12.63       8.512        1.69       0.242
3935      0.3127      0.5275      0.5275       6.601        6.22       1.194       6.474      0.9391      0.9713           0
3940        3.48       4.141       4.141       6.499       9.864       9.036       12.15       7.167        1.67        0.24
3941       1.084       2.743       2.743       5.543       6.267       6.267       7.551       4.983       1.595      0.0745
3952      0.1146      0.1671      0.1671      0.6477      0.5892      0.5892      0.7227      0.4558       0.673           0
3954      0.1102      0.1168     0.09576      0.2528      0.3256      0.3256      0.4217      0.2545      0.4973           0
3955           0       2.565       2.565       35.87       35.95        8.84       37.67       7.467       1.843      0.1225
3966       3.749        5.75        5.75       24.27       29.87       27.01       33.61       25.19        2.35       0.301
3969      0.9027       1.691       1.691       14.65       14.37       8.638        14.9       8.673       1.249      0.2025
3978       1.461       1.779       1.779       4.954       8.147       4.657       9.763       5.013       1.055      0.1802
3981     0.04096     0.04227     0.04227      0.7554      0.7523     0.09778      0.7922     0.05791       0.271           0
3991     0.07896     0.08228     0.02926      0.5647      0.5461     0.07748      0.6241     0.05525      0.2778           0
3996           0      0.2257      0.2257        4.99       3.751       1.239       3.765       1.225       0.855           0
4004       263.4       283.2       110.5       304.7         243       74.64       516.9       82.43       4.965      0.2035
4012       10.58       9.357       9.357      0.6837       22.54       22.54        27.5       19.65       2.679      0.2855
4022           0      0.2233      0.2233       9.663       9.251      0.4747       9.464      0.2618       0.783           0
4032      0.3649       3.607       3.607       9.532       12.01       7.373       14.33       7.758       1.418       0.198
4043    0.003478    0.006526    0.006526     0.05961     0.06352     0.03265     0.06891     0.02951      0.1748        0.01
4046     0.05002     0.06137     0.06137      0.2084      0.2835      0.2835      0.3235      0.2435      0.4414        0.04
4048       2.456       2.888        1.74       10.02       10.06       2.254       12.68       1.157      0.9296           0
4050           0      0.3331      0.3331       14.01       13.51      0.5076       13.78      0.2381      0.9048           0
4056       1.799       1.919       1.797       4.496       4.049       4.049       5.708       3.366       1.192        0.19
4057      0.1154      0.3849      0.3849        4.81       4.114      0.9871       4.354      0.7462       1.017           0
4068      0.3326      0.5022      0.5022       4.775       4.319       1.198       4.645      0.8717      0.9418           0
4077       7.102       6.458       6.458       1.238       25.19       25.19       27.85       22.53       2.954       0.188
4079       3.473        4.23       3.568       25.33        26.5       6.923        31.1       6.033       1.762      0.0945
4083       2.486       9.838       9.838       97.79       77.78       25.72       80.24       23.27        2.14       0.283
4108           0      0.1443      0.1443       33.51       33.34      0.1726       33.46     0.05472       0.794           0
4110      0.2273      0.2803      0.2803       1.933       2.087       1.512       2.248       1.352      0.8281        0.09
4111       7.354       8.362       8.362       13.89       24.65       24.65       29.09       21.39        2.46       0.311
4116           0       22.43       22.43       100.2       94.88       34.93       107.9       46.07        2.39       0.305
4145       5.691       5.239       3.377       36.06       36.26       3.216       41.25      0.5833       1.251           0
4149           0       2.529       2.529       38.27       37.15       7.053        38.9        6.47       1.858       0.085
4189       1.054      0.9826      0.5063       5.002       5.025       1.596       6.009       1.169      0.9715           0
4203           0       1.837       1.837       28.35       26.87       5.017       27.63       4.256       1.289      0.0515
4211           0      0.1085      0.1085       16.12       15.94      0.1831       16.02     0.09899       0.683           0
4214       6.661       6.568       5.007        51.5       50.88       5.706        56.5       3.267       1.874       0.036
4215       112.3       107.1       17.67       29.35       32.35       31.13       135.5       23.93       3.905           0
4222       24.32       17.46       17.46       127.1       100.7       33.31         111       42.88        1.96       0.266
4226       1.522       1.474      0.9955       8.971       8.946       1.502       10.29      0.7735      0.9437           0
4235           0      0.1411      0.1411       14.23       14.05      0.1812       14.17     0.06519       0.641           0
4239     0.08129      0.3131      0.3131        3.89       3.533       2.228       3.553       2.208      0.8709      0.1601
4247           0      0.2729      0.2729       3.031       2.203       1.567       2.324       1.611      0.6415        0.14
4254      0.4053       1.964       1.964       9.832       10.61       4.522       11.11       4.017        1.28       0.123
4255           0     0.06569     0.06569       3.727       3.558      0.1942       3.624      0.1285      0.5739           0
4260       0.108       0.348       0.348       1.996       1.774      0.9466       2.051      0.6695       0.942           0
4266           0        2.14        2.14       145.7       141.1       4.553       141.2       4.627       2.222      0.0265
4267      0.4469      0.4254      0.2062       3.597       3.629      0.3386       4.037      0.1542      0.4547           0
4268           0     0.03961     0.03961       8.926       8.764      0.1622       8.764      0.1622      0.5556           0
4270       4.019       17.31       17.31       90.17       101.4       33.59       105.8       30.05        2.08       0.277
4290      0.8394       1.861       1.861       7.484       12.25       8.715       14.26       8.168       1.771       0.107
4297      0.1059      0.8861      0.8861       7.138       6.402       2.434       7.095       1.775       1.153           0
4308           0      0.2884      0.2884       27.32       25.62       1.695       25.62       1.695       1.155           0
4309      0.9096       2.412       2.412       7.178       6.164       6.164       7.261       5.067       1.147      0.1903
4312           0       2.057       2.057       135.2         136       5.527       137.5       4.047       1.732       0.046
4314           0      0.4336      0.4336       17.17        16.8      0.3804       17.24      0.3293       0.679           0
4320       8.252       13.47       10.39       74.82       82.89       21.91       92.58       22.69        1.96       0.213
4321           0         0.5         0.5       21.33       20.28       1.121       20.78      0.6209       1.247           0
4322       1.899       2.295       1.276       3.029       4.009       4.009       5.803       3.616       1.152           0
4325       23.33       457.9       457.9       79.18       58.65       58.65       470.6       445.3       5.251        2.65
4344       8.501        14.7       10.37       11.71       12.67       12.19       28.41       13.99       1.949      0.2285
4362       4.694       5.184       4.405       16.98        14.4       9.095       17.27       8.608        1.53       0.228
4363       6.632       20.01       20.01       22.51       24.46       22.89       38.89       17.12        2.23       0.291
4367      0.2187      0.2653      0.2653      0.9937       1.027      0.9659       1.253      0.7397      0.7718           0
4371      0.7288      0.7155      0.7155       5.556       5.211       1.823        5.79       1.747           1           0
4379       28.59       19.55       19.55       35.43       37.81        15.2       52.67       24.78        2.19       0.287
4389       2.456         2.6         2.6       4.523       5.753       5.753       7.063       4.564        1.58        0.05
4404           0     0.02965     0.02965      0.5163      0.3794      0.1369      0.4077      0.1085       0.445           0
4419      0.5772       1.138       1.138       3.058       4.302       2.802       5.459       3.296        0.99        0.17
4432       4.069       4.802       3.384       23.54        24.4       7.912       27.88       6.438       1.783       0.095
4442       8.914       25.93       25.93       31.13       49.78       27.38       59.56       27.53        2.41       0.307
4449           0       1.458       1.458       196.3       194.9       1.447       196.1      0.2152       2.198           0
4451           0       1.389       1.389       5.915       6.023        3.75        6.52       4.142       1.147      0.1903
4456       33.97       29.65       27.55       117.9       108.2        31.3       132.2       43.31        2.04       0.274
4469       1.577        1.78      0.7377       10.06       10.39       1.749       11.88         1.3       1.144           0
4474       1.692       2.958       2.958           0       6.185       6.185       7.356       6.027        1.45       0.221
4480        14.9       15.26       10.33        2.68       7.435       7.435       19.88       9.074       1.847      0.1615
4486      0.1995      0.2054      0.1926       5.106       5.101      0.1877        5.28     0.03156      0.3767           0
4499           0     0.01998     0.01998      0.9893      0.9258     0.06352      0.9323     0.05704      0.4547           0
4500       23.69       24.97        7.61       340.1       339.1       8.388       363.9       1.275        3.19           0
4503      0.0328      0.6025      0.6025       5.622       5.078       1.931       5.546       1.463       1.085           0
4504       1.516       1.144      0.8563       1.614       2.076       2.076       3.292       1.864      0.9037        0.02
4520           0       4.162       4.162       12.18       7.893       7.893       9.326       6.461        1.64       0.238
4528      0.1914      0.2046      0.2046       4.138       4.098      0.6099       4.303      0.4053      0.6605           0
4531       1.909       5.599       5.599       34.46        30.7       7.876       32.61       5.972       1.975      0.1965
4537      0.1901      0.2111      0.2111       2.666       2.542       1.136       2.645        1.04       0.748           0
4542           0      0.0153      0.0153      0.2685       0.197     0.07152      0.2123     0.05621      0.3187           0
4546     0.01789      0.3533      0.3533       3.057       3.354       1.834       3.624       1.718       1.011           0
4550      0.4812       21.57       21.57       59.96       62.35       37.69       64.16       35.88        2.61       0.325
4558       0.992       3.595       3.595       10.84       15.33       8.308       16.76       6.877        1.93       0.264
4563      0.1177      0.5539      0.5539        4.28       3.655       1.497       4.016       1.201      0.8962        0.08
4564      0.8887       3.698       3.698       18.75       18.97       8.193       20.96       8.055       1.495       0.143
4575           0      0.9295      0.9295       12.27       12.06       3.631       12.75       2.942       1.777       0.086
4580           0      0.6842      0.6842       34.65       34.04      0.6099       34.69      0.1164       1.084           0
4589           0      0.1176      0.1176       6.566        6.21      0.3554       6.323       0.242      0.7435           0
4592        14.1       17.19       8.632        6.28       8.029       3.297       24.44       10.71      0.6943        0.12
4598     0.06065      0.1197      0.1197       2.012       2.477       1.181       2.522       1.174      0.7371        0.09
4601       78.95          96        80.6       87.52       109.9       41.54         195       71.75        3.71       0.424
4603      0.0275     0.07435     0.07435     0.08687      0.1827      0.1827      0.1947      0.1708      0.8445        0.07
4612       1.063       2.278       2.278       30.22       29.04       4.069       30.54       2.587       1.826       0.084
4625           0      0.1415      0.1415       8.781       8.595      0.1858       8.709     0.07302      0.4866           0
4627           0      0.1539      0.1539       2.957       2.797      0.7305       2.922      0.6054      0.7717           0
4633           0       1.295       1.295       14.17       15.49       5.078        16.1       5.691       1.188        0.13
4654           0      0.2201      0.2201       10.13       9.632      0.5076       9.828      0.3118       1.256           0
4656           0       0.459       0.459       23.82       23.31      0.5115        23.7      0.1193       0.848           0
4663     0.06503     0.08153     0.08153       2.657       2.645       0.113       2.715     0.04356      0.2995           0
4676      0.0651     0.07991     0.07991      0.5165      0.5588      0.3393      0.6339      0.2831      0.4862           0
4681       7.126       5.848       5.848      0.0521       24.85       24.85       27.18       23.56        2.37       0.303
4694       14.79       12.99       5.206       44.54       46.96       9.702       59.85       4.906       2.237           0
4701     0.00604     0.04591     0.04591      0.7767      0.5411      0.2679       0.576       0.233      0.5078           0
4703       1.384       1.407       1.407       7.649       6.961       4.455       7.602       4.393       1.112      0.1501
4707      0.5176       1.267       1.267       6.978       6.996        2.55       8.788       2.552         1.2           0
4722           0     0.08642     0.08642       4.093       4.183      0.4377       4.229      0.3913      0.6807           0
4738       2.167       2.124      0.3632           0      0.3306      0.3306       2.255      0.2325        0.93           0
4744       3.252       4.508       4.508       75.53       73.12       15.94       75.09       13.98       2.518      0.0895
4751     0.01117     0.08217     0.08217       3.201       2.817      0.4438       2.897       0.364      0.6817           0
4759    0.008014     0.01548     0.01548     0.06057      0.0436      0.0436     0.05639     0.03082      0.2714           0
4760       25.27        24.6        24.6       17.21        43.6       42.18       58.14       32.13        2.41       0.307
4762      0.3246       39.65       39.65       147.7       147.1       47.09       151.5       48.38       2.734       0.212
4774       11.79       13.04       13.04       107.8       106.6       10.81       119.7       2.233       2.198           0
4777      0.1203      0.1097      0.1097       2.346       2.353      0.1976       2.468      0.1037      0.4381           0
4779          18        24.7        24.7       79.43       79.26       37.64       92.73       36.37        2.14       0.283
4787       12.07       15.61       14.02       42.53       43.13       11.87        58.3       8.093       2.186           0
4789       18.43       17.33       6.974       61.91       61.99       16.49        78.8       11.22       2.225           0
4793     0.01394     0.08019     0.08019      0.2752      0.4797      0.3636       0.512      0.3404      0.4177        0.08
4799           0      0.1534      0.1534       49.34       49.22      0.1193       49.37     0.03481      0.6407           0
