#       coo_SED             id   dist_to_MS_1   dist_to_MS_2       lg_Mstar         lg_SFR    lg_MSSFR_Sargent  lg_MSSFR_Schreiber               Valid                  SNR
#
              0          11281      -0.358973      -0.325951         10.532        1.44778             1.80675             1.77373                   1                   1
              0          11289       -1.21132        -1.1323         10.922       0.381115             1.59243             1.51342                   1              1.5678
              0          11296     -0.0834704      -0.103171         10.242        1.17085             1.25432             1.27402                   1             1.53734
              0          11298     -0.0688066       0.062966         10.092        1.46165             1.53046             1.39868                   1                   1
             -1          11303        0.52587       0.591775         10.412        2.39515             1.86928             1.80338                   1             16.4831
              0          11306     0.00298678       0.171053        9.85195        1.27254             1.26955             1.10148                   1                   1
             -1          11317      -0.122442      -0.201372         10.002       0.708166            0.830608            0.909538                   1             3.22615
             -1          11319      0.0811193       0.114816         10.832        1.96142              1.8803              1.8466                   1             32.7605
             -1          11329     -0.0393809     -0.0935801         10.482        1.20085             1.24023             1.29443                   1             70.3901
              0          11340       -1.27693       -1.21906         10.902       0.463445             1.74037             1.68251                   1                   1
             -1          11345      0.0750998    -0.00295866        9.33995       0.102434           0.0273339            0.105392                   1             4.96276
              0          11348       -1.46636       -1.56503         10.372      -0.645892            0.820471            0.919134                   1                   1
              0          11354       -0.26271        -0.2208         10.372         1.3518             1.61451              1.5726                   1             1.49967
              0          11359       0.275795       0.391881         10.182        1.94522             1.66943             1.55334                   1             1.33845
             -1          11363       0.307663       0.282122         10.562        1.73926             1.43159             1.45713                   1             7.93577
              0          11366       0.089522       0.112723        9.95195        1.10415             1.01462            0.991423                   1             2.85426
              0          11378       0.593668       0.790044        9.80195        1.94201             1.34834             1.15196                   1             2.96209
             -1          11388      -0.572681       -0.60707         10.562       0.406029            0.978709              1.0131                   1             9.14214
              0          11391     -0.0574818       0.164535        9.67995         1.2003             1.25779             1.03577                   1                   1
             -1          11398      -0.323581      -0.448667         10.202       0.483445            0.807025            0.932112                   1             5.63078
              0          11402       0.604192       0.666698         10.112        1.92158             1.31739             1.25488                   1             15.0387
              0          11403       -0.53121      -0.522153         10.682        1.55871             2.08992             2.08086                   1                   1
              0          11411       -0.02646      -0.107046         10.262        1.02694              1.0534             1.13399                   1             1.82098
              0          11412     -0.0452948      -0.116422        9.87195       0.658774            0.704069            0.775196                   1             1.44469
             -1          11415       0.596033       0.550607        9.71995        1.17026            0.574229            0.619654                   1              33.667
             -1          11418       0.257357       0.297591         10.472        2.01284             1.75548             1.71525                   1             3.88386
             -1          11421      -0.907925      -0.845897         10.912       0.827692             1.73562             1.67359                   1             3.41717
             -1          11424       0.136473       0.239938         10.032        1.45803             1.32156              1.2181                   1             3.05621
              0          11438       0.207287       0.254246        9.91195        1.22557             1.01828            0.971322                   1             2.49222
             -1          11449     -0.0837467      -0.240427         10.072       0.507316            0.591063            0.747743                   1             24.2717
              0          11451      -0.521972      -0.518624         10.452        1.02816             1.55014             1.54679                   1             1.01426
              1          11455        1.88072        2.18152        7.70195       0.692053            -1.18866            -1.48947                   1             10.5352
             -1          11461       0.117904      0.0578852         10.452        1.32756             1.20966             1.26968                   1             12.8848
             -1          11464       0.276433       0.276897         10.292        1.64914             1.37271             1.37224                   1             4.36631
              0          11466      -0.144606     -0.0763605        9.89195       0.898012             1.04262            0.974372                   1                   1
             -1          11469       0.330521       0.387952         10.212        1.77041             1.43989             1.38246                   1             11.3762
             -1          11481       0.362484       0.315325         10.352        1.61437             1.25189             1.29905                   1             64.7827
             -1          11494       0.432208       0.397839         10.332        1.72123             1.28903             1.32339                   1             17.5375
             -1          11499       0.180995     -0.0132601         11.442        2.97253             2.79153             2.98579                   1             20.4644
              0          11513       -1.03069      -0.994641         10.832       0.655427             1.68612             1.65007                   1             1.67767
              0          11514      -0.108559      -0.179602        9.25995      -0.166725          -0.0581662           0.0128769                   1               2.884
              0          11520       0.705643       0.685889         10.442        2.14019             1.43455              1.4543                   1             241.138
             -1          11521      -0.326367      -0.344543         10.262       0.953711             1.28008             1.29825                   1             3.73918
              0          11522      -0.484864      -0.414255         10.012       0.720159             1.20502             1.13441                   1                   1
             -1          11533        -0.2928      -0.357927         10.492       0.782401              1.0752             1.14033                   1             5.27328
             -1          11541       0.457159       0.617788        9.97195        1.95027             1.49311             1.33248                   1              3.9321
              0          11542       0.131323       0.325698        9.32995       0.749427            0.618104            0.423729                   1                   1
              0          11543       0.220467       0.307114        9.67195        1.02449            0.804019            0.717372                   1                   1
              0          11545        1.35439        1.51658        8.04195       0.281715            -1.07267            -1.23486                   1             2.16599
              0          11546       -0.13742     0.00426995         10.012        1.29003             1.42745             1.28576                   1                   1
             -1          11550      -0.625873      -0.721576         10.382        0.20085            0.826723            0.922427                   1              10.737
              1          11563         1.3171        1.41829        9.23995        1.61109            0.293989              0.1928                   1             26.6928
              0          11564      -0.371023      -0.445071         10.422       0.743431             1.11445              1.1885                   1             1.48658
              1          11580       0.905288       0.909428         10.922        3.14145             2.23616             2.23202                   1             25.2415
              0          11596            -99            -99            -99            -99                 -99                 -99                   0                 -99
             -1          11604       0.489567       0.460437         10.182        1.65167              1.1621             1.19123                   1             87.0004
              0          11605      -0.213535      -0.120921        9.94195       0.954918             1.16845             1.07584                   1             1.73313
              0          11608       0.279313       0.397417        9.88195        1.43457             1.15526             1.03715                   1             2.20421
              0          11610       0.126555       0.263414         10.032        1.56679             1.44024             1.30338                   1             2.73997
              0          11613     -0.0718424       0.025009         10.222        1.51799             1.58983             1.49298                   1             1.58006
             -1          11617       0.113364       0.105281        9.33995       0.295567            0.182203            0.190286                   1              4.0663
             -1          11620       0.083292      0.0968614         10.752        1.64335             1.56006             1.54649                   1             72.4831
             -1          11622       0.284855       0.138477        9.62995       0.519303            0.234448            0.380826                   1             57.6059
             -1          11627     -0.0731994    -0.00363762         10.172        1.34577             1.41897              1.3494                   1             3.53927
              0          11630         -0.586      -0.686367         10.182       0.335257            0.921257             1.02162                   1                   1
              0          11633      -0.207937      -0.276997        9.84195       0.465234            0.673171            0.742231                   1             1.90039
              0          11635      -0.317812        -0.3592        9.88195       0.466274            0.784086            0.825474                   1             1.52874
             -1          11654       0.150867      0.0665782         10.112        1.07482             0.92395             1.00824                   1             7.56688
              0          11658       0.642478       0.668728         10.412        2.24822             1.60574             1.57949                   1             35.8284
             -0          11659            -99            -99            -99            -99                 -99                 -99                   0                 -99
              0          11665     -0.0108595      0.0780806         10.302        1.77195             1.78281             1.69387                   1             2.34257
             -0          11675            -99            -99            -99            -99                 -99                 -99                   0                 -99
              0          11688         -1.004      -0.963042         10.522       0.962653             1.96665              1.9257                   1                   1
             -1          11710       0.143636      0.0339638         10.302        1.03543            0.891794             1.00147                   1              39.198
              0          11717       0.478301       0.688678        9.72995        1.79851             1.32021             1.10983                   1             1.40076
             -1          11735       0.465856       0.417108         10.522        1.40381            0.937951            0.986699                   1             642.007
             -1          11736     -0.0030498     -0.0693354        9.48995       0.239299            0.242349            0.308635                   1             4.90806
             -1          11737      -0.268006      -0.378708         10.322       0.576111            0.844117            0.954819                   1             32.3433
              0          11740            -99            -99            -99            -99                 -99                 -99                   0                 -99
             -1          11742       -0.16799      -0.202223         10.332        1.12156             1.28955             1.32378                   1              4.4012
              0          11743      -0.934347      -0.955209         10.562        0.53428             1.46863             1.48949                   1              1.3601
              0          11744      -0.746969       -0.89975        9.39995      -0.818442          -0.0714732           0.0813081                   1             1.71542
             -1          11747      -0.185758      -0.282837         10.192       0.755417            0.941175             1.03825                   1             4.90862
              0          11750       -0.26157      -0.178363        9.86195       0.778151             1.03972            0.956514                   1                   1
             -1          11752      -0.505009      -0.706833        9.68995      -0.388383            0.116626             0.31845                   1             5.22156
              0          11754      -0.449976      -0.414923         10.802       0.987488             1.43746             1.40241                   1             2.43937
              0          11756       0.187685       0.228508         10.302        1.70226             1.51457             1.47375                   1             2.78805
             -1          11758      -0.270176      -0.542168         11.592        2.64266             2.91284             3.18483                   1             4.39992
             -1          11760       0.235156       0.347758         10.182        1.83474             1.59958             1.48698                   1              7.9274
             -1          11764       0.252817        0.39961         11.202        2.39794             2.14512             1.99833                   1             61.2895
             -1          11793       0.368747       0.468362         10.122        2.07518             1.70643             1.60682                   1             4.04284
             -0          11795            -99            -99            -99            -99                 -99                 -99                   0                 -99
             -1          11797       0.225905       0.240025        9.63995       0.829239            0.603334            0.589215                   1             7.76819
             -1          11807       0.402145       0.347629         10.512        1.60271             1.20057             1.25508                   1             40.3059
              0          11808         0.6935       0.541941        9.94195        1.23779            0.544295            0.695854                   1             133.824
             -1          11810       0.392523       0.480494         10.312        2.17435             1.78183             1.69386                   1             5.69577
             -0          11827            -99            -99            -99            -99                 -99                 -99                   0                 -99
             -1          11828       -1.16305       -1.16324         10.442      -0.595851            0.567198            0.567391                   1             18.3502
              0          11832      -0.160078      -0.246749        9.90195        0.54058            0.700658            0.787328                   1             2.36835
             -1          11842      -0.139953     -0.0340956        9.98195         1.1186             1.25855             1.15269                   1             3.06365
              0          11848       0.220584       0.267493         10.472        2.16495             1.94436             1.89745                   1             2.35768
             -1          11854       0.119192      0.0433074         10.352          1.233              1.1138             1.18969                   1             32.5528
              0          11855      0.0822637       0.175667         10.012        1.34733             1.26507             1.17166                   1             2.65894
              0          11859     -0.0905719      -0.174581        9.38195     -0.0235583           0.0670136            0.151023                   1             1.37495
             -1          11863      0.0519537     0.00795825        9.93195       0.890812            0.838858            0.882854                   1             7.68478
             -1          11880       0.100334       0.100034         10.372        1.55618             1.45585             1.45615                   1             10.1209
              0          11889     -0.0975077     -0.0662197         10.282        1.36078             1.45829               1.427                   1             2.10744
             -1          11891       0.112063      0.0294564         10.012          0.943            0.830936            0.913543                   1             24.7321
             -1          11900       -1.29491       -1.17929         10.882     -0.0379623             1.25695             1.14133                   1             11.4767
             -1          11905      -0.639763       -0.46023         11.142         1.1682             1.80797             1.62843                   1             8.32674
              0          11911       -0.11156      -0.131178         10.552        1.36736             1.47892             1.49853                   1             2.61651
              0          11912      0.0156639       0.137007         10.152        1.61247              1.5968             1.47546                   1             1.76976
             -1          11927      -0.108256      -0.211881         10.002       0.651375            0.759631            0.863256                   1             3.95848
             -0          11933            -99            -99            -99            -99                 -99                 -99                   0                 -99
              0          11937            -99            -99            -99            -99                 -99                 -99                   0                 -99
             -1          11938       0.236997       0.189419         10.912        2.55546             2.31846             2.36604                   1               50.57
              0          11940       -0.48836      -0.491392         10.932        1.77357             2.26193             2.26496                   1             1.61595
              1          11942        1.95514         2.4175        8.38995        2.29447            0.339323           -0.123029                   1             12.9776
             -1          11946      -0.141531      -0.258333         10.292       0.683047            0.824578             0.94138                   1             19.0288
              0          11948      -0.695091      -0.622137         11.032         1.3969             2.09199             2.01903                   1             1.57748
             -1          11957       0.438133       0.632399        9.54995        1.34889            0.910756             0.71649                   1             3.67996
             -1          11962      -0.304453       -0.28313         10.922        1.87529             2.17975             2.15842                   1             6.26901
             -1          11966      -0.388753      -0.354187         11.252        2.11893             2.50768             2.47311                   1              3.4927
              0          11970      -0.714405      -0.660757        9.33995      -0.398809            0.315595            0.261947                   1                   1
              0          11974      -0.137165      -0.235705        9.98195       0.617525            0.754689            0.853229                   1             1.55418
              1          11976        1.00506        1.23495        9.59195        2.10072             1.09565            0.865765                   1              14.289
             -1          11978      0.0581511    -0.00912676         10.222        1.13513             1.07698             1.14426                   1             9.35572
             -1          11979       0.154123      0.0825285        9.34995        0.20871           0.0545874            0.126182                   1             11.4437
             -0          11984            -99            -99            -99            -99                 -99                 -99                   0                 -99
             -1          11991       0.191141       0.209118         10.712        2.22994              2.0388             2.02082                   1             20.3573
              0          12000       0.757147       0.844709         10.982        2.54913             1.79198             1.70442                   1             102.223
             -1          12007      -0.127855      -0.094472         10.842        1.82601             1.95387             1.92048                   1             3.68685
             -1          12030      -0.468158      -0.574915         10.342       0.315551            0.783709            0.890465                   1             7.27145
              0          12036     -0.0486503     -0.0579458         10.022        0.98014             1.02879             1.03809                   1             1.93655
             -1          12054       0.123686     -0.0210235        9.58995       0.313867            0.190181            0.334891                   1             20.7306
             -1          12066       -0.50025      -0.507525         10.652        1.03262             1.53287             1.54014                   1             5.03503
              0          12070      -0.459133       -0.48916         10.562       0.933841             1.39297               1.423                   1             2.01431
             -1          12078       0.282389       0.134278        9.63995       0.524266            0.241877            0.389989                   1             19.9285
             -1          12080        0.38552       0.355587        9.19995       0.344392          -0.0411273          -0.0111949                   1             7.01365
              0          12094       0.813763        1.21727        8.49995       0.864274           0.0505104              -0.353                   1             1.17564
              0          12095       -2.76229       -2.71483        9.62995       -2.09876            0.663526            0.616069                   1                   1
             -1          12106      -0.265203      -0.375076         10.302       0.624695            0.889898             0.99977                   1              8.0175
              0          12107       0.311442        0.44398        9.73995        1.31387             1.00243            0.869888                   1             1.52706
              0          12119      -0.721443      -0.735078         11.372        1.94983             2.67127             2.68491                   1             2.67136
             -1          12124     -0.0382389       -0.20442         10.082       0.399847            0.438086            0.604267                   1             22.9525
             -1          12125      -0.160085      -0.166903         10.622        1.40637             1.56646             1.57327                   1             13.9062
              0          12127        0.39012       0.731064        9.10995        1.17348            0.783357            0.442414                   1             1.05446
             -1          12129      -0.263277      -0.171283         10.982        1.48742              1.7507              1.6587                   1              7.0105
              0          12133       0.492523       0.709041        8.65995       0.314289           -0.178234           -0.394752                   1                   1
             -1          12142      -0.258135      -0.372025         10.282       0.610554            0.868688            0.982579                   1             3.84811
             -1          12143     -0.0138639      -0.154934        9.67995       0.293584            0.307447            0.448518                   1             6.97906
             -1          12145       -0.50443      -0.528244         10.622       0.855519             1.35995             1.38376                   1             4.56979
              0          12150      -0.359343      -0.408133        9.41995      -0.166152            0.193191            0.241981                   1             1.06996
             -1          12152       -0.35156      -0.506475        9.40995      -0.415217          -0.0636563           0.0912588                   1             4.02851
             -1          12166       0.241708       0.312772        9.61995       0.944877            0.703169            0.632106                   1             4.14104
             -1          12172        0.32069       0.249952        9.22995       0.225051          -0.0956397          -0.0249015                   1             5.12515
             -1          12177       0.134697      0.0436698        9.36995       0.170555           0.0358577            0.126885                   1              7.4087
              0          12195       -0.37453      -0.387631         10.152       0.799616             1.17415             1.18725                   1             1.87731
              1          12199        1.56472        1.80979        9.10995        2.51081            0.946091            0.701022                   1             769.706
             -1          12200       -0.19272      -0.294145        9.49995     -0.0158779            0.176842            0.278267                   1             5.44074
             -1          12206      0.0728842      0.0570473         10.652        1.46165             1.38876              1.4046                   1             10.7501
              0          12241       -1.16705       -1.06649         11.082       0.887392             2.05445             1.95388                   1                   1
             -1          12244      -0.176972      -0.157233         10.952        2.04021             2.21718             2.19744                   1             11.9032
              0          12250        1.26066        1.66035        8.70995        1.84708            0.586415            0.186725                   1             2.20716
              0          12256        3.29666        4.47076        2.66995       -2.33311            -5.62977            -6.80387                   1                   1
             -1          12257       0.142442          0.175         10.342        1.68251             1.54006             1.50751                   1             3.15465
              0          12259      0.0371062       0.216338        9.88195        1.43743             1.40033              1.2211                   1                   1
             -1          12262     0.00236416      -0.093298         10.212       0.961848            0.959484             1.05515                   1             7.33894
              0          12265       0.204046       0.259928         10.402        1.92158             1.71754             1.66165                   1             2.38856
              0          12267     -0.0431392     -0.0635585        9.75995       0.634779            0.677919            0.698338                   1             2.32006
             -1          12275       -0.26085      -0.410878        9.61995     -0.0478374            0.213013             0.36304                   1             5.56335
              0          12276      -0.765016      -0.792167         10.462        0.64434             1.40936             1.43651                   1                   1
              0          12282      -0.364747      -0.383459         10.282       0.934094             1.29884             1.31755                   1                   1
              1          12301       0.909237       0.959151        8.11995      -0.350568             -1.2598            -1.30972                   1             34.9882
              0          12313       0.151692       0.136097         10.232        1.40807             1.25638             1.27197                   1             1.94897
              0          12317       0.429559       0.450715         10.272         1.8441             1.41455             1.39339                   1             2.45397
              0          12349      -0.219786      -0.168481         10.382        1.44607             1.66586             1.61455                   1             1.60333
              0          12350      -0.131782     -0.0985255        9.85195       0.779091            0.910873            0.877617                   1             2.65944
             -1          12365      -0.208659      -0.297923         10.182       0.756256            0.964914             1.05418                   1             3.71419
              0          12368      -0.336022      -0.482654        9.64995     -0.0784176            0.257605            0.404236                   1             2.22554
              0          12377       0.774603        1.01906        7.16195       -1.26225            -2.03685            -2.28131                   1                   1
              0          12387       0.065946       0.270612        9.64995        1.15381             1.08787            0.883203                   1             1.27688
              0          12388       0.241834       0.281883         10.532        2.21005             1.96822             1.92817                   1             2.81207
              0          12391       0.859083        1.22588        8.07195        0.27462           -0.584464           -0.951264                   1                   1
              0          12392       0.219286       0.399056        9.86195        1.56585             1.34656             1.16679                   1                   1
             -1          12396      -0.345289      -0.433884         10.392       0.430398            0.775687            0.864282                   1             11.5771
              0          12400    -0.00888599      0.0756179         10.042        1.27277             1.28166             1.19715                   1             2.69098
              0          12403     -0.0304498     -0.0927502        9.78195       0.584444            0.614894            0.677194                   1             1.62685
              0          12419      0.0445875     -0.0127477        9.82195       0.719745            0.675158            0.732493                   1             1.98224
             -1          12420      -0.715023      -0.331216         12.202        2.59977              3.3148             2.93099                   1             4.11479
              0          12421       0.631272        0.91009        8.47195       0.354108           -0.277163           -0.555982                   1                   1
             -1          12423       0.101354        0.10185         10.502        1.68052             1.57916             1.57867                   1             37.4083
              0          12428     -0.0646235     0.00230792        9.64995       0.667079            0.731703            0.664771                   1             1.81201
             -1          12429      -0.574311      -0.595928         10.562       0.888516             1.46283             1.48444                   1             3.14599
              0          12434      -0.205261      -0.277648         10.332       0.920697             1.12596             1.19835                   1             2.13506
             -1          12450      0.0349973      -0.119648        9.69995       0.328583            0.293586            0.448232                   1             13.4363
              0          12451     -0.0174372       0.208099        9.53995        0.97557            0.993007            0.767471                   1                   1
              0          12457        -0.1516      -0.150204         10.302        1.23528             1.38688             1.38548                   1             1.14371
             -1          12465      -0.503356     -0.0443173         11.382         1.1827             1.68606             1.22702                   1             103.114
              0          12478      -0.333385      -0.321107         10.832        1.80264             2.13602             2.12374                   1             1.22928
             -1          12485     -0.0120943     -0.0517615         10.032       0.954725            0.966819             1.00649                   1             4.92081
             -1          12492      -0.325948      -0.319554         10.942        1.92137             2.24732             2.24093                   1             3.68389
              0          12493      -0.199865      -0.283644         11.002        2.21299             2.41285             2.49663                   1             1.79608
              0          12496      -0.758528      -0.872368        9.99195     -0.0400528            0.718475            0.832315                   1                   1
             -1          12500       0.403404       0.557881        9.98195         1.8441              1.4407             1.28622                   1             6.06777
              0          12508       0.616499       0.599985         10.732        2.78718             2.17068             2.18719                   1             4.44557
              0          12509      0.0656367      0.0920441         10.612        1.94374             1.87811              1.8517                   1             2.77217
              0          12520      -0.570927      -0.554443         10.782        1.50637              2.0773             2.06081                   1                   1
              0          12523      -0.560564      -0.727037        9.95195      -0.072835            0.487729            0.654202                   1             2.91687
             -1          12524      -0.450433      -0.330389         11.012        1.21564             1.66607             1.54603                   1             8.52178
              0          12526      -0.107357     -0.0623241         10.482        1.69513             1.80249             1.75746                   1             2.04878
             -1          12532       0.011777      -0.059453         10.432        1.14301             1.13124             1.20247                   1             5.51587
              0          12552      -0.811834      -0.926691         10.102    -0.00326948            0.808564            0.923422                   1                   1
              0          12556     -0.0243452     -0.0380834        9.71995       0.618257            0.642603            0.656341                   1             2.53016
             -1          12560       0.497295       0.425821         11.142        3.00945             2.51216             2.58363                   1             9.65061
             -1          12572       0.173938      0.0414023        9.26995     -0.0177288           -0.191666          -0.0591311                   1             9.12548
              0          12580       0.595711        0.78616        9.82195        1.92978             1.33407             1.14362                   1             2.31798
             -1          12581     0.00282759     -0.0147368         11.212        2.53084             2.52801             2.54558                   1             13.5909
             -1          12582       0.424101       0.425976         10.552        2.04571             1.62161             1.61974                   1              49.955
              0          12586        1.00818        1.42448        8.22995       0.735519           -0.272662           -0.688961                   1             1.27377
              0          12600      -0.300483      -0.173805         10.072        1.16316             1.46364             1.33697                   1                   1
              1          12610        1.09929        1.05455        8.74195       0.431364           -0.667931           -0.623188                   1             48.7893
             -1          12611       0.107454      0.0907369         10.522        1.60032             1.49287             1.50958                   1             38.7926
             -1          12613     0.00394759       0.020961         10.672        1.04883             1.04488             1.02787                   1             80.1576
             -1          12615        0.46492       0.647858        9.82195        1.74896             1.28404             1.10111                   1             6.68733
             -1          12623     -0.0267765     -0.0897748         10.092       0.942702            0.969479             1.03248                   1             4.30875
              0          12625      -0.317458      -0.248924         10.312        1.52673             1.84418             1.77565                   1                   1
              0          12631      -0.932954       -0.93898        9.58995      -0.435334             0.49762            0.503646                   1                   1
              0          12632      -0.663473      -0.637447         10.782         1.2335             1.89698             1.87095                   1             1.19637
             -1          12633      0.0922907       0.105026         10.822         2.2188             2.12651             2.11377                   1             3.93298
             -1          12635      -0.178269      -0.246688        9.74995       0.383636            0.561905            0.630324                   1             4.19674
             -1          12636      -0.263356      -0.311404         10.542       0.951872             1.21523             1.26328                   1             4.07419
              0          12640      -0.281798      -0.263344        9.62995       0.318481            0.600278            0.581825                   1             1.29397
             -0          12646            -99            -99            -99            -99                 -99                 -99                   0                 -99
             -1          12648      -0.291274      -0.367657         10.392       0.819346             1.11062               1.187                   1             4.20191
             -1          12649      0.0163095     -0.0575099         10.112       0.973359            0.957049             1.03087                   1              5.4712
             -1          12656      -0.589455      -0.640805         10.512       0.648458             1.23791             1.28926                   1             36.5135
              0          12663      -0.390174      -0.373821         10.682        1.66332              2.0535             2.03714                   1                   1
             -1          12675       0.151424     -0.0102552        9.69995       0.424555            0.273131             0.43481                   1             14.4929
             -1          12681      -0.539734      -0.517497         10.782        1.09795             1.63769             1.61545                   1             6.52264
             -1          12682       0.551932       0.492767         10.442        1.77048             1.21855             1.27772                   1             38.7574
              0          12684      -0.329551       -0.30332        9.46995      0.0884905            0.418041            0.391811                   1                   1
              0          12686       -0.25218      -0.303527         10.462         1.0162             1.26838             1.31972                   1             2.77689
             -1          12690      0.0213997      -0.147524        9.95195        0.49693             0.47553            0.644454                   1              10.724
              1          12694       0.972307        1.11767        9.90195        2.23704             1.26473             1.11937                   1             56.7576
              0          12699      -0.322817      -0.222775        9.04995      -0.267606            0.055211          -0.0448317                   1                   1
             -1          12704      -0.111369     -0.0978852         10.502        1.53744             1.64881             1.63533                   1             5.60761
             -1          12717       -1.04466       -0.99044         10.792       0.198932             1.24359             1.18937                   1             7.64507
              0          12725      -0.213946      -0.279233        9.80195       0.419129            0.633075            0.698362                   1             2.65957
             -1          12736      -0.356322      -0.546726        9.75995      -0.124129            0.232193            0.422597                   1             5.22531
              0          12737       0.160806       0.212579         10.002        1.30621              1.1454             1.09363                   1             1.88279
             -1          12746      -0.415382      -0.139834         11.252        1.36959             1.78497             1.50942                   1             23.0739
             -1          12750     -0.0982654     -0.0720001         10.792        1.43201             1.53027             1.50401                   1             45.4683
              0          12757     -0.0408836      -0.149558         10.062       0.757927            0.798811            0.907485                   1             2.04171
              0          12760      -0.189324      -0.204142         10.462        1.28262             1.47195             1.48676                   1             1.10363
             -1          12763      -0.739489      -0.624769         11.012       0.960994             1.70048             1.58576                   1              3.1198
             -1          12764       0.310736       0.459169         10.912        1.54419             1.23346             1.08502                   1             194.933
             -1          12775      -0.234601      -0.383234         10.022       0.379849             0.61445            0.763083                   1             5.05374
              0          12783      -0.246299      -0.301565         10.432       0.997779             1.24408             1.29934                   1             1.64202
              0          12784      0.0526042       0.135214         10.302        1.86267             1.81006             1.72745                   1                   1
             -1          12788      -0.107223       -0.10495         11.162        2.35238              2.4596             2.45733                   1             113.229
             -1          12792       0.280446       0.358704         10.352         2.0249             1.74445             1.66619                   1             4.06058
              0          12794       0.328927       0.403079        8.47995      -0.388489           -0.717416           -0.791568                   1             1.96538
              0          12799      -0.989767      -0.593091        6.48995       -3.52404            -2.53427            -2.93095                   1                   1
