#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
       0.963         0.8           1         0.9         0.2   5.641e+04
       0.877         0.8           1         0.9         0.2   5.641e+04
        0.85         0.8           1         0.9         0.2   5.641e+04
      0.9628         0.8           1         0.9         0.2   5.641e+04
       0.858         0.8           1         0.9         0.2   5.641e+04
        0.85         0.8           1         0.9         0.2   5.641e+04
        0.93         0.8           1         0.9         0.2   5.641e+04
        0.96         0.8           1         0.9         0.2   5.641e+04
       0.948         0.8           1         0.9         0.2   5.641e+04
       0.913         0.8           1         0.9         0.2   5.641e+04
        0.85         0.8           1         0.9         0.2   5.641e+04
      0.8352         0.8           1         0.9         0.2   5.641e+04
      0.8785         0.8           1         0.9         0.2   5.641e+04
       0.934         0.8           1         0.9         0.2   5.641e+04
      0.9376         0.8           1         0.9         0.2   5.641e+04
      0.8493         0.8           1         0.9         0.2   5.641e+04
       0.906         0.8           1         0.9         0.2   5.641e+04
       0.858         0.8           1         0.9         0.2   5.641e+04
      0.9438         0.8           1         0.9         0.2   5.641e+04
      0.8391         0.8           1         0.9         0.2   5.641e+04
      0.9481         0.8           1         0.9         0.2   5.641e+04
      0.8402         0.8           1         0.9         0.2   5.641e+04
       0.937         0.8           1         0.9         0.2   5.641e+04
      0.9712         0.8           1         0.9         0.2   5.641e+04
      0.8524         0.8           1         0.9         0.2   5.641e+04
       0.903         0.8           1         0.9         0.2   5.641e+04
      0.9032         0.8           1         0.9         0.2   5.641e+04
      0.9057         0.8           1         0.9         0.2   5.641e+04
      0.8619         0.8           1         0.9         0.2   5.641e+04
      0.9782         0.8           1         0.9         0.2   5.641e+04
      0.9365         0.8           1         0.9         0.2   5.641e+04
       0.801         0.8           1         0.9         0.2   5.641e+04
      0.9044         0.8           1         0.9         0.2   5.641e+04
       0.874         0.8           1         0.9         0.2   5.641e+04
      0.8619         0.8           1         0.9         0.2   5.641e+04
      0.9093         0.8           1         0.9         0.2   5.641e+04
      0.8448         0.8           1         0.9         0.2   5.641e+04
      0.9544         0.8           1         0.9         0.2   5.641e+04
       0.903         0.8           1         0.9         0.2   5.641e+04
      0.9782         0.8           1         0.9         0.2   5.641e+04
      0.8785         0.8           1         0.9         0.2   5.641e+04
      0.9542         0.8           1         0.9         0.2   5.641e+04
       0.948         0.8           1         0.9         0.2   5.641e+04
      0.9456         0.8           1         0.9         0.2   5.641e+04
        0.85         0.8           1         0.9         0.2   5.641e+04
       0.955         0.8           1         0.9         0.2   5.641e+04
