#   SAVEDid      xmeAGN       xfAGN       xeAGN      xmeSFR       xfSFR       xeSFR       xfTOT       xeTOT       xf_zz       xe_zz
#
5309     0.07749      0.6395      0.6395       3.219       5.164       4.123       5.664       4.262      0.8709      0.1601
5321           0      0.5827      0.5827       21.43       19.16       2.261       19.75       1.678      0.6806           0
5325      0.2619       0.679       0.679       14.04       13.55       1.509       14.08       1.139      0.4372           0
5329       4.867       5.425       3.443        42.1       30.22       25.24       35.34       23.48       2.135           0
5337       2.567       22.34       22.34       121.2       93.06       34.56       98.35       29.27        1.74       0.247
5342     0.01181     0.01114     0.01114      0.3883      0.5726      0.2155       0.588       0.212      0.3375        0.02
5346           0      0.1516      0.1516       14.22       13.49       0.731       13.51      0.7118      0.4574           0
5347           0       1.221       1.221       28.28       24.69        3.59       25.21        3.07       1.142           0
5348       3.318        4.43        4.43        49.4        46.9       10.69        49.5       8.092       0.975           0
5350           0       3.451       3.451       38.32       43.38       22.13       47.86       23.48       1.871       0.203
5358      0.3094      0.2588      0.2429        2.48       2.511       0.959       2.787      0.7665       0.503           0
5359      0.1362       1.291       1.291        2.93       6.508       5.587       7.803        6.24       1.147      0.1903
5363      0.2981       4.346       4.346       91.14       81.08       26.07       84.23       22.92       2.147      0.1785
5366       4.358       4.013       3.409       37.91       28.79       21.89       32.13       20.84       1.713       0.034
5371      0.1683      0.1109      0.1109      0.8919       1.121      0.7953       1.232      0.6844      0.5128           0
5372      0.7365       1.219       1.219       12.04       12.66       4.755       13.65        3.77       1.675           0
5374           0      0.1544      0.1544       1.859       3.136       1.849       3.262       1.724      0.8489           0
5375      0.1896      0.1691      0.1691       1.579       1.585       0.917       1.756       0.795      0.4879           0
5382       20.58       12.69       12.69       9.456       31.36        21.9       40.59       14.93        2.06       0.275
5395       15.88       17.74       6.872       72.68       68.02       16.62       82.93        18.6       1.716       0.129
5402           0     0.09825     0.09825       2.762       1.961      0.8009       1.991      0.7702       0.682           0
5411       4.443       5.024       5.024        45.7       41.26       13.78       45.12       9.922       1.965           0
5424       2.178       4.382       4.382       25.61       23.01       11.45       28.42       12.25       1.488           0
5426       4.379       3.577       3.476       15.62       16.33       10.69       19.44       12.52       1.128      0.1898
5427           0      0.4888      0.4888       5.669       5.419       1.698       5.817       1.299       1.019           0
5435       1.084       2.259       2.259       11.48       15.24       9.787       18.08       9.937       1.414           0
5438           0      0.7122      0.7122       15.13       14.73       2.423       15.46       1.989        0.85           0
5446       2.947       4.921       4.921       18.03       19.75       12.32       27.53       12.14       1.413           0
5450           0       2.246       2.246        5.97       12.94        10.7       15.22       11.83       1.073      0.1801
5459           0   4.297e-06   4.297e-06   1.659e-06   0.0002647   0.0002633   0.0002648   0.0002633       0.011        0.01
5464       6.483       3.877       3.877       5.875       25.84       21.11       30.62       21.87       2.278       0.232
5484       2.926       3.659       3.659       22.59       18.85       15.12       23.56       16.79        1.53       0.228
5509           0     0.05773     0.05773       0.941      0.7893      0.3082      0.8444      0.2531      0.5946           0
5512       2.345       2.604       2.604        23.9       23.71       3.602       25.34       2.893      0.9438           0
5515      0.4195       1.778       1.778       28.52       24.45       5.245       25.54       4.156       1.246           0
5518      0.3012       5.972       5.972       12.18       23.17       19.48       29.19       22.51        1.46       0.221
5520           0       2.142       2.142       5.743       3.926       3.926       4.766       3.087        1.83       0.255
5523   9.706e-08   2.762e-07   2.762e-07       66.06        70.8       6.978        70.8       6.978       3.229           0
5526      0.1238      0.1505      0.1505       2.551       2.507      0.4779       2.607      0.3774      0.3766           0
5529           0       7.186       7.186       55.32       82.43       74.64       92.79       76.79        2.99       0.359
5530           0      0.3095      0.3095       7.436       7.139       1.134       7.329      0.9437      0.4842           0
5531           0    0.001419    0.001419      0.2253      0.1999     0.02536         0.2     0.02524      0.2365        0.01
5537     0.08794      0.1282      0.1282       4.679       3.197        1.96         3.3       1.856       0.941           0
5543   3.603e-07   1.083e-06   1.083e-06        1747        1463        1109        1463        1109       5.751        2.15
5545       0.118      0.5927      0.5927       9.998       8.669       1.645        8.96       1.353      0.8412           0
5552     0.09457      0.1928      0.1928      0.7699       1.446      0.9842        1.53      0.9187      0.4723        0.08
5588      0.0168      0.3766      0.3766       2.244       3.055       2.125       3.277       2.155      0.5032        0.12
5590           0       7.114       7.114       16.26        16.6       10.91       21.32        6.19        1.99       0.269
5604       1.239       1.236       1.236        10.6       10.28           3       11.28       2.003      0.8498           0
5612   0.0001515     0.02915     0.02915      0.4298      0.4044       0.197      0.4288      0.1726      0.3906           0
5620       1.394       3.325       3.325       8.972       23.04       17.88       27.19       19.14        1.93       0.264
5627           0       1.151       1.151       22.94       19.43       3.506       20.13       2.807       1.153           0
5634       11.74        12.3        12.3        66.9          77       55.45       82.91       61.04        2.24       0.292
5647           0       1.314       1.314       11.15        11.3       4.912       12.43        3.78       1.754       0.156
5650           0      0.1249      0.1249       4.312       5.459       2.174        5.49       2.142       0.744           0
5655       1.387       2.524       2.524       4.135       16.57       13.62       18.99       14.77        1.46       0.221
5664           0      0.1135      0.1135       7.665       6.399       1.266       6.467       1.198       1.195        0.03
5668           0       3.757       3.757       12.06       23.26       17.79       24.46       17.21        1.32       0.209
5671      0.7537       4.167       4.167       9.066       13.22       10.09       17.02       11.81       1.249      0.2025
5672       15.84       12.01       12.01       76.79       77.82       35.95       86.29       37.96       2.323           0
5675       9.147       11.13       7.675       44.36        47.8       14.48        58.6       13.11       1.782      0.1075
5682      0.1568      0.2913      0.2913       4.826       3.365       2.388       3.606       2.146      0.8607           0
5685      0.1351      0.1038     0.03128      0.2416      0.3076     0.06728      0.4075     0.05664      0.3063           0
5686           0       0.068       0.068       2.543       2.101      0.4486        2.16      0.3898      0.8194           0
5691       2.787       3.295         2.5       8.387       12.02       8.118       15.71       8.218       1.187        0.02
5692       0.483      0.7293      0.7293       5.193       4.947       2.595       5.751        1.94      0.8356           0
5705      0.5329       3.326       3.326          40       44.27       14.41       46.19       12.49       1.873      0.1895
5710   1.114e-07   4.461e-07   4.461e-07       266.1       400.1       141.6       400.1       141.6        3.91       0.442
5712           0      0.6571      0.6571       19.94       18.69       5.244        18.7       5.241         1.3      0.0605
5726           0       25.36       25.36       56.44       56.65       39.44       91.56       51.86        2.15       0.283
5730       93.08       93.58       66.74       786.9       727.1       231.4       807.6       262.6         2.1       0.279
5735      0.4083      0.3284      0.2213       2.465       2.481       1.035       2.837      0.9141       0.484           0
5744           0       5.596       5.596       21.61       14.83       9.874       18.74       5.967       1.918           0
5747      0.5216      0.8147      0.8147       33.88        26.2       9.874       26.45       9.629        0.94      0.1201
5766           0      0.1466      0.1466       6.043       5.559      0.4838       5.706      0.3372       0.607           0
5770           0      0.2983      0.2983       2.472       1.869       1.183       2.167      0.8845       0.851           0
5779           0      0.1413      0.1413           0           0           0      0.1413      0.1413       1.693           0
5789       19.59       10.95       10.95       29.04       51.21       43.91       55.75       39.37        2.59       0.323
5797           0        12.6        12.6       85.24       81.01        22.8       87.13       16.69       1.756      0.1435
5799           0      0.5056      0.5056       2.623       5.088       3.986       5.364       3.837      0.8408        0.13
5801   1.113e-07   3.227e-07   3.227e-07       212.5       168.1       86.02       168.1       86.02       3.309       0.241
5802       27.39       18.34       18.34       91.07       78.11       40.91       91.36       51.91        2.01       0.271
5805      0.1715       1.049       1.049       10.75       8.744       2.529       9.367       1.906       1.247           0
5809       5.052       2.526       2.526       13.37       19.64       6.271       22.08       4.667       1.412           0
5814      0.6175      0.4746      0.1429      0.5514      0.7107        0.28       1.225      0.2026      0.4587           0
5816           0        1.22        1.22       7.661       8.817       6.831       9.235       6.413       1.377      0.1745
5822      0.1316      0.1441       0.102       1.784       1.785      0.2948        1.92      0.2094      0.2777           0
5829           0      0.1074      0.1074        13.5       12.98      0.5191       13.08      0.4212       1.222           0
5830       6.389       4.396       4.396       17.77       41.22       27.28       43.91       24.59       2.757       0.145
5835      0.3935      0.2779      0.2779       1.629       2.372      0.7455       2.569      0.5488      0.8505           0
5836       10.25       46.62       46.62       118.3       122.2       54.78       170.7       93.31        2.13       0.282
5837           0       1.491       1.491       21.04        21.3       4.502       22.36        3.45       1.086           0
5841      0.6845      0.3423      0.3423       1.722       2.354       1.023       2.615      0.7623       1.017           0
5847       7.496       4.131       4.131       22.17       65.38       52.82       67.99       50.21        3.08       0.367
5849       1.419       15.36       15.36       45.54       51.15        29.9       59.56       36.44        1.39       0.215
5853      0.2729      0.2921      0.1118       1.368       1.368      0.2812       1.648      0.2017      0.2986           0
5862     0.07189      0.1493      0.1493      0.9293       1.399      0.9594       1.465      0.8933      0.6579        0.12
5869       1.229       1.032       1.032        5.75       6.893       2.965        7.69       2.167       1.362           0
5879       5.422       3.943       2.606       28.57       29.23       2.448       33.19        2.28      0.6801           0
5880       2.035       1.714       1.714        4.73       12.98       8.395       14.95       8.182       1.518           0
5882           0     0.09519     0.09519        2.55        2.13      0.4202       2.195      0.3558      0.5035           0
5898      0.9436      0.7571      0.7571       9.759       9.189       3.677        9.73       3.547        0.85           0
5907           0      0.5421      0.5421       22.86       21.47       5.747       21.63       5.585       1.301        0.05
5916           0       5.687       5.687        26.1       16.73       9.368       20.66       5.436       2.441           0
5917       6.683       5.746       3.696       23.03       25.43       10.82       30.66       8.943       1.671           0
5921           0       11.25       11.25       33.58       43.38       36.14        58.3       39.08         2.2       0.288
5922        8.28       7.867       7.867       58.99       52.96       43.68       59.27       41.52       2.342      0.1115
5925           0       1.662       1.662       15.37       15.93       9.447       16.08       9.296        1.29       0.206
5941       3.738       2.592       2.592       5.671       21.45       16.22       23.96       16.18       1.889      0.2185
5966           0      0.3431      0.3431       1.538       2.163       2.092       2.462       1.792      0.8072        0.06
5969           0     0.06356     0.06356       1.244      0.8602      0.3834      0.9127      0.3309      0.4835           0
5974        6.95        11.5        11.5       48.15       48.84       23.78       60.25       29.82       1.551      0.2175
5976      0.3744      0.3506      0.3001       1.841       2.189       0.822       2.587      0.5765      0.7452           0
5977       19.08       14.27       14.27       144.5       134.8       62.37       146.8          73       2.754      0.3015
5982   2.499e-07    7.11e-07    7.11e-07         541       430.2       110.8       430.2       110.8        5.34       0.571
5997      0.3197      0.3236      0.3236       1.318       2.527       1.628       2.912       1.477      0.8699           0
6000      0.7031      0.6879      0.5341       2.869        4.07       2.847       4.892       2.596      0.8518           0
6003       1.408       2.208       2.208       23.75       23.72       12.35       25.04       13.16       1.348       0.182
6005           0     0.04041     0.04041       9.798       9.687      0.1108       9.723     0.07484      0.4396           0
6006       50.34       111.8       111.8       270.6       311.9         117       397.3       112.3       2.869      0.1115
6011     0.03044     0.07976     0.07976      0.8085      0.6777      0.3591      0.7483      0.2885      0.4379           0
6012           0      0.7014      0.7014       13.96       12.22       1.743       12.92       1.042      0.8517           0
6015       0.157      0.1678      0.1678        1.37       1.321      0.4786       1.481      0.3716      0.4439           0
6025   1.653e-05    0.002625     0.00261   8.994e-06    0.001545     0.00154    0.004003    0.003981       0.011        0.01
6037           0      0.2354      0.2354       4.195       4.739       2.053       4.881       1.989       0.743           0
6061       54.23        62.1       48.62         800       778.4       221.8       817.3       244.3       2.164       0.269
6065           0      0.4956      0.4956        9.44       9.137       2.338       9.632       1.842      0.8402           0
6072       1.421        1.02        1.02       7.849       11.47       4.619       11.99       4.096        1.77       0.249
6073        2.32       2.115       1.398       8.197       8.662       3.243       10.86       1.928      0.8541           0
6075     0.07391     0.04242     0.04242    0.005211      0.1673      0.1673      0.1988      0.1358      0.5032           0
6078           0       1.451       1.451       16.36       19.55       6.992       20.48       6.058       1.891      0.2045
6081           0      0.1485      0.1485        3.66       7.115       4.095       7.161       4.049         1.1        0.18
6084       2.849       3.064      0.4053       4.687        4.78     0.09339       7.851      0.3189      0.3059           0
6085      0.9889       1.493       1.493       16.63       15.69       2.923       16.82       1.789       1.005           0
6090           0       1.292       1.292       50.51        48.1       2.587        49.1        1.59       0.848           0
6091       25.55       16.79       16.79       95.61       91.58       38.67       103.5       46.11       2.482           0
6092       1.267       2.387       2.387       5.605       7.228       3.739        9.45       4.425      0.9548      0.1603
6094       11.65       13.96       9.964       64.04       65.24       11.47       76.94       8.806       1.881       0.073
6096       7.953       15.71       15.71       102.8       95.41        37.2       100.6       32.04       1.933        0.25
6102           0      0.7576      0.7576       5.926       5.303       2.223       5.894       1.632        1.28           0
6107       5.191       6.602       4.894       23.14       26.03        11.8       31.88       9.368       1.734       0.046
6110           0      0.2456      0.2456       2.356       1.802       1.039       2.015      0.8263       0.781           0
6114       1.318       1.528       1.487       4.766       5.575       2.936       6.988       2.059       1.012           0
6121     0.02132     0.03097     0.02867     0.07489      0.1359      0.1236      0.1543      0.1367      0.1156        0.06
6127      0.3507      0.1753      0.1753       3.367       3.217       2.072       3.362       1.927      0.8839           0
6141       4.374       3.247       3.247       12.89       33.77       20.88       35.81       18.98       2.751        0.15
6147      0.1885      0.7672      0.7672       1.716       4.264       3.562       4.542       3.485      0.5869        0.14
6151      0.1063     0.05316     0.05316      0.5506      0.7335      0.4192      0.7772      0.3755      0.4721           0
6152           0       2.216       2.216       15.79        33.1       27.81       34.93       25.98        2.48           0
6155           0       6.398       6.398       145.1       123.1       22.06         125        20.1       2.757       0.145
6156     0.09626      0.4835      0.4835       3.651       2.997       1.862        3.48       1.378       0.852           0
6158      0.6666      0.3391      0.3275       2.143       3.214       2.549       3.516        2.26      0.8509           0
6166       13.48       7.438       7.438       8.436       22.83       14.39        28.8        8.42        2.26           0
6186     0.02484      0.1716      0.1716       2.534       2.077      0.7666       2.239      0.6051      0.4742           0
6197       0.116      0.2339      0.2339      0.3339       1.709        1.38       1.773        1.34      0.4859        0.13
6216      0.5316      0.3601      0.1715       2.034       2.416       1.681       2.734       1.552      0.8493           0
6221     0.02571      0.1054      0.1054        1.39       1.211      0.4725       1.303       0.381       0.443           0
6233       4.362       3.824        1.92        21.3       20.26       13.88       23.88       13.14       1.522           0
6242       1.334       2.406       2.406        17.8        20.8       6.835       22.68       4.956       1.996           0
6245      0.8645      0.7196      0.7015       6.733       6.479       3.816       7.164       3.459      0.8541           0
6249       8.561       26.74       26.74       74.65       69.32       44.84       101.7       62.35         2.2       0.288
6251           0       1.545       1.545       28.05       29.07       5.186       30.22       4.037       1.155           0
6256           0     0.06376     0.06376       2.359       2.349      0.4817       2.406      0.4248      0.6801           0
6262           0   0.0008329   0.0008329   1.182e-06    0.003414    0.003414    0.003414    0.003414       0.041        0.04
6265       36.77       53.39       53.39       384.3       428.8       161.7       493.9       183.3       2.756       0.243
6287           0       27.72       27.72       390.7       265.3       159.8       287.3       137.8        1.95      0.2655
6289       18.35       11.31       11.31       12.28       30.89       20.99       40.07        11.8        2.32           0
6290           0     0.04507     0.04507       1.924       1.702       0.222       1.728      0.1958       0.501           0
6292       7.519       9.718       7.605       19.52       30.18       22.55       43.11       24.72       2.061      0.1305
6296      0.4723       2.609       2.609       82.71       80.01       3.883       82.04       1.856       0.975           0
6308   1.109e-07   3.156e-07   3.156e-07        1066        1056       10.18        1056       10.18       3.502           0
6311           0      0.1104      0.1104       1.786       2.011      0.9479       2.094      0.8642       0.502           0
6315           0     0.04627     0.04627       1.023      0.7399      0.2835      0.7694       0.254      0.5042           0
6319       3.334       8.264       6.061       15.36          21       8.718       26.13       8.983       1.949      0.2285
6324           0       4.182       4.182       49.15       68.51       62.49       73.45       63.07        2.53       0.318
6329      0.4213       1.176       1.176       46.09       40.73       7.999       40.77       7.956       1.569      0.1455
6330       3.173       10.44       10.44        48.4       50.81       21.14       56.02       17.92       1.972      0.2105
6332    0.006969     0.01556     0.01556      0.2719      0.3895      0.3244      0.3949       0.319      0.3576        0.12
6333           0       0.216       0.216        4.38       5.218       1.744       5.348       1.614      0.4141        0.04
6350     0.02591      0.3178      0.3178       7.597        5.69       2.079       5.754       2.014      0.8502           0
6352           0     0.06091     0.06091       9.271       9.036      0.2359       9.093      0.1786      0.6813           0
6363      0.1977      0.1156      0.1156      0.4653       1.029      0.5693       1.128      0.4705      0.5285           0
6368           0       6.692       6.692       36.89       53.59       44.64       62.02       42.05       2.482           0
6381           0      0.1687      0.1687       1.773       1.338      0.7905       1.493      0.6357      0.7468           0
6383       10.45       10.28       1.793       51.59       52.92       2.979       62.96       1.826       0.913           0
6385           0       2.866       2.866       48.43       50.41       17.73       50.88       17.26        1.97       0.267
6386       2.761       3.593       3.593       159.2       157.4       27.91       160.4       24.96       1.522           0
6394      0.2751      0.6727      0.6727       5.621       5.315       2.554       5.988       1.881      0.8526           0
6395           0       1.354       1.354       21.42       24.17       7.806       24.88       7.099       1.899      0.2185
6398       3.324       3.701       2.245       3.558       5.935        3.39       9.765       4.051       1.062        0.16
6401           0     0.06955     0.06955       1.868       1.422      0.4464       1.487      0.3808       0.549           0
6403           0      0.3535      0.3535       21.67        19.9       1.773       20.15       1.525       1.305           0
6406    2.37e-07   7.364e-07   7.364e-07        2133        2148       281.3        2148       281.3       5.703       0.349
6409       1.558       1.847       1.847       18.81       18.28       3.363       19.38       2.263      0.9403           0
6412   4.254e-08     0.02791     0.02791   7.871e-07       1.764       1.764       1.764       1.764       0.451        0.45
6429      0.4499      0.5069      0.3414       2.376       2.338      0.8789       2.785       0.667      0.4111           0
6438           0     0.07469     0.07469       2.644       3.122       1.124       3.166       1.081       0.504           0
6445           0       1.194       1.194       26.95       20.46       6.496        21.3        5.65       1.958      0.0495
6448           0     0.07253     0.07253       1.435       1.411      0.7987       1.478      0.7309      0.6334           0
6460   1.015e-07       10.98       10.98       141.6       99.93       73.98       118.3       76.05       2.978      0.3385
6464       1.352        1.66        1.66       15.21       14.58       3.561       16.14       2.002      0.8484           0
6466      0.3505      0.2507      0.2507       2.475       4.776       3.931       4.922       3.786      0.9319      0.1301
6486           0       2.337       2.337       121.3       98.02        54.7        98.7       54.01        2.55       0.319
6489           0       4.934       4.934       122.1       178.9       64.32       180.9       62.31        2.25      0.2925
6509           0       114.1       114.1       216.8         352       170.6       409.6       202.7        2.58       0.322
6517       9.472       11.36       6.269       36.25       38.96       11.26       51.47       10.39       1.689           0
6519           0        1.21        1.21       5.266       9.733       7.168       10.18       6.749       1.383      0.1435
6522       4.958       3.431       1.826       6.928        12.7       9.144       15.79        9.81       1.249       0.065
6537       3.767       4.587       4.587       18.52       36.67        32.2       38.94       29.93        1.46       0.221
6547           0       1.102       1.102       17.26       16.65       2.998       17.57       2.358        0.85           0
6548      0.2142      0.2742      0.2742       1.496       2.417       1.393       2.761       1.279      0.8612           0
6553        2.62       3.069       3.069       3.844       11.23       9.847        13.2       10.37        1.26       0.203
6558    1.04e-07   2.958e-07   2.958e-07       264.3       262.7       1.684       262.7       1.684       3.366           0
6580      0.2583      0.9834      0.9834       10.68        17.9       11.14       18.58       10.83       1.045      0.1798
6592      0.7701      0.8772      0.8772       6.844       7.924       5.366       8.489       5.506      0.7798        0.16
6614           0       1.147       1.147       7.139       7.699       4.915       7.818       4.795       1.183        0.19
6617      0.1571      0.2066      0.2066       2.314        2.24      0.6781        2.43      0.5477      0.3776           0
6620       0.218      0.2101      0.2101       2.078       3.311       2.158       3.487       1.982      0.8411           0
6629           0      0.6422      0.6422       10.94       13.39       4.634       13.88       4.151        1.95       0.165
6634      0.1238       2.805       2.805       9.165       13.26       9.566       15.25       10.67        1.24       0.202
6638      0.3218      0.2436      0.2436       3.619       3.224       2.289       3.429       2.084      0.8499           0
6641           0      0.7086      0.7086       9.886       9.635       2.478       10.17        1.94      0.8524           0
6643       4.061       4.402       4.402          72       52.51       46.83       54.52       44.82        2.18       0.286
6650       1.035       1.856       1.856       21.61       17.97       5.412       19.26       4.127        1.78           0
6662           0       0.756       0.756       11.73       11.78       2.688       12.36       2.112       1.013           0
6665       3.592       3.691       3.691       40.89       40.14       8.671       42.67        6.46       0.936           0
6672           0       1.974       1.974        40.7       43.71       9.287       44.99       8.001       1.784       0.083
6676       1.718       2.384       2.384       18.26        16.2       5.797       18.01       3.988       1.242           0
6677      0.3867      0.1934      0.1934       1.017       2.779       1.857       2.975       1.711      0.8542           0
6693       1.867       1.436      0.8598       3.701       3.955       1.902        5.58       1.231       0.834           0
6694      0.5886      0.8885      0.8885       5.777       5.606       3.011       6.572       2.201       0.851           0
6695      0.7079      0.8091      0.8091       11.09       10.11       7.694       10.61       7.193        1.45           0
6700     0.05527      0.1062      0.1062       1.107       1.258      0.7071       1.373      0.6464      0.5577           0
6707           0      0.8324      0.8324       11.57       13.18       4.386        13.8       3.775       1.855       0.175
6710      0.4161       0.857       0.857       24.28       23.06       2.135       23.92       1.278      0.7837           0
6712           0      0.0264      0.0264       1.888       1.712      0.8692       1.714      0.8671      0.8163        0.06
6714       5.352       6.013       6.013       155.5       156.9       33.87       160.4       30.41       1.268        0.05
6724           0       2.841       2.841        69.4       85.82       25.24       87.64       23.42        2.03       0.273
6745       11.04       8.719       8.719       8.131       41.19       33.06       46.15       28.09       2.798      0.1805
6768       1.962       5.326       5.326       35.78       35.39        10.4       39.57       7.134        1.36           0
6770           0       1.428       1.428        20.5       20.69       5.121       21.94       3.877       1.345           0
6775        2.75       4.203       3.188        4.33       15.15       11.82       17.82       11.73        1.44        0.22
6778       3.744       4.789       4.789       116.2       151.8       54.19       156.6        49.4        1.89        0.26
6782   1.539e-07   1.083e-06   1.083e-06       382.8        1010       755.2        1010       755.2       5.701         2.2
6787           0      0.4662      0.4662       46.48       45.83      0.8479       46.21      0.4691        1.17           0
6789       3.884       4.167       1.011       30.04       30.22       1.615       34.44       1.369      0.9743           0
6790      0.0592     0.05011     0.05011      0.1907      0.3944      0.3689      0.4009      0.3624      0.2748        0.11
6801           0      0.6384      0.6384       16.99       15.06       1.976       15.09       1.946       1.577           0
6820       4.855       34.61       34.61       86.12       74.96       43.39       122.2       49.29       2.439           0
6827           0      0.6823      0.6823       13.73        11.4       2.336       11.83       1.902        0.97           0
6828       59.15       42.97       42.97       635.8         689       220.4       711.9       197.5        3.12       0.371
6845           0      0.1376      0.1376       6.825       6.306      0.5952       6.443      0.4577       0.566           0
6856           0       1.379       1.379       10.67       11.49       5.408       12.45       4.449       1.916       0.234
6871       4.845       7.172       7.172       16.71       27.41       19.26       33.75       19.69        1.67        0.24
6882     0.00557       0.146       0.146       2.035       2.141       1.294       2.284       1.162      0.6406           0
6887      0.8235      0.9401      0.9401        1.97       3.292        2.36       3.718       2.292      0.8344        0.16
6888      0.1836      0.3771      0.3771       9.123       6.444       4.001       6.755       3.894       1.132           0
6891   1.108e-07       119.4       119.4        2381        1765       796.2        1802       758.7       3.051        0.45
6914      0.0862      0.2065      0.2065       1.912       1.603       1.043       1.775      0.8706       0.436           0
6917     0.09679       1.282       1.282       16.58        19.5       15.27        20.4       14.37       1.933           0
6922     0.02588      0.4335      0.4335        6.15       4.691       1.555       5.039       1.207       1.141           0
6928       7.779        11.9        11.9        21.8       31.86       20.23       39.56       20.32        1.46       0.221
6934           0          17          17       74.81       66.77       38.64       87.95       41.53        2.44           0
6944      0.4614       5.425       5.425       13.72       27.39       22.31       31.67       24.05        1.43       0.219
6945           0      0.2062      0.2062      0.6194       19.86       19.86       19.86       19.86       0.801         0.8
6950   9.821e-08       20.28       20.28       229.1       201.6       41.27       208.5       48.18       3.058       0.193
6963           0       16.14       16.14       29.81       47.96       38.36       64.98       39.56        2.28       0.295
6969       4.572       7.761       7.761       32.56       40.93        35.2       51.47       38.79        2.42       0.308
6973       2.978       6.709       6.709       26.89        27.6       19.42       28.81       19.41         1.3       0.207
6977      0.5033      0.4577      0.2056      0.8084        1.02      0.4782       1.379      0.3901      0.4589           0
6983           0      0.1591      0.1591       3.238       5.017       2.995       5.136       2.876      0.9349           0
6984      0.2016      0.1752      0.1752       1.652        1.64      0.7409       1.834      0.5848      0.4759           0
7006           0     0.03949     0.03949      0.8563       0.627      0.2293      0.6665      0.1898      0.4535           0
7008           0       5.065       5.065       16.02       28.64       23.04       34.04       24.32        1.93       0.264
7009           0        2.18        2.18       95.29       91.58       4.134       93.39        2.32       1.639           0
7038           0       10.38       10.38       64.36       68.64       58.39       78.15        62.6        2.34       0.301
7041    0.008524     0.09434     0.09434       2.117       1.754      0.3948        1.84      0.3083      0.3758           0
7045       1.677       1.587       1.327       10.27       10.44       2.615       11.94       1.396      0.8487           0
7052           0      0.1814      0.1814       31.64       31.33      0.3118       31.49       0.144       0.376           0
7053       16.43       17.19       16.26         305       307.4       57.17       321.7          44       2.414           0
7054           0       10.53       10.53       630.2         572       58.22       580.2       49.98           2           0
7063      0.0157      0.2446      0.2446        2.23       1.648       1.301       1.787       1.333      0.4404        0.11
7065      0.3808      0.3683      0.1281      0.6469      0.8096      0.1785       1.178      0.2305      0.3668        0.02
7079      0.1243       2.748       2.748       18.02       20.09       8.743       20.68       8.148       1.292       0.108
7092           0      0.1923      0.1923       3.149       2.262      0.8872       2.392      0.7569      0.8627        0.07
7093      0.3716      0.3967      0.3967       1.806       3.584       2.456       3.957       2.493        0.87      0.1501
7098           0    0.001541    0.001541   2.619e-06       442.6       442.6       442.6       442.6       3.051        3.05
7099     0.08347      0.5351      0.5351       21.62       19.32       2.731       19.85       2.196       0.795           0
7101       2.117        1.76      0.7698        2.46       4.025       1.566       5.826        1.25      0.8545           0
7107   0.0005304     0.06246     0.06246      0.8968      0.7297      0.4428      0.7858      0.3866      0.4574           0
7114      0.0987      0.1178      0.1178       3.301        3.26      0.6365       3.366       0.531      0.4565           0
7131       0.947      0.6271      0.6271      0.9829        3.07       2.123       3.881       2.177      0.7953        0.13
7132           0      0.1456      0.1456       2.484       1.939      0.5502       2.056      0.4328       0.935           0
7140           0    0.004081    0.004081     0.06413     0.06221     0.01231     0.06545    0.009355      0.1888           0
7143           0      0.3077      0.3077        2.05       4.262       2.916        4.61       2.922      0.8153        0.15
7145           0      0.5094      0.5094       6.845        5.57       1.275       6.079      0.7658      0.9037           0
7149        40.7       22.44       22.44       44.24       136.3       95.56       153.2       78.67       3.136      0.2215
7150           0      0.1494      0.1494       3.357        3.47       1.492       3.597       1.421       0.691           0
7151           0     0.09102     0.09102        1.79       1.884       1.075       1.965      0.9941      0.6912           0
7156    0.004536    0.007068    0.007068      0.1581       0.142     0.04461      0.1491     0.03754      0.1891           0
7157           0      0.2217      0.2217       3.744       3.794      0.9046       3.965       0.733      0.9917           0
7169       1.265       3.454       3.454       10.05       15.64       10.09       18.14       11.85       1.027      0.1799
7171       2.983       4.668       4.668       7.297       15.52       11.95       18.94       12.56        1.55      0.2295
7172       2.499       2.585       2.585       25.64       25.18       4.289       27.05       3.287      0.9456           0
7173           0       2.873       2.873       31.38       31.71       7.155       33.46         5.4       1.241           0
7178       2.121       2.284       2.038       29.55       29.57       3.185       31.43       1.645       0.936           0
7181           0      0.2777      0.2777        29.5       20.73       8.765       20.74       8.757       1.177      0.1605
7185      0.3355       1.667       1.667       188.1         187       1.422       188.9       0.515       0.858           0
7188       47.59       63.15       63.15       234.4       298.2       108.8       367.4       132.5        2.65      0.3285
7189           0       0.158       0.158       1.813       1.482      0.7233        1.64      0.5653      0.7782           0
7194       3.754       3.909       3.909       8.803       14.84       8.826        19.6       8.966       1.447           0
7196       5.179       5.229      0.7177       21.55       21.45       1.512       26.68      0.7939      0.6393           0
7205   6.536e-07    0.001578    0.001578           0   5.085e-06   5.085e-06    0.001578    0.001578       0.041        0.04
7231           0     0.02077     0.02077      0.2172      0.1408      0.1408      0.1572      0.1245       0.385        0.02
7236       1.468       1.441      0.8005       8.934       8.947       1.658       10.38       1.282      0.5124           0
7240           0      0.2363      0.2363       15.45       16.05       1.628       16.29       1.544      0.8946        0.02
7246     0.03949     0.05962     0.05962       0.507      0.6254      0.3866      0.6753      0.3367      0.4588           0
7248           0     0.03431     0.03431       2.605       2.396       1.269       2.398       1.267      0.4604        0.09
