#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
11093      0.3867     0.02665       1.119      0.1175       2.563       0.147       2.906      0.3845       2.183      0.4265       1.069      0.2577      0.2404     0.06825     0.08989     0.02661     0.08059     0.02061     0.07071     0.01425     0.01555     0.00475     0.01436    0.004389    0.006626    0.000372
11096      0.2953      0.1771       0.829      0.6161       1.643       1.187       1.643        1.16       1.146       0.795      0.5317      0.3645      0.1138     0.07704     0.04163     0.02802     0.03726     0.02436     0.03261     0.02046    0.007046    0.004704    0.006502    0.004338    0.004149     0.00309
11097      0.1583     0.01675      0.4247     0.03315       2.056      0.1105       3.924       0.185       4.167       0.322       3.114      0.3255       1.024      0.1462      0.4155     0.06545      0.3737     0.04135      0.3286     0.01535     0.07171     0.01162     0.06613     0.01072    0.007028    0.000357
11109      0.5938      0.2117       1.185      0.5826       2.229       1.093       2.485       1.333       1.683      0.9414       0.802      0.4621      0.1752      0.1035     0.06648     0.03963     0.05974     0.03426     0.05252     0.02851      0.0117    0.007082     0.01081     0.00653    0.005457    0.002825
11110      0.3866      0.3104      0.7386      0.6244       1.057      0.8504      0.8175      0.6235      0.4515      0.3343       0.185      0.1336     0.03751     0.02738     0.01423      0.0105     0.01279    0.009251     0.01124    0.007911    0.002506    0.001873    0.002315    0.001729    0.002937    0.002466
11120     0.09213     0.02247       0.245      0.0778      0.5353      0.1271      0.6336      0.1275      0.4793      0.0901      0.2283      0.0503     0.04988     0.01248     0.01858     0.00484     0.01666    0.003635     0.01461     0.00235    0.003211    0.000863    0.002965   0.0007975    0.001372    0.000333
11128      0.5565      0.2223       2.067       0.746       4.886         1.2       5.675       0.986       4.309       0.651       2.273       0.538      0.5461       0.168      0.2028     0.06435      0.1816      0.0505      0.1591     0.03565      0.0342     0.01086     0.03155     0.01002     0.01275    0.002909
11137      0.4302      0.1492      0.9429      0.1591       2.954      0.6105       5.234       1.447        5.22       1.669       3.712       1.289       1.122       0.415      0.4408      0.1664      0.3962      0.1358       0.348      0.1027     0.07614     0.02927     0.07023     0.02699    0.009603    0.002458
11140      0.2263      0.1224      0.4758      0.2946      0.8082      0.4679      0.7248      0.4293      0.4476      0.2803      0.2013      0.1311     0.04299     0.02891     0.01636     0.01112     0.01471    0.009737     0.01294    0.008252    0.002887    0.001983    0.002667    0.001832    0.002096    0.001296
11146       1.028      0.6282        1.91       1.057        2.53      0.9735       1.969      0.9605        1.19      0.7043      0.5312       0.351      0.1128     0.07989     0.04285     0.03093     0.03852     0.02722     0.03388     0.02324    0.007551    0.005548    0.006977    0.005123    0.007553    0.003616
11154      0.9624     0.07155       2.632      0.2785       5.727       0.242        6.21       0.665       4.466      0.6745       2.125      0.3905      0.4635     0.09925      0.1726     0.03875      0.1548      0.0279      0.1357      0.0163     0.02981     0.00695     0.02752     0.00642     0.01469    0.000685
11158      0.1149     0.07566      0.2801      0.1827       1.368      0.9476       2.726       1.867       3.039       2.151       2.384       1.727      0.8492      0.6308      0.3558      0.2668      0.3204      0.2358      0.2821      0.2024     0.06206     0.04674     0.05722     0.04308    0.004907    0.003351
11159        0.38     0.06315       1.172      0.3882       3.008       0.901       4.053       1.306        3.45       1.268       1.893       0.759      0.4715      0.2036       0.179     0.07921      0.1607     0.06606      0.1411     0.05201     0.03114     0.01409     0.02876     0.01302    0.008091    0.002339
11164     0.09081     0.04058      0.2164     0.07915      0.5242      0.3023      0.7484      0.5096       0.719      0.5181      0.5157      0.3904      0.1577       0.124     0.06231     0.04949       0.056     0.04384     0.04922     0.03776     0.01081    0.008613    0.009973    0.007948    0.001338   0.0009604
11165       1.274       0.117       2.877      0.3445       5.782      0.5445       5.823      0.8265       3.612      0.6105       1.627      0.3095      0.3409      0.0718      0.1284      0.0279      0.1154        0.02      0.1013      0.0115      0.0225     0.00503     0.02079    0.004645     0.01435     0.00147
11180     0.09243     0.02137       0.253     0.05615        0.67      0.2301       1.001      0.3914      0.9278      0.4183       0.573      0.2851      0.1567     0.08447     0.06045     0.03343     0.05433     0.02871     0.04774     0.02363     0.01058    0.005984     0.00977     0.00553    0.001862    0.000701
11182      0.1092     0.06456      0.3526      0.2311       1.077      0.8651       1.598        1.36       1.443       1.239      0.9614      0.8316      0.2758      0.2405      0.1074     0.09394     0.09637     0.08364     0.08458     0.07259     0.01833     0.01604     0.01691     0.01479    0.002933    0.002548
11183      0.2079      0.1495      0.4406      0.3344      0.6832      0.4658      0.5542      0.3324      0.3158       0.174      0.1324     0.06772     0.02548     0.01252    0.009484    0.004706    0.008517    0.003986    0.007483    0.003216    0.001663   0.0008458    0.001536   0.0007811    0.001857    0.001338
11194      0.1238      0.0026      0.3045      0.0058       1.867      0.0285        4.69      0.1815       6.161      0.3525        5.49       0.409       2.373       0.236       1.073      0.1164       0.973     0.06195      0.8624      0.0011      0.1943     0.02245      0.1793      0.0207    0.008854   0.0004235
11201       0.448      0.2021       1.235      0.7236       2.597       1.361       2.919       1.432       2.433       1.284       1.301      0.7212      0.3171      0.1833      0.1201      0.0704      0.1078      0.0607     0.09467      0.0503     0.02092      0.0124     0.01932     0.01146    0.006459    0.003232
11211       0.479      0.1497       1.102      0.4051       2.158      0.5615        2.24       0.508       1.408      0.3695       0.653      0.2071      0.1401     0.05216     0.05276     0.02061     0.04738     0.01691     0.04161     0.01292    0.009249    0.003762    0.008535    0.003475    0.005454    0.001534
11230       2.489       0.403       5.668       1.005       10.93       1.109       10.47       1.822       6.587       1.534       2.992        0.83      0.6286      0.1998      0.2362      0.0783      0.2122      0.0624      0.1863      0.0453     0.04132     0.01421     0.03816     0.01312     0.02801     0.00293
11234      0.5266      0.1681      0.9434      0.3776       3.702       1.199        8.16       1.119       10.84       1.241       10.78       2.006       5.621        1.46       2.706       0.758       2.474       0.613       2.216      0.4505      0.5221       0.159      0.4821      0.1471     0.01538     0.00143
11235       0.209      0.1374      0.6488      0.4582       1.458        1.19       2.031       1.749        1.77       1.542       1.102      0.9667      0.2973      0.2632      0.1129      0.1002      0.1013     0.08918     0.08881     0.07743     0.01916     0.01698     0.01768     0.01566    0.003765    0.003308
11237      0.1036     0.06891      0.3638      0.2712      0.8763      0.7337       1.202       1.042       1.024      0.8968      0.6214      0.5496      0.1638      0.1457     0.06174     0.05496     0.05534     0.04891     0.04852     0.04247     0.01045    0.009292    0.009639    0.008571    0.002314    0.002031
11238      0.1236     0.06696       0.308      0.1621       0.955       0.726       1.502       1.263       1.438       1.236      0.9959      0.8642      0.2988      0.2603      0.1174      0.1023      0.1054     0.09111     0.09255     0.07906      0.0201      0.0175     0.01854     0.01614    0.002584    0.002238
11241      0.2098      0.1245       0.699      0.4671       2.002       1.247       3.154       1.849       3.101       1.833       2.206       1.311      0.6706      0.4184      0.2642      0.1678      0.2374      0.1459      0.2085      0.1223     0.04536     0.02878     0.04185     0.02653    0.005674    0.003249
11242      0.3429      0.2459      0.6174      0.4106      0.7651      0.3939      0.5069      0.2117      0.2649      0.1072      0.1115     0.04868     0.02305      0.0107    0.008715    0.004125     0.00783    0.003475    0.006883     0.00278    0.001528   0.0007329    0.001412    0.000677    0.002404    0.001478
11244      0.3491      0.2992      0.6281      0.5889      0.8659      0.8441      0.6835      0.6725      0.3868      0.3812      0.1605      0.1583      0.0321     0.03161     0.01228      0.0121     0.01104     0.01087    0.009713    0.009548    0.002166    0.002167    0.002001    0.002001    0.002381    0.002381
11245       8.658       0.318       13.55        0.52       13.04        0.51       6.997       0.274       3.118      0.1225       1.072       0.042      0.1913      0.0075     0.06933    0.002715     0.06209    -0.00104     0.05438    -0.00505     0.01238     0.00049     0.01152    0.000455     0.05068       0.002
11246       1.364      0.4234       2.087       0.698       1.987      0.6895       1.063       0.373      0.4735      0.1666      0.1628      0.0573      0.0291     0.01022     0.01055    0.003699    0.009449    0.002955    0.008278    0.002165    0.001868   0.0006695    0.001739   0.0006235    0.007625    0.002735
11249      0.4148      0.2524       1.281      0.8205       2.832        1.51       3.345       1.549       2.568       1.121       1.283      0.5746      0.2886      0.1376      0.1061     0.05094     0.09497     0.04274     0.08308     0.03394     0.01788    0.008578      0.0165    0.007916    0.007463    0.003667
11251      0.4415      0.3138       0.943       0.677       1.461      0.9073       1.181      0.6252      0.6682      0.3179      0.2794      0.1208     0.05382     0.02182     0.01957    0.007775     0.01752    0.006335     0.01534     0.00481    0.003335    0.001321    0.003081    0.001222    0.003981    0.002667
11256      0.6278      0.3752       1.171      0.6983       1.845      0.8325       1.775      0.7954       1.192      0.5963      0.5872      0.3249      0.1317     0.08031     0.05014     0.03123     0.04505     0.02713     0.03962     0.02274     0.00887     0.00563    0.008191    0.005198    0.004729    0.002302
11262      0.7004      0.2061       1.553      0.4765       2.848       0.629       2.616       0.506       1.565      0.3005      0.7035      0.1501      0.1452     0.03665     0.05438     0.01445     0.04882     0.01097     0.04288     0.00723    0.009494    0.002626    0.008766    0.002424    0.007258    0.001819
11276      0.2905      0.1757      0.7174      0.4157       2.219       1.259       3.636        2.03       3.921       2.379       3.075       2.072        1.06      0.7829      0.4378       0.332      0.3943      0.2939      0.3473      0.2528     0.07703     0.05897     0.07108     0.05443    0.006268     0.00347
11281      0.4161     0.06625       1.515      0.5253       4.594      0.9335       6.996       1.655       6.363       2.015       4.116       1.685       1.163      0.5585      0.4491      0.2236      0.4031      0.1893      0.3536      0.1524     0.07642     0.03838     0.07045     0.03535      0.0133     0.00249
11289     0.09861     0.03639      0.2186      0.1006      0.4198      0.1726      0.4139      0.1608      0.2596     0.09775      0.1219     0.04918     0.02606     0.01149    0.009827    0.004453    0.008828    0.003734    0.007756    0.002959    0.001723   0.0008028    0.001592   0.0007415    0.001058   0.0004642
11296      0.2659      0.1859      0.6201      0.4949        1.13      0.8831       1.204      0.9292       1.001      0.8188      0.5344      0.4543      0.1303      0.1141     0.04947     0.04355     0.04442     0.03881     0.03901     0.03372    0.008641    0.007628    0.007978    0.007042    0.002795    0.002216
11298      0.1236     0.06132      0.3336       0.196       1.652       1.068       3.139       2.054       3.247       2.298       2.381       1.791      0.7704      0.6116      0.3111      0.2508      0.2797      0.2226      0.2459      0.1921     0.05362     0.04342     0.04945     0.04003    0.005684    0.003649
11303      0.5273      0.1769       1.049      0.3794       3.728       1.101       7.208       1.743       7.672       2.057       5.861       1.627       2.032      0.5785      0.8441      0.2429      0.7594      0.1885      0.6684        0.13      0.1467      0.0428      0.1353     0.03955     0.01244    0.002476
11306      0.1574     0.09146      0.4828      0.3029       1.398       1.127        2.07       1.792       1.918       1.689         1.3       1.154      0.3824      0.3425      0.1492       0.134       0.134      0.1195      0.1176       0.104      0.0255     0.02289     0.02352     0.02111    0.003706    0.003289
11317        1.87       0.296       3.834      0.6715       5.413       0.984       4.032        0.74        2.16       0.397      0.8665      0.1596      0.1627      0.0299     0.05878     0.01081     0.05261     0.00715     0.04603     0.00326     0.01001    0.001855    0.009257    0.001713     0.01536    0.002845
11319      0.8564      0.2526       2.533       0.824       6.024       1.415       7.914       1.629       6.602       1.513       3.816         1.1      0.9724      0.3226      0.3643      0.1244      0.3265      0.0991       0.286     0.07205      0.0616     0.02116     0.05684     0.01952     0.01556    0.002995
11329        0.75      0.1398       1.669      0.4265        3.05       0.818        2.85      0.8835        1.74      0.5715      0.7669      0.2621      0.1559      0.0549     0.05778     0.02053     0.05183      0.0165     0.04545     0.01218    0.009937    0.003623    0.009174    0.003347    0.007724    0.002231
11340      0.1633     0.04575      0.4161      0.1728      0.8769      0.3311       1.019      0.3704      0.7638      0.2752      0.3658      0.1428     0.08031     0.03349     0.02999     0.01276     0.02689     0.01057     0.02359     0.00822    0.005192    0.002246    0.004794    0.002074    0.002204    0.000907
11345      0.3029      0.0828      0.6714       0.122       1.154       0.358      0.9448      0.3912      0.5236      0.2439      0.2122      0.1068     0.04368     0.02337     0.01656    0.009029     0.01488    0.007738     0.01308    0.006353    0.002909    0.001598    0.002689    0.001476    0.002829   0.0005765
11348      0.1885      0.0854      0.3815      0.1731      0.6136      0.3158      0.4956       0.296      0.2738      0.1743      0.1104     0.07336     0.02276     0.01565     0.00864       0.006    0.007764     0.00526    0.006829     0.00447    0.001516    0.001058    0.001402   0.0009778    0.001485   0.0006724
11354      0.2421     0.07225      0.9639      0.2951       2.534       0.451       3.084       0.532       2.619        0.63       1.553      0.5295      0.4056      0.1663      0.1532     0.06484      0.1373     0.05359      0.1203     0.04154     0.02591     0.01103     0.02391     0.01018    0.006609    0.001177
11359      0.1483     0.09738       0.365       0.231       1.373       1.141       2.355       2.099       2.454       2.232       1.831       1.683      0.6133      0.5698      0.2582      0.2412      0.2333      0.2171      0.2061      0.1908     0.04652     0.04359     0.04295     0.04024    0.004149    0.003754
11363       2.021       0.885       3.747       1.464        6.66       1.245       6.987       2.859       5.041       2.885       2.491        1.64      0.5708       0.412      0.2179      0.1605      0.1959      0.1415      0.1722       0.121     0.03866     0.02893     0.03572     0.02672     0.01681     0.00326
11366      0.2532     0.06165      0.6909      0.2306       1.627      0.4825       1.937      0.7345       1.526      0.6758      0.7768      0.3793      0.1813     0.09585     0.06827     0.03673     0.06128     0.03138     0.05378     0.02564     0.01187    0.006465     0.01097    0.005973    0.004197    0.001294
11378      0.1895     0.04605      0.5166       0.108        2.33      0.5425       4.212       1.243       4.402       1.587       3.267       1.361       1.079      0.5295        0.44      0.2276      0.3957      0.1942       0.348      0.1582     0.07606     0.03994     0.07016     0.03684    0.007565    0.002145
11388       1.032      0.4901       1.637      0.6055       2.522       1.081       2.019        1.05       1.089       0.653      0.4338      0.2834     0.08851     0.06159     0.03351     0.02376     0.03012     0.02087     0.02647     0.01776    0.005868    0.004152     0.00543    0.003834    0.005927    0.002084
11391      0.1415      0.0025      0.3921     0.02885       1.915       0.197       3.589      0.3855       3.781        0.41       2.815      0.3065       0.919         0.1      0.3717      0.0405      0.3343     0.01975      0.2939    -0.00265     0.06408    0.006985     0.05909     0.00644     0.00644    0.000705
11398      0.8212     0.02705       1.721      0.0615       2.538      0.0935       1.918       0.071      0.9979      0.0371      0.3899     0.01445     0.07521    0.002795     0.02776     0.00103      0.0249   -0.000455     0.02184    -0.00204    0.004806    0.000179    0.004444   0.0001655    0.007071   0.0002635
11402      0.9117     0.09535       2.894       0.267       7.168      0.4445       9.223      0.7965       7.482      0.8505       4.179      0.6625       1.038      0.1988      0.3873     0.07625       0.347      0.0522      0.3039     0.02645     0.06534     0.01291     0.06029     0.01191      0.0187    0.001075
11403     0.09765     0.02276      0.2102      0.0806      0.6182      0.2514       0.994       0.469       1.137      0.5912      0.9414      0.5237      0.3533      0.2062      0.1509     0.08934       0.136     0.07759        0.12     0.06484     0.02681     0.01609     0.02474     0.01485    0.001781    0.000886
11411      0.8603      0.5427       1.511       0.994       2.319       1.354       2.348       1.431       1.615       1.058      0.7972      0.5509      0.1793      0.1303     0.06832     0.05028     0.06139     0.04428     0.05399     0.03788     0.01208    0.009007     0.01116    0.008319    0.005949    0.003702
11412      0.5791       0.345       1.056      0.6698       1.692      0.9332       1.725           1       1.101      0.6612      0.5045      0.3195      0.1086     0.07183     0.04139     0.02771     0.03722     0.02424     0.03274     0.02052    0.007321    0.004958    0.006762    0.004579     0.00417     0.00239
11415        2.89      0.2345       5.689       0.524       7.686       0.742       5.535      0.5405       2.885      0.2825       1.137      0.1115      0.2115      0.0207     0.07639     0.00748     0.06838     0.00308     0.05984   -0.001605     0.01304     0.00129     0.01206     0.00119     0.02234     0.00221
11418      0.3699     0.02665        1.17        0.06       3.811       0.228       6.475       0.272       6.221      0.4485       4.131      0.4005       1.177      0.1425      0.4555     0.05925      0.4093      0.0333      0.3597      0.0054     0.07914     0.01101     0.07307     0.01018     0.01185    0.000425
11421      0.1958     0.05145      0.5048      0.1797       1.067      0.3172       1.229       0.345      0.8777      0.2833      0.4167      0.1471     0.09071     0.03449      0.0338     0.01315     0.03032     0.01074     0.02659     0.00816    0.005849    0.002316      0.0054    0.002139    0.002685   0.0008785
11424      0.2636      0.0994      0.8271       0.345       2.156      0.9145           3       1.373       2.663       1.306       1.548      0.7652      0.3996       0.207      0.1537     0.08205      0.1381      0.0702      0.1213     0.05745     0.02691     0.01475     0.02485     0.01363    0.005808    0.002526
11438       0.417      0.2422       1.218      0.8013       2.474       1.426       2.482       1.327       1.724      0.8886      0.7976      0.4004      0.1701     0.08325     0.06225     0.03018     0.05573     0.02532     0.04878     0.02014     0.01055    0.005049     0.00974     0.00466    0.006324    0.003619
11449      0.8698      0.3453       1.837      0.6355       3.005       1.271       2.433       1.257       1.344       0.755      0.5426      0.3223      0.1117     0.06938     0.04239     0.02668     0.03809      0.0232     0.03348     0.01945    0.007439    0.004711    0.006878    0.004352    0.007258    0.002402
11451       0.284      0.0217      0.9208      0.1303       2.374      0.2345       3.185      0.3695       2.682        0.44       1.458       0.293        0.36       0.085      0.1363     0.03385      0.1223     0.02525      0.1074     0.01595     0.02365     0.00616     0.02184    0.005695    0.006426   0.0004955
11455        1.91       0.015       3.274       0.004       3.588      0.0305       2.172       0.037       1.013     0.02095      0.3645      0.0089     0.06583     0.00167      0.0238      0.0006     0.02131   -0.000675     0.01866   -0.002035    0.004154    9.95e-05    0.003855     9.1e-05     0.01231           0
11461       1.326       0.302       2.809       0.712       5.373      0.9645       5.728       1.275       3.711      0.9935       1.705       0.532      0.3611      0.1271      0.1359      0.0497       0.122     0.04029      0.1072     0.03024     0.02379       0.009     0.02197     0.00831     0.01354    0.002655
11464      0.6998      0.3183       1.539      0.8555       2.924       1.465        3.75        2.15       3.266       2.112       1.816       1.269      0.4608      0.3412       0.177      0.1328      0.1591      0.1172      0.1399      0.1004     0.03126     0.02369     0.02888     0.02189    0.007331    0.003629
11466      0.1994      0.1062       0.508      0.3269      0.9918      0.5882       1.129      0.7053      0.9232      0.6239      0.4854      0.3454      0.1212     0.09105     0.04648     0.03537     0.04178     0.03124     0.03672     0.02681    0.008202    0.006298    0.007579    0.005821    0.002437     0.00143
11469      0.6437      0.1666       1.996      0.4725       4.877       1.107        6.96        1.72       6.215       1.916       3.702       1.354      0.9872      0.4158      0.3786      0.1661      0.3401      0.1386      0.2988      0.1091     0.06603     0.02995     0.06098     0.02768     0.01321     0.00286
11481      0.9714      0.2316       2.419      0.7285       5.178       0.919       5.827      0.8315       3.962        0.74       1.919      0.4875      0.4268      0.1346      0.1613      0.0542      0.1449     0.04335      0.1272      0.0317     0.02835     0.01005     0.02619    0.009285     0.01318    0.002495
11494       1.482       0.121       3.964       0.481        8.56       0.551       9.296       1.214       6.686       1.165       3.182      0.6575      0.6943      0.1645      0.2586     0.06385      0.2319      0.0473      0.2033      0.0296     0.04467     0.01141     0.04124     0.01055     0.02184    0.001605
11499      0.2672     0.01825      0.5405     0.02225       1.941        0.12       10.54        0.39       20.03        0.24       27.03        0.34       20.31        0.89       11.54       0.745       10.68       0.295       9.722       -0.21       2.668      0.2215       2.469       0.206     0.02924       4e-05
11513      0.0783     0.02124      0.2041     0.07675      0.4388      0.1381      0.5179      0.1468      0.3849       0.113       0.184      0.0598     0.04034     0.01426     0.01505    0.005457      0.0135    0.004403     0.01184    0.003278    0.002605   0.0009635    0.002405   0.0008895    0.001118   0.0003666
11514      0.2844      0.1004      0.6155      0.1875       1.053      0.4282      0.8416      0.4214      0.4626      0.2529      0.1858      0.1076     0.03816     0.02316     0.01447    0.008904       0.013    0.007724     0.01143    0.006459     0.00254    0.001571    0.002349    0.001452    0.002535   0.0008205
11520       2.522      0.0695       7.761       0.093       15.03        0.23       14.52        0.39       9.869       0.351       4.492      0.1895      0.9429     0.04545      0.3437      0.0168      0.3076    -0.00215      0.2691    -0.02235     0.05801     0.00282     0.05355    0.002605      0.0387    0.000545
11521      0.2146     0.04785      0.5943      0.1941       1.327      0.3786       1.524      0.5264       1.159      0.4497      0.5726      0.2391      0.1298     0.05762     0.04866     0.02201     0.04365     0.01839     0.03829     0.01451    0.008441    0.003869    0.007796    0.003574    0.003378    0.001022
11522      0.1681      0.1246      0.4877      0.3918       1.049       0.879       1.237       1.023      0.9806      0.8064       0.539      0.4433      0.1323      0.1089     0.04923     0.04051     0.04409     0.03583     0.03862     0.03084    0.008307    0.006823    0.007665    0.006295    0.002683    0.002287
11533      0.8496      0.3074       1.811       0.745       3.325       1.365       3.178       1.549       1.882      0.9902      0.8169      0.4531      0.1714     0.09925     0.06502     0.03818     0.05843     0.03297     0.05138      0.0274     0.01143     0.00679     0.01056    0.006272    0.008034    0.003237
11541      0.2471      0.1276      0.5174      0.2415         1.9      0.9874       3.452       1.791       3.688       1.969       2.801       1.523      0.9563      0.5338      0.3934      0.2232       0.354      0.1924      0.3114      0.1592     0.06837     0.03923     0.06308      0.0362    0.005914    0.002967
11542      0.2552      0.1172       0.727      0.4531       1.525      0.8983       1.606      0.9405       1.163      0.6719      0.5607       0.319      0.1284     0.07357      0.0486     0.02818     0.04363     0.02427      0.0383     0.02007    0.008532    0.005008    0.007882    0.004628    0.003746    0.002413
11543      0.2133      0.0606      0.5727      0.2328       1.336      0.4819       1.685       0.641       1.338      0.5934      0.6773      0.3437      0.1575      0.0889     0.05932     0.03417     0.05323     0.02939     0.04671     0.02428     0.01031    0.006017    0.009523    0.005557    0.003458    0.001284
11545       1.298      0.4449       2.381       0.164       3.095        1.06       2.276       1.332       1.227      0.8306      0.4902      0.3594      0.1006     0.07742     0.03816     0.02975      0.0343     0.02632     0.03016     0.02264     0.00676     0.00519    0.006259     0.00479    0.009387           0
11546      0.1604      0.1027      0.6246      0.4675       1.739       1.442       2.501       2.156       2.387       2.087       1.664       1.466      0.5116      0.4571      0.2026      0.1818       0.182      0.1623      0.1599      0.1413     0.03475     0.03119     0.03205     0.02877    0.004667    0.004084
11550      0.9754      0.4566       1.505      0.7367       1.439      0.7164      0.7692      0.3848      0.3425      0.1716      0.1176      0.0589     0.02101     0.01052    0.007612    0.003808    0.006819    0.003213    0.005971    0.002577    0.001356   0.0006837    0.001263   0.0006364    0.005583    0.002814
11563       1.682       0.207       3.569      0.5155       5.377      0.8335       4.252      0.6705       2.413      0.3825           1      0.1587       0.192     0.03045     0.06948     0.01101     0.06218     0.00678      0.0544     0.00227     0.01177    0.001883     0.01087    0.001742     0.01455    0.002325
11564      0.8705      0.6245       1.581       1.075       2.289       1.293       1.743      0.9648      0.9302      0.5598      0.4082      0.2721     0.08695     0.06216     0.03304     0.02407     0.02971      0.0212     0.02613     0.01812    0.005834    0.004316     0.00539    0.003984     0.00636     0.00385
11580       2.261       0.135        5.96      0.5725       33.62        1.44       69.53        0.85        79.6       4.225        63.3        5.39       22.91        3.12       9.663       1.517        8.71       0.972       7.669      0.3715        1.69      0.2775       1.558      0.2565      0.1258     0.00225
11596       11.95       1.045       32.92           1       58.88       0.495       53.18        2.33       34.25       2.565       15.08        1.38       3.067       0.332       1.115      0.1224      0.9973      0.0574      0.8723    -0.01205      0.1884      0.0205      0.1739      0.0189      0.1535           0
11604       1.057     0.07655       2.872       0.279       6.207      0.1885       6.662      0.6365       4.745      0.6585       2.245       0.384      0.4868      0.0981       0.181     0.03835      0.1624      0.0271      0.1424     0.01505     0.03127    0.006895     0.02888    0.006365     0.01592     0.00054
11605      0.1715     0.09051      0.6045      0.4085       1.386      0.9584       1.625       1.089        1.25       0.817      0.6409      0.4112      0.1494     0.09412     0.05523     0.03457     0.04947     0.02988     0.04331     0.02486    0.009337    0.005794    0.008615    0.005344    0.003595    0.002489
11608      0.3171      0.1366       1.042      0.5897       2.474         1.3       3.003        1.42       2.354       1.056       1.263       0.563      0.3055      0.1351      0.1136     0.04988      0.1018     0.04133     0.08915     0.03222     0.01924    0.008335     0.01775     0.00769    0.006391    0.003235
11610      0.1003     0.06007       0.366      0.2551       1.228        1.03       1.901       1.661       1.736       1.529       1.136       1.004       0.318      0.2812      0.1219      0.1078      0.1094     0.09601     0.09594     0.08336      0.0207      0.0183      0.0191     0.01687    0.003533    0.003117
11613      0.1482     0.09187       0.592       0.428        1.75       1.238       2.815       2.101       2.704       2.076       1.852       1.469      0.5451      0.4462      0.2132       0.176      0.1914      0.1562       0.168      0.1349      0.0364      0.0301     0.03357     0.02776    0.005187    0.003775
11617      0.5463      0.2614       1.044      0.4394       1.373      0.4225      0.9738      0.2072      0.4757      0.1006      0.1783     0.03775     0.03255     0.00688      0.0118    0.002525     0.01058    0.001785    0.009277       0.001    0.002034    0.000445    0.001881   0.0004095    0.004113    0.001567
11620       1.563       0.393       3.895       1.171       8.299       1.427       9.098       1.431       6.119       1.218       2.905      0.7345      0.6427      0.2018      0.2427      0.0812       0.218      0.0649      0.1915      0.0474     0.04266     0.01503      0.0394     0.01389     0.02117     0.00384
11622      0.9215      0.3025       1.978      0.5005       3.318       1.167       2.638        1.19       1.445      0.7228      0.5793      0.3101      0.1188     0.06711     0.04501     0.02584     0.04044     0.02227     0.03554     0.01842    0.007898    0.004562    0.007304    0.004215    0.008088    0.002072
11627      0.1452     0.04787      0.4937      0.1938       1.273      0.5528       1.791      0.8369       1.603      0.8035      0.9413      0.4768       0.257      0.1389     0.09954     0.05536      0.0895     0.04761     0.07865     0.03921     0.01745     0.00995     0.01612    0.009194    0.003437    0.001547
11630      0.5679      0.4056       1.027       0.737       1.481      0.9044       1.194      0.6363      0.7801        0.44      0.3728      0.2253     0.08255     0.05315     0.03139     0.02047     0.02821     0.01785      0.0248     0.01504    0.005541    0.003671    0.005117     0.00339    0.004036     0.00267
11633      0.4261      0.2538      0.7847      0.4974       1.134      0.6104        1.03      0.5424      0.6211      0.3297      0.2809      0.1553      0.0588     0.03421     0.02214     0.01309     0.01989     0.01131     0.01748    0.009396    0.003874    0.002332    0.003578    0.002153    0.002982    0.001753
11635      0.5052      0.3722       1.083      0.8631       1.683       1.254       1.356      0.9408      0.7742      0.5108      0.3237      0.2047     0.06238     0.03841     0.02265     0.01379     0.02028     0.01188     0.01775    0.009837    0.003834    0.002363    0.003545     0.00218      0.0045    0.003609
11654       2.083       0.251       4.173        0.57       5.875      0.8485       4.391      0.6435       2.364      0.3475      0.9511      0.1399       0.179     0.02635     0.06469    0.009505     0.05789     0.00561     0.05066     0.00146     0.01099     0.00163     0.01016    0.001508     0.01652    0.002455
11658      0.4381      0.1444       1.376      0.4106       3.239      0.2885       4.224      0.7375       3.585       1.175       2.054      0.9425      0.5353      0.2992      0.2052       0.119      0.1843      0.1027      0.1619     0.08512     0.03584     0.02131     0.03311     0.01969    0.009056           0
11659      0.3969      0.2926      0.6126      0.4134       0.922       0.517      0.6885      0.4425      0.3991      0.2926      0.1796      0.1438     0.03858     0.03221     0.01471      0.0124     0.01323     0.01104     0.01164     0.00958    0.002618    0.002199     0.00242    0.002029    0.002508    0.001537
11665      0.2029     0.07515      0.3914      0.1701       1.405      0.9137       2.598       1.817       2.827       2.021        2.18       1.573      0.7613      0.5517       0.317      0.2299      0.2853      0.2026      0.2512      0.1732     0.05524     0.04008     0.05096     0.03697    0.004411     0.00312
11675      0.4779      0.3527      0.9083      0.6407       1.305      0.7318      0.9394      0.5826      0.4857      0.3311        0.19       0.138     0.03959     0.03035     0.01507     0.01172     0.01355     0.01037     0.01192    0.008929    0.002684    0.002075    0.002482    0.001914    0.003735    0.002339
11688      0.1138     0.00765      0.3008      0.0354       1.655       0.146       3.372      0.5815       3.976       1.073       3.262       1.123       1.255      0.5675      0.5444      0.2677      0.4919      0.2293      0.4344      0.1868      0.0966       0.049      0.0891      0.0452    0.006193    0.001173
