#       id       zspec       zbest       ubest       chi2_min     S_chi2_min     R_chi2_min
#
      1146    -1.00000     4.80100     101.000       4.002123       3.980158      0.0219646
      1147    -1.00000     1.15830       6.100       1.140597      0.2568611      0.8837358
      1148    -1.00000     2.80380      18.000     0.04786399     0.04778019   8.380164e-05
      1150     1.36400     1.36400      14.500       1.604896      0.2242894       1.380606
      1159    -1.00000     2.61920     101.000       1.791208       1.783047     0.00816106
      1160    -1.00000     2.27000      40.000       1.295369       1.234748     0.06062068
      1167     2.92000     2.92000     101.000      0.3935302       0.090191      0.3033392
      1168    -1.00000     3.30100      40.000     0.02144519     0.02008172    0.001363471
      1172    -1.00000     1.14127       6.100      0.1531284    0.005184459       0.147944
      1181    -1.00000     1.67734      18.000      0.7362167      0.6674372     0.06877949
      1186    -1.00000     1.52642       9.700   1.947124e-07   1.640495e-20   1.947124e-07
      1202    -1.00000     1.67264      25.000      0.3960472      0.0645953      0.3314519
      1208    -1.00000     1.66813      25.000       3.896864       3.789032      0.1078316
      1221    -1.00000     1.19650       9.700     0.07446417      0.0369556     0.03750857
      1222    -1.00000     0.80180     101.000        2.18816      0.7487349       1.439425
      1225    -1.00000     0.49410       6.100    0.000732248   0.0007281653   4.082633e-06
      1235     0.89190     0.89190      12.100     0.01357618      0.0134077   0.0001684806
      1239     0.83600     0.83600      14.500       0.938866      0.8638501     0.07501585
      1248    -1.00000     1.17952     101.000   0.0007689973   2.770264e-05   0.0007412946
      1252    -1.00000     1.93020      35.000       4.524882       4.503863     0.02101944
      1253    -1.00000     1.90789      35.000      0.1652227     0.03584569       0.129377
      1262    -1.00000     4.06850      35.000       2.542018   1.128309e-21       2.542018
      1269    -1.00000     2.21000      40.000       2.427896        2.33425     0.09364565
      1270     1.08300     1.08300       6.100       2.605161       1.592479       1.012682
      1273     0.74410     0.74410      12.100       2.925112       2.321786      0.6033259
      1278    -1.00000     1.47142      25.000       1.489871       1.294349      0.1955219
      1284    -1.00000     3.98130      35.000      0.1619523    0.004882771      0.1570695
      1285    -1.00000     0.18650     101.000       12.00578   1.365765e-20       12.00578
      1293     0.79390     0.79390      12.100       8.758484       1.615137       7.143347
      1303     0.63350     0.63350     101.000       1.338656      0.3154414       1.023214
      1306    -1.00000     0.04100       2.200       4.208324   4.714665e-19       4.208324
      1313    -1.00000     0.48670     101.000       7.106864     0.01304486       7.093819
      1315    -1.00000     1.76000      25.000       1.886321       0.999243      0.8870783
      1320    -1.00000     1.18740      18.000       2.694535     0.08925796       2.605277
      1334    -1.00000     1.58352      18.000       8.156636      0.1043247       8.052311
      1335    -1.00000     1.15820       6.100       1.687186      0.7125747       0.974611
      1337    -1.00000     0.89090     101.000     0.06389872     0.04852903     0.01536969
      1338     1.35800     1.35800      18.000      0.8490283     0.05419423      0.7948341
      1341     1.00800     1.00800      18.000        7.12889       1.339406       5.789484
      1342    -1.00000     0.00100     101.000       8.419593   1.552697e-19       8.419593
      1348    -1.00000     0.48330     101.000       2.926203        2.08939      0.8368125
      1350    -1.00000     1.18560     101.000   0.0007064091   0.0001376137   0.0005687954
      1355    -1.00000     1.36200      25.000      0.2568594      0.1564323      0.1004271
      1357     1.36500     1.36500       9.700      0.2950215      0.1639471      0.1310744
      1367     1.78700     1.78700     101.000       2.839493       2.585332      0.2541611
      1368    -1.00000     2.54000     101.000      0.1932912       0.178235     0.01505621
      1369    -1.00000     2.27794      40.000      0.1428303     0.05580659     0.08702371
      1371     1.03700     1.03700       6.100       3.728268       2.582949       1.145319
      1384    -1.00000     1.34088     101.000     0.03306767     0.03039775    0.002669923
