#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
       1.249           1         1.5        1.25         0.5   1.867e+05
         1.2           1         1.5        1.25         0.5   1.867e+05
       1.266           1         1.5        1.25         0.5   1.867e+05
       1.016           1         1.5        1.25         0.5   1.867e+05
       1.491           1         1.5        1.25         0.5   1.867e+05
       1.029           1         1.5        1.25         0.5   1.867e+05
       1.083           1         1.5        1.25         0.5   1.867e+05
       1.021           1         1.5        1.25         0.5   1.867e+05
       1.221           1         1.5        1.25         0.5   1.867e+05
       1.316           1         1.5        1.25         0.5   1.867e+05
        1.02           1         1.5        1.25         0.5   1.867e+05
       1.222           1         1.5        1.25         0.5   1.867e+05
        1.14           1         1.5        1.25         0.5   1.867e+05
       1.142           1         1.5        1.25         0.5   1.867e+05
        1.01           1         1.5        1.25         0.5   1.867e+05
       1.423           1         1.5        1.25         0.5   1.867e+05
       1.006           1         1.5        1.25         0.5   1.867e+05
       1.109           1         1.5        1.25         0.5   1.867e+05
        1.27           1         1.5        1.25         0.5   1.867e+05
       1.152           1         1.5        1.25         0.5   1.867e+05
       1.083           1         1.5        1.25         0.5   1.867e+05
        1.36           1         1.5        1.25         0.5   1.867e+05
       1.226           1         1.5        1.25         0.5   1.867e+05
       1.278           1         1.5        1.25         0.5   1.867e+05
       1.336           1         1.5        1.25         0.5   1.867e+05
