#      Type_SED        SAVEDid          lgSFR          msSFR          xfSFR          xeSFR           MassX
#
              0          10518        2.04571        1.47755          111.1          49.42          10.59
             -1          10521      0.0342273         0.3607          1.082          0.327          9.448
             -1          10523        1.13893        1.08876          13.77          1.085          10.28
             -1          10525        1.27346        1.54497          18.77          5.691          10.31
             -1          10532       0.803594       0.919831          6.362          1.681          10.02
             -1          10539       0.736157        1.70074          5.447          1.214          11.01
             -1          10546        1.10687        1.03593          12.79           1.02          10.42
             -1          10550        1.19948        1.18583          15.83          5.055          9.868
             -1          10555       0.713154         1.3275          5.166         0.3274          11.01
             -1          10564        1.55691        1.81834          36.05          2.331          11.27
             -1          10582       0.745309        1.73852          5.563         0.6773           11.2
              0          10583       0.667079      -0.305986          4.646          1.904           8.58
              0          10585        1.42846        1.42059          26.82          13.83          10.36
              1          10587        2.96567        2.53367            924          76.64           11.2
              0          10591        1.39742       0.572241          24.97          24.79          8.998
             -1          10611         1.8177         1.6614          65.72          9.064          11.47
              0          10640          1.979        2.06011          95.28          54.59           10.7
             -1          10641        1.81178        2.19983          64.83          14.26          10.83
             -1          10642       0.936262        1.59593          8.635          1.983          11.02
              0          10643       0.859739        1.05252           7.24           5.28          10.29
              0          10654        1.55194        1.27275          35.64          18.43          9.918
             -1          10656       0.784403       0.923326          6.087         0.2302          10.22
              0          10659       0.701222         1.2557          5.026          3.122          10.34
              0          10661       0.283075       -85.4501          1.919          1.484            -99
             -1          10665       0.426023       0.789186          2.667         0.6964          10.13
              0          10669         0.8103        1.37151          6.461          2.255          10.73
             -1          10670        1.60959        1.80314           40.7          13.14          10.83
              0          10674       0.202488       0.559012          1.594         0.8162          9.658
              0          10675      -0.478078        1.31741         0.3326         0.2042             11
             -1          10676      -0.422393      -0.382453         0.3781        0.04515          8.928
              0          10679       0.262214       0.996606          1.829          1.526          10.63
             -1          10687       0.846523       0.718635          7.023          1.079          9.908
             -1          10692       0.591621       0.883315          3.905          1.213           9.97
              0          10695         2.0799        1.96688          120.2          79.04           10.5
             -1          10696        1.44762        1.49063          28.03          2.592          10.55
              0          10704        1.14829        1.40821          14.07          8.149          10.31
              0          10705        1.89159        2.08271          77.91          36.15          11.33
              0          10710        2.06633        1.93605          116.5          57.82          10.55
              0          10714       0.596047        1.09509          3.945          1.573          10.46
              0          10715        1.83136        1.76306          67.82          32.94          10.56
              0          10719       0.879039        1.44463          7.569          2.598          10.12
              0          10723        1.08955        1.21629          12.29          6.227          10.49
             -1          10725        1.04727         1.1945          11.15         0.5554          10.88
              0          10727        1.43313       0.588759          27.11           15.9           9.38
              0          10730        1.85775        1.04423          72.07          25.39          9.548
              0          10738       0.555457       0.875764          3.593          1.557          10.01
             -1          10739       0.597914         1.4946          3.962           1.09          10.88
             -1          10749        2.16938        2.60211          147.7          36.42          11.46
              0          10750        2.73352        2.48397          541.4          72.16          11.45
              0          10754        1.72575        1.54359          53.18           37.9          10.27
             -1          10763       0.567144       0.549785          3.691         0.3247          10.02
             -1          10780        1.24969         1.7009          17.77          2.458          10.85
             -1          10783        1.54518        1.97981          35.09          10.94          10.92
              0          10788        2.31513        2.01151          206.6          57.75          10.69
              0          10789       0.929368        1.10453          8.499          5.321          10.08
             -1          10794       0.414137       0.386741          2.595         0.4325          9.568
              0          10805        1.14983        1.46211          14.12          6.926          10.13
             -1          10808       0.899328        0.79648          7.931         0.4141          10.38
              0          10829        1.38184        1.18202          24.09           4.15          10.16
             -1          10853       0.836387        1.07641          6.861          2.127          10.32
              0          10855        1.22866        1.39704          16.93          6.847          10.16
              0          10861        1.70079        1.86083          50.21          44.98          10.45
             -1          10866       0.847449        1.32646          7.038          1.175          10.39
              0          10869       0.811709       0.514679          6.482          1.816           9.61
              0          10870         1.2634        1.71669          18.34          12.39          10.84
             -1          10879        1.55715        1.48983          36.07           2.17          10.74
             -1          10884       0.827175        1.66863          6.717          1.909          10.98
             -1          10894      -0.447453       0.306017         0.3569        0.09084          9.878
              0          10898        2.30899        2.55501          203.7          69.85          11.21
              0          10909          2.447        2.17587          279.9          35.36          11.06
              0          10911       -2.32606       -1.01689        0.00472       0.001643          8.438
              0          10916        3.09899       -84.4636           1256          968.9            -99
              0          10922         1.4707        1.42244          29.56          24.71          9.958
              0          10931       0.552425       -85.4501          3.568          3.105            -99
              0          10942        1.26694        1.60715          18.49          7.393          10.39
              0          10951        1.32201         1.6208          20.99          8.407          10.51
             -1          10954        1.20871        1.23798          16.17          3.072          10.13
             -1          10965       0.928088        1.06274          8.474          1.268          10.21
              0          10966        1.39933        1.71931          25.08          11.65          10.87
             -1          10970      0.0561423       0.585913          1.138         0.0445          10.14
              0          10976       0.360783        2.16369          2.295          1.263          11.63
              0          10992        1.51095        1.74028          32.43          22.21          10.33
             -1          10994       0.986458        1.60561          9.693         0.5082          11.06
              0          11002       0.959041        1.31071            9.1          4.628          10.53
             -1          11006       0.700704        0.85139           5.02         0.1839          10.41
              1          11012        1.54864       0.874804          35.37          7.697           9.51
             -1          11013        2.35392          2.629          225.9          31.64          11.41
             -1          11019       -0.39979      0.0386188         0.3983        0.01802          9.668
              0          11046       0.075547       0.687839           1.19         0.9447          10.22
             -1          11052          1.344        1.32345          22.08          1.793          10.67
              0          11053        2.28375        2.32745          192.2          79.99          10.97
              0          11060        1.39235        1.64086          24.68          11.31           10.4
             -1          11063       0.664924        1.10338          4.623         0.3748          10.75
             -1          11076        0.47041       0.603914          2.954         0.8017          9.798
              1          11086       0.374198     -0.0295974          2.367        0.03398          9.258
              0          11093        1.46434        1.64653          29.13          13.65          10.81
             -1          11096        1.29885        1.17696           19.9          3.336           10.1
              1          11097        1.96341        1.13088          91.92          12.64          9.518
             -1          11109       0.950657        1.34766          8.926          1.652           10.6
              0          11110       0.605305        1.11808           4.03          2.567          10.34
             -1          11120       0.547898        1.54923          3.531         0.7852          10.66
              0          11128        1.71958        1.45675          52.43          25.67          10.28
              0          11137        2.05729        2.48111          114.1          38.85          11.31
             -1          11140       0.256477       0.826832          1.805         0.5494          10.12
              0          11146       0.858898        1.08307          7.226          3.273          10.41
             -1          11154        1.58263        1.50921          38.25          2.024          10.61
              0          11158        1.91693        1.30013          82.59          68.01          9.738
             -1          11159        1.55267        1.70035           35.7          7.326          10.64
              0          11164        1.17782        1.62075          15.06          9.889           10.3
              0          11165        1.18241        1.02608          15.22          5.148          10.29
             -1          11180        1.16077        1.51098          14.48          4.665          10.27
              0          11182        1.22246        1.75265          16.69          11.22          10.46
              0          11183        0.18327       0.783507          1.525         0.6846          9.898
              1          11194        2.44138        1.46456          276.3          27.47          9.818
              0          11201         1.5966         1.3358           39.5          14.45          10.22
             -1          11211       0.902927        1.10704          7.997         0.9968          10.26
             -1          11230       0.788593        1.43724          6.146          2.036          10.76
              0          11234        2.85914        2.57094            723          250.4          11.17
              0          11235        1.25888        1.53631          18.15          12.44          10.28
              0          11237       0.919653        1.80785          8.311          5.693          10.63
              0          11238        1.31576        1.87763          20.69          14.57          10.52
              0          11241         1.9119        2.16061          81.64          54.19          10.94
              0          11242      0.0884905       0.330633          1.226         0.5342          9.598
              0          11244       0.339253       0.161917          2.184          1.707          9.148
              1          11245       0.989939       0.581849          9.771          1.543          10.07
              0          11246       0.294907       0.075688          1.972          0.558          9.428
             -1          11249          1.344        1.42157          22.08          5.904          10.27
             -1          11251        0.48841       0.707205          3.079         0.8898          9.818
              0          11256       0.837273        1.00358          6.875          3.693          10.17
             -1          11262       0.847511       0.802049          7.039         0.8106          10.01
              0          11276        2.02325        1.61071          105.5          44.91          10.18
              0          11281        2.08243        1.99481          120.9          56.79          10.77
              0          11289       0.491642        1.78049          3.102           2.02          11.16
              0          11296        1.14301        1.44238           13.9           10.7          10.48
              0          11298        1.40976        1.71851          25.69           22.1          10.33
              1          11303        2.50853        2.05734          322.5          103.1          10.65
              0          11306        1.36173        1.45761             23          16.95          10.09
             -1          11317       0.653695        1.01866          4.505          0.873          10.24
              0          11319        2.15594        2.12524          143.2          63.83          11.07
             -1          11329         1.2982        1.42829          19.87          1.985          10.72
              0          11340        0.79141        1.92843          6.186          2.166          11.14
              0          11345     -0.0499761        0.21539         0.8913         0.3109          9.578
              0          11348      -0.313811        1.00853         0.4855         0.2261          10.61
              0          11354        1.58569        1.80256          38.52           28.8          10.61
              0          11359        1.78965        1.85748          61.61           54.1          10.42
              0          11363        1.68485        1.54555           48.4          25.11           10.8
              0          11366        1.05652        1.20268          11.39          4.578          10.19
              0          11378        1.75808        1.54222          57.29          33.14          10.04
             -1          11388       0.354685        1.16677          2.263         0.6567           10.8
              1          11391        1.95075        1.44584          89.28          11.88          9.918
             -1          11398       0.598134       0.995082          3.964         0.4074          10.44
              1          11402        2.17056        1.58499          148.1          19.27          10.35
              0          11403        1.64167        2.27798          43.82          18.23          10.92
              0          11411        1.04139        1.24146             11          6.477           10.5
              0          11412       0.685114       0.892126          4.843          2.502          10.11
              1          11415        1.13418       0.762285          13.62           1.69          9.958
              0          11418        2.10072        1.92705          126.1          13.53          10.71
             -1          11421        0.84211        1.92367          6.952           2.06          11.15
              0          11424        1.54407        1.51405             35          12.13          10.27
              0          11438        1.08279        1.20634           12.1          4.064          10.15
             -1          11449       0.542078       0.779119          3.484         0.3097          10.31
              0          11451         1.2971        1.73819          19.82          10.81          10.69
              1          11455       0.742647       -1.00061          5.529         0.2142           7.94
             -1          11461         1.3897        1.39772          24.53           1.98          10.69
              0          11464        1.52994        1.51618          33.88          17.75          10.53
              0          11466        1.00561        1.23067          10.13          6.424          10.13
              0          11469        1.86297        1.63189          72.94          7.579          10.45
              0          11481        1.75236        1.43994          56.54         0.8337          10.59
              0          11494        1.75534        1.47708          56.93          1.617          10.57
              0          11499        3.66181        2.98244           4590           2413          11.68
             -1          11513       0.501059        1.87418           3.17         0.9539          11.07
             -1          11514     -0.0451306        0.12989         0.9013         0.1192          9.498
              0          11520        1.83417         1.5243          68.26             25          10.68
              0          11521        1.00817        1.46813          10.19          3.453           10.5
              0          11522       0.845532        1.39308          7.007          4.141          10.25
             -1          11533       0.787248        1.26326          6.127          1.208          10.73
              0          11541        2.00561        1.68117          101.3          39.65          10.21
              0          11542         1.1186        0.80616          13.14          4.865          9.568
              0          11543        1.12352       0.992075          13.29          7.242           9.91
              0          11545       0.286456      -0.884614          1.934         0.8692           8.28
              0          11546        1.45864        1.61551          28.75          20.43          10.25
             -1          11550       0.380211        1.01478            2.4         0.1291          10.62
              1          11563        1.59594       0.482046          39.44         0.3799          9.478
              0          11564       0.812913        1.30251            6.5          4.043          10.66
              0          11580        3.28847        2.47417           1943           1005          11.16
             -1          11596        1.59824        1.56187          39.65          5.831          10.69
              0          11604        1.67486        1.35016           47.3         0.9702          10.42
             -1          11605        1.04021        1.35651          10.97          3.384          10.18
              0          11608        1.48159        1.34331          30.31          15.15          10.12
              0          11610        1.63599        1.62829          43.25          26.27          10.27
              0          11613        1.51441        1.77407          32.69           24.5          10.46
              0          11617        0.34772        0.37026          2.227          0.845          9.578
             -1          11620        1.55678        1.74812          36.04          5.126          10.99
              0          11622       0.601517       0.422504          3.995         0.2987          9.868
             -1          11627        1.37876        1.60702          23.92          6.782          10.41
              0          11630       0.617315        1.15522          4.143          2.571          10.42
              0          11633       0.529943       0.861227          3.388          1.232          10.08
              0          11635       0.563718       0.972142          3.662          1.457          10.12
             -1          11654        1.12646        1.11201          13.38         0.6367          10.35
              0          11658        1.75189         1.7132          56.48          21.31          10.65
              0          11659       0.287354       -85.4143          1.938          1.634            -99
              0          11665         1.8099        1.97087          64.55          30.48          10.54
              0          11675       0.260548       -85.5628          1.822          1.791            -99
              0          11688        2.27852         2.1641          189.9          65.81          10.76
             -1          11710        1.00217        1.07985          10.05         0.2396          10.54
              0          11717        1.68744        1.50827          48.69          38.01          9.968
              0          11735        1.44044        1.12601          27.57          2.386          10.76
             -1          11736       0.253096       0.430406          1.791         0.4101          9.728
             -1          11737       0.574957        1.03217          3.758         0.2298          10.56
              0          11740       -0.63339       0.945019         0.2326         0.2326          10.52
             -1          11742        1.15534        1.47761           14.3          2.895          10.57
              0          11743       0.691081        1.65668           4.91           1.78           10.8
             -1          11744      -0.702239       0.116583         0.1985        0.04993          9.638
             -1          11747       0.790426        1.12923          6.172         0.6401          10.43
              0          11750        1.05918        1.22778          11.46          4.449           10.1
             -1          11752      -0.369877       0.304682         0.4267        0.09325          9.928
              0          11754         1.0216        1.64502          10.51          5.456          11.04
             -1          11756        1.76552        1.73308          58.28          14.71          10.54
              0          11758         3.3294        3.10019           2135          958.6          11.83
              0          11760        1.96904        1.78764          93.12          6.546          10.42
             -1          11764        2.34163        2.33318          219.6          62.18          11.44
              0          11793        2.29248        1.91461          196.1          145.1          10.36
              0          11795       0.730378       -85.3793          5.375          4.647            -99
             -1          11797       0.845656       0.791391          7.009         0.8216          9.878
             -1          11807        1.49748        1.38862          31.44          6.445          10.75
              1          11808        1.23477       0.732352          17.17         0.3231          10.18
              0          11810         2.2403        1.96226          173.9          45.12          10.55
              0          11827        1.00647       -85.5628          10.15          10.15            -99
             -1          11828      -0.273762       0.755254         0.5324        0.01528          10.68
              0          11832       0.640481       0.888714           4.37           1.82          10.14
              0          11842        1.14489         1.4466          13.96          5.123          10.22
              0          11848        2.18127        2.13242          151.8          103.5          10.71
             -1          11854       0.959185        1.30186          9.103          2.862          10.59
              0          11855        1.41664        1.45312           26.1          8.874          10.25
              0          11859      0.0595634        0.25507          1.147         0.7294           9.62
             -1          11863       0.913284        1.02691           8.19         0.8778          10.17
             -1          11880        1.59173        1.61354          39.06          12.96          10.61
              0          11889        1.40449        1.66939          25.38          9.828          10.52
             -1          11891       0.995284        1.01899          9.892         0.8494          10.25
             -1          11900     -0.0711435        1.44501         0.8489         0.0653          11.12
             -1          11905        1.14457        1.99602          13.95          1.983          11.38
              0          11911        1.31429        1.64615          20.62          11.75          10.79
              0          11912        1.88372        1.78486          76.51          57.07          10.39
             -1          11927       0.684845       0.947687           4.84         0.8571          10.24
              0          11933        3.05192       -84.4575           1127          961.4            -99
             -1          11937         1.2824        1.47877          19.16          6.277          10.88
              0          11938        2.67422        2.49406          472.3          67.83          11.15
              0          11940         2.0569        2.44998            114          78.72          11.17
              0          11942        2.25912       0.503136          181.6          80.54          8.628
             -1          11946       0.777137        1.01263          5.986         0.1988          10.53
              0          11948        1.57264        2.28004          37.38           28.4          11.27
              0          11957        1.35984        1.09881           22.9          7.175          9.788
              0          11962        1.67256         2.3678          47.05          20.18          11.16
             -1          11966        2.12483        2.68632          133.3          41.48          11.49
              0          11970       0.668386       0.503652           4.66          1.603          9.578
              0          11974       0.693551       0.942746          4.938           2.52          10.22
              0          11976        2.12287        1.29478          132.7          53.63           9.83
             -1          11978         1.0835        1.26504          12.12          2.554          10.46
             -1          11979       0.237795       0.242644          1.729         0.1085          9.588
              0          11984      -0.855115       -85.9402         0.1396         0.1396            -99
              0          11991        2.25091        2.16346          178.2          90.12          10.95
              1          12000        2.57978        1.98004            380           4.97          11.22
              0          12007        1.76856         2.1151          58.69          28.27          11.08
             -1          12030       0.393048       0.971765          2.472        0.09726          10.58
              0          12036        1.01578        1.21685          10.37          5.896          10.26
             -1          12054        0.27485       0.378238          1.883         0.1634          9.828
             -1          12066         1.0607        1.72093           11.5          1.861          10.89
              0          12070        1.02694        1.58103          10.64          5.521           10.8
             -1          12078        0.54382       0.429933          3.498         0.3424          9.878
              0          12080       0.329194       0.146929          2.134         0.3623          9.438
              1          12094         1.5382        0.24813          34.53          9.515          8.738
              0          12095        1.10243       0.851583          12.66          2.407          9.868
             -1          12106       0.607241        1.07795          4.048         0.3117          10.54
              0          12107        1.34908        1.22316          22.34          13.95          9.978
              0          12119        2.25212        2.87828          178.7          124.2          11.61
             -1          12124       0.438067       0.626142          2.742         0.1209          10.32
             -1          12125        1.47319        1.75451          29.73          3.858          10.86
              1          12127        1.88722       0.971414          77.13          3.656          9.348
             -1          12129        1.28713        1.84542          19.37          5.023          11.22
              0          12133        0.45454     0.00982206          2.848          1.663          8.898
             -1          12142       0.709779        1.05674          5.126         0.7593          10.52
             -1          12143       0.309417       0.495504          2.039         0.3362          9.918
             -1          12145       0.857694        1.54801          7.206          1.775          10.86
             -1          12150      0.0588055       0.381247          1.145         0.3004          9.658
             -1          12152      -0.547907         0.1244         0.2832        0.07498          9.648
             -1          12166       0.958277       0.891226          9.084          2.325          9.858
             -1          12172      0.0827854      0.0924167           1.21         0.2901          9.468
             -1          12177      0.0476642       0.223914          1.116         0.2209          9.608
              0          12195       0.910944         1.3622          8.146          3.658          10.39
              1          12199        2.57357        1.13415          374.6          22.46          9.348
              0          12200     -0.0574463       0.364898         0.8761         0.3158          9.738
             -1          12206        1.58805        1.57682          38.73          4.322          10.89
              0          12241       0.896251         2.2425          7.875          3.428          11.32
             -1          12244        2.09026        2.40524          123.1          5.715          11.19
              1          12250        2.28035       0.774472          190.7          15.67          8.948
              0          12256       -2.07702       -5.44171       0.008375       0.008373          2.908
             -1          12257        1.74476        1.72812          55.56          16.18          10.58
              0          12259        1.64572        1.58838          44.23          23.63          10.12
             -1          12262        0.96867        1.14754          9.304         0.9698          10.45
              0          12265        1.88666        1.90559          77.03          38.05          10.64
             -1          12267       0.382197       0.865975          2.411         0.6834          9.998
             -1          12275     -0.0227796       0.401069         0.9489         0.1536          9.858
              0          12276        1.40192        1.68327          25.23          13.72           10.7
              0          12282        1.21854        1.39295          16.54           6.84          10.52
              1          12301      -0.123724       -1.07175         0.7521        0.03291          8.358
              0          12313         1.4014        1.44443           25.2          17.81          10.47
              0          12317        1.84559         1.6026          70.08          27.83          10.51
              0          12349        1.40892        1.85391          25.64          13.08          10.62
             -1          12350       0.851014        1.09893          7.096          2.277          10.09
             -1          12365       0.753123        1.15297          5.664          1.512          10.42
              0          12368      0.0145205       0.445661          1.034         0.4008          9.888
              0          12377       -1.02246        -1.8488        0.09496        0.09496            7.4
             -1          12387       0.916296        1.27593          8.247          1.892          9.888
              0          12388        2.41797        2.16816          261.8          70.88          10.77
              0          12391       0.332438      -0.402199           2.15           2.15           8.31
              0          12392        1.46135        1.53462          28.93           24.3           10.1
             -1          12396       0.389343       0.963743          2.451         0.1804          10.63
             -1          12400        1.23553        1.46971           17.2          5.642          10.28
              0          12403       0.629613       0.822656          4.262          2.172          10.02
              0          12419       0.769008       0.863214          5.875          4.379          10.06
             -1          12420        2.92262        3.53894          836.8          52.56          12.44
              0          12421       0.651472      -0.186906          4.482          1.794           8.71
             -1          12423        1.83803        1.74135          68.87          17.06          10.74
              0          12428       0.505964       0.919759          3.206          1.573          9.888
             -1          12429       0.748421        1.65088          5.603           1.52           10.8
              0          12434        1.01157        1.31401          10.27          6.567          10.57
             -1          12450       0.297323       0.481643          1.983         0.2862          9.938
              0          12451        1.08884        1.18106          12.27          5.002          9.778
              0          12457        1.40312        1.57493           25.3          16.11          10.54
             -1          12465        1.20683        1.87411           16.1         0.3958          11.62
              0          12478        1.88868        2.32408          77.39          60.41          11.07
             -1          12485        1.00604        1.15488          10.14          2.118          10.27
              0          12492        1.60509        2.39219          40.28          32.72          11.18
              0          12493        2.42846        2.60091          268.2            119          11.24
              0          12496       0.255031       0.920344          1.799         0.8954          10.23
              1          12500         2.0162        1.62876          103.8          8.002          10.22
              0          12508        2.98177        2.33663          958.9          495.8          10.97
              0          12509        1.71063         2.0814          51.36          33.08          10.85
              0          12520        1.82879        2.26535          67.42          36.94          11.02
             -1          12523     -0.0228253       0.675786         0.9488         0.2138          10.19
             -1          12524        1.14176        1.85413          13.86          2.286          11.25
             -1          12526        1.87881        2.02309          75.65          20.92          10.72
             -1          12532        1.16017        1.31929          14.46          2.305          10.67
              0          12552       0.178401       0.996621          1.508          0.854          10.34
              0          12556       0.678427       0.830659          4.769          1.682          9.958
              0          12560        2.98209        2.67397          959.6          679.2          11.38
             -1          12572    -0.00454031    -0.00360987         0.9896        0.04926          9.508
              1          12580        2.14953        1.52497          141.1          26.65          10.06
              0          12581        2.39445        2.68803            248          106.6          11.45
              0          12582        1.97257        1.84399          93.88          69.15          10.79
              0          12586       0.811441      -0.115678          6.478          3.498          8.468
              0          12600        1.31323         1.6517          20.57          11.85          10.31
              1          12610       0.704494      -0.479875          5.064        0.03883           8.98
              0          12611          1.554        1.62508          35.81             13          10.76
             -1          12613         1.0026        1.23294          10.06          0.657          10.91
              0          12615        1.79518        1.45003           62.4          17.35          10.06
             -1          12623        0.94856        1.15754          8.883          2.099          10.33
              1          12625         2.4813        2.05421          302.9          37.95          10.55
             -1          12631       0.497206       0.653123          3.142         0.7775          9.828
              0          12632        1.42765        2.08503          26.77          13.87          11.02
              0          12633        2.40329        2.33361          253.1          96.85          11.06
             -1          12635        0.43409       0.749961          2.717         0.5509          9.988
             -1          12636        0.90682        1.40328          8.069          1.097          10.78
              0          12640       0.616581       0.788335          4.136          2.231          9.868
              0          12646        3.32181       -84.4838           2098          967.8            -99
             -1          12648       0.793511        1.29868          6.216          1.772          10.63
             -1          12649       0.917243        1.14511          8.265         0.9382          10.35
             -1          12656        1.02284        1.42597          10.54          1.317          10.75
              0          12663        1.82911         2.2552          67.47          28.34          10.92
             -1          12675       0.421768       0.461188          2.641         0.2755          9.938
             -1          12681        1.12548        1.82574          13.35          1.675          11.02
              1          12682        1.77844        1.40661          60.04          4.043          10.68
              0          12684       0.249932       0.606098          1.778         0.9476          9.708
              0          12686        1.04883        1.45643          11.19          4.142           10.7
             -1          12690       0.453012       0.663586          2.838         0.3984          10.19
              0          12694        2.07298        1.36882          118.3          62.67          10.14
              0          12699       0.143015       0.243267           1.39           1.38          9.288
             -1          12704        1.50037        1.83687          31.65          9.823          10.74
             -1          12717       0.198382        1.43165          1.579         0.2082          11.03
              0          12725       0.422918       0.787654          2.648          1.297          10.04
             -1          12736     -0.0813931       0.420249         0.8291         0.1112          9.998
              0          12737        1.26694        1.33346          18.49          10.65          10.24
             -1          12746        1.30406        1.97303          20.14         0.7304          11.49
             -1          12750        1.38739        1.71833           24.4          1.444          11.03
              0          12757       0.751356       0.986867          5.641          2.863           10.3
              0          12760        1.43505           1.66          27.23          19.04           10.7
             -1          12763        1.30081        1.88854          19.99          1.102          11.25
              0          12764        1.61553        1.42151          41.26          2.973          11.15
             -1          12775       0.375298       0.802506          2.373         0.5325          10.26
              0          12783        1.04258        1.43214          11.03          6.599          10.67
              0          12784        1.83302        1.99812          68.08          47.44          10.54
             -1          12788        2.39515        2.64766          248.4          75.63           11.4
             -1          12792        1.82432         1.8821          66.73          18.72          10.59
              0          12794      -0.220115      -0.529359         0.6024         0.2047          8.718
              0          12799       -2.83505       -2.34622       0.001462       0.001462          6.728
             -1          12801      0.0895519        1.29884          1.229         0.3236          10.57
             -1          12806        1.21005        1.51119          16.22          1.791          10.84
              0          12807        1.05077        1.03933          11.24           6.88          9.778
              0          12810        1.87495        2.02479          74.98          25.33           10.9
             -1          12817       0.297323        1.62553          1.983         0.4865          11.21
              0          12820        1.13386        1.07628          13.61          8.519          10.51
              0          12838        2.27045        2.20582          186.4          107.4          10.88
              0          12846        1.64483        2.02505          44.14          30.11           10.8
             -1          12847        1.23426        1.22601          17.15          4.405          10.55
             -1          12848       0.268344       0.623297          1.855         0.2213          10.14
              0          12851        2.82724       -84.5315          671.8          576.6            -99
             -1          12852        1.31006        1.60435          20.42         0.9661          11.02
              1          12855        2.26951        1.27395            186          6.169          9.658
              0          12856        2.38757        2.55207          244.1          117.1          11.46
              0          12860         1.6932        1.67035          49.34           40.4           10.2
             -1          12861       -1.43806      -0.834229        0.03647      0.0009014          8.698
             -1          12867       0.493458       0.700184          3.115         0.5015          9.778
             -1          12872        1.20683        1.41536           16.1          4.569          10.18
             -1          12891       0.462248       0.660818          2.899         0.8731          9.798
              0          12894         1.3813        1.72511          24.06          14.83          10.39
              0          12896        1.27669         1.6496          18.91          14.22          10.29
              0          12904        1.47173        2.09993          29.63          12.85          11.34
              0          12907       0.942008        1.36727           8.75          3.444          10.23
              0          12916      -0.828274       -1.40543         0.1485         0.1278          7.768
             -1          12919       0.744215       0.873679          5.549         0.9239          10.58
             -1          12931        1.12743        1.36801          13.41         0.4661          11.13
              0          12932        1.37218        1.26901          23.56           10.7           10.3
             -1          12936       0.804548        1.80481          6.376         0.6588          11.32
              0          12941       -1.10056      -0.293171        0.07933        0.07359          9.358
             -1          12943       0.354493       0.706233          2.262          0.143          10.27
