#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vmax
#
      0.5035         0.4      0.5235      0.4617      0.1235    1.47e+04
       0.559         0.4       0.579      0.4895       0.179   2.325e+04
      0.4546         0.4         0.6         0.5         0.2   2.681e+04
      0.5196         0.4      0.5796      0.4898      0.1796   2.335e+04
       0.432         0.4       0.532       0.466       0.132   1.593e+04
      0.4439         0.4      0.5639       0.482      0.1639    2.08e+04
       0.556         0.4         0.6         0.5         0.2   2.681e+04
      0.4565         0.4      0.5565      0.4783      0.1565   1.964e+04
      0.5605         0.4         0.6         0.5         0.2   2.681e+04
       0.585         0.4         0.6         0.5         0.2   2.681e+04
      0.4573         0.4         0.6         0.5         0.2   2.681e+04
       0.485         0.4       0.585      0.4925       0.185   2.425e+04
       0.514         0.4         0.6         0.5         0.2   2.681e+04
       0.551         0.4         0.6         0.5         0.2   2.681e+04
      0.5195         0.4      0.5395      0.4698      0.1395   1.704e+04
      0.5032         0.4         0.6         0.5         0.2   2.681e+04
      0.5022         0.4      0.5222      0.4611      0.1222   1.451e+04
      0.5577         0.4         0.6         0.5         0.2   2.681e+04
      0.5739         0.4         0.6         0.5         0.2   2.681e+04
      0.4845         0.4         0.6         0.5         0.2   2.681e+04
        0.42         0.4        0.44        0.42        0.04        4109
      0.5072         0.4      0.5072      0.4536      0.1072   1.241e+04
       0.563         0.4         0.6         0.5         0.2   2.681e+04
      0.4852         0.4         0.6         0.5         0.2   2.681e+04
      0.5948         0.4         0.6         0.5         0.2   2.681e+04
       0.458         0.4       0.498       0.449       0.098   1.117e+04
      0.4545         0.4         0.6         0.5         0.2   2.681e+04
       0.561         0.4         0.6         0.5         0.2   2.681e+04
      0.5032         0.4         0.6         0.5         0.2   2.681e+04
      0.4842         0.4         0.6         0.5         0.2   2.681e+04
       0.585         0.4         0.6         0.5         0.2   2.681e+04
      0.4844         0.4         0.6         0.5         0.2   2.681e+04
      0.4751         0.4         0.6         0.5         0.2   2.681e+04
       0.585         0.4         0.6         0.5         0.2   2.681e+04
      0.5603         0.4         0.6         0.5         0.2   2.681e+04
      0.4546         0.4         0.6         0.5         0.2   2.681e+04
      0.4574         0.4         0.6         0.5         0.2   2.681e+04
      0.4225         0.4         0.6         0.5         0.2   2.681e+04
      0.4381         0.4      0.5381      0.4691      0.1381   1.683e+04
      0.5562         0.4         0.6         0.5         0.2   2.681e+04
      0.5603         0.4         0.6         0.5         0.2   2.681e+04
      0.4573         0.4         0.6         0.5         0.2   2.681e+04
       0.595         0.4         0.6         0.5         0.2   2.681e+04
      0.4774         0.4      0.5774      0.4887      0.1774   2.299e+04
       0.556         0.4         0.6         0.5         0.2   2.681e+04
      0.5287         0.4      0.5687      0.4844      0.1687   2.157e+04
      0.5111         0.4      0.5311      0.4656      0.1311    1.58e+04
      0.5619         0.4         0.6         0.5         0.2   2.681e+04
      0.5032         0.4         0.6         0.5         0.2   2.681e+04
      0.5183         0.4         0.6         0.5         0.2   2.681e+04
      0.4587         0.4      0.5187      0.4594      0.1187   1.401e+04
      0.4097         0.4      0.4297      0.4149      0.0297        2993
      0.5763         0.4         0.6         0.5         0.2   2.681e+04
      0.4226         0.4      0.5626      0.4813      0.1626    2.06e+04
