#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
11979      0.9421      0.1259       2.188      0.0325       3.983       0.242       3.502      0.3505       2.001       0.238      0.8311      0.1105      0.1738      0.0252     0.06618    0.009855     0.05949     0.00603     0.05232    0.001915     0.01162    0.001779     0.01074    0.001646    0.009206    0.000276
11984       7.689       0.721       7.914      0.1275       4.817      0.2965        1.72      0.1825       0.632     0.08055      0.2003      0.0263     0.03544     0.00454     0.01281     0.00181     0.01151    0.001065     0.01013     0.00027    0.002892    0.000252    0.002755    0.000228     0.03626    0.003935
11991       0.647         0.3        1.42      0.3325       5.049       0.442       8.242       1.115       8.151       1.999       5.742       1.985       1.753      0.7588      0.6932      0.3178      0.6234      0.2674      0.5479      0.2127        0.12      0.0565      0.1107     0.05216      0.0149    0.001965
12000        13.5       0.415       36.45        0.32       64.63        0.01        58.1       0.175       37.34        0.15        16.4        0.07       3.327       0.014       1.209       0.005       1.081      -0.059      0.9463      -0.127      0.2045     0.00075      0.1888     0.00075      0.1673       0.001
12007      0.4507     0.07725       1.286      0.0885       3.432      0.2265       5.081       1.223       4.604       1.613       2.805       1.295      0.7648      0.4173      0.2958      0.1668      0.2659      0.1436      0.2338      0.1186     0.05192     0.02991     0.04796     0.02763    0.009835    0.001435
12030       1.091      0.1618       2.441       0.061       4.144      0.1635       3.352      0.2475       1.852       0.169      0.7452     0.07775      0.1536      0.0178     0.05832    0.006975     0.05241    0.003675     0.04606     0.00013     0.01023    0.001246    0.009461    0.001149    0.009489    0.000434
12036      0.2391      0.0681      0.5937      0.1954       1.372      0.3988       1.623       0.613       1.215      0.5991      0.6022      0.3376      0.1374     0.08512     0.05164     0.03254     0.04633     0.02823     0.04066     0.02362    0.008975    0.005715    0.008283    0.005277    0.003519    0.001093
12054        1.15      0.2241       2.021         0.1       2.668       0.203       1.889       0.312      0.9815      0.2065      0.3786      0.0921     0.07538     0.02042     0.02832     0.00791     0.02543     0.00607     0.02234    0.004095    0.004869    0.001417    0.004505    0.001308    0.007136   0.0007635
12066      0.3028     0.00255      0.7167      0.0652       1.707        0.24       2.081        0.32       1.595      0.2505      0.7967      0.1261      0.1817     0.02885     0.06883     0.01091     0.06182    0.006845      0.0543    0.002495     0.01209    0.001915     0.01117    0.001764    0.004326      0.0007
12070      0.4251      0.1245      0.9689      0.3241       1.995       0.554       2.182       0.714       1.505      0.6187        0.73      0.3531      0.1654     0.09151     0.06293     0.03594     0.05654     0.03097      0.0497     0.02563     0.01112    0.006534     0.01027    0.006032    0.005001    0.001529
12078       1.821      0.4665       3.323        0.25       4.665       0.439       3.442        0.69       1.843      0.4815       0.729      0.2226      0.1481     0.05073     0.05598     0.01982     0.05029       0.016     0.04419     0.01188    0.009654    0.003536    0.008928    0.003262     0.01183     0.00145
12080      0.5865      0.1141       1.255      0.2245       1.992       0.399       1.638       0.467      0.9002      0.2958      0.3646      0.1316     0.07407     0.02883     0.02792     0.01113     0.02509    0.009155     0.02204    0.007035    0.004883    0.001975    0.004514    0.001825    0.005171   0.0008345
12094      0.2566     0.07105      0.9646      0.2104       2.331      0.2195       2.844       0.204       2.226      0.3085       1.193      0.2679       0.288     0.08315      0.1069     0.03186     0.09581     0.02466     0.08391     0.01696     0.01804     0.00538     0.01665    0.004965    0.006128    0.000457
12095       0.783       0.125       1.498       0.108        3.21       0.043       3.752      0.2715       2.747       0.291       1.357      0.1785      0.3065      0.0477      0.1166     0.01906      0.1049     0.01226     0.09218     0.00491     0.02064    0.003525     0.01908     0.00325    0.007619    0.000376
12106       1.099      0.1784       1.981       0.111       2.795      0.0835       2.127       0.149       1.119       0.097      0.4421      0.0432     0.08628     0.00916       0.032    0.003485     0.02872    0.001665      0.0252   -0.000285    0.005458   0.0006645    0.005046   0.0006135    0.007482    0.000518
12107      0.1751     0.09897      0.5653      0.3359       1.339      0.7844       1.714      0.9995       1.383      0.8186      0.7631      0.4639      0.1879      0.1163        0.07      0.0434     0.06272      0.0375     0.05492     0.03118     0.01183    0.007303     0.01091    0.006737    0.003499    0.002074
12119      0.2093      0.0689      0.3712      0.1216       1.429      0.5382       3.413       1.514       4.469       2.247       3.985       2.181       1.702       1.021       0.766       0.473      0.6941      0.4155      0.6148      0.3519      0.1385     0.08692      0.1278     0.08022    0.006462    0.003065
12124       3.441       0.156       8.128       0.068       13.22       0.035       9.424       0.047        4.96      0.0275       1.937       0.011      0.4001     0.00225      0.1522      0.0009      0.1368     -0.0069      0.1202    -0.01525     0.02675     0.00018     0.02475     0.00017     0.02876    0.000195
12125      0.7108       0.162       1.656       0.144       3.686      0.2775        4.39       0.868       3.408       0.899        1.71       0.529      0.3939       0.138      0.1485       0.054      0.1333     0.04374       0.117      0.0327     0.02593    0.009755     0.02394     0.00901    0.009402    0.001108
12127      0.1297       0.008      0.3849      0.0008       1.719      0.0615       3.061      0.1305       3.095      0.1375       2.228      0.1015      0.6946     0.03195      0.2761      0.0127      0.2481    -0.00195       0.218     -0.0177     0.04735     0.00217     0.04367       0.002    0.005502   0.0002605
12129       1.179      0.1775        2.35      0.1545       5.229      0.1145       6.202      0.7235       4.552      0.9885       2.272      0.6095      0.5212      0.1628      0.1997      0.0637      0.1796     0.05045       0.158      0.0362     0.03545     0.01158     0.03275      0.0107     0.01262     0.00073
12133      0.1502     0.06305      0.3203      0.1409      0.6104      0.1928        0.66      0.2185      0.4404      0.1815      0.2053      0.0937     0.04592     0.02406     0.01746     0.00942     0.01569    0.008065     0.01379    0.006614    0.003085    0.001707     0.00285    0.001576    0.001549   0.0005225
12142       1.119       0.191       2.242      0.0705       3.684       0.565       3.174      0.8795       1.787       0.601      0.7444      0.2826      0.1527     0.06353     0.05758     0.02465     0.05174      0.0205     0.04548     0.01605     0.01004     0.00444     0.00928      0.0041    0.009196    0.000914
12143      0.6533      0.1926       1.318       0.107       2.083       0.265       1.683      0.4305      0.9281      0.2949      0.3758      0.1361      0.0771      0.0308     0.02921     0.01201     0.02625    0.009935     0.02308    0.007705    0.005097    0.002165    0.004713    0.001999    0.005078   0.0003695
12145       0.489     0.06195       1.086      0.2223       1.998       0.448       1.906       0.479       1.173      0.3168      0.5196      0.1472       0.106     0.03122     0.03927     0.01169     0.03522     0.00907     0.03089    0.006265    0.006758    0.002069    0.006241    0.001909     0.00502    0.001246
12150      0.2258     0.08065      0.4809      0.1647      0.7641      0.1946      0.6397      0.1853      0.3655      0.1225      0.1538     0.05678     0.03174     0.01266       0.012    0.004903     0.01078    0.004053    0.009479    0.003138    0.002102   0.0008755    0.001943    0.000808    0.002042   0.0006235
12152      0.3278     0.08785      0.6668      0.1518      0.9567      0.3803      0.6628      0.3393       0.345      0.1954      0.1334     0.08051     0.02722     0.01725     0.01032    0.006635    0.009275    0.005775    0.008145     0.00485    0.001817    0.001167    0.001682    0.001078    0.002423    0.000579
12166      0.2993      0.0683      0.7188      0.2336       1.491       0.342       1.694       0.329       1.302      0.3262       0.642      0.2067      0.1455     0.05633     0.05518     0.02251     0.04957      0.0186     0.04356      0.0144    0.009728    0.004142    0.008988    0.003832    0.003777    0.000935
12172      0.6142      0.1463       1.257      0.2667       1.677      0.4175       1.271      0.4461      0.6853      0.2775      0.2713      0.1204     0.05522     0.02633      0.0209     0.01018     0.01877    0.008605     0.01649    0.006915    0.003654    0.001798     0.00338    0.001661    0.004742    0.001137
12177      0.4075      0.1017       0.887       0.149       1.502      0.4255       1.197      0.4657      0.6562      0.2899      0.2634      0.1263     0.05394     0.02763     0.02044     0.01067     0.01836    0.009103     0.01614    0.007418    0.003586    0.001888    0.003316    0.001744    0.003682   0.0006765
12195      0.1861     0.04635       0.484      0.1855       1.084      0.3668        1.28      0.4871      0.9754      0.4146      0.4826      0.2202      0.1119     0.05545     0.04241     0.02156     0.03808     0.01832     0.03344     0.01484    0.007432    0.003858    0.006866    0.003565    0.002768    0.000996
12199      0.2749      0.0226      0.5278     0.03675       1.361      0.0165       3.861       0.094       5.665      0.1995       5.908       0.241       3.262       0.144       1.598       0.071       1.465       0.002       1.315     -0.0765      0.3172     0.01415       0.293     0.01305    0.007235    0.000348
12200      0.2842      0.0994      0.5843      0.2169        0.93      0.3341      0.7525      0.3285      0.4119      0.1956      0.1657     0.08327     0.03368     0.01772      0.0127    0.006777     0.01141    0.005792     0.01003    0.004732    0.002221    0.001199    0.002053    0.001108    0.002324   0.0008835
12206        2.56       0.346       5.207      0.2195        10.8        0.56       11.68       1.315       7.795       1.123       3.678      0.6175      0.7959      0.1512      0.3012     0.05935      0.2706     0.04115      0.2378      0.0216     0.05269     0.01102     0.04868     0.01016     0.02608    0.001765
12241     0.07439     0.03712      0.2382      0.1185      0.5711       0.281       0.817      0.4141       0.708       0.371       0.396      0.2077     0.09723     0.05577     0.03689     0.02157     0.03313      0.0186     0.02909     0.01541    0.006432    0.003808     0.00594    0.003519    0.001575   0.0008016
12244       1.077      0.6159        1.71      0.6035       3.702      0.6025        5.32      0.4915       5.006      0.6705       3.523       0.606       1.079      0.2184      0.4274     0.09075      0.3842     0.06475      0.3378     0.03675      0.0743     0.01643     0.06858     0.01518    0.008523    0.001838
12250      0.4009     0.04675      0.6809     0.06285       2.041       0.056        4.24      0.2295        5.19       0.344       4.447       0.322       1.866       0.142      0.8369     0.06405      0.7584     0.02185      0.6717    -0.02485      0.1513      0.0115      0.1396     0.01065    0.006949   0.0005705
12256      0.4893     0.05315      0.7054      0.1255      0.6069      0.2397      0.2736      0.1398      0.1137     0.06404     0.03918     0.02342    0.007429    0.004641    0.002735     0.00173    0.002453    0.001499    0.002152    0.001253   0.0005162   0.0002959   0.0004827   0.0002734    0.002508    0.000317
12257      0.6002      0.1348       1.504      0.3305       3.644       0.721       5.113       1.174       4.377       1.288       2.494      0.8795      0.6686      0.2875      0.2571      0.1158       0.231     0.09705       0.203      0.0769     0.04496     0.02092     0.04154     0.01933    0.009749    0.001861
12259      0.1428      0.0526      0.3331      0.1241      0.8745      0.3185       1.575      0.8727       1.688       1.043       1.288      0.8434      0.4256      0.2894      0.1727      0.1186      0.1555      0.1041      0.1368     0.08841     0.03019     0.02085     0.02786     0.01924    0.002764    0.001655
12262       1.067      0.2699       1.999        0.15       3.614      0.3055       3.416        0.68        2.06       0.529      0.9101       0.273      0.1881     0.06355     0.07057     0.02473     0.06337      0.0199     0.05566     0.01472     0.01229    0.004492     0.01135    0.004149    0.008655   0.0009575
12265      0.4017      0.2171      0.8832      0.3828       2.648      0.8535       4.279        1.17       4.158        1.08       2.865      0.9045      0.8581      0.3429      0.3377      0.1426      0.3036      0.1185      0.2668     0.09245     0.05857     0.02509     0.05406     0.02316    0.007503    0.001819
12267      0.1463     0.04535      0.3324      0.1221      0.6546      0.1914      0.6534      0.1706      0.4081      0.1062      0.1866     0.05525     0.03977     0.01341     0.01498    0.005259     0.01345    0.004234     0.01182    0.003139    0.002624    0.000956    0.002424   0.0008825    0.001652    0.000524
12275      0.4029      0.0809        0.88      0.1143       1.433      0.3655       1.104      0.3984      0.5964       0.247      0.2363       0.107     0.04814     0.02337     0.01821    0.009023     0.01636    0.007648     0.01438    0.006173    0.003194    0.001594    0.002955    0.001472    0.003574   0.0005165
12276      0.3351       0.188      0.9095      0.4635       2.033       0.985       2.386       1.123       1.837      0.8476      0.9272      0.4519      0.2185      0.1218     0.08274     0.04756     0.07429     0.04096     0.06522     0.03386      0.0144    0.008447     0.01331    0.007805    0.005194    0.002521
12282      0.9472      0.0998       1.623      0.2035       3.009       0.427       3.281        0.85       2.446      0.7735       1.215      0.4389      0.2782      0.1108      0.1058     0.04387     0.09512     0.03637     0.08359     0.02827     0.01873     0.00803      0.0173    0.007419    0.006652    0.001391
12301       16.14       0.635       17.62       0.055       11.53       0.195       4.315      0.0965       1.625      0.0375      0.5185     0.01115     0.09175    0.001685     0.03277    0.001375     0.02941    -0.00037     0.02584    -0.00223    0.006962    0.000296    0.006598     0.00028     0.07426     0.00315
12313      0.6854      0.3217       1.578      0.8017       3.119       1.243        3.59       1.797       2.904       1.766       1.571       1.069      0.3898      0.2879      0.1492      0.1119      0.1341     0.09869      0.1178     0.08454     0.02631     0.01992     0.02431      0.0184    0.007704    0.003136
12317      0.6969       0.213       2.171       0.574       5.187       0.308       6.782       1.424       5.788       2.085       3.331       1.624      0.8714      0.5087      0.3343      0.2019      0.3003      0.1749      0.2638      0.1458     0.05842     0.03609     0.05396     0.03335     0.01444    0.000535
12349      0.1613     0.05465      0.3884     0.04895       1.042      0.3984       1.588      0.8073       1.503      0.8594      0.9925      0.6075      0.2831      0.1817      0.1098     0.07142     0.09866     0.06227     0.08674     0.05247     0.01915     0.01257     0.01768     0.01162    0.002838    0.001533
12350      0.1968     0.04415      0.5001      0.1787       1.053      0.3404       1.229      0.3701      0.9292      0.2669      0.4461      0.1391     0.09773     0.03327     0.03644     0.01275     0.03268     0.01022     0.02867    0.007525    0.006304    0.002254    0.005821    0.002082    0.002665   0.0009195
12365      0.5417      0.0307       1.014      0.1482       1.915      0.3945       1.939      0.5195       1.228      0.3657      0.5617      0.1795      0.1191     0.04036       0.045     0.01551     0.04043     0.01245     0.03553    0.009165    0.007822    0.002799    0.007226    0.002586    0.004476     0.00105
12368      0.3843      0.1088      0.8392      0.2798       1.475      0.6005       1.214      0.5751      0.6688      0.3493      0.2694      0.1499     0.05538     0.03241       0.021     0.01248     0.01888     0.01079     0.01659    0.008975    0.003681    0.002208    0.003404     0.00204    0.003384    0.001296
12377      0.9033      0.6827      0.9436      0.7874      0.6459      0.5591       0.257      0.2219      0.1004     0.08605     0.03252     0.02749    0.005811    0.004819     0.00206    0.001802    0.001792    0.001548    0.001576    0.001346   0.0004014   0.0003547   0.0003783   0.0003349    0.003796    0.003665
12387     0.03254    0.005455      0.1002      0.0141      0.3061      0.0706      0.4779      0.1464      0.4526      0.1635      0.2978      0.1196     0.08438     0.03692     0.03261     0.01469      0.0293      0.0123     0.02574    0.009735    0.005664    0.002617    0.005229    0.002418   0.0008933   0.0002497
12388      0.2449      0.0232      0.6268     0.07575       3.512       0.209       7.145       0.876       8.248       1.697       6.632       1.789       2.469      0.9025       1.055      0.4245      0.9527      0.3535      0.8399       0.275      0.1859      0.0773      0.1715     0.07125     0.01299    0.001735
12391     0.09591     0.05849      0.1948      0.1656      0.3756      0.3611      0.4096      0.4043      0.2926      0.2904        0.15      0.1493     0.03558     0.03543     0.01369     0.01364     0.01232     0.01226     0.01084     0.01079     0.00244     0.00244    0.002254    0.002254    0.000944    0.000944
12392     0.07715     0.04125         0.2      0.1023      0.5177      0.3001      0.9933      0.7487       1.108      0.9039        0.87       0.746      0.2989      0.2658      0.1231      0.1105      0.1109     0.09897     0.09765     0.08642     0.02165     0.01949     0.01998     0.01799    0.001761    0.001399
12396        1.84        0.49       3.592      0.2505       5.043      0.6035       3.534      0.8375       1.835      0.5415      0.7059      0.2373      0.1417      0.0525     0.05341     0.02034     0.04796      0.0166     0.04213     0.01259    0.009322    0.003628    0.008624    0.003346     0.01302     0.00117
12400      0.1475      0.0238       0.443      0.0876       1.099       0.332       1.536       0.557       1.357      0.5783      0.7848      0.3713      0.2042       0.105      0.0781      0.0412     0.07013     0.03515     0.06159     0.02868     0.01362    0.007342     0.01258    0.006783     0.00292    0.001015
12403      0.3838      0.1268      0.7551      0.3279       1.482      0.7156       1.577      0.8583       1.005      0.5718      0.4627      0.2721       0.099     0.06161     0.03762     0.02386     0.03383     0.02077     0.02975     0.01746    0.006619      0.0043    0.006111    0.003969    0.003451    0.001754
12419      0.6874      0.4776       1.309      0.9762       1.831        1.27       1.411      0.8905       0.773      0.4591      0.3178      0.1795     0.06103      0.0327     0.02222     0.01166      0.0199    0.009885     0.01742     0.00799    0.003761    0.001991    0.003475     0.00184    0.005059     0.00385
12420      0.8356      0.2155       1.323       0.317       5.147       0.423       12.16       0.385       16.36       0.935       15.07       1.105       6.754      0.5855       3.094      0.2805       2.809       0.126       2.492      -0.046      0.5652      0.0532      0.5217     0.04915     0.02319     0.00115
12421      0.3446      0.1089      0.7427      0.2873       1.393      0.4829       1.329      0.4535      0.8192      0.2849      0.3796      0.1425     0.08055     0.03305     0.03032     0.01282     0.02723     0.01064     0.02392      0.0083      0.0053     0.00232    0.004895    0.002142    0.003472    0.001332
12423       1.488       0.111       3.292       0.076       6.237       0.074       6.681      0.1395       4.962      0.1915       2.429      0.1355      0.5468       0.039       0.203     0.01485      0.1819     0.00355      0.1594     -0.0085     0.03486     0.00255     0.03219     0.00236      0.0149     0.00047
12428      0.1498      0.0261      0.3066      0.1146      0.5523      0.2403      0.5777      0.2469      0.4209      0.1785       0.203      0.0861     0.04407      0.0198     0.01645    0.007514     0.01475    0.006284     0.01294    0.004964    0.002852    0.001318    0.002633    0.001217    0.001303   0.0006664
12429      0.1674      0.0326       0.407      0.1227      0.8564      0.2306      0.9974      0.2506      0.7434      0.1805      0.3526      0.0968     0.07673     0.02328     0.02859    0.008945     0.02564     0.00702     0.02248    0.004955    0.004943    0.001586    0.004564    0.001464    0.002154    0.000624
12434       1.124      0.4465       1.904       0.332       2.756       0.833       2.695       1.476       1.826       1.217      0.8744      0.6396      0.1938      0.1497     0.07374     0.05767     0.06625     0.05102     0.05826     0.04392     0.01288     0.01049     0.01183    0.009628    0.006533    0.002238
12450      0.7386      0.1489       1.605      0.1965       2.699        0.63        2.13      0.7285       1.162      0.4612      0.4645      0.2029     0.09492     0.04468     0.03592      0.0173     0.03228     0.01461     0.02837     0.01172    0.006303    0.003061     0.00583    0.002827    0.006608   0.0009235
12451     0.07952      0.0177      0.1976      0.0421      0.4939      0.1651      0.7151       0.309      0.6807      0.3374      0.4596      0.2468       0.132     0.07713     0.05127      0.0307     0.04608     0.02658      0.0405     0.02214    0.008948    0.005442    0.008263    0.005027    0.001277   0.0005583
12457      0.3301      0.0972      0.8652      0.2278        1.99        0.67       2.705       1.317       2.324       1.341       1.304      0.8429      0.3327      0.2329      0.1272      0.0903      0.1143      0.0793      0.1004     0.06745     0.02226     0.01593     0.02057     0.01471    0.005341    0.002215
12465       4.003      0.1845       8.937       0.071       16.04        0.13       14.14       0.165       8.051         0.1       3.345      0.0425      0.6946     0.00885      0.2636     0.00335      0.2369    -0.01015      0.2084     -0.0246     0.04624     0.00065     0.04274    0.000605     0.03839     0.00054
12478      0.2215       0.122      0.5368      0.2653       1.403      0.7289       2.284       1.497        2.57       1.887       2.072       1.619      0.7427      0.6083      0.3111      0.2587      0.2804      0.2307      0.2471      0.2003     0.05509     0.04611     0.05085     0.04255    0.003975     0.00286
12485      0.4075      0.0816      0.9653      0.2657       2.086      0.4465       2.266      0.4075       1.554      0.2555      0.7555      0.1516      0.1663      0.0411     0.06285     0.01654     0.05645     0.01253      0.0496    0.008235     0.01105    0.003062      0.0102    0.002839    0.005235    0.001207
12492      0.1743     0.09244      0.3674      0.1456      0.8298      0.3833       1.396      0.9348       1.507       1.141       1.166      0.9501      0.3974      0.3407      0.1641      0.1425      0.1478      0.1274      0.1303       0.111     0.02898     0.02524     0.02675      0.0233    0.002394    0.001815
12493      0.2549      0.0826      0.4489      0.1715       1.777       0.598       4.065        1.39       5.665       2.353       5.429       2.521       2.583       1.331       1.208      0.6423         1.1      0.5608      0.9791      0.4693       0.225      0.1228      0.2077      0.1133    0.008019    0.003091
12496      0.2119     0.06005      0.4162      0.1496       0.772      0.2841      0.7713      0.3107      0.4709      0.2023       0.206     0.09815     0.04335     0.02211     0.01645     0.00855     0.01479    0.007294     0.01301    0.005944    0.002887     0.00153    0.002667    0.001413    0.001789    0.000681
12500      0.2263     0.01105      0.7394      0.0186        2.97      0.1675       4.987       0.317       4.809      0.3155       3.319      0.2215      0.9822      0.0658      0.3835     0.02575      0.3443     0.00485      0.3022     -0.0176     0.06542     0.00438     0.06033    0.004035    0.009068    0.000623
12508       1.486      0.3725        2.93       0.433       8.858       0.519       13.16        1.94       14.73        3.35       12.05       3.551       4.721       1.899       2.065       0.915       1.867      0.7755       1.651       0.621      0.3675      0.1694       0.339      0.1563     0.02275     0.00482
12509      0.3873      0.1275      0.7258      0.1591       1.547      0.4735       2.167       1.072       2.058       1.192       1.435      0.9115      0.4406      0.3006      0.1748      0.1212      0.1571      0.1063      0.1382     0.09025     0.03049     0.02119     0.02814     0.01956    0.003443    0.002098
12520      0.3814      0.1582      0.7387      0.1466       1.943       0.574       3.129        1.48       3.099       1.687        2.22       1.298      0.6843      0.4177      0.2712      0.1672      0.2439      0.1452      0.2144      0.1213     0.04714     0.02917      0.0435     0.02691    0.005257    0.002815
12523      0.4035       0.099      0.8259      0.1781       1.328      0.3973       1.045      0.4223      0.5701      0.2599      0.2278      0.1123     0.04662     0.02446     0.01766    0.009434     0.01587    0.008068     0.01395    0.006599    0.003095    0.001669    0.002862    0.001542    0.003238   0.0007125
12524       1.548      0.3665        2.77       0.313       4.646       0.264        4.49      0.8065       2.876       0.704       1.324      0.3872      0.2818      0.0938      0.1062      0.0367     0.09541      0.0295     0.08383     0.02175      0.0182     0.00681     0.01682    0.006285     0.01103    0.001455
12526      0.2066     0.05665      0.4586      0.0525       1.684       0.275       3.118      0.6065       3.184      0.7025         2.3       0.554      0.7059      0.1825      0.2787     0.07375      0.2505       0.056      0.2201     0.03685     0.04821     0.01302     0.04449     0.01202    0.005589    0.001126
12532       1.908      0.7555       3.286      0.6105       5.737      0.0835       5.503      0.3915       3.341       0.378        1.48      0.2165      0.3067      0.0541      0.1151     0.02151      0.1033     0.01456     0.09077     0.00716     0.02011     0.00394     0.01858    0.003635     0.01348    0.001405
12552      0.2652      0.1819      0.4993      0.3344      0.6802      0.3578      0.4895      0.2098      0.2827      0.1248      0.1258     0.05969     0.02666     0.01341     0.01012    0.005188      0.0091    0.004418    0.008004    0.003593    0.001782   0.0009315    0.001646   0.0008604    0.001976    0.001222
12556      0.3774     0.08525      0.7575      0.2596        1.37      0.4544       1.337      0.4361       0.887      0.3161      0.4175      0.1583     0.08912     0.03718     0.03362     0.01444     0.03019     0.01201     0.02653    0.009405    0.005854    0.002626    0.005405    0.002426    0.003317    0.001267
12560       1.783      0.5635        3.12       0.602       9.013       1.407       15.61       3.445       18.61        5.67       16.14        6.09       6.831       3.189       3.069       1.539       2.782       1.328       2.465       1.094      0.5564      0.2908      0.5135      0.2685      0.0253     0.00687
12572       1.365      0.1565       3.039       0.043        4.92      0.0975       3.559      0.0935       1.889      0.0525      0.7416      0.0209      0.1536     0.00435     0.05848    0.001645     0.05255    -0.00141     0.04617    -0.00469     0.01026    0.000322     0.00949   0.0002975     0.01056    0.000335
12580      0.2849      0.0258      0.7947      0.0514       3.397        0.42       6.046      0.8355       6.059      0.9665        4.32       0.777       1.333       0.273       0.528      0.1129      0.4744     0.08045      0.4167      0.0455     0.09046     0.01954     0.08346     0.01805     0.01077    0.001597
12581      0.7195      0.4055       1.267      0.4851       4.725      0.6465       10.55       0.864        13.3        0.68       11.47        0.79       4.533       0.683       1.975      0.3655       1.786       0.255       1.577      0.1325      0.3556      0.0706      0.3283     0.06525     0.01923     0.00157
12582      0.9448      0.1783       2.746       0.234       8.133      0.3755        13.6        0.77       13.08        0.89       8.306        0.71       2.329      0.2285      0.9065     0.09115      0.8154     0.04105      0.7172    -0.01295        0.16     0.01625      0.1478       0.015     0.02455    0.001265
12586     0.09909     0.02342      0.2751     0.09405      0.6349      0.1998      0.8272      0.3468      0.6963      0.3557      0.3755      0.2162     0.09273     0.05847     0.03541     0.02278     0.03182     0.01985     0.02796     0.01669    0.006232    0.004068    0.005758     0.00376    0.001654    0.000549
12600     0.08072     0.03118      0.1989      0.0641      0.5559      0.2625      0.8535      0.4915      0.8748      0.5532      0.6397      0.4263      0.1989      0.1392     0.07889     0.05611     0.07092     0.04931     0.06236     0.04201     0.01369    0.009808     0.01264    0.009053    0.001529   0.0008944
12610       25.88       0.435       32.69        0.19       24.63           0       10.34       0.015       4.135      0.0075       1.338       0.002      0.2363      0.0002     0.08608       5e-05     0.07719   -0.004415     0.06727   -0.009165     0.01674      0.0001     0.01574      0.0001      0.1303      0.0008
12611      0.9899      0.1042       2.913      0.2325       5.555      0.5645       5.183         0.8       3.427       0.674       1.536      0.3415       0.318     0.07845      0.1158     0.02884      0.1036     0.02124     0.09062     0.01314     0.01956    0.004845     0.01805     0.00447     0.01441     0.00133
12613       4.454      0.8175       9.653       0.336       16.24       0.625       13.11       1.005       7.239      0.6865       2.912      0.3155      0.6005     0.07185       0.228      0.0281      0.2049     0.01515      0.1801     0.00125     0.03994    0.005085     0.03693    0.004695     0.03707     0.00258
12615      0.6972      0.2595       1.398        0.18        2.71      0.1135       3.518      0.5395       3.218       0.728       2.158       0.618      0.6296      0.2119      0.2465     0.08685      0.2215     0.07015      0.1948      0.0522     0.04318     0.01574     0.03987     0.01455    0.006089     0.00157
12623      0.5031      0.1265        1.13      0.3591       2.177       0.507       2.132       0.564        1.37       0.442      0.6412      0.2447      0.1379     0.05974     0.05196      0.0234     0.04666      0.0196     0.04099     0.01551    0.009093    0.004267    0.008387    0.003943    0.005442    0.001396
12625      0.1408     0.02465      0.3247      0.0348       1.812        0.12       4.737        0.14       6.402      0.3475       5.881      0.5155       2.662      0.3535       1.224       0.182       1.112       0.119      0.9885       0.049       0.225     0.03645      0.2076     0.03365    0.009023   0.0004165
12631       0.283      0.1173      0.6196      0.2628       1.112      0.3416       1.097      0.3084      0.6832         0.2      0.3078      0.0944     0.06459     0.02242     0.02439     0.00888     0.02192     0.00721     0.01927    0.005415    0.004283    0.001618    0.003956    0.001495    0.002869    0.001004
12632      0.3246      0.0845      0.7575       0.131       1.653       0.628         2.3       1.141       2.077       1.171        1.25      0.7623      0.3366      0.2176      0.1298     0.08522      0.1166     0.07437      0.1025     0.06272     0.02276     0.01512     0.02103     0.01397    0.004053    0.002151
12633      0.4353      0.1295        1.16      0.4843       4.672       1.504       8.631       1.859       9.441       1.689        6.78       1.641       2.142       0.684      0.8587      0.2973      0.7719      0.2393      0.6784      0.1767      0.1478     0.05231      0.1363     0.04822     0.01555     0.00327
12635      0.2925     0.09605        0.64      0.2089       1.173      0.2256       1.083      0.1995      0.6604      0.1687      0.2936     0.09255     0.06164     0.02271     0.02331    0.008995     0.02094     0.00737     0.01841     0.00563    0.004096    0.001639    0.003784    0.001513    0.002954    0.000731
12636       0.739      0.1715       1.662       0.367       3.026      0.4185       2.621       0.447       1.543       0.328      0.6785      0.1736      0.1397     0.04118     0.05237     0.01613     0.04702     0.01265     0.04129    0.008935    0.009138    0.002923    0.008441    0.002699    0.007815      0.0012
12640      0.3264      0.1728      0.6657      0.4014       1.047      0.5477       0.884        0.37      0.5698      0.2472      0.2678      0.1305     0.05783     0.03082     0.02184     0.01196     0.01962     0.01025     0.01724    0.008419    0.003818    0.002169    0.003525    0.002002    0.002701    0.001576
12646       0.189      0.1171      0.3909      0.2139       1.307      0.8262        3.69       1.784       7.195      0.7595       9.573       2.787       9.334       6.236        6.78        5.35        6.46       5.095       6.068       4.775       2.123       1.859       1.988       1.745     0.01166    0.001625
12648      0.6335      0.1397       1.261       0.116       2.348       0.323       2.446       0.799       1.674      0.7651      0.8007      0.4304      0.1775      0.1059     0.06747     0.04114     0.06062     0.03566      0.0533     0.02979     0.01193    0.007404     0.01102    0.006846    0.005786     0.00079
12649      0.5252     0.04075       1.214       0.129       2.261       0.246       2.137       0.307       1.315      0.2125      0.5815      0.1017      0.1184     0.02209     0.04388    0.008355     0.03934    0.005665     0.03451     0.00279    0.007564    0.001481    0.006985    0.001366    0.005788   0.0006485
