#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
7266     0.05715     0.01011      0.1778      0.0236      0.5104      0.1218      0.7663      0.2467      0.7069       0.267      0.4481      0.1872      0.1238     0.05604     0.04754     0.02209      0.0427     0.01857      0.0375     0.01477    0.008244    0.003916    0.007612    0.003618    0.001442    0.000428
7270      0.1628     0.03475      0.3368        0.12       1.267      0.3546       2.187      0.4125       2.706       0.707       2.374        0.75        1.01      0.3667      0.4545      0.1717      0.4118      0.1425      0.3644      0.1101     0.08246     0.03234     0.07612     0.02988    0.004018   0.0009065
7275       1.101      0.1725       2.241      0.0965       3.476      0.3175       2.744      0.5025       1.483       0.341      0.5918      0.1564      0.1193     0.03506     0.04492     0.01362     0.04034     0.01065     0.03544    0.007475    0.007827    0.002444    0.007239    0.002257    0.008872   0.0003445
7282      0.3811     0.05965      0.8621      0.2399        1.74      0.4355       1.915      0.5635       1.423      0.4733      0.6926      0.2493       0.155     0.05952     0.05837     0.02312      0.0524     0.01898       0.046     0.01454      0.0102    0.004147    0.009421    0.003829    0.004244    0.001139
7289       0.641      0.1253       1.319      0.1135       2.349      0.4045       2.276      0.8265       1.441      0.6513      0.6585      0.3383      0.1394     0.07864     0.05244     0.03044     0.04708     0.02624     0.04136     0.02175    0.009151    0.005499     0.00845    0.005079     0.00595    0.000832
7300      0.1373     0.03425      0.4008      0.1504      0.9199      0.5201       1.278      0.8395       1.132      0.7964       0.652       0.476      0.1696      0.1274     0.06498     0.04922     0.05842     0.04347     0.05131     0.03723     0.01138    0.008673     0.01051    0.008016    0.002372    0.001639
7320       1.587       0.576       2.627       0.314       3.837       0.781       3.454       1.442       2.136       1.089      0.9665      0.5505      0.2041       0.125     0.07697     0.04803     0.06917     0.04173     0.06077     0.03494     0.01306    0.008822     0.01206    0.008152    0.008943    0.002697
7322      0.2293       0.038      0.3466     0.09865      0.6239      0.2158      0.8064      0.3886      0.6812      0.3929      0.3743      0.2408     0.09438     0.06573     0.03622     0.02564     0.03256     0.02252     0.02862     0.01917      0.0064     0.00458    0.005911    0.004229    0.001511   0.0006189
7340      0.2674      0.1427      0.6474      0.3023        2.03       1.041       3.091       1.754       2.885       1.673       1.954        1.14      0.5698      0.3341      0.2216      0.1301      0.1989      0.1122      0.1746     0.09289     0.03784     0.02221     0.03491     0.02049    0.005471    0.003029
7346      0.1201     0.01365        0.37      0.0898      0.9004      0.3076       1.227      0.4897       1.071      0.4903      0.6074       0.305      0.1557     0.08423     0.05937     0.03286     0.05331     0.02819     0.04682     0.02318     0.01035    0.005841    0.009562    0.005398    0.002372    0.000912
7347      0.1246     0.00945       0.213     0.01595      0.4449     0.09225      0.6014      0.1943      0.5459      0.2181       0.355       0.162      0.1006     0.05028     0.03904     0.01999     0.03509     0.01702     0.03084     0.01383    0.006822    0.003548    0.006301    0.003279   0.0009835   0.0003496
7353       0.667      0.1775       1.481       0.089       3.272      0.3905       3.924       0.967       3.067       0.959       1.548      0.5534      0.3583      0.1427      0.1352     0.05566      0.1214     0.04596      0.1066     0.03556     0.02363        0.01     0.02182     0.00924    0.008277    0.001459
7359      0.2386      0.0681      0.6162      0.2635       1.306       0.569       1.645      0.8161       1.412      0.8307      0.7785      0.5074      0.1962       0.138     0.07525     0.05375     0.06764     0.04725     0.05944     0.04025     0.01328    0.009589     0.01227    0.008861    0.003292    0.001535
7367        0.22     0.08835       0.469      0.0655        1.19       0.467        1.95       1.154       1.936       1.293       1.367      0.9735      0.4123      0.3055      0.1626      0.1216      0.1462      0.1074      0.1287      0.0921     0.02855     0.02149     0.02637     0.01984    0.003351    0.002224
7368       0.184      0.0282      0.5682      0.1394       1.408       0.264        1.81      0.3785       1.473       0.373      0.7699      0.2208      0.1838     0.05845     0.06931     0.02278      0.0622     0.01808     0.05458     0.01305     0.01203    0.004066     0.01111    0.003752    0.003745    0.000637
7369      0.5594      0.1835       1.034      0.2023       2.206       0.487       3.042       1.195       2.865       1.355       1.994       1.074      0.6029      0.3566       0.238       0.144       0.214      0.1248      0.1881      0.1041     0.04146     0.02524     0.03828     0.02329    0.005025    0.002522
7379      0.7213      0.4177       1.503       0.402       2.466      0.4415       2.819       1.155       2.353       1.281       1.297      0.8171      0.3291      0.2282      0.1265     0.08935      0.1137      0.0785     0.09991      0.0668     0.02235     0.01597     0.02065     0.01476    0.005449    0.001858
7380      0.4275      0.2781        1.02      0.6975       1.784       1.023       1.605      0.7354      0.9903      0.4037      0.4241      0.1673     0.08364     0.03206     0.03039     0.01151      0.0272     0.00931      0.0238    0.006965    0.005165    0.001939    0.004768    0.001793    0.004688    0.002815
7381      0.2877     0.05695      0.7783      0.2497       1.717      0.4955        1.96      0.6985       1.486        0.59      0.7316      0.3115      0.1654     0.07473     0.06196     0.02851     0.05559     0.02388     0.04876     0.01891     0.01075    0.005011    0.009924    0.004626    0.004363    0.001339
7385       1.705      0.6225       5.474       1.276       14.92           0        24.4       3.575       23.62       5.105       16.18        4.32       4.725       1.473       1.841       0.603       1.655      0.4805       1.454      0.3485      0.3202      0.1097      0.2956      0.1013     0.04559     0.00474
7386       31.79       6.535        66.8       5.195       94.13        7.37       64.22       12.02       32.91       8.015       12.52        3.57       2.498         0.8      0.9398      0.3112      0.8439      0.2477      0.7411      0.1796       0.165      0.0546      0.1528      0.0504       0.252     0.01715
7387       1.567      0.1715        3.76       0.074       6.927      0.2995         6.1       0.487       3.486      0.3425       1.448       0.162      0.3027      0.0376      0.1153     0.01475      0.1036      0.0082     0.09114      0.0012     0.02026     0.00266     0.01873    0.002455     0.01582     0.00044
7394      0.6097      0.0493       1.091     0.09475        1.28      0.1155       0.823      0.0751      0.3959      0.0362      0.1466      0.0134     0.02668     0.00244     0.00964   0.0008805    0.008631     0.00033    0.007556  -0.0002565    0.001667   0.0001545    0.001544    0.000143    0.004131    0.000383
7404     0.09125     0.04355      0.2228      0.0928      0.5645      0.2514       1.016       0.645       1.074      0.7671      0.8073      0.6197      0.2627      0.2125      0.1061     0.08694     0.09543     0.07729     0.08398     0.06689     0.01853     0.01525      0.0171     0.01408    0.001793    0.001203
7406      0.2779      0.0745       0.864       0.178       2.283       0.513       3.468       0.914       3.082       0.974         1.9      0.7445      0.5202      0.2397      0.2006     0.09635      0.1803     0.08145      0.1585      0.0654     0.03512     0.01739     0.03243     0.01607    0.006519    0.001622
7410       1.937       0.269       3.022      0.5165       5.274      0.6175        6.01        1.04       5.411       1.371       3.665       1.207         1.1      0.4407      0.4356      0.1835      0.3917      0.1525      0.3445      0.1191     0.07638     0.03283     0.07051     0.03029    0.008377    0.001684
7416      0.1272     0.04503      0.2737      0.1305      0.5045      0.2375      0.4879      0.2247      0.3023      0.1368      0.1412     0.06635     0.03038     0.01499     0.01146    0.005786      0.0103    0.004911    0.009047    0.003976    0.002004    0.001044     0.00185   0.0009648    0.001258   0.0006534
7420      0.5313      0.0974       1.159      0.1255       1.837      0.4855       1.415      0.5232      0.7642      0.3228       0.303      0.1396     0.06172     0.03042     0.02335     0.01175     0.02098    0.009975     0.01843     0.00807    0.004096    0.002074    0.003789    0.001917    0.004603   0.0006765
7421      0.2113     0.05845      0.5225      0.1757       1.126      0.2521       1.306      0.2275      0.9461      0.1609      0.4465     0.09335      0.1003     0.02742     0.03793     0.01121     0.03406    0.008735     0.02992     0.00608    0.006668    0.002102    0.006157    0.001944    0.002886    0.000665
7426      0.1576      0.0341       0.363      0.0522       1.973      0.2295       5.306         0.1       7.264       0.361       6.779      0.6925       3.126      0.5605       1.446       0.298       1.315      0.2215        1.17       0.136      0.2679     0.06145      0.2472      0.0568      0.0102    0.000367
7438      0.3781       0.233      0.7214      0.4636       1.023      0.5598      0.7843      0.3588      0.4715      0.2184      0.2132      0.1027     0.04464     0.02266     0.01679    0.008693     0.01508    0.007404     0.01325    0.006018    0.002929     0.00156    0.002705    0.001441     0.00281     0.00175
7449      0.2897      0.0861      0.6351       0.209       1.143      0.3108       1.049      0.2619      0.6278      0.1596      0.2785     0.08275     0.05767     0.01935     0.02164    0.007535     0.01943     0.00606     0.01707    0.004475    0.003775    0.001363    0.003487     0.00126    0.002918    0.000867
7455      0.7421       0.188       1.391      0.2965       1.794        0.52       1.159      0.4461      0.5802       0.251      0.2179      0.1016     0.04338     0.02146     0.01632    0.008211     0.01465     0.00696     0.01286    0.005615    0.002865    0.001437    0.002654    0.001327    0.005071     0.00115
7472      0.1574      0.0337      0.4572      0.1027       1.078       0.345       1.524      0.5978       1.341      0.5999      0.7718      0.3752      0.2005      0.1047     0.07673     0.04107     0.06893     0.03512     0.06056     0.02874      0.0134    0.007328     0.01238    0.006771    0.002854    0.001095
7482      0.1649      0.0399      0.5011     0.09875       1.232      0.3422       1.848       0.734       1.706      0.7928       1.077      0.5554      0.2995      0.1676      0.1159     0.06652      0.1042     0.05737     0.09158     0.04752     0.02032     0.01192     0.01877     0.01101    0.003429    0.001265
7487      0.2869      0.1706      0.5761      0.3578      0.8887      0.4344      0.7421      0.2919      0.4921      0.2112      0.2418      0.1202     0.05438     0.03059     0.02068     0.01198     0.01858     0.01034     0.01633    0.008573    0.003644    0.002182    0.003367    0.002013    0.002373    0.001308
7489      0.6637      0.1269       1.309       0.095       1.992       0.132       1.558       0.249      0.8399      0.1741      0.3342      0.0809     0.06731      0.0183     0.02533    0.007125     0.02274     0.00548     0.01999     0.00372    0.004405    0.001285    0.004074    0.001186    0.005142   0.0003035
7493      0.2177     0.07255      0.4686      0.1829      0.8374      0.2837      0.7645      0.2455      0.4547      0.1441      0.2053     0.06925     0.04317     0.01536     0.01628     0.00589     0.01462    0.004765     0.01285     0.00356    0.002848    0.001056    0.002631   0.0009755    0.002115    0.000805
7495      0.1118      0.0663      0.2758       0.152      0.8185      0.4825       1.427       1.019       1.624       1.258         1.3       1.052      0.4668      0.3919         0.2      0.1704      0.1804      0.1523      0.1592      0.1326     0.03569     0.03056     0.03295     0.02821    0.002537     0.00192
7508      0.1915     0.03765      0.5067      0.1815       1.112      0.3762       1.271      0.5111      0.9689      0.4291      0.4793      0.2256      0.1088     0.05392     0.04079     0.02054      0.0366      0.0174     0.03211     0.01403    0.007083    0.003607    0.006539     0.00333    0.002816    0.001022
7510      0.2082      0.0521      0.3532     0.07965      0.4238      0.1481      0.2417      0.1041      0.1133     0.05326     0.04179     0.02076    0.008325    0.004315    0.003113    0.001644    0.002792    0.001399     0.00245    0.001138   0.0005533   0.0002879   0.0005131   0.0002661    0.001216    0.000319
7511      0.3102      0.1356      0.6026      0.2482      0.9032      0.4427       0.624      0.3542       0.324      0.1956      0.1252     0.07872      0.0256     0.01662    0.009715    0.006365    0.008722    0.005545    0.007664     0.00467    0.001706    0.001121    0.001579    0.001037    0.002147    0.000969
7532      0.3439     0.08335      0.7833      0.2187       1.532       0.312         1.5      0.2685      0.9204      0.1896      0.4218      0.1063     0.08914     0.02617     0.03352     0.01031      0.0301    0.008095     0.02645     0.00572     0.00586    0.001888    0.005411    0.001744     0.00386   0.0008715
7533      0.1861     0.08825      0.3926      0.2041      0.6862       0.288      0.6367       0.251      0.4024      0.1684      0.1849      0.0819     0.03945     0.01899     0.01496    0.007428     0.01345    0.006302     0.01183    0.005097    0.002632    0.001346    0.002431    0.001244    0.001758   0.0008201
7540      0.3003      0.0699      0.6934      0.1658       1.373      0.2065       1.329      0.1945      0.8147      0.1391      0.3737     0.08135     0.07901     0.02057     0.02971    0.008165     0.02667    0.006245     0.02343    0.004195     0.00519    0.001504    0.004793    0.001389    0.003478     0.00058
7544      0.3612      0.1168      0.7709      0.3012       1.366      0.4766       1.229      0.4277      0.7288      0.2792      0.3245      0.1371     0.06751     0.03083     0.02538     0.01188     0.02278    0.009985     0.02002    0.007965    0.004424    0.002135    0.004086    0.001972    0.003448    0.001348
7548      0.2415      0.1105      0.4809      0.1826       1.344      0.4846       2.636       1.414        3.31       2.156       2.926       2.109       1.231      0.9721      0.5517      0.4481      0.4997      0.4014      0.4423      0.3496      0.1005     0.08262     0.09279     0.07631    0.004788    0.002905
7558      0.1108     0.06533      0.3425      0.2214       1.293       1.015       2.114       1.794       2.031       1.758       1.403       1.225      0.4167      0.3654      0.1629       0.143      0.1463      0.1273      0.1284      0.1106     0.02783     0.02438     0.02567     0.02248    0.003787    0.003316
7562     0.08383     0.01448      0.2184      0.0094      0.7345     0.09365       1.276       0.192       1.287       0.241      0.9119      0.1971       0.274      0.0662      0.1077       0.027     0.09685     0.02024      0.0852     0.01299     0.01884    0.004885      0.0174    0.004515    0.002278    0.000376
7568       2.849      0.3465       6.352      0.2045         9.8        0.45       7.074      0.7405       3.726       0.494       1.446        0.22      0.2936      0.0488      0.1111     0.01893     0.09977     0.01232     0.08762    0.005225     0.01947     0.00334     0.01802     0.00308     0.02362    0.000975
7573      0.2619      0.1075      0.5805      0.2296       1.078      0.2645       1.033      0.2516      0.6624      0.2186      0.2996      0.1133     0.06247     0.02591     0.02322    0.009765     0.02083     0.00807     0.01827    0.006255    0.004016    0.001711    0.003708    0.001579    0.002764   0.0007715
7577      0.2031     0.08345      0.3825      0.1653       1.158      0.6381       2.099       1.371       2.709       1.976       2.418       1.867       1.054      0.8579      0.4785      0.3955      0.4341      0.3552      0.3849      0.3105      0.0871     0.07251     0.08043     0.06697    0.003819    0.002759
7579      0.1491     0.09348      0.4825       0.316       1.315       1.012       1.883        1.56       1.679       1.432        1.09      0.9532       0.304      0.2698      0.1166      0.1037      0.1046     0.09243     0.09175     0.08028     0.01982     0.01761     0.01829     0.01624    0.003504    0.003018
7582      0.1999      0.0951      0.5502      0.2265       1.669      0.6893       2.537       0.949       2.304      0.7945       1.494        0.48      0.4156      0.1248      0.1593     0.04675       0.143     0.03615      0.1254      0.0248      0.0272     0.00777      0.0251     0.00716    0.004594    0.001806
7588      0.8567      0.1803        2.12       0.089       5.441       0.167       7.207      0.9415       5.891       1.239       3.103      0.8185      0.7468      0.2351      0.2851     0.09175      0.2561      0.0727      0.2251      0.0522     0.05026     0.01635     0.04642     0.01511     0.01436    0.001155
7590       0.235      0.1595       0.376      0.2333      0.4318      0.2435      0.3365       0.225      0.1819      0.1327     0.07236     0.05554     0.01481      0.0118    0.005614    0.004526    0.005043    0.004011    0.004432    0.003461    0.000988   0.0007941   0.0009138   0.0007332    0.001397   0.0008882
7594       0.167     0.06315      0.4047      0.1646       1.132      0.3562       2.077       1.012        2.25       1.233        1.73       1.011       0.577      0.3542      0.2348      0.1463      0.2113      0.1273       0.186      0.1068     0.04105     0.02582     0.03788     0.02383    0.003728    0.001854
7598       3.881       1.248       6.764       0.655       11.92       1.115       11.25       2.454        6.81       1.893       3.019       0.972       0.626      0.2248      0.2351     0.08725      0.2111      0.0709      0.1854      0.0534     0.04077     0.01599     0.03766     0.01476     0.02727    0.004685
7610      0.1414       0.049      0.3156     0.08725       1.219      0.2915       2.594       0.721       3.001      0.9395       2.405       0.835      0.8858      0.3672      0.3782       0.168      0.3411      0.1415      0.3008      0.1125     0.06725     0.03081     0.06206     0.02846    0.004716    0.001337
7616       3.114      0.0295       12.63       0.055       30.49        0.08       36.48       0.325       28.28        0.35       14.73       0.245       3.473       0.071       1.284       0.027        1.15     -0.0415       1.006      -0.115      0.2163     0.00455      0.1996     0.00415     0.07978     0.00033
7623      0.1395     0.00285      0.4155     0.01205       1.893      0.1045       3.402       0.205       3.462      0.2145       2.504       0.157      0.7862      0.0495      0.3133     0.01975      0.2816      0.0029      0.2474     -0.0153     0.05377     0.00338     0.04958    0.003115    0.006117   0.0003915
7624      0.3302     0.06355      0.9122      0.2518       2.099      0.4525       2.484      0.6635       1.895      0.6005      0.9377      0.3314      0.2129     0.08235     0.07976     0.03164     0.07156     0.02594     0.06278     0.01984     0.01383    0.005589     0.01277    0.005161     0.00545    0.001198
7630       4.008       0.927       7.599       0.447       14.25        1.02       13.62       2.445       8.264       1.955       3.663       1.024      0.7582      0.2415      0.2844     0.09425      0.2554      0.0751      0.2243     0.05455     0.04966     0.01704     0.04586     0.01572     0.03362    0.003835
7636     0.06038     0.02522      0.1938     0.09565      0.4919      0.2884      0.6929      0.4322       0.607      0.3971      0.3433      0.2307     0.08767     0.06043     0.03346     0.02333     0.03005     0.02045     0.02639     0.01735     0.00584    0.004117    0.005393    0.003805    0.001335   0.0008278
7640      0.1424     0.09523      0.4761      0.3256       1.163      0.8676       1.668       1.313        1.45       1.166      0.8965      0.7365      0.2399      0.1995     0.09083     0.07567     0.08145     0.06707     0.07141     0.05787      0.0154      0.0128      0.0142     0.01181    0.003122     0.00252
7642       1.137      0.3975       2.079       0.421       5.858       1.358        29.2       11.36       71.31       11.04       118.5        2.85       121.3       25.39       85.77       28.23        81.3       25.84       75.92       22.78       25.64        11.7       23.96       11.04      0.1243      0.0002
7643      0.1849      0.0175      0.7031      0.1553       2.496      0.1725       4.025      0.7345       3.785       1.017       2.535       0.912      0.7437      0.3263      0.2906      0.1341       0.261      0.1125      0.2291     0.08935     0.04961     0.02318     0.04575     0.02138    0.007557    0.001048
7645      0.1592      0.0485       0.371      0.1417      0.8511        0.56        1.55       1.322       1.757       1.618       1.407       1.343      0.4982      0.4825      0.2076      0.2014      0.1871      0.1812      0.1649      0.1593     0.03694     0.03573      0.0341     0.03298    0.002615    0.002614
7646      0.1703     0.05925      0.3815      0.1881      0.7536      0.3894      0.8239      0.4632       0.597       0.369      0.2943       0.196     0.06649     0.04721      0.0251     0.01805     0.02253     0.01585      0.0198     0.01351    0.004429    0.003255    0.004093    0.003005    0.001875     0.00105
7678       1.042     0.07445       1.989      0.0735       4.641       0.085       6.248      0.1435       5.397       0.144        3.39       0.097       0.923      0.0272      0.3522      0.0103       0.316     -0.0083      0.2772     -0.0283     0.06002     0.00173     0.05538    0.001595     0.01063     0.00035
7682       0.657      0.2038       2.104      0.5425       6.016       1.216        8.87        2.01       7.685       2.169       4.318        1.41       1.167      0.4784      0.4491      0.1941      0.4036      0.1619      0.3546      0.1271     0.07848     0.03522     0.07247     0.03253     0.01727    0.003265
7683       1.428      0.6135       3.462       1.319       6.785       1.137       7.915       2.565       6.293       3.012       3.304       1.909      0.8007      0.5263      0.3051      0.2055       0.274      0.1797      0.2408       0.152     0.05363     0.03673     0.04954     0.03393     0.01784    0.003135
7686       0.134     0.05496      0.3727      0.1404      0.8842      0.4748       1.252       0.827       1.201      0.8678      0.8615      0.6625      0.2638      0.2107      0.1045     0.08427     0.09405     0.07482     0.08279     0.06467     0.01841     0.01489       0.017     0.01375    0.002206    0.001625
7687       2.534        0.42       3.714      0.3965       5.772       0.385       6.465       0.898        5.47       1.193       3.615       1.013       1.101      0.3572       0.441      0.1478       0.397      0.1184      0.3495     0.08685     0.07817     0.02644     0.07219      0.0244    0.006899    0.001588
7698       1.817       0.391       3.699      0.2205       5.212        0.52       3.566      0.7445       1.829      0.4845      0.6968      0.2132      0.1392     0.04743     0.05239     0.01842     0.04704     0.01482      0.0413     0.01096    0.009192    0.003238    0.008506    0.002984     0.01334     0.00128
7700      0.2702      0.0904      0.5227      0.1936      0.7753      0.3167      0.6357      0.3233      0.3535      0.1965      0.1438     0.08471      0.0297     0.01831     0.01128     0.00705     0.01014    0.006124    0.008915    0.005134    0.001972    0.001248    0.001823    0.001153    0.001978   0.0007845
7711       1.457      0.1925       3.136       0.175       5.523       0.557       4.987       1.105       2.874      0.8125       1.223      0.4015      0.2528       0.093     0.09541     0.03638     0.08572     0.02974     0.07537     0.02263     0.01671     0.00656     0.01544    0.006057     0.01386    0.000535
7716      0.6496      0.0659       1.309       0.072       6.106       0.445       13.43        0.97       15.94        1.19       12.96       1.135       4.787       0.669       2.034       0.332       1.834      0.2165       1.618      0.0915      0.3618      0.0621       0.334     0.05735     0.02463    0.001665
7723      0.6182      0.0822       1.145      0.1667       1.418       0.216      0.9519      0.1472      0.4709      0.0731      0.1786     0.02775     0.03273     0.00508     0.01183    0.001835     0.01058    0.001115    0.009265   0.0003545    0.002031     0.00032    0.001881   0.0002965    0.004373   0.0006895
7733      0.1045     0.03298      0.3358      0.1351      0.8562      0.2868       1.139      0.3719      0.9584      0.3417      0.5181      0.1945      0.1273     0.05022      0.0482     0.01944     0.04326       0.016     0.03798      0.0123    0.008384    0.003456     0.00774     0.00319    0.002321   0.0006985
7739      0.1372      0.0279      0.3789      0.1045      0.8759      0.1911       1.015      0.2984      0.7799      0.2711      0.3882        0.15     0.08868     0.03742     0.03326     0.01436     0.02985     0.01192     0.02619    0.009315    0.005771    0.002534     0.00533    0.002339    0.002256    0.000504
7746      0.2998     0.07195      0.5701      0.1276       1.757       0.495       3.849      0.5465       5.032       1.159       5.002       1.728       2.645       1.256       1.283      0.6567       1.175      0.5777       1.054      0.4887      0.2527      0.1396      0.2334      0.1291    0.007046    0.001324
7762      0.1423      0.0423      0.3124      0.1203        0.59      0.2036      0.5747      0.1861      0.3566      0.1114      0.1643     0.05355     0.03485     0.01273     0.01312    0.004969     0.01178    0.004054     0.01035    0.003069    0.002292   0.0009045    0.002116    0.000836    0.001474   0.0005681
7780      0.1748      0.0092      0.6394      0.1199        1.95       0.336       2.956       0.552       2.647       0.505       1.694       0.327       0.459     0.09585      0.1739     0.03765      0.1559     0.02675      0.1366     0.01505     0.02943    0.006415     0.02714     0.00592    0.005528    0.001092
7783      0.3286     0.08305      0.6807       0.149        1.01      0.3563      0.7089      0.3171      0.3687      0.1821      0.1418      0.0747     0.02857     0.01583     0.01078    0.006068    0.009679    0.005208    0.008504    0.004293    0.001891    0.001066     0.00175    0.000985    0.002578   0.0005985
7800      0.4391      0.1379      0.9549      0.1291       3.345      0.0935       5.979       0.677       6.137      0.9145       4.474      0.7795       1.391       0.273      0.5515      0.1122      0.4958     0.07885      0.4358     0.04285     0.09543     0.02007     0.08806     0.01854     0.01068    0.001313
7803      0.3281      0.1066       1.027      0.1607       2.814      0.2525       4.537       1.192       4.244       1.617        2.78       1.387      0.7943      0.4617       0.309      0.1858      0.2777       0.161      0.2441      0.1343     0.05387     0.03312     0.04974     0.03059    0.008628    0.001682
7810      0.4113      0.2328       0.666       0.317      0.7014       0.222      0.4951      0.1822      0.2616      0.1178      0.1017     0.05255     0.02044     0.01167    0.007706    0.004524     0.00692    0.003904    0.006082    0.003243    0.001353   0.0007907    0.001253    0.000729    0.002469     0.00117
7818      0.1784     0.08662      0.3698      0.2127      0.6363       0.339      0.5887      0.3079      0.3721      0.2031      0.1713     0.09707     0.03684     0.02199     0.01401    0.008534     0.01259    0.007399     0.01107    0.006184    0.002465     0.00154    0.002277    0.001422    0.001626   0.0009554
7838      0.3625      0.0565      0.9111      0.2119       2.199      0.4385       2.605      0.5405       2.011      0.6035        1.02      0.3553      0.2367      0.0936     0.08988     0.03612     0.08074     0.02972     0.07094     0.02286     0.01581    0.006404      0.0146    0.005915     0.00561    0.001169
7840      0.4882      0.1608       1.293       0.138       3.262       0.176        4.74      0.9075       4.216       1.131       2.495      0.8085      0.6608      0.2468       0.253     0.09865      0.2273      0.0809      0.1997     0.06185     0.04412     0.01782     0.04075     0.01647    0.008879    0.001471
7847       2.239       0.767       4.717       0.458        10.5       1.008       12.71       3.385       10.09       3.616       5.184       2.169       1.223      0.5755      0.4627      0.2256      0.4154      0.1907      0.3647      0.1533      0.0808      0.0407      0.0746      0.0376     0.02643    0.004825
7848       1.085      0.1205       2.204       0.362       4.549       0.967       4.739       1.221        3.01      0.8615       1.378      0.4239       0.292      0.0958        0.11     0.03714     0.09876      0.0297     0.08675      0.0217     0.01921    0.006735     0.01774     0.00622     0.01096    0.002579
7865      0.4729      0.1695       1.169      0.5532       2.253       0.924       2.639       1.275       2.063       1.086       1.041      0.5788      0.2369      0.1442     0.08891     0.05508      0.0798     0.04773     0.07002     0.03984     0.01545    0.009674     0.01426    0.008936     0.00564    0.002549
7867      0.2368     0.06025      0.6667      0.1892        1.74      0.5645       2.489      0.8605       2.095       0.857       1.135      0.5273      0.2818      0.1452      0.1071     0.05644     0.09613     0.04814     0.08443     0.03924     0.01867    0.009999     0.01724    0.009237    0.004752    0.001681
7869      0.4206      0.1225      0.9049      0.2401       1.461       0.244       1.255      0.2789       0.716      0.1926      0.3009      0.0917       0.062     0.02084     0.02342    0.008115     0.02104    0.006525      0.0185     0.00482    0.004104    0.001453    0.003792    0.001342    0.003884   0.0008505
7878      0.1951     0.03405      0.7765      0.1378       1.917       0.239       2.339      0.1885       1.825      0.1305      0.9867     0.09935      0.2378     0.03085     0.08819     0.01181       0.079     0.00661     0.06917     0.00104     0.01486    0.001995     0.01372     0.00184    0.005035   0.0005815
7882       1.698      0.5995       3.456      0.8055       5.934       0.972       6.767       1.924       5.646       2.276       3.098       1.526      0.7812      0.4417      0.2999      0.1743      0.2695      0.1504      0.2369      0.1248     0.05287      0.0314     0.04886     0.02903     0.01304     0.00241
7883      0.5271       0.109       1.137      0.2152       1.846       0.356       1.539      0.4275      0.8512      0.2738      0.3467      0.1229     0.07059     0.02704     0.02662     0.01044     0.02392    0.008575     0.02101     0.00656    0.004656    0.001855    0.004305    0.001714    0.004739   0.0007855
7889      0.1517      0.1026      0.4602      0.3207       1.039      0.6846       1.169      0.7351      0.8714      0.5547      0.4354      0.2854     0.09855     0.06725     0.03628     0.02479     0.03248      0.0216     0.02844     0.01819    0.006126    0.004164    0.005653    0.003842     0.00268    0.001768
7895       1.955       0.431       3.151      0.1495        3.85        0.41       2.908        0.68       1.653      0.5275      0.7037      0.2662      0.1418     0.05971     0.05276     0.02283     0.04736     0.01898     0.04156     0.01485    0.008487    0.003964    0.007831    0.003649    0.009903    0.002458
7897       10.41       1.562       16.37        0.84       16.99        0.54        8.59       0.741       3.774      0.4305       1.355      0.1815      0.2661     0.03985     0.09779     0.01531     0.08773     0.00951     0.07694     0.00327     0.01764    0.002585      0.0164    0.002375     0.05094    0.006585
7900      0.2463      0.2434      0.3639      0.3622      0.4278      0.4272       0.332      0.3319      0.1808      0.1807     0.07181     0.07179     0.01479     0.01479     0.00562     0.00562     0.00505     0.00505    0.004437    0.004437   0.0009865   0.0009865    0.000912    0.000912    0.001373    0.001373
7907       1.839      0.6145       3.078       0.313       4.937       0.904       4.522       1.712       2.747       1.279       1.225      0.6433      0.2552       0.146     0.09587     0.05623      0.0861     0.04853     0.07564     0.04028     0.01657      0.0102     0.01531    0.009411     0.01132    0.002977
7908       2.045      0.1325       4.476       0.038       7.958       0.126       6.992      0.1485       3.975       0.089       1.651      0.0375      0.3426     0.00785        0.13     0.00295      0.1168    -0.00375      0.1028    -0.01095     0.02278    0.000565     0.02106    0.000525     0.01899    0.000475
7910      0.1147     0.07462      0.3666      0.2576       1.377       1.108       2.251       1.921       2.173       1.887       1.519       1.331      0.4605       0.407      0.1902      0.1695      0.1716       0.152      0.1515       0.133     0.03403     0.03048     0.03141     0.02814    0.004092    0.003544
7920      0.7496      0.1616       1.488       0.124       2.619       0.266       2.458      0.5535        1.48       0.421      0.6535      0.2142      0.1352      0.0493     0.05075     0.01911     0.04557     0.01557     0.04004     0.01178    0.008804    0.003496    0.008131    0.003229     0.00644    0.000637
7924      0.3889      0.2338       0.785       0.461       1.173      0.5215      0.9072      0.3148      0.4851      0.1521      0.2024      0.0635     0.04192     0.01473     0.01573     0.00573     0.01412     0.00464     0.01241    0.003475    0.002743    0.001036    0.002534   0.0009565     0.00325    0.001688
7925       2.389      0.1515       5.503      0.0415       8.907      0.1015       6.676      0.1015       3.583      0.0575       1.409       0.023      0.2889     0.00475      0.1096      0.0018     0.09849    -0.00385     0.08653    -0.00993      0.0192     0.00035     0.01777    0.000325     0.02056    0.000375
