#            id   flag_SB_MS_1   dist_to_MS_1   dist_to_MS_2        log_SFR   log_SFR_MS_1    log_SFR_MS_2
#
           9170              0            -99            -99            -99            -99            -99
           9171              0            -99            -99            -99            -99            -99
           9185             -1      -0.031796      -0.159023       0.868997       0.900793        1.02802
           9192              0      -0.274209      -0.381882       0.538699       0.812908       0.920582
           9207              0       -1.11225       -1.26406     -0.0766523        1.03559        1.18741
           9229             -1      -0.118418      -0.146504        1.76455        1.88297        1.91105
           9234              0      -0.634003      -0.702424       0.325926       0.959929        1.02835
           9237             -1      -0.803267      -0.937002       0.247973        1.05124        1.18498
           9247              0       -0.25202      -0.387856       0.581495       0.833515       0.969351
           9252             -1      -0.374521      -0.437995        0.90558         1.2801        1.34358
           9256              0      -0.399775      -0.413996        2.10517        2.50494        2.51917
           9274             -1      -0.308341      -0.288209        1.81131        2.11965        2.09952
           9286              1       0.750199       0.787779        2.14706        1.39686        1.35928
           9293             -1      -0.247997      -0.333977        2.39058        2.63858        2.72456
           9294             -1      -0.799718      -0.878718       0.403121        1.20284        1.28184
           9297             -1       0.194668       0.104399        1.46982        1.27515        1.36542
           9306             -1       0.228374      0.0403964     -0.0868752      -0.315249      -0.127272
           9311              0       0.198893       0.189577         1.1232       0.924305       0.933621
           9316              0      -0.108363        -0.1484        1.70001        1.80837        1.84841
           9319              0       0.625398       0.588939        2.37014        1.74475         1.7812
           9322              0      -0.156946      -0.190732       0.738701       0.895647       0.929433
           9329              0       0.228702       0.302236       0.024896      -0.203806       -0.27734
           9333              0     -0.0209663     -0.0866127        1.53567        1.55664        1.62229
           9347              0      -0.398444      -0.501724       0.210051       0.608495       0.711775
           9353             -1      -0.213215      -0.335091        1.11025        1.32347        1.44534
           9356              0        1.32146        1.43623       0.885474      -0.435989       -0.55076
           9357              0      -0.193793      -0.328109     0.00987563       0.203669       0.337984
           9363              0      -0.515088      -0.726561       0.225309       0.740398        0.95187
           9367             -1      -0.777079      -0.602109        1.22063        1.99771        1.82274
           9370             -1       0.036679       0.252799        2.80969        2.77302         2.5569
           9371             -1     -0.0161695      -0.143351       0.996512        1.01268        1.13986
           9376             -1      -0.614882      -0.603589        1.14364        1.75852        1.74723
           9387             -1      -0.523915      -0.233454        1.51388         2.0378        1.74734
           9388              0      -0.199594      -0.131604        2.81551        3.01511        2.94712
           9391             -1      -0.123796      -0.200274        1.30643        1.43022         1.5067
           9398              0       0.411656       0.465012        2.14922        1.73756        1.68421
           9401             -1      -0.265853       -0.38351       0.830204        1.09606        1.21371
           9409             -1     -0.0618404      -0.101596        1.83537        1.89721        1.93697
           9412             -1       -1.35304         -1.066       0.403635        1.75667        1.46964
           9418              0       0.251069       0.303764       0.564666       0.313597       0.260902
           9422              0       0.575913       0.812044        1.80659        1.23067       0.994543
           9430              0       0.456275       0.658914       0.837146       0.380871       0.178232
           9431              0            -99            -99            -99            -99            -99
           9433             -1      -0.448423      -0.494176        1.05269        1.50112        1.54687
           9437              0      -0.300189      -0.489267       0.188647       0.488836       0.677914
           9438             -1       0.023167    -0.00844372        1.76103        1.73786        1.76947
           9440             -1      -0.395728      -0.604386       0.322633       0.718361       0.927019
           9471             -1     -0.0338981      -0.060653        2.04454        2.07844        2.10519
           9477             -1      -0.387641      -0.454663        1.21219        1.59983        1.66685
           9479              0      -0.623608      -0.651384        0.86976        1.49337        1.52114
           9481              0      -0.579582      -0.602444        1.40037        1.97995        2.00281
           9482              0      0.0448974     -0.0462458        1.06633        1.02143        1.11257
           9487             -1      -0.303239      -0.342227        1.44592        1.74915        1.78814
           9488              0        1.12666        1.36934        2.31806         1.1914       0.948722
           9489             -1      -0.186814      -0.268751        1.38507        1.57188        1.65382
           9492              0      -0.246411      -0.308934         1.3566        1.60301        1.66553
           9514             -1      -0.744646       -0.78631       0.534153         1.2788        1.32046
           9520              0       0.479661        0.50098         2.2071        1.72743        1.70612
           9526              0      -0.240872      -0.347252        1.12057        1.36145        1.46783
           9538             -1       0.040664     -0.0898055       0.776629       0.735965       0.866434
           9539              0     -0.0556819     -0.0262206        1.73207        1.78775        1.75829
           9548              0      -0.525381      -0.469146        1.19061        1.71599        1.65976
           9551              0      -0.260963      -0.256091        1.54555        1.80652        1.80165
           9553             -1      -0.196254      -0.457205     0.00560945       0.201863       0.462815
           9555              0      -0.476172      -0.644039      -0.831208      -0.355036      -0.187169
           9567              0            -99            -99        1.63114            -99            -99
           9592              0      -0.521467      -0.536305        1.56844         2.0899        2.10474
           9593             -1      0.0305993     -0.0352449        1.69784        1.66724        1.73308
           9608              0      0.0506458       0.111331        1.76916        1.71851        1.65783
           9610             -1     -0.0707511     -0.0817575        1.69338        1.76413        1.77513
           9612              0      -0.269836      -0.466901       0.244277       0.514113       0.711178
           9613             -1      -0.823458      -0.741214        1.03302        1.85648        1.77424
           9615              0       0.657047       0.851708        2.02119        1.36414        1.16948
           9616             -1      -0.196737      -0.372506       0.767972       0.964709        1.14048
           9623              0      -0.183507      -0.275299        0.11294       0.296447       0.388239
           9634              0      -0.122166      -0.242851       0.363612       0.485778       0.606463
           9635              0      -0.194665      -0.240379         1.3442        1.53886        1.58457
           9642              0      0.0160217     -0.0255389        2.24576        2.22974         2.2713
           9644             -1      -0.572345       -0.63921       0.756636        1.32898        1.39585
           9647              0       0.355895       0.538359        1.76671        1.41082        1.22835
           9649              0      -0.158548      -0.270733       0.368287       0.526834        0.63902
           9650              0      -0.478961      -0.605973       0.410777       0.889739        1.01675
           9662              0       -1.25525       -1.32213       0.282849         1.5381        1.60498
           9663              0      -0.171649      -0.272841       0.655235       0.826884       0.928076
           9691             -1     -0.0948946      -0.240847       0.986548        1.08144        1.22739
           9693              0      -0.104916      0.0502952        1.40586        1.51077        1.35556
           9709              0      -0.142552     -0.0664244        0.74679       0.889342       0.813214
           9710              0            -99            -99        2.98579            -99            -99
           9722             -1       0.265624       0.265551        2.21059        1.94496        1.94503
           9751              0      -0.139857       -0.20366      -0.295935      -0.156078     -0.0922753
           9753              0      -0.179713      -0.217113        1.87639         2.0561         2.0935
           9754             -1       -0.37103      -0.627196      -0.463442     -0.0924112       0.163754
           9761             -1       -0.14485      -0.169306         2.6939        2.83875        2.86321
           9762             -1      -0.188523      -0.202947        2.32858        2.51711        2.53153
           9781              0       -1.25308       -1.40705      -0.272703       0.980376        1.13435
           9782             -1       0.169111      0.0761759        1.49776        1.32865        1.42158
           9786              0       0.595868       0.606448        2.09621        1.50035        1.48977
           9790             -1     -0.0544075       -0.07191        1.91782        1.97223        1.98973
           9798             -1      0.0535415     -0.0138001        1.72705        1.67351        1.74085
           9813              0      -0.744575      -0.937371      -0.251269       0.493305       0.686102
           9821              0       -1.00172       -1.03625       0.945813        1.94753        1.98206
           9824             -1      0.0642234     -0.0930578        1.16673         1.1025        1.25978
           9837              0      -0.681991      -0.723313        1.19756        1.87955        1.92087
           9846              0      -0.925119       -1.12075     -0.0818648       0.843254        1.03889
           9849              0      -0.876475      -0.948721       0.547405        1.42388        1.49613
           9861              0      -0.605337      -0.710039       0.729651        1.33499        1.43969
           9862             -1      -0.485285        -0.6695       0.371437       0.856723        1.04094
           9879              0            -99            -99            -99            -99            -99
           9887              0       0.107152       0.110749      -0.856361      -0.963513       -0.96711
           9891              0     -0.0241184       0.053775        1.06258         1.0867        1.00881
           9900              0       -1.07092       -1.08977       0.618362        1.68928        1.70813
           9902              0       0.379344       0.371708        1.44824         1.0689        1.07653
           9916              0      0.0579226       0.174139         1.7421        1.68417        1.56796
           9918              0      -0.751403      -0.722093        1.17085        1.92225        1.89294
           9921             -1     -0.0428515      -0.198796       0.961895        1.00475        1.16069
           9922              0       0.279586       0.252257       0.604442       0.324856       0.352185
           9927              0       -1.00208       -1.07598       0.543944        1.54603        1.61993
           9928              0      -0.282224      -0.491476       0.446537       0.728761       0.938013
           9931              0     -0.0860987      -0.166408        1.41497        1.50107        1.58138
           9954              0       -1.16615       -1.26266       0.179552         1.3457        1.44221
           9957              0     -0.0540703      -0.152529        0.66436        0.71843       0.816889
           9958              0      -0.434012      -0.541087       0.315551       0.749562       0.856638
           9964              0       0.486311       0.517268        1.78682        1.30051        1.26955
           9970             -1       0.102849      0.0888822        1.97859        1.87574        1.88971
           9973              0      -0.984783       -0.86647       0.997823        1.98261        1.86429
           9981              0        0.55207       0.624267        2.21827         1.6662        1.59401
           9986              0      -0.637968      -0.820378      -0.192871       0.445097       0.627507
           9988              0            -99            -99        2.66058            -99            -99
           9991             -1      -0.044928     -0.0572808        1.90671        1.95164        1.96399
           9999              0      -0.402886      -0.334408        1.45652         1.8594        1.79093
          10002              0       -1.01661       -1.06432       0.819017        1.83563        1.88333
          10004              0       -1.31572       -1.38678     -0.0961507        1.21957        1.29063
          10005             -1      -0.645128      -0.681166        1.82711        2.47224        2.50828
          10006              0      0.0750775       0.059015        1.82112        1.74604        1.76211
          10008              0      -0.219193      -0.206277        1.56996        1.78915        1.77624
          10012              0      -0.053378      -0.101096        1.77772        1.83109        1.87881
          10019              0      -0.337817      -0.264087        1.22194        1.55975        1.48602
          10026              0      -0.520643      -0.591622       0.145196        0.66584       0.736818
          10027              0      -0.890998       -1.08522     -0.0274732       0.863524        1.05774
          10029              0       0.342741       0.343864         1.0799       0.737164        0.73604
          10044              0      -0.676543      -0.884412      0.0941216       0.770664       0.978533
          10059              1       0.526931       0.563633        2.50961        1.98268        1.94597
          10070             -1      0.0381305      0.0292173        2.07262        2.03449         2.0434
          10077             -1      0.0855713     -0.0111686         1.5675        1.48193        1.57867
          10084              0      -0.782632      -0.902665       -1.05085      -0.268222      -0.148189
          10090              0      -0.121982      -0.264952      -0.198048     -0.0760658      0.0669047
          10093             -1      -0.627426      -0.511326        1.19866        1.82608        1.70998
          10107              0      0.0609932      0.0564394       0.770852       0.709859       0.714413
          10109              0            -99            -99        2.15381            -99            -99
          10110             -1       0.172915       0.133412        2.07809        1.90518        1.94468
          10111             -1     -0.0453485      -0.157558       0.819281       0.864629       0.976838
          10120              0      -0.180341      -0.229358        1.63367        1.81401        1.86303
          10123              0      -0.174172      -0.285603       0.630631       0.804803       0.916235
          10126             -1       0.060992     -0.0771465        1.25237        1.19138        1.32951
          10127             -1      -0.433508      -0.456538        1.58602        2.01953        2.04256
          10131              0       0.487202       0.477662        1.71675        1.22955        1.23909
          10133              0       0.159715       0.267957         1.4929        1.33319        1.22494
          10134              0      -0.099198      0.0114501       0.450711       0.549909       0.439261
          10145              0      -0.455357      -0.593574       0.516535       0.971893        1.11011
          10149             -1      -0.446141      -0.444307        1.53148        1.97762        1.97579
          10155              0       -1.15672       -1.38049      -0.562091       0.594626       0.818402
          10159             -1       0.131021     -0.0688196       0.933791        0.80277        1.00261
          10162             -1      -0.229467      -0.357728        1.05843        1.28789        1.41615
          10175              0       -0.23634      -0.278164       0.819281        1.05562        1.09744
          10177             -1      -0.213362      -0.329388        1.11428        1.32764        1.44367
          10181              0      -0.471024      -0.489448       0.930389        1.40141        1.41984
          10184              0      -0.255985      -0.308214        1.14737        1.40335        1.45558
          10205              0     -0.0681597       -0.14837        1.28937        1.35753        1.43774
          10206              0       -0.50318      -0.662266      -0.155585       0.347595       0.506681
          10222             -1      -0.182161      -0.198592        1.53995        1.72211        1.73855
          10239              0      -0.362775      -0.336114        1.63337        1.99614        1.96948
          10247              0     -0.0784067     -0.0503058        1.87297        1.95138        1.92328
          10249              0      -0.388959      -0.358123        1.61426        2.00322        1.97239
          10250              0       -0.33307      -0.338071       0.388279       0.721349       0.726349
          10251              0      -0.878605      -0.917067         1.0162         1.8948        1.93326
          10255              0       0.254562       0.314828        2.14891        1.89435        1.83408
          10264              0     -0.0895452      0.0968518       0.548267       0.637812       0.451415
          10308              0      -0.544435       -0.51135       0.962369         1.5068        1.47372
          10311             -1      0.0306282      -0.173138       0.674677       0.644049       0.847816
          10315              0       -1.58504       -1.58124      -0.276626        1.30841        1.30461
          10318              0            -99            -99        1.57124            -99            -99
          10326              0       -0.21507      -0.253974       0.972851        1.18792        1.22682
          10327              0      -0.300323      -0.372852        1.18355        1.48388        1.55641
          10331             -1      -0.139376      -0.355588       0.340444        0.47982       0.696032
          10335              1        1.96682        2.23447      0.0228406       -1.94398       -2.21163
          10336              0            -99            -99         2.6052            -99            -99
          10341             -1       0.138528     -0.0700522       0.902003       0.763475       0.972055
          10345             -1       0.149312       0.027563        1.26102        1.11171        1.23346
          10351             -1      -0.111639        -0.1857        1.46449        1.57613        1.65019
          10352             -1      -0.123524      -0.120188        2.12352        2.24705        2.24371
          10362              0      -0.525956      -0.523429       0.349278       0.875233       0.872707
          10373              0     -0.0923301        0.10444         1.2634        1.35573        1.15896
          10376              1       0.615539       0.550731        2.27554           1.66        1.72481
          10390              0      0.0705315      0.0955639        1.98009        1.90956        1.88453
          10392             -1      -0.193237      -0.307545        1.18184        1.37508        1.48939
          10393              0            -99            -99            -99            -99            -99
          10402              0       -2.17879       -2.30196        -1.0533        1.12549        1.24866
          10408              0            -99            -99        1.69609            -99            -99
          10411             -1      -0.286973      -0.307176        2.57807        2.86504        2.88524
          10422              0       -1.07409       -1.12769        1.36154        2.43563        2.48923
          10423              0      -0.591399      -0.739626      -0.524765      0.0666343       0.214861
          10441              0       0.294554       0.240978          1.197       0.902451       0.956027
          10446              0      -0.175016       -0.18047        1.79372        1.96874        1.97419
          10448              0            -99            -99        1.49831            -99            -99
          10472             -1      -0.144341      -0.264832        1.18921        1.33355        1.45404
          10483              0      -0.840163      -0.846949       0.319314        1.15948        1.16626
          10484             -1      -0.330086       -0.51484         0.2284       0.558486        0.74324
          10487              0        0.04115     -0.0565977       0.624282       0.583132        0.68088
          10493              0      -0.445684        -0.5883      -0.365825      0.0798584       0.222475
          10495             -1      -0.536775      -0.623253       0.692671        1.22945        1.31592
          10497              0      -0.942784       -1.05323       0.211654        1.15444        1.26488
          10514             -1      -0.524143      -0.711669      -0.908685      -0.384541      -0.197016
          10518              0       0.550237       0.485196         2.1186        1.56836         1.6334
          10521              0      -0.437819      -0.425524     -0.0771189         0.3607       0.348405
          10523             -1      0.0993293     -0.0195426        1.18808        1.08876        1.20763
          10525              0      0.0297564      0.0760894        1.57473        1.54497        1.49864
          10532              0      -0.135928      -0.194123       0.783904       0.919831       0.978027
          10539              0      -0.957932      -0.988176       0.742804        1.70074        1.73098
          10546             -1      0.0410716      -0.125715          1.077        1.03593        1.20272
          10550              0      -0.160849     -0.0377575       0.989005        1.14985        1.02676
          10555             -1       -0.62387      -0.610483       0.703635         1.3275        1.31412
          10564             -1      -0.224277      -0.134963        1.59406        1.81834        1.72902
          10582             -1      -0.835161      -0.777206       0.903361        1.73852        1.68057
          10583              0       0.675387       0.878789       0.369401      -0.305986      -0.509387
          10585              0      -0.180678      -0.196811        1.26529        1.44597         1.4621
          10587             -1      0.0558285      -0.019094        2.56891        2.51308          2.588
          10591              0     -0.0415292       0.299886       0.530712       0.572241       0.230826
          10611             -1       0.020204       0.354267         1.6816         1.6614        1.32734
          10640              0     -0.0886494     -0.0808412        1.97146        2.06011         2.0523
          10641              0      -0.246405      -0.268333        1.95342        2.19983        2.22175
          10642              0      -0.668351      -0.690098       0.927576        1.59593        1.61767
          10643              0      -0.292639      -0.427717       0.759819        1.05246        1.18754
          10654              0      0.0345765       0.183354        1.33566        1.30108         1.1523
          10656             -1      -0.157807      -0.312968        0.76552       0.923326        1.07849
          10659              0      -0.590496      -0.671987       0.665206         1.2557        1.33719
          10661              0            -99            -99      0.0546131            -99            -99
          10665              0      -0.406448      -0.576132       0.382737       0.789186        0.95887
          10669             -1      -0.412752       -0.52173       0.958755        1.37151        1.48048
          10670             -1      -0.209743      -0.261151         1.5934        1.80314        1.85455
          10674              0      -0.534937      -0.551712       0.024075       0.559012       0.575787
          10675              0       -1.96872       -1.96001      -0.651306        1.31741         1.3087
          10676              0       -0.46802      -0.496034      -0.850473      -0.382453      -0.354439
          10679             -1      -0.618223      -0.760024       0.386321        1.00454        1.14634
          10687              0       0.098203      0.0113631       0.816838       0.718635       0.805475
          10692              0      -0.347135      -0.393458        0.53618       0.883315       0.929638
          10695              0      -0.190635      -0.151231        1.78053        1.97117        1.93176
          10696             -1     -0.0453346      -0.121356        1.44529        1.49063        1.56665
          10704              0      -0.453087      -0.459973       0.950316         1.4034        1.41029
          10705             -1      -0.367322       -0.29746        1.78611        2.15343        2.08357
          10710              0      0.0492953      0.0885187        1.99974        1.95044        1.91122
          10714              0      -0.699585      -0.857649       0.395501        1.09509        1.25315
          10715              0      0.0956198      0.0977605         1.8632        1.76758        1.76544
          10719              0      -0.553655      -0.451829        0.89098        1.44463        1.34281
          10723              0      -0.142207      -0.277277        1.07408        1.21629        1.35136
          10725             -1      -0.127433      -0.171397        1.06707         1.1945        1.23847
          10727              0       0.867303        1.02196        1.45606       0.588759       0.434102
          10730              0        0.21429       0.448823        1.25455        1.04026       0.805725
          10738              0       -0.34865      -0.421436       0.527114       0.875764        0.94855
          10739              0      -0.890919      -0.961219       0.603686         1.4946         1.5649
          10749             -1      -0.441286      -0.377886        2.05461         2.4959         2.4325
          10750             -1       0.287176       0.348603        2.77115        2.48397        2.42254
          10754              0       0.199994       0.264453        1.74359        1.54359        1.47913
          10763             -1      -0.168128      -0.379428       0.381656       0.549785       0.761085
          10780             -1      -0.382835      -0.445945        1.31806         1.7009        1.76401
          10783             -1      -0.337988      -0.373137        1.62397        1.96196        1.99711
          10788             -1       0.201039       0.206476        2.19866        1.99762        1.99218
          10789              0      -0.247558      -0.256207        0.85697        1.10453        1.11318
          10794              0      0.0146599     -0.0300761       0.401401       0.386741       0.431477
          10805              0      -0.533653      -0.430039       0.932575        1.46623        1.36261
          10808             -1      0.0984445      -0.102973       0.894925        0.79648       0.997898
          10829             -1       -0.13358      -0.152732        1.04844        1.18202        1.20117
          10853              0      -0.108633      -0.245359       0.967782        1.07641        1.21314
          10855              0       -0.26993      -0.212173        1.09968        1.36961        1.31185
          10861              0      -0.217183       -0.15689        1.64365        1.86083        1.80054
          10866              0      -0.496637      -0.572654       0.829818        1.32646        1.40247
          10869              0       0.043429      0.0337604       0.558108       0.514679       0.524348
          10870              0      -0.524399      -0.586401        1.19229        1.71669        1.77869
          10879             -1     0.00931142     -0.0858653        1.49914        1.48983          1.585
          10884              0      -0.872885      -0.912505       0.795741        1.66863        1.70825
          10894              0      -0.779678       -1.01893      -0.473661       0.306017       0.545271
          10898              0      -0.213305      -0.304916        2.32899         2.5423        2.63391
          10909             -1       0.202891       0.181565        2.37876        2.17587         2.1972
          10911              0      -0.919774      -0.939415       -1.93667       -1.01689      -0.997251
          10916              0            -99            -99        1.97169            -99            -99
          10922              0     -0.0865796      0.0730212        1.33586        1.42244        1.26284
          10931              0            -99            -99       0.354301            -99            -99
          10942              0      -0.338337      -0.309145        1.26881        1.60715        1.57796
          10951              0      -0.533711      -0.561207        1.07298         1.6067        1.63419
          10954              0       0.131048       0.152363        1.36903        1.23798        1.21667
          10965              0      -0.124716      -0.223527       0.938019        1.06274        1.16155
          10966             -1      -0.217898      -0.273944        1.53807        1.75597        1.81202
          10970             -1      -0.613664      -0.841897     -0.0277509       0.585913       0.814146
          10976              0       -1.98789        -1.6932       0.175802        2.16369          1.869
          10992              0      -0.308917      -0.224712        1.43136        1.74028        1.65608
          10994              0      -0.558332      -0.561862        1.04727        1.60561        1.60914
          11002              0      -0.345321      -0.463882        0.96539        1.31071        1.42927
          11006             -1      -0.271035      -0.465014       0.580355        0.85139        1.04537
          11012              0       0.121006       0.322091       0.995811       0.874804        0.67372
          11013             -1      -0.336665      -0.362383        2.28959        2.62625        2.65197
          11019             -1      -0.478114      -0.723116      -0.439496      0.0386188       0.283621
          11046              0      -0.621513      -0.838785      0.0663259       0.687839       0.905111
          11052             -1     0.00797839      -0.112756        1.33143        1.32345        1.44418
          11053             -1     -0.0367313     -0.0987885        2.31366        2.35039        2.41244
          11060              0      -0.409138      -0.373671        1.23172        1.64086         1.6054
          11063             -1      -0.490489      -0.591256        0.61289        1.10338        1.20415
          11076              0      -0.227337       -0.30397       0.376577       0.603914       0.680547
          11086              0       0.421238       0.363839       0.391641     -0.0295974      0.0278014
          11093             -1      -0.301259      -0.363078         1.4221        1.72336        1.78517
          11096              0     -0.0683964     -0.0565741        1.10857        1.17696        1.16514
          11097              0       0.498882       0.754863        1.62128         1.1224       0.866418
          11109              0      -0.385811      -0.503647       0.961848        1.34766        1.46549
          11110              0      -0.537173      -0.656493       0.611829          1.149        1.26832
          11120              0       -1.06507        -1.1476       0.484157        1.54923        1.63176
          11128              0       0.252862       0.282563        1.70961        1.45675        1.42705
          11137             -1      -0.301271      -0.310953        2.17984        2.48111        2.49079
          11140              0      -0.629551       -0.78155       0.197281       0.826832       0.978831
          11146              0      -0.214095      -0.370872       0.862191        1.07629        1.23306
          11154              0      0.0959913      0.0118733         1.6052        1.50921        1.59332
          11158              0       0.245547       0.455376        1.54568        1.30013         1.0903
          11159              0      -0.207033      -0.250867        1.49332        1.70035        1.74419
          11164              0      -0.546752      -0.473541        1.07372        1.62047        1.54726
          11165             -1       0.194031       0.050266        1.22011        1.02608        1.16984
          11180              0      -0.465662      -0.411727        1.04532        1.51098        1.45705
          11182              0      -0.564844      -0.523786         1.1878        1.75265        1.71159
          11183              0      -0.675958      -0.726971       0.107549       0.783507        0.83452
          11194              0       0.476571       0.657905        1.91233        1.43576        1.25442
          11201             -1       0.149633       0.163078        1.48544         1.3358        1.32236
          11211              0      -0.178335      -0.282255       0.928703        1.10704        1.21096
          11230              0       -1.39075       -1.48972      0.0464952        1.43724        1.53621
          11234             -1       0.134633   -0.000772476        2.68646        2.55182        2.68723
          11235              0      -0.236584      -0.179018        1.29973        1.53631        1.47874
          11237              0      -0.613485      -0.630555        1.18156        1.79504        1.81211
          11238              0      -0.548001      -0.513525         1.2783         1.8263        1.79182
          11241              0      -0.323654      -0.351569        1.83696        2.16061        2.18853
          11242              0      -0.542606       -0.63025      -0.211973       0.330633       0.418277
          11244              0      -0.845737      -0.752722       -0.68382       0.161917      0.0689017
          11245             -1       0.404833       0.188665       0.986682       0.581849       0.798017
          11246              0       0.154505      0.0486521       0.230193       0.075688       0.181541
          11249              0      -0.134558      -0.126702        1.25285        1.38741        1.37955
          11251              0      -0.295754      -0.336031       0.411451       0.707205       0.747483
          11256              0      -0.380439      -0.484352       0.623146        1.00358         1.1075
          11262              0      0.0228576     -0.0840881       0.824906       0.802049       0.908995
          11276              0       0.400436       0.515045        2.01115        1.61071         1.4961
          11281              0      -0.423681      -0.440649        1.57113        1.99481        2.01178
          11289              0       -1.43668       -1.40766       0.343802        1.78049        1.75146
          11296              0      -0.440209      -0.509899        1.00217        1.44238        1.51207
          11298              0      -0.224138      -0.142385        1.49415        1.71829        1.63654
          11303             -1       0.341297       0.357211        2.39863        2.05734        2.04142
          11306              0      -0.179082     -0.0610057        1.27852        1.45761        1.33953
          11317              0      -0.254862      -0.383782       0.763802        1.01866        1.14758
          11319             -1      -0.114757      -0.130879        1.94325          2.058        2.07413
          11329             -1       -0.26038      -0.364569        1.16791        1.42829        1.53248
          11340              0       -1.37576       -1.36789       0.552668        1.92843        1.92055
          11345              0      -0.135125      -0.263173      0.0802656        0.21539       0.343438
          11348              0       -1.64812       -1.79678      -0.639596        1.00853        1.15718
          11354              0      -0.309244      -0.317324        1.49332        1.80256        1.81064
          11359              0      -0.246398      -0.180302        1.61109        1.85748        1.79139
          11363             -1      0.0606178     -0.0231109        1.60617        1.54555        1.62928
          11366              0     -0.0154434     -0.0375863        1.19783        1.21328        1.23542
          11378              0        0.39224       0.538571        1.92557        1.53333          1.387
          11388             -1       -0.78547      -0.869849       0.381296        1.16677        1.25115
          11391              0     -0.0468604       0.125167        1.39898        1.44584        1.27381
          11398              0      -0.498152      -0.673228        0.49693       0.995082        1.17016
          11402              0       0.427518       0.441939        1.93802         1.5105        1.49608
          11403              0      -0.881776      -0.922708         1.3962        2.27798        2.31891
          11411              0      -0.202441      -0.333016        1.03902        1.24146        1.37203
          11412              0      -0.281081      -0.402225       0.610979        0.89206         1.0132
          11415             -1       0.423823       0.328408        1.18611       0.762285         0.8577
          11418             -1        0.12294       0.110225        2.04999        1.92705        1.93977
          11421              0       -1.10551       -1.09348        0.81816        1.92367        1.91164
          11424              0    -0.00306203       0.049018        1.50243        1.50549        1.45341
          11438              0      -0.171308      -0.174339        1.03503        1.20634        1.20937
          11449             -1      -0.303012      -0.509682       0.476107       0.779119       0.985789
          11451              0      -0.751869       -0.79851       0.986324        1.73819        1.78483
          11455              0          1.629        1.87981       0.628389       -1.00061       -1.25142
          11461             -1     -0.0430312       -0.15304        1.35468        1.39772        1.50772
          11464             -1      0.0499013     -0.0131101        1.56608        1.51618        1.57919
          11466              0      -0.432231      -0.413975       0.798443        1.23067        1.21242
          11469             -1       0.193765       0.201206        1.82171        1.62795         1.6205
          11481             -1       0.164824      0.0676745        1.60477        1.43994        1.53709
          11494             -1       0.287916       0.203557          1.765        1.47708        1.56144
          11499             -1       0.114184      -0.130061        3.09377        2.97959        3.22383
          11513              0       -1.11746        -1.1314       0.756712        1.87418        1.88811
          11514              0      -0.337499      -0.458531      -0.207608        0.12989       0.250923
          11520              0        0.54648       0.476735        2.16909        1.62261        1.69235
          11521              0      -0.528067      -0.596233       0.940068        1.46813         1.5363
          11522              0      -0.659321      -0.638701       0.733759        1.39308        1.37246
          11533             -1      -0.480283        -0.5954       0.782974        1.26326        1.37837
          11541              0       0.379216       0.489687        2.06558        1.68636        1.57589
          11542              0     -0.0533436      0.0910409       0.752816        0.80616       0.661776
          11543              0       -0.10694      -0.070283       0.885135       0.992075       0.955418
          11545              0        1.13455        1.24675       0.249932      -0.884614      -0.996818
          11546              0      -0.184308     -0.0926079         1.4312        1.61551        1.52381
          11550             -1      -0.838978      -0.984671       0.175802        1.01478        1.16047
          11563              1        1.06499        1.11619        1.54704       0.482046       0.430847
          11564              0      -0.492346      -0.616384       0.810165        1.30251        1.42655
          11580              1         0.7607       0.712452        3.19117        2.43047        2.47872
          11596              0            -99            -99            -99            -99            -99
          11604             -1       0.292507       0.213387        1.64266        1.35016        1.42927
          11605              0      -0.472564       -0.42994       0.883945        1.35651        1.31388
          11608              0      0.0367182       0.104832        1.38003        1.34331         1.2752
          11610              0     -0.0268839       0.059985        1.60141        1.62829        1.54142
          11613              0      -0.232826      -0.185965        1.54506        1.77789        1.73102
          11617              0       -0.12623      -0.184302        0.24403        0.37026       0.428332
          11620             -1     -0.0980052      -0.134425        1.65011        1.74812        1.78454
          11622             -1      0.0844068      -0.111962       0.506911       0.422504       0.618872
          11627              0      -0.284617      -0.269669         1.3092        1.59382        1.57887
          11630              0      -0.624318      -0.762992        0.53084        1.15516        1.29383
          11633              0      -0.439952      -0.559003       0.421275       0.861227       0.980277
          11635              0      -0.479242       -0.57062         0.4929       0.972142        1.06352
          11654             -1     0.00922535      -0.125053        1.12123        1.11201        1.24628
          11658             -1       0.366119       0.335151        2.13001        1.76389        1.79486
          11659              0            -99            -99        1.79782            -99            -99
          11665              0      -0.161783      -0.122832        1.80909        1.97087        1.93192
          11675              0            -99            -99        0.51904            -99            -99
          11688             -1         -0.646      -0.656088        1.51348        2.15948        2.16957
          11710             -1     -0.0468289      -0.206491        1.03302        1.07985        1.23951
          11717              0      0.0703708       0.230758        1.57864        1.50827        1.34788
          11735             -1       0.257449       0.158712        1.38346        1.12601        1.22474
          11736              0      -0.184153      -0.300429       0.246252       0.430406       0.546681
          11737             -1      -0.464206      -0.624898       0.567967        1.03217        1.19286
          11740              0       -2.92882       -3.10069        -1.9838       0.945019        1.11689
          11742              0      -0.338357       -0.42258        1.13925        1.47761        1.56183
          11743              0       -0.97862       -1.04947       0.678063        1.65668        1.72754
          11744              0      -0.982087       -1.18486      -0.865504       0.116583       0.319354
