#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
6672      0.2514     0.03175      0.7865      0.0915       2.011      0.2825       2.777       0.314       2.368       0.253       1.351      0.1545      0.3444      0.0458      0.1295     0.01805      0.1162     0.01045      0.1018      0.0023     0.02218      0.0032     0.02048     0.00296    0.007571   0.0009295
6676      0.4854      0.0701       1.127      0.0565       2.678       0.021       3.227       0.136       2.462       0.156       1.222       0.095      0.2776     0.02515      0.1048     0.00995     0.09409     0.00415     0.08261    -0.00213     0.01837    0.001835     0.01697    0.001695    0.008236     0.00023
6677      0.1501     0.05645       0.317      0.1377      0.5711      0.2177      0.5239      0.1891      0.3278      0.1265      0.1485     0.06016     0.03094      0.0136     0.01162    0.005245     0.01044     0.00439    0.009172    0.003475    0.002035   0.0009405    0.001881   0.0008685    0.001561   0.0006392
6693      0.5555      0.1098       1.154      0.2461       2.042      0.2975       1.841      0.2225        1.06      0.1306      0.4481       0.062     0.09183     0.01647     0.03436    0.006645     0.03085    0.004565      0.0271     0.00234    0.005966    0.001209    0.005511    0.001117    0.005475   0.0009605
6694      0.5938      0.1535       1.277      0.3553       2.296      0.5265       2.131       0.614         1.3      0.4446      0.5792      0.2214      0.1204     0.05032     0.04523     0.01945     0.04062     0.01618     0.03568     0.01266    0.007914    0.003487     0.00731     0.00322    0.006333    0.001558
6695       0.171      0.1005        0.55      0.3801       1.179      0.7402       1.253       0.733      0.9028      0.5102      0.4309      0.2379     0.09445     0.05096     0.03468     0.01856     0.03105     0.01577     0.02718     0.01278    0.005886    0.003117    0.005434    0.002877    0.003831    0.002328
6700      0.6245      0.0844       1.304      0.0515       2.087      0.1875       1.694      0.3075      0.9255      0.2115      0.3733      0.0984     0.07561     0.02221     0.02847     0.00864     0.02558    0.006765     0.02248     0.00475    0.004964    0.001551     0.00459    0.001433    0.005173   0.0001855
6707     0.09398     0.03741      0.3232      0.1408      0.8505      0.3646       1.194      0.5445       1.059      0.5175      0.6158      0.3032      0.1603     0.08077     0.06154     0.03176     0.05532     0.02709     0.04863     0.02204     0.01079    0.005722    0.009969    0.005291    0.003127    0.001244
6710       1.961       0.219       4.372      0.3195       9.087      0.1075       9.494       0.506       5.952      0.4795       2.708      0.2745      0.5801     0.06965      0.2208      0.0279      0.1986      0.0154      0.1746       0.002     0.03899    0.005185     0.03602     0.00479     0.02301     0.00103
6712      0.2115       0.148      0.4117      0.2726      0.5831      0.2943      0.4412      0.1628      0.2412      0.0753        0.11     0.03762     0.02352    0.008765    0.008934    0.003427    0.008032    0.002806    0.007064     0.00214    0.001578   0.0006193    0.001458   0.0005724    0.001783    0.001022
6714       2.126       0.375       5.044       0.451       11.54       0.315       13.58       1.245        10.1       1.704       5.007       1.082       1.138      0.2991      0.4331       0.118      0.3893     0.09035      0.3422      0.0606      0.0768     0.02172     0.07091      0.0201     0.03437     0.00303
6724      0.7083      0.3618       1.719       0.315       4.551      0.2345       6.385      0.7495       5.433       1.023       3.322       0.981      0.8933      0.3327      0.3402      0.1323      0.3052      0.1081      0.2676     0.08205     0.05799     0.02282     0.05352     0.02105     0.01771     0.00215
6745      0.1077     0.04942      0.2234      0.0892      0.5137      0.2293      0.7688      0.4202      0.8432      0.5209      0.6763      0.4517      0.2454       0.176       0.104     0.07647     0.09379     0.06762     0.08274     0.05806     0.01854     0.01378     0.01712     0.01272    0.002133     0.00118
6768       1.313      0.4102       2.878      0.2735       6.198      0.3415       7.181       1.147       5.579       1.275       2.811      0.7775      0.6515      0.2083      0.2459      0.0821      0.2207     0.06545      0.1938      0.0476     0.04304      0.0149     0.03975     0.01378     0.01888     0.00249
6770      0.3577      0.0402      0.9308      0.1502       2.094      0.2145       2.619       0.465       2.046      0.4945        1.03      0.2959       0.238      0.0783      0.0898      0.0308     0.08059     0.02465     0.07076     0.01809     0.01571    0.005565     0.01451    0.005142    0.006766    0.000875
6775       0.234     0.04125      0.4743      0.1502      0.9986      0.3584       1.389      0.7206       1.217      0.7473      0.6885      0.4696      0.1776      0.1306     0.06844     0.05106     0.06153     0.04506     0.05411     0.03861     0.01212    0.009131      0.0112     0.00844    0.003467    0.001618
6778      0.3499      0.0845      0.5796      0.1381      0.9463      0.2667       1.186      0.4338       1.071      0.4539         0.7      0.3241      0.1972       0.101     0.07639     0.04032     0.06867     0.03446     0.06035     0.02814     0.01337    0.007202     0.01235    0.006653    0.002783   0.0009865
6782      0.1121     0.08513      0.1519      0.1095      0.7096      0.5944       2.078       1.622       3.365       1.823       4.214       1.251       3.205      0.8735           2       0.912        1.89        0.85       1.757       0.772      0.5788       0.376      0.5411      0.3539     0.01013    0.002674
6787       1.115      0.1625        2.39       0.098       5.884      0.0885       7.616      0.2155       6.012        0.19       3.104      0.1015      0.7311     0.02425      0.2812     0.00935      0.2529     -0.0053      0.2225    -0.02095     0.05023     0.00165      0.0464    0.001525     0.01772     0.00063
6789       2.261      0.0565       4.817      0.0215       7.117      0.0665       5.524      0.0815       3.081        0.05       1.265      0.0215      0.2414       0.004     0.08735     0.00141     0.07818    -0.00325     0.06841   -0.008215      0.0148     0.00033     0.01369     0.00029     0.02159     0.00047
6790      0.3738       0.073      0.8958      0.1533       1.451       0.277       1.039      0.2642      0.5472       0.157      0.2123      0.0668     0.04326     0.01482     0.01639    0.005765     0.01472     0.00464     0.01293    0.003435    0.002871    0.001016    0.002655   0.0009385    0.002986    0.000583
6801      0.1376      0.0219       0.418      0.1272       1.061      0.2874       1.487      0.3965       1.256      0.3902      0.6819      0.2346      0.1683     0.06315     0.06382     0.02462     0.05729     0.02013      0.0503      0.0153     0.01112    0.004389     0.01027    0.004056    0.003807    0.000948
6820      0.4064      0.1792      0.7699      0.1782       1.827      0.5645       2.869       1.329       2.821       1.457       2.007         1.1      0.6142        0.35      0.2428      0.1399      0.2182      0.1206      0.1918     0.09985     0.04219     0.02452     0.03894     0.02263    0.007626    0.003504
6827        0.84     0.07925       1.845      0.0635       3.999      0.1495       4.366       0.403       2.919      0.3575       1.378       0.201      0.2981      0.0501      0.1128     0.01981      0.1013     0.01311     0.08905     0.00591     0.01982     0.00367     0.01832    0.003385     0.01107    0.000495
6828       1.535       0.498       2.325        0.43       4.277       1.098       6.454       1.263       6.747       1.544       5.242       1.536       1.937       0.731      0.8489      0.3631      0.7679      0.3066       0.679      0.2442      0.1534     0.06959      0.1417     0.06434     0.01871     0.00426
6845       3.474       0.096       5.653      0.0135       5.872       0.074       3.414      0.0615       1.568        0.03      0.5558      0.0108      0.1001     0.00183     0.03622    0.000645     0.03244    -0.00128     0.02842   -0.003335    0.006297    0.000169    0.005847    0.000157     0.02025     0.00054
6856      0.0697     0.02367      0.2137       0.073       0.577      0.2305      0.8504      0.3916      0.7734      0.3946      0.4876      0.2711      0.1401     0.08531     0.05446     0.03396     0.04896     0.02952     0.04304     0.02474    0.009516    0.006024    0.008787    0.005563    0.002209    0.000899
6871      0.3577      0.1782      0.9645      0.4495       2.089      0.9965       2.576       1.389       2.241       1.361       1.269      0.8405       0.327      0.2313      0.1258     0.09036      0.1132     0.07951     0.09948     0.06781     0.02227     0.01617     0.02058     0.01495    0.006615    0.003247
6882      0.3702      0.1014      0.8082      0.1838       1.312      0.1615       1.071      0.1465      0.6034      0.1178      0.2507     0.06055     0.05121     0.01448     0.01928    0.005715     0.01732    0.004455     0.01522    0.003105    0.003374    0.001031    0.003119   0.0009515     0.00354   0.0005945
6887      0.2833      0.1176      0.5509      0.2826       1.018      0.4965       1.091      0.5794      0.6952      0.3849      0.3202       0.183      0.0688      0.0411     0.02615     0.01595     0.02351     0.01384     0.02067     0.01156    0.004608    0.002864    0.004257    0.002646    0.002665    0.001301
6888      0.1236     0.03479      0.3071      0.1048       0.649      0.1422      0.7317      0.1251      0.5138      0.0853      0.2384     0.04815     0.05266     0.01396     0.01987     0.00569     0.01784    0.004405     0.01568    0.003025    0.003495    0.001066    0.003228   0.0009845    0.001951   0.0004325
6891      0.8435      0.3345       1.835      0.3315       7.536        0.46        13.7       0.295       14.17       0.595       10.46      0.7555       3.387       0.359       1.369      0.1635        1.23      0.0865       1.082      0.0035      0.2364      0.0289      0.2181     0.02665     0.03709     0.00214
6914      0.5287      0.1205      0.9644      0.1835       1.353      0.3145      0.9992      0.3348      0.5323       0.207      0.2086      0.0893     0.04229     0.01948     0.01599    0.007525     0.01436    0.006335     0.01261    0.005055    0.002775    0.001339    0.002567    0.001237    0.003237    0.000586
6917     0.05528     0.01376      0.1551     0.02965       0.422      0.1353      0.6222      0.2511       0.585      0.2764       0.372      0.1941      0.1039     0.05866     0.04027     0.02331      0.0362     0.02012     0.03182     0.01669    0.007069    0.004182    0.006533    0.003868    0.001651    0.000596
6922      0.1575     0.03285      0.3615      0.1078      0.8141      0.2109      0.9203      0.2027      0.6967      0.1746        0.35       0.096     0.08019     0.02381     0.03061     0.00933     0.02752     0.00732     0.02419     0.00516    0.005432    0.001694    0.005017    0.001566    0.002422    0.000635
6928      0.6242      0.1755       1.293       0.502       2.574       1.024       3.272       1.487       2.815       1.536       1.568       0.963      0.3994      0.2677      0.1535      0.1048       0.138      0.0918      0.1213     0.07786     0.02716     0.01878      0.0251     0.01736    0.008247    0.003304
6934      0.6103      0.2634       1.401       0.182       4.786       0.271       7.794       0.767        7.42      0.8605       5.087      0.6375       1.502      0.1945      0.5868     0.07585       0.527     0.04205      0.4626     0.00565      0.1004     0.01276     0.09265     0.01175     0.02039    0.002935
6944      0.3497      0.1071      0.9122      0.3849       1.995      0.7185       2.517        1.17       2.158       1.205       1.193      0.7449      0.3015      0.2043      0.1157     0.07971       0.104     0.06986     0.09143     0.05931     0.02045     0.01424      0.0189     0.01316    0.006387    0.002585
6945       0.521      0.3663       1.011      0.6026       1.955       1.185       1.945       1.584       1.401       1.248      0.6898      0.6362      0.1666      0.1563     0.06367     0.05983     0.05722     0.05358     0.05026     0.04683     0.01118      0.0105     0.01034    0.009695    0.006076    0.004344
6950      0.2604      0.0934      0.5592      0.2041       1.884       0.497       3.276      0.8135       3.861       1.175       3.267       1.165       1.312      0.5613      0.5759      0.2624      0.5203      0.2225      0.4596      0.1787      0.1035     0.04892     0.09552     0.04518     0.01034    0.002419
6963      0.2069     0.09715      0.4328      0.1336       1.128      0.6341       1.669       1.143       1.658       1.216       1.185      0.8997      0.3629      0.2842      0.1437      0.1136      0.1293      0.1008      0.1137     0.08688     0.02529     0.02014     0.02336     0.01859    0.004371    0.003056
6969      0.1193     0.06173      0.2944       0.145      0.7421      0.3819       1.353      0.9093       1.483         1.1       1.145      0.9127      0.3875      0.3252      0.1588      0.1351       0.143      0.1206      0.1259      0.1048     0.02793     0.02384     0.02578     0.02201    0.003781    0.002635
6973      0.5575      0.1647        1.31       0.364       2.397       0.595       2.672        1.02       2.078       1.015       1.073      0.6066      0.2596      0.1655     0.09898     0.06453     0.08893     0.05627     0.07817     0.04742     0.01746     0.01154     0.01613     0.01067    0.007324     0.00238
6977       1.278      0.3759       2.053       0.155       2.644       0.366       1.869       0.471      0.9738      0.2942      0.3792      0.1286     0.07694     0.02877     0.02912     0.01118     0.02616     0.00915     0.02299    0.006965    0.004905     0.00201    0.004536    0.001855    0.006209    0.001227
6983      0.1943      0.0503      0.4501      0.1227      0.8908      0.1553      0.8749      0.1271      0.5444     0.07095      0.2443      0.0392     0.05139     0.01047      0.0193     0.00422     0.01733     0.00303     0.01522    0.001755    0.003375    0.000786    0.003117    0.000726    0.002501   0.0004915
6984       1.008      0.2545       2.042      0.0935        3.41      0.1885       2.816      0.2585       1.569       0.174      0.6361     0.07925      0.1316      0.0179        0.05     0.00699     0.04494    0.004115      0.0395     0.00102    0.008747    0.001273    0.008085    0.001174    0.007104   0.0007435
7006      0.5532      0.0909      0.8476      0.1465      0.7967      0.1413      0.4185     0.07475       0.185      0.0331     0.06316     0.01131     0.01126    0.002011     0.00408   0.0007285    0.003655   0.0004775      0.0032   0.0002095   0.0007266   0.0001319   0.0006763   0.0001228    0.002984    0.000542
7008      0.1405     0.07775      0.3843      0.2064       1.057      0.6849       1.496       1.036       1.305      0.9264      0.8223      0.5927      0.2239      0.1623     0.08529     0.06182     0.07654     0.05427      0.0671     0.04612     0.01453     0.01048     0.01341    0.009668    0.003859    0.002769
7009       1.479      0.2225       4.061       0.267       9.548       0.247       12.22        1.21       9.993       1.457       5.384      0.9745       1.318       0.283      0.4956      0.1119      0.4446     0.08085        0.39      0.0475     0.08553     0.02007       0.079     0.01855     0.03315      0.0028
7038       0.135     0.05729      0.3218      0.1294      0.9335      0.2495       1.693      0.7342       1.799      0.9092        1.36      0.7516      0.4471      0.2619       0.181      0.1078      0.1629     0.09336      0.1434     0.07781     0.03164     0.01903      0.0292     0.01756    0.004798    0.002038
7041       1.956      0.2335       4.263      0.0625       6.564      0.3525       4.769      0.4265       2.519      0.2685      0.9793      0.1167      0.1989      0.0258     0.07523     0.01001     0.06757    0.005685     0.05935    0.001035     0.01313      0.0018     0.01214    0.001655     0.01415    0.000645
7045       1.813      0.6415       2.958       0.273       4.172       1.133       3.671       1.823       2.199       1.279      0.9733      0.6187      0.2032      0.1361     0.07665     0.05196     0.06882      0.0454     0.06051     0.03845     0.01296    0.009633     0.01197    0.008894     0.01026     0.00418
7052       20.24        2.29       41.54        2.62       58.24        0.27       39.44        1.54       20.07        1.21       7.587       0.577       1.503      0.1345      0.5642     0.05285      0.5064     0.02135      0.4445    -0.01245     0.09844     0.00936     0.09112    0.008645      0.1416     0.00815
7053       1.659       0.566       2.651       0.434       6.269       0.101       9.034       0.632       8.229      0.8675       5.495       0.694       1.596       0.216      0.6218     0.08395      0.5584      0.0479      0.4902      0.0092      0.1067     0.01386     0.09852     0.01278     0.02154    0.003705
7054       1.815       0.052         7.5      0.0305       22.09        0.05       30.77       0.125       25.99       0.125       15.36       0.075       3.968      0.0205       1.489      0.0075       1.335       -0.07        1.17      -0.153       0.252      0.0013      0.2326     0.00115     0.08432    0.000495
7063       0.759       0.499       1.103      0.6439       1.461      0.9351       1.193      0.8838      0.6625      0.5225       0.268      0.2217     0.05539     0.04721     0.02107     0.01809     0.01893     0.01611     0.01665     0.01399    0.003708    0.003174     0.00343    0.002931    0.003645    0.002384
7065       2.876       0.466       6.162       0.241       9.419       0.453       6.786       0.739       3.574      0.4905       1.387       0.218      0.2816     0.04815      0.1065     0.01863     0.09563     0.01228     0.08401     0.00547      0.0186     0.00332      0.0172     0.00306     0.02011     0.00157
7079      0.3909      0.0787      0.9256      0.1894       1.916      0.3735       2.192      0.6565       1.714      0.6395      0.8668      0.3662      0.2015     0.09375      0.0762      0.0364     0.06838     0.03066     0.06007     0.02455     0.01337     0.00651     0.01235    0.006012    0.005907    0.001505
7092      0.2065     0.09655      0.4431      0.2251      0.7884      0.3276      0.7543      0.2917      0.4825       0.194      0.2223     0.09265     0.04779     0.02101     0.01817    0.008177     0.01634    0.006851     0.01437    0.005431     0.00321    0.001472    0.002965     0.00136    0.002186    0.000947
7093      0.2684      0.1399      0.5675      0.3293      0.9821      0.5129      0.9338      0.4803      0.5757       0.299      0.2582      0.1355     0.05506     0.03003     0.02088     0.01166     0.01877     0.01003      0.0165    0.008273    0.003677    0.002097    0.003397    0.001937    0.002697    0.001471
7098      0.4856      0.1998      0.6016      0.3232      0.8626      0.7044      0.6355      0.5815       0.341      0.3217      0.1346      0.1286     0.02764     0.02657     0.01049      0.0101    0.009423    0.009057    0.008282    0.007937    0.001848    0.001761    0.001709    0.001627    0.002175    0.001131
7099       1.124        0.12       2.331       0.076       3.739      0.1425       3.111       0.244        1.73      0.1675      0.7166     0.07865      0.1406      0.0169      0.0519    0.006395     0.04653     0.00339     0.04081     0.00018    0.008909    0.001181    0.008235    0.001092     0.01036    0.000471
7101      0.4368     0.08025        0.76      0.1691       1.337      0.2575       1.329      0.3215      0.8263      0.2228      0.3713        0.11     0.07696     0.02575     0.02889     0.01004     0.02594    0.008065     0.02279    0.005955    0.005031    0.001812    0.004647    0.001674    0.003479   0.0007355
7107      0.2801      0.1173       0.575      0.2475       0.971       0.516      0.7701       0.471      0.4224      0.2744      0.1692      0.1144     0.03477     0.02428     0.01319      0.0093     0.01185    0.008164     0.01042    0.006944    0.002312    0.001638    0.002138    0.001513    0.002177   0.0009925
7114        1.21      0.4682       2.103       0.281       2.916      0.3355       2.157       0.549       1.151      0.3666      0.4534      0.1641     0.09204     0.03646     0.03481     0.01415     0.03127     0.01167     0.02748    0.009015    0.005995    0.002596    0.005544    0.002396    0.006794    0.001239
7131      0.4133      0.1809      0.8302      0.3158       1.319      0.3465       1.188      0.3222      0.7083      0.2307      0.3109      0.1206     0.06445     0.02916     0.02428     0.01152     0.02181    0.009725     0.01917    0.007795    0.004265    0.002087    0.003942    0.001926    0.003705    0.001077
7132      0.1386     0.04352      0.3132      0.1132      0.6072      0.1719       0.596      0.1498      0.3704      0.0878      0.1696     0.04135     0.03625     0.00977     0.01363     0.00387     0.01224    0.002985     0.01075    0.002035    0.002388   0.0007075    0.002205   0.0006535    0.001705    0.000523
7140      0.2522     0.05545      0.5222     0.09765      0.6694      0.2029       0.394      0.1524       0.188     0.08045     0.06968     0.03182     0.01391    0.006689    0.005226     0.00255    0.004687    0.002152    0.004112    0.001725   0.0009192   0.0004448   0.0008518   0.0004113    0.001439   0.0002845
7143       0.565      0.0737       1.147       0.105       1.579       0.142       1.165       0.145      0.6265       0.101      0.2517     0.04625     0.04752    0.009415     0.01719     0.00342     0.01538    0.002335     0.01346    0.001185    0.002923    0.000565    0.002704   0.0005215    0.004896    0.000413
7145      0.3827     0.04935       0.847       0.166       1.727       0.343       1.817       0.451       1.169      0.3219      0.5398        0.16       0.115     0.03633     0.04344     0.01402     0.03902     0.01111      0.0343    0.007995    0.007634    0.002516    0.007053    0.002325    0.004738   0.0009675
7149      0.3436      0.0328      0.5675      0.1256       1.429       0.346       2.092      0.5935       2.439      0.8635       2.098      0.8655      0.8737      0.4193      0.3904      0.1978      0.3535      0.1705      0.3129      0.1402     0.07123     0.03717     0.06577     0.03434    0.005871    0.001615
7150      0.4331      0.1341       0.949       0.273       1.576       0.333       1.378       0.348      0.8002      0.2498      0.3427      0.1223     0.07102     0.02813     0.02683     0.01098     0.02411    0.009075     0.02119     0.00703     0.00471    0.001971    0.004352     0.00182    0.004327    0.001003
7151      0.2276     0.09535      0.4891       0.207      0.8215      0.2665      0.7142      0.2403      0.4206      0.1603      0.1818      0.0754     0.03798     0.01688     0.01439    0.006534     0.01293    0.005478     0.01137    0.004348    0.002529    0.001167    0.002337    0.001078    0.002202   0.0008355
7156       1.044       0.149       1.275       0.188      0.9232      0.1388      0.3727      0.0563       0.146     0.02205     0.04694     0.00709    0.008274    0.001247    0.003007    0.000452    0.002687   0.0002725    0.002355     8.1e-05   0.0005839   8.965e-05    0.000549    8.43e-05    0.004453   0.0006835
7157       0.246       0.057      0.5817       0.133       1.122      0.1531         1.1      0.1676      0.6786      0.1291      0.2997      0.0656     0.06083     0.01491     0.02248    0.005705     0.02015    0.004255     0.01767    0.002705    0.003881    0.001011    0.003585    0.000932    0.003213   0.0004685
7169      0.8975      0.5185       1.751      0.9889       2.671       1.111       2.292         0.9        1.52      0.7274      0.7092      0.3759      0.1516     0.08835     0.05645     0.03358     0.05064     0.02896     0.04441     0.02401    0.009789    0.005911    0.009043    0.005457    0.007884    0.003676
7171      0.2126      0.0759      0.4528      0.2211      0.9056      0.5214       1.244      0.7802       1.107      0.7376      0.6317      0.4474      0.1627      0.1227     0.06265     0.04785     0.05634      0.0423     0.04954     0.03632     0.01109    0.008547     0.01025    0.007899     0.00304     0.00187
7172       1.525      0.2485       3.237       0.284       6.605       0.139       6.894      0.7055       4.476      0.6615       2.073       0.379      0.4418      0.0948      0.1666     0.03755      0.1496      0.0272      0.1314     0.01615     0.02917     0.00695     0.02694    0.006425     0.01775    0.001155
7173      0.9805      0.1605       2.362      0.1865        4.94      0.3395       5.474       1.033       4.025       1.022       1.952      0.5845      0.4349      0.1477      0.1633     0.05755      0.1466     0.04635      0.1286      0.0343     0.02852     0.01036     0.02635    0.009575     0.01471    0.001685
7178       2.165       0.321       4.323       0.287       6.739       0.595       5.713       1.184       3.337       0.884       1.429      0.4376      0.2849     0.09675       0.105      0.0368     0.09413      0.0295     0.08253      0.0217     0.01783    0.006575     0.01646    0.006075     0.01924     0.00171
7181      0.5431      0.2826       1.264      0.5411       2.535       0.782       2.509      0.6985       1.641        0.54      0.7215      0.2714       0.151      0.0655     0.05629     0.02538     0.05049      0.0212     0.04428     0.01672    0.009768    0.004491    0.009024    0.004147    0.007943    0.002467
7185       6.804       2.489       11.48       1.455       21.59        0.85       21.52        1.25       13.21        1.33       5.901      0.7895       1.227       0.202      0.4609      0.0808      0.4139     0.05335      0.3636     0.02395     0.08067     0.01487     0.07452     0.01374     0.05599     0.00695
7188      0.5078      0.1561       1.241      0.2521       4.292       0.318       6.945       0.855        6.92       1.232       4.944       1.123       1.509       0.414      0.5951      0.1725      0.5349      0.1339      0.4701      0.0923      0.1031     0.03071     0.09514     0.02836     0.01945    0.002115
7189      0.1895      0.0845      0.4034      0.1951      0.7219      0.2931       0.656      0.2716      0.4079      0.1866      0.1845     0.09043     0.03938     0.02045     0.01498     0.00792     0.01347     0.00677     0.01184    0.005529    0.002645     0.00142    0.002443    0.001312    0.001956   0.0008735
7194      0.2926     0.08015      0.6482      0.2829       1.355      0.5935       1.661      0.8158       1.381      0.7504      0.7322      0.4239      0.1779      0.1085     0.06776     0.04204     0.06084     0.03646     0.05346     0.03051     0.01192    0.007498     0.01102    0.006932    0.004323    0.001944
7196       13.62        0.17       23.64        0.08        26.6        0.05       16.52        0.06       7.804      0.0325       2.843       0.012      0.5152     0.00205      0.1863      0.0007      0.1668     -0.0091      0.1461     -0.0195     0.03231     0.00021     0.02997    0.000195     0.08917    0.000585
7205      0.5871     0.06205      0.5843      0.0635      0.3357       0.037      0.1148      0.0127     0.04115     0.00455     0.01295     0.00143    0.002282    0.000251   0.0008324    9.38e-05   0.0007477    4.67e-05    0.000658   -3.25e-06   0.0001857    2.09e-05   0.0001767    1.99e-05    0.002253   0.0002535
7231      0.1575      0.1462      0.2292      0.2224      0.2436      0.2411      0.1826      0.1818     0.09844     0.09816     0.03884     0.03874    0.007975    0.007955    0.003027    0.003019    0.002719    0.002712     0.00239    0.002383   0.0005295   0.0005295   0.0004896   0.0004896   0.0007915   0.0007915
7236       3.051      0.9665       4.851      0.5795        7.29      0.3085        5.96      0.6515       3.301      0.5015       1.341       0.245      0.2762     0.05775      0.1048     0.02274     0.09418     0.01635     0.08279    0.009445     0.01818    0.004165     0.01681    0.003845     0.01575     0.00322
7240       1.259      0.2986       2.342       0.105       3.242      0.4355        2.56       0.655       1.523      0.5363      0.6468       0.258      0.1287     0.05556      0.0469     0.02026     0.04199     0.01674     0.03675     0.01299    0.007796    0.003644    0.007206    0.003364    0.009155    0.001915
7246      0.4306      0.2671      0.6975      0.3815      0.8389      0.4102      0.6609      0.3841      0.3547      0.2321      0.1405     0.09855     0.02863     0.02115     0.01084    0.008125    0.009734    0.007165    0.008553    0.006135    0.001905    0.001425    0.001763    0.001315    0.002458    0.001371
7248      0.9772      0.4677       1.795      0.4955       2.089       0.748       1.577      0.9538      0.8605      0.5985      0.3474       0.261      0.0717      0.0564     0.02723     0.02167     0.02447     0.01921     0.02151     0.01656    0.004814    0.003793    0.004454    0.003501    0.006619    0.001592
7249       2.314      0.6035       4.307      0.4385       6.976         0.3       7.017        1.02       5.457       1.365       2.876      0.9705      0.7062      0.2912      0.2702      0.1159      0.2429     0.09655      0.2136      0.0757     0.04793     0.02107      0.0443     0.01948     0.01802     0.00431
7256      0.2073      0.1117      0.4385      0.2647      0.7545      0.4046      0.6929      0.3492      0.4331      0.2245      0.1983      0.1063     0.04256     0.02388     0.01616    0.009283     0.01452    0.008003     0.01277    0.006632    0.002849    0.001669    0.002632    0.001542    0.002077    0.001153
7263       3.149      0.3335       4.916       0.062       4.904      0.2945       2.391       0.234       1.029       0.119       0.361      0.0461      0.0692    0.009495     0.02541     0.00377     0.02278     0.00226     0.01997    0.000645    0.004543    0.000647    0.004222    0.000597     0.01313     0.00088
7266     0.05837     0.01099      0.1764     0.02595      0.5094      0.1256      0.7686      0.2494        0.71      0.2683      0.4505      0.1878      0.1244     0.05617     0.04781     0.02216     0.04294     0.01862     0.03772     0.01482    0.008304    0.003936    0.007665    0.003635     0.00207    0.000575
7270      0.1624      0.0357      0.3328      0.1182       1.224      0.3779       2.186       0.386       2.734      0.6445       2.403       0.705       1.021      0.3493       0.459      0.1641      0.4158      0.1351       0.368      0.1028     0.08333     0.03097     0.07696     0.02865    0.007264    0.001215
7275       1.127      0.1985       2.249      0.1045       3.449      0.3455       2.715       0.531       1.467      0.3565      0.5857      0.1625      0.1182     0.03622     0.04449     0.01404     0.03996     0.01108      0.0351    0.007895    0.007733    0.002537    0.007149    0.002341    0.008475    0.000458
7282      0.3639      0.0898      0.8157      0.2713        1.65       0.426       1.815      0.5125       1.348      0.4242      0.6558       0.223      0.1495     0.05626     0.05637     0.02195     0.05061     0.01798     0.04443     0.01371    0.009873    0.003957    0.009117    0.003653    0.004924    0.001149
7289      0.6726      0.1308       1.399      0.1325       2.659       0.233       2.679       0.579       1.718       0.479      0.7903      0.2567      0.1678     0.06115     0.06321     0.02385     0.05677     0.01945     0.04988     0.01472     0.01102    0.004394     0.01017    0.004061    0.007209   0.0007625
7300      0.1544      0.0514      0.3731      0.1758       0.877      0.5481       1.256      0.8616       1.121      0.8075      0.6475      0.4805      0.1687      0.1283     0.06466     0.04965     0.05808     0.04385     0.05102     0.03762     0.01133    0.008763     0.01046    0.008096    0.003163    0.002169
7320       1.674       0.591       2.791      0.2935       3.924       0.553       3.409      0.9675       2.103       0.748      0.9499      0.3842       0.201      0.0883     0.07595     0.03405     0.06822     0.02847     0.05996     0.02251      0.0126    0.006393     0.01163    0.005911    0.009616    0.003305
7322      0.2247      0.0321      0.3252      0.0743      0.5765      0.1605       0.728      0.2991      0.6075      0.3113      0.3314      0.1941     0.08308     0.05363     0.03186     0.02098     0.02863     0.01832     0.02517     0.01545    0.005633    0.003757    0.005206    0.003472    0.001737     0.00065
7340      0.2194      0.0936        0.44     0.09175       1.181      0.4451       1.969       1.084       1.968       1.189       1.403       0.895      0.4268      0.2822      0.1683      0.1121      0.1513     0.09798      0.1329     0.08273     0.02922     0.01951     0.02697     0.01801    0.005277    0.003016
7346      0.1253     0.01945       0.354      0.1038      0.8733      0.3297       1.189      0.5212        1.04      0.5153      0.5913      0.3173      0.1519     0.08704     0.05795     0.03391     0.05204     0.02926     0.04571     0.02426     0.01012    0.006029     0.00935     0.00557    0.003104    0.001233
7347       0.128      0.0215      0.2141     0.04225      0.4431      0.1376      0.6065      0.2323       0.554      0.2414      0.3614      0.1734      0.1026      0.0531      0.0398      0.0211     0.03577     0.01804     0.03144     0.01474    0.006964    0.003767     0.00643    0.003479    0.001475   0.0005018
7353      0.6998      0.1474        1.61       0.091       3.893       0.105       5.002       0.338       4.029      0.3665       2.074        0.22      0.4885     0.05855      0.1854      0.0231      0.1665      0.0125      0.1463     0.00115     0.03256    0.004215     0.03009    0.003895     0.01236    0.000865
7359      0.2275     0.07005      0.5682      0.2505       1.182      0.4756       1.358      0.5423        1.16      0.5837      0.6433      0.3737      0.1632      0.1053     0.06269     0.04131     0.05634     0.03606     0.04952     0.03044     0.01108    0.007403     0.01024    0.006843     0.00361    0.001483
