#      id           ra           de         z        ez      z_sp        z_op          fK         dfK        fch1       dfch1        fch2       dfch2        fch3       dfch3        fch4       dfch4         f24        df24         f16        df16        f100       df100        f160       df160        f250       df250        f350       df350        f500       df500        f850       df850       f1160      df1160       f20cm      df20cm         SNR       Mstar         SFR        eSFR        sSFR    goodArea    Type_AGN    Type_SED    Type_FIR
#
10514      189.3890839   62.2278481    0.1049        -1    0.1049      0.08       0.1514     0.01514     0.05626       5e-05     0.03967     7.2e-05     0.03136     0.00041      0.1108    0.000473      0.1516    0.006912      0.1072    0.006116       3.695      0.3856       6.204      0.6216       8.421       2.565       5.145       1.266   3.106e-07       4.082       1e-99       1e+10         -99       1e+10    0.007249    0.002537       14.79   9.999e+08        0.14    0.009466        0.14           1           0          -1           1
10518      189.4760590   62.2278328      1.21      0.19        -1      1.22      0.01047    0.001047     0.02047     5.1e-05     0.02153    0.000109     0.01721    0.000521     0.01927    0.000745     0.07309     0.00986         -99       1e+10       6.261      0.5257       15.56      0.8235       16.16        1.03       12.73       2.238       7.551       3.847       3.119       0.822      0.2989       0.729      0.0562      0.0051       28.21   2.249e+10       103.5       38.22       4.602           0           0           0           1
10521      188.9573212   62.2275047     0.849        -1     0.849      0.83     0.002333   0.0002333    0.002723     4.6e-05    0.001828     6.8e-05    0.000598    0.000499   -0.000472     0.00055     0.01073    0.002745    0.009046    0.006146      0.3428      0.3713   1.745e-05      0.6477         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0003243    0.002673       0.923   1.622e+09        1.08        1.17       0.666           0           0          -1           0
10523      189.0085449   62.2275581      0.96        -1      0.96      0.87      0.01941    0.001941      0.0256     4.5e-05     0.01826     6.6e-05     0.01585    0.000435     0.01408    0.000519      0.1618    0.006061      0.1231    0.006735       2.657      0.3406       3.394      0.6261      0.7419       1.038         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0156      0.0028       9.525   1.101e+10        13.7       1.438       1.244           1           0          -1           1
10525      189.0552063   62.2276611     1.878        -1     1.878      1.61     0.005861   0.0005861    0.007883       4e-05    0.008154     6.4e-05    0.006528    0.000417    0.005875      0.0005     0.04291    0.005278     0.03418    0.008492       1.215      0.3369       1.297      0.6069         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00323    0.002564       4.192    1.18e+10       18.25       6.011       1.546           1           0          -1           0
10532      189.3369141   62.2278671      1.02        -1      1.02      1.01     0.007379   0.0007379     0.01052     3.6e-05    0.007931     5.8e-05     0.00611    0.000348    0.006313    0.000422     0.05015    0.003752     0.05082    0.006797   1.792e-05      0.5407   1.745e-05       2.006         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.005225    0.002534           0   6.053e+09       6.344       6.344       1.048           1           0          -1           0
10539      189.1604309   62.2274857     1.018        -1     1.018         1      0.02911    0.002911     0.04492     4.5e-05     0.03453     5.9e-05     0.02415    0.000353     0.02172    0.000404     0.04846    0.003216     0.03904    0.004784      0.8848      0.3318       2.033      0.6804         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.01547    0.002474       4.004   5.915e+10       5.447        1.36     0.09209           1           1          -1           0
10546      188.9369049   62.2271309    0.7129        -1    0.7129      0.76      0.02831    0.002831     0.03189     5.8e-05     0.02382     7.8e-05     0.02651    0.000586     0.02027    0.000604      0.1603    0.005806      0.1166     0.01593        3.76      0.4465       7.168      0.8708       4.897       1.138       1.109       1.535         -99       1e+10       1e-99       1e+10         -99       1e+10     0.01288    0.002641       12.56    1.52e+10       12.07      0.9611      0.7939           0           0          -1           1
10550      189.0399323   62.2273750     1.811    0.1855        -1      1.75     0.001803   0.0001803    0.003007     3.9e-05    0.003508     6.3e-05     0.00324    0.000425    0.001784    0.000508     0.03062    0.004064     0.01011    0.007355   1.792e-05       0.357   1.745e-05      0.6544         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001611    0.002596           0   4.265e+09       13.71       13.71       3.214           1           0          -1           0
10555      189.3318634   62.2270470    0.4784        -1    0.4784      0.55       0.1191     0.01191     0.07989     5.2e-05     0.06413     6.6e-05     0.05313    0.000347      0.0705    0.000408      0.1958    0.005555      0.1561    0.005996       4.003      0.3216       8.589      0.5208       10.61        1.13       6.917       1.967   3.106e-07       3.811       1e-99       1e+10         -99       1e+10     0.01051    0.002527       22.97   5.915e+10       5.801      0.2526     0.09807           1           0          -1           1
10564      188.9744415   62.2270317     0.877        -1     0.877      1.18      0.04831    0.004831     0.06564     5.7e-05     0.04963     7.2e-05     0.04775    0.000462     0.04025    0.000525      0.4627     0.02091      0.4136     0.01231       5.552      0.3957       13.42       1.082       18.89       4.301       3.835       8.385         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0328       0.003       19.24   1.076e+11       37.55       1.951      0.3489           1           0          -1           1
10582      189.4157562   62.2271233    0.8395        -1    0.8395      0.86      0.08954    0.008954     0.09473     5.8e-05     0.06651     7.7e-05     0.05501    0.000416     0.04248    0.000475      0.1116    0.004963     0.08525    0.006186       0.846      0.3325       2.654       0.598       6.603      0.8214       4.794        1.42       4.258           2       1e-99       1e+10         -99       1e+10    0.009747     0.00265       10.33   9.161e+10        9.26      0.8963      0.1011           1           0          -1           1
10583      189.5100098   62.2271004    0.8782      0.04        -1      1.02    0.0005012   5.012e-05    0.001027       7e-05         -99       1e+10    0.000535     0.00081    0.001333    0.001634     0.07419     0.01163         -99       1e+10   1.687e-05   2.239e+05   1.642e-05       2.078         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0004184    0.002818           0   2.198e+08       4.421       4.421       20.12           0           0           0           0
10585      188.9159393   62.2268066      1.52     0.227        -1      1.52     0.006194   0.0006194    0.005809     6.8e-05    0.006737     8.7e-05    0.006725    0.000785     0.01335     0.00071     0.09652    0.005882         -99       1e+10       0.781       0.494       1.929      0.9486       1.415       2.975         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.003716    0.002726       2.619   1.324e+10       23.84       10.62         1.8           0           0           0           0
10587      188.9715881   62.2269859     3.177     0.161        -1      2.98     0.002655   0.0002655     0.01063     4.5e-05     0.01433     6.7e-05     0.01775    0.000461     0.02293    0.000529     0.09594     0.01097     0.01597    0.008022       1.038      0.7167       3.555       1.565       13.89       4.974       7.193       8.252       15.07       4.868       5.926       1.293       2.058       0.846      0.0453      0.0054       7.233   9.161e+10       600.9       83.08       6.559           0           0           0           1
10591      189.1294556   62.2273140      2.08     0.277        -1      2.08    0.0001995   1.995e-05     8.7e-05     3.7e-05    0.000206       6e-05    0.000199    0.000411       7e-05     0.00046    0.002291    0.003974   1.903e-10    0.008656   1.792e-05      0.3274   1.745e-05      0.7819         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.008646    0.002452           0   5.754e+08       27.03       27.03       46.98           1           0           0           0
10611      189.5037994   62.2266922     0.441        -1     0.441      0.64       0.4699     0.04699       0.645    0.000136      0.8026    0.000339      0.9322    0.000795       1.406    0.001528       4.086      0.1102         -99       1e+10       79.26   5.105e+05       107.7       2.876       47.32       4.765        23.4        10.7       5.397       6.077       2.575      0.8198       0.232      0.7737      0.1918      0.0065       38.94   1.706e+11       57.15       2.346       0.335           0           0          -1           1
10640      189.4340057   62.2263908       2.7     0.333        -1       2.7     0.004831   0.0004831    0.006704     3.9e-05    0.007353     7.3e-05    0.008072    0.000422    0.006871     0.00051     0.04281    0.004943    0.006375    0.009591      0.5833      0.4486        2.51        1.15       2.185       1.037         -99       1e+10         -99       1e+10       1.827      0.6632    2.13e-10      0.5609    0.004246    0.002622       4.299   2.897e+10       91.76        52.8       3.167           1           0           0           0
10641      189.4349213   62.2254257     2.931        -1     2.931         3     0.005152   0.0005152    0.006205       4e-05    0.006462     7.4e-05    0.006661    0.000429    0.007168    0.000516     0.01241    0.005829   1.903e-10    0.009096      0.3776      0.6689   1.745e-05       1.677         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007555    0.002633       0.564   3.908e+10       66.51       117.9       1.702           1           0          -1           0
10642      189.4516449   62.2263908    0.8389        -1    0.8389       0.9      0.04365    0.004365     0.04732     5.1e-05     0.03168     8.6e-05     0.02641    0.000457      0.0204    0.000575        0.13    0.006292         -99       1e+10       1.779       0.489       2.822         1.4         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.008307     0.00267       4.159   6.053e+10       8.259       2.063      0.1365           1           0          -1           0
10643      189.4538727   62.2264709      0.89    0.1701        -1      0.89     0.007112   0.0007112     0.01151     4.4e-05     0.01069     8.5e-05    0.007535    0.000459    0.009973    0.000588     0.06856    0.008047         -99       1e+10      0.4833      0.6802       2.261       1.848         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.004124    0.002672       1.415   1.127e+10        6.95       4.987      0.6166           1           0           0           0
10654      189.3004456   62.2264786     2.087     0.161        -1      1.98     0.001542   0.0001542    0.004882       3e-05    0.006115     4.9e-05    0.007833     0.00031    0.006207    0.000362     0.06978     0.01045     0.01109    0.008861       1.016      0.3453   0.0001095        1.39         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.002307     0.00246       2.942   4.786e+09       31.58       13.84       6.599           1           0           0           0
10656      189.3078003   62.2264404    0.7784        -1    0.7784      0.83      0.02228    0.002228     0.02338     3.6e-05     0.01541     5.2e-05     0.01456    0.000315     0.01107    0.000369     0.08015    0.003465     0.07511    0.008993      0.2085      0.3338       3.447      0.6663      0.1512       1.171         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.009216    0.002436       5.213   9.593e+09       5.726       1.098      0.5969           1           0          -1           1
10659      189.3930206   62.2262840     1.165    0.1901        -1      1.17     0.005105   0.0005105    0.007333     3.9e-05    0.006205     6.6e-05    0.003942    0.000407    0.004994     0.00047     0.01741    0.003074     0.02137    0.006289      0.3469      0.3631      0.7886      0.6183         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0004674    0.002558       1.594   1.265e+10       5.016       3.147      0.3966           1           0           0           0
10661      189.5164032   62.2264519     0.651      0.25        -1       -99          -99       1e+10    0.000314     7.8e-05         -99       1e+10    0.006952    0.000915    -0.00083    0.002164     0.02487    0.009796         -99       1e+10   1.792e-05   2.826e+05   1.745e-05       1.198         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0003559    0.002834           0       1e-99       1.916       1.916         -99           0           0           0           0
10665      189.0440369   62.2261887     0.688        -1     0.688      0.67      0.02109    0.002109     0.01952     4.3e-05     0.01299     6.5e-05     0.01337    0.000425      0.0104    0.000504     0.07914    0.003285     0.05822    0.007357        1.04      0.3176       1.347      0.4425      0.1039       1.321         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0002799    0.002552       4.472   7.797e+09       2.562      0.5729      0.3286           1           0          -1           0
10669      189.1552277   62.2261887     0.846        -1     0.846         1      0.01941    0.001941     0.02907     4.1e-05     0.02172     5.8e-05     0.02042    0.000367     0.01454     0.00042      0.1139    0.004232      0.1105    0.007017       1.905      0.3144       1.594      0.9091         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.008044    0.002451       6.308   3.104e+10       6.229        2.51      0.2007           1           0           0           1
10670      189.1687927   62.2263184     1.488        -1     1.488      1.47     0.007447   0.0007447     0.01436     3.5e-05     0.01569     5.3e-05     0.01306    0.000336     0.01413    0.000387     0.07905    0.005328     0.06498    0.006208       1.803      0.4818       4.249       1.113       3.073       1.506         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00696    0.002452       5.723   3.908e+10       41.98       7.335       1.074           1           0          -1           1
10674      189.3129272   62.2261772     0.899        -1     0.899      0.89       0.0052     0.00052    0.005457     3.1e-05    0.003773     5.1e-05    0.002708    0.000318    0.002024    0.000376     0.01425    0.003303   1.903e-10    0.008531     0.07119      0.3357         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0001072     0.00248       0.212    2.63e+09       1.557       7.344       0.592           1           0           0           0
10675      189.3396301   62.2262764    0.4756        -1    0.4756      0.43       0.1754     0.01754      0.1095     5.8e-05     0.08069     7.1e-05     0.06263    0.000355     0.03588    0.000421     0.02102    0.002234   1.903e-10      0.0057   1.792e-05      0.3307         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001073    0.002526           0    5.78e+10      0.3321      0.3321    0.005745           1           0           0           0
10676      189.3902130   62.2264061    0.3965        -1    0.3965      0.37     0.004246   0.0004246    0.003512     3.7e-05     0.00251     6.6e-05    0.001484    0.000407    0.005111    0.000468     0.01332    0.004214   1.903e-10    0.006659      0.4705      0.3739         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.003056    0.002575       1.258   4.897e+08      0.2593      0.2061      0.5295           1           0          -1           0
10679      189.5238190   62.2259674    0.4395      0.12        -1      0.45      0.06918    0.006918     0.04175    0.000107         -99       1e+10     0.02604    0.001164         -99       1e+10     0.08821      0.0115         -99       1e+10      0.5237   3.492e+05       5.852       5.431         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.005755    0.002778       1.078   2.466e+10       1.834       1.701     0.07438           0           0           0           0
10687      189.3046265   62.2260399    0.8407        -1    0.8407      0.85      0.01159    0.001159     0.01322     3.3e-05    0.009062       5e-05    0.008749    0.000313    0.006613    0.000365      0.0793    0.003742     0.07232    0.007672        1.49      0.3222       1.459       0.894         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007263    0.002464       4.903   4.677e+09       6.914        1.41       1.478           1           0          -1           0
10692      189.4459381   62.2260094     1.025        -1     1.025         1     0.004613   0.0004613    0.006781     4.2e-05    0.004866       8e-05    0.003232    0.000449    0.002395    0.000559     0.03125    0.004805   1.903e-10       0.014       0.851      0.3915   1.745e-05      0.7157         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001488    0.002649       2.174   5.395e+09       3.859       1.775      0.7154           1           0          -1           0
10695      188.9305725   62.2251930     3.067     0.263        -1      3.18     0.001282   0.0001282    0.002377     5.3e-05    0.002408     7.5e-05    0.002797    0.000599    0.002647    0.000607     0.01665    0.006714    0.001292    0.008263       0.428       0.451   1.745e-05      0.8776         -99       1e+10         -99       1e+10         -99       1e+10        1.38       1.083    2.13e-10      0.9824    0.004364    0.002707       1.589   1.828e+10       85.19       53.61       4.661           0           0           0           0
10696      188.9827576   62.2257385     1.296        -1     1.296      1.19      0.01406    0.001406     0.01832     4.4e-05     0.01774     6.7e-05     0.01159    0.000445     0.01478    0.000525     0.08992    0.004465      0.1184    0.006989       1.285      0.3513       4.047      0.6209       4.048       2.338         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.01071    0.002655       7.671   2.051e+10       29.56       3.853       1.441           1           0          -1           1
10704      189.3640442   62.2258606     1.469     0.145        -1      1.48      0.00302    0.000302    0.005943     3.7e-05    0.006752     6.7e-05     0.00534    0.000386    0.004272    0.000474     0.05056    0.005008     0.03067    0.005547      0.1925      0.3154       1.061      0.8255         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0002806    0.002543       1.423    1.18e+10       10.87       7.639       0.921           1           0           0           0
10705      188.9110718   62.2254257     1.249    0.2025        -1      1.25      0.03048    0.003048     0.05379     7.8e-05     0.05086     9.5e-05     0.03505    0.000811     0.03054    0.000725       0.116    0.008409         -99       1e+10       3.633      0.9238       10.47       1.487       11.27       4.512       8.462       6.419       5.101       12.25       2.367       1.649       1.125       1.143      0.0236      0.0033       8.731   1.236e+11       83.27        37.8      0.6738           0           0           0           1
10710      189.1266327   62.2257195     2.751    0.1955        -1      2.62     0.001294   0.0001294    0.002294     3.8e-05    0.002988       6e-05    0.004055    0.000407    0.004948     0.00046     0.02491    0.005467    0.007937    0.006296       1.109      0.3476       2.597      0.7689       1.467      0.7932         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.002753    0.002447       5.001   2.051e+10       123.6       32.82       6.026           1           0          -1           1
10714      189.2759399   62.2257767    0.7524        -1    0.7524       0.8      0.02377    0.002377     0.02361     3.5e-05     0.01591       5e-05      0.0161    0.000306     0.01099    0.000348     0.07758    0.007315     0.05659    0.009686     0.03828       0.607       2.417       1.316         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00152    0.002457       1.838   1.667e+10       3.548        1.93      0.2128           1           0           0           0
10715      189.2775726   62.2256966      1.94     0.265        -1      1.94     0.004571   0.0004571    0.007004     2.8e-05     0.00738     4.5e-05    0.008639    0.000287    0.005557    0.000328     0.08425    0.006724     0.02827     0.01029       1.813      0.4697       3.367       1.303       3.725      0.8042      0.4571       1.139         -99       1e+10       1e-99       1e+10         -99       1e+10    0.004313    0.002466       6.573   2.099e+10       68.98       25.14       3.287           1           0           0           1
10719      189.3262329   62.2257500     2.033        -1     2.033      2.09     0.001923   0.0001923    0.002753     3.1e-05     0.00264     5.3e-05    0.003285    0.000329    0.001608    0.000393     0.01396    0.003734   1.903e-10      0.0081     0.01911      0.3269         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001438    0.002535       0.058    7.62e+09       7.716         133       1.013           1           0           0           0
10723      189.4566040   62.2255859     0.899      0.17        -1       0.9         0.01       0.001     0.01685     4.5e-05     0.01289     8.9e-05     0.01167    0.000472     0.01025    0.000612      0.1042    0.006126         -99       1e+10       2.287      0.4692       3.241      0.9547       5.213       1.292       3.915       2.244         -99       1e+10       1e-99       1e+10         -99       1e+10    0.009279    0.002669        7.39   1.786e+10       15.27       7.018      0.8548           0           0           0           1
10725      189.5055847   62.2255592      0.44        -1      0.44      0.48       0.1542     0.01542      0.1077     8.4e-05     0.09038    0.000367     0.08759    0.000809      0.2012    0.001633      0.5775     0.02624         -99       1e+10       17.83   4.576e+05       13.33       3.805       7.814       4.801        12.2       10.05         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0474      0.0034       4.049   4.385e+10       11.62        2.87       0.265           0           0          -1           0
10727      188.9084015   62.2253456     1.341     0.177        -1      1.31     0.002421   0.0002421    0.004241     7.7e-05    0.005683     9.2e-05    0.005685    0.000857    0.008287    0.000737      0.1006    0.005858         -99       1e+10      0.6214       1.079   1.642e-05       1.739       5.334        3.53         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007809    0.002732       1.617   1.387e+09       25.19       15.58       18.17           0           0           0           0
10730      188.9520111   62.2254791     2.287    0.2015        -1       2.2    0.0004487   4.487e-05    0.000872     4.5e-05    0.000846     6.7e-05    0.000635    0.000499    0.000137    0.000551     0.01387    0.007056   1.903e-10    0.007321   1.792e-05        0.39      0.2557      0.6739         -99       1e+10         -99       1e+10         -99       1e+10      0.4664       1.065         -99       1e+10    0.009066    0.002657       0.579   2.042e+09       64.24       110.9       31.47           0           0           0           0
10738      189.2165527   62.2256012    0.9605        -1    0.9605      0.97     0.007727   0.0007727    0.009826       3e-05    0.006817     4.7e-05    0.005753    0.000293    0.004684     0.00034     0.03998    0.004223     0.03471    0.006103      0.6017      0.3345      0.5747      0.7533         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   1.594e-05    0.002397       1.954   5.915e+09       3.441       1.761      0.5817           1           0           0           0
10739      189.4021149   62.2255325     0.853        -1     0.853      0.86      0.03467    0.003467     0.03892     4.6e-05     0.02656     6.9e-05     0.02107    0.000406     0.01586    0.000467     0.06773    0.005788     0.04014    0.006789       0.688      0.3053       1.048       0.537         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007224    0.002586        2.98   4.385e+10       3.857       1.294     0.08796           1           0          -1           0
10749      189.1754303   62.2253838     2.409    0.1775        -1      2.29     0.003467   0.0003467     0.00721     3.2e-05    0.008931     5.1e-05     0.01245    0.000329     0.01247    0.000375       0.214    0.009091     0.05717    0.005156       6.778      0.3375       7.736      0.8074       5.033       1.225    -0.02697       1.435         -99       1e+10       1e-99       1e+10         -99       1e+10      0.4613      0.0069       22.63   1.667e+11       79.43       20.36      0.4765           1           1          -1           1
10750      189.2972717   62.2253075     1.996        -1     1.996      1.97      0.01722    0.001722     0.03794       4e-05     0.04497     5.7e-05     0.05333    0.000316     0.03782    0.000358      0.5035     0.01811     0.09095    0.006734       7.503      0.3268       24.57       1.341        38.5       1.875       42.65       3.771       11.41       4.482       6.847      0.7499       3.035      0.6514       0.126      0.0063       39.04   1.629e+11       583.6       16.63       3.582           1           0           0           1
10754      189.4955902   62.2252274      1.97     0.267        -1      1.97     0.004613   0.0004613     0.00668     6.7e-05    0.007123    0.000244    0.007095    0.000694    0.004086    0.001286     0.04171    0.007882         -99       1e+10      0.6101   2.453e+05       3.218       1.327   3.209e-07       3.712         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.003241    0.002729       2.425   1.076e+10       25.93       13.49       2.409           0           0           0           0
10763      189.1679535   62.2252693     0.484        -1     0.484      0.51      0.02249    0.002249     0.01973     3.7e-05     0.01635     5.4e-05     0.01503    0.000339     0.02522    0.000395      0.1283    0.006127     0.06484    0.004705       3.704      0.3491       3.108       1.148         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00876    0.002453       10.95   6.053e+09        3.55      0.4182      0.5865           1           0          -1           1
10780      189.2577362   62.2251358     1.244        -1     1.244      1.16      0.01169    0.001169     0.01814     3.4e-05      0.0167       5e-05     0.01185    0.000302     0.01271    0.000344     0.07563    0.003094     0.07921     0.00576       1.095       0.294       2.856      0.6612       6.599       2.085       4.923       1.453      0.3058       2.117       1e-99       1e+10         -99       1e+10    0.009157    0.002429       7.352   4.092e+10       21.98        2.99      0.5371           1           0          -1           1
10783      189.3601227   62.2250786     1.619     0.161        -1      1.55      0.01318    0.001318     0.02375     4.2e-05     0.02643     6.9e-05     0.02253    0.000377     0.01566    0.000472     0.09745    0.004395     0.04718    0.005683   1.687e-05      0.3304       2.421      0.6094        4.62      0.9575       4.065       1.835         -99       1e+10       1e-99       1e+10         -99       1e+10    0.003208    0.002549       6.632   4.808e+10       38.42       9.134      0.7991           1           0          -1           1
10788      188.8899689   62.2245407     2.458    0.2085        -1      2.57     0.005445   0.0005445    0.006681    0.000121    0.008724    0.000126     0.01659    0.001396    0.007308       0.001         -99       1e+10         -99       1e+10   1.792e-05       1.054       2.096       1.411       4.546       1.568       3.826       3.365   3.106e-07       6.522   8.675e-41       1e+10    2.13e-10       1.263     0.01464    0.002838        3.45   2.831e+10       140.8       40.81       4.973           0           0           0           0
10789      188.8993988   62.2245865     1.267    0.0655        -1      1.42     0.001096   0.0001096    0.006469     9.1e-05    0.007668    0.000101     0.01098    0.001063    0.004867    0.000816     0.05017    0.005231         -99       1e+10       1.282      0.9445      0.6759       1.396         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.003435    0.002817       1.441    6.95e+09       8.003       5.554       1.152           0           0           0           0
10794      189.1238861   62.2249184    0.7471        -1    0.7471      0.77     0.005649   0.0005649    0.007699     3.9e-05    0.006002     6.1e-05    0.005332    0.000407    0.005313    0.000461     0.02483    0.006693     0.03161    0.009147      0.5324      0.3747        1.94      0.7759         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.006634    0.002485       2.876   2.138e+09       2.587      0.8995        1.21           1           0          -1           0
10805      188.9060974   62.2244034     2.079    0.2125        -1      2.15     0.002884   0.0002884    0.002662     7.6e-05    0.002876     9.2e-05    0.000494    0.000871    0.001338    0.000747     0.02384     0.00689         -99       1e+10   1.792e-05      0.9121         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0004631    0.002793           0   7.797e+09       13.55       13.55       1.738           0           0           0           0
10808      189.0297699   62.2246399    0.4362        -1    0.4362       0.5      0.07586    0.007586     0.06217     5.3e-05      0.0538     7.2e-05     0.04571    0.000436     0.09449    0.000515      0.2564    0.006572      0.1964    0.008723       9.923       0.356       11.85      0.6031       5.933       1.489     0.05032       1.243         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0725      0.0039       34.33   1.387e+10       7.557      0.4141       0.545           1           1          -1           1
10829      188.9787903   62.2244110     1.295        -1     1.295      1.44     0.002805   0.0002805      0.0067     4.2e-05    0.007446     6.5e-05     0.00624    0.000446    0.007019    0.000524     0.05618    0.004695      0.0211    0.006463       1.572      0.3344       3.088      0.7816      0.0212       3.231         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.009812    0.002624       6.141   8.355e+09       24.48       4.367        2.93           1           0           0           1
10853      189.3787994   62.2244377    0.8903        -1    0.8903      0.87      0.01629    0.001629      0.0197     4.1e-05     0.01476     6.8e-05     0.01325    0.000399     0.01293    0.000474      0.1309      0.0067       0.108    0.005666       1.903      0.3777       1.356      0.8652         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.006463    0.002596       5.277   1.208e+10       7.518       2.032      0.6225           1           0          -1           1
10855      188.9929962   62.2240944     1.794    0.1715        -1      1.72     0.002754   0.0002754    0.004587       4e-05    0.004773     6.5e-05    0.004456    0.000438    0.003247    0.000518     0.03496    0.004379     0.02062    0.006901      0.5774      0.3248     -0.1377       0.591         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.004975    0.002603       1.778   8.355e+09        16.9       9.505       2.023           1           0           0           0
10861      189.1412048   62.2242241      2.69     0.332        -1      2.69     0.001202   0.0001202    0.002987     3.7e-05    0.003551       6e-05    0.004441    0.000397    0.003588    0.000454     0.03051    0.002752    0.002027    0.004979      0.5523      0.3657      0.7734      0.7274         -99       1e+10         -99       1e+10         -99       1e+10   3.454e-09       1.001         -99       1e+10    0.002191    0.002432       1.847   1.629e+10       36.67       31.28       2.251           1           0           0           0
10866      189.4343414   62.2241249     1.223        -1     1.223      1.17      0.01067    0.001067     0.01172     4.1e-05     0.01032     7.5e-05    0.006387    0.000432    0.006901    0.000526     0.03414    0.004461     0.04156    0.006303      0.4423      0.4054   1.745e-05       1.116         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0003068    0.002651       1.091   1.419e+10       6.926       6.348      0.4881           1           0          -1           0
10869      188.9399109   62.2239838     0.879      0.05        -1       0.9     0.002655   0.0002655    0.003896     4.8e-05    0.002466     7.1e-05    0.003637    0.000538    0.003072    0.000567      0.0681    0.005924     0.01489    0.008942       1.378       0.499       1.686       1.361         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001365    0.002651       3.026   2.355e+09        5.96        1.97       2.531           0           0           0           0
10870      188.9380798   62.2235222      1.29     0.206        -1      1.29      0.01009    0.001009     0.01862     5.1e-05      0.0177     7.3e-05      0.0129    0.000538       0.012    0.000574     0.04453    0.006718     0.04479    0.008333   1.792e-05      0.5945        1.15        1.48         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00857    0.002681       0.777   3.999e+10       18.12       23.32      0.4531           0           0           0           0
