#            id              z           maxz            snr         maxzsnr
#
           9487          1.143          1.603          12.59        5.15128
           9488          3.292            -99          3.829            -99
           9489          1.224          1.424          8.326        5.07609
           9492              1            -99           4.05            -99
           9514         0.5174         0.5174          6.199        5.41405
           9520          2.002          2.782          13.57        5.04731
           9526         0.8071            -99          3.845            -99
           9538         0.7609         0.9409          6.967         5.2396
           9539          2.155            -99          2.314            -99
           9548           2.21            -99              0            -99
           9551          2.028            -99          2.848            -99
           9553         0.2069         0.3269          25.14        5.18684
           9555         0.1567            -99          4.263            -99
           9567          1.801            -99              0            -99
           9592          2.092            -99          2.742            -99
           9593          1.382          1.902          11.27        5.10056
           9608           2.25            -99           3.91            -99
           9610          1.872          2.152          7.635        5.09104
           9612         0.5113            -99          3.675            -99
           9613         0.9369         0.9369          5.772        5.10352
           9615          2.742            -99          3.978            -99
           9616         0.5405         0.5405          5.195              0
           9623           0.61            -99          2.308            -99
           9634         0.6506            -99          2.739            -99
           9635          1.625            -99          2.284            -99
           9642           3.58            -99          3.118            -99
           9644          1.258            -99          0.061            -99
           9647          2.747            -99          0.278            -99
           9649         0.6879            -99          1.949            -99
           9650         0.8462            -99          0.868            -99
           9662         0.8681            -99              0            -99
           9663         0.8709            -99          0.462            -99
           9691         0.8494         0.9494          6.886        5.14883
           9693          2.713            -99          1.502            -99
           9709          1.345            -99          2.145            -99
           9710          5.551         10.291          10.38        5.00827
           9722          1.304          1.584          6.381        5.01981
           9751         0.4404            -99          0.483            -99
           9753          4.196            -99          2.005            -99
           9754         0.1137         0.1937          34.37        5.16615
           9761           3.21           3.61          7.343        5.07848
           9762           2.49           2.95          8.586        5.05504
           9781         0.4589            -99          3.542            -99
           9782          1.154          1.574          12.43        5.13178
           9786           1.67           2.59          15.36        5.00404
           9790           1.46           2.72          30.03        5.02964
           9798            1.4           1.86          11.76        5.07531
           9813          0.513            -99           2.01            -99
           9821          1.785            -99          2.258            -99
           9824         0.7517         1.0317          15.03        5.02376
           9837           1.67            -99           1.58            -99
           9846         0.4754            -99           3.01            -99
           9849          1.289            -99          0.922            -99
           9861          1.095            -99          2.581            -99
           9862         0.4226         0.5626           12.2        5.18761
           9879          1.179            -99              0            -99
           9887         0.1947         0.1947          6.312        5.76787
           9891          1.515            -99          3.258            -99
           9900         0.9602            -99          3.804            -99
           9902          1.244            -99          4.614            -99
           9916          3.049            -99          1.639            -99
           9918          1.156            -99          3.129            -99
           9921         0.7936         0.8936          7.628        5.13607
           9922          0.749          0.749          5.099              0
           9927         0.9585            -99           1.14            -99
           9928          0.511          0.551          6.456          5.267
           9931           1.27            -99          0.774            -99
           9954          1.142            -99          2.903            -99
           9957         0.8166            -99          3.316            -99
           9958         0.8159            -99          1.799            -99
           9964           1.55            -99          3.022            -99
           9970          1.246          2.726          30.74        5.01081
           9973          1.027            -99          0.918            -99
           9981          2.231          2.991          12.13        5.08375
           9986          0.514            -99          2.532            -99
           9988          4.701            -99          4.134            -99
           9991          1.382          2.102          20.64        5.00943
           9999          2.926            -99          2.099            -99
          10002           1.49            -99          0.232            -99
          10004         0.5123            -99          2.353            -99
          10005           2.35           2.71          7.755         5.0445
          10006           1.82            -99          1.688            -99
          10008          2.049            -99          3.427            -99
          10012           1.39           1.47          5.909        5.05783
          10019          2.048            -99          0.153            -99
          10026         0.8445            -99          1.313            -99
          10027         0.5116            -99          2.759            -99
          10029          1.045            -99          0.386            -99
          10044         0.4735         0.4735          5.554              0
          10059          2.954          2.954           5.77              0
          10070          1.322          2.362          29.48        5.02132
          10077          1.022          1.682          18.54        5.06749
          10084         0.2859            -99          0.827            -99
          10090         0.3364            -99           2.84            -99
          10093         0.8405         1.2005          14.64        5.02156
          10107          1.015            -99          2.493            -99
          10109          4.251            -99          0.519            -99
          10110          1.471          2.471          18.14        5.03416
          10111         0.8782         1.0382          8.225        5.23609
          10120           1.55            -99          2.547            -99
          10123         0.8372            -99          2.937            -99
          10126         0.8848         1.1648          11.23        5.04087
          10127           1.59           1.59          5.379              0
          10131          1.359          1.899          14.37        5.09027
          10133          1.906            -99          2.176            -99
          10134          1.102            -99           1.29            -99
          10145          0.851            -99          1.842            -99
          10149           1.55           1.91          9.488        5.01315
          10155         0.2861            -99          3.627            -99
          10159         0.5561         0.8561          23.43        5.08938
          10162          0.851          0.991          8.715        5.27086
          10175          1.146            -99           2.45            -99
          10177          1.015          1.115          6.632        5.22412
          10181          1.495            -99          2.381            -99
          10184          1.359            -99          4.782            -99
          10205          1.222          1.242          5.559          5.181
          10206         0.5105            -99          1.921            -99
          10222          1.001          1.281          7.478        5.11101
          10239          2.742            -99          3.382            -99
          10247          3.665            -99           1.86            -99
          10249          3.145            -99          1.433            -99
          10250          1.021            -99           0.17            -99
          10251           1.73            -99          2.534            -99
          10255          3.131            -99          2.406            -99
          10264           1.33            -99              0            -99
          10308          1.845            -99          0.931            -99
          10311         0.5344         0.7344          12.84        5.18948
          10315         0.4742            -99           2.07            -99
          10318          1.551            -99              0            -99
          10326          1.245            -99          3.136            -99
          10327          1.314            -99          2.964            -99
          10331         0.4473         0.5673          9.877        5.22844
          10335          0.161          0.261          17.71         5.2152
          10336          2.701          3.581          7.005        5.03646
          10341         0.4845         0.7645          25.26        5.23575
          10345         0.9588         1.3188          15.82        5.14663
          10351          1.021          1.401           10.7        5.00639
          10352          1.851          2.751           14.2        5.06023
          10362          1.137            -99          0.236            -99
          10373           2.64            -99          3.939            -99
          10376           1.23           1.99          14.43        5.01584
          10390          2.386            -99          3.051            -99
          10392         0.9377         1.1377          9.471        5.17814
          10393         0.8599            -99          2.278            -99
          10402         0.5338            -99              0            -99
          10408          0.201            -99              0            -99
          10411           2.97           3.63          7.128         5.0255
          10422          2.819            -99              0            -99
          10423          0.395            -99          2.058            -99
          10441           1.02            -99          4.735            -99
          10446           2.24            -99          0.544            -99
          10448          2.251            -99          2.065            -99
          10472         0.9471         1.0671          7.784        5.04948
          10483          1.313            -99          0.111            -99
          10484          0.559          0.579          6.061        5.11096
          10487         0.7455         0.7655          6.051        5.24709
          10493         0.4114            -99          1.745            -99
          10495         0.5562         0.7562          13.91        5.00324
          10497          1.016            -99              0            -99
          10514         0.1049         0.1449          14.79        6.46857
          10518           1.21           2.13          28.21        5.05642
          10521          0.849            -99          0.923            -99
          10523           0.96           1.18          9.525        5.17655
          10525          1.878            -99          4.192            -99
          10532           1.02            -99              0            -99
          10539          1.018            -99          4.004            -99
          10546         0.7129         0.9729          12.56        5.24383
          10550          1.811            -99              0            -99
          10555         0.4784         0.7984          22.97        5.07481
          10564          0.877          1.277          19.24        5.20921
          10582         0.8395         1.0595          10.33        5.08167
          10583         0.8782            -99              0            -99
          10585           1.52            -99          2.619            -99
          10587          3.177          6.677          7.233        5.00417
          10591           2.08            -99              0            -99
          10611          0.441          0.821          38.94        5.18679
          10640            2.7            -99          4.299            -99
          10641          2.931            -99          0.564            -99
          10642         0.8389            -99          4.159            -99
          10643           0.89            -99          1.415            -99
          10654          2.087            -99          2.942            -99
          10656         0.7784         1.2584          5.213        5.00796
          10659          1.165            -99          1.594            -99
          10661          0.651            -99              0            -99
          10665          0.688            -99          4.472            -99
          10669          0.846          0.946          6.308         5.1271
          10670          1.488          1.488          5.723              0
          10674          0.899            -99          0.212            -99
          10675         0.4756            -99              0            -99
          10676         0.3965            -99          1.258            -99
          10679         0.4395            -99          1.078            -99
          10687         0.8407            -99          4.903            -99
          10692          1.025            -99          2.174            -99
          10695          3.067            -99          1.589            -99
          10696          1.296          1.436          7.671        5.18479
          10704          1.469            -99          1.423            -99
          10705          1.249          1.469          8.731        5.15213
          10710          2.751          2.751          5.001              0
          10714         0.7524            -99          1.838            -99
          10715           1.94           2.08          6.573        5.01895
          10719          2.033            -99          0.058            -99
          10723          0.899          1.039           7.39        5.16526
          10725           0.44            -99          4.049            -99
          10727          1.341            -99          1.617            -99
          10730          2.287            -99          0.579            -99
          10738         0.9605            -99          1.954            -99
          10739          0.853            -99           2.98            -99
          10749          2.409          3.909          22.63         5.0378
          10750          1.996          6.996          39.04        5.75068
          10754           1.97            -99          2.425            -99
          10763          0.484          0.664          10.95        5.01367
          10780          1.244          1.384          7.352        5.08244
          10783          1.619          1.699          6.632        5.03273
          10788          2.458            -99           3.45            -99
          10789          1.267            -99          1.441            -99
          10794         0.7471            -99          2.876            -99
          10805          2.079            -99              0            -99
          10808         0.4362         0.6962          34.33        5.27744
          10829          1.295          1.375          6.141        5.06135
          10853         0.8903         0.8903          5.277              0
          10855          1.794            -99          1.778            -99
          10861           2.69            -99          1.847            -99
          10866          1.223            -99          1.091            -99
          10869          0.879            -99          3.026            -99
          10870           1.29            -99          0.777            -99
          10879          1.022          1.502          16.67        5.10139
          10884          1.004            -99           1.97            -99
          10894         0.3208            -99          3.377            -99
          10898           3.18           3.74          7.329        5.01626
          10909          1.996          3.236          18.75        5.02995
          10911         0.1045            -99          2.733            -99
          10916          2.801            -99          1.067            -99
          10922           2.44            -99              0            -99
          10931          0.651            -99          2.214            -99
          10942          1.875            -99          1.323            -99
          10951           1.62            -99          1.694            -99
          10954          1.461          1.521          5.698        5.09984
          10965          1.008            -99          4.623            -99
          10966          1.249          1.349          7.035        5.07703
          10970           0.41           0.41          6.495        5.57116
          10976         0.9737            -99          1.369            -99
          10992          2.554            -99              0            -99
          10994          0.806            -99          3.824            -99
          11002              1            -99          4.898            -99
          11006         0.4757         0.6957          15.81        5.05625
          11012           1.77            -99              0            -99
          11013          2.699            -99          4.191            -99
          11019         0.2008         0.2608          10.38         5.8226
          11046         0.4586            -99          3.239            -99
          11052          0.845          1.225          15.68        5.20059
          11053          3.038          3.598          7.878        5.02669
          11060          1.953            -99           0.38            -99
          11063         0.4546         0.7146          18.86        5.09147
          11076          0.799            -99          2.794            -99
          11086         0.5131         0.5931           7.67        5.19358
          11093          1.201          1.421          8.408        5.15414
          11096          1.381            -99           4.06            -99
          11097          2.726            -99          0.145            -99
          11109         0.9699            -99          3.173            -99
          11110         0.9009            -99          3.515            -99
          11120          1.241            -99           0.93            -99
          11128            1.7           1.84          6.162        5.01531
          11137          2.398          7.398          12.06        7.40932
          11140         0.7529            -99          1.874            -99
          11146         0.7926         0.7926          5.219              0
          11154           1.24            -99          4.988            -99
          11158            2.7            -99          1.718            -99
          11159          1.598          1.598          5.092              0
          11164           2.15            -99          0.632            -99
          11165         0.8493         1.0493          10.56        5.08079
          11180          1.871            -99              0            -99
          11182           2.17            -99          0.282            -99
          11183         0.9544            -99          0.585            -99
          11194          3.513            -99          4.482            -99
          11201          1.521          1.661          5.863        5.03032
          11211          1.016            -99          3.223            -99
          11230          0.911            -99          2.191            -99
          11234          4.145          5.625          9.973        5.00589
          11235          1.923            -99          0.687            -99
          11237          1.908            -99           1.48            -99
          11238          2.492            -99          0.729            -99
          11241           2.28            -99           4.17            -99
          11242          0.635            -99          0.835            -99
          11244         0.9081            -99          1.197            -99
          11245         0.4745         0.5945          10.45        5.39184
          11246         0.4758            -99          1.223            -99
          11249          1.653            -99          2.509            -99
          11251         0.9334            -99          1.506            -99
          11256         0.9628            -99              0            -99
          11262          0.845            -99          3.726            -99
          11276            2.5           2.52          5.212        5.13683
          11281           2.16            -99          2.442            -99
          11289         0.9544            -99          1.734            -99
          11296           1.31            -99          3.054            -99
          11298           2.45            -99          0.367            -99
          11303          2.929          3.509          7.128        5.00867
          11306           2.16            -99          0.245            -99
          11317         0.8988         0.9388          5.177        5.00061
          11319          1.706          2.406          14.19         5.0982
          11329          0.947          1.327          12.52        5.08717
          11340          1.241            -99              0            -99
          11345          0.503            -99          2.355            -99
          11348         0.4746            -99              0            -99
          11354           1.94            -99           0.39            -99
          11359           2.81            -99          1.254            -99
          11363          1.036          1.496          12.92        5.00239
          11366          1.289            -99          2.658            -99
          11378          2.769            -99          2.075            -99
          11388          0.485          0.585          8.397        5.06072
          11391           2.72            -99          0.635            -99
          11398          0.634          0.654          6.082        5.00316
          11402           1.72           2.18          12.66        5.01812
          11403          2.981            -99          0.317            -99
          11411         0.9262            -99          4.041            -99
          11412         0.8619            -99          1.447            -99
          11415          0.847          1.087          10.98        5.17817
          11418          2.088          2.388          8.457        5.06785
          11421          1.217            -99          2.503            -99
          11424          1.867            -99          0.961            -99
          11438           1.36            -99          1.481            -99
          11449         0.4843         0.6043          10.13        5.31154
          11451          1.594            -99          2.136            -99
          11455         0.6059            -99          1.022            -99
          11461          0.936          1.116          9.811        5.06896
          11464           1.38           1.54          7.168        5.07114
          11466          1.445            -99          1.504            -99
          11469          1.799            -99          3.783            -99
          11481          1.141          1.921          27.41        5.04993
          11494          1.239          1.759          17.68        5.03553
          11499          4.496          9.496          20.72        7.00904
          11513          1.243            -99          0.457            -99
          11514         0.4744            -99           3.74            -99
          11520          1.325          1.905           11.6         5.0612
          11521           1.33            -99          1.508            -99
          11522            1.6            -99              0            -99
          11533         0.6881         0.6881          5.383              0
          11541          2.747            -99          2.741            -99
          11542          1.488            -99          1.447            -99
          11543           1.31            -99          1.535            -99
          11545         0.4086            -99          2.442            -99
          11546           2.28            -99          0.179            -99
          11550         0.4725         0.5725          8.281        5.06058
          11563          1.004          1.564          24.16        5.00406
          11564         0.8253            -99            2.7            -99
          11580          2.758          7.758          33.58        8.10233
          11596           1.22            -99          1.304            -99
          11604          1.223          1.823          19.93        5.03519
          11605          1.646            -99          0.616            -99
          11608          1.734            -99          2.781            -99
          11610          2.268            -99          2.203            -99
          11613          2.251            -99          1.825            -99
          11617         0.7122            -99          2.332            -99
          11620          1.127          1.727          16.23         5.0497
          11622         0.4748         0.6948          14.55        5.00214
          11627          1.829            -99          2.653            -99
          11630           0.89            -99          0.071            -99
          11633         0.8509            -99          2.514            -99
          11635         0.9759            -99          1.672            -99
          11654         0.9089         1.0089          7.912        5.03754
          11658           1.61            -99          4.015            -99
          11659          0.651            -99          0.447            -99
          11665          2.932            -99            1.2            -99
          11675          0.501            -99          2.032            -99
          11688          3.058            -99          2.962            -99
          11710         0.6419         0.9619          16.53        5.11874
          11717           2.86            -99          2.544            -99
          11735         0.4733         1.0333          104.7        5.14354
          11736          0.631            -99          2.917            -99
          11737         0.5565         0.7165          10.18        5.21923
          11740         0.4843            -99              0            -99
          11742           1.24            -99          4.135            -99
          11743          1.235            -99          1.044            -99
          11744          0.321            -99          1.727            -99
          11747          0.838          0.838          5.188              0
          11750          1.491            -99           0.84            -99
          11752          0.272          0.272          5.634              0
          11754           0.89           0.89          5.193              0
          11756          1.909            -99          2.807            -99
          11758          4.689          7.929          11.39        5.00533
          11760          2.441            -99          4.409            -99
          11764            1.6           3.18           44.7        5.01283
          11793           3.47            -99          1.521            -99
          11795          0.751            -99          2.745            -99
          11797          0.993            -99          3.362            -99
          11807          0.848          1.308          25.57        5.17969
          11808          0.557          0.877          37.28        5.25006
          11810          2.872          3.272          7.589        5.05212
          11827          0.551          0.711          10.02        5.07456
          11828         0.1056         0.1656          44.78        5.71711
          11832         0.8208            -99          3.544            -99
          11842            1.8            -99          1.724            -99
          11848          3.066            -99          3.092            -99
          11854         0.9093         1.1693           10.7         5.0709
          11855          1.753            -99          1.642            -99
          11859         0.5214            -99          1.932            -99
          11863          1.001            -99          3.914            -99
          11880          1.487          1.827           8.31        5.00687
          11889            1.7            -99          2.983            -99
          11891          0.887          1.027          8.621        5.19199
          11900         0.5178         0.5178          5.035              0
          11905          1.023          1.083          6.492        5.22681
          11911           1.23           1.23          5.275              0
          11912           2.54            -99          2.585            -99
          11927          0.791            -99          3.296            -99
          11933          3.851            -99          2.814            -99
          11937          0.829          0.849          5.074        5.08012
          11938          3.212          3.632          7.196        5.07096
          11940           2.69            -99          2.403            -99
          11942          3.184            -99          4.945            -99
          11946          0.562          0.762           12.3        5.00218
          11948          1.811            -99          2.903            -99
          11957          1.782            -99          3.652            -99
          11962          2.421            -99          2.794            -99
          11966          3.002          3.302           6.35        5.02089
          11970         0.9113            -99              0            -99
          11974         0.8071            -99          1.715            -99
          11976          2.325          3.925          16.02        5.02496
          11978          1.016            -99          1.676            -99
          11979         0.5281         0.5281          5.551              0
          11984          0.051          0.071          18.72        5.36812
          11991           2.26           2.76           8.47        5.02394
          12000          1.219          6.219            113        5.88444
          12007           1.77           1.83           6.06        5.16046
          12030          0.458          0.498          8.001          5.179
          12036           1.21            -99          3.086            -99
          12054         0.4587         0.5187           7.21        5.13648
          12066          1.222            -99          2.282            -99
          12070          1.097            -99          2.917            -99
          12078         0.4742         0.6542          12.57        5.35462
          12080          0.558            -99          4.924            -99
          12094          1.761            -99          0.901            -99
          12095          1.109          1.249          8.415        5.18651
          12106         0.6393         0.7593          8.293         5.2645
          12107          1.725            -99           2.94            -99
          12119          3.284            -99          2.145            -99
          12124          0.286          0.486          34.82        5.41873
          12125          1.334          1.494          7.614        5.04793
          12127          2.589            -99          1.264            -99
          12129          1.043          1.343          11.15        5.11271
          12133         0.9809            -99          0.821            -99
          12142         0.6319         0.6719          6.069          5.042
          12143         0.5179         0.5179           5.02        5.09083
          12145         0.9617            -99          3.037            -99
          12150         0.6394            -99          2.435            -99
          12152         0.3209            -99           3.53            -99
          12166          1.195            -99          3.278            -99
          12172         0.4569            -99          4.751            -99
          12177         0.4835            -99          4.163            -99
          12195          1.281            -99          1.751            -99
          12199          4.338            -99          2.577            -99
          12200          0.533            -99          3.073            -99
          12206           0.97           1.25          11.78        5.09246
          12241           1.61            -99          0.539            -99
          12244          2.484          2.784          6.531        5.00345
          12250          3.479            -99          2.335            -99
          12256          0.041            -99              0            -99
          12257          1.792            -99          4.927            -99
          12259          2.626            -99          0.306            -99
          12262         0.8418         0.9418          7.741        5.26189
          12265           2.21            -99          4.936            -99
          12267           0.96            -99          1.088            -99
          12275         0.4576            -99          2.665            -99
          12276           1.45            -99          2.351            -99
          12282          1.256            -99          3.395            -99
          12301          0.114          0.174          33.22        5.06899
          12313           1.33            -99          3.724            -99
          12317           1.61            -99          3.346            -99
          12349          2.081            -99          0.995            -99
          12350          1.241            -99          0.649            -99
          12365         0.8865            -99          3.975            -99
          12368         0.4842            -99          4.622            -99
          12377          0.041            -99              0            -99
          12387          2.082            -99              0            -99
          12388           2.94            -99          2.141            -99
          12391          1.069            -99           0.54            -99
          12392           2.44            -99            1.1            -99
          12396         0.3985         0.5185          11.36        5.47745
          12400          1.734            -99          2.571            -99
          12403         0.8644            -99           1.46            -99
          12419         0.8782            -99           1.85            -99
          12420          3.551          4.271          6.232        5.02984
          12421         0.9037            -99          1.513            -99
          12423          1.461          2.061          13.98        5.05521
          12428          1.204            -99          2.961            -99
          12429          1.224            -99          0.917            -99
          12434         0.9538         0.9938          5.409        5.08649
          12450         0.4797            -99          4.815            -99
          12451          2.055            -99          0.115            -99
          12457           1.49            -99          2.947            -99
          12465         0.5625         0.9225          33.34        5.08974
          12478           2.55            -99          3.049            -99
          12485          1.084            -99            3.9            -99
          12492           2.46            -99          0.914            -99
          12493          3.691            -99          1.167            -99
          12496         0.7625            -99           0.56            -99
          12500          2.437            -99          4.938            -99
          12508          3.074          3.814          8.975        5.03468
          12509          2.333            -99              0            -99
          12520          2.458            -99          1.373            -99
          12523         0.4734            -99          2.845            -99
          12524         0.9585         1.3185          11.36        5.11497
          12526          2.434            -99          3.674            -99
          12532         0.8387         0.8387          5.481              0
          12552         0.7471            -99              0            -99
          12556          0.954            -99          3.123            -99
          12560          3.268          4.568          9.171         5.0262
          12572            0.3           0.38          12.35        5.46598
          12580          2.559            -99          3.992            -99
          12581          2.973          3.973          6.978         5.0041
          12582          1.851          2.351          9.905        5.01093
          12586          1.385            -99              0            -99
          12600          2.236            -99          0.038            -99
          12610           0.23           0.39          26.03        5.04601
          12611          1.165            -99          2.632            -99
          12613         0.4586         0.6986          25.76        5.18889
          12615           2.22           2.38          6.481         5.1065
          12623          1.008            -99          4.105            -99
          12625          3.588            -99           0.49            -99
          12631         0.8372            -99          1.658            -99
          12632          1.818            -99          1.793            -99
          12633          2.804            -99          4.471            -99
          12635          0.793            -99          3.919            -99
          12636         0.8343            -99          2.891            -99
          12640          1.001            -99          1.166            -99
          12646          6.551          9.671          10.59         5.0052
          12648         0.9352         0.9352          5.143              0
          12649         0.9617            -99           3.17            -99
          12656         0.9057         0.9457          6.279        5.13515
          12663          2.861            -99          0.041            -99
          12675         0.4537         0.5737          10.02        5.22128
          12681          1.226            -99          2.637            -99
          12682          0.963          1.463          19.67        5.12171
          12684         0.9109            -99          0.895            -99
          12686          1.019            -99              0            -99
          12690         0.4579         0.5979          11.71        5.41254
          12694          1.971          3.111          15.42        5.03408
          12699         0.8627            -99              0            -99
          12704          1.744            -99          3.447            -99
          12717          0.594            -99          4.908            -99
          12725          0.798            -99          1.696            -99
          12736         0.3443            -99          4.272            -99
          12737           1.48            -99          2.746            -99
          12746         0.8477         1.2677          19.41        5.11971
          12750          1.021          1.261          10.96        5.19127
          12757         0.7889         0.7889          5.096              0
          12760            1.4            -99          3.893            -99
          12763          1.015          1.135          7.366        5.17656
          12764         0.4573         1.0173          120.2        5.00815
          12775         0.5662            -99          4.962            -99
          12783          1.018            -99          2.815            -99
          12784          3.046            -99          0.244            -99
          12788          2.914          7.914          18.44        5.90495
          12792          2.272            -99          4.147            -99
          12794         0.4201            -99          1.167            -99
          12799         0.1291            -99              0            -99
          12801         0.9295            -99          0.587            -99
          12806          0.928          1.048           7.95        5.20571
          12807          1.635            -99          0.818            -99
          12810           1.83           1.93          5.794        5.05089
          12817         0.6645            -99           4.48            -99
          12820         0.6697         0.8297          10.35        5.28084
          12838           2.72           2.92          6.646         5.0547
          12846          2.184            -99          2.281            -99
          12847          0.841          1.201          12.82        5.11694
          12848         0.4569         0.4969          7.147        5.35088
          12851          3.601          5.301          9.529        5.00628
          12852         0.8517         1.2317          15.14         5.0041
          12855          2.931            -99          2.375            -99
          12856           2.19           3.27           17.2        5.07709
          12860           2.73            -99          0.342            -99
          12861         0.0787         0.0787          7.959        7.02775
          12867          0.973            -99          4.158            -99
          12872          1.801            -99          1.859            -99
          12891         0.8853            -99          0.847            -99
          12894          2.276            -99          0.887            -99
          12896           2.29            -99          0.388            -99
          12904          1.225          1.425          8.215        5.01132
          12907          1.576            -99          0.233            -99
          12916         0.2676            -99          1.781            -99
          12919         0.3366         0.3366          5.026              0
          12931           0.41           0.77          54.58        5.02914
          12932           1.27            -99          4.406            -99
          12936         0.7968         0.7968            5.6              0
          12941          0.101            -99          4.564            -99
          12943          0.432          0.532          9.976        5.29908
          12946         0.3249            -99          3.572            -99
          12956           1.22            -99           2.68            -99
          12975         0.5666            -99           3.96            -99
          12976         0.4568         0.4968          7.718         5.4416
          12981          2.006            -99          2.402            -99
          12995            2.3            -99          0.812            -99
          13003         0.4581            -99          4.667            -99
          13009          3.085            -99           0.84            -99
