#            id      dis_to_MS        name_SB           LTIR           MSIR            SFR    lgSFR_MS_Sargent                Mstar
#
           7711       0.219447             MS      9.084e+10    5.48063e+10          9.084             0.73883              10.072
           7716      -0.142493             MS      2.978e+12    4.13445e+12          297.8             2.61642              11.402
           7723        1.28214             SB      3.151e+10    1.64555e+09          3.151           -0.783689             8.08995
           7733       0.317971             MS      1.091e+11    5.24631e+10          10.91            0.719854             9.40995
           7739     -0.0572672             MS      7.035e+10    8.02659e+10          7.035            0.904531             9.81195
           7746       0.312021             MS      2.205e+12    1.07495e+12          220.5             2.03139              10.492
           7762        -1.2085             MS      1.968e+10     3.1807e+11          1.968             1.50252              10.822
           7780       0.314483             MS      3.967e+11      1.923e+11          39.67             1.28398             9.89195
           7783     -0.0688885             MS      4.327e+09    5.07079e+09         0.4327           -0.294925             9.05995
           7800       0.233216             MS      1.198e+12     7.0023e+11          119.8             1.84524              10.482
           7803       0.256432             MS      6.375e+11    3.53222e+11          63.75             1.54805              10.292
           7810      -0.441192             MS      5.896e+09    1.62836e+10         0.5896            0.211749             9.61995
           7818      -0.643471             MS      1.777e+10    7.81912e+10          1.777            0.893158              10.052
           7838        0.10117             MS      1.465e+11    1.16056e+11          14.65             1.06467              10.092
           7840      -0.159586             MS      5.614e+11    8.10697e+11          56.14             1.90886              10.802
           7847       0.226646             MS      9.763e+11    5.79345e+11          97.63             1.76294              10.822
           7848       0.204026             MS       1.32e+11    8.25179e+10           13.2            0.916548              10.122
           7865       0.317641             MS      1.537e+11    7.39661e+10          15.37            0.869032             9.83195
           7867      -0.490875             MS      2.058e+11    6.37266e+11          20.58             1.80432              10.812
           7869     0.00579761             MS      2.164e+10     2.1353e+10          2.164             0.32946             9.58995
           7878        1.26803             SB      2.835e+11     1.5294e+10          28.35            0.184521             8.63995
           7882       0.170649             MS      4.863e+11    3.28288e+11          48.63             1.51626              10.472
           7883       0.153714             MS      2.059e+10    1.44525e+10          2.059            0.159942             9.44195
           7889       0.168906             MS      1.209e+11    8.19445e+10          12.09             0.91352             9.69995
           7895      0.0309144             MS      9.631e+10    8.96927e+10          9.631            0.952757              10.172
           7897      -0.111612             MS       2.27e+09     2.9352e+09          0.227           -0.532362             9.08995
           7900            -99        unknown      2.325e+09            -99         0.2325                 -99                 -99
           7907       0.309229             MS      1.339e+11     6.5698e+10          13.39            0.817552              10.002
           7908     -0.0259212             MS      8.249e+10    8.75634e+10          8.249            0.942323              10.442
           7910       0.487709             MS      5.289e+11    1.72054e+11          52.89             1.23567             9.65195
           7920       0.265318             MS      6.836e+10    3.71094e+10          6.836            0.569484             9.71995
           7924      0.0747507             MS      3.213e+10    2.70496e+10          3.213             0.43216             9.53995
           7925      -0.819751             MS      3.929e+10    2.59437e+11          3.929             1.41403              11.222
           7926       -0.37971             MS      6.538e+10    1.56731e+11          6.538             1.19515              10.452
           7928      -0.305065             MS      3.996e+11     8.0666e+11          39.96             1.90669              10.662
           7940      0.0280832             MS      4.242e+11    3.97638e+11          42.42             1.59949              10.172
           7942       0.786014             SB      3.625e+11    5.93326e+10          36.25            0.773294             9.25995
           7952     0.00953347             MS      2.784e+11    2.72355e+11          27.84             1.43514              10.232
           7958      0.0838579             MS      4.147e+12    3.41882e+12          414.7             2.53388              11.302
           7959       0.268925             MS      7.495e+12    4.03502e+12          749.5             2.60585              11.302
           7963      0.0174159             MS      1.132e+10     1.0875e+10          1.132           0.0364305             9.55995
           7966       0.177314             MS       3.16e+12    2.10074e+12            316             2.32237              10.952
           7973      0.0928336             MS      2.333e+11      1.884e+11          23.33             1.27508             9.96195
           7983    -0.00677085             MS      3.771e+10    3.83025e+10          3.771            0.583227             9.62995
           7991       0.290758             MS      5.822e+11    2.98067e+11          58.22             1.47431              10.172
           7996       0.361712             MS      1.477e+11    6.42197e+10          14.77            0.807668              10.022
           8004       -2.01423             MS       2.38e+09    2.45927e+11          0.238             1.39081              11.392
           8027       -0.17116             MS      7.809e+11    1.15813e+12          78.09             2.06376              11.032
           8028       0.263895             MS      2.259e+12    1.23033e+12          225.9             2.09002              10.942
           8035       0.427389             MS      3.214e+10    1.20131e+10          3.214           0.0796564             9.38995
           8037      -0.380923             MS      1.231e+10    2.95924e+10          1.231            0.471181             9.87195
           8047      0.0900199             MS      1.246e+11    1.01274e+11          12.46              1.0055              10.412
           8051       0.155739             MS       7.16e+10    5.00235e+10           7.16            0.699174             9.93195
           8053       0.509012             MS      2.896e+12    8.96988e+11          289.6             1.95279              10.422
           8054     0.00943528             MS      6.853e+10    6.70572e+10          6.853            0.826445              10.182
           8056      0.0824893             MS      2.101e+12    1.73755e+12          210.1             2.23994              10.842
           8065       -0.91967             MS      3.295e+10    2.73858e+11          3.295             1.43753              11.072
           8081       0.397106             MS      2.022e+12    8.10354e+11          202.2             1.90867              10.582
           8092        0.28174             MS      6.554e+10    3.42584e+10          6.554            0.534766             9.96195
           8093       0.391335             MS      3.182e+09     1.2923e+09         0.3182           -0.888635             8.34995
           8096       0.905265             SB      4.698e+11    5.84317e+10          46.98            0.766648             9.15995
           8099      -0.804559             MS      5.335e+10    3.40168e+11          5.335             1.53169              11.112
           8102      -0.395545             MS       8.06e+10    2.00392e+11           8.06             1.30188              10.512
           8105       0.133889             MS      1.049e+11    7.70702e+10          10.49            0.886887              10.042
           8111      -0.079199             MS      4.464e+11    5.35702e+11          44.64             1.72892              10.552
           8113      -0.280661             MS      4.324e+10    8.25176e+10          4.324            0.916547              10.792
           8119      -0.168285             MS      2.569e+11    3.78485e+11          25.69             1.57805              10.252
           8124       0.349905             MS      2.136e+10    9.54326e+09          2.136          -0.0203034             9.25195
           8135      0.0423835             MS      4.166e+11    3.77864e+11          41.66             1.57734              10.412
           8138      -0.525648             MS      9.272e+09    3.11043e+10         0.9272            0.492821              10.032
           8141      -0.155327             MS      2.123e+11    3.03583e+11          21.23             1.48228              10.072
           8142        1.17498             SB      2.864e+12    1.91422e+11          286.4             1.28199             9.53995
           8143       -1.05392             MS      2.813e+10    3.18483e+11          2.813             1.50309              10.822
           8144      -0.530643             MS      4.324e+11    1.46733e+12          43.24             2.16653              10.932
           8155      -0.511387             MS       1.18e+11    3.83062e+11           11.8             1.58327              10.872
           8162       0.286319             MS      6.845e+11    3.54042e+11          68.45             1.54905              10.102
           8167       0.357785             MS      4.123e+11    1.80896e+11          41.23             1.25743              10.302
           8175       0.139169             MS      1.359e+11    9.86393e+10          13.59             0.99405             9.95195
           8178     0.00488428             MS      1.233e+11    1.21921e+11          12.33             1.08608              10.232
           8191      -0.292075             MS      1.625e+11    3.18367e+11          16.25             1.50293              10.092
           8195      0.0992938             MS      2.048e+11    1.62943e+11          20.48             1.21204              10.282
           8217       0.108986             MS      5.815e+11    4.52443e+11          58.15             1.65556              10.792
           8218      0.0258809             MS      9.388e+10    8.84488e+10          9.388            0.946692              10.042
           8220       0.765529             SB       1.92e+10    3.29437e+09           1.92           -0.482227             9.00195
           8222            -99        unknown      4.655e+11            -99          46.55                 -99                 -99
           8236      -0.146951             MS          2e+11    2.80531e+11             20             1.44798              10.092
           8255        1.72523             SB      9.463e+11    1.78155e+10          94.63            0.250797             8.40995
           8267     -0.0601192             MS      1.236e+11    1.41951e+11          12.36             1.15214              10.492
           8271      -0.283169             MS      6.997e+10    1.34301e+11          6.997             1.12808              10.292
           8274      -0.311599             MS      4.044e+11    8.28724e+11          40.44             1.91841              10.662
           8290       0.227099             MS      1.837e+11    1.08896e+11          18.37             1.03701             9.88195
           8303       -0.28593             MS      3.611e+11    6.97522e+11          36.11             1.84356              10.782
           8304      0.0550743             MS       3.57e+10    3.14481e+10           3.57            0.497594             9.61995
           8319       0.573878             MS      2.778e+11    7.41061e+10          27.78            0.869854             9.97195
           8326       0.385406             MS       3.74e+10     1.5398e+10           3.74            0.187465             9.35995
           8331      -0.362721             MS      5.015e+09    1.15609e+10         0.5015            0.062992             9.42995
           8332       0.205643             MS      8.514e+10    5.30262e+10          8.514            0.724491             9.93195
           8340       0.356192             MS      8.263e+11     3.6387e+11          82.63             1.56095             9.99195
           8347        1.01246             SB      6.173e+10    5.99848e+09          6.173           -0.221959             8.60995
           8354       0.106463             MS      3.788e+11    2.96447e+11          37.88             1.47195              10.462
           8377            -99        unknown      4.289e+12            -99          428.9                 -99                 -99
           8408       -0.51125             MS      5.346e+10    1.73492e+11          5.346             1.23928              10.462
           8410      -0.159453             MS      3.132e+10    4.52142e+10          3.132            0.655275             9.91195
           8412        0.13132             MS      2.588e+10    1.91269e+10          2.588            0.281644             9.36995
           8420      0.0110357             MS      2.709e+11    2.64103e+11          27.09             1.42177              10.172
           8427       0.506949             MS      2.427e+12    7.55301e+11          242.7             1.87812              10.502
           8433      -0.162489             MS      4.355e+11    6.33107e+11          43.55             1.80148              10.982
           8451       0.712818             SB      2.013e+11    3.89965e+10          20.13            0.591026             9.43195
           8452      0.0305311             MS      1.496e+11    1.39444e+11          14.96              1.1444              10.862
           8458      -0.290617             MS      1.253e+11    2.44663e+11          12.53             1.38857              10.502
           8460      -0.268963             MS      4.903e+11    9.10804e+11          49.03             1.95943              10.652
           8465       -0.69898             MS      8.468e+10    4.23409e+11          8.468             1.62676              10.652
           8467      -0.366387             MS       4.43e+09    1.02989e+10          0.443           0.0127907             9.48995
           8474       0.671886             SB      2.753e+11     5.8603e+10          27.53             0.76792             9.91195
           8476      -0.078332             MS        9.6e+10    1.14975e+11            9.6              1.0606              10.142
           8483      -0.116574             MS        8.3e+10    1.08555e+11            8.3             1.03565              10.302
           8484       0.207449             MS      2.287e+12    1.41846e+12          228.7             2.15182              10.752
           8489     -0.0329889             MS      1.496e+10    1.61406e+10          1.496             0.20792             9.31995
           8490      -0.854944             MS      1.334e+11    9.55213e+11          13.34              1.9801              10.782
           8493       0.318107             MS      1.648e+11    7.92228e+10          16.48             0.89885              10.462
           8504      -0.313912             MS      1.888e+11    3.88968e+11          18.88             1.58991              10.142
           8509     -0.0295655             MS      6.587e+11    7.05104e+11          65.87             1.84825              11.062
           8512       0.585467             MS      4.514e+10    1.17245e+10          4.514           0.0690949             9.16995
           8515      -0.005698             MS      9.919e+10      1.005e+11          9.919             1.00217              10.122
           8535      0.0321239             MS      6.526e+10    6.06071e+10          6.526            0.782523             9.98195
           8537       0.190716             MS      4.033e+10    2.59964e+10          4.033            0.414912             9.51995
           8539       0.280164             MS      2.718e+11    1.42589e+11          27.18             1.15409              10.452
           8544       0.622594             SB      3.441e+11    8.20523e+10          34.41            0.914091              10.172
           8549       -1.41504             MS      1.188e+10     3.0893e+11          1.188             1.48986              11.062
           8551       0.273666             MS      9.002e+10    4.79372e+10          9.002            0.680673             9.78195
           8554      -0.248173             MS      1.536e+11    2.71997e+11          15.36             1.43456             9.99195
           8559       0.927159             SB      6.841e+08    8.09022e+07        0.06841            -2.09204             7.08195
           8563       0.819321             SB        7.9e+09    1.19759e+09           0.79           -0.921694             8.04995
           8568    -0.00632815             MS      2.076e+10    2.10647e+10          2.076            0.323555             9.35995
           8585      -0.173463             MS      2.434e+11    3.62897e+11          24.34             1.55978              10.522
           8586        0.21851             MS      1.231e+12      7.443e+11          123.1             1.87175              10.772
           8592      -0.101208             MS      1.115e+10    1.40761e+10          1.115            0.148483             9.68195
           8593      -0.513614             MS      5.095e+10    1.66249e+11          5.095             1.22076              10.452
           8595            -99        unknown      7.656e+10            -99          7.656                 -99                 -99
           8607      -0.409713             MS      1.342e+11    3.44719e+11          13.42             1.53747              10.322
           8612       0.479311             MS      4.727e+12    1.56774e+12          472.7             2.19527              10.842
           8613       0.368547             MS      8.344e+11     3.5713e+11          83.44             1.55283              10.492
           8614     -0.0445014             MS      5.886e+11    6.52111e+11          58.86             1.81432              10.492
           8619     -0.0793473             MS      2.791e+11    3.35048e+11          27.91             1.52511              10.142
           8635      -0.929602             MS      1.053e+11    8.95428e+11          10.53             1.95203              11.162
           8636        1.13467             SB      3.175e+10    2.32851e+09          3.175           -0.632922             8.32995
           8644      -0.742413             MS      4.843e+10    2.67626e+11          4.843             1.42753              10.152
           8662      -0.327743             MS      1.726e+11    3.67099e+11          17.26             1.56478              10.902
           8664      -0.893714             MS       8.26e+10    6.46687e+11           8.26             1.81069              10.732
           8666      -0.361062             MS      4.136e+11    9.49823e+11          41.36             1.97764              10.622
           8668       0.536033             MS      3.312e+11    9.63955e+10          33.12            0.984057              10.312
           8672       0.888911             SB      1.258e+08    1.62469e+07        0.01258            -2.78923             6.10995
           8673      -0.228042             MS       5.17e+11    8.74043e+11           51.7             1.94153              10.822
           8675      -0.536287             MS      1.186e+11    4.07729e+11          11.86             1.61037              10.602
           8678       0.841417             SB      3.965e+08    5.71249e+07        0.03965            -2.24317             6.91195
           8684      -0.377657             MS      9.529e+09    2.27355e+10         0.9529            0.356704             9.72995
           8686      -0.829609             MS      3.167e+10    2.13923e+11          3.167             1.33026              10.822
           8691       0.194004             MS      1.329e+11    8.50199e+10          13.29            0.929521              10.212
           8704      -0.345308             MS      1.141e+10    2.52693e+10          1.141            0.402593              10.072
           8716      -0.242951             MS      2.516e+11    4.40212e+11          25.16             1.64366              10.242
           8717      -0.477887             MS      4.046e+10    1.21594e+11          4.046             1.08491              10.422
           8721      -0.337308             MS      6.797e+11    1.47783e+12          67.97             2.16963              10.792
           8736      -0.448124             MS      1.712e+10    4.80427e+10          1.712            0.681627              10.092
           8744        0.55673             MS      1.425e+12    3.95444e+11          142.5             1.59708              10.472
           8752      -0.273929             MS      9.764e+10    1.83467e+11          9.764             1.26356              10.282
           8753     -0.0468011             MS      7.399e+10    8.24089e+10          7.399            0.915974              10.412
           8761        1.09381             SB      1.367e+12    1.10143e+11          136.7             1.04196             9.40195
           8764       0.554168             MS      1.273e+12    3.55353e+11          127.3             1.55066             9.97195
           8769      -0.409774             MS       2.37e+11    6.08866e+11           23.7             1.78452              10.422
           8771      0.0254899             MS      1.982e+10    1.86902e+10          1.982            0.271614             9.64995
           8775       0.201613             MS      9.039e+10    5.68208e+10          9.039            0.754507             9.79195
           8776      -0.085412             MS      1.475e+10    1.79558e+10          1.475            0.254204             9.70995
           8778       0.984405             SB      2.508e+12    2.59969e+11          250.8             1.41492              10.162
           8785      0.0382901             MS      7.094e+11    6.49533e+11          70.94              1.8126              10.522
           8800        0.10526             MS      2.354e+11    1.84734e+11          23.54             1.26655              10.202
           8814    -0.00299703             MS      4.933e+11    4.96716e+11          49.33             1.69611              10.552
           8824       -1.55351             MS       2.27e+09    8.11971e+10          0.227            0.909541              10.642
           8837      0.0900552             MS      2.326e+10     1.8904e+10          2.326            0.276555             9.53195
           8838       0.156058             MS      7.923e+10    5.53135e+10          7.923            0.742831             9.46995
           8847       0.525675             MS      2.243e+12    6.68582e+11          224.3             1.82515              10.262
           8851      -0.295695             MS      1.213e+11    2.39638e+11          12.13             1.37956              10.062
           8866        1.42966             SB      5.083e+11    1.88997e+10          50.83            0.276455             8.54995
           8875       0.473359             MS      1.768e+12    5.94461e+11          176.8             1.77412              10.592
           8879      -0.592923             MS      3.792e+10    1.48522e+11          3.792             1.17179              10.852
           8880       0.297417             MS      6.598e+10    3.32656e+10          6.598            0.521995             9.99195
           8889        0.12286             MS      1.543e+11     1.1628e+11          15.43             1.06551             9.90195
           8891      -0.376205             MS      9.322e+11    2.21673e+12          93.22             2.34571              10.982
           8908       0.868441             SB      6.827e+12     9.2425e+11          682.7             1.96579              10.582
           8910       0.488721             MS      2.694e+11    8.74333e+10          26.94            0.941677             9.46195
           8912      -0.105922             MS      2.987e+10    3.81203e+10          2.987            0.581157             9.80195
           8915        1.01372             SB      8.306e+11    8.04774e+10          83.06            0.905674             9.16995
           8919       0.351586             MS      7.881e+10    3.50748e+10          7.881            0.544995             9.86195
           8921      -0.541676             MS      1.284e+11    4.46931e+11          12.84             1.65024              10.892
           8932      -0.264112             MS      4.897e+11    8.99585e+11          48.97             1.95404              10.612
           8937      0.0778159             MS      9.649e+10    8.06615e+10          9.649            0.906666              10.452
           8941       -0.26891             MS       1.33e+11    2.47037e+11           13.3             1.39276              10.372
           8944      -0.505631             MS      2.707e+11    8.67199e+11          27.07             1.93812              10.582
           8946       0.370142             MS      2.107e+11    8.98508e+10          21.07            0.953522             9.95195
           8947       0.171427             MS      3.128e+11    2.10785e+11          31.28             1.32384              10.152
           8948       0.961589             SB      4.648e+10    5.07782e+09          4.648           -0.294323             8.70195
           8955      -0.103372             MS      3.302e+11    4.18937e+11          33.02             1.62215              10.632
           8959      -0.135371             MS      1.234e+11    1.68533e+11          12.34             1.22669              10.132
           8963       0.350738             MS      4.157e+10    1.85371e+10          4.157            0.268042             9.25995
           8965       0.267958             MS      2.356e+10    1.27121e+10          2.356            0.104218             9.52995
           8968      -0.245982             MS      1.115e+12    1.96452e+12          111.5             2.29326              11.232
           8973       0.621467             SB      8.611e+11    2.05867e+11          86.11             1.31359              10.242
           8988      -0.351212             MS      1.763e+11    3.95789e+11          17.63             1.59746              10.842
           9004       -1.12446             MS      1.305e+10    1.73809e+11          1.305             1.24007              10.862
           9012      0.0362741             MS      2.414e+11    2.22056e+11          24.14             1.34646              10.622
           9022       0.586435             MS      3.139e+11    8.13498e+10          31.39            0.910357             9.86195
           9024      0.0864564             MS      1.427e+11    1.16941e+11          14.27             1.06797             9.66995
           9038      -0.463135             MS      2.191e+10    6.36469e+10          2.191            0.803777              10.092
           9041      0.0886237             MS      1.471e+10    1.19947e+10          1.471            0.078989             9.49995
           9053       0.152208             MS      5.648e+12     3.9782e+12          564.8             2.59969              11.262
           9056       0.621516             SB      3.595e+11    8.59374e+10          35.95            0.934182              10.042
           9071      -0.226432             MS      1.132e+11    1.90668e+11          11.32             1.28028              10.762
           9075        2.27585             SB      3.274e+07         173473       0.003274            -4.76077             3.76995
           9077      0.0314526             MS      5.318e+10    4.94647e+10          5.318            0.694296              10.392
           9101       0.401029             MS      3.106e+10    1.23359e+10          3.106           0.0911721             9.34995
           9106      -0.462935             MS      7.692e+10    2.23344e+11          7.692             1.34897              10.132
           9109      0.0861383             MS      3.501e+11    2.87114e+11          35.01             1.45805              10.562
           9113       0.866162             SB       4.84e+11    6.58693e+10           48.4            0.818683             9.65195
           9119      -0.133853             MS      1.309e+11    1.78153e+11          13.09             1.25079             9.87195
           9120     -0.0373017             MS      2.394e+10    2.60871e+10          2.394            0.416426             9.51995
           9122      -0.103836             MS      1.073e+10    1.36281e+10          1.073            0.134436             9.53995
           9123      -0.636995             MS      2.648e+10    1.14792e+11          2.648             1.05991              10.632
           9124     -0.0219264             MS      7.334e+10    7.71378e+10          7.334            0.887267              10.412
           9139     -0.0252948             MS      2.514e+10    2.66477e+10          2.514             0.42566             9.71995
           9148      -0.316144             MS      2.493e+09    5.16257e+09         0.2493           -0.287134             9.20995
           9153       0.169532             MS      5.385e+11    3.64463e+11          53.85             1.56165              10.742
           9154      0.0998659             MS      8.762e+10    6.96205e+10          8.762            0.842737             9.98195
           9155      -0.172371             MS      1.425e+10    2.11927e+10          1.425            0.326186             9.90195
           9166      -0.161333             MS      3.223e+10    4.67297e+10          3.223            0.669593             9.60995
           9167     -0.0426598             MS      2.098e+10    2.31454e+10          2.098            0.364465             9.79195
           9170        1.45094             SB      1.042e+11    3.68919e+09          10.42           -0.433069             8.79195
           9171        1.71792             SB      2.341e+11    4.48207e+09          23.41           -0.348522             8.79195
           9185       0.131741             MS       6.99e+10    5.16103e+10           6.99            0.712736             9.89195
           9192    -0.00586271             MS      4.159e+10    4.21552e+10          4.159            0.624852             9.78195
           9207      -0.805749             MS      1.101e+10    7.03941e+10          1.101            0.847536              10.362
           9229       0.176312             MS      7.434e+11    4.95349e+11          74.34             1.69491              10.502
           9234      -0.418148             MS      2.258e+10    5.91387e+10          2.258            0.771872             9.83195
           9237      -0.124056             MS      6.431e+10    8.55726e+10          6.431            0.932335              10.422
           9247     -0.0836414             MS      3.646e+10    4.42036e+10          3.646            0.645458             9.85195
           9252      -0.109683             MS      9.602e+10    1.23607e+11          9.602             1.09204              10.632
           9256      -0.146626             MS       1.48e+12    2.07438e+12            148             2.31689              11.082
           9274       -0.24442             MS      4.866e+11    8.54263e+11          48.66             1.93159              10.972
           9286        1.05459             SB      1.854e+12      1.635e+11          185.4             1.21352             9.98195
           9293      0.0847717             MS       3.43e+12    2.82178e+12            343             2.45052              11.102
           9294      -0.509361             MS      3.202e+10    1.03462e+11          3.202             1.01478              10.582
           9297       0.378136             MS      2.919e+11    1.22208e+11          29.19              1.0871              10.142
           9306        0.41409             MS      8.143e+09     3.1383e+09         0.8143           -0.503305             9.04995
           9311       0.514415             MS      1.781e+11    5.44815e+10          17.81            0.736249             9.69995
           9316      0.0453571             MS      4.631e+11    4.17174e+11          46.31             1.62032              10.492
           9319        1.00804             SB      3.576e+12    3.51041e+11          357.6             1.54536              10.752
           9322       0.120553             MS      6.732e+10    5.10024e+10          6.732            0.707591             9.71995
           9329       0.629857             SB      1.847e+10    4.33122e+09          1.847            -0.36339             8.64995
           9333      0.0731096             MS       2.52e+11    2.12957e+11           25.2             1.32829              10.342
           9347     -0.0790036             MS      2.195e+10    2.63292e+10          2.195            0.420438             9.60995
           9353       0.036607             MS      1.486e+11    1.36588e+11          14.86             1.13541              10.352
           9356        1.51037             SB      7.697e+10    2.37659e+09          7.697           -0.624045             8.39195
           9357      0.0488458             MS       1.16e+10     1.0366e+10           1.16           0.0156121             9.34195
           9363      -0.618297             MS      8.591e+09    3.56731e+10         0.8591            0.552341              10.032
           9367      -0.580997             MS      1.693e+11     6.4514e+11          16.93             1.80965              11.202
           9370      0.0282484             MS      4.104e+12    3.84555e+12          410.4             2.58496              11.572
           9371        0.14881             MS      8.865e+10    6.29316e+10          8.865            0.798869             9.99195
           9376      -0.498582             MS       1.18e+11    3.71933e+11           11.8             1.57046              10.882
           9387      -0.339867             MS      3.235e+11    7.07524e+11          32.35             1.84974              11.342
           9388      0.0680602             MS      7.718e+12    6.59849e+12          771.8             2.81944              11.622
           9391      0.0460847             MS      1.942e+11    1.74648e+11          19.42             1.24216              10.622
           9398       0.833315             SB      2.059e+12    3.02232e+11          205.9             1.48034              10.182
           9401     -0.0832884             MS      6.679e+10    8.09096e+10          6.679               0.908              10.472
           9409      0.0671872             MS      5.422e+11    4.64486e+11          54.22             1.66697              10.602
           9412       -1.09527             MS      2.974e+10    3.70351e+11          2.974             1.56861              11.232
           9418       0.565452             MS      4.909e+10    1.33518e+10          4.909            0.125541             9.10195
           9422        1.00866             SB      1.163e+12    1.14005e+11          116.3             1.05692             9.35995
           9430       0.732962             SB      8.429e+10    1.55889e+10          8.429            0.192814             8.89195
           9431       0.334753             MS      3.886e+11    1.79784e+11          38.86             1.25475              10.282
           9433       -0.20721             MS      1.276e+11    2.05618e+11          12.76             1.31306              10.712
           9437       0.051596             MS      2.251e+10    1.99885e+10          2.251            0.300779             9.66995
           9438       0.355218             MS      1.051e+12    4.63858e+11          105.1             1.66638              10.392
           9440      -0.262429             MS      1.853e+10    3.39082e+10          1.853            0.530304             9.96195
           9471      0.0904397             MS      9.568e+11    7.76929e+11          95.68             1.89038              10.652
           9477      -0.160377             MS      1.784e+11    2.58091e+11          17.84             1.41177              10.642
           9479       -0.35446             MS       8.93e+10    2.01981e+11           8.93             1.30531              10.182
           9481      -0.406593             MS      2.693e+11    6.86798e+11          26.93             1.83683              10.552
           9482       0.238878             MS      1.181e+11    6.81353e+10          11.81            0.833372             9.92195
           9487     -0.0622363             MS      3.154e+11    3.63997e+11          31.54              1.5611              10.742
           9488        1.28075             SB       1.89e+12     9.9017e+10            189             0.99571             9.24995
           9489     -0.0530084             MS      2.142e+11    2.42007e+11          21.42             1.38383              10.462
           9492     -0.0543607             MS      2.294e+11    2.59988e+11          22.94             1.41495              10.662
           9514      -0.501575             MS      3.883e+10    1.23237e+11          3.883             1.09074              10.672
           9520       0.665013             SB      1.601e+12    3.46241e+11          160.1             1.53938              10.252
           9526     -0.0627995             MS       1.29e+11     1.4907e+11           12.9             1.17339              10.512
           9538       0.190476             MS      5.475e+10    3.53108e+10          5.475            0.547908             9.75995
           9539      0.0318759             MS      4.284e+11    3.98083e+11          42.84             1.59997              10.272
           9548      -0.219159             MS      2.036e+11    3.37238e+11          20.36             1.52794              10.162
           9551     -0.0607129             MS      3.612e+11    4.15394e+11          36.12             1.61846              10.342
           9553     -0.0163767             MS      9.941e+09     1.0323e+10         0.9941           0.0138067             9.62995
           9555      -0.277069             MS      1.513e+09    2.86357e+09         0.1513           -0.543092             8.97995
           9567            -99        unknown      2.928e+11            -99          29.28                 -99                 -99
           9592      -0.296459             MS      5.445e+11     1.0776e+12          54.45             2.03246              10.842
           9593     0.00268875             MS      3.033e+11    3.01428e+11          30.33             1.47918              10.482
           9608      0.0544428             MS      3.845e+11    3.39198e+11          38.45             1.53045              10.152
           9610       0.320181             MS      7.875e+11    3.76764e+11          78.75             1.57607              10.352
           9612      -0.137128             MS      1.545e+10    2.11864e+10          1.545            0.326056             9.70995
           9613      -0.610757             MS      1.142e+11     4.6604e+11          11.42             1.66842              11.032
           9615       0.776342             SB      8.966e+11    1.50057e+11          89.66             1.17626             9.57195
           9616       0.178795             MS      9.025e+10    5.97933e+10          9.025            0.776653              10.252
           9623      0.0108652             MS      1.316e+10    1.28348e+10          1.316            0.108391             9.33995
           9634       0.120248             MS      2.618e+10    1.98482e+10          2.618            0.297722             9.54195
           9635    -0.00318094             MS      2.568e+11    2.58688e+11          25.68             1.41278              10.262
           9642       0.339975             MS      2.408e+12    1.10073e+12          240.8             2.04168              10.542
           9644      -0.210434             MS      8.521e+10    1.38332e+11          8.521             1.14092              10.132
           9647       0.784819             SB      1.018e+12    1.67082e+11          101.8             1.22293             9.62995
           9649       0.196643             MS      3.431e+10    2.18161e+10          3.431            0.338778             9.55995
           9650      -0.225285             MS      2.995e+10    5.03132e+10          2.995            0.701682             9.88195
           9662       -1.18443             MS       1.38e+10    2.11012e+11           1.38             1.32431              10.652
           9663      0.0580532             MS      4.976e+10    4.35339e+10          4.976            0.638827             9.78195
           9691     -0.0133159             MS      7.587e+10    7.82323e+10          7.587            0.893386              10.122
           9693      0.0238423             MS      2.206e+11    2.08816e+11          22.06             1.31976             9.75995
           9709        0.21422             MS      8.232e+10    5.02673e+10          8.232            0.701285             9.51995
           9710            -99        unknown      1.273e+13            -99           1273                 -99                 -99
           9722       0.493758             MS      1.781e+12    5.71355e+11          178.1             1.75691              10.882
           9751       0.274574             MS       8.52e+09    4.52758e+09          0.852           -0.344134             8.93195
           9753       0.490078             MS      2.281e+12    7.37984e+11          228.1             1.86805              10.282
           9754     -0.0930893             MS      4.231e+09    5.24243e+09         0.4231           -0.280468             9.35995
           9761      0.0948345             MS      5.836e+12    4.69117e+12          583.6             2.67128              11.382
           9762        0.17921             MS      3.223e+12    2.13329e+12          322.3             2.32905              11.092
           9781       -1.17763             MS      4.118e+09    6.19897e+10         0.4118            0.792319              10.352
           9782       0.395335             MS      3.435e+11    1.38227e+11          34.35             1.14059              10.202
           9786        0.79322             SB      1.275e+12    2.05253e+11          127.5             1.31229              10.112
           9790       0.217129             MS      1.003e+12    6.08375e+11          100.3             1.78417              10.822
           9798        0.25273             MS       5.81e+11    3.24673e+11           58.1             1.51145              10.512
           9813      -0.428973             MS      7.521e+09    2.01952e+10         0.7521            0.305249             9.68195
           9821      -0.705504             MS       1.11e+11    5.63414e+11           11.1             1.75083              10.612
           9824       0.270529             MS      1.531e+11    8.21195e+10          15.31            0.914446              10.232
           9837      -0.450193             MS      1.743e+11    4.91463e+11          17.43             1.69149              10.592
           9846      -0.692024             MS      9.187e+09    4.52062e+10         0.9187            0.655198              10.162
           9849       -0.40421             MS      6.786e+10    1.72117e+11          6.786             1.23582              10.232
           9861      -0.251343             MS      7.863e+10    1.40259e+11          7.863             1.14693              10.252
